wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref
1,1,1,quant,quant,1001,Sub,Sub,quand,7s,---,C/V\,"GaceBrulé, chanson 10, v. 1"
2,1,2,nois,nois,1001,N,N,noif,7s,---,C/V\,"GaceBrulé, chanson 10, v. 1"
3,1,3,et,et,1001,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 1"
4,1,4,giaus,giaus,1001,N,N,gel,7s,---,C/V\,"GaceBrulé, chanson 10, v. 1"
5,1,5,et,et,1001,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 1"
6,1,6,froidure,froidure,1001,N,N,froidure,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 1"
7,2,1,remaint,remaint,1002,Vfin,Vfin,remanoir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 2"
8,2,2,od,od,1002,Pre,Pre,o,7s,---,/V\,"GaceBrulé, chanson 10, v. 2"
9,2,3,le,le,1002,Det,Det,le,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 2"
10,2,4,tanz,tanz,1002,N,N,temps,7s,---,C/V\,"GaceBrulé, chanson 10, v. 2"
11,2,5,felon,felon,1002,Adj,Adj,félon,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 2"
12,2,6,",",",",1002,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 2"
13,3,1,que,que,1003,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 3"
14,3,2,flours,flours,1003,N,N,fleur,7s,---,C/V\,"GaceBrulé, chanson 10, v. 3"
15,3,3,et,et,1003,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 3"
16,3,4,fueille,fueille,1003,N,N,feuille,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 3"
17,3,5,et,et,1003,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 3"
18,3,6,verdure,verdure,1003,N,N,verdure,7s,---,C/e\.'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 3"
19,4,1,vient,vient,1004,Vfin,Vfin,venir,7s,---,C/V\,"GaceBrulé, chanson 10, v. 4"
20,4,2,od,od,1004,Pre,Pre,o,7s,---,/V\,"GaceBrulé, chanson 10, v. 4"
21,4,3,la,la,1004,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 4"
22,4,4,bele,bele,1004,Adj,Adj,beau,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 4"
23,4,5,saison,saison,1004,N,N,saison,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 4"
24,4,6,",",",",1004,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 4"
25,5,1,lors,lors,1005,Adv,Adv,lors,7s,---,C/V\,"GaceBrulé, chanson 10, v. 5"
26,5,2,chant,chant,1005,Vfin,Vfin,chanter,7s,---,C/V\,"GaceBrulé, chanson 10, v. 5"
27,5,3,sanz,sanz,1005,Pre,Pre,sans,7s,---,C/V\,"GaceBrulé, chanson 10, v. 5"
28,5,4,envoiseure,envoiseure,1005,N,N,envoisure,7s,---,/V\.C/V\.C/(V)\.'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 5"
29,5,5,",",",",1005,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 5"
30,6,1,dont,dont,1006,Qux,Qux,dont,7s,---,C/V\,"GaceBrulé, chanson 10, v. 6"
31,6,2,j',j',1006,Prn,Prn$,je,7s,---,C/\,"GaceBrulé, chanson 10, v. 6"
32,6,3,ai,ai,1006,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 6"
33,6,4,si,si,1006,Adv,Adv,si,7s,---,C/V\,"GaceBrulé, chanson 10, v. 6"
34,6,5,droite,droite,1006,Adj,Adj,droit,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 6"
35,6,6,ochoison,ochoison,1006,N,N,ochaison,7s,---,/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 6"
36,6,7,;,;,1006,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 6"
37,7,1,que,que,1007,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 7"
38,7,2,j',j',1007,Prn,Prn$,je,7s,---,C/\,"GaceBrulé, chanson 10, v. 7"
39,7,3,aim,aim,1007,Vfin,Vfin,aimer,7s,---,/V\,"GaceBrulé, chanson 10, v. 7"
40,7,4,d',d',1007,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 10, v. 7"
41,7,5,amour,amour,1007,N,N,amour,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 7"
42,7,6,qui,qui,1007,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 10, v. 7"
43,7,7,trop,trop,1007,Adv,Adv,trop,7s,---,C/V\,"GaceBrulé, chanson 10, v. 7"
44,7,8,dure,dure,1007,Vfin,Vfin,durer,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 7"
45,8,1,sans,sans,1008,Pre,Pre,sans,7s,---,C/V\,"GaceBrulé, chanson 10, v. 8"
46,8,2,gré,gré,1008,N,N,gré,7s,---,C/V\,"GaceBrulé, chanson 10, v. 8"
47,8,3,et,et,1008,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 8"
48,8,4,sanz,sanz,1008,Pre,Pre,sans,7s,---,C/V\,"GaceBrulé, chanson 10, v. 8"
49,8,5,guerredon,guerredon,1008,N,N,guerdon,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 8"
50,8,6,.,.,1008,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 8"
51,9,1,mout,mout,1009,QIs,QIs,moult,7s,---,C/V\,"GaceBrulé, chanson 10, v. 9"
52,9,2,fu,fu,1009,Vfin,Vfin,être,7s,---,C/V\,"GaceBrulé, chanson 10, v. 9"
53,9,3,de,de,1009,Pre,Pre,de,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 9"
54,9,4,cruel,cruel,1009,Adj,Adj,cruel,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 9"
55,9,5,nature,nature,1009,N,N,nature,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 9"
56,10,1,qui,qui,1010,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 10, v. 10"
57,10,2,amour,amour,1010,N,N,amour,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 10"
58,10,3,fist,fist,1010,Vfin,Vfin,faire,7s,---,C/V\,"GaceBrulé, chanson 10, v. 10"
59,10,4,sanz,sanz,1010,Pre,Pre,sans,7s,---,C/V\,"GaceBrulé, chanson 10, v. 10"
60,10,5,reson,reson,1010,N,N,raison,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 10"
61,10,6,;,;,1010,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 10"
62,11,1,qu',qu',1011,Sub,Sub,que,7s,---,C/\,"GaceBrulé, chanson 10, v. 11"
63,11,2,en,en,1011,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 11"
64,11,3,li,li,1011,Prn,Prn,li,7s,---,C/V\,"GaceBrulé, chanson 10, v. 11"
65,11,4,ai,ai,1011,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 11"
66,11,5,mise,mise,1011,Vpp,Vpp,mettre,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 11"
67,11,6,ma,ma,1011,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 11"
68,11,7,cure,cure,1011,N,N,cure,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 11"
69,12,1,et,et,1012,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 12"
70,12,2,toute,toute,1012,QIs,QIs,tout,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 12"
71,12,3,m',m',1012,Det,Det,mon,7s,---,C/\,"GaceBrulé, chanson 10, v. 12"
72,12,4,entention,entention,1012,N,N,entention,7s,---,/V\.C/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 12"
73,12,5,.,.,1012,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 12"
74,13,1,maiz,maiz,1013,Crd,Crd,mais,7s,---,C/V\,"GaceBrulé, chanson 10, v. 13"
75,13,2,loiautez,loiautez,1013,N,N,loyauté,7s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 13"
76,13,3,et,et,1013,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 13"
77,13,4,droiture,droiture,1013,N,N,droiture,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 13"
78,14,1,ne,ne,1014,Neg,Neg$$,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 14"
79,14,2,m',m',1014,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 10, v. 14"
80,14,3,i,i,1014,Prn,Prn$$,y,7s,---,/V\,"GaceBrulé, chanson 10, v. 14"
81,14,4,font,font,1014,Vfin,Vfin,faire,7s,---,C/V\,"GaceBrulé, chanson 10, v. 14"
82,14,5,se,se,1014,Sub,Sub,si,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 14"
83,14,6,nuire,nuire,1014,Vinf,Vinf,nuire,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 14"
84,14,7,non,non,1014,NVP,NVP,non,7s,---,C/V\,"GaceBrulé, chanson 10, v. 14"
85,14,8,;,;,1014,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 14"
86,15,1,bien,bien,1015,Adv,Adv,bien,7s,---,C/V\,"GaceBrulé, chanson 10, v. 15"
87,15,2,est,est,1015,Vfin,Vfin,être,7s,---,/V\,"GaceBrulé, chanson 10, v. 15"
88,15,3,folz,folz,1015,Adj,Adj,fou,7s,---,C/V\,"GaceBrulé, chanson 10, v. 15"
89,15,4,qui,qui,1015,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 10, v. 15"
90,15,5,s',s',1015,Prn,Prn$$,se,7s,---,C/\,"GaceBrulé, chanson 10, v. 15"
91,15,6,asseure,asseure,1015,Vfin,Vfin,assurer,7s,---,/V\.C/(V)\.'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 15"
92,16,1,en,en,1016,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 16"
93,16,2,li,li,1016,Prn,Prn,li,7s,---,C/V\,"GaceBrulé, chanson 10, v. 16"
94,16,3,ne,ne,1016,Crd,Crd,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 16"
95,16,4,en,en,1016,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 16"
96,16,5,son,son,1016,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 10, v. 16"
97,16,6,douz,douz,1016,Adj,Adj,doux,7s,---,C/V\,"GaceBrulé, chanson 10, v. 16"
98,16,7,non,non,1016,N,N,nom,7s,---,C/V\,"GaceBrulé, chanson 10, v. 16"
99,16,8,.,.,1016,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 16"
100,17,1,conment,conment,1017,Qux,Qux,comment,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 17"
101,17,2,que,que,1017,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 17"
102,17,3,joir,joir,1017,Vinf,Vinf,jouir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 17"
103,17,4,en,en,1017,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 17"
104,17,5,doie,doie,1017,Vfin,Vfin,devoir,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 17"
105,17,6,",",",",1017,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 17"
106,18,1,lonc,lonc,1018,Adj,Adj,long,7s,---,C/V\,"GaceBrulé, chanson 10, v. 18"
107,18,2,tanz,tanz,1018,N,N,temps,7s,---,C/V\,"GaceBrulé, chanson 10, v. 18"
108,18,3,m',m',1018,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 10, v. 18"
109,18,4,a,a,1018,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 18"
110,18,5,amours,amours,1018,N,N,amour,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 18"
111,18,6,grevé,grevé,1018,Vpp,Vpp,grever,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 18"
112,18,7,;,;,1018,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 18"
113,19,1,si,si,1019,Adv,Adv,si,7s,---,C/V\,"GaceBrulé, chanson 10, v. 19"
114,19,2,ne,ne,1019,Neg,Neg$$,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 19"
115,19,3,sai,sai,1019,Vfin,Vfin,savoir,7s,---,C/V\,"GaceBrulé, chanson 10, v. 19"
116,19,4,",",",",1019,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 19"
117,19,5,se,se,1019,Sub,Sub,si,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 19"
118,19,6,diex,diex,1019,N,N,dieu,7s,---,C/V\,"GaceBrulé, chanson 10, v. 19"
119,19,7,me,me,1019,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 19"
120,19,8,voie,voie,1019,Vfin,Vfin,voir,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 19"
121,19,9,",",",",1019,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 19"
122,20,1,se,se,1020,Sub,Sub,si,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 20"
123,20,2,j',j',1020,Prn,Prn$,je,7s,---,C/\,"GaceBrulé, chanson 10, v. 20"
124,20,3,ai,ai,1020,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 20"
125,20,4,plus,plus,1020,Adv,Adv,plus,7s,---,C/V\,"GaceBrulé, chanson 10, v. 20"
126,20,5,que,que,1020,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 20"
127,20,6,nus,nus,1020,QIs,QIs,nul,7s,---,C/V\,"GaceBrulé, chanson 10, v. 20"
128,20,7,amé,amé,1020,Vpp,Vpp,aimer,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 20"
129,20,8,.,.,1020,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 20"
130,21,1,chascuns,chascuns,1021,QIs,QIs,chacun,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 21"
131,21,2,jure,jure,1021,Vfin,Vfin,jurer,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 21"
132,21,3,et,et,1021,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 10, v. 21"
133,21,4,se,se,1021,Prn,Prn$$,se,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 21"
134,21,5,desloie,desloie,1021,Vfin,Vfin,délier,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 21"
135,22,1,qu',qu',1022,Sub,Sub,que,7s,---,C/\,"GaceBrulé, chanson 10, v. 22"
136,22,2,amours,amours,1022,N,N,amour,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 22"
137,22,3,l',l',1022,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 10, v. 22"
138,22,4,ont,ont,1022,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 22"
139,22,5,trop,trop,1022,Adv,Adv,trop,7s,---,C/V\,"GaceBrulé, chanson 10, v. 22"
140,22,6,mal,mal,1022,Adv,Adv,mal,7s,---,C/V\,"GaceBrulé, chanson 10, v. 22"
141,22,7,mené,mené,1022,Vpp,Vpp,mener,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 22"
142,22,8,;,;,1022,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 22"
143,23,1,maiz,maiz,1023,Crd,Crd,mais,7s,---,C/V\,"GaceBrulé, chanson 10, v. 23"
144,23,2,pour,pour,1023,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 10, v. 23"
145,23,3,rienz,rienz,1023,N,N,rien,7s,---,C/V\,"GaceBrulé, chanson 10, v. 23"
146,23,4,n',n',1023,Neg,Neg$$,ne,7s,---,C/\,"GaceBrulé, chanson 10, v. 23"
147,23,5,en,en,1023,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 23"
148,23,6,mentiroie,mentiroie,1023,Vfin,Vfin,mentir,7s,---,C/V\.C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 23"
149,23,7,",",",",1023,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 23"
150,24,1,que,que,1024,Qux,Qux,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 24"
151,24,2,que,que,1024,Qux,Qux,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 24"
152,24,3,m',m',1024,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 10, v. 24"
153,24,4,en,en,1024,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 24"
154,24,5,ait,ait,1024,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 24"
155,24,6,destiné,destiné,1024,Vpp,Vpp,destiner,7s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 24"
156,24,7,.,.,1024,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 24"
157,25,1,de,de,1025,Pre,Pre,de,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 25"
158,25,2,tant,tant,1025,QIs,QIs,tant,7s,---,C/V\,"GaceBrulé, chanson 10, v. 25"
159,25,3,ma,ma,1025,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 25"
160,25,4,dame,dame,1025,N,N,dame,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 25"
161,25,5,me,me,1025,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 25"
162,25,6,croie,croie,1025,Vfin,Vfin,croire,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 25"
163,25,7,",",",",1025,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 25"
164,26,1,si,si,1026,Adv,Adv,si,7s,---,C/V\,"GaceBrulé, chanson 10, v. 26"
165,26,2,l',l',1026,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 10, v. 26"
166,26,3,en,en,1026,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 26"
167,26,4,savroie,savroie,1026,Vfin,Vfin,savoir,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 26"
168,26,5,bon,bon,1026,Adj,Adj,bon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 26"
169,26,6,gré,gré,1026,N,N,gré,7s,---,C/V\,"GaceBrulé, chanson 10, v. 26"
170,26,7,",",",",1026,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 26"
171,27,1,s',s',1027,Sub,Sub,si,7s,---,C/\,"GaceBrulé, chanson 10, v. 27"
172,27,2,a,a,1027,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 27"
173,27,3,son,son,1027,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 10, v. 27"
174,27,4,plesir,plesir,1027,N,N,plaisir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 27"
175,27,5,estoit,estoit,1027,Vfin,Vfin,être,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 27"
176,27,6,moie,moie,1027,Adj,Adj,mien,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 27"
177,27,7,",",",",1027,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 27"
178,28,1,par,par,1028,Pre,Pre,par,7s,---,C/V\,"GaceBrulé, chanson 10, v. 28"
179,28,2,la,la,1028,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 28"
180,28,3,foi,foi,1028,N,N,foi,7s,---,C/V\,"GaceBrulé, chanson 10, v. 28"
181,28,4,que,que,1028,Qux,Qux,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 28"
182,28,5,je,je,1028,Prn,Prn$,je,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 28"
183,28,6,doi,doi,1028,Vfin,Vfin,devoir,7s,---,C/V\,"GaceBrulé, chanson 10, v. 28"
184,28,7,dé,dé,1028,N,N,dieu,7s,---,C/V\,"GaceBrulé, chanson 10, v. 28"
185,28,8,",",",",1028,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 28"
186,29,1,ja,ja,1029,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 10, v. 29"
187,29,2,si,si,1029,Adv,Adv,si,7s,---,C/V\,"GaceBrulé, chanson 10, v. 29"
188,29,3,grant,grant,1029,Adj,Adj,grand,7s,---,C/V\,"GaceBrulé, chanson 10, v. 29"
189,29,4,joie,joie,1029,N,N,joie,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 29"
190,29,5,n',n',1029,Neg,Neg$$,ne,7s,---,C/\,"GaceBrulé, chanson 10, v. 29"
191,29,6,avroie,avroie,1029,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 29"
192,30,1,d',d',1030,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 10, v. 30"
193,30,2,autre,autre,1030,Adj,Adj,autre,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 30"
194,30,3,amour,amour,1030,N,N,amour,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 30"
195,30,4,en,en,1030,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 30"
196,30,5,mon,mon,1030,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 30"
197,30,6,aé,aé,1030,N,N,aé,7s,---,/(V)\.'/V\,"GaceBrulé, chanson 10, v. 30"
198,30,7,;,;,1030,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 30"
199,31,1,n',n',1031,Neg,Neg$$,ne,7s,---,C/\,"GaceBrulé, chanson 10, v. 31"
200,31,2,a,a,1031,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 31"
201,31,3,mon,mon,1031,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 31"
202,31,4,tort,tort,1031,N,N,tort,7s,---,C/V\,"GaceBrulé, chanson 10, v. 31"
203,31,5,ne,ne,1031,Neg,Neg$$,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 31"
204,31,6,leisseroie,leisseroie,1031,Vfin,Vfin,laisser,7s,---,C/V\.C/e\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 31"
205,32,1,a,a,1032,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 32"
206,32,2,fere,fere,1032,Vinf,Vinf,faire,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 32"
207,32,3,sa,sa,1032,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 10, v. 32"
208,32,4,volenté,volenté,1032,N,N,volonté,7s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 32"
209,32,5,.,.,1032,Pnc,Pnc,.,7s,---,,"GaceBrulé, chanson 10, v. 32"
210,33,1,dame,dame,1033,N,N,dame,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 33"
211,33,2,",",",",1033,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 33"
212,33,3,mains,mains,1033,QIs,QIs,maint,7s,---,C/V\,"GaceBrulé, chanson 10, v. 33"
213,33,4,trechieres,trechieres,1033,N,N,tricheur,7s,---,C/V\.'C/V\.C/e\,"GaceBrulé, chanson 10, v. 33"
214,33,5,prie,prie,1033,Vfin,Vfin,prier,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 33"
215,33,6,",",",",1033,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 33"
216,34,1,maiz,maiz,1034,Crd,Crd,mais,7s,---,C/V\,"GaceBrulé, chanson 10, v. 34"
217,34,2,je,je,1034,Prn,Prn$,je,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 34"
218,34,3,vous,vous,1034,Prn,Prn$$,vous,7s,---,C/V\,"GaceBrulé, chanson 10, v. 34"
219,34,4,aim,aim,1034,Vfin,Vfin,aimer,7s,---,/V\,"GaceBrulé, chanson 10, v. 34"
220,34,5,finement,finement,1034,Adv,Adv,finement,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 34"
221,34,6,;,;,1034,Pnc,Pnc,;,7s,---,,"GaceBrulé, chanson 10, v. 34"
222,35,1,ja,ja,1035,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 10, v. 35"
223,35,2,pour,pour,1035,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 10, v. 35"
224,35,3,avoir,avoir,1035,Vinf,Vinf,avoir,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 35"
225,35,4,d',d',1035,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 10, v. 35"
226,35,5,autre,autre,1035,Adj,Adj,autre,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 35"
227,35,6,aïe,aïe,1035,N,N,aïe,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 35"
228,36,1,ne,ne,1036,Neg,Neg$$,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 36"
229,36,2,vivroie,vivroie,1036,Vfin,Vfin,vivre,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 36"
230,36,3,longuement,longuement,1036,Adv,Adv,longuement,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 36"
231,36,4,",",",",1036,Pnc,Pnc,",",7s,---,,"GaceBrulé, chanson 10, v. 36"
232,37,1,car,car,1037,Crd,Crd,car,7s,---,C/V\,"GaceBrulé, chanson 10, v. 37"
233,37,2,la,la,1037,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 37"
234,37,3,vostre,vostre,1037,Adj,Adj,votre,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 37"
235,37,4,conpaignie,conpaignie,1037,N,N,compagnie,7s,---,C/V\.C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 37"
236,38,1,me,me,1038,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 38"
237,38,2,plaist,plaist,1038,Vfin,Vfin,plaire,7s,---,C/V\,"GaceBrulé, chanson 10, v. 38"
238,38,3,issi,issi,1038,Adv,Adv,issi,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 38"
