wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref
735,119,2,a,a,3530,Vfin,Vfin,avoir,8s,---,/V\,"AdHaleChans, chanson 35, v. 30"
736,119,3,li,li,3530,Det,Det,le,8s,---,C/V\,"AdHaleChans, chanson 35, v. 30"
737,119,4,cors,cors,3530,N,N,corps,8s,---,C/V\,"AdHaleChans, chanson 35, v. 30"
738,119,5,de,de,3530,Pre,Pre,de,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 30"
739,119,6,hardement,hardement,3530,N,N,hardement,8s,---,C/V\.C/e\.'C/V\,"AdHaleChans, chanson 35, v. 30"
740,119,7,;,;,3530,Pnc,Pnc,;,8s,---,,"AdHaleChans, chanson 35, v. 30"
741,120,1,la,la,3531,Det,Det,le,8s,---,C/V\,"AdHaleChans, chanson 35, v. 31"
742,120,2,cose,cose,3531,N,N,chose,8s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 31"
743,120,3,est,est,3531,Vfin,Vfin,être,8s,---,/V\,"AdHaleChans, chanson 35, v. 31"
744,120,4,ja,ja,3531,Adv,Adv,jà,8s,---,C/V\,"AdHaleChans, chanson 35, v. 31"
745,120,5,si,si,3531,Adv,Adv,si,8s,---,C/V\,"AdHaleChans, chanson 35, v. 31"
746,120,6,mal,mal,3531,Adv,Adv,mal,8s,---,C/V\,"AdHaleChans, chanson 35, v. 31"
747,120,7,alee,alee,3531,Vpp,Vpp,aller,8s,---,/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 31"
748,121,1,ke,ke,3532,Sub,Sub,que,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 32"
749,121,2,l',l',3532,Det,Det,le,8s,---,C/\,"AdHaleChans, chanson 35, v. 32"
750,121,3,ame,ame,3532,N,N,âme,8s,---,'/V\.C/(e)\,"AdHaleChans, chanson 35, v. 32"
751,121,4,en,en,3532,Pre,Pre,en,8s,---,/V\,"AdHaleChans, chanson 35, v. 32"
752,121,5,poi,poi,3532,Adv,Adv,peu,8s,---,C/V\,"AdHaleChans, chanson 35, v. 32"
753,121,6,d',d',3532,Pre,Pre,de,8s,---,C/\,"AdHaleChans, chanson 35, v. 32"
754,121,7,eure,eure,3532,N,N,heure,8s,---,'/V\.C/(e)\,"AdHaleChans, chanson 35, v. 32"
755,121,8,s',s',3532,Prn,Prn$$,se,8s,---,C/\,"AdHaleChans, chanson 35, v. 32"
756,121,9,en,en,3532,Prn,Prn$$,en,8s,---,/V\,"AdHaleChans, chanson 35, v. 32"
757,121,10,sent,sent,3532,Vfin,Vfin,sentir,8s,---,C/V\,"AdHaleChans, chanson 35, v. 32"
758,121,11,.,.,3532,Pnc,Pnc,.,8s,---,,"AdHaleChans, chanson 35, v. 32"
759,122,1,gentiux,gentiux,3533,Adj,Adj,gentil,8s,---,C/V\.'C/V\,"AdHaleChans, chanson 35, v. 33"
760,122,2,roine,roine,3533,N,N,reine,8s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 33"
761,122,3,couronnee,couronnee,3533,Vpp,Vpp,couronner,8s,---,C/V\.C/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 33"
762,123,1,ki,ki,3534,Qux,Qux,qui,8s,---,C/V\,"AdHaleChans, chanson 35, v. 34"
763,123,2,vostre,vostre,3534,Det,Det,votre,8s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 34"
764,123,3,amour,amour,3534,N,N,amour,8s,---,/V\.'C/V\,"AdHaleChans, chanson 35, v. 34"
765,123,4,dounés,dounés,3534,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,"AdHaleChans, chanson 35, v. 34"
766,123,5,briement,briement,3534,Adv,Adv,brièvement,8s,---,C/V\.'C/V\,"AdHaleChans, chanson 35, v. 34"
767,123,6,",",",",3534,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 34"
768,124,1,merchi,merchi,3535,N,N,merci,8s,---,C/V\.'C/V\,"AdHaleChans, chanson 35, v. 35"
769,124,2,de,de,3535,Pre,Pre,de,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 35"
770,124,3,mon,mon,3535,Det,Det,mon,8s,---,C/V\,"AdHaleChans, chanson 35, v. 35"
771,124,4,fol,fol,3535,Adj,Adj,fou,8s,---,C/V\,"AdHaleChans, chanson 35, v. 35"
772,124,5,errement,errement,3535,N,N,errement,8s,---,/V\.C/e\.'C/V\,"AdHaleChans, chanson 35, v. 35"
773,125,1,et,et,3536,Crd,Crd,et,8s,---,/V\,"AdHaleChans, chanson 35, v. 36"
774,125,2,",",",",3536,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 36"
775,125,3,s',s',3536,Sub,Sub,si3,8s,---,C/\,"AdHaleChans, chanson 35, v. 36"
776,125,4,a,a,3536,Pre,Pre,à,8s,---,/V\,"AdHaleChans, chanson 35, v. 36"
777,125,5,tart,tart,3536,Adv,Adv,tard,8s,---,C/V\,"AdHaleChans, chanson 35, v. 36"
778,125,6,vous,vous,3536,Prn,Prn$$,vous,8s,---,C/V\,"AdHaleChans, chanson 35, v. 36"
779,125,7,est,est,3536,Vfin,Vfin,être,8s,---,/V\,"AdHaleChans, chanson 35, v. 36"
780,125,8,reclamee,reclamee,3536,Vpp,Vpp,réclamer,8s,---,C/V\.C/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 36"
781,126,1,par,par,3537,Pre,Pre,par,8s,---,C/V\,"AdHaleChans, chanson 35, v. 37"
782,126,2,vanité,vanité,3537,N,N,vanité,8s,---,C/V\.C/V\.'C/V\,"AdHaleChans, chanson 35, v. 37"
783,126,3,que,que,3537,Qux,Qux,que,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 37"
784,126,4,j',j',3537,Prn,Prn$,je,8s,---,C/\,"AdHaleChans, chanson 35, v. 37"
785,126,5,ai,ai,3537,Vfin,Vfin,avoir,8s,---,/V\,"AdHaleChans, chanson 35, v. 37"
786,126,6,antee,antee,3537,Vpp,Vpp,enter,8s,---,/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 37"
787,127,1,et,et,3538,Crd,Crd,et,8s,---,/V\,"AdHaleChans, chanson 35, v. 38"
788,127,2,par,par,3538,Pre,Pre,par,8s,---,C/V\,"AdHaleChans, chanson 35, v. 38"
789,127,3,mauvais,mauvais,3538,Adj,Adj,mauvais,8s,---,C/V\.'C/V\,"AdHaleChans, chanson 35, v. 38"
790,127,4,enortement,enortement,3538,N,N,enhortement,8s,---,/V\.C/V\.C/e\.'C/V\,"AdHaleChans, chanson 35, v. 38"
791,127,5,",",",",3538,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 38"
792,128,1,ne,ne,3539,Crd,Crd,ne2,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 39"
793,128,2,consentés,consentés,3539,Vfin,Vfin,consentir,8s,---,C/V\.C/V\.'C/V\,"AdHaleChans, chanson 35, v. 39"
794,128,3,",",",",3539,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 39"
795,128,4,dame,dame,3539,N,N,dame,8s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 39"
796,128,5,doutee,doutee,3539,Vpp,Vpp,douter,8s,---,C/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 39"
797,128,6,",",",",3539,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 39"
798,129,1,que,que,3540,Sub,Sub,que,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 40"
799,129,2,chou,chou,3540,Prn,Prn$,ce,8s,---,C/V\,"AdHaleChans, chanson 35, v. 40"
800,129,3,soit,soit,3540,Vfin,Vfin,être,8s,---,C/V\,"AdHaleChans, chanson 35, v. 40"
801,129,4,a,a,3540,Pre,Pre,à,8s,---,/V\,"AdHaleChans, chanson 35, v. 40"
802,129,5,mon,mon,3540,Det,Det,mon,8s,---,C/V\,"AdHaleChans, chanson 35, v. 40"
803,129,6,grevement,grevement,3540,N,N,grevement,8s,---,C/V\.C/e\.'C/V\,"AdHaleChans, chanson 35, v. 40"
804,129,7,.,.,3540,Pnc,Pnc,.,8s,---,,"AdHaleChans, chanson 35, v. 40"
805,130,1,pour,pour,3541,Pre,Pre,pour,8s,---,C/V\,"AdHaleChans, chanson 35, v. 41"
806,130,2,chu,chu,3541,Prn,Prn,ce,8s,---,C/V\,"AdHaleChans, chanson 35, v. 41"
807,130,3,vous,vous,3541,Prn,Prn$$,vous,8s,---,C/V\,"AdHaleChans, chanson 35, v. 41"
808,130,4,ai,ai,3541,Vfin,Vfin,avoir,8s,---,/V\,"AdHaleChans, chanson 35, v. 41"
809,130,5,",",",",3541,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 41"
810,130,6,dame,dame,3541,N,N,dame,8s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 41"
811,130,7,",",",",3541,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 41"
812,130,8,apelee,apelee,3541,Vpp,Vpp,appeler,8s,---,/V\.C/e\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 41"
813,131,1,ke,ke,3542,Sub,Sub,que,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 42"
814,131,2,jou,jou,3542,Prn,Prn$,je,8s,---,C/V\,"AdHaleChans, chanson 35, v. 42"
815,131,3,n',n',3542,Neg,Neg$$,ne,8s,---,C/\,"AdHaleChans, chanson 35, v. 42"
816,131,4,atenc,atenc,3542,Vfin,Vfin,attendre,8s,---,/V\.'C/V\,"AdHaleChans, chanson 35, v. 42"
817,131,5,nul,nul,3542,QIs,QIs,nul,8s,---,C/V\,"AdHaleChans, chanson 35, v. 42"
818,131,6,sauvement,sauvement,3542,N,N,sauvement,8s,---,C/V\.C/e\.'C/V\,"AdHaleChans, chanson 35, v. 42"
819,132,1,se,se,3543,Sub,Sub,si3,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 43"
820,132,2,ma,ma,3543,Det,Det,mon,8s,---,C/V\,"AdHaleChans, chanson 35, v. 43"
821,132,3,proiiere,proiiere,3543,N,N,prière,8s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 35, v. 43"
822,132,4,est,est,3543,Vfin,Vfin,être,8s,---,/V\,"AdHaleChans, chanson 35, v. 43"
823,132,5,refusee,refusee,3543,Vpp,Vpp,refuser,8s,---,C/V\.C/V\.'C/V\./(e)\,"AdHaleChans, chanson 35, v. 43"
824,133,1,de,de,3544,Pre,Pre,de,8s,---,C/(e)\,"AdHaleChans, chanson 35, v. 44"
825,133,2,vous,vous,3544,Prn,Prn,vous,8s,---,C/V\,"AdHaleChans, chanson 35, v. 44"
826,133,3,",",",",3544,Pnc,Pnc,",",8s,---,,"AdHaleChans, chanson 35, v. 44"
827,133,4,ou,ou,3544,Qux,Qux,où,8s,---,/V\,"AdHaleChans, chanson 35, v. 44"
828,133,5,pechieres,pechieres,3544,N,N,pécheur,8s,---,C/V\.'C/V\.C/e\,"AdHaleChans, chanson 35, v. 44"
829,133,6,s',s',3544,Prn,Prn$$,se,8s,---,C/\,"AdHaleChans, chanson 35, v. 44"
830,133,7,atent,atent,3544,Vfin,Vfin,attendre,8s,---,/V\.'C/V\,"AdHaleChans, chanson 35, v. 44"
831,133,8,.,.,3544,Pnc,Pnc,.,8s,---,,"AdHaleChans, chanson 35, v. 44"
832,134,1,il,il,401,Prn,Prn$,il,10s,---,/V\,"AdHaleChans, chanson 4, v. 1"
833,134,2,ne,ne,401,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 1"
834,134,3,muet,muet,401,Vfin,Vfin,mouvoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 1"
835,134,4,pas,pas,401,Neg,Neg,pas,10s,---,C/V\,"AdHaleChans, chanson 4, v. 1"
836,134,5,de,de,401,Pre,Pre,de,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 1"
837,134,6,sens,sens,401,N,N,sens,10s,---,C/V\,"AdHaleChans, chanson 4, v. 1"
838,134,7,chelui,chelui,401,Dem,Dem,cil,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 1"
839,134,8,ki,ki,401,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 1"
840,134,9,plaint,plaint,401,Vfin,Vfin,plaindre,10s,---,C/V\,"AdHaleChans, chanson 4, v. 1"
841,135,1,paine,paine,402,N,N,peine,10s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 2"
842,135,2,et,et,402,Crd,Crd,et,10s,---,/V\,"AdHaleChans, chanson 4, v. 2"
843,135,3,travail,travail,402,N,N,travail,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 2"
844,135,4,",",",",402,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 2"
845,135,5,ki,ki,402,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 2"
846,135,6,aquert,aquert,402,Vfin,Vfin,acquérir,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 2"
847,135,7,avantage,avantage,402,N,N,avantage,10s,---,/V\.C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 2"
848,135,8,;,;,402,Pnc,Pnc,;,10s,---,,"AdHaleChans, chanson 4, v. 2"
849,136,1,pour,pour,403,Pre,Pre,pour,10s,---,C/V\,"AdHaleChans, chanson 4, v. 3"
850,136,2,chou,chou,403,Prn,Prn,ce,10s,---,C/V\,"AdHaleChans, chanson 4, v. 3"
851,136,3,ne,ne,403,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 3"
852,136,4,puis,puis,403,Vfin,Vfin,pouvoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 3"
853,136,5,veoir,veoir,403,Vinf,Vinf,voir,10s,---,C/(V)\.'/V\,"AdHaleChans, chanson 4, v. 3"
854,136,6,ke,ke,403,Sub,Sub,que,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 3"
855,136,7,cil,cil,403,Dem,Dem,cil,10s,---,C/V\,"AdHaleChans, chanson 4, v. 3"
856,136,8,bien,bien,403,Adv,Adv,bien,10s,---,C/V\,"AdHaleChans, chanson 4, v. 3"
857,136,9,aint,aint,403,Vfin,Vfin,aimer,10s,---,/V\,"AdHaleChans, chanson 4, v. 3"
858,137,1,ki,ki,404,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 4"
859,137,2,",",",",404,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 4"
860,137,3,pour,pour,404,Pre,Pre,pour,10s,---,C/V\,"AdHaleChans, chanson 4, v. 4"
861,137,4,goir,goir,404,Vinf,Vinf,jouir,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 4"
862,137,5,d',d',404,Pre,Pre,de,10s,---,C/\,"AdHaleChans, chanson 4, v. 4"
863,137,6,amors,amors,404,N,N,amour,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 4"
864,137,7,",",",",404,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 4"
865,137,8,souffrance,souffrance,404,N,N,souffrance,10s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 4"
866,137,9,gage,gage,404,Vfin,Vfin,gager,10s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 4"
867,137,10,.,.,404,Pnc,Pnc,.,10s,---,,"AdHaleChans, chanson 4, v. 4"
868,138,1,ki,ki,405,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 5"
869,138,2,n',n',405,Neg,Neg$$,ne,10s,---,C/\,"AdHaleChans, chanson 4, v. 5"
870,138,3,est,est,405,Vfin,Vfin,être,10s,---,/V\,"AdHaleChans, chanson 4, v. 5"
871,138,4,souffrans,souffrans,405,Vprs,Vprs,souffrir,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 5"
872,138,5,et,et,405,Crd,Crd,et,10s,---,/V\,"AdHaleChans, chanson 4, v. 5"
873,138,6,d',d',405,Pre,Pre,de,10s,---,C/\,"AdHaleChans, chanson 4, v. 5"
874,138,7,estable,estable,405,Adj,Adj,estable,10s,---,/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 5"
875,138,8,corage,corage,405,N,N,courage,10s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 5"
876,138,9,",",",",405,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 5"
877,139,1,il,il,406,Prn,Prn$,il,10s,---,/V\,"AdHaleChans, chanson 4, v. 6"
878,139,2,ne,ne,406,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 6"
879,139,3,se,se,406,Prn,Prn$$,se,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 6"
880,139,4,doit,doit,406,Vfin,Vfin,devoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 6"
881,139,5,entremetre,entremetre,406,Vinf,Vinf,entremettre,10s,---,/V\.C/e\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 6"
882,139,6,d',d',406,Pre,Pre,de,10s,---,C/\,"AdHaleChans, chanson 4, v. 6"
883,139,7,amer,amer,406,Vinf,Vinf,aimer,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 6"
884,139,8,:,:,406,Pnc,Pnc,:,10s,---,,"AdHaleChans, chanson 4, v. 6"
885,140,1,car,car,407,Crd,Crd,car,10s,---,C/V\,"AdHaleChans, chanson 4, v. 7"
886,140,2,cors,cors,407,N,N,corps,10s,---,C/V\,"AdHaleChans, chanson 4, v. 7"
887,140,3,ne,ne,407,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 7"
888,140,4,puet,puet,407,Vfin,Vfin,pouvoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 7"
889,140,5,en,en,407,Pre,Pre,en,10s,---,/V\,"AdHaleChans, chanson 4, v. 7"
890,140,6,amor,amor,407,N,N,amour,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 7"
891,140,7,porfiter,porfiter,407,Vinf,Vinf,profiter,10s,---,C/V\.C/V\.'C/V\,"AdHaleChans, chanson 4, v. 7"
892,141,1,ki,ki,408,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 8"
893,141,2,est,est,408,Vfin,Vfin,être,10s,---,/V\,"AdHaleChans, chanson 4, v. 8"
894,141,3,aconpaigniés,aconpaigniés,408,Vpp,Vpp,accompagner,10s,---,/V\.C/V\.C/V\.'C/V\,"AdHaleChans, chanson 4, v. 8"
895,141,4,a,a,408,Pre,Pre,à,10s,---,/V\,"AdHaleChans, chanson 4, v. 8"
896,141,5,cuer,cuer,408,N,N,coeur,10s,---,C/V\,"AdHaleChans, chanson 4, v. 8"
897,141,6,volage,volage,408,Adj,Adj,volage,10s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 8"
898,141,7,.,.,408,Pnc,Pnc,.,10s,---,,"AdHaleChans, chanson 4, v. 8"
899,142,1,cil,cil,409,Dem,Dem,cil,10s,---,C/V\,"AdHaleChans, chanson 4, v. 9"
900,142,2,ki,ki,409,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 9"
901,142,3,d',d',409,Pre,Pre,de,10s,---,C/\,"AdHaleChans, chanson 4, v. 9"
902,142,4,amor,amor,409,N,N,amour,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 9"
903,142,5,essauchier,essauchier,409,Vinf,Vinf,exaucer,10s,---,/V\.C/V\.'C/V\,"AdHaleChans, chanson 4, v. 9"
904,142,6,ne,ne,409,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 9"
905,142,7,se,se,409,Prn,Prn$$,se,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 9"
906,142,8,faint,faint,409,Vfin,Vfin,feindre,10s,---,C/V\,"AdHaleChans, chanson 4, v. 9"
907,143,1,ne,ne,410,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 10"
908,143,2,puet,puet,410,Vfin,Vfin,pouvoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 10"
909,143,3,avoir,avoir,410,Vinf,Vinf,avoir,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 10"
910,143,4,en,en,410,Pre,Pre,en,10s,---,/V\,"AdHaleChans, chanson 4, v. 10"
911,143,5,li,li,410,Prn,Prn$,le,10s,---,C/V\,"AdHaleChans, chanson 4, v. 10"
912,143,6,siervir,siervir,410,Vinf,Vinf,servir,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 10"
913,143,7,damage,damage,410,N,N,dommage,10s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 10"
914,143,8,:,:,410,Pnc,Pnc,:,10s,---,,"AdHaleChans, chanson 4, v. 10"
915,144,1,ki,ki,411,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
916,144,2,bien,bien,411,Adv,Adv,bien,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
917,144,3,le,le,411,Prn,Prn$$,le,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 11"
918,144,4,siert,siert,411,Vfin,Vfin,servir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
919,144,5,",",",",411,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 11"
920,144,6,ses,ses,411,Det,Det,son,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
921,144,7,biens,biens,411,N,N,bien,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
922,144,8,fais,fais,411,Vpp,Vpp,faire,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
923,144,9,li,li,411,Prn,Prn$$,le,10s,---,C/V\,"AdHaleChans, chanson 4, v. 11"
924,144,10,remaint,remaint,411,Vfin,Vfin,remanoir,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 11"
925,144,11,;,;,411,Pnc,Pnc,;,10s,---,,"AdHaleChans, chanson 4, v. 11"
926,145,1,ki,ki,412,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 12"
927,145,2,mal,mal,412,N,N,mal,10s,---,C/V\,"AdHaleChans, chanson 4, v. 12"
928,145,3,",",",",412,Pnc,Pnc,",",10s,---,,"AdHaleChans, chanson 4, v. 12"
929,145,4,drois,drois,412,Adj,Adj,droit,10s,---,C/V\,"AdHaleChans, chanson 4, v. 12"
930,145,5,est,est,412,Vfin,Vfin,être,10s,---,/V\,"AdHaleChans, chanson 4, v. 12"
931,145,6,k',k',412,Sub,Sub,que,10s,---,C/\,"AdHaleChans, chanson 4, v. 12"
932,145,7,il,il,412,Prn,Prn$,il,10s,---,/V\,"AdHaleChans, chanson 4, v. 12"
933,145,8,li,li,412,Prn,Prn$$,le,10s,---,C/V\,"AdHaleChans, chanson 4, v. 12"
934,145,9,tort,tort,412,Vfin,Vfin,tourner,10s,---,C/V\,"AdHaleChans, chanson 4, v. 12"
935,145,10,a,a,412,Pre,Pre,à,10s,---,/V\,"AdHaleChans, chanson 4, v. 12"
936,145,11,hontage,hontage,412,N,N,hontage,10s,---,C/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 12"
937,145,12,.,.,412,Pnc,Pnc,.,10s,---,,"AdHaleChans, chanson 4, v. 12"
938,146,1,dont,dont,413,Adv,Adv,donc,10s,---,C/V\,"AdHaleChans, chanson 4, v. 13"
939,146,2,ne,ne,413,Neg,Neg$$,ne,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 13"
940,146,3,fais,fais,413,Vfin,Vfin,faire,10s,---,C/V\,"AdHaleChans, chanson 4, v. 13"
941,146,4,pas,pas,413,Neg,Neg,pas,10s,---,C/V\,"AdHaleChans, chanson 4, v. 13"
942,146,5,cil,cil,413,Dem,Dem,cil,10s,---,C/V\,"AdHaleChans, chanson 4, v. 13"
943,146,6,c',c',413,Sub,Sub,que,10s,---,C/\,"AdHaleChans, chanson 4, v. 13"
944,146,7,on,on,413,Prn,Prn$,on,10s,---,/V\,"AdHaleChans, chanson 4, v. 13"
945,146,8,le,le,413,Prn,Prn$$,le,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 13"
946,146,9,tiengne,tiengne,413,Vfin,Vfin,tenir,10s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 13"
947,146,10,a,a,413,Pre,Pre,à,10s,---,/V\,"AdHaleChans, chanson 4, v. 13"
948,146,11,sage,sage,413,Adj,Adj,sage,10s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 13"
949,147,1,ki,ki,414,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 14"
950,147,2,siert,siert,414,Vfin,Vfin,servir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 14"
951,147,3,sa,sa,414,Det,Det,son,10s,---,C/V\,"AdHaleChans, chanson 4, v. 14"
952,147,4,dame,dame,414,N,N,dame,10s,---,'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 14"
953,147,5,en,en,414,Pre,Pre,en,10s,---,/V\,"AdHaleChans, chanson 4, v. 14"
954,147,6,amor,amor,414,N,N,amour,10s,---,/V\.'C/V\,"AdHaleChans, chanson 4, v. 14"
955,147,7,de,de,414,Pre,Pre,de,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 14"
956,147,8,giller,giller,414,Vinf,Vinf,guiler,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 14"
957,147,9,:,:,414,Pnc,Pnc,:,10s,---,,"AdHaleChans, chanson 4, v. 14"
958,148,1,cascuns,cascuns,415,QIs,QIs,chacun,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 15"
959,148,2,le,le,415,Prn,Prn$$,le,10s,---,C/(e)\,"AdHaleChans, chanson 4, v. 15"
960,148,3,doit,doit,415,Vfin,Vfin,devoir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 15"
961,148,4,hair,hair,415,Vinf,Vinf,haïr,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 15"
962,148,5,et,et,415,Crd,Crd,et,10s,---,/V\,"AdHaleChans, chanson 4, v. 15"
963,148,6,eskiever,eskiever,415,Vinf,Vinf,échever,10s,---,/V\.C/V\.'C/V\,"AdHaleChans, chanson 4, v. 15"
964,149,1,con,con,416,Sub,Sub,comme,10s,---,C/V\,"AdHaleChans, chanson 4, v. 16"
965,149,2,chelui,chelui,416,Dem,Dem,cil,10s,---,C/V\.'C/V\,"AdHaleChans, chanson 4, v. 16"
966,149,3,ki,ki,416,Qux,Qux,qui,10s,---,C/V\,"AdHaleChans, chanson 4, v. 16"
967,149,4,sa,sa,416,Det,Det,son,10s,---,C/V\,"AdHaleChans, chanson 4, v. 16"
968,149,5,loiauté,loiauté,416,N,N,loyauté,10s,---,C/V\.C/V\.'C/V\,"AdHaleChans, chanson 4, v. 16"
969,149,6,engage,engage,416,Vfin,Vfin,engager,10s,---,/V\.'C/V\.C/(e)\,"AdHaleChans, chanson 4, v. 16"
970,149,7,.,.,416,Pnc,Pnc,.,10s,---,,"AdHaleChans, chanson 4, v. 16"
971,150,1,voirs,voirs,417,Adj,Adj,voir,10s,---,C/V\,"AdHaleChans, chanson 4, v. 17"
972,150,2,est,est,417,Vfin,Vfin,être,10s,---,/V\,"AdHaleChans, chanson 4, v. 17"
