wd_id,line_id,linewd,word,lemma,lex_id,textlineid,syntag,syntag2,syllabified,ref
833,126,6,senez,sené,senez,126,Adj,Adj,C/V\.'C/V\,"Brendan, v. 126"
834,126,7,:,:,:,126,Pnc,Pnc,,"Brendan, v. 126"
835,127,1,"""","""","""",127,Pnc,Pnc,,"Brendan, v. 127"
836,127,2,Seignurs,seigneur,seignurs,127,N,N,C/V\.'C/V\,"Brendan, v. 127"
837,127,3,",",",",",",127,Pnc,Pnc,,"Brendan, v. 127"
838,127,4,ço,ce,ço,127,Prn,Prn,C/V\,"Brendan, v. 127"
839,127,5,que,que,que,127,Qux,Qux,C/(e)\,"Brendan, v. 127"
840,127,6,penséd,penser,penséd,127,Vpp,Vpp,C/V\.'C/V\,"Brendan, v. 127"
841,127,7,avum,avoir,avum,127,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 127"
842,128,1,Cum,comme,cum,128,Sub,Sub,C/V\,"Brendan, v. 128"
843,128,2,cel,cil,cel,128,Dem,Dem,C/V\,"Brendan, v. 128"
844,128,3,est,être,est,128,Vfin,Vfin,/V\,"Brendan, v. 128"
845,128,4,gref,grief,gref,128,Adj,Adj,C/V\,"Brendan, v. 128"
846,128,5,nus,nous,nus,128,Prn,Prn$,C/V\,"Brendan, v. 128"
847,128,6,nel,ne.le,nel,128,Neg+Prn,Neg$$+Prn$$,C/V\,"Brendan, v. 128"
848,128,7,savum,savoir,savum,128,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 128"
849,128,8,.,.,.,128,Pnc,Pnc,,"Brendan, v. 128"
850,129,1,Mes,mais,més,129,Crd,Crd,C/V\,"Brendan, v. 129"
851,129,2,prïum,prier,prium,129,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 129"
852,129,3,Deu,Dieu,deu,129,N,N,C/V\,"Brendan, v. 129"
853,129,4,que,que,que,129,Sub,Sub,C/(e)\,"Brendan, v. 129"
854,129,5,nus,nous,nus,129,Prn,Prn$$,C/V\,"Brendan, v. 129"
855,129,6,enseint,enseigner,enseint,129,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 129"
856,129,7,",",",",",",129,Pnc,Pnc,,"Brendan, v. 129"
857,130,1,Par,par,par,130,Pre,Pre,C/V\,"Brendan, v. 130"
858,130,2,sun,son,sun,130,Det,Det,C/V\,"Brendan, v. 130"
859,130,3,plaisir,plaisir,plaisir,130,N,N,C/V\.'C/V\,"Brendan, v. 130"
860,130,4,la,là,la,130,Adv,Adv,C/V\,"Brendan, v. 130"
861,130,5,nus,nous,nus,130,Prn,Prn$$,C/V\,"Brendan, v. 130"
862,130,6,en,en,en,130,Prn,Prn$$,/V\,"Brendan, v. 130"
863,130,7,meint,mener,meint,130,Vfin,Vfin,C/V\,"Brendan, v. 130"
864,130,8,;,;,;,130,Pnc,Pnc,,"Brendan, v. 130"
865,131,1,E,et,e,131,Crd,Crd,/V\,"Brendan, v. 131"
866,131,2,enz,ens,enz,131,PrA,PrA,/V\,"Brendan, v. 131"
867,131,3,el,en.le,el,131,Pre+Det,Pre+Det,/V\,"Brendan, v. 131"
868,131,4,nun,nom,nun,131,N,N,C/V\,"Brendan, v. 131"
869,131,5,al,à.le,al,131,Pre+Det,Pre+Det,/V\,"Brendan, v. 131"
870,131,6,Saint,saint,saint,131,Adj,Adj,C/V\,"Brendan, v. 131"
871,131,7,Espirit,esprit,espirit,131,N,N,/V\.'C/V\,"Brendan, v. 131"
872,132,1,Juine,jeûne,juine,132,N,N,'C/V\.C/(e)\,"Brendan, v. 132"
873,132,2,faimes,faire,faimes,132,Vfin,Vfin,'C/V\.C/e\,"Brendan, v. 132"
874,132,3,que,que,que,132,Sub,Sub,C/(e)\,"Brendan, v. 132"
875,132,4,la,là,la,132,Adv,Adv,C/V\,"Brendan, v. 132"
876,132,5,nus,nous,nus,132,Prn,Prn$$,C/V\,"Brendan, v. 132"
877,132,6,guit,guider,guit,132,Vfin,Vfin,C/V\,"Brendan, v. 132"
878,132,7,",",",",",",132,Pnc,Pnc,,"Brendan, v. 132"
879,133,1,E,et,e,133,Crd,Crd,/V\,"Brendan, v. 133"
880,133,2,junum,jeûner,junum,133,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 133"
881,133,3,la,le,la,133,Det,Det,C/V\,"Brendan, v. 133"
882,133,4,quarenteine,quarantaine,quarenteine,133,N,N,C/V\.C/V\.'C/V\.C/(e)\,"Brendan, v. 133"
883,134,1,Sur,sur,sur,134,PrA,PrA,C/V\,"Brendan, v. 134"
884,134,2,les,le,les,134,Det,Det,C/V\,"Brendan, v. 134"
885,134,3,treis,trois,treis,134,QIs,QIs,C/V\,"Brendan, v. 134"
886,134,4,jurs,jour,jurs,134,N,N,C/V\,"Brendan, v. 134"
887,134,5,la,le,la,134,Det,Det,C/V\,"Brendan, v. 134"
888,134,6,semaine,semaine,semaine,134,N,N,C/V\.'C/V\.C/(e)\,"Brendan, v. 134"
889,134,7,.,.,.,134,Pnc,Pnc,,"Brendan, v. 134"
890,134,8,"""","""","""",134,Pnc,Pnc,,"Brendan, v. 134"
891,135,1,Dunc,donc,dunc,135,Adv,Adv,C/V\,"Brendan, v. 135"
892,135,2,n',ne,n',135,Neg,Neg$$,C/\,"Brendan, v. 135"
893,135,3,i,y,i,135,Prn,Prn$$,/V\,"Brendan, v. 135"
894,135,4,ad,avoir,ad,135,Vfin,Vfin,/V\,"Brendan, v. 135"
895,135,5,nul,nul,nul,135,QIs,QIs,C/V\,"Brendan, v. 135"
896,135,6,qui,qui,qui,135,Qux,Qux,C/V\,"Brendan, v. 135"
897,135,7,se,se,se,135,Prn,Prn$$,C/(e)\,"Brendan, v. 135"
898,135,8,target,targer,target,135,Vfin,Vfin,'C/V\.C/(e)\,"Brendan, v. 135"
899,136,1,De,de,de,136,Pre,Pre,C/(e)\,"Brendan, v. 136"
900,136,2,ço,ce,ço,136,Prn,Prn,C/V\,"Brendan, v. 136"
901,136,3,faire,faire,faire,136,Vinf,Vinf,'C/V\.C/(e)\,"Brendan, v. 136"
902,136,4,qu',que,qu',136,Qux,Qux,C/\,"Brendan, v. 136"
903,136,5,il,il,il,136,Prn,Prn$,/V\,"Brendan, v. 136"
904,136,6,lur,leur,lur,136,Prn,Prn$$,C/V\,"Brendan, v. 136"
905,136,7,charget,charger,charget,136,Vfin,Vfin,'C/V\.C/e\,"Brendan, v. 136"
906,136,8,.,.,.,136,Pnc,Pnc,,"Brendan, v. 136"
907,137,1,Ne,ne,ne,137,Crd,Crd,C/(e)\,"Brendan, v. 137"
908,137,2,li,le,li,137,Det,Det,C/V\,"Brendan, v. 137"
909,137,3,abes,abbé,abes,137,N,N,'/V\.C/e\,"Brendan, v. 137"
910,137,4,ne,ne,ne,137,Crd,Crd,C/(e)\,"Brendan, v. 137"
911,137,5,nuit,nuit,nuit,137,N,N,C/V\,"Brendan, v. 137"
912,137,6,ne,ne,ne,137,Crd,Crd,C/(e)\,"Brendan, v. 137"
913,137,7,jurn,jour,jurn,137,N,N,C/V\,"Brendan, v. 137"
914,138,1,Des,de.le,des,138,Pre+Det,Pre+Det,C/V\,"Brendan, v. 138"
915,138,2,ureisuns,oraison,ureisuns,138,N,N,/V\.C/V\.'C/V\,"Brendan, v. 138"
916,138,3,ne,ne,ne,138,Neg,Neg$$,C/(e)\,"Brendan, v. 138"
917,138,4,fait,faire,fait,138,Vfin,Vfin,C/V\,"Brendan, v. 138"
918,138,5,tresturn,trestour,tresturn,138,N,N,C/V\.'C/V\,"Brendan, v. 138"
919,139,1,De,de,de,139,Pre,Pre,C/(e)\,"Brendan, v. 139"
920,139,2,ci,ci,ci,139,Adv,Adv,C/V\,"Brendan, v. 139"
921,139,3,que,que,que,139,Sub,Sub,C/(e)\,"Brendan, v. 139"
922,139,4,Deus,Dieu,deus,139,N,N,C/V\,"Brendan, v. 139"
923,139,5,li,li,li,139,Prn,Prn$$,C/V\,"Brendan, v. 139"
924,139,6,enveiat,envoyer,enveiat,139,Vfin,Vfin,/V\.C/V\.'C/V\,"Brendan, v. 139"
925,140,1,Le,le,le,140,Det,Det,C/(e)\,"Brendan, v. 140"
926,140,2,angel,ange,angel,140,N,N,/V\.'C/V\,"Brendan, v. 140"
927,140,3,del,de.le,del,140,Pre+Det,Pre+Det,C/V\,"Brendan, v. 140"
928,140,4,cel,ciel,cel,140,N,N,C/V\,"Brendan, v. 140"
929,140,5,qui,qui,qui,140,Qux,Qux,C/V\,"Brendan, v. 140"
930,140,6,l',le,l',140,Prn,Prn$$,C/\,"Brendan, v. 140"
931,140,7,aveiat,avoyer,aveiat,140,Vfin,Vfin,/V\.C/V\.'C/V\,"Brendan, v. 140"
932,141,1,De,de,de,141,Pre,Pre,C/(e)\,"Brendan, v. 141"
933,141,2,tut,tout,tut,141,QIs,QIs,C/V\,"Brendan, v. 141"
934,141,3,l',le,l',141,Det,Det,C/\,"Brendan, v. 141"
935,141,4,eire,erre,eire,141,N,N,'/V\.C/(e)\,"Brendan, v. 141"
936,141,5,cum,comme,cum,141,Sub,Sub,C/V\,"Brendan, v. 141"
937,141,6,il,il,il,141,Prn,Prn$,/V\,"Brendan, v. 141"
938,141,7,irat,aller,irat,141,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 141"
939,141,8,;,;,;,141,Pnc,Pnc,,"Brendan, v. 141"
940,142,1,Enz,ens,enz,142,PrA,PrA,/V\,"Brendan, v. 142"
941,142,2,en,en,en,142,Pre,Pre,/V\,"Brendan, v. 142"
942,142,3,sun,son,sun,142,Det,Det,C/V\,"Brendan, v. 142"
943,142,4,quer,cueur,quer,142,N,N,C/V\,"Brendan, v. 142"
944,142,5,si,si,si,142,Adv,Adv,C/V\,"Brendan, v. 142"
945,142,6,l',le,l',142,Prn,Prn$$,C/\,"Brendan, v. 142"
946,142,7,aspirat,aspirer,aspirat,142,Vfin,Vfin,/V\.C/V\.'C/V\,"Brendan, v. 142"
947,143,1,Que,que,que,143,Sub,Sub,C/(e)\,"Brendan, v. 143"
948,143,2,tres,très,tres,143,Adv,Adv,C/V\,"Brendan, v. 143"
949,143,3,bien,bien,bien,143,Adv,Adv,C/V\,"Brendan, v. 143"
950,143,4,veit,voir,veit,143,Vfin,Vfin,C/V\,"Brendan, v. 143"
951,143,5,e,et,e,143,Crd,Crd,/V\,"Brendan, v. 143"
952,143,6,certement,certement,certement,143,Adv,Adv,C/V\.C/e\.'C/V\,"Brendan, v. 143"
953,144,1,Cum,comme,cum,144,Sub,Sub,C/V\,"Brendan, v. 144"
954,144,2,Deus,Dieu,deus,144,N,N,C/V\,"Brendan, v. 144"
955,144,3,voldrat,vouloir,voldrat,144,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 144"
956,144,4,le,le,le,144,Det,Det,C/(e)\,"Brendan, v. 144"
957,144,5,seon,sien,seon,144,Adj,Adj,C/V\,"Brendan, v. 144"
958,144,6,alment,allment,alment,144,N,N,/V\.'C/V\,"Brendan, v. 144"
959,144,7,.,.,.,144,Pnc,Pnc,,"Brendan, v. 144"
960,145,1,Dunc,donc,dunc,145,Adv,Adv,C/V\,"Brendan, v. 145"
961,145,2,prent,prendre,prent,145,Vfin,Vfin,C/V\,"Brendan, v. 145"
962,145,3,cungé,congé,cungé,145,N,N,C/V\.'C/V\,"Brendan, v. 145"
963,145,4,a,à,a,145,Pre,Pre,/V\,"Brendan, v. 145"
964,145,5,ses,son,ses,145,Det,Det,C/V\,"Brendan, v. 145"
965,145,6,freres,frère,freres,145,N,N,'C/V\.C/e\,"Brendan, v. 145"
966,145,7,",",",",",",145,Pnc,Pnc,,"Brendan, v. 145"
967,146,1,As,à.le,as,146,Pre+Det,Pre+Det,/V\,"Brendan, v. 146"
968,146,2,quels,quel,quels,146,Qux,Qux,C/V\,"Brendan, v. 146"
969,146,3,il,il,il,146,Prn,Prn$,/V\,"Brendan, v. 146"
970,146,4,ert,être,ert,146,Vfin,Vfin,/V\,"Brendan, v. 146"
971,146,5,mult,moult,mult,146,QIs,QIs,C/V\,"Brendan, v. 146"
972,146,6,dulz,doux,dulz,146,Adj,Adj,C/V\,"Brendan, v. 146"
973,146,7,peres,père,peres,146,N,N,'C/V\.C/e\,"Brendan, v. 146"
974,146,8,",",",",",",146,Pnc,Pnc,,"Brendan, v. 146"
975,147,1,E,et,e,147,Crd,Crd,/V\,"Brendan, v. 147"
976,147,2,dist,dire,dist,147,Vpp,Vpp,C/V\,"Brendan, v. 147"
977,147,3,lur,leur,lur,147,Prn,Prn$$,C/V\,"Brendan, v. 147"
978,147,4,ad,avoir,ad,147,Vfin,Vfin,/V\,"Brendan, v. 147"
979,147,5,de,de,de,147,Pre,Pre,C/(e)\,"Brendan, v. 147"
980,147,6,seon,sien,seon,147,Det,Det,C/V\,"Brendan, v. 147"
981,147,7,eire,erre,eire,147,N,N,'/V\.C/(e)\,"Brendan, v. 147"
982,148,1,Cument,comment,cument,148,Qux,Qux,C/V\.'C/V\,"Brendan, v. 148"
983,148,2,a,à,a,148,Pre,Pre,/V\,"Brendan, v. 148"
984,148,3,Deu,Dieu,deu,148,N,N,C/V\,"Brendan, v. 148"
985,148,4,le,le,le,148,Prn,Prn$$,C/(e)\,"Brendan, v. 148"
986,148,5,voleit,vouloir,voleit,148,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 148"
987,148,6,creire,croire,creire,148,Vinf,Vinf,'C/V\.C/(e)\,"Brendan, v. 148"
988,148,7,.,.,.,148,Pnc,Pnc,,"Brendan, v. 148"
989,149,1,A,à,a,149,Pre,Pre,/V\,"Brendan, v. 149"
990,149,2,sun,son,sun,149,Det,Det,C/V\,"Brendan, v. 149"
991,149,3,prïur,prieur,priur,149,N,N,C/V\.'C/V\,"Brendan, v. 149"
992,149,4,tuz,tout,tuz,149,QIs,QIs,C/V\,"Brendan, v. 149"
993,149,5,les,le,les,149,Prn,Prn$$,C/V\,"Brendan, v. 149"
994,149,6,concreit,concroire,concreit,149,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 149"
995,149,7,",",",",",",149,Pnc,Pnc,,"Brendan, v. 149"
996,150,1,Dist,dire,dist,150,Vfin,Vfin,C/V\,"Brendan, v. 150"
997,150,2,lui,lui,lui,150,Prn,Prn%,C/V\,"Brendan, v. 150"
998,150,3,cument,comment,cument,150,Qux,Qux,C/V\.'C/V\,"Brendan, v. 150"
999,150,4,guarder,garder,guarder,150,Vinf,Vinf,C/V\.'C/V\,"Brendan, v. 150"
1000,150,5,les,le,les,150,Prn,Prn$$,C/V\,"Brendan, v. 150"
1001,150,6,deit,devoir,deit,150,Vfin,Vfin,C/V\,"Brendan, v. 150"
1002,150,7,.,.,.,150,Pnc,Pnc,,"Brendan, v. 150"
1003,151,1,Cumandet,commander,cumandet,151,Vfin,Vfin,C/V\.'C/V\.C/(e)\,"Brendan, v. 151"
1004,151,2,eals,eux,eals,151,Prn,Prn,/V\,"Brendan, v. 151"
1005,151,3,lui,lui,lui,151,Prn,Prn$,C/V\,"Brendan, v. 151"
1006,151,4,obeïr,obéir,obeir,151,Vinf,Vinf,/V\.C/V\.'C/V\,"Brendan, v. 151"
1007,151,5,",",",",",",151,Pnc,Pnc,,"Brendan, v. 151"
1008,152,1,Cum,comme,cum,152,Sub,Sub,C/V\,"Brendan, v. 152"
1009,152,2,lur,leur,lur,152,Det,Det,C/V\,"Brendan, v. 152"
1010,152,3,abét,abbé,abét,152,N,N,/V\.'C/V\,"Brendan, v. 152"
1011,152,4,mult,moult,mult,152,QIs,QIs,C/V\,"Brendan, v. 152"
1012,152,5,bien,bien,bien,152,Adv,Adv,C/V\,"Brendan, v. 152"
1013,152,6,servir,servir,servir,152,Vinf,Vinf,C/V\.'C/V\,"Brendan, v. 152"
1014,152,7,.,.,.,152,Pnc,Pnc,,"Brendan, v. 152"
1015,153,1,Puis,puis,puis,153,PrA,PrA,C/V\,"Brendan, v. 153"
1016,153,2,les,le,les,153,Prn,Prn$$,C/V\,"Brendan, v. 153"
1017,153,3,baiset,baiser,baiset,153,Vfin,Vfin,'C/V\.C/e\,"Brendan, v. 153"
1018,153,4,Brandan,Brendan,brandan,153,N,N,C/V\.'C/V\,"Brendan, v. 153"
1019,153,5,e,et,e,153,Crd,Crd,/V\,"Brendan, v. 153"
1020,153,6,vait,aller,vait,153,Vfin,Vfin,C/V\,"Brendan, v. 153"
1021,153,7,.,.,.,153,Pnc,Pnc,,"Brendan, v. 153"
1022,154,1,Plurent,pleurer,plurent,154,Vfin,Vfin,'C/V\.C/e\,"Brendan, v. 154"
1023,154,2,trestuit,trèstout,trestuit,154,QIs,QIs,C/V\.'C/V\,"Brendan, v. 154"
1024,154,3,par,par,par,154,Pre,Pre,C/V\,"Brendan, v. 154"
1025,154,4,grant,grand,grant,154,Adj,Adj,C/V\,"Brendan, v. 154"
1026,154,5,dehait,deshait,dehait,154,N,N,C/V\.'C/V\,"Brendan, v. 154"
1027,155,1,Que,que,que,155,Sub,Sub,C/(e)\,"Brendan, v. 155"
1028,155,2,mener,mener,mener,155,Vinf,Vinf,C/V\.'C/V\,"Brendan, v. 155"
1029,155,3,ne,ne,ne,155,Neg,Neg$$,C/(e)\,"Brendan, v. 155"
1030,155,4,volt,vouloir,volt,155,Vfin,Vfin,C/V\,"Brendan, v. 155"
1031,155,5,lur,leur,lur,155,Det,Det,C/V\,"Brendan, v. 155"
1032,155,6,peres,père,peres,155,N,N,'C/V\.C/e\,"Brendan, v. 155"
1033,156,1,Fors,fors,fors,156,PrA,PrA,C/V\,"Brendan, v. 156"
1034,156,2,quatorze,quatorze,quatorze,156,QIs,QIs,C/V\.'C/V\.C/(e)\,"Brendan, v. 156"
1035,156,3,de,de,de,156,Pre,Pre,C/(e)\,"Brendan, v. 156"
1036,156,4,lur,leur,lur,156,Det,Det,C/V\,"Brendan, v. 156"
1037,156,5,freres,frère,freres,156,N,N,'C/V\.C/e\,"Brendan, v. 156"
1038,156,6,.,.,.,156,Pnc,Pnc,,"Brendan, v. 156"
1039,157,1,Vait,aller,vait,157,Vfin,Vfin,C/V\,"Brendan, v. 157"
1040,157,2,s',se,s',157,Prn,Prn%%,C/\,"Brendan, v. 157"
1041,157,3,en,en2,en,157,Prn,Prn%,/V\,"Brendan, v. 157"
1042,157,4,Brandan,Brendan,brandan,157,N,N,C/V\.'C/V\,"Brendan, v. 157"
1043,157,5,vers,vers,vers,157,Pre,Pre,C/V\,"Brendan, v. 157"
1044,157,6,le,le,le,157,Det,Det,C/(e)\,"Brendan, v. 157"
1045,157,7,grant,grand,grant,157,Adj,Adj,C/V\,"Brendan, v. 157"
1046,157,8,mer,mer,mer,157,N,N,C/V\,"Brendan, v. 157"
1047,158,1,U,où,u,158,Qux,Qux,/V\,"Brendan, v. 158"
1048,158,2,sout,savoir,sout,158,Vfin,Vfin,C/V\,"Brendan, v. 158"
1049,158,3,par,par,par,158,Pre,Pre,C/V\,"Brendan, v. 158"
1050,158,4,Deu,Dieu,deu,158,N,N,C/V\,"Brendan, v. 158"
1051,158,5,que,que,que,158,Sub,Sub,C/(e)\,"Brendan, v. 158"
1052,158,6,dout,devoir,dout,158,Vfin,Vfin,C/V\,"Brendan, v. 158"
1053,158,7,entrer,entrer,entrer,158,Vinf,Vinf,/V\.'C/V\,"Brendan, v. 158"
1054,158,8,.,.,.,158,Pnc,Pnc,,"Brendan, v. 158"
1055,159,1,Unc,un,unc,159,Adv,Adv,/V\,"Brendan, v. 159"
1056,159,2,ne,ne,ne,159,Neg,Neg$$,C/(e)\,"Brendan, v. 159"
1057,159,3,turnat,tourner,turnat,159,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 159"
1058,159,4,vers,vers,vers,159,Pre,Pre,C/V\,"Brendan, v. 159"
1059,159,5,sun,son,sun,159,Det,Det,C/V\,"Brendan, v. 159"
1060,159,6,parent,parent,parent,159,N,N,C/V\.'C/V\,"Brendan, v. 159"
1061,159,7,:,:,:,159,Pnc,Pnc,,"Brendan, v. 159"
1062,160,1,En,en,en,160,Pre,Pre,/V\,"Brendan, v. 160"
1063,160,2,plus,plus,plus,160,Adv,Adv,C/V\,"Brendan, v. 160"
1064,160,3,cher,cher,cher,160,Adj,Adj,C/V\,"Brendan, v. 160"
1065,160,4,leu,lieu,leu,160,N,N,C/V\,"Brendan, v. 160"
1066,160,5,aler,aller,aler,160,Vinf,Vinf,/V\.'C/V\,"Brendan, v. 160"
1067,160,6,entent,entendre,entent,160,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 160"
1068,160,7,.,.,.,160,Pnc,Pnc,,"Brendan, v. 160"
1069,161,1,Alat,aller,alat,161,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 161"
1070,161,2,tant,tant,tant,161,QIs,QIs,C/V\,"Brendan, v. 161"
1071,161,3,quant,quant,quant,161,Qux,Qux,C/V\,"Brendan, v. 161"
1072,161,4,terre,terre,terre,161,N,N,'C/V\.C/(e)\,"Brendan, v. 161"
1073,161,5,dure,durer,dure,161,Vfin,Vfin,'C/V\.C/(e)\,"Brendan, v. 161"
1074,161,6,;,;,;,161,Pnc,Pnc,,"Brendan, v. 161"
1075,162,1,Del,de.le,del,162,Pre+Det,Pre+Det,C/V\,"Brendan, v. 162"
1076,162,2,sujurner,séjourner,sujurner,162,Vinf,Vinf,C/V\.C/V\.'C/V\,"Brendan, v. 162"
1077,162,3,ne,ne,ne,162,Neg,Neg$$,C/(e)\,"Brendan, v. 162"
1078,162,4,prist,prendre,prist,162,Vfin,Vfin,C/V\,"Brendan, v. 162"
1079,162,5,cure,cure,cure,162,N,N,'C/V\.C/(e)\,"Brendan, v. 162"
1080,162,6,.,.,.,162,Pnc,Pnc,,"Brendan, v. 162"
1081,163,1,Vint,venir,vint,163,Vfin,Vfin,C/V\,"Brendan, v. 163"
1082,163,2,al,à.le,al,163,Pre+Det,Pre+Det,/V\,"Brendan, v. 163"
1083,163,3,roceit,rocher,roceit,163,N,N,C/V\.'C/V\,"Brendan, v. 163"
1084,163,4,que,que,que,163,Qux,Qux,C/(e)\,"Brendan, v. 163"
1085,163,5,li,le,li,163,Det,Det,C/V\,"Brendan, v. 163"
1086,163,6,vilain,vilain,vilain,163,N,N,C/V\.'C/V\,"Brendan, v. 163"
1087,164,1,Or,or,or,164,Adv,Adv,/V\,"Brendan, v. 164"
1088,164,2,apelent,appeler,apelent,164,Vfin,Vfin,/V\.'C/V\.C/e\,"Brendan, v. 164"
1089,164,3,le,le,le,164,Det,Det,C/(e)\,"Brendan, v. 164"
1090,164,4,Salt,saut,salt,164,N,N,C/V\,"Brendan, v. 164"
1091,164,5,Brandan,Brendan,brandan,164,N,N,C/V\.'C/V\,"Brendan, v. 164"
1092,164,6,.,.,.,164,Pnc,Pnc,,"Brendan, v. 164"
1093,165,1,Icil,cil,icil,165,Dem,Dem,/V\.'C/V\,"Brendan, v. 165"
1094,165,2,s',se,s',165,Prn,Prn$$,C/\,"Brendan, v. 165"
1095,165,3,estent,étendre,estent,165,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 165"
1096,165,4,durement,durement,durement,165,Adv,Adv,C/V\.C/e\.'C/V\,"Brendan, v. 165"
1097,165,5,luin,loin,luin,165,Adv,Adv,C/V\,"Brendan, v. 165"
1098,166,1,Sur,sur,sur,166,PrA,PrA,C/V\,"Brendan, v. 166"
1099,166,2,l',le,l',166,Det,Det,C/\,"Brendan, v. 166"
1100,166,3,occean,océan,occean,166,N,N,/V\.C/V\.'C/V\,"Brendan, v. 166"
1101,166,4,si,si,si,166,Adv,Adv,C/V\,"Brendan, v. 166"
1102,166,5,cume,comme,cume,166,Sub,Sub,'C/V\.C/(e)\,"Brendan, v. 166"
1103,166,6,un,un,un,166,QIs,QIs,/V\,"Brendan, v. 166"
1104,166,7,gruign,groin,gruign,166,N,N,C/V\,"Brendan, v. 166"
1105,166,8,.,.,.,166,Pnc,Pnc,,"Brendan, v. 166"
1106,167,1,E,et,e,167,Crd,Crd,/V\,"Brendan, v. 167"
1107,167,2,suz,sous,suz,167,PrA,PrA,C/V\,"Brendan, v. 167"
1108,167,3,le,le,le,167,Det,Det,C/(e)\,"Brendan, v. 167"
1109,167,4,gruign,groin,gruign,167,N,N,C/V\,"Brendan, v. 167"
1110,167,5,aveit,avoir,aveit,167,Vfin,Vfin,/V\.'C/V\,"Brendan, v. 167"
1111,167,6,un,un,un,167,QIs,QIs,/V\,"Brendan, v. 167"
1112,167,7,port,port,port,167,N,N,C/V\,"Brendan, v. 167"
1113,168,1,Par,par,par,168,Pre,Pre,C/V\,"Brendan, v. 168"
1114,168,2,unt,où,unt,168,Qux,Qux,/V\,"Brendan, v. 168"
1115,168,3,la,le,la,168,Det,Det,C/V\,"Brendan, v. 168"
1116,168,4,mer,mer,mer,168,N,N,C/V\,"Brendan, v. 168"
1117,168,5,receit,recevoir,receit,168,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 168"
1118,168,6,un,un,un,168,QIs,QIs,/V\,"Brendan, v. 168"
1119,168,7,gort,gord,gort,168,N,N,C/V\,"Brendan, v. 168"
1120,168,8,",",",",",",168,Pnc,Pnc,,"Brendan, v. 168"
1121,169,1,Mais,mais,mais,169,Crd,Crd,C/V\,"Brendan, v. 169"
1122,169,2,petiz,petit,petiz,169,Adj,Adj,C/V\.'C/V\,"Brendan, v. 169"
1123,169,3,ert,être,ert,169,Vfin,Vfin,/V\,"Brendan, v. 169"
1124,169,4,e,et,e,169,Crd,Crd,/V\,"Brendan, v. 169"
1125,169,5,mult,moult,mult,169,QIs,QIs,C/V\,"Brendan, v. 169"
1126,169,6,estreits,étroit,estreits,169,Adj,Adj,/V\.'C/V\,"Brendan, v. 169"
1127,169,7,;,;,;,169,Pnc,Pnc,,"Brendan, v. 169"
1128,170,1,Del,de.le,del,170,Pre+Det,Pre+Det,C/V\,"Brendan, v. 170"
1129,170,2,derube,desrube,derube,170,N,N,C/V\.'C/V\.C/(e)\,"Brendan, v. 170"
1130,170,3,veneit,venir,veneit,170,Vfin,Vfin,C/V\.'C/V\,"Brendan, v. 170"
1131,170,4,tut,tout,tut,170,QIs,QIs,C/V\,"Brendan, v. 170"
1132,170,5,dreiz,droit,dreiz,170,Adv,Adv,C/V\,"Brendan, v. 170"
1133,170,6,.,.,.,170,Pnc,Pnc,,"Brendan, v. 170"
1134,171,1,Altres,autre,altres,171,Adj,Adj,'/V\.C/e\,"Brendan, v. 171"
1135,171,2,",",",",",",171,Pnc,Pnc,,"Brendan, v. 171"
1136,171,3,ço,ce,ço,171,Prn,Prn,C/V\,"Brendan, v. 171"
1137,171,4,crei,croire,crei,171,Vfin,Vfin,C/V\,"Brendan, v. 171"
1138,171,5,",",",",",",171,Pnc,Pnc,,"Brendan, v. 171"
1139,171,6,avant,avant,avant,171,PrA,PrA,/V\.'C/V\,"Brendan, v. 171"
1140,171,7,cestui,cist,cestui,171,Dem,Dem,C/V\.'C/V\,"Brendan, v. 171"
1141,172,1,Ne,ne,ne,172,Neg,Neg$$,C/(e)\,"Brendan, v. 172"
1142,172,2,descendit,descendre,descendit,172,Vfin,Vfin,C/V\.C/V\.'C/V\,"Brendan, v. 172"
1143,172,3,aval,aval,aval,172,PrA,PrA,/V\.'C/V\,"Brendan, v. 172"
1144,172,4,cel,cil,cel,172,Dem,Dem,C/V\,"Brendan, v. 172"
1145,172,5,pui,puy,pui,172,N,N,C/V\,"Brendan, v. 172"
1146,172,6,.,.,.,172,Pnc,Pnc,,"Brendan, v. 172"
1147,173,1,Ci,ci,ci,173,Adv,Adv,C/V\,"Brendan, v. 173"
1148,173,2,aloeces,aluec,aloeces,173,Adv,Adv,/V\.'C/V\.C/e\,"Brendan, v. 173"
1149,173,3,fist,faire,fist,173,Vfin,Vfin,C/V\,"Brendan, v. 173"
