wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
69,9,1,car,car,9,Crd,Crd,car,C/V\,"FroissOrl, v. 9"
70,9,2,nuit,nuit,9,N,N,nuit,C/V\,"FroissOrl, v. 9"
71,9,3,et,et,9,Crd,Crd,et,/V\,"FroissOrl, v. 9"
72,9,4,jour,jour,9,N,N,jour,C/V\,"FroissOrl, v. 9"
73,9,5,les,les,9,Det,Det,le,C/V\,"FroissOrl, v. 9"
74,9,6,heures,heures,9,N,N,heure,'/V\.C/e\,"FroissOrl, v. 9"
75,9,7,nous,nous,9,Prn,Prn$$,nous,C/V\,"FroissOrl, v. 9"
76,9,8,aprent,aprent,9,Vfin,Vfin,apprendre,/V\.'C/V\,"FroissOrl, v. 9"
77,10,1,par,par,10,Pre,Pre,par,C/V\,"FroissOrl, v. 10"
78,10,2,la,la,10,Det,Det,le,C/V\,"FroissOrl, v. 10"
79,10,3,soubtilleté,soubtilleté,10,N,N,subtilité,C/V\.C/V\.C/e\.'C/V\,"FroissOrl, v. 10"
80,10,4,qu',qu',10,Qux,Qux,que,C/\,"FroissOrl, v. 10"
81,10,5,elle,elle,10,Prn,Prn$,elle,'/V\.C/(e)\,"FroissOrl, v. 10"
82,10,6,comprent,comprent,10,Vfin,Vfin,comprendre,C/V\.'C/V\,"FroissOrl, v. 10"
83,10,7,",",",",10,Pnc,Pnc,",",,"FroissOrl, v. 10"
84,11,1,en,en,11,Pre,Pre,en,/V\,"FroissOrl, v. 11"
85,11,2,l',l',11,Det,Det,le,C/\,"FroissOrl, v. 11"
86,11,3,absense,absense,11,N,N,absence,/V\.'C/V\.C/(e)\,"FroissOrl, v. 11"
87,11,4,meisme,meisme,11,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,"FroissOrl, v. 11"
88,11,5,dou,dou,11,Pre+Det,Pre+Det,de.le,C/V\,"FroissOrl, v. 11"
89,11,6,soleil,soleil,11,N,N,soleil,C/V\.'C/V\,"FroissOrl, v. 11"
90,11,7,.,.,11,Pnc,Pnc,.,,"FroissOrl, v. 11"
91,12,1,dont,dont,12,Qux,Qux,dont,C/V\,"FroissOrl, v. 12"
92,12,2,on,on,12,Prn,Prn$,on,/V\,"FroissOrl, v. 12"
93,12,3,doit,doit,12,Vfin,Vfin,devoir,C/V\,"FroissOrl, v. 12"
94,12,4,mieuls,mieuls,12,Adv,Adv,mieux,C/V\,"FroissOrl, v. 12"
95,12,5,prisier,prisier,12,Vinf,Vinf,priser,C/V\.'C/V\,"FroissOrl, v. 12"
96,12,6,son,son,12,Det,Det,son,C/V\,"FroissOrl, v. 12"
