wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma,ref
28,5,1,de,de,5,Pre,Pre,C/(e)\,de,"PAbernRich, v. 5"
29,5,2,humilité,humilité,5,N,N,/V\.C/V\.C/V\.'C/V\,humilité,"PAbernRich, v. 5"
30,5,3,e,e,5,Crd,Crd,/V\,et,"PAbernRich, v. 5"
31,5,4,de,de,5,Pre,Pre,C/(e)\,de,"PAbernRich, v. 5"
32,5,5,devotiun,devotiun,5,N,N,C/V\.C/V\.C/{V}\.'/V\,dévotion,"PAbernRich, v. 5"
33,6,1,parunt,parunt,6,Qux,Qux,C/V\.'C/V\,par.ont,"PAbernRich, v. 6"
34,6,2,averum,averum,6,Vfin,Vfin,/V\.'C/V\,avoir,"PAbernRich, v. 6"
35,6,3,savatiun,savatiun,6,N,N,C/V\.C/V\.C/{V}\.'/V\,salvation,"PAbernRich, v. 6"
36,6,4,.,.,6,Pnc,Pnc,,.,"PAbernRich, v. 6"
37,7,1,més,més,7,Crd,Crd,C/V\,mais,"PAbernRich, v. 7"
38,7,2,retraire,retraire,7,Vinf,Vinf,C/V\.'C/V\.C/(e)\,retraire,"PAbernRich, v. 7"
39,7,3,cunte,cunte,7,N,N,'C/V\.C/(e)\,conte,"PAbernRich, v. 7"
40,7,4,de,de,7,Pre,Pre,C/(e)\,de,"PAbernRich, v. 7"
41,7,5,folie,folie,7,N,N,C/V\.'C/V\./(e)\,folie,"PAbernRich, v. 7"
42,7,6,",",",",7,Pnc,Pnc,,",","PAbernRich, v. 7"
43,8,1,de,de,8,Pre,Pre,C/(e)\,de,"PAbernRich, v. 8"
44,8,2,fol,fol,8,Adj,Adj,C/V\,fou,"PAbernRich, v. 8"
45,8,3,amant,amant,8,Vprs,Vprs,/V\.'C/V\,aimer,"PAbernRich, v. 8"
46,8,4,e,e,8,Crd,Crd,/V\,et,"PAbernRich, v. 8"
47,8,5,fole,fole,8,Adj,Adj,'C/V\.C/(e)\,fou,"PAbernRich, v. 8"
48,8,6,amie,amie,8,N,N,/V\.'C/V\./(e)\,ami,"PAbernRich, v. 8"
49,8,7,",",",",8,Pnc,Pnc,,",","PAbernRich, v. 8"
50,9,1,pur,pur,9,Pre,Pre,C/V\,pour,"PAbernRich, v. 9"
51,9,2,les,les,9,Det,Det,C/V\,le,"PAbernRich, v. 9"
52,9,3,jufnes,jufnes,9,N,N,'C/V\.C/e\,jeune,"PAbernRich, v. 9"
53,9,4,enticer,enticer,9,Vinf,Vinf,/V\.C/V\.'C/V\,enticer,"PAbernRich, v. 9"
54,10,1,e,e,10,Crd,Crd,/V\,et,"PAbernRich, v. 10"
55,10,2,les,les,10,Det,Det,C/V\,le,"PAbernRich, v. 10"
56,10,3,jefnes,jefnes,10,N,N,C/V\.'C/V\,jeune,"PAbernRich, v. 10"
57,10,4,folement,folement,10,Adv,Adv,C/V\.C/e\.'C/V\,follement,"PAbernRich, v. 10"
58,10,5,amer,amer,10,Vinf,Vinf,/V\.'C/V\,aimer,"PAbernRich, v. 10"
59,10,6,",",",",10,Pnc,Pnc,,",","PAbernRich, v. 10"
60,11,1,e,e,11,Crd,Crd,/V\,et,"PAbernRich, v. 11"
61,11,2,cunter,cunter,11,Vinf,Vinf,C/V\.'C/V\,conter,"PAbernRich, v. 11"
62,11,3,ausi,ausi,11,Adv,Adv,/V\.'C/V\,aussi,"PAbernRich, v. 11"
63,11,4,de,de,11,Pre,Pre,C/(e)\,de,"PAbernRich, v. 11"
64,11,5,chevalerie,chevalerie,11,N,N,C/V\.C/V\.C/e\.'C/V\./(e)\,chevalerie,"PAbernRich, v. 11"
65,12,1,que,que,12,Qux,Qux,C/(e)\,que,"PAbernRich, v. 12"
66,12,2,unkes,unkes,12,Adv,Adv,'/V\.C/e\,onques,"PAbernRich, v. 12"
67,12,3,n',n',12,Neg,Neg$$,C/\,ne,"PAbernRich, v. 12"
68,12,4,avint,avint,12,Vfin,Vfin,/V\.'C/V\,advenir,"PAbernRich, v. 12"
69,12,5,en,en,12,Pre,Pre,/V\,en,"PAbernRich, v. 12"
70,12,6,ceste,ceste,12,Dem,Dem,'C/V\.C/(e)\,cist,"PAbernRich, v. 12"
71,12,7,vie,vie,12,N,N,'C/V\./(e)\,vie,"PAbernRich, v. 12"
72,12,8,",",",",12,Pnc,Pnc,,",","PAbernRich, v. 12"
73,13,1,e,e,13,Crd,Crd,/V\,et,"PAbernRich, v. 13"
74,13,2,vies,vies,13,N,N,'C/V\./e\,vie,"PAbernRich, v. 13"
75,13,3,ke,ke,13,Qux,Qux,C/(e)\,que,"PAbernRich, v. 13"
76,13,4,d',d',13,Pre,Pre,C/\,de,"PAbernRich, v. 13"
77,13,5,aukun,aukun,13,QIs,QIs,/V\.'C/V\,aucun,"PAbernRich, v. 13"
78,13,6,seit,seit,13,Vfin,Vfin,C/V\,être,"PAbernRich, v. 13"
79,13,7,veir,veir,13,Adj,Adj,C/V\,voir,"PAbernRich, v. 13"
80,13,8,le,le,13,Det,Det,C/(e)\,le,"PAbernRich, v. 13"
81,13,9,dit,dit,13,N,N,C/V\,dit,"PAbernRich, v. 13"
82,13,10,",",",",13,Pnc,Pnc,,",","PAbernRich, v. 13"
83,14,1,de,de,14,Pre,Pre,C/(e)\,de,"PAbernRich, v. 14"
84,14,2,l',l',14,Det,Det,C/\,le,"PAbernRich, v. 14"
85,14,3,oïr,oïr,14,Vinf,Vinf,/V\.'C/V\,ouïr,"PAbernRich, v. 14"
86,14,4,poi,poi,14,N,N,C/V\,peu,"PAbernRich, v. 14"
87,14,5,en,en,14,Prn,Prn$$,/V\,en,"PAbernRich, v. 14"
88,14,6,vendra,vendra,14,Vfin,Vfin,C/V\.'C/V\,venir,"PAbernRich, v. 14"
89,14,7,profit,profit,14,N,N,C/V\.'C/V\,profit,"PAbernRich, v. 14"
90,14,8,.,.,14,Pnc,Pnc,,.,"PAbernRich, v. 14"
91,15,1,si,si,15,Sub,Sub,C/V\,si,"PAbernRich, v. 15"
92,15,2,l',l',15,Det,Det,C/\,le,"PAbernRich, v. 15"
93,15,3,em,em,15,Prn,Prn$,/V\,on,"PAbernRich, v. 15"
94,15,4,cunte,cunte,15,Vfin,Vfin,'C/V\.C/(e)\,conter,"PAbernRich, v. 15"
95,15,5,romanz,romanz,15,N,N,C/V\.'C/V\,roman,"PAbernRich, v. 15"
96,15,6,d',d',15,Pre,Pre,C/\,de,"PAbernRich, v. 15"
97,15,7,amur,amur,15,N,N,/V\.'C/V\,amour,"PAbernRich, v. 15"
98,15,8,",",",",15,Pnc,Pnc,,",","PAbernRich, v. 15"
99,16,1,k',k',16,Qux,Qux,C/\,que,"PAbernRich, v. 16"
100,16,2,en,en,16,Prn,Prn$$,/V\,en,"PAbernRich, v. 16"
101,16,3,vient,vient,16,Vfin,Vfin,C/V\,venir,"PAbernRich, v. 16"
102,16,4,de,de,16,Pre,Pre,C/(e)\,de,"PAbernRich, v. 16"
103,16,5,l',l',16,Det,Det,C/\,le,"PAbernRich, v. 16"
104,16,6,oïr,oïr,16,Vinf,Vinf,/V\.'C/V\,ouïr,"PAbernRich, v. 16"
105,16,7,a,a,16,Pre,Pre,/V\,à,"PAbernRich, v. 16"
106,16,8,chief,chief,16,N,N,C/V\,chef,"PAbernRich, v. 16"
107,16,9,de,de,16,Pre,Pre,C/(e)\,de,"PAbernRich, v. 16"
108,16,10,tur,tur,16,N,N,C/V\,tour,"PAbernRich, v. 16"
109,16,11,?,?,16,Pnc,Pnc,,?,"PAbernRich, v. 16"
110,17,1,ne,ne,17,Neg,Neg$$,C/(e)\,ne,"PAbernRich, v. 17"
111,17,2,sai,sai,17,Vfin,Vfin,C/V\,savoir,"PAbernRich, v. 17"
112,17,3,",",",",17,Pnc,Pnc,,",","PAbernRich, v. 17"
113,17,4,for,for,17,PrA,PrA,C/V\,fors,"PAbernRich, v. 17"
114,17,5,mettre,mettre,17,Vinf,Vinf,'C/V\.C/(e)\,mettre,"PAbernRich, v. 17"
115,17,6,le,le,17,Det,Det,C/(e)\,le,"PAbernRich, v. 17"
116,17,7,penser,penser,17,Vinf,Vinf,C/V\.'C/V\,penser,"PAbernRich, v. 17"
117,18,1,en,en,18,Pre,Pre,/V\,en,"PAbernRich, v. 18"
118,18,2,folie,folie,18,N,N,C/V\.'C/V\./(e)\,folie,"PAbernRich, v. 18"
119,18,3,",",",",18,Pnc,Pnc,,",","PAbernRich, v. 18"
120,18,4,folement,folement,18,Adv,Adv,C/V\.C/e\.'C/V\,follement,"PAbernRich, v. 18"
121,18,5,amer,amer,18,Vinf,Vinf,/V\.'C/V\,aimer,"PAbernRich, v. 18"
122,18,6,.,.,18,Pnc,Pnc,,.,"PAbernRich, v. 18"
123,19,1,e,e,19,Crd,Crd,/V\,et,"PAbernRich, v. 19"
124,19,2,quel,quel,19,Qux,Qux,C/V\,quel,"PAbernRich, v. 19"
125,19,3,profit,profit,19,N,N,C/V\.'C/V\,profit,"PAbernRich, v. 19"
126,19,4,en,en,19,Prn,Prn$$,/V\,en,"PAbernRich, v. 19"
127,19,5,vient,vient,19,Vfin,Vfin,C/V\,venir,"PAbernRich, v. 19"
128,19,6,de,de,19,Pre,Pre,C/(e)\,de,"PAbernRich, v. 19"
129,19,7,cunter,cunter,19,Vinf,Vinf,C/V\.'C/V\,conter,"PAbernRich, v. 19"
130,20,1,de,de,20,Pre,Pre,C/(e)\,de,"PAbernRich, v. 20"
131,20,2,la,la,20,Det,Det,C/V\,le,"PAbernRich, v. 20"
132,20,3,pruesce,pruesce,20,N,N,C/V\.'C/V\.C/(e)\,prouesse,"PAbernRich, v. 20"
133,20,4,un,un,20,QIs,QIs,/V\,un,"PAbernRich, v. 20"
134,20,5,chevaler,chevaler,20,N,N,C/V\.C/V\.'C/V\,chevalier,"PAbernRich, v. 20"
135,20,6,",",",",20,Pnc,Pnc,,",","PAbernRich, v. 20"
136,21,1,for,for,21,PrA,PrA,C/V\,fors,"PAbernRich, v. 21"
137,21,2,sulement,sulement,21,Adv,Adv,C/V\.C/V\.'C/V\,seulement,"PAbernRich, v. 21"
138,21,3,le,le,21,Det,Det,C/(e)\,le,"PAbernRich, v. 21"
139,21,4,delit,delit,21,N,N,C/V\.'C/V\,délit,"PAbernRich, v. 21"
140,21,5,de,de,21,Pre,Pre,C/(e)\,de,"PAbernRich, v. 21"
141,21,6,l',l',21,Det,Det,C/\,le,"PAbernRich, v. 21"
142,21,7,oïr,oïr,21,Vinf,Vinf,/V\.'C/V\,ouïr,"PAbernRich, v. 21"
143,22,1,ke,ke,22,Qux,Qux,C/(e)\,que,"PAbernRich, v. 22"
144,22,2,suvent,suvent,22,Adv,Adv,C/V\.'C/V\,souvent,"PAbernRich, v. 22"
145,22,3,les,les,22,Det,Det,C/V\,le,"PAbernRich, v. 22"
146,22,4,autres,autres,22,Adj,Adj,'/V\.C/e\,autre,"PAbernRich, v. 22"
147,22,5,fet,fet,22,Vfin,Vfin,C/V\,faire,"PAbernRich, v. 22"
148,22,6,esbaudir,esbaudir,22,Vinf,Vinf,/V\.C/V\.'C/V\,ébaudir,"PAbernRich, v. 22"
149,22,7,?,?,22,Pnc,Pnc,,?,"PAbernRich, v. 22"
150,23,1,més,més,23,Crd,Crd,C/V\,mais,"PAbernRich, v. 23"
151,23,2,icel,icel,23,Dem,Dem,/V\.'C/V\,cil,"PAbernRich, v. 23"
152,23,3,esbaudissement,esbaudissement,23,N,N,/V\.C/V\.C/V\.C/e\.'C/V\,ébaudisement,"PAbernRich, v. 23"
153,23,4,",",",",23,Pnc,Pnc,,",","PAbernRich, v. 23"
154,24,1,d',d',24,Pre,Pre,C/\,de,"PAbernRich, v. 24"
155,24,2,orguil,orguil,24,N,N,/V\.'C/V\,orgueil,"PAbernRich, v. 24"
156,24,3,vient,vient,24,Vfin,Vfin,C/V\,venir,"PAbernRich, v. 24"
157,24,4,veraiment,veraiment,24,Adv,Adv,C/V\.C/V\.'C/V\,vraiment,"PAbernRich, v. 24"
158,25,1,que,que,25,Qux,Qux,C/(e)\,que,"PAbernRich, v. 25"
159,25,2,contraire,contraire,25,Adj,Adj,C/V\.'C/V\.C/(e)\,contraire,"PAbernRich, v. 25"
160,25,3,est,est,25,Vfin,Vfin,/V\,être,"PAbernRich, v. 25"
161,25,4,a,a,25,Pre,Pre,/V\,à,"PAbernRich, v. 25"
162,25,5,humilité,humilité,25,N,N,/V\.C/V\.C/V\.'C/V\,humilité,"PAbernRich, v. 25"
163,25,6,",",",",25,Pnc,Pnc,,",","PAbernRich, v. 25"
164,26,1,ke,ke,26,Qux,Qux,C/(e)\,que,"PAbernRich, v. 26"
165,26,2,veie,veie,26,N,N,'C/V\./(e)\,voie,"PAbernRich, v. 26"
166,26,3,nus,nus,26,Prn,Prn$$,C/V\,nous,"PAbernRich, v. 26"
167,26,4,dune,dune,26,Vfin,Vfin,'C/V\.C/(e)\,donner,"PAbernRich, v. 26"
168,26,5,a,a,26,Pre,Pre,/V\,à,"PAbernRich, v. 26"
169,26,6,sauveté,sauveté,26,N,N,C/V\.C/e\.'C/V\,sauveté,"PAbernRich, v. 26"
170,26,7,.,.,26,Pnc,Pnc,,.,"PAbernRich, v. 26"
171,27,1,pur,pur,27,Pre,Pre,C/V\,pour,"PAbernRich, v. 27"
172,27,2,ceo,ceo,27,Prn,Prn,C/V\,ce,"PAbernRich, v. 27"
173,27,3,mieuz,mieuz,27,Adv,Adv,C/V\,mieux,"PAbernRich, v. 27"
174,27,4,vaut,vaut,27,Vfin,Vfin,C/V\,valoir,"PAbernRich, v. 27"
175,27,5,",",",",27,Pnc,Pnc,,",","PAbernRich, v. 27"
176,27,6,c',c',27,Prn,Prn,C/\,ce,"PAbernRich, v. 27"
177,27,7,est,est,27,Vfin,Vfin,/V\,être,"PAbernRich, v. 27"
178,27,8,la,la,27,Det,Det,C/V\,le,"PAbernRich, v. 27"
179,27,9,parclose,parclose,27,N,N,C/V\.'C/V\.C/(e)\,parclose,"PAbernRich, v. 27"
180,27,10,",",",",27,Pnc,Pnc,,",","PAbernRich, v. 27"
181,28,1,de,de,28,Pre,Pre,C/(e)\,de,"PAbernRich, v. 28"
182,28,2,fere,fere,28,Vinf,Vinf,'C/V\.C/(e)\,faire,"PAbernRich, v. 28"
183,28,3,romanz,romanz,28,N,N,C/V\.'C/V\,roman,"PAbernRich, v. 28"
184,28,4,de,de,28,Pre,Pre,C/(e)\,de,"PAbernRich, v. 28"
185,28,5,tele,tele,28,Adj,Adj,'C/V\.C/(e)\,tel,"PAbernRich, v. 28"
186,28,6,chose,chose,28,N,N,'C/V\.C/(e)\,chose,"PAbernRich, v. 28"
187,28,7,",",",",28,Pnc,Pnc,,",","PAbernRich, v. 28"
188,29,1,de,de,29,Pre,Pre,C/(e)\,de,"PAbernRich, v. 29"
189,29,2,mettre,mettre,29,Vinf,Vinf,'C/V\.C/(e)\,mettre,"PAbernRich, v. 29"
190,29,3,hume,hume,29,N,N,'/V\.C/(e)\,homme,"PAbernRich, v. 29"
191,29,4,en,en,29,Pre,Pre,/V\,en,"PAbernRich, v. 29"
192,29,5,tel,tel,29,Adj,Adj,C/V\,tel,"PAbernRich, v. 29"
193,29,6,penser,penser,29,Vinf,Vinf,C/V\.'C/V\,penser,"PAbernRich, v. 29"
194,29,7,",",",",29,Pnc,Pnc,,",","PAbernRich, v. 29"
195,30,1,dunt,dunt,30,Qux,Qux,C/V\,dont,"PAbernRich, v. 30"
196,30,2,il,il,30,Prn,Prn$,/V\,il,"PAbernRich, v. 30"
197,30,3,s',s',30,Prn,Prn$$,C/\,se,"PAbernRich, v. 30"
198,30,4,en,en,30,Prn,Prn$$,/V\,en,"PAbernRich, v. 30"
199,30,5,puisse,puisse,30,Vfin,Vfin,'C/V\.C/(e)\,pouvoir,"PAbernRich, v. 30"
200,30,6,bien,bien,30,Adv,Adv,C/V\,bien,"PAbernRich, v. 30"
201,30,7,enformer,enformer,30,Vinf,Vinf,/V\.C/V\.'C/V\,enformer,"PAbernRich, v. 30"
202,31,1,d',d',31,Pre,Pre,C/\,de,"PAbernRich, v. 31"
203,31,2,amer,amer,31,Vinf,Vinf,/V\.'C/V\,aimer,"PAbernRich, v. 31"
204,31,3,deu,deu,31,N,N,C/V\,Dieu,"PAbernRich, v. 31"
205,31,4,especiaument,especiaument,31,Adv,Adv,/V\.C/V\.C/{V}\./V\.'C/V\,espécialement,"PAbernRich, v. 31"
206,31,5,",",",",31,Pnc,Pnc,,",","PAbernRich, v. 31"
207,32,1,parunt,parunt,32,Qux,Qux,C/V\.'C/V\,par.ont,"PAbernRich, v. 32"
208,32,2,venir,venir,32,Vinf,Vinf,C/V\.'C/V\,venir,"PAbernRich, v. 32"
209,32,3,poust,poust,32,Vfin,Vfin,C/V\.'C/V\,pouvoir,"PAbernRich, v. 32"
210,32,4,a,a,32,Pre,Pre,/V\,à,"PAbernRich, v. 32"
211,32,5,sauvement,sauvement,32,N,N,C/V\.C/e\.'C/V\,sauvement,"PAbernRich, v. 32"
212,32,6,.,.,32,Pnc,Pnc,,.,"PAbernRich, v. 32"
213,33,1,l',l',33,Det,Det,C/\,le,"PAbernRich, v. 33"
214,33,2,en,en,33,Prn,Prn$,/V\,on,"PAbernRich, v. 33"
215,33,3,dust,dust,33,Vfin,Vfin,C/V\,devoir,"PAbernRich, v. 33"
216,33,4,penser,penser,33,Vinf,Vinf,C/V\.'C/V\,penser,"PAbernRich, v. 33"
217,33,5,la,la,33,Det,Det,C/V\,le,"PAbernRich, v. 33"
218,33,6,curtaisie,curtaisie,33,N,N,C/V\.C/V\.'C/V\./(e)\,courtoisie,"PAbernRich, v. 33"
219,34,1,que,que,34,Qux,Qux,C/(e)\,que,"PAbernRich, v. 34"
220,34,2,fet,fet,34,Vfin,Vfin,C/V\,faire,"PAbernRich, v. 34"
221,34,3,as,as,34,Pre+Det,Pre+Det,/V\,à.le,"PAbernRich, v. 34"
222,34,4,seinz,seinz,34,Adj,Adj,C/V\,saint,"PAbernRich, v. 34"
223,34,5,en,en,34,Pre,Pre,/V\,en,"PAbernRich, v. 34"
224,34,6,ceste,ceste,34,Dem,Dem,'C/V\.C/(e)\,cist,"PAbernRich, v. 34"
225,34,7,vie,vie,34,N,N,'C/V\./(e)\,vie,"PAbernRich, v. 34"
226,34,8,",",",",34,Pnc,Pnc,,",","PAbernRich, v. 34"
227,35,1,ke,ke,35,Qux,Qux,C/(e)\,que,"PAbernRich, v. 35"
228,35,2,leaument,leaument,35,Adv,Adv,C/V\.C/V\.'C/V\,loyalement,"PAbernRich, v. 35"
229,35,3,issi,issi,35,Adv,Adv,/V\.'C/V\,issi,"PAbernRich, v. 35"
230,35,4,servi,servi,35,Vpp,Vpp,C/V\.'C/V\,servir,"PAbernRich, v. 35"
231,35,5,l',l',35,Prn,Prn$$,C/\,le,"PAbernRich, v. 35"
232,35,6,unt,unt,35,Vfin,Vfin,/V\,avoir,"PAbernRich, v. 35"
233,35,7,",",",",35,Pnc,Pnc,,",","PAbernRich, v. 35"
234,36,1,parunt,parunt,36,Qux,Qux,C/V\.'C/V\,par.ont,"PAbernRich, v. 36"
235,36,2,en,en,36,Pre,Pre,/V\,en,"PAbernRich, v. 36"
236,36,3,sa,sa,36,Det,Det,C/V\,son,"PAbernRich, v. 36"
237,36,4,joie,joie,36,N,N,'C/V\./(e)\,joie,"PAbernRich, v. 36"
238,36,5,en,en,36,Pre,Pre,/V\,en,"PAbernRich, v. 36"
239,36,6,ciel,ciel,36,N,N,C/V\,ciel,"PAbernRich, v. 36"
240,36,7,sunt,sunt,36,Vfin,Vfin,C/V\,être,"PAbernRich, v. 36"
241,36,8,.,.,36,Pnc,Pnc,,.,"PAbernRich, v. 36"
242,37,1,les,les,37,Det,Det,C/V\,le,"PAbernRich, v. 37"
243,37,2,miracles,miracles,37,N,N,C/V\.'C/V\.C/e\,miracle,"PAbernRich, v. 37"
244,37,3,ke,ke,37,Qux,Qux,C/(e)\,que,"PAbernRich, v. 37"
245,37,4,fet,fet,37,Vfin,Vfin,C/V\,faire,"PAbernRich, v. 37"
246,37,5,pur,pur,37,Pre,Pre,C/V\,pour,"PAbernRich, v. 37"
247,37,6,eus,eus,37,Prn,Prn,/V\,eux,"PAbernRich, v. 37"
248,37,7,",",",",37,Pnc,Pnc,,",","PAbernRich, v. 37"
249,37,8,muver,muver,37,Vinf,Vinf,C/V\.'C/V\,mouvoir,"PAbernRich, v. 37"
250,38,1,nus,nus,38,Prn,Prn$$,C/V\,nous,"PAbernRich, v. 38"
251,38,2,dust,dust,38,Vfin,Vfin,C/V\,devoir,"PAbernRich, v. 38"
252,38,3,de,de,38,Pre,Pre,C/(e)\,de,"PAbernRich, v. 38"
253,38,4,li,li,38,Prn,Prn,C/V\,li,"PAbernRich, v. 38"
254,38,5,leaument,leaument,38,Adv,Adv,C/V\.C/V\.'C/V\,loyalement,"PAbernRich, v. 38"
255,38,6,amer,amer,38,Vinf,Vinf,/V\.'C/V\,aimer,"PAbernRich, v. 38"
256,38,7,",",",",38,Pnc,Pnc,,",","PAbernRich, v. 38"
257,39,1,cume,cume,39,Sub,Sub,'C/V\.C/(e)\,comme,"PAbernRich, v. 39"
258,39,2,fet,fet,39,Vfin,Vfin,C/V\,faire,"PAbernRich, v. 39"
259,39,3,ore,ore,39,Adv,Adv,'/V\.C/(e)\,or,"PAbernRich, v. 39"
260,39,4,veraiement,veraiement,39,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,vraiment,"PAbernRich, v. 39"
261,40,1,de,de,40,Pre,Pre,C/(e)\,de,"PAbernRich, v. 40"
262,40,2,seint,seint,40,Adj,Adj,C/V\,saint,"PAbernRich, v. 40"
263,40,3,richard,richard,40,N,N,C/V\.'C/V\,Richard,"PAbernRich, v. 40"
264,40,4,apertement,apertement,40,Adv,Adv,/V\.C/V\.C/e\.'C/V\,apertement,"PAbernRich, v. 40"
265,41,1,que,que,41,Qux,Qux,C/(e)\,que,"PAbernRich, v. 41"
266,41,2,evesque,evesque,41,N,N,/V\.'C/V\.C/(e)\,évêque,"PAbernRich, v. 41"
267,41,3,de,de,41,Pre,Pre,C/(e)\,de,"PAbernRich, v. 41"
268,41,4,cycestre,cycestre,41,N,N,C/V\.'C/V\.C/(e)\,Chichester,"PAbernRich, v. 41"
269,41,5,esteit,esteit,41,Vfin,Vfin,/V\.'C/V\,être,"PAbernRich, v. 41"
270,41,6,",",",",41,Pnc,Pnc,,",","PAbernRich, v. 41"
271,42,1,ke,ke,42,Crd,Crd,C/(e)\,que,"PAbernRich, v. 42"
272,42,2,especiaument,especiaument,42,Adv,Adv,/V\.C/V\.C/{V}\./V\.'C/V\,espécialement,"PAbernRich, v. 42"
273,42,3,muiver,muiver,42,Vinf,Vinf,C/V\.'C/V\,mouvoir,"PAbernRich, v. 42"
274,42,4,nus,nus,42,Prn,Prn$$,C/V\,nous,"PAbernRich, v. 42"
275,42,5,deit,deit,42,Vfin,Vfin,C/V\,devoir,"PAbernRich, v. 42"
276,43,1,a,a,43,Pre,Pre,/V\,à,"PAbernRich, v. 43"
277,43,2,mettre,mettre,43,Vinf,Vinf,'C/V\.C/(e)\,mettre,"PAbernRich, v. 43"
278,43,3,ses,ses,43,Det,Det,C/V\,son,"PAbernRich, v. 43"
279,43,4,miracles,miracles,43,N,N,C/V\.'C/V\.C/e\,miracle,"PAbernRich, v. 43"
280,43,5,en,en,43,Pre,Pre,/V\,en,"PAbernRich, v. 43"
281,43,6,remembrance,remembrance,43,N,N,C/V\.C/V\.'C/V\.C/(e)\,remembrance,"PAbernRich, v. 43"
282,43,7,",",",",43,Pnc,Pnc,,",","PAbernRich, v. 43"
283,44,1,a,a,44,Pre,Pre,/V\,à,"PAbernRich, v. 44"
284,44,2,deu,deu,44,N,N,C/V\,Dieu,"PAbernRich, v. 44"
285,44,3,loer,loer,44,Vinf,Vinf,C/V\.'C/V\,louer,"PAbernRich, v. 44"
286,44,4,pur,pur,44,Pre,Pre,C/V\,pour,"PAbernRich, v. 44"
287,44,5,sa,sa,44,Det,Det,C/V\,son,"PAbernRich, v. 44"
288,44,6,fesaunce,fesaunce,44,N,N,C/V\.'C/V\.C/(e)\,faisance,"PAbernRich, v. 44"
289,44,7,",",",",44,Pnc,Pnc,,",","PAbernRich, v. 44"
290,45,1,e,e,45,Crd,Crd,/V\,et,"PAbernRich, v. 45"
291,45,2,de,de,45,Pre,Pre,C/(e)\,de,"PAbernRich, v. 45"
292,45,3,sa,sa,45,Det,Det,C/V\,son,"PAbernRich, v. 45"
293,45,4,seinte,seinte,45,Adj,Adj,'C/V\.C/(e)\,saint,"PAbernRich, v. 45"
294,45,5,vie,vie,45,N,N,'C/V\./(e)\,vie,"PAbernRich, v. 45"
295,45,6,ensement,ensement,45,Adv,Adv,/V\.C/e\.'C/V\,ensement,"PAbernRich, v. 45"
296,46,1,ke,ke,46,Crd,Crd,C/(e)\,que,"PAbernRich, v. 46"
297,46,2,mut,mut,46,QIs,QIs,C/V\,moult,"PAbernRich, v. 46"
298,46,3,put,put,46,Vfin,Vfin,C/V\,pouvoir,"PAbernRich, v. 46"
299,46,4,enformer,enformer,46,Vinf,Vinf,/V\.C/V\.'C/V\,enformer,"PAbernRich, v. 46"
