wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
192,21,6,donc,donc,PRO:invar,26,Qux,Qux,dont,C/V\,"AlexisAlO, v. 26"
193,21,7,je,je,PRO:pers:suj:1:sg:unb,26,Prn,Prn$,je,C/(e)\,"AlexisAlO, v. 26"
194,21,8,vos,vos,PRO:pers:2:pl,26,Prn,Prn$$,vous,C/V\,"AlexisAlO, v. 26"
195,21,9,ai,ai,VER:pres:1:sg,26,Vfin,Vfin,avoir,/V\,"AlexisAlO, v. 26"
196,21,10,mostré,mostré,VER:pper:masc:sg,26,Vpp,Vpp,montrer,C/V\.'C/V\,"AlexisAlO, v. 26"
197,22,1,neiz,neiz,VER:pper:masc:pl,27,Vpp,Vpp,naître,C/V\,"AlexisAlO, v. 27"
198,22,2,de,de,PRE,27,Pre,Pre,de,C/(e)\,"AlexisAlO, v. 27"
199,22,3,grant,grant,ADJ:obj:femi:sg,27,Adj,Adj,grand,C/V\,"AlexisAlO, v. 27"
200,22,4,seniorie,seniorie,NOM:obj:femi:sg,27,N,N,seigneurie,C/V\.C/V\.'C/V\./(e)\,"AlexisAlO, v. 27"
201,22,5,et,et,CON:coord,27,Crd,Crd,et,/V\,"AlexisAlO, v. 27"
202,22,6,de,de,PRE,27,Pre,Pre,de,C/(e)\,"AlexisAlO, v. 27"
203,22,7,halt,halt,ADJ:obj:masc:sg,27,Adj,Adj,haut,C/V\,"AlexisAlO, v. 27"
204,22,8,parenté,parenté,NOM:obj:masc:sg,27,N,N,parenté,C/V\.C/V\.'C/V\,"AlexisAlO, v. 27"
205,23,1,gentiz,gentiz,ADJ:suj:masc:sg,28,Adj,Adj,gentil,C/V\.'C/V\,"AlexisAlO, v. 28"
206,23,2,hom,hom,NOM:suj:masc:sg,28,N,N,homme,/V\,"AlexisAlO, v. 28"
207,23,3,fut,fut,VER:simp:3:sg,28,Vfin,Vfin,être,C/V\,"AlexisAlO, v. 28"
208,23,4,ses,ses,DET:poss:suj:masc:sg,28,Det,Det,son,C/V\,"AlexisAlO, v. 28"
209,23,5,peres,peres,NOM:suj:masc:sg,28,N,N,père,'C/V\.C/e\,"AlexisAlO, v. 28"
210,23,6,et,et,CON:coord,28,Crd,Crd,et,/V\,"AlexisAlO, v. 28"
211,23,7,de,de,PRE,28,Pre,Pre,de,C/(e)\,"AlexisAlO, v. 28"
212,23,8,grant,grant,ADJ:obj:femi:sg,28,Adj,Adj,grand,C/V\,"AlexisAlO, v. 28"
213,23,9,richeé,richeé,NOM:obj:femi:sg,28,N,N,richeté,C/V\.C/(V)\.'/V\,"AlexisAlO, v. 28"
214,24,1,si,si,PROCON,29,Adv,Adv,si,C/V\,"AlexisAlO, v. 29"
215,24,2,cum,cum,CON:subord,29,Sub,Sub,comme,C/V\,"AlexisAlO, v. 29"
216,24,3,dist,dist,VER:simp:3:sg,29,Vfin,Vfin,dire,C/V\,"AlexisAlO, v. 29"
217,24,4,li,li,DET:def:suj:masc:sg,29,Det,Det,le,C/V\,"AlexisAlO, v. 29"
218,24,5,escriz,escriz,NOM:suj:masc:sg,29,N,N,écrit,/V\.'C/V\,"AlexisAlO, v. 29"
219,24,6,u,u,PROCON,29,Qux,Qux,où,/V\,"AlexisAlO, v. 29"
220,24,7,nos,nos,PRO:pers:1:pl,29,Prn,Prn$,nous,C/V\,"AlexisAlO, v. 29"
221,24,8,l,l,PRO:pers:obj:3:masc:sg:unb,29,Prn,Prn$$,le,C/\,"AlexisAlO, v. 29"
222,24,9,avons,avons,VER:pres:1:pl,29,Vfin,Vfin,avoir,/V\.'C/V\,"AlexisAlO, v. 29"
223,24,10,trové,trové,VER:pper:masc:sg,29,Vpp,Vpp,trouver,C/V\.'C/V\,"AlexisAlO, v. 29"
224,25,1,de,de,PRE,30,Pre,Pre,de,C/(e)\,"AlexisAlO, v. 30"
225,25,2,trois,trois,ADJ:card,30,QIs,QIs,trois,C/V\,"AlexisAlO, v. 30"
226,25,3,mile,mile,ADJ:card,30,QIs,QIs,mille,'C/V\.C/(e)\,"AlexisAlO, v. 30"
227,25,4,serjanz,serjanz,NOM:obj:masc:pl,30,N,N,sergent,C/V\.'C/V\,"AlexisAlO, v. 30"
228,25,5,lo,lo,PRO:pers:obj:3:masc:sg:unb,30,Prn,Prn$$,le,C/(e)\,"AlexisAlO, v. 30"
229,25,6,tint,tint,VER:simp:3:sg,30,Vfin,Vfin,tenir,C/V\,"AlexisAlO, v. 30"
230,25,7,hom,hom,PRO:invar,30,Prn,Prn%,on,/V\,"AlexisAlO, v. 30"
231,25,8,a,a,PRE,30,Pre,Pre,à,/V\,"AlexisAlO, v. 30"
232,25,9,chasé,chasé,VER:pper:masc:sg,30,Vpp,Vpp,chaser,C/V\.'C/V\,"AlexisAlO, v. 30"
233,26,1,k,k,PROCON,31,Sub,Sub,que,C/\,"AlexisAlO, v. 31"
234,26,2,en,en,PRE,31,Pre,Pre,en,/V\,"AlexisAlO, v. 31"
235,26,3,trestot,trestot,PRO:ind:obj:masc:sg,31,QIs,QIs,trèstout,C/V\.'C/V\,"AlexisAlO, v. 31"
236,26,4,n,n,PRO:clit,31,Neg,Neg$$,ne,C/\,"AlexisAlO, v. 31"
237,26,5,en,en,PRO:clit,31,Prn,Prn$$,en,/V\,"AlexisAlO, v. 31"
238,26,6,ot,ot,VER:simp:3:sg,31,Vfin,Vfin,avoir,/V\,"AlexisAlO, v. 31"
