wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
70,11,3,pentecuste,pentecuste,11,N,N,pentecôte,C/V\.C/e\.'C/V\.C/(e)\,"MarieLanv, v. 11"
71,11,4,en,en,11,Pre,Pre,en,/V\,"MarieLanv, v. 11"
72,11,5,esté,esté,11,N,N,été,/V\.'C/V\,"MarieLanv, v. 11"
73,12,1,i,i,12,Prn,Prn$$,y2,/V\,"MarieLanv, v. 12"
74,12,2,aveit,aveit,12,Vfin,Vfin,avoir,/V\.'C/V\,"MarieLanv, v. 12"
75,12,3,li,li,12,Det,Det,le,C/V\,"MarieLanv, v. 12"
76,12,4,reis,reis,12,N,N,roi,C/V\,"MarieLanv, v. 12"
77,12,5,sujurné,sujurné,12,Vpp,Vpp,séjourner,C/V\.C/V\.'C/V\,"MarieLanv, v. 12"
78,12,6,.,.,12,Pnc,Pnc,.,,"MarieLanv, v. 12"
79,13,1,asez,asez,13,Adv,Adv,assez,/V\.'C/V\,"MarieLanv, v. 13"
80,13,2,i,i,13,Prn,Prn$$,y2,/V\,"MarieLanv, v. 13"
81,13,3,duna,duna,13,Vfin,Vfin,donner,C/V\.'C/V\,"MarieLanv, v. 13"
82,13,4,riches,riches,13,Adj,Adj,riche,'C/V\.C/e\,"MarieLanv, v. 13"
83,13,5,duns,duns,13,N,N,don,C/V\,"MarieLanv, v. 13"
84,13,6,:,:,13,Pnc,Pnc,:,,"MarieLanv, v. 13"
85,14,1,e,e,14,Crd,Crd,et,/V\,"MarieLanv, v. 14"
86,14,2,as,as,14,Pre+Det,Pre+Det,à.le,/V\,"MarieLanv, v. 14"
87,14,3,cuntes,cuntes,14,N,N,comte,'C/V\.C/e\,"MarieLanv, v. 14"
88,14,4,e,e,14,Crd,Crd,et,/V\,"MarieLanv, v. 14"
89,14,5,as,as,14,Pre+Det,Pre+Det,à.le,/V\,"MarieLanv, v. 14"
90,14,6,baruns,baruns,14,N,N,baron,C/V\.'C/V\,"MarieLanv, v. 14"
91,14,7,",",",",14,Pnc,Pnc,",",,"MarieLanv, v. 14"
92,15,1,a,a,15,Pre,Pre,à,/V\,"MarieLanv, v. 15"
93,15,2,ceus,ceus,15,Dem,Dem,cil,C/V\,"MarieLanv, v. 15"
94,15,3,de,de,15,Pre,Pre,de,C/(e)\,"MarieLanv, v. 15"
95,15,4,la,la,15,Det,Det,le,C/V\,"MarieLanv, v. 15"
96,15,5,table,table,15,N,N,table,'C/V\.C/(e)\,"MarieLanv, v. 15"
97,15,6,rounde,rounde,15,Adj,Adj,rond,C/V\.'C/V\.C/(e)\,"MarieLanv, v. 15"
98,15,7,—,—,15,Pnc,Pnc,—,,"MarieLanv, v. 15"
99,16,1,n',n',16,Neg,Neg$$,ne,C/\,"MarieLanv, v. 16"
100,16,2,ot,ot,16,Vfin,Vfin,avoir,/V\,"MarieLanv, v. 16"
101,16,3,tant,tant,16,QIs,QIs,tant,C/V\,"MarieLanv, v. 16"
102,16,4,de,de,16,Pre,Pre,de,C/(e)\,"MarieLanv, v. 16"
103,16,5,teus,teus,16,Adj,Adj,tel,C/V\,"MarieLanv, v. 16"
104,16,6,en,en,16,Pre,Pre,en,/V\,"MarieLanv, v. 16"
105,16,7,tut,tut,16,QIs,QIs,tout,C/V\,"MarieLanv, v. 16"
106,16,8,le,le,16,Det,Det,le,C/(e)\,"MarieLanv, v. 16"
107,16,9,munde,munde,16,N,N,monde,'C/V\.C/(e)\,"MarieLanv, v. 16"
108,16,10,—,—,16,Pnc,Pnc,—,,"MarieLanv, v. 16"
109,17,1,femmes,femmes,17,N,N,femme,'C/V\.C/e\,"MarieLanv, v. 17"
110,17,2,e,e,17,Crd,Crd,et,/V\,"MarieLanv, v. 17"
111,17,3,tere,tere,17,N,N,terre,'C/V\.C/(e)\,"MarieLanv, v. 17"
112,17,4,departi,departi,17,Vfin,Vfin,départir,C/V\.C/V\.'C/V\,"MarieLanv, v. 17"
113,17,5,",",",",17,Pnc,Pnc,",",,"MarieLanv, v. 17"
114,18,1,par,par,18,Pre,Pre,par,C/V\,"MarieLanv, v. 18"
115,18,2,tut,tut,18,QIs,QIs,tout,C/V\,"MarieLanv, v. 18"
116,18,3,",",",",18,Pnc,Pnc,",",,"MarieLanv, v. 18"
117,18,4,fors,fors,18,PrA,PrA,hors,C/V\,"MarieLanv, v. 18"
118,18,5,un,un,18,QIs,QIs,un,/V\,"MarieLanv, v. 18"
119,18,6,ki,ki,18,Qux,Qux,qui,C/V\,"MarieLanv, v. 18"
120,18,7,l',l',18,Prn,Prn$$,le,C/\,"MarieLanv, v. 18"
121,18,8,ot,ot,18,Vfin,Vfin,avoir,/V\,"MarieLanv, v. 18"
122,18,9,servi,servi,18,Vpp,Vpp,servir,C/V\.'C/V\,"MarieLanv, v. 18"
123,18,10,:,:,18,Pnc,Pnc,:,,"MarieLanv, v. 18"
124,19,1,ceo,ceo,19,Prn,Prn,ce,C/V\,"MarieLanv, v. 19"
125,19,2,fu,fu,19,Vfin,Vfin,être,C/V\,"MarieLanv, v. 19"
126,19,3,lanval,lanval,19,N,N,Lanval,C/V\.'C/V\,"MarieLanv, v. 19"
127,19,4,",",",",19,Pnc,Pnc,",",,"MarieLanv, v. 19"
128,19,5,ne,ne,19,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 19"
129,19,6,l',l',19,Prn,Prn$$,le,C/\,"MarieLanv, v. 19"
130,19,7,en,en,19,Prn,Prn$$,en2,/V\,"MarieLanv, v. 19"
131,19,8,sovient,sovient,19,Vfin,Vfin,souvenir,C/V\.'C/V\,"MarieLanv, v. 19"
132,19,9,",",",",19,Pnc,Pnc,",",,"MarieLanv, v. 19"
133,20,1,ne,ne,20,Crd,Crd,ne2,C/(e)\,"MarieLanv, v. 20"
134,20,2,nul,nul,20,QIs,QIs,nul,C/V\,"MarieLanv, v. 20"
135,20,3,des,des,20,Pre+Det,Pre+Det,de.le,C/V\,"MarieLanv, v. 20"
136,20,4,soens,soens,20,Adj,Adj,son4,C/V\,"MarieLanv, v. 20"
137,20,5,bien,bien,20,Adv,Adv,bien,C/V\,"MarieLanv, v. 20"
