wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
165,30,2,i,i,PRO:clit,30,Prn,Prn$$,y2,/V\,"ComtePoit, v. 30"
166,30,3,vinrent,vinrent,VER:simp:3:pl,30,Vfin,Vfin,venir,'C/V\.C/e\,"ComtePoit, v. 30"
167,30,4,co,co,PRO:invar,30,Prn,Prn,ce,C/V\,"ComtePoit, v. 30"
168,30,5,est,est,VER:pres:3:sg,30,Vfin,Vfin,être,/V\,"ComtePoit, v. 30"
169,30,6,la,la,DET:def:suj:femi:sg,30,Det,Det,le,C/V\,"ComtePoit, v. 30"
170,30,7,some,some,NOM:suj:femi:sg,30,N,N,somme,'C/V\.C/(e)\,"ComtePoit, v. 30"
171,31,1,li,li,DET:def:suj:masc:pl,31,Det,Det,le,C/V\,"ComtePoit, v. 31"
172,31,2,mangier,mangier,VER:infi,31,Vinf,Vinf,manger,C/V\.'C/V\,"ComtePoit, v. 31"
173,31,3,furent,furent,VER:simp:3:pl,31,Vfin,Vfin,être,'C/V\.C/e\,"ComtePoit, v. 31"
174,31,4,cointe,cointe,ADJ:suj:masc:pl,31,Adj,Adj,cointe,'C/V\.C/(e)\,"ComtePoit, v. 31"
175,31,5,et,et,CON:coord,31,Crd,Crd,et,/V\,"ComtePoit, v. 31"
176,31,6,rice,rice,ADJ:suj:masc:pl,31,Adj,Adj,riche,'C/V\.C/(e)\,"ComtePoit, v. 31"
177,32,1,pepins,pepins,NPR:suj:masc:sg,32,N,N,Pépin,C/V\.'C/V\,"ComtePoit, v. 32"
178,32,2,s,s,PROCON,32,Prn,Prn$$,se,C/\,"ComtePoit, v. 32"
179,32,3,asist,asist,VER:simp:3:sg,32,Vfin,Vfin,asseoir,/V\.'C/V\,"ComtePoit, v. 32"
180,32,4,et,et,CON:coord,32,Crd,Crd,et,/V\,"ComtePoit, v. 32"
181,32,5,tot,tot,DET:ind:suj:masc:pl,32,QIs,QIs,tout,C/V\,"ComtePoit, v. 32"
182,32,6,li,li,DET:def:suj:masc:pl,32,Det,Det,le,C/V\,"ComtePoit, v. 32"
183,32,7,prince,prince,NOM:suj:masc:pl,32,N,N,prince,'C/V\.C/(e)\,"ComtePoit, v. 32"
184,33,1,onques,onques,ADV,33,Adv,Adv,onques,'/V\.C/e\,"ComtePoit, v. 33"
185,33,2,rois,rois,NOM:suj:masc:sg,33,N,N,roi,C/V\,"ComtePoit, v. 33"
186,33,3,ne,ne,PRO:clit,33,Neg,Neg$$,ne,C/(e)\,"ComtePoit, v. 33"
187,33,4,fu,fu,VER:simp:3:sg,33,Vfin,Vfin,être,C/V\,"ComtePoit, v. 33"
188,33,5,si,si,PROCON,33,Adv,Adv,si4,C/V\,"ComtePoit, v. 33"
189,33,6,servis,servis,VER:pper:masc:pl,33,Vpp,Vpp,servir,C/V\.'C/V\,"ComtePoit, v. 33"
190,34,1,adont,adont,ADV,34,Adv,Adv,adonc,/V\.'C/V\,"ComtePoit, v. 34"
191,34,2,parla,parla,VER:simp:3:sg,34,Vfin,Vfin,parler,C/V\.'C/V\,"ComtePoit, v. 34"
192,34,3,li,li,DET:def:suj:masc:sg,34,Det,Det,le,C/V\,"ComtePoit, v. 34"
193,34,4,plus,plus,ADV,34,Adv,Adv,plus,C/V\,"ComtePoit, v. 34"
194,34,5,hardis,hardis,ADJ:suj:masc:sg,34,Vpp,Vpp,hardir,C/V\.'C/V\,"ComtePoit, v. 34"
195,35,1,d',d',PRE,35,Pre,Pre,de,C/\,"ComtePoit, v. 35"
196,35,2,aus,aus,PRO:pers:acc:3:masc:pl:bet,35,Prn,Prn,eux,/V\,"ComtePoit, v. 35"
197,35,3,tous,tous,PRO:ind:obj:masc:pl,35,QIs,QIs,tout,C/V\,"ComtePoit, v. 35"
198,35,4,et,et,CON:coord,35,Crd,Crd,et,/V\,"ComtePoit, v. 35"
199,35,5,li,li,DET:def:suj:masc:sg,35,Det,Det,le,C/V\,"ComtePoit, v. 35"
200,35,6,plus,plus,ADV,35,Adv,Adv,plus,C/V\,"ComtePoit, v. 35"
201,35,7,envoisiés,envoisiés,VER:pper:masc:pl,35,Vpp,Vpp,envoiser,/V\.C/V\.'C/V\,"ComtePoit, v. 35"
202,36,1,cou,cou,PRO:invar,36,Prn,Prn,ce,C/V\,"ComtePoit, v. 36"
203,36,2,fu,fu,VER:simp:3:sg,36,Vfin,Vfin,être,C/V\,"ComtePoit, v. 36"
204,36,3,li,li,DET:def:suj:masc:sg,36,Det,Det,le,C/V\,"ComtePoit, v. 36"
205,36,4,biaus,biaus,ADJ:suj:masc:sg,36,Adj,Adj,beau,C/V\,"ComtePoit, v. 36"
206,36,5,quens,quens,NOM:suj:masc:sg,36,N,N,comte,C/V\,"ComtePoit, v. 36"
207,36,6,de,de,PRE,36,Pre,Pre,de,C/(e)\,"ComtePoit, v. 36"
208,36,7,poitiers,poitiers,NPR:obj:masc:sg,36,N,N,Poitiers,C/V\.'C/V\,"ComtePoit, v. 36"
209,37,1,li,li,DET:def:suj:masc:sg,37,Det,Det,le,C/V\,"ComtePoit, v. 37"
210,37,2,bers,bers,NOM:suj:masc:sg,37,N,N,baron,C/V\,"ComtePoit, v. 37"
211,37,3,avoit,avoit,VER:impf:3:sg,37,Vfin,Vfin,avoir,/V\.'C/V\,"ComtePoit, v. 37"
212,37,4,a,a,PRE,37,Pre,Pre,à,/V\,"ComtePoit, v. 37"
213,37,5,non,non,NOM:obj:masc:sg,37,N,N,nom,C/V\,"ComtePoit, v. 37"
214,37,6,gerars,gerars,NPR:suj:masc:sg,37,N,N,Gérard,C/V\.'C/V\,"ComtePoit, v. 37"
215,38,1,si,si,DET:poss:suj:masc:pl,38,Det,Det,son4,C/V\,"ComtePoit, v. 38"
216,38,2,drap,drap,NOM:suj:masc:pl,38,N,N,drap,C/V\,"ComtePoit, v. 38"
217,38,3,valoient,valoient,VER:impf:3:pl,38,Vfin,Vfin,valoir,C/V\.'C/V\./e\,"ComtePoit, v. 38"
218,38,4,cinc,cinc,ADJ:card,38,QIs,QIs,cinq,C/V\,"ComtePoit, v. 38"
219,38,5,cens,cens,ADJ:card,38,QIs,QIs,cent,C/V\,"ComtePoit, v. 38"
220,38,6,mars,mars,NOM:obj:masc:pl,38,N,N,marc,C/V\,"ComtePoit, v. 38"
221,39,1,"""","""",PON:cit,39,Pnc,Pnc,"""",,"ComtePoit, v. 39"
222,39,2,rois,rois,NOM:suj:masc:sg,39,N,N,roi,C/V\,"ComtePoit, v. 39"
223,39,3,tu,tu,PRO:pers:suj:2:sg:unb,39,Prn,Prn$,tu,C/V\,"ComtePoit, v. 39"
224,39,4,vaus,vaus,VER:pres:2:sg,39,Vfin,Vfin,valoir,C/V\,"ComtePoit, v. 39"
225,39,5,miex,miex,ADV,39,Adv,Adv,mieux,C/V\,"ComtePoit, v. 39"
226,39,6,c',c',PROCON,39,Sub,Sub,que,C/\,"ComtePoit, v. 39"
227,39,7,arcedeclins,arcedeclins,NOM:suj:masc:sg,39,N,N,architriclin,/V\.C/e\.C/V\.'C/V\,"ComtePoit, v. 39"
228,40,1,car,car,CON:coord,40,Crd,Crd,car,C/V\,"ComtePoit, v. 40"
229,40,2,tous,tous,DET:ind:suj:masc:sg,40,QIs,QIs,tout,C/V\,"ComtePoit, v. 40"
230,40,3,cis,cis,DET:demo:suj:masc:sg,40,Dem,Dem,cist,C/V\,"ComtePoit, v. 40"
231,40,4,mons,mons,NOM:suj:masc:sg,40,N,N,monde,C/V\,"ComtePoit, v. 40"
232,40,5,vous,vous,PRO:pers:2:pl,40,Prn,Prn$$,vous,C/V\,"ComtePoit, v. 40"
233,40,6,est,est,VER:pres:3:sg,40,Vfin,Vfin,être,/V\,"ComtePoit, v. 40"
234,40,7,aclins,aclins,ADJ:suj:masc:sg,40,Adj,Adj,acliner,/V\.'C/V\,"ComtePoit, v. 40"
235,41,1,plus,plus,ADV,41,Adv,Adv,plus,C/V\,"ComtePoit, v. 41"
236,41,2,avés,avés,VER:pres:2:pl,41,Vfin,Vfin,avoir,/V\.'C/V\,"ComtePoit, v. 41"
237,41,3,fait,fait,VER:pper:masc:sg,41,Vpp,Vpp,faire,C/V\,"ComtePoit, v. 41"
238,41,4,k,k,PROCON,41,Sub,Sub,que,C/\,"ComtePoit, v. 41"
239,41,5,ainc,ainc,ADV,41,Adv,Adv,onques,/V\,"ComtePoit, v. 41"
240,41,6,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\,"ComtePoit, v. 41"
241,41,7,fist,fist,VER:simp:3:sg,41,Vfin,Vfin,faire,C/V\,"ComtePoit, v. 41"
