wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
1,1,1,oliver,oliver,1017,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1017"
2,1,2,est,est,1017,Vfin,Vfin,être,/V\,"Rol, v. 1017"
3,1,3,desur,desur,1017,PrA,PrA,desur,C/V\.'C/V\,"Rol, v. 1017"
4,1,4,un,un,1017,QIs,QIs,un,/V\,"Rol, v. 1017"
5,1,5,pui,pui,1017,N,N,,C/V\,"Rol, v. 1017"
6,2,1,guardet,guardet,1018,Vfin,Vfin,garder,'C/V\.C/(e)\,"Rol, v. 1018"
7,2,2,su,su,1018,PrA,PrA,sus,C/V\,"Rol, v. 1018"
8,2,3,destre,destre,1018,Adj,Adj,dextre,'C/V\.C/(e)\,"Rol, v. 1018"
9,2,4,par,par,1018,Pre,Pre,par,C/V\,"Rol, v. 1018"
10,2,5,mi,mi,1018,N,N,,C/V\,"Rol, v. 1018"
11,2,6,un,un,1018,QIs,QIs,un,/V\,"Rol, v. 1018"
12,2,7,val,val,1018,N,N,,C/V\,"Rol, v. 1018"
13,2,8,herbus,herbus,1018,Adj,Adj,,C/V\.'C/V\,"Rol, v. 1018"
14,2,9,",",",",1018,Pnc,Pnc,,,"Rol, v. 1018"
15,3,1,si,si,1019,Adv,Adv,si4,C/V\,"Rol, v. 1019"
16,3,2,veit,veit,1019,Vfin,Vfin,voir,C/V\,"Rol, v. 1019"
17,3,3,venir,venir,1019,Vinf,Vinf,venir,C/V\.'C/V\,"Rol, v. 1019"
18,3,4,cele,cele,1019,Dem,Dem,cil,'C/V\.C/(e)\,"Rol, v. 1019"
19,3,5,gent,gent,1019,N,N,,C/V\,"Rol, v. 1019"
20,3,6,paienur,paienur,1019,Adj,Adj,,C/V\.C/e\.'C/V\,"Rol, v. 1019"
21,3,7,",",",",1019,Pnc,Pnc,,,"Rol, v. 1019"
22,4,1,sin,sin,1020,Adv+Prn,Adv+Prn$$,si4.en2,C/V\,"Rol, v. 1020"
23,4,2,apelat,apelat,1020,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,"Rol, v. 1020"
24,4,3,rollant,rollant,1020,N,N,,C/V\.'C/V\,"Rol, v. 1020"
25,4,4,",",",",1020,Pnc,Pnc,,,"Rol, v. 1020"
26,4,5,sun,sun,1020,Det,Det,son4,C/V\,"Rol, v. 1020"
27,4,6,cumpaignun,cumpaignun,1020,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1020"
28,4,7,:,:,1020,Pnc,Pnc,,,"Rol, v. 1020"
29,5,1,"""","""",1021,Pnc,Pnc,,,"Rol, v. 1021"
30,5,2,devers,devers,1021,PrA,PrA,devers,C/V\.'C/V\,"Rol, v. 1021"
31,5,3,espaigne,espaigne,1021,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1021"
32,5,4,vei,vei,1021,Vfin,Vfin,voir,C/V\,"Rol, v. 1021"
33,5,5,venir,venir,1021,Vinf,Vinf,venir,C/V\.'C/V\,"Rol, v. 1021"
34,5,6,tel,tel,1021,Adj,Adj,tel,C/V\,"Rol, v. 1021"
35,5,7,bruur,bruur,1021,N,N,,C/V\.'C/V\,"Rol, v. 1021"
36,5,8,",",",",1021,Pnc,Pnc,,,"Rol, v. 1021"
37,6,1,tanz,tanz,1022,QIs,QIs,tant,C/V\,"Rol, v. 1022"
38,6,2,blancs,blancs,1022,Adj,Adj,blanc,C/V\,"Rol, v. 1022"
39,6,3,osbercs,osbercs,1022,N,N,,/V\.'C/V\,"Rol, v. 1022"
40,6,4,",",",",1022,Pnc,Pnc,,,"Rol, v. 1022"
41,6,5,tanz,tanz,1022,QIs,QIs,tant,C/V\,"Rol, v. 1022"
42,6,6,elmes,elmes,1022,N,N,,'/V\.C/e\,"Rol, v. 1022"
43,6,7,flambius,flambius,1022,Adj,Adj,,C/V\.C/V\.'C/V\,"Rol, v. 1022"
44,6,8,!,!,1022,Pnc,Pnc,,,"Rol, v. 1022"
45,7,1,icist,icist,1023,Dem,Dem,cist,/V\.'C/V\,"Rol, v. 1023"
46,7,2,ferunt,ferunt,1023,Vfin,Vfin,faire,C/V\.'C/V\,"Rol, v. 1023"
47,7,3,nos,nos,1023,Det,Det,notre,C/V\,"Rol, v. 1023"
48,7,4,franceis,franceis,1023,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1023"
49,7,5,grant,grant,1023,Adj,Adj,grand,C/V\,"Rol, v. 1023"
50,7,6,irur,irur,1023,N,N,,/V\.'C/V\,"Rol, v. 1023"
51,7,7,.,.,1023,Pnc,Pnc,,,"Rol, v. 1023"
52,8,1,guenes,guenes,1024,N,N,,'C/V\.C/e\,"Rol, v. 1024"
53,8,2,le,le,1024,Prn,Prn$$,le,C/(e)\,"Rol, v. 1024"
54,8,3,sout,sout,1024,Vfin,Vfin,savoir,C/V\,"Rol, v. 1024"
55,8,4,",",",",1024,Pnc,Pnc,,,"Rol, v. 1024"
56,8,5,li,li,1024,Det,Det,le,C/V\,"Rol, v. 1024"
57,8,6,fel,fel,1024,Adj,Adj,félon,C/V\,"Rol, v. 1024"
58,8,7,",",",",1024,Pnc,Pnc,,,"Rol, v. 1024"
59,8,8,li,li,1024,Det,Det,le,C/V\,"Rol, v. 1024"
60,8,9,traitur,traitur,1024,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1024"
61,8,10,",",",",1024,Pnc,Pnc,,,"Rol, v. 1024"
62,9,1,ki,ki,1025,Qux,Qux,qui,C/V\,"Rol, v. 1025"
63,9,2,nus,nus,1025,Prn,Prn$$,nous,C/V\,"Rol, v. 1025"
64,9,3,jugat,jugat,1025,Vfin,Vfin,,C/V\.'C/V\,"Rol, v. 1025"
65,9,4,devant,devant,1025,PrA,PrA,devant,C/V\.'C/V\,"Rol, v. 1025"
66,9,5,l',l',1025,Det,Det,le,C/\,"Rol, v. 1025"
67,9,6,empereur,empereur,1025,N,N,,/V\.C/V\.C/(V)\.'/V\,"Rol, v. 1025"
68,9,7,.,.,1025,Pnc,Pnc,,,"Rol, v. 1025"
69,10,1,-,-,1026,Pnc,Pnc,,,"Rol, v. 1026"
70,10,2,tais,tais,1026,Vfin,Vfin,taire,C/V\,"Rol, v. 1026"
71,10,3,",",",",1026,Pnc,Pnc,,,"Rol, v. 1026"
72,10,4,oliver,oliver,1026,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1026"
73,10,5,",",",",1026,Pnc,Pnc,,,"Rol, v. 1026"
74,10,6,li,li,1026,Det,Det,le,C/V\,"Rol, v. 1026"
75,10,7,quens,quens,1026,N,N,,C/V\,"Rol, v. 1026"
76,10,8,rollant,rollant,1026,N,N,,C/V\.'C/V\,"Rol, v. 1026"
77,10,9,respunt,respunt,1026,Vfin,Vfin,répondre,C/V\.'C/V\,"Rol, v. 1026"
78,10,10,",",",",1026,Pnc,Pnc,,,"Rol, v. 1026"
79,11,1,mis,mis,1027,Det,Det,mon,C/V\,"Rol, v. 1027"
80,11,2,parrastre,parrastre,1027,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1027"
81,11,3,est,est,1027,Vfin,Vfin,être,/V\,"Rol, v. 1027"
82,11,4,",",",",1027,Pnc,Pnc,,,"Rol, v. 1027"
83,11,5,ne,ne,1027,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1027"
84,11,6,voeill,voeill,1027,Vfin,Vfin,vouloir,C/V\,"Rol, v. 1027"
85,11,7,que,que,1027,Sub,Sub,que,C/(e)\,"Rol, v. 1027"
86,11,8,mot,mot,1027,N,N,,C/V\,"Rol, v. 1027"
87,11,9,en,en,1027,Prn,Prn$$,en2,/V\,"Rol, v. 1027"
88,11,10,suns,suns,1027,Vfin,Vfin,être,C/V\,"Rol, v. 1027"
89,11,11,.,.,1027,Pnc,Pnc,,,"Rol, v. 1027"
90,11,12,"""","""",1027,Pnc,Pnc,,,"Rol, v. 1027"
91,12,1,oliver,oliver,1028,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1028"
92,12,2,est,est,1028,Vfin,Vfin,être,/V\,"Rol, v. 1028"
93,12,3,desur,desur,1028,PrA,PrA,desur,C/V\.'C/V\,"Rol, v. 1028"
94,12,4,un,un,1028,QIs,QIs,un,/V\,"Rol, v. 1028"
95,12,5,pui,pui,1028,N,N,,C/V\,"Rol, v. 1028"
96,12,6,muntét,muntét,1028,Vpp,Vpp,monter,C/V\.'C/V\,"Rol, v. 1028"
97,12,7,.,.,1028,Pnc,Pnc,,,"Rol, v. 1028"
98,13,1,or,or,1029,Adv,Adv,or2,/V\,"Rol, v. 1029"
99,13,2,veit,veit,1029,Vfin,Vfin,voir,C/V\,"Rol, v. 1029"
100,13,3,il,il,1029,Prn,Prn%,il,/V\,"Rol, v. 1029"
101,13,4,ben,ben,1029,Adv,Adv,bien,C/V\,"Rol, v. 1029"
102,13,5,d',d',1029,Pre,Pre,de,C/\,"Rol, v. 1029"
103,13,6,espaigne,espaigne,1029,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1029"
104,13,7,le,le,1029,Prn,Prn$$,le,C/(e)\,"Rol, v. 1029"
105,13,8,regnét,regnét,1029,N,N,,C/V\.'C/V\,"Rol, v. 1029"
106,14,1,e,e,1030,Crd,Crd,et,/V\,"Rol, v. 1030"
107,14,2,sarrazins,sarrazins,1030,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1030"
108,14,3,",",",",1030,Pnc,Pnc,,,"Rol, v. 1030"
109,14,4,ki,ki,1030,Qux,Qux,qui,C/V\,"Rol, v. 1030"
110,14,5,tant,tant,1030,QIs,QIs,tant,C/V\,"Rol, v. 1030"
111,14,6,sunt,sunt,1030,Vfin,Vfin,être,C/V\,"Rol, v. 1030"
112,14,7,asemblez,asemblez,1030,Vpp,Vpp,assembler,/V\.C/V\.'C/V\,"Rol, v. 1030"
113,14,8,.,.,1030,Pnc,Pnc,,,"Rol, v. 1030"
114,15,1,luisent,luisent,1031,Vfin,Vfin,luire,'C/V\.C/e\,"Rol, v. 1031"
115,15,2,cil,cil,1031,Dem,Dem,cil,C/V\,"Rol, v. 1031"
116,15,3,elme,elme,1031,N,N,,'/V\.C/(e)\,"Rol, v. 1031"
117,15,4,",",",",1031,Pnc,Pnc,,,"Rol, v. 1031"
118,15,5,ki,ki,1031,Qux,Qux,qui,C/V\,"Rol, v. 1031"
119,15,6,ad,ad,1031,Vfin,Vfin,avoir,/V\,"Rol, v. 1031"
120,15,7,or,or,1031,N,N,,/V\,"Rol, v. 1031"
121,15,8,sunt,sunt,1031,Vfin,Vfin,être,C/V\,"Rol, v. 1031"
122,15,9,gemmez,gemmez,1031,Vpp,Vpp,,C/V\.'C/V\,"Rol, v. 1031"
123,15,10,",",",",1031,Pnc,Pnc,,,"Rol, v. 1031"
124,16,1,e,e,1032,Crd,Crd,et,/V\,"Rol, v. 1032"
125,16,2,cil,cil,1032,Dem,Dem,cil,C/V\,"Rol, v. 1032"
126,16,3,escuz,escuz,1032,N,N,,/V\.'C/V\,"Rol, v. 1032"
127,16,4,e,e,1032,Crd,Crd,et,/V\,"Rol, v. 1032"
128,16,5,cil,cil,1032,Dem,Dem,cil,C/V\,"Rol, v. 1032"
129,16,6,osbercs,osbercs,1032,N,N,,/V\.'C/V\,"Rol, v. 1032"
130,16,7,safrez,safrez,1032,Vpp,Vpp,,C/V\.'C/V\,"Rol, v. 1032"
131,16,8,",",",",1032,Pnc,Pnc,,,"Rol, v. 1032"
132,17,1,e,e,1033,Crd,Crd,et,/V\,"Rol, v. 1033"
133,17,2,cil,cil,1033,Dem,Dem,cil,C/V\,"Rol, v. 1033"
134,17,3,espiez,espiez,1033,N,N,,/V\.C/<V>\.'/V\,"Rol, v. 1033"
135,17,4,",",",",1033,Pnc,Pnc,,,"Rol, v. 1033"
136,17,5,cil,cil,1033,Dem,Dem,cil,C/V\,"Rol, v. 1033"
137,17,6,gunfanum,gunfanum,1033,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1033"
138,17,7,fermez,fermez,1033,Vpp,Vpp,fermer,C/V\.'C/V\,"Rol, v. 1033"
139,17,8,.,.,1033,Pnc,Pnc,,,"Rol, v. 1033"
140,18,1,sul,sul,1034,Adv,Adv,seul,C/V\,"Rol, v. 1034"
141,18,2,les,les,1034,Det,Det,le,C/V\,"Rol, v. 1034"
142,18,3,escheles,escheles,1034,N,N,,/V\.'C/V\.C/e\,"Rol, v. 1034"
143,18,4,ne,ne,1034,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1034"
144,18,5,poet,poet,1034,Vfin,Vfin,pouvoir2,C/V\,"Rol, v. 1034"
145,18,6,il,il,1034,Prn,Prn%,il,/V\,"Rol, v. 1034"
146,18,7,acunter,acunter,1034,Vinf,Vinf,,/V\.C/V\.'C/V\,"Rol, v. 1034"
147,18,8,:,:,1034,Pnc,Pnc,,,"Rol, v. 1034"
148,19,1,tant,tant,1035,QIs,QIs,tant,C/V\,"Rol, v. 1035"
149,19,2,en,en,1035,Prn,Prn$$,en2,/V\,"Rol, v. 1035"
150,19,3,i,i,1035,Prn,Prn$$,y2,/V\,"Rol, v. 1035"
151,19,4,ad,ad,1035,Vfin,Vfin,avoir,/V\,"Rol, v. 1035"
152,19,5,que,que,1035,Sub,Sub,que,C/(e)\,"Rol, v. 1035"
153,19,6,mesure,mesure,1035,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1035"
154,19,7,n',n',1035,Neg,Neg$$,ne,C/\,"Rol, v. 1035"
155,19,8,en,en,1035,Prn,Prn$$,en2,/V\,"Rol, v. 1035"
156,19,9,set,set,1035,Vfin,Vfin,savoir,C/V\,"Rol, v. 1035"
157,19,10,;,;,1035,Pnc,Pnc,,,"Rol, v. 1035"
158,20,1,e,e,1036,Crd,Crd,et,/V\,"Rol, v. 1036"
159,20,2,lui,lui,1036,Prn,Prn,lui,C/V\,"Rol, v. 1036"
160,20,3,meisme,meisme,1036,Adv,Adv,même,C/(V)\.'/V\.C/(e)\,"Rol, v. 1036"
161,20,4,en,en,1036,Prn,Prn$$,en2,/V\,"Rol, v. 1036"
162,20,5,est,est,1036,Vfin,Vfin,être,/V\,"Rol, v. 1036"
163,20,6,mult,mult,1036,QIs,QIs,moult,C/V\,"Rol, v. 1036"
164,20,7,esguarét,esguarét,1036,Vpp,Vpp,,/V\.C/V\.'C/V\,"Rol, v. 1036"
165,20,8,.,.,1036,Pnc,Pnc,,,"Rol, v. 1036"
166,21,1,cum,cum,1037,Sub,Sub,comme,C/V\,"Rol, v. 1037"
167,21,2,il,il,1037,Prn,Prn,il,/V\,"Rol, v. 1037"
168,21,3,einz,einz,1037,Adv,Adv,onques,/V\,"Rol, v. 1037"
169,21,4,pout,pout,1037,Vfin,Vfin,pouvoir2,C/V\,"Rol, v. 1037"
170,21,5,",",",",1037,Pnc,Pnc,,,"Rol, v. 1037"
