wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref
192,31,4,elle,elle,BA2104,Prn,Prn$,elle,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 21, v. 4"
193,31,5,en,en,BA2104,Prn,Prn$$,en,7s,---,/V\,"FroissPoés, ballade 21, v. 4"
194,31,6,est,est,BA2104,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 4"
195,31,7,paree,paree,BA2104,Vpp,Vpp,parer,7s,---,C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 4"
196,31,8,",",",",BA2104,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 4"
197,32,1,elle,elle,BA2105,Prn,Prn$,elle,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 21, v. 5"
198,32,2,est,est,BA2105,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 5"
199,32,3,de,de,BA2105,Pre,Pre,de,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 5"
200,32,4,tous,tous,BA2105,QIs,QIs,tout,7s,---,C/V\,"FroissPoés, ballade 21, v. 5"
201,32,5,honneree,honneree,BA2105,Vpp,Vpp,honorer,7s,---,/V\.C/e\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 5"
202,32,6,",",",",BA2105,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 5"
203,33,1,amee,amee,BA2106,Vpp,Vpp,aimer,7s,---,/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 6"
204,33,2,et,et,BA2106,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 21, v. 6"
205,33,3,prisie,prisie,BA2106,Vpp,Vpp,priser,7s,---,C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 6"
206,33,4,ossi,ossi,BA2106,Adv,Adv,aussi,7s,---,/V\.'C/V\,"FroissPoés, ballade 21, v. 6"
207,34,1,pour,pour,BA2107,Pre,Pre,pour,7s,---,C/V\,"FroissPoés, ballade 21, v. 7"
208,34,2,le,le,BA2107,Det,Det,le,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 7"
209,34,3,bien,bien,BA2107,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 21, v. 7"
210,34,4,qu',qu',BA2107,Qux,Qux,que,7s,---,C/\,"FroissPoés, ballade 21, v. 7"
211,34,5,on,on,BA2107,Prn,Prn$,on,7s,---,/V\,"FroissPoés, ballade 21, v. 7"
212,34,6,voit,voit,BA2107,Vfin,Vfin,voir,7s,---,C/V\,"FroissPoés, ballade 21, v. 7"
213,34,7,en,en,BA2107,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 21, v. 7"
214,34,8,li,li,BA2107,Prn,Prn,li,7s,---,C/V\,"FroissPoés, ballade 21, v. 7"
