wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,ref
1,1,1,silz,silz,1,DET:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"YsLyon, v. 1"
2,1,2,livres,livres,1,NOM:suj:masc:sg,N,N,livre,'C/V\.C/e\,"YsLyon, v. 1"
3,1,3,qu,qu,1,PROCON,Qux,Qux,que,C/\,"YsLyon, v. 1"
4,1,4,est,est,1,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 1"
5,1,5,ci,ci,1,ADV,Adv,Adv,ci,C/V\,"YsLyon, v. 1"
6,1,6,en,en,1,PRE,Pre,Pre,en,/V\,"YsLyon, v. 1"
7,1,7,presence,presence,1,NOM:obj:femi:sg,N,N,présence,C/V\.'C/V\.C/(e)\,"YsLyon, v. 1"
8,2,1,contient,contient,2,VER:pres:3:sg,Vfin,Vfin,contenir,C/V\.'C/V\,"YsLyon, v. 2"
9,2,2,de,de,2,PRE,Pre,Pre,de,C/(e)\,"YsLyon, v. 2"
10,2,3,grant,grant,2,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"YsLyon, v. 2"
11,2,4,profit,profit,2,NOM:obj:masc:sg,N,N,profit,C/V\.'C/V\,"YsLyon, v. 2"
12,2,5,sentence,sentence,2,NOM:obj:femi:sg,N,N,sentence,C/V\.'C/V\.C/(e)\,"YsLyon, v. 2"
13,3,1,raisons,raisons,3,NOM:suj:femi:sg,N,N,raison,C/V\.'C/V\,"YsLyon, v. 3"
14,3,2,qu,qu,3,PROCON,Qux,Qux,que,C/\,"YsLyon, v. 3"
15,3,3,est,est,3,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 3"
16,3,4,de,de,3,PRE,Pre,Pre,de,C/(e)\,"YsLyon, v. 3"
17,3,5,solez,solez,3,NOM:obj:masc:sg,N,N,soulas,C/V\.'C/V\,"YsLyon, v. 3"
18,3,6,paree,paree,3,VER:pper:femi:sg,Vpp,Vpp,parer,C/V\.'C/V\./(e)\,"YsLyon, v. 3"
19,4,1,est,est,4,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 4"
20,4,2,plus,plus,4,ADV,Adv,Adv,plus,C/V\,"YsLyon, v. 4"
21,4,3,voluntiers,voluntiers,4,ADV,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,"YsLyon, v. 4"
22,4,4,escoutee,escoutee,4,VER:pper:femi:sg,Vpp,Vpp,écouter,/V\.C/V\.'C/V\./(e)\,"YsLyon, v. 4"
23,5,1,car,car,5,CON:coord,Crd,Crd,car,C/V\,"YsLyon, v. 5"
24,5,2,cilz,cilz,5,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"YsLyon, v. 5"
25,5,3,fait,fait,5,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"YsLyon, v. 5"
26,5,4,comm,comm,5,CON:subord,Sub,Sub,comme,C/V\,"YsLyon, v. 5"
27,5,5,un,un,5,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,"YsLyon, v. 5"
28,5,6,soutilz,soutilz,5,ADJ:obj:masc:sg,Adj,Adj,subtil,C/V\.'C/V\,"YsLyon, v. 5"
29,5,7,laz,laz,5,NOM:obj:masc:sg,N,N,lacs,C/V\,"YsLyon, v. 5"
30,6,1,qui,qui,6,PROCON,Qux,Qux,qui,C/V\,"YsLyon, v. 6"
31,6,2,melle,melle,6,VER:pres:3:sg,Vfin,Vfin,mêler,'C/V\.C/(e)\,"YsLyon, v. 6"
32,6,3,sent,sent,6,NOM:obj:masc:sg,N,N,sens,C/V\,"YsLyon, v. 6"
33,6,4,avuec,avuec,6,PRE,PrA,PrA,avec,/V\.'C/V\,"YsLyon, v. 6"
34,6,5,soulez,soulez,6,NOM:obj:masc:sg,N,N,soulas,C/V\.'C/V\,"YsLyon, v. 6"
35,7,1,tulles,tulles,7,NPR:suj:masc:sg,N,N,Tulle,'C/V\.C/e\,"YsLyon, v. 7"
36,7,2,aussi,aussi,7,ADV,Adv,Adv,aussi,/V\.'C/V\,"YsLyon, v. 7"
37,7,3,l',l',7,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/\,"YsLyon, v. 7"
38,7,4,ensoigne,ensoigne,7,VER:pres:3:sg,Vfin,Vfin,enseigner,/V\.'C/V\.C/(e)\,"YsLyon, v. 7"
39,7,5,a,a,7,PRE,Pre,Pre,à,/V\,"YsLyon, v. 7"
40,7,6,faire,faire,7,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,"YsLyon, v. 7"
41,8,1,por,por,8,PRE,Pre,Pre,pour,C/V\,"YsLyon, v. 8"
42,8,2,les,les,8,DET:def:obj:masc:pl,Det,Det,le,C/V\,"YsLyon, v. 8"
43,8,3,cuers,cuers,8,NOM:obj:masc:pl,N,N,coeur,C/V\,"YsLyon, v. 8"
44,8,4,des,des,8,PREDET:de:obj:femi:pl,Pre+Det,Pre+Det,de.le,C/V\,"YsLyon, v. 8"
45,8,5,genz,genz,8,NOM:obj:femi:pl,N,N,gent,C/V\,"YsLyon, v. 8"
46,8,6,plus,plus,8,ADV,Adv,Adv,plus,C/V\,"YsLyon, v. 8"
47,8,7,atraire,atraire,8,VER:infi,Vinf,Vinf,attraire,/V\.'C/V\.C/(e)\,"YsLyon, v. 8"
48,9,1,un,un,9,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,"YsLyon, v. 9"
49,9,2,petit,petit,9,ADJ:obj:masc:sg,Adj,Adj,petit,C/V\.'C/V\,"YsLyon, v. 9"
50,9,3,jardin,jardin,9,NOM:obj:masc:sg,N,N,jardin,C/V\.'C/V\,"YsLyon, v. 9"
51,9,4,ai,ai,9,VER:pres:1:sg,Vfin,Vfin,avoir,/V\,"YsLyon, v. 9"
52,9,5,hantey,hantey,9,VER:pper:masc:sg,Vpp,Vpp,hanter,C/V\.'C/V\,"YsLyon, v. 9"
53,10,1,flours,flours,10,NOM:obj:femi:pl,N,N,fleur,C/V\,"YsLyon, v. 10"
54,10,2,et,et,10,CON:coord,Crd,Crd,et,/V\,"YsLyon, v. 10"
55,10,3,fruit,fruit,10,NOM:obj:masc:sg,N,N,fruit,C/V\,"YsLyon, v. 10"
56,10,4,porte,porte,10,VER:pres:3:sg,Vfin,Vfin,porter,'C/V\.C/(e)\,"YsLyon, v. 10"
57,10,5,a,a,10,PRE,Pre,Pre,à,/V\,"YsLyon, v. 10"
58,10,6,grant,grant,10,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,"YsLyon, v. 10"
59,10,7,plantey,plantey,10,NOM:obj:femi:sg,N,N,plenté,C/V\.'C/V\,"YsLyon, v. 10"
60,11,1,li,li,11,DET:def:suj:masc:sg,Det,Det,le,C/V\,"YsLyon, v. 11"
61,11,2,fruiz,fruiz,11,NOM:suj:masc:sg,N,N,fruit,C/V\,"YsLyon, v. 11"
62,11,3,est,est,11,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 11"
63,11,4,bons,bons,11,ADJ:suj:masc:sg,Adj,Adj,bon,C/V\,"YsLyon, v. 11"
64,11,5,la,la,11,DET:def:suj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 11"
65,11,6,flours,flours,11,NOM:suj:femi:sg,N,N,fleur,C/V\,"YsLyon, v. 11"
66,11,7,novele,novele,11,ADJ:suj:femi:sg,Adj,Adj,nouveau,C/V\.'C/V\.C/(e)\,"YsLyon, v. 11"
67,12,1,delitauble,delitauble,12,ADJ:suj:femi:sg,Adj,Adj,délitable,C/V\.C/V\.'C/V\.C/(e)\,"YsLyon, v. 12"
68,12,2,plaisanz,plaisanz,12,VER:ppre:pl,Vprs,Vprs,plaire,C/V\.'C/V\,"YsLyon, v. 12"
69,12,3,et,et,12,CON:coord,Crd,Crd,et,/V\,"YsLyon, v. 12"
70,12,4,bele,bele,12,ADJ:suj:femi:sg,Adj,Adj,beau,'C/V\.C/(e)\,"YsLyon, v. 12"
71,13,1,li,li,13,DET:def:suj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 13"
72,13,2,flours,flours,13,NOM:suj:femi:sg,N,N,fleur,C/V\,"YsLyon, v. 13"
73,13,3,est,est,13,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 13"
74,13,4,example,example,13,NOM:suj:masc:sg,N,N,exemple,/V\.'C/V\.C/(e)\,"YsLyon, v. 13"
75,13,5,de,de,13,PRE,Pre,Pre,de,C/(e)\,"YsLyon, v. 13"
76,13,6,fauble,fauble,13,NOM:obj:femi:sg,N,N,fable,'C/V\.C/(e)\,"YsLyon, v. 13"
77,14,1,li,li,14,DET:def:suj:masc:sg,Det,Det,le,C/V\,"YsLyon, v. 14"
78,14,2,fruiz,fruiz,14,NOM:suj:masc:sg,N,N,fruit,C/V\,"YsLyon, v. 14"
79,14,3,doctrine,doctrine,14,NOM:suj:femi:sg,N,N,doctrine,C/V\.'C/V\.C/(e)\,"YsLyon, v. 14"
80,14,4,profitauble,profitauble,14,ADJ:suj:femi:sg,Adj,Adj,profitable,C/V\.C/V\.'C/V\.C/(e)\,"YsLyon, v. 14"
81,15,1,bone,bone,15,ADJ:suj:femi:sg,Adj,Adj,bon,'C/V\.C/(e)\,"YsLyon, v. 15"
82,15,2,est,est,15,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 15"
83,15,3,la,la,15,DET:def:suj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 15"
84,15,4,flour,flour,15,NOM:suj:femi:sg,N,N,fleur,C/V\,"YsLyon, v. 15"
85,15,5,por,por,15,PRE,Pre,Pre,pour,C/V\,"YsLyon, v. 15"
86,15,6,delitier,delitier,15,VER:infi,Vinf,Vinf,déliter,C/V\.C/V\.'C/V\,"YsLyon, v. 15"
87,16,1,lou,lou,16,DET:def:obj:masc:sg,Det,Det,le,C/V\,"YsLyon, v. 16"
88,16,2,fruit,fruit,16,NOM:obj:masc:sg,N,N,fruit,C/V\,"YsLyon, v. 16"
89,16,3,cuil,cuil,16,VER:impe:2:sg,Vfin,Vfin,cueillir,C/V\,"YsLyon, v. 16"
90,16,4,se,se,16,PROCON,Sub,Sub,si3,C/(e)\,"YsLyon, v. 16"
91,16,5,vuez,vuez,16,VER:pres:2:sg,Vfin,Vfin,vouloir,C/V\,"YsLyon, v. 16"
92,16,6,profitier,profitier,16,VER:infi,Vinf,Vinf,profiter,C/V\.C/V\.'C/V\,"YsLyon, v. 16"
93,17,1,se,se,17,PROCON,Sub,Sub,si3,C/(e)\,"YsLyon, v. 17"
94,17,2,l',l',17,DET:def:suj:masc:sg,Det,Det,le,C/\,"YsLyon, v. 17"
95,17,3,uns,uns,17,DET:ndf:suj:masc:sg,QIs,QIs,un,/V\,"YsLyon, v. 17"
96,17,4,te,te,17,PRO:pers:obj:2:sg:unb,Prn,Prn$$,te,C/(e)\,"YsLyon, v. 17"
97,17,5,plait,plait,17,VER:pres:3:sg,Vfin,Vfin,plaire,C/V\,"YsLyon, v. 17"
98,17,6,tu,tu,17,PRO:pers:suj:2:sg:unb,Prn,Prn$,tu,C/V\,"YsLyon, v. 17"
99,17,7,lo,lo,17,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,"YsLyon, v. 17"
100,17,8,puez,puez,17,VER:pres:2:sg,Vfin,Vfin,pouvoir2,C/V\,"YsLyon, v. 17"
101,17,9,prandre,prandre,17,VER:infi,Vinf,Vinf,prendre,'C/V\.C/(e)\,"YsLyon, v. 17"
102,18,1,ou,ou,18,PROCON,Crd,Crd,ou,/V\,"YsLyon, v. 18"
103,18,2,les,les,18,DET:def:obj:masc:pl,Det,Det,le,C/V\,"YsLyon, v. 18"
104,18,3,dous,dous,18,ADJ:card,QIs,QIs,deux,C/V\,"YsLyon, v. 18"
105,18,4,se,se,18,PROCON,Sub,Sub,si3,C/(e)\,"YsLyon, v. 18"
106,18,5,plus,plus,18,ADV,Adv,Adv,plus,C/V\,"YsLyon, v. 18"
107,18,6,vuez,vuez,18,VER:pres:2:sg,Vfin,Vfin,vouloir,C/V\,"YsLyon, v. 18"
108,18,7,aprendre,aprendre,18,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,"YsLyon, v. 18"
109,19,1,mon,mon,19,DET:poss:obj:masc:sg,Det,Det,mon,C/V\,"YsLyon, v. 19"
110,19,2,sent,sent,19,NOM:obj:masc:sg,N,N,sens,C/V\,"YsLyon, v. 19"
111,19,3,qui,qui,19,PROCON,Qux,Qux,qui,C/V\,"YsLyon, v. 19"
112,19,4,volontiers,volontiers,19,ADV,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,"YsLyon, v. 19"
113,19,5,somoille,somoille,19,VER:pres:3:sg,Vfin,Vfin,sémeiller,C/V\.'C/V\.C/(e)\,"YsLyon, v. 19"
114,20,1,muet,muet,20,VER:pres:3:sg,Vfin,Vfin,mouvoir,C/V\,"YsLyon, v. 20"
115,20,2,a,a,20,PRE,Pre,Pre,à,/V\,"YsLyon, v. 20"
116,20,3,ovrer,ovrer,20,VER:infi,Vinf,Vinf,oeuvrer,/V\.'C/V\,"YsLyon, v. 20"
117,20,4,mes,mes,20,DET:poss:suj:masc:sg,Det,Det,mon,C/V\,"YsLyon, v. 20"
118,20,5,cuers,cuers,20,NOM:suj:masc:sg,N,N,coeur,C/V\,"YsLyon, v. 20"
119,20,6,qui,qui,20,PROCON,Qux,Qux,qui,C/V\,"YsLyon, v. 20"
120,20,7,voille,voille,20,VER:pres:3:sg,Vfin,Vfin,vouloir,'C/V\.C/(e)\,"YsLyon, v. 20"
121,21,1,deus,deus,21,NOM:suj:masc:sg,N,N,dieu,C/V\,"YsLyon, v. 21"
122,21,2,la,la,21,DET:def:obj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 21"
123,21,3,rousee,rousee,21,NOM:obj:femi:sg,N,N,rosée,C/V\.'C/V\./(e)\,"YsLyon, v. 21"
124,21,4,de,de,21,PRE,Pre,Pre,de,C/(e)\,"YsLyon, v. 21"
125,21,5,ta,ta,21,DET:poss:obj:femi:sg,Det,Det,ton2,C/V\,"YsLyon, v. 21"
126,21,6,grace,grace,21,NOM:obj:femi:sg,N,N,grâce,'C/V\.C/(e)\,"YsLyon, v. 21"
127,22,1,me,me,22,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,"YsLyon, v. 22"
128,22,2,done,done,22,VER:impe:2:sg,Vfin,Vfin,donner,'C/V\.C/(e)\,"YsLyon, v. 22"
129,22,3,si,si,22,PROCON,Adv,Adv,si4,C/V\,"YsLyon, v. 22"
130,22,4,qu,qu,22,PROCON,Sub,Sub,que,C/\,"YsLyon, v. 22"
131,22,5,ele,ele,22,PRO:pers:suj:3:femi:sg,Prn,Prn$,elle,'/V\.C/(e)\,"YsLyon, v. 22"
132,22,6,me,me,22,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,"YsLyon, v. 22"
133,22,7,face,face,22,VER:subp:3:sg,Vfin,Vfin,faire,'C/V\.C/(e)\,"YsLyon, v. 22"
134,23,1,la,la,23,DET:def:obj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 23"
135,23,2,langue,langue,23,NOM:obj:femi:sg,N,N,langue,'C/V\.C/(e)\,"YsLyon, v. 23"
136,23,3,soiche,soiche,23,ADJ:obj:femi:sg,Adj,Adj,sec,'C/V\.C/(e)\,"YsLyon, v. 23"
137,23,4,bien,bien,23,ADV,Adv,Adv,bien,C/V\,"YsLyon, v. 23"
138,23,5,soner,soner,23,VER:infi,Vinf,Vinf,sonner,C/V\.'C/V\,"YsLyon, v. 23"
139,24,1,et,et,24,CON:coord,Crd,Crd,et,/V\,"YsLyon, v. 24"
140,24,2,de,de,24,PRE,Pre,Pre,de,C/(e)\,"YsLyon, v. 24"
141,24,3,vil,vil,24,ADJ:obj:masc:sg,Adj,Adj,vil,C/V\,"YsLyon, v. 24"
142,24,4,chanp,chanp,24,NOM:obj:masc:sg,N,N,champ,C/V\,"YsLyon, v. 24"
143,24,5,bien,bien,24,NOM:obj:masc:sg,Adv,Adv,bien,C/V\,"YsLyon, v. 24"
144,24,6,moissoner,moissoner,24,VER:infi,Vinf,Vinf,moissonner,C/V\.C/V\.'C/V\,"YsLyon, v. 24"
145,25,1,ceste,ceste,25,DET:demo:suj:femi:sg,Dem,Dem,cist,'C/V\.C/(e)\,"YsLyon, v. 25"
146,25,2,ovre,ovre,25,NOM:suj:femi:sg,N,N,oeuvre,'/V\.C/(e)\,"YsLyon, v. 25"
147,25,3,en,en,25,PRE,Pre,Pre,en,/V\,"YsLyon, v. 25"
148,25,4,parole,parole,25,NOM:obj:femi:sg,N,N,parole,C/V\.'C/V\.C/(e)\,"YsLyon, v. 25"
149,25,5,legiere,legiere,25,ADJ:obj:femi:sg,Adj,Adj,léger,C/V\.'C/V\.C/(e)\,"YsLyon, v. 25"
150,26,1,porte,porte,26,VER:pres:3:sg,Vfin,Vfin,porter,'C/V\.C/(e)\,"YsLyon, v. 26"
151,26,2,fais,fais,26,NOM:obj:masc:pl,N,N,fait,C/V\,"YsLyon, v. 26"
152,26,3,d',d',26,PRE,Pre,Pre,de,C/\,"YsLyon, v. 26"
153,26,4,oneste,oneste,26,ADJ:obj:femi:sg,Adj,Adj,honnête,/V\.'C/V\.C/(e)\,"YsLyon, v. 26"
154,26,5,meniere,meniere,26,NOM:obj:femi:sg,N,N,manière,C/V\.'C/V\.C/(e)\,"YsLyon, v. 26"
155,27,1,aussi,aussi,27,ADV,Adv,Adv,aussi,/V\.'C/V\,"YsLyon, v. 27"
156,27,2,con,con,27,CON:subord,Sub,Sub,comme,C/V\,"YsLyon, v. 27"
157,27,3,la,la,27,DET:def:suj:femi:sg,Det,Det,le,C/V\,"YsLyon, v. 27"
158,27,4,cruise,cruise,27,NOM:suj:femi:sg,N,N,cruise,'C/V\.C/(e)\,"YsLyon, v. 27"
159,27,5,qu,qu,27,PROCON,Qux,Qux,que,C/\,"YsLyon, v. 27"
160,27,6,est,est,27,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 27"
161,27,7,soiche,soiche,27,ADJ:suj:femi:sg,Adj,Adj,sec,'C/V\.C/(e)\,"YsLyon, v. 27"
162,28,1,le,le,28,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,"YsLyon, v. 28"
163,28,2,bon,bon,28,ADJ:obj:masc:sg,Adj,Adj,bon,C/V\,"YsLyon, v. 28"
164,28,3,noeillon,noeillon,28,NOM:obj:masc:sg,N,N,noeillon,C/V\.C/V\.'C/V\,"YsLyon, v. 28"
165,28,4,danz,danz,28,PRE,Pre,Pre,dans,C/V\,"YsLyon, v. 28"
166,28,5,soi,soi,28,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,soi,C/V\,"YsLyon, v. 28"
167,28,6,quoiche,quoiche,28,VER:pres:3:sg,Vfin,Vfin,cacher,'C/V\.C/(e)\,"YsLyon, v. 28"
168,29,1,a,a,29,PRE,Pre,Pre,à,/V\,"YsLyon, v. 29"
169,29,2,son,son,29,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,"YsLyon, v. 29"
170,29,3,fort,fort,29,ADJ:obj:masc:sg,Adj,Adj,fort,C/V\,"YsLyon, v. 29"
171,29,4,bec,bec,29,NOM:obj:masc:sg,N,N,bec,C/V\,"YsLyon, v. 29"
172,29,5,li,li,29,DET:def:suj:masc:sg,Det,Det,le,C/V\,"YsLyon, v. 29"
173,29,6,pous,pous,29,NOM:suj:masc:sg,N,N,poul,C/V\,"YsLyon, v. 29"
174,29,7,travaille,travaille,29,VER:pres:3:sg,Vfin,Vfin,travailler,C/V\.'C/V\.C/(e)\,"YsLyon, v. 29"
175,30,1,en,en,30,PRO:clit,Pre,Pre,en,/V\,"YsLyon, v. 30"
176,30,2,un,un,30,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,"YsLyon, v. 30"
177,30,3,femier,femier,30,NOM:obj:masc:sg,N,N,fumier,C/V\.'C/V\,"YsLyon, v. 30"
178,30,4,por,por,30,PRE,Pre,Pre,pour,C/V\,"YsLyon, v. 30"
179,30,5,sa,sa,30,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,"YsLyon, v. 30"
180,30,6,vitaille,vitaille,30,NOM:obj:femi:sg,N,N,vitaille,C/V\.'C/V\.C/(e)\,"YsLyon, v. 30"
181,31,1,une,une,31,DET:ndf:obj:femi:sg,QIs,QIs,un,'/V\.C/(e)\,"YsLyon, v. 31"
182,31,2,jaspe,jaspe,31,NOM:obj:femi:sg,N,N,jaspe,'C/V\.C/(e)\,"YsLyon, v. 31"
183,31,3,per,per,31,PRE,Pre,Pre,par,C/V\,"YsLyon, v. 31"
184,31,4,aventure,aventure,31,NOM:obj:femi:sg,N,N,aventure,/V\.C/V\.'C/V\.C/(e)\,"YsLyon, v. 31"
185,32,1,ai,ai,32,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,"YsLyon, v. 32"
186,32,2,trovee,trovee,32,VER:pper:femi:sg,Vpp,Vpp,trouver,C/V\.'C/V\./(e)\,"YsLyon, v. 32"
187,32,3,don,don,32,PRO:invar,Qux,Qux,dont,C/V\,"YsLyon, v. 32"
188,32,4,n,n,32,PRO:clit,Neg,Neg$$,ne,C/\,"YsLyon, v. 32"
189,32,5,avoit,avoit,32,VER:impf:3:sg,Vfin,Vfin,avoir,/V\.'C/V\,"YsLyon, v. 32"
190,32,6,cure,cure,32,NOM:obj:femi:sg,N,N,cure,'C/V\.C/(e)\,"YsLyon, v. 32"
191,33,1,habaiz,habaiz,33,VER:pper:masc:pl,Vpp,Vpp,abahir,C/V\.C/V\.'C/V\,"YsLyon, v. 33"
192,33,2,fu,fu,33,VER:simp:3:sg,Vfin,Vfin,être,C/V\,"YsLyon, v. 33"
193,33,3,quant,quant,33,ADV,Sub,Sub,quand,C/V\,"YsLyon, v. 33"
194,33,4,l',l',33,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/\,"YsLyon, v. 33"
195,33,5,a,a,33,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,"YsLyon, v. 33"
196,33,6,trovee,trovee,33,VER:pper:femi:sg,Vpp,Vpp,trouver,C/V\.'C/V\./(e)\,"YsLyon, v. 33"
197,34,1,et,et,34,CON:coord,Crd,Crd,et,/V\,"YsLyon, v. 34"
198,34,2,dit,dit,34,VER:pres:3:sg,Vfin,Vfin,dire,C/V\,"YsLyon, v. 34"
199,34,3,con,con,34,CON:subord,Sub,Sub,comme,C/V\,"YsLyon, v. 34"
200,34,4,cil,cil,34,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"YsLyon, v. 34"
201,34,5,cui,cui,34,PROCON,Qux,Qux,cui,C/V\,"YsLyon, v. 34"
202,34,6,point,point,34,NOM:obj:masc:sg,Neg,Neg,point2,C/V\,"YsLyon, v. 34"
203,34,7,n,n,34,PRO:clit,Neg,Neg$$,ne,C/\,"YsLyon, v. 34"
204,34,8,agree,agree,34,VER:pres:3:sg,Vfin,Vfin,agréer,/V\.'C/V\./(e)\,"YsLyon, v. 34"
205,35,1,"""","""",35,PON:cit,Pnc,Pnc,"""",,"YsLyon, v. 35"
206,35,2,he,he,35,EXC,Exc,Exc,hé,C/V\,"YsLyon, v. 35"
207,35,3,"""","""",35,PON:cit,Pnc,Pnc,"""",,"YsLyon, v. 35"
208,35,4,fait,fait,35,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"YsLyon, v. 35"
209,35,5,il,il,35,PRO:pers:suj:3:masc:sg:unb,Prn,Prn,il,/V\,"YsLyon, v. 35"
210,35,6,"""","""",35,PON:cit,Pnc,Pnc,"""",,"YsLyon, v. 35"
211,35,7,preciouse,preciouse,35,ADJ:suj:femi:sg,Adj,Adj,précieux,C/V\.C/{V}\.'/V\.C/(e)\,"YsLyon, v. 35"
212,35,8,chose,chose,35,NOM:suj:femi:sg,N,N,chose,'C/V\.C/(e)\,"YsLyon, v. 35"
213,36,1,que,que,36,PROCON,Qux,Qux,que,C/(e)\,"YsLyon, v. 36"
214,36,2,ci,ci,36,ADV,Adv,Adv,ci,C/V\,"YsLyon, v. 36"
215,36,3,es,es,36,VER:pres:2:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 36"
216,36,4,si,si,36,PROCON,Adv,Adv,si4,C/V\,"YsLyon, v. 36"
217,36,5,vilmant,vilmant,36,ADV,Adv,Adv,vilement,C/V\.'C/V\,"YsLyon, v. 36"
218,36,6,enclouse,enclouse,36,VER:pper:femi:sg,Vpp,Vpp,enclore,/V\.'C/V\.C/(e)\,"YsLyon, v. 36"
219,37,1,certes,certes,37,ADV,Adv,Adv,certes,'C/V\.C/e\,"YsLyon, v. 37"
220,37,2,ci,ci,37,ADV,Adv,Adv,si4,C/V\,"YsLyon, v. 37"
221,37,3,ai,ai,37,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,"YsLyon, v. 37"
222,37,4,mout,mout,37,ADV,QIs,QIs,moult,C/V\,"YsLyon, v. 37"
223,37,5,grant,grant,37,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"YsLyon, v. 37"
224,37,6,domaige,domaige,37,NOM:obj:masc:sg,N,N,dommage,C/V\.'C/V\.C/(e)\,"YsLyon, v. 37"
225,38,1,tu,tu,38,PRO:pers:suj:2:sg:unb,Prn,Prn$,tu,C/V\,"YsLyon, v. 38"
226,38,2,ne,ne,38,PRO:clit,Neg,Neg$$,ne,C/(e)\,"YsLyon, v. 38"
227,38,3,vauz,vauz,38,VER:pres:2:sg,Vfin,Vfin,valoir,C/V\,"YsLyon, v. 38"
228,38,4,riens,riens,38,ADV,N,N,rien,C/V\,"YsLyon, v. 38"
229,38,5,por,por,38,PRE,Pre,Pre,pour,C/V\,"YsLyon, v. 38"
230,38,6,mon,mon,38,DET:poss:obj:masc:sg,Det,Det,mon,C/V\,"YsLyon, v. 38"
231,38,7,usaige,usaige,38,NOM:obj:masc:sg,N,N,usage,/V\.'C/V\.C/(e)\,"YsLyon, v. 38"
232,39,1,mais,mais,39,CON:coord,Crd,Crd,mais,C/V\,"YsLyon, v. 39"
233,39,2,se,se,39,PROCON,Sub,Sub,si3,C/(e)\,"YsLyon, v. 39"
234,39,3,aucuns,aucuns,39,PRO:ind:suj:masc:sg,QIs,QIs,aucun,/V\.'C/V\,"YsLyon, v. 39"
235,39,4,te,te,39,PRO:pers:obj:2:sg:unb,Prn,Prn$$,te,C/(e)\,"YsLyon, v. 39"
236,39,5,puet,puet,39,VER:pres:3:sg,Vfin,Vfin,pouvoir2,C/V\,"YsLyon, v. 39"
237,39,6,trover,trover,39,VER:infi,Vinf,Vinf,trouver,C/V\.'C/V\,"YsLyon, v. 39"
238,40,1,ta,ta,40,DET:poss:obj:femi:sg,Det,Det,ton2,C/V\,"YsLyon, v. 40"
239,40,2,bontey,bontey,40,NOM:obj:femi:sg,N,N,bonté,C/V\.'C/V\,"YsLyon, v. 40"
240,40,3,sehust,sehust,40,VER:subi:3:sg,Vfin,Vfin,savoir,C/V\.'C/V\,"YsLyon, v. 40"
241,40,4,esprover,esprover,40,VER:infi,Vinf,Vinf,éprouver,/V\.C/V\.'C/V\,"YsLyon, v. 40"
242,41,1,ta,ta,41,DET:poss:suj:femi:sg,Det,Det,ton2,C/V\,"YsLyon, v. 41"
243,41,2,valours,valours,41,NOM:suj:femi:sg,N,N,valeur,C/V\.'C/V\,"YsLyon, v. 41"
244,41,3,qu,qu,41,PROCON,Qux,Qux,que,C/\,"YsLyon, v. 41"
245,41,4,est,est,41,VER:pres:3:sg,Vfin,Vfin,être,/V\,"YsLyon, v. 41"
