wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
233,30,6,et,et,CON:coord,325,Crd,Crd,et,/V\,"RCambr, v. 325"
234,30,7,deriere,deriere,ADV,325,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\,"RCambr, v. 325"
235,30,8,et,et,CON:coord,325,Crd,Crd,et,/V\,"RCambr, v. 325"
236,30,9,devant,devant,PRE,325,PrA,PrA,devant,C/V\.'C/V\,"RCambr, v. 325"
237,31,1,oevres,oevres,NOM:obj:femi:pl,326,N,N,oeuvre,'/V\.C/e\,"RCambr, v. 326"
238,31,2,i,i,PRO:clit,326,Prn,Prn$$,y2,/V\,"RCambr, v. 326"
239,31,3,ot,ot,VER:simp:3:sg,326,Vfin,Vfin,avoir,/V\,"RCambr, v. 326"
240,31,4,de,de,PRE,326,Pre,Pre,de,C/(e)\,"RCambr, v. 326"
241,31,5,molt,molt,ADV,326,QIs,QIs,moult,C/V\,"RCambr, v. 326"
242,31,6,divers,divers,ADJ:obj:masc:sg,326,QIs,QIs,divers,C/V\.'C/V\,"RCambr, v. 326"
243,31,7,samblant,samblant,NOM:obj:masc:sg,326,N,N,semblant,C/V\.'C/V\,"RCambr, v. 326"
244,32,1,taillie,taillie,VER:pper:femi:sg,327,Vpp,Vpp,tailler,C/V\.'C/V\./(e)\,"RCambr, v. 327"
245,32,2,a,a,PRE,327,Pre,Pre,à,/V\,"RCambr, v. 327"
246,32,3,bestes,bestes,NOM:obj:femi:pl,327,N,N,bête,'C/V\.C/e\,"RCambr, v. 327"
247,32,4,de,de,PRE,327,Pre,Pre,de,C/(e)\,"RCambr, v. 327"
