wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma,ref
1,1,1,la,la,2762,Det,Det,C/V\,le,"AlexPar, branch II, v. 2762"
2,1,2,bataille,bataille,2762,N,N,C/V\.'C/V\.C/(e)\,bataille,"AlexPar, branch II, v. 2762"
3,1,3,est,est,2762,Vfin,Vfin,/V\,être,"AlexPar, branch II, v. 2762"
4,1,4,jostee,jostee,2762,Vpp,Vpp,C/V\.'C/V\./(e)\,jouter,"AlexPar, branch II, v. 2762"
5,1,5,des,des,2762,Pre+Det,Pre+Det,C/V\,de.le,"AlexPar, branch II, v. 2762"
6,1,6,grigeis,grigeis,2762,Adj,Adj,C/V\.'C/V\,grégeois,"AlexPar, branch II, v. 2762"
7,1,7,et,et,2762,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2762"
8,1,8,des,des,2762,Pre+Det,Pre+Det,C/V\,de.le,"AlexPar, branch II, v. 2762"
9,1,9,lor,lor,2762,Adj,Adj,C/V\,leur,"AlexPar, branch II, v. 2762"
10,1,10,.,.,2762,Pnc,Pnc,,.,"AlexPar, branch II, v. 2762"
11,2,1,ainsi,ainsi,2763,Adv,Adv,/V\.'C/V\,ainsi,"AlexPar, branch II, v. 2763"
12,2,2,com,com,2763,Sub,Sub,C/V\,comme,"AlexPar, branch II, v. 2763"
13,2,3,dayres,dayres,2763,N,N,'C/V\.C/e\,Darius,"AlexPar, branch II, v. 2763"
14,2,4,ot,ot,2763,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2763"
15,2,5,devisé,devisé,2763,Vpp,Vpp,C/V\.C/V\.'C/V\,deviser,"AlexPar, branch II, v. 2763"
16,2,6,celui,celui,2763,Dem,Dem,C/V\.'C/V\,cil,"AlexPar, branch II, v. 2763"
17,2,7,jor,jor,2763,N,N,C/V\,jour,"AlexPar, branch II, v. 2763"
18,3,1,sont,sont,2764,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2764"
19,3,2,li,li,2764,Det,Det,C/V\,le,"AlexPar, branch II, v. 2764"
20,3,3,curre,curre,2764,N,N,'C/V\.C/(e)\,curre,"AlexPar, branch II, v. 2764"
21,3,4,meu,meu,2764,Vpp,Vpp,C/(V)\.'/V\,mouvoir,"AlexPar, branch II, v. 2764"
22,3,5,et,et,2764,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2764"
23,3,6,courent,courent,2764,Vfin,Vfin,'C/V\.C/e\,courir,"AlexPar, branch II, v. 2764"
24,3,7,par,par,2764,Pre,Pre,C/V\,par,"AlexPar, branch II, v. 2764"
25,3,8,l',l',2764,Det,Det,C/\,le,"AlexPar, branch II, v. 2764"
26,3,9,estor,estor,2764,N,N,/V\.'C/V\,estour,"AlexPar, branch II, v. 2764"
27,3,10,;,;,2764,Pnc,Pnc,,;,"AlexPar, branch II, v. 2764"
28,4,1,li,li,2765,Det,Det,C/V\,le,"AlexPar, branch II, v. 2765"
29,4,2,olifant,olifant,2765,N,N,/V\.C/V\.'C/V\,olifant,"AlexPar, branch II, v. 2765"
30,4,3,ques,ques,2765,Qux+Prn,Qux+Prn$$,C/e\,que.le,"AlexPar, branch II, v. 2765"
31,4,4,mainent,mainent,2765,Vfin,Vfin,'C/V\.C/e\,mener,"AlexPar, branch II, v. 2765"
32,4,5,vont,vont,2765,Vfin,Vfin,C/V\,aller,"AlexPar, branch II, v. 2765"
33,4,6,de,de,2765,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2765"
34,4,7,si,si,2765,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2765"
35,4,8,grant,grant,2765,Adj,Adj,C/V\,grand,"AlexPar, branch II, v. 2765"
36,4,9,fieror,fieror,2765,N,N,C/V\.'C/V\,fiereur,"AlexPar, branch II, v. 2765"
37,5,1,que,que,2766,Sub,Sub,C/(e)\,que,"AlexPar, branch II, v. 2766"
38,5,2,nus,nus,2766,QIs,QIs,C/V\,nul,"AlexPar, branch II, v. 2766"
39,5,3,ques,ques,2766,Qux+Prn,Qux+Prn$$,C/e\,que.le,"AlexPar, branch II, v. 2766"
40,5,4,encontrast,encontrast,2766,Vfin,Vfin,/V\.C/V\.'C/V\,encontrer,"AlexPar, branch II, v. 2766"
41,5,5,n',n',2766,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2766"
42,5,6,eust,eust,2766,Vfin,Vfin,/(V)\.'/V\,avoir,"AlexPar, branch II, v. 2766"
43,5,7,vers,vers,2766,Pre,Pre,C/V\,vers,"AlexPar, branch II, v. 2766"
44,5,8,aus,aus,2766,Prn,Prn,/V\,eux,"AlexPar, branch II, v. 2766"
45,5,9,vigor,vigor,2766,N,N,C/V\.'C/V\,vigueur,"AlexPar, branch II, v. 2766"
46,5,10,.,.,2766,Pnc,Pnc,,.,"AlexPar, branch II, v. 2766"
47,6,1,mais,mais,2767,Crd,Crd,C/V\,mais,"AlexPar, branch II, v. 2767"
48,6,2,li,li,2767,Det,Det,C/V\,le,"AlexPar, branch II, v. 2767"
49,6,3,grieu,grieu,2767,Adj,Adj,C/V\,grec,"AlexPar, branch II, v. 2767"
50,6,4,s',s',2767,Prn,Prn$$,C/\,se,"AlexPar, branch II, v. 2767"
51,6,5,en,en,2767,Prn,Prn$$,/V\,en,"AlexPar, branch II, v. 2767"
52,6,6,partirent,partirent,2767,Vfin,Vfin,C/V\.'C/V\.C/e\,partir,"AlexPar, branch II, v. 2767"
53,6,7,sagement,sagement,2767,Adv,Adv,C/V\.C/e\.'C/V\,sagement,"AlexPar, branch II, v. 2767"
54,6,8,sans,sans,2767,Pre,Pre,C/V\,sans,"AlexPar, branch II, v. 2767"
55,6,9,folor,folor,2767,N,N,C/V\.'C/V\,foleur,"AlexPar, branch II, v. 2767"
56,6,10,",",",",2767,Pnc,Pnc,,",","AlexPar, branch II, v. 2767"
57,7,1,que,que,2768,Crd,Crd,C/(e)\,que,"AlexPar, branch II, v. 2768"
58,7,2,gaires,gaires,2768,Adv,Adv,'C/V\.C/e\,guère,"AlexPar, branch II, v. 2768"
59,7,3,n',n',2768,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2768"
60,7,4,i,i,2768,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2768"
61,7,5,perdirent,perdirent,2768,Vfin,Vfin,C/V\.'C/V\.C/e\,perdre,"AlexPar, branch II, v. 2768"
62,7,6,li,li,2768,Det,Det,C/V\,le,"AlexPar, branch II, v. 2768"
63,7,7,grant,grant,2768,Adj,Adj,C/V\,grand,"AlexPar, branch II, v. 2768"
64,7,8,ne,ne,2768,Crd,Crd,C/(e)\,ne,"AlexPar, branch II, v. 2768"
65,7,9,li,li,2768,Det,Det,C/V\,le,"AlexPar, branch II, v. 2768"
66,7,10,mener,mener,2768,Adj,Adj,C/V\.'C/V\,mineur,"AlexPar, branch II, v. 2768"
67,7,11,;,;,2768,Pnc,Pnc,,;,"AlexPar, branch II, v. 2768"
68,8,1,et,et,2769,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2769"
69,8,2,qant,qant,2769,Sub,Sub,C/V\,quand,"AlexPar, branch II, v. 2769"
70,8,3,il,il,2769,Prn,Prn$,/V\,il,"AlexPar, branch II, v. 2769"
71,8,4,furent,furent,2769,Vfin,Vfin,'C/V\.C/e\,être,"AlexPar, branch II, v. 2769"
72,8,5,outre,outre,2769,PrA,PrA,'/V\.C/(e)\,outre,"AlexPar, branch II, v. 2769"
73,8,6,",",",",2769,Pnc,Pnc,,",","AlexPar, branch II, v. 2769"
74,8,7,n',n',2769,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2769"
75,8,8,eurent,eurent,2769,Vfin,Vfin,'/V\.C/e\,avoir,"AlexPar, branch II, v. 2769"
76,8,9,tant,tant,2769,QIs,QIs,C/V\,tant,"AlexPar, branch II, v. 2769"
77,8,10,de,de,2769,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2769"
78,8,11,laisser,laisser,2769,Vinf,Vinf,C/V\.'C/V\,laisser,"AlexPar, branch II, v. 2769"
79,9,1,c',c',2770,Sub,Sub,C/\,que,"AlexPar, branch II, v. 2770"
80,9,2,onques,onques,2770,Adv,Adv,'/V\.C/e\,onques,"AlexPar, branch II, v. 2770"
81,9,3,en,en,2770,Pre,Pre,/V\,en,"AlexPar, branch II, v. 2770"
82,9,4,la,la,2770,Det,Det,C/V\,le,"AlexPar, branch II, v. 2770"
83,9,5,bataille,bataille,2770,N,N,C/V\.'C/V\.C/(e)\,bataille,"AlexPar, branch II, v. 2770"
84,9,6,repreissent,repreissent,2770,Vfin,Vfin,C/V\.C/(V)\.'/V\.C/e\,reprendre,"AlexPar, branch II, v. 2770"
85,9,7,puis,puis,2770,PrA,PrA,C/V\,puis,"AlexPar, branch II, v. 2770"
86,9,8,tor,tor,2770,N,N,C/V\,tour,"AlexPar, branch II, v. 2770"
87,9,9,",",",",2770,Pnc,Pnc,,",","AlexPar, branch II, v. 2770"
88,10,1,car,car,2771,Crd,Crd,C/V\,car,"AlexPar, branch II, v. 2771"
89,10,2,li,li,2771,Det,Det,C/V\,le,"AlexPar, branch II, v. 2771"
90,10,3,grieu,grieu,2771,Adj,Adj,C/V\,grec,"AlexPar, branch II, v. 2771"
91,10,4,o,o,2771,Pre,Pre,/V\,o,"AlexPar, branch II, v. 2771"
92,10,5,les,les,2771,Det,Det,C/V\,le,"AlexPar, branch II, v. 2771"
93,10,6,ars,ars,2771,N,N,/V\,arc,"AlexPar, branch II, v. 2771"
94,10,7,ne,ne,2771,Neg,Neg$$,C/(e)\,ne,"AlexPar, branch II, v. 2771"
95,10,8,sont,sont,2771,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2771"
96,10,9,mie,mie,2771,Neg,Neg,'C/V\./(e)\,mie,"AlexPar, branch II, v. 2771"
97,10,10,a,a,2771,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2771"
98,10,11,sejor,sejor,2771,N,N,C/V\.'C/V\,séjour,"AlexPar, branch II, v. 2771"
99,10,12,",",",",2771,Pnc,Pnc,,",","AlexPar, branch II, v. 2771"
100,11,1,en,en,2772,Pre,Pre,/V\,en,"AlexPar, branch II, v. 2772"
101,11,2,courant,courant,2772,Vprs,Vprs,C/V\.'C/V\,courir,"AlexPar, branch II, v. 2772"
102,11,3,les,les,2772,Prn,Prn$$,C/V\,le,"AlexPar, branch II, v. 2772"
103,11,4,ocient,ocient,2772,Vfin,Vfin,/V\.'C/V\./e\,occire,"AlexPar, branch II, v. 2772"
104,11,5,o,o,2772,Pre,Pre,/V\,o,"AlexPar, branch II, v. 2772"
105,11,6,les,les,2772,Det,Det,C/V\,le,"AlexPar, branch II, v. 2772"
106,11,7,brans,brans,2772,N,N,C/V\,brant,"AlexPar, branch II, v. 2772"
107,11,8,de,de,2772,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2772"
108,11,9,couler,couler,2772,N,N,C/V\.'C/V\,couleur,"AlexPar, branch II, v. 2772"
109,11,10,;,;,2772,Pnc,Pnc,,;,"AlexPar, branch II, v. 2772"
110,12,1,d',d',2773,Pre,Pre,C/\,de,"AlexPar, branch II, v. 2773"
111,12,2,olifans,olifans,2773,N,N,/V\.C/V\.'C/V\,olifant,"AlexPar, branch II, v. 2773"
112,12,3,et,et,2773,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2773"
113,12,4,de,de,2773,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2773"
114,12,5,curres,curres,2773,N,N,'C/V\.C/e\,curre,"AlexPar, branch II, v. 2773"
115,12,6,lor,lor,2773,Prn,Prn$$,C/V\,leur,"AlexPar, branch II, v. 2773"
116,12,7,ont,ont,2773,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2773"
117,12,8,fait,fait,2773,Vpp,Vpp,C/V\,faire,"AlexPar, branch II, v. 2773"
118,12,9,tel,tel,2773,Adj,Adj,C/V\,tel,"AlexPar, branch II, v. 2773"
119,12,10,atour,atour,2773,N,N,/V\.'C/V\,atour,"AlexPar, branch II, v. 2773"
120,13,1,tout,tout,2774,QIs,QIs,C/V\,tout,"AlexPar, branch II, v. 2774"
121,13,2,ocient,ocient,2774,Vfin,Vfin,/V\.'C/V\./e\,occire,"AlexPar, branch II, v. 2774"
122,13,3,a,a,2774,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2774"
123,13,4,glaive,glaive,2774,N,N,'C/V\.C/(e)\,glaive,"AlexPar, branch II, v. 2774"
124,13,5,et,et,2774,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2774"
125,13,6,metent,metent,2774,Vfin,Vfin,'C/V\.C/e\,mettre,"AlexPar, branch II, v. 2774"
126,13,7,a,a,2774,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2774"
127,13,8,dolor,dolor,2774,N,N,C/V\.'C/V\,douleur,"AlexPar, branch II, v. 2774"
128,13,9,.,.,2774,Pnc,Pnc,,.,"AlexPar, branch II, v. 2774"
129,14,1,cis,cis,2775,Dem,Dem,C/V\,cist,"AlexPar, branch II, v. 2775"
130,14,2,plais,plais,2775,N,N,C/V\,plaid,"AlexPar, branch II, v. 2775"
131,14,3,torna,torna,2775,Vfin,Vfin,C/V\.'C/V\,tourner,"AlexPar, branch II, v. 2775"
132,14,4,a,a,2775,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2775"
133,14,5,joie,joie,2775,N,N,'C/V\./(e)\,joie,"AlexPar, branch II, v. 2775"
134,14,6,au,au,2775,Pre+Det,Pre+Det,/V\,à.le,"AlexPar, branch II, v. 2775"
135,14,7,roi,roi,2775,N,N,C/V\,roi,"AlexPar, branch II, v. 2775"
136,14,8,mascedonor,mascedonor,2775,N,N,C/V\.C/e\.C/V\.'C/V\,macédonien,"AlexPar, branch II, v. 2775"
137,14,9,",",",",2775,Pnc,Pnc,,",","AlexPar, branch II, v. 2775"
138,15,1,et,et,2776,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2776"
139,15,2,dayres,dayres,2776,N,N,'C/V\.C/e\,Darius,"AlexPar, branch II, v. 2776"
140,15,3,li,li,2776,Det,Det,C/V\,le,"AlexPar, branch II, v. 2776"
141,15,4,persans,persans,2776,Adj,Adj,C/V\.'C/V\,persan,"AlexPar, branch II, v. 2776"
142,15,5,en,en,2776,Prn,Prn$$,/V\,en,"AlexPar, branch II, v. 2776"
143,15,6,ot,ot,2776,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2776"
144,15,7,duel,duel,2776,N,N,C/V\,deuil,"AlexPar, branch II, v. 2776"
145,15,8,et,et,2776,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2776"
146,15,9,iror,iror,2776,N,N,/V\.'C/V\,ireur,"AlexPar, branch II, v. 2776"
147,15,10,.,.,2776,Pnc,Pnc,,.,"AlexPar, branch II, v. 2776"
148,16,1,qant,qant,2777,Sub,Sub,C/V\,quand,"AlexPar, branch II, v. 2777"
149,16,2,dayres,dayres,2777,N,N,'C/V\.C/e\,Darius,"AlexPar, branch II, v. 2777"
150,16,3,vit,vit,2777,Vfin,Vfin,C/V\,voir,"AlexPar, branch II, v. 2777"
151,16,4,ses,ses,2777,Det,Det,C/V\,son,"AlexPar, branch II, v. 2777"
152,16,5,curres,curres,2777,N,N,'C/V\.C/e\,curre,"AlexPar, branch II, v. 2777"
153,16,6,chaoir,chaoir,2777,Vinf,Vinf,C/(V)\.'/V\,choir,"AlexPar, branch II, v. 2777"
154,16,7,a,a,2777,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2777"
155,16,8,tel,tel,2777,Adj,Adj,C/V\,tel,"AlexPar, branch II, v. 2777"
156,16,9,martire,martire,2777,N,N,C/V\.'C/V\.C/(e)\,martyre,"AlexPar, branch II, v. 2777"
157,17,1,et,et,2778,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2778"
158,17,2,les,les,2778,Det,Det,C/V\,le,"AlexPar, branch II, v. 2778"
159,17,3,chevaliers,chevaliers,2778,N,N,C/V\.C/V\.'C/V\,chevalier,"AlexPar, branch II, v. 2778"
160,17,4,ens,ens,2778,PrA,PrA,/V\,ens,"AlexPar, branch II, v. 2778"
161,17,5,trebuchier,trebuchier,2778,Vinf,Vinf,C/V\.C/V\.'C/V\,trébucher,"AlexPar, branch II, v. 2778"
162,17,6,et,et,2778,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2778"
163,17,7,ocire,ocire,2778,Vinf,Vinf,/V\.'C/V\.C/(e)\,occire,"AlexPar, branch II, v. 2778"
164,17,8,",",",",2778,Pnc,Pnc,,",","AlexPar, branch II, v. 2778"
165,18,1,fiert,fiert,2779,Vfin,Vfin,C/V\,férir,"AlexPar, branch II, v. 2779"
166,18,2,sa,sa,2779,Det,Det,C/V\,son,"AlexPar, branch II, v. 2779"
167,18,3,main,main,2779,N,N,C/V\,main,"AlexPar, branch II, v. 2779"
168,18,4,a,a,2779,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2779"
169,18,5,sa,sa,2779,Det,Det,C/V\,son,"AlexPar, branch II, v. 2779"
170,18,6,cuisse,cuisse,2779,N,N,'C/V\.C/(e)\,cuisse,"AlexPar, branch II, v. 2779"
171,18,7,si,si,2779,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2779"
172,18,8,taint,taint,2779,Vfin,Vfin,C/V\,teindre,"AlexPar, branch II, v. 2779"
173,18,9,et,et,2779,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2779"
174,18,10,s',s',2779,Prn,Prn$$,C/\,se,"AlexPar, branch II, v. 2779"
175,18,11,esprent,esprent,2779,Vfin,Vfin,/V\.'C/V\,éprendre,"AlexPar, branch II, v. 2779"
176,18,12,d',d',2779,Pre,Pre,C/\,de,"AlexPar, branch II, v. 2779"
177,18,13,ire,ire,2779,N,N,'/V\.C/(e)\,ire,"AlexPar, branch II, v. 2779"
178,18,14,",",",",2779,Pnc,Pnc,,",","AlexPar, branch II, v. 2779"
179,19,1,tant,tant,2780,QIs,QIs,C/V\,tant,"AlexPar, branch II, v. 2780"
180,19,2,redoute,redoute,2780,Vfin,Vfin,C/V\.'C/V\.C/(e)\,redouter,"AlexPar, branch II, v. 2780"
181,19,3,les,les,2780,Det,Det,C/V\,le,"AlexPar, branch II, v. 2780"
182,19,4,grieus,grieus,2780,Adj,Adj,C/V\,grec,"AlexPar, branch II, v. 2780"
183,19,5,que,que,2780,Sub,Sub,C/(e)\,que,"AlexPar, branch II, v. 2780"
184,19,6,forment,forment,2780,Adv,Adv,C/V\.'C/V\,fortement,"AlexPar, branch II, v. 2780"
185,19,7,les,les,2780,Prn,Prn$$,C/V\,le,"AlexPar, branch II, v. 2780"
186,19,8,remire,remire,2780,Vfin,Vfin,C/V\.'C/V\.C/(e)\,remirer,"AlexPar, branch II, v. 2780"
187,19,9,",",",",2780,Pnc,Pnc,,",","AlexPar, branch II, v. 2780"
188,20,1,les,les,2781,Det,Det,C/V\,le,"AlexPar, branch II, v. 2781"
189,20,2,regnes,regnes,2781,N,N,'C/V\.C/e\,rêne,"AlexPar, branch II, v. 2781"
190,20,3,de,de,2781,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2781"
191,20,4,son,son,2781,Det,Det,C/V\,son,"AlexPar, branch II, v. 2781"
192,20,5,fraim,fraim,2781,N,N,C/V\,frein,"AlexPar, branch II, v. 2781"
193,20,6,a,a,2781,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2781"
194,20,7,ambedeus,ambedeus,2781,QIs,QIs,/V\.C/e\.'C/V\,ambedeux,"AlexPar, branch II, v. 2781"
195,20,8,mains,mains,2781,N,N,C/V\,main,"AlexPar, branch II, v. 2781"
196,20,9,tire,tire,2781,Vfin,Vfin,'C/V\.C/(e)\,tirer,"AlexPar, branch II, v. 2781"
197,20,10,",",",",2781,Pnc,Pnc,,",","AlexPar, branch II, v. 2781"
198,21,1,vers,vers,2782,Pre,Pre,C/V\,vers,"AlexPar, branch II, v. 2782"
199,21,2,senestre,senestre,2782,Adj,Adj,C/V\.'C/V\.C/(e)\,senestre,"AlexPar, branch II, v. 2782"
200,21,3,se,se,2782,Prn,Prn$$,C/(e)\,se,"AlexPar, branch II, v. 2782"
201,21,4,torne,torne,2782,Vfin,Vfin,'C/V\.C/(e)\,tourner,"AlexPar, branch II, v. 2782"
202,21,5,",",",",2782,Pnc,Pnc,,",","AlexPar, branch II, v. 2782"
203,21,6,sor,sor,2782,Pre,Pre,C/V\,sur,"AlexPar, branch II, v. 2782"
204,21,7,son,son,2782,Det,Det,C/V\,son,"AlexPar, branch II, v. 2782"
205,21,8,escu,escu,2782,N,N,/V\.'C/V\,écu,"AlexPar, branch II, v. 2782"
206,21,9,se,se,2782,Prn,Prn$$,C/(e)\,se,"AlexPar, branch II, v. 2782"
207,21,10,vire,vire,2782,Vfin,Vfin,'C/V\.C/(e)\,virer,"AlexPar, branch II, v. 2782"
208,21,11,",",",",2782,Pnc,Pnc,,",","AlexPar, branch II, v. 2782"
209,22,1,lors,lors,2783,Adv,Adv,C/V\,lors,"AlexPar, branch II, v. 2783"
210,22,2,regarde,regarde,2783,Vfin,Vfin,C/V\.'C/V\.C/(e)\,regarder,"AlexPar, branch II, v. 2783"
211,22,3,ses,ses,2783,Det,Det,C/V\,son,"AlexPar, branch II, v. 2783"
212,22,4,homes,homes,2783,N,N,'/V\.C/e\,homme,"AlexPar, branch II, v. 2783"
213,22,5,",",",",2783,Pnc,Pnc,,",","AlexPar, branch II, v. 2783"
214,22,6,sous,sous,2783,Pre,Pre,C/V\,sous,"AlexPar, branch II, v. 2783"
215,22,7,son,son,2783,Det,Det,C/V\,son,"AlexPar, branch II, v. 2783"
216,22,8,elme,elme,2783,N,N,'/V\.C/(e)\,heaume,"AlexPar, branch II, v. 2783"
217,22,9,souspire,souspire,2783,Vfin,Vfin,C/V\.'C/V\.C/(e)\,soupirer,"AlexPar, branch II, v. 2783"
218,22,10,.,.,2783,Pnc,Pnc,,.,"AlexPar, branch II, v. 2783"
219,23,1,quarante,quarante,2784,QIs,QIs,C/V\.'C/V\.C/(e)\,quarante,"AlexPar, branch II, v. 2784"
220,23,2,et,et,2784,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2784"
221,23,3,deus,deus,2784,QIs,QIs,C/V\,deux,"AlexPar, branch II, v. 2784"
222,23,4,batailles,batailles,2784,N,N,C/V\.'C/V\.C/e\,bataille,"AlexPar, branch II, v. 2784"
223,23,5,a,a,2784,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2784"
224,23,6,ordené,ordené,2784,Vpp,Vpp,/V\.C/e\.'C/V\,ordonner,"AlexPar, branch II, v. 2784"
225,23,7,a,a,2784,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2784"
226,23,8,tire,tire,2784,N,N,'C/V\.C/(e)\,tire,"AlexPar, branch II, v. 2784"
227,23,9,",",",",2784,Pnc,Pnc,,",","AlexPar, branch II, v. 2784"
228,24,1,as,as,2785,Pre+Det,Pre+Det,/V\,à.le,"AlexPar, branch II, v. 2785"
229,24,2,barons,barons,2785,N,N,C/V\.'C/V\,baron,"AlexPar, branch II, v. 2785"
230,24,3,de,de,2785,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2785"
231,24,4,sa,sa,2785,Det,Det,C/V\,son,"AlexPar, branch II, v. 2785"
232,24,5,terre,terre,2785,N,N,'C/V\.C/(e)\,terre,"AlexPar, branch II, v. 2785"
233,24,6,les,les,2785,Prn,Prn$$,C/V\,le,"AlexPar, branch II, v. 2785"
234,24,7,commande,commande,2785,Vfin,Vfin,C/V\.'C/V\.C/(e)\,commander,"AlexPar, branch II, v. 2785"
235,24,8,a,a,2785,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2785"
236,24,9,conduire,conduire,2785,Vinf,Vinf,C/V\.'C/V\.C/(e)\,conduire,"AlexPar, branch II, v. 2785"
237,25,1,et,et,2786,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2786"
238,25,2,apele,apele,2786,Vfin,Vfin,/V\.'C/V\.C/(e)\,appeler,"AlexPar, branch II, v. 2786"
239,25,3,ses,ses,2786,Det,Det,C/V\,son,"AlexPar, branch II, v. 2786"
240,25,4,homes,homes,2786,N,N,'/V\.C/e\,homme,"AlexPar, branch II, v. 2786"
241,25,5,si,si,2786,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2786"
242,25,6,lor,lor,2786,Prn,Prn$$,C/V\,leur,"AlexPar, branch II, v. 2786"
243,25,7,commence,commence,2786,Vfin,Vfin,C/V\.'C/V\.C/(e)\,commencer,"AlexPar, branch II, v. 2786"
244,25,8,a,a,2786,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2786"
245,25,9,dire,dire,2786,Vinf,Vinf,'C/V\.C/(e)\,dire,"AlexPar, branch II, v. 2786"
246,25,10,:,:,2786,Pnc,Pnc,,:,"AlexPar, branch II, v. 2786"
247,26,1,"""","""",2787,Pnc,Pnc,,"""","AlexPar, branch II, v. 2787"
248,26,2,qui,qui,2787,Qux,Qux,C/V\,qui,"AlexPar, branch II, v. 2787"
249,26,3,or,or,2787,Adv,Adv,/V\,or,"AlexPar, branch II, v. 2787"
250,26,4,iert,iert,2787,Vfin,Vfin,/V\,être,"AlexPar, branch II, v. 2787"
251,26,5,chevaliers,chevaliers,2787,N,N,C/V\.C/V\.'C/V\,chevalier,"AlexPar, branch II, v. 2787"
252,26,6,de,de,2787,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2787"
253,26,7,m',m',2787,Det,Det,C/\,mon,"AlexPar, branch II, v. 2787"
254,26,8,amor,amor,2787,N,N,/V\.'C/V\,amour,"AlexPar, branch II, v. 2787"
255,26,9,sera,sera,2787,Vfin,Vfin,C/V\.'C/V\,être,"AlexPar, branch II, v. 2787"
256,26,10,sire,sire,2787,N,N,'C/V\.C/(e)\,seigneur,"AlexPar, branch II, v. 2787"
257,26,11,",",",",2787,Pnc,Pnc,,",","AlexPar, branch II, v. 2787"
258,27,1,car,car,2788,Crd,Crd,C/V\,car,"AlexPar, branch II, v. 2788"
259,27,2,molt,molt,2788,QIs,QIs,C/V\,moult,"AlexPar, branch II, v. 2788"
260,27,3,ai,ai,2788,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2788"
261,27,4,grant,grant,2788,Adj,Adj,C/V\,grand,"AlexPar, branch II, v. 2788"
262,27,5,paor,paor,2788,N,N,C/(V)\.'/V\,peur,"AlexPar, branch II, v. 2788"
263,27,6,de,de,2788,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2788"
264,27,7,perdre,perdre,2788,Vinf,Vinf,'C/V\.C/(e)\,perdre,"AlexPar, branch II, v. 2788"
265,27,8,mon,mon,2788,Det,Det,C/V\,mon,"AlexPar, branch II, v. 2788"
266,27,9,enpire,enpire,2788,N,N,/V\.'C/V\.C/(e)\,empire,"AlexPar, branch II, v. 2788"
267,27,10,.,.,2788,Pnc,Pnc,,.,"AlexPar, branch II, v. 2788"
268,27,11,"""","""",2788,Pnc,Pnc,,"""","AlexPar, branch II, v. 2788"
269,28,1,molt,molt,2789,QIs,QIs,C/V\,moult,"AlexPar, branch II, v. 2789"
270,28,2,fu,fu,2789,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2789"
271,28,3,liés,liés,2789,Adj,Adj,C/V\,lié,"AlexPar, branch II, v. 2789"
272,28,4,alixandres,alixandres,2789,N,N,/V\.C/V\.'C/V\.C/e\,Alexandre,"AlexPar, branch II, v. 2789"
273,28,5,et,et,2789,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2789"
274,28,6,ses,ses,2789,Det,Det,C/V\,son,"AlexPar, branch II, v. 2789"
