wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
59,10,3,gormund,gormund,NPR:obj:masc:sg,18,N,N,Gormont,C/V\.'C/V\,"Gorm, v. 18"
60,10,4,en,en,PRO:clit,18,Prn,Prn$$,en2,/V\,"Gorm, v. 18"
61,10,5,vint,vint,VER:simp:3:sg,18,Vfin,Vfin,venir,C/V\,"Gorm, v. 18"
62,10,6,brochant,brochant,VER:ppre,18,Vprs,Vprs,brocher,C/V\.'C/V\,"Gorm, v. 18"
63,11,1,si,si,PROCON,19,Adv,Adv,si4,C/V\,"Gorm, v. 19"
64,11,2,l,l,PRO:pers:obj:3:masc:sg:unb,19,Prn,Prn$$,le,C/\,"Gorm, v. 19"
65,11,3,fiert,fiert,VER:pres:3:sg,19,Vfin,Vfin,férir,C/V\,"Gorm, v. 19"
66,11,4,sur,sur,PRE,19,PrA,PrA,sur,C/V\,"Gorm, v. 19"
67,11,5,sun,sun,DET:poss:obj:masc:sg,19,Det,Det,son4,C/V\,"Gorm, v. 19"
68,11,6,escu,escu,NOM:obj:masc:sg,19,N,N,écu,/V\.'C/V\,"Gorm, v. 19"
69,11,7,devant,devant,PRE,19,PrA,PrA,devant,C/V\.'C/V\,"Gorm, v. 19"
70,12,1,qu,qu,PROCON,20,Sub,Sub,que,C/\,"Gorm, v. 20"
71,12,2,il,il,PRO:pers:suj:3:masc:sg:unb,20,Prn,Prn$,il,/V\,"Gorm, v. 20"
72,12,3,li,li,PRO:pers:suj:3:masc:sg:bet,20,Prn,Prn$$,li,C/V\,"Gorm, v. 20"
73,12,4,peceie,peceie,VER:pres:3:sg,20,Vfin,Vfin,peçoyer,C/V\.'C/V\./(e)\,"Gorm, v. 20"
74,12,5,maintenant,maintenant,ADV,20,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,"Gorm, v. 20"
75,13,1,le,le,DET:def:obj:masc:sg,21,Det,Det,le,C/(e)\,"Gorm, v. 21"
76,13,2,hauberc,hauberc,NOM:obj:masc:sg,21,N,N,haubert,C/V\.'C/V\,"Gorm, v. 21"
77,13,3,desmaele,desmaele,VER:pres:3:sg,21,Vfin,Vfin,démailler,C/V\.'C/V\.C/(e)\,"Gorm, v. 21"
78,13,4,e,e,CON:coord,21,Crd,Crd,et,/V\,"Gorm, v. 21"
79,13,5,dement,dement,VER:pres:3:sg,21,Vfin,Vfin,démentir,C/V\.'C/V\,"Gorm, v. 21"
80,14,1,passé,passé,VER:pper:masc:sg,22,Vpp,Vpp,passer,C/V\.'C/V\,"Gorm, v. 22"
81,14,2,li,li,PRO:pers:suj:3:masc:sg:bet,22,Prn,Prn$$,li,C/V\,"Gorm, v. 22"
82,14,3,ad,ad,VER:pres:3:sg,22,Vfin,Vfin,avoir,/V\,"Gorm, v. 22"
83,14,4,joste,joste,PRE,22,PrA,PrA,jouxte,'C/V\.C/(e)\,"Gorm, v. 22"
84,14,5,le,le,DET:def:obj:masc:sg,22,Det,Det,le,C/(e)\,"Gorm, v. 22"
85,14,6,flanc,flanc,NOM:obj:masc:sg,22,N,N,flanc,C/V\,"Gorm, v. 22"
86,15,1,men,men,PROCON,23,Crd,Crd,mais,C/V\,"Gorm, v. 23"
87,15,2,nen,nen,ADV,23,Neg,Neg$$,ne,C/V\,"Gorm, v. 23"
88,15,3,abat,abat,VER:pres:3:sg,23,Vfin,Vfin,abbattre,/V\.'C/V\,"Gorm, v. 23"
89,15,4,nient,nient,ADV,23,Prn,Prn,nïent,C/{V}\.'/V\,"Gorm, v. 23"
90,15,5,de,de,PRE,23,Pre,Pre,de,C/(e)\,"Gorm, v. 23"
