wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
267,42,3,davit,davit,42,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
268,42,4,",",",",42,Pnc,Pnc,,,PUNCT,",",9
269,42,5,fili,fili,42,N,N,,C/V\.'C/V\,NOUN,Fili,2
270,42,6,davít,davít,42,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
271,42,7,!,!,42,Pnc,Pnc,,,PUNCT,!,9
272,42,8,"""","""",42,Pnc,Pnc,,,PUNCT,"""",9
273,43,1,palis,palis,43,N,N,,C/V\.'C/V\,NOUN,palis,5
274,43,2,",",",",43,Pnc,Pnc,,,PUNCT,",",9
275,43,3,vestit,vestit,43,N,N,,C/V\.'C/V\,NOUN,vestit,8
276,43,4,",",",",43,Pnc,Pnc,,,PUNCT,",",9
277,43,5,palis,palis,43,N,N,,C/V\.'C/V\,NOUN,palis,5
278,43,6,",",",",43,Pnc,Pnc,,,PUNCT,",",9
279,43,7,mantenls,mantenls,43,N,N,,C/V\.'C/V\,NOUN,manteau,0
280,44,1,davant,davant,44,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
281,44,2,extendent,extendent,44,Vfin,Vfin,étendre,/V\.'C/V\.C/e\,VERB,étendre,10
282,44,3,a,a,44,Pre,Pre,à,/V\,ADP,à,10
283,44,4,·ssos,·ssos,44,Det,Det,son4,C/V\,DET,son,10
284,44,5,pez,pez,44,N,N,,C/V\,NOUN,pied,3
285,44,6,.,.,44,Pnc,Pnc,,,PUNCT,.,9
286,45,1,gran,gran,45,Adj,Adj,grand,C/V\,ADJ,grand,10
287,45,2,folcs,folcs,45,N,N,,C/V\,NOUN,fouc,0
288,45,3,aredre,aredre,45,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADP|ADV,arrière,10
289,45,4,",",",",45,Pnc,Pnc,,,PUNCT,",",9
290,45,5,gran,gran,45,Adj,Adj,grand,C/V\,ADJ,grand,10
291,45,6,davan,davan,45,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
292,45,7,:,:,45,Pnc,Pnc,,,PUNCT,:,9
293,46,1,gran,gran,46,Adj,Adj,grand,C/V\,ADJ,grand,10
294,46,2,e,e,46,Crd,Crd,et,/V\,CCONJ,et,10
295,46,3,petit,petit,46,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
296,46,4,deu,deu,46,N,N,,C/V\,PROPN,Dieu,3
297,46,5,van,van,46,Vfin,Vfin,aller,C/V\,VERB,aller,10
298,46,6,laudant,laudant,46,Vprs,Vprs,louer,C/V\.'C/V\,VERB,louer,10
299,46,7,.,.,46,Pnc,Pnc,,,PUNCT,.,9
300,47,1,ensobre,ensobre,47,PrA,PrA,ensur,/V\.'C/V\.C/(e)\,ADP,ensur,10
301,47,2,tot,tot,47,QIs,QIs,tout,C/V\,ADV,tout,10
302,47,3,petiz,petiz,47,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
303,47,4,enfan,enfan,47,N,N,,/V\.'C/V\,NOUN,enfant,9
304,48,1,osanna,osanna,48,Exc,Exc,,/V\.C/V\.'C/V\,INTJ,UNKNOWN,-10
305,48,2,semper,semper,48,Adv,Adv,sempre,'C/V\.C/e\,ADV,sempre,10
306,48,3,van,van,48,Vfin,Vfin,aller,C/V\,VERB,aller,10
307,48,4,clamant,clamant,48,Vprs,Vprs,clamer,C/V\.'C/V\,VERB,clamer,10
308,48,5,.,.,48,Pnc,Pnc,,,PUNCT,.,9
309,49,1,a,a,49,Pre,Pre,à,/V\,ADP,à,10
310,49,2,la,la,49,Det,Det,le,C/V\,DET,le,10
311,49,3,ciptad,ciptad,49,N,N,,C/V\.'C/V\,NOUN,cité,0
312,49,4,cum,cum,49,Sub,Sub,comme,C/V\,SCONJ,comme,10
313,49,5,aproismét,aproismét,49,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,approismer,0
314,49,6,",",",",49,Pnc,Pnc,,,PUNCT,",",9
315,50,1,et,et,50,Crd,Crd,et,/V\,CCONJ,et,10
316,50,2,el,el,50,Prn,Prn$,elle,/V\,PRON,elle,10
317,50,3,la,la,50,Prn,Prn$$,le,C/V\,PRON,le,10
318,50,4,vid,vid,50,Vfin,Vfin,voir,C/V\,VERB,voir,10
319,50,5,e,e,50,Crd,Crd,et,/V\,CCONJ,et,10
320,50,6,·lla',·lla',50,Prn,Prn$$,le,C/V\,PRON,le,10
321,50,7,sgarded,sgarded,50,Vfin,Vfin,égarder,C/V\.'C/V\,VERB,égarder,10
322,50,8,",",",",50,Pnc,Pnc,,,PUNCT,",",9
323,51,1,de,de,51,Pre,Pre,de,C/(e)\,ADP,de,10
324,51,2,son,son,51,Det,Det,son4,C/V\,DET,son,10
325,51,3,piu,piu,51,Adj,Adj,,C/V\,ADJ,piu,9
326,51,4,cor,cor,51,N,N,,C/V\,NOUN,cor,3
327,51,5,greu,greu,51,Adv,Adv,,C/V\,ADV,grec,-1
328,51,6,suspirét,suspirét,51,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,soupirer,0
329,51,7,",",",",51,Pnc,Pnc,,,PUNCT,",",9
330,52,1,de,de,52,Pre,Pre,de,C/(e)\,ADP,de,10
331,52,2,·ssos,·ssos,52,Det,Det,son4,C/V\,DET,son,10
332,52,3,sanz,sanz,52,Adj,Adj,saint,C/V\,ADJ,saint,10
333,52,4,olz,olz,52,N,N,,/V\,NOUN,oeil,8
334,52,5,fort,fort,52,Adv,Adv,fort,C/V\,ADV,fort,10
335,52,6,lagrimez,lagrimez,52,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,lacrimer,0
336,52,7,.,.,52,Pnc,Pnc,,,PUNCT,.,9
337,53,1,"""","""",53,Pnc,Pnc,,,PUNCT,"""",9
338,53,2,hjerussalem,hjerussalem,53,N,N,,C/V\.C/V\.C/V\.'C/V\,PROPN|NOUN,Jérusalem,8
339,53,3,",",",",53,Pnc,Pnc,,,PUNCT,",",9
340,53,4,hjerussalem,hjerussalem,53,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,Jérusalem,2
341,53,5,",",",",53,Pnc,Pnc,,,PUNCT,",",9
342,54,1,gai,gai,54,Exc,Exc,,C/V\,INTJ,gar,2
343,54,2,té,té,54,Prn,Prn,te,C/V\,PRON,te,10
344,54,3,-,-,54,Pnc,Pnc,,,PUNCT,-,9
345,54,4,dis,dis,54,Vfin,Vfin,dire,C/V\,VERB,dire,10
346,54,5,el,el,54,Prn,Prn%,elle,/V\,PRON,elle,10
347,54,6,-,-,54,Pnc,Pnc,,,PUNCT,-,9
348,54,7,per,per,54,Pre,Pre,par,C/V\,ADP,par,10
349,54,8,tos,tos,54,Det,Det,ton2,C/V\,DET,ton,10
350,54,9,pechét,pechét,54,N,N,,C/V\.'C/V\,NOUN,péché,0
351,54,10,!,!,54,Pnc,Pnc,,,PUNCT,!,9
352,55,1,pensar,pensar,55,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
353,55,2,non,non,55,Neg,Neg$$,ne,C/V\,ADV,ne,10
354,55,3,poz,poz,55,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
355,55,4,",",",",55,Pnc,Pnc,,,PUNCT,",",9
356,55,5,pensar,pensar,55,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
357,55,6,no·l,no·l,55,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
358,55,7,vols,vols,55,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
359,55,8,;,;,55,Pnc,Pnc,,,PUNCT,;,9
360,56,1,non,non,56,Neg,Neg$$,ne,C/V\,ADV,ne,10
361,56,2,t',t',56,Prn,Prn$$,te,C/\,PRON,te,10
362,56,3,o,o,56,Prn,Prn$$,o4,/V\,PRON,o,10
363,56,4,permet,permet,56,Vfin,Vfin,permettre,C/V\.'C/V\,VERB,permettre,10
364,56,5,tos,tos,56,Det,Det,ton2,C/V\,DET,ton,10
365,56,6,granz,granz,56,Adj,Adj,grand,C/V\,ADJ,grand,10
366,56,7,orgolz,orgolz,56,N,N,,/V\.'C/V\,NOUN,orgueil,0
367,56,8,.,.,56,Pnc,Pnc,,,PUNCT,.,9
368,57,1,venrant,venrant,57,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
369,57,2,li,li,57,Det,Det,le,C/V\,DET,le,10
370,57,3,an,an,57,N,N,,/V\,NOUN,an,3
371,57,4,",",",",57,Pnc,Pnc,,,PUNCT,",",9
