wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,pos,lemma_ofl,lemma_score
293,49,5,dessepline,dessepline,2649,N,N,,7s,---,C/V\.C/e\.'C/V\.C/(e)\,NOUN,dessepline,-10
294,49,6,.,.,2649,Pnc,Pnc,,7s,---,,PUNCT,.,9
295,50,1,onkes,onkes,3401,Adv,Adv,onques,7s,---,'/V\.C/e\,ADV,onques,10
296,50,2,nus,nus,3401,QIs,QIs,nul,7s,---,C/V\,DET,nul,10
297,50,3,hom,hom,3401,N,N,,7s,---,/V\,NOUN,homme,8
298,50,4,ne,ne,3401,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
299,50,5,fu,fu,3401,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
300,50,6,pris,pris,3401,Vpp,Vpp,prendre,7s,---,C/V\,VERB,prendre,10
301,51,1,d',d',3402,Pre,Pre,de,7s,---,C/\,ADP,de,10
302,51,2,amours,amours,3402,N,N,,7s,---,/V\.'C/V\,NOUN,amour,8
303,51,3,",",",",3402,Pnc,Pnc,,7s,---,,PUNCT,",",9
304,51,4,qui,qui,3402,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
305,51,5,n',n',3402,Neg,Neg,ne,7s,---,C/\,ADV,ne,10
306,51,6,en,en,3402,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
307,51,7,vausist,vausist,3402,Vfin,Vfin,valoir,7s,---,C/V\.'C/V\,VERB,valoir,10
308,51,8,miex,miex,3402,Adv,Adv,mieux,7s,---,C/V\,ADV,mieux,10
309,52,1,et,et,3403,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
310,52,2,qui,qui,3403,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
311,52,3,n',n',3403,Neg,Neg,ne,7s,---,C/\,ADV,ne,10
312,52,4,en,en,3403,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
313,52,5,fust,fust,3403,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
314,52,6,plus,plus,3403,Adv,Adv,plus,7s,---,C/V\,ADV,plus,10
315,52,7,jolis,jolis,3403,Adj,Adj,,7s,---,C/V\.'C/V\,ADJ,jouille,-10
316,53,1,et,et,3404,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
317,53,2,miex,miex,3404,Adv,Adv,mieux,7s,---,C/V\,ADV,mieux,10
318,53,3,venus,venus,3404,Vpp,Vpp,venir,7s,---,C/V\.'C/V\,VERB,venir,10
319,53,4,en,en,3404,Pre,Pre,en,7s,---,/V\,ADP,en,10
320,53,5,tous,tous,3404,QIs,QIs,tous,7s,---,C/V\,DET,tout,11
321,53,6,lius,lius,3404,N,N,,7s,---,C/V\,NOUN,lieu,8
322,53,7,",",",",3404,Pnc,Pnc,,7s,---,,PUNCT,",",9
323,54,1,car,car,3405,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
324,54,2,bone,bone,3405,Adj,Adj,bon,7s,---,'C/V\.C/(e)\,ADJ,bon,10
325,54,3,amours,amours,3405,N,N,,7s,---,/V\.'C/V\,NOUN,amour,8
326,54,4,li,li,3405,Prn,Prn$$,li,7s,---,C/V\,PRON,li,10
327,54,5,fait,fait,3405,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
328,54,6,plaire,plaire,3405,Vinf,Vinf,plaire,7s,---,'C/V\.C/(e)\,VERB,plaire,10
329,54,7,;,;,3405,Pnc,Pnc,,7s,---,,PUNCT,;,9
330,55,1,si,si,3406,Adv,Adv,si4,7s,---,C/V\,ADV,si,10
331,55,2,est,est,3406,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
332,55,3,bien,bien,3406,Adv,Adv,bien,7s,---,C/V\,ADV,bien,10
333,55,4,drois,drois,3406,Adj,Adj,droit2,7s,---,C/V\,ADJ,droit,10
334,55,5,qu',qu',3406,Sub,Sub,que,7s,---,C/\,SCONJ,que,10
335,55,6,il,il,3406,Prn,Prn$,il,7s,---,/V\,PRON,il,10
336,55,7,i,i,3406,Prn,Prn$$,y2,7s,---,/V\,PRON,y,10
337,55,8,paire,paire,3406,Vfin,Vfin,paroir,7s,---,'C/V\.C/(e)\,VERB,paroir,10
338,55,9,",",",",3406,Pnc,Pnc,,7s,---,,PUNCT,",",9
339,56,1,car,car,3407,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
340,56,2,toute,toute,3407,QIs,QIs,tout,7s,---,'C/V\.C/(e)\,DET,tout,10
341,56,3,hounours,hounours,3407,N,N,,7s,---,/V\.'C/V\,NOUN,honneur,9
342,56,4,de,de,3407,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
343,56,5,li,li,3407,Prn,Prn,li,7s,---,C/V\,PRON,li,10
344,56,6,vient,vient,3407,Vfin,Vfin,venir,7s,---,C/V\,VERB,venir,10
345,56,7,:,:,3407,Pnc,Pnc,,7s,---,,PUNCT,:,9
346,57,1,faus,faus,3408,Adj,Adj,,7s,---,C/V\,ADJ,faux,8
347,57,2,est,est,3408,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
348,57,3,ki,ki,3408,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
349,57,4,ne,ne,3408,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
350,57,5,le,le,3408,Prn,Prn$$,le,7s,---,C/(e)\,PRON,le,10
351,57,6,maintient,maintient,3408,Vfin,Vfin,maintenir,7s,---,C/V\.'C/V\,VERB,maintenir,10
352,57,7,.,.,3408,Pnc,Pnc,,7s,---,,PUNCT,.,9
353,58,1,et,et,3409,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
354,58,2,puis,puis,3409,PrA,PrA,puis,7s,---,C/V\,ADV,puis,10
355,58,3,ke,ke,3409,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
356,58,4,jou,jou,3409,Prn,Prn$,je,7s,---,C/V\,PRON,je,10
357,58,5,m',m',3409,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
358,58,6,i,i,3409,Prn,Prn$$,y2,7s,---,/V\,PRON,y,10
359,58,7,sui,sui,3409,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
360,58,8,mis,mis,3409,Vpp,Vpp,mettre,7s,---,C/V\,VERB,mettre,10
361,59,1,grant,grant,3410,Adj,Adj,grand,7s,---,C/V\,ADJ,grand,10
362,59,2,bonté,bonté,3410,N,N,,7s,---,C/V\.'C/V\,NOUN,bonté,9
363,59,3,m',m',3410,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
364,59,4,en,en,3410,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
365,59,5,a,a,3410,Vfin,Vfin,avoir,7s,---,/V\,VERB,avoir,10
366,59,6,fait,fait,3410,Vpp,Vpp,faire,7s,---,C/V\,VERB,faire,10
367,59,7,diex,diex,3410,N,N,,7s,---,C/V\,NOUN,dieu,3
368,59,8,;,;,3410,Pnc,Pnc,,7s,---,,PUNCT,;,9
369,60,1,de,de,3411,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
370,60,2,la,la,3411,Det,Det,le,7s,---,C/V\,DET,le,10
371,60,3,millour,millour,3411,N,N,,7s,---,C/V\.'C/V\,NOUN,meilleur,9
372,60,4,sui,sui,3411,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
373,60,5,espris,espris,3411,Vpp,Vpp,éprendre,7s,---,/V\.'C/V\,VERB,éprendre,10
374,61,1,ki,ki,3412,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
375,61,2,ains,ains,3412,Adv,Adv,ains,7s,---,/V\,ADV,ains,10
376,61,3,fust,fust,3412,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
377,61,4,veüe,veüe,3412,Vpp,Vpp,voir,7s,---,C/(V)\.'/V\./(e)\,VERB,voir,10
378,61,5,d',d',3412,Pre,Pre,de,7s,---,C/\,ADP,de,10
379,61,6,ius,ius,3412,PrA,PrA,jus,7s,---,/V\,ADV,jus,10
380,61,7,.,.,3412,Pnc,Pnc,,7s,---,,PUNCT,.,9
381,62,1,ne,ne,3413,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
382,62,2,m',m',3413,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
383,62,3,i,i,3413,Prn,Prn$$,y2,7s,---,/V\,PRON,y,10
384,62,4,sont,sont,3413,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
385,62,5,mie,mie,3413,Neg,Neg,mie3,7s,---,'C/V\./(e)\,ADV,mie,10
386,62,6,contraire,contraire,3413,Adj,Adj,,7s,---,C/V\.'C/V\.C/(e)\,ADJ,contraire,8
387,63,1,mi,mi,3414,Prn,Prn,moi,7s,---,C/V\,PRON,moi,10
388,63,2,penser,penser,3414,Vinf,Vinf,penser,7s,---,C/V\.'C/V\,VERB,penser,10
389,63,3,quant,quant,3414,Sub,Sub,quand,7s,---,C/V\,SCONJ,quand,10
390,63,4,son,son,3414,Det,Det,son4,7s,---,C/V\,DET,son,10
391,63,5,viaire,viaire,3414,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,viaire,3
392,64,1,remir,remir,3415,Vfin,Vfin,remirer,7s,---,C/V\.'C/V\,VERB,remirer,10
393,64,2,",",",",3415,Pnc,Pnc,,7s,---,,PUNCT,",",9
394,64,3,car,car,3415,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
395,64,4,teus,teus,3415,Adj,Adj,tel,7s,---,C/V\,ADJ,tel,10
396,64,5,maus,maus,3415,N,N,mal,7s,---,C/V\,NOUN,mal,10
397,64,6,me,me,3415,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
398,64,7,tient,tient,3415,Vfin,Vfin,tenir,7s,---,C/V\,VERB,tenir,10
399,65,1,ki,ki,3416,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
400,65,2,en,en,3416,Pre,Pre,en,7s,---,/V\,ADP,en,10
401,65,3,goie,goie,3416,N,N,,7s,---,'C/V\./(e)\,NOUN,goie,5
402,65,4,me,me,3416,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
403,65,5,sostient,sostient,3416,Vfin,Vfin,soutenir,7s,---,C/V\.'C/V\,VERB,soutenir,10
404,65,6,.,.,3416,Pnc,Pnc,,7s,---,,PUNCT,.,9
405,66,1,car,car,3417,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
406,66,2,si,si,3417,Adv,Adv,si4,7s,---,C/V\,ADV,si,10
407,66,3,vair,vair,3417,Adj,Adj,,7s,---,C/V\,ADJ,vair,9
408,66,4,oel,oel,3417,N,N,,7s,---,/V\,NOUN,oeil,9
409,66,5,de,de,3417,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
410,66,6,dous,dous,3417,Adj,Adj,doux,7s,---,C/V\,ADJ,doux,10
411,66,7,ris,ris,3417,N,N,,7s,---,C/V\,NOUN,ris,3
412,67,1,et,et,3418,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
413,67,2,ses,ses,3418,Det,Det,son4,7s,---,C/V\,DET,son,10
414,67,3,gens,gens,3418,Adj,Adj,gent2,7s,---,C/V\,ADJ,gent,10
415,67,4,cors,cors,3418,N,N,,7s,---,C/V\,NOUN,corps,3
416,67,5,signouriux,signouriux,3418,Adj,Adj,,7s,---,C/V\.C/V\.'C/V\,ADJ,seigneurieux,0
417,68,1,et,et,3419,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
418,68,2,ses,ses,3419,Det,Det,son4,7s,---,C/V\,DET,son,10
419,68,3,dous,dous,3419,Adj,Adj,doux,7s,---,C/V\,ADJ,doux,10
420,68,4,cuers,cuers,3419,N,N,,7s,---,C/V\,NOUN,coeur,3
421,68,5,bien,bien,3419,Adv,Adv,bien,7s,---,C/V\,ADV,bien,10
422,68,6,apris,apris,3419,Vpp,Vpp,apprendre,7s,---,/V\.'C/V\,VERB,apprendre,10
423,68,7,",",",",3419,Pnc,Pnc,,7s,---,,PUNCT,",",9
424,69,1,ki,ki,3420,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
425,69,2,de,de,3420,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
426,69,3,nature,nature,3420,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,nature,8
427,69,4,est,est,3420,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
428,69,5,gentius,gentius,3420,Adj,Adj,gentil,7s,---,C/V\.'C/V\,ADJ,gentil,10
429,69,6,",",",",3420,Pnc,Pnc,,7s,---,,PUNCT,",",9
430,70,1,dounent,dounent,3421,Vfin,Vfin,donner,7s,---,'C/V\.C/e\,VERB,donner,10
431,70,2,cuer,cuer,3421,N,N,,7s,---,C/V\,NOUN,coeur,3
432,70,3,et,et,3421,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
433,70,4,essamplaire,essamplaire,3421,N,N,,7s,---,/V\.C/V\.'C/V\.C/(e)\,NOUN,exemplaire,8
434,71,1,de,de,3422,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
435,71,2,toute,toute,3422,QIs,QIs,tout,7s,---,'C/V\.C/(e)\,DET,tout,10
436,71,3,honour,honour,3422,N,N,,7s,---,/V\.'C/V\,NOUN,honneur,9
437,71,4,dire,dire,3422,Vinf,Vinf,dire,7s,---,'C/V\.C/(e)\,VERB,dire,10
438,71,5,et,et,3422,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
439,71,6,faire,faire,3422,Vinf,Vinf,faire,7s,---,'C/V\.C/(e)\,VERB,faire,10
440,71,7,;,;,3422,Pnc,Pnc,,7s,---,,PUNCT,;,9
441,72,1,n',n',3423,Crd,Crd,ne2,7s,---,C/\,CCONJ,ne,10
442,72,2,il,il,3423,Prn,Prn$,il,7s,---,/V\,PRON,il,10
443,72,3,n',n',3423,Neg,Neg,ne,7s,---,C/\,ADV,ne,10
444,72,4,aime,aime,3423,Vfin,Vfin,aimer,7s,---,'/V\.C/(e)\,VERB,aimer,10
445,72,5,point,point,3423,Neg,Neg,point2,7s,---,C/V\,ADV,point,10
446,72,6,",",",",3423,Pnc,Pnc,,7s,---,,PUNCT,",",9
447,72,7,ki,ki,3423,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
448,72,8,ne,ne,3423,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
449,72,9,crient,crient,3423,Vfin,Vfin,craindre,7s,---,C/V\,VERB,craindre,10
450,73,1,et,et,3424,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
451,73,2,ki,ki,3424,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
452,73,3,de,de,3424,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
453,73,4,mal,mal,3424,N,N,mal,7s,---,C/V\,NOUN,mal,10
454,73,5,ne,ne,3424,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
455,73,6,s',s',3424,Prn,Prn$$,se,7s,---,C/\,PRON,se,10
456,73,7,astient,astient,3424,Vfin,Vfin,abstenir,7s,---,/V\.'C/V\,VERB,abstenir,10
457,73,8,.,.,3424,Pnc,Pnc,,7s,---,,PUNCT,.,9
458,74,1,dame,dame,3425,N,N,,7s,---,'C/V\.C/(e)\,NOUN,dame,8
459,74,2,",",",",3425,Pnc,Pnc,,7s,---,,PUNCT,",",9
460,74,3,se,se,3425,Sub,Sub,si3,7s,---,C/(e)\,SCONJ,si,10
461,74,4,de,de,3425,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
462,74,5,paradis,paradis,3425,N,N,,7s,---,C/V\.C/V\.'C/V\,NOUN,paradis,8
463,75,1,et,et,3426,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
464,75,2,de,de,3426,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
465,75,3,vous,vous,3426,Prn,Prn,vous,7s,---,C/V\,PRON,vous,10
466,75,4,estoie,estoie,3426,Vfin,Vfin,être,7s,---,/V\.'C/V\./(e)\,VERB,être,10
467,75,5,a,a,3426,Pre,Pre,à,7s,---,/V\,ADP,à,10
468,75,6,kiex,kiex,3426,N,N,,7s,---,C/V\,NOUN,ciel,0
469,75,7,",",",",3426,Pnc,Pnc,,7s,---,,PUNCT,",",9
470,76,1,pres,pres,3427,PrA,PrA,près,7s,---,C/V\,ADV,près,10
471,76,2,me,me,3427,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
472,76,3,seroit,seroit,3427,Vfin,Vfin,être,7s,---,C/V\.'C/V\,VERB,être,10
473,76,4,vos,vos,3427,Prn,Prn%,vous,7s,---,C/V\,PRON,vous,10
474,76,5,dous,dous,3427,Adj,Adj,doux,7s,---,C/V\,ADJ,doux,10
475,76,6,vis,vis,3427,N,N,,7s,---,C/V\,NOUN,vis,3
476,77,1,ki,ki,3428,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
477,77,2,a,a,3428,Pre,Pre,à,7s,---,/V\,ADP,à,10
478,77,3,tort,tort,3428,N,N,,7s,---,C/V\,NOUN,tort,8
479,77,4,m',m',3428,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
480,77,5,est,est,3428,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
481,77,6,ore,ore,3428,Adv,Adv,or2,7s,---,'/V\.C/(e)\,ADV,or,10
482,77,7,eskieus,eskieus,3428,Adj,Adj,,7s,---,/V\.'C/V\,ADJ,eschif,8
483,77,8,.,.,3428,Pnc,Pnc,,7s,---,,PUNCT,.,9
484,78,1,g',g',3429,Prn,Prn$,je,7s,---,C/\,PRON,je,10
485,78,2,i,i,3429,Prn,Prn$$,y2,7s,---,/V\,PRON,y,10
486,78,3,aroie,aroie,3429,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,VERB,avoir,10
487,78,4,mon,mon,3429,Det,Det,mon,7s,---,C/V\,DET,mon,10
488,78,5,repaire,repaire,3429,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,repaire,8
489,79,1,se,se,3430,Sub,Sub,si3,7s,---,C/(e)\,SCONJ,si,10
490,79,2,c',c',3430,Prn,Prn$,ce,7s,---,C/\,PRON,ce,10
491,79,3,estoit,estoit,3430,Vfin,Vfin,être,7s,---,/V\.'C/V\,VERB,être,10
492,79,4,sans,sans,3430,Pre,Pre,sans,7s,---,C/V\,ADP,sans,10
493,79,5,vous,vous,3430,Prn,Prn,vous,7s,---,C/V\,PRON,vous,10
494,79,6,desplaire,desplaire,3430,Vinf,Vinf,déplaire,7s,---,C/V\.'C/V\.C/(e)\,VERB,déplaire,10
495,79,7,",",",",3430,Pnc,Pnc,,7s,---,,PUNCT,",",9
496,80,1,ne,ne,3431,Crd,Crd,ne2,7s,---,C/(e)\,CCONJ,ne,10
497,80,2,ja,ja,3431,Adv,Adv,jà,7s,---,C/V\,ADV,jà,10
498,80,3,ne,ne,3431,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
499,80,4,m',m',3431,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
500,80,5,amissiés,amissiés,3431,Vfin,Vfin,aimer,7s,---,/V\.C/V\.'C/V\,VERB,aimer,10
501,80,6,nient,nient,3431,Prn,Prn,nïent,7s,---,C/{V}\.'/V\,PRON,nïent,10
502,80,7,.,.,3431,Pnc,Pnc,,7s,---,,PUNCT,.,9
503,81,1,tant,tant,3432,QIs,QIs,tant,7s,---,C/V\,ADV,tant,10
504,81,2,bien,bien,3432,Adv,Adv,bien,7s,---,C/V\,ADV,bien,10
505,81,3,estre,estre,3432,Vinf,Vinf,être,7s,---,'/V\.C/(e)\,VERB,être,10
506,81,4,vous,vous,3432,Prn,Prn$$,vous,7s,---,C/V\,PRON,vous,10
507,81,5,avient,avient,3432,Vfin,Vfin,avenir,7s,---,/V\.'C/V\,VERB,avenir,10
508,81,6,.,.,3432,Pnc,Pnc,,7s,---,,PUNCT,.,9
509,82,1,car,car,3433,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
510,82,2,a,a,3433,Pre,Pre,à,7s,---,/V\,ADP,à,10
511,82,3,vous,vous,3433,Prn,Prn,vous,7s,---,C/V\,PRON,vous,10
512,82,4,et,et,3433,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
513,82,5,a,a,3433,Pre,Pre,à,7s,---,/V\,ADP,à,10
514,82,6,vos,vos,3433,Det,Det,votre,7s,---,C/V\,DET,votre,10
515,82,7,dis,dis,3433,N,N,,7s,---,C/V\,PROPN|NOUN,dit|di,-1
516,83,1,seroie,seroie,3434,Vfin,Vfin,être,7s,---,C/V\.'C/V\./(e)\,VERB,être,10
517,83,2,si,si,3434,Adv,Adv,si4,7s,---,C/V\,ADV,si,10
518,83,3,ententieus,ententieus,3434,Adj,Adj,,7s,---,/V\.C/V\.'C/V\,ADJ,ententif,6
519,84,1,ke,ke,3435,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
520,84,2,li,li,3435,Det,Det,le,7s,---,C/V\,DET,le,10
521,84,3,mal,mal,3435,N,N,mal,7s,---,C/V\,NOUN,mal,10
522,84,4,dont,dont,3435,Qux,Qux,dont,7s,---,C/V\,PRON,dont,10
523,84,5,jou,jou,3435,Prn,Prn$,je,7s,---,C/V\,PRON,je,10
524,84,6,languis,languis,3435,Vfin,Vfin,languir,7s,---,C/V\.'C/V\,VERB,languir,10
525,85,1,seroient,seroient,3436,Vfin,Vfin,être,7s,---,C/V\.'C/V\./e\,VERB,être,10
526,85,2,plus,plus,3436,Adv,Adv,plus,7s,---,C/V\,ADV,plus,10
527,85,3,douc,douc,3436,Adj,Adj,doux,7s,---,C/V\,ADJ,doux,10
528,85,4,ke,ke,3436,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
529,85,5,miex,miex,3436,Adv,Adv,mieux,7s,---,C/V\,ADV,mieux,10
530,85,6,.,.,3436,Pnc,Pnc,,7s,---,,PUNCT,.,9
531,86,1,las,las,3437,Adj,Adj,las,7s,---,C/V\,ADJ,las,10
532,86,2,",",",",3437,Pnc,Pnc,,7s,---,,PUNCT,",",9
533,86,3,et,et,3437,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
534,86,4,or,or,3437,Adv,Adv,or2,7s,---,/V\,ADV,or,10
535,86,5,ne,ne,3437,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
536,86,6,sai,sai,3437,Vfin,Vfin,savoir,7s,---,C/V\,VERB,savoir,10
537,86,7,u,u,3437,Qux,Qux,où,7s,---,/V\,PRON,où,10
538,86,8,traire,traire,3437,Vinf,Vinf,traire,7s,---,'C/V\.C/(e)\,VERB,traire,10
539,87,1,ne,ne,3438,Crd,Crd,ne2,7s,---,C/(e)\,CCONJ,ne,10
540,87,2,jou,jou,3438,Prn,Prn$,je,7s,---,C/V\,PRON,je,10
541,87,3,ne,ne,3438,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
542,87,4,m',m',3438,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
543,87,5,en,en,3438,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
544,87,6,puis,puis,3438,Vfin,Vfin,pouvoir2,7s,---,C/V\,VERB,pouvoir,10
545,87,7,retraire,retraire,3438,Vinf,Vinf,retraire,7s,---,C/V\.'C/V\.C/(e)\,VERB,retraire,10
546,87,8,",",",",3438,Pnc,Pnc,,7s,---,,PUNCT,",",9
547,88,1,car,car,3439,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
548,88,2,mes,mes,3439,Det,Det,mon,7s,---,C/V\,DET,mon,10
549,88,3,cors,cors,3439,N,N,,7s,---,C/V\,NOUN,corps,3
550,88,4,si,si,3439,Adv,Adv,si4,7s,---,C/V\,ADV,si,10
551,88,5,las,las,3439,Adj,Adj,las,7s,---,C/V\,ADJ,las,10
552,88,6,devient,devient,3439,Vfin,Vfin,devenir,7s,---,C/V\.'C/V\,VERB,devenir,10
553,89,1,que,que,3440,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
554,89,2,percevoir,percevoir,3440,Vinf,Vinf,percevoir,7s,---,C/V\.C/e\.'C/V\,VERB,percevoir,10
555,89,3,s',s',3440,Prn,Prn$$,se,7s,---,C/\,PRON,se,10
556,89,4,en,en,3440,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
557,89,5,couvient,couvient,3440,Vfin,Vfin,convenir,7s,---,C/V\.'C/V\,VERB,convenir,10
558,89,6,.,.,3440,Pnc,Pnc,,7s,---,,PUNCT,.,9
559,90,1,ki,ki,3501,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
560,90,2,a,a,3501,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
561,90,3,pucele,pucele,3501,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
562,90,4,u,u,3501,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
563,90,5,dame,dame,3501,N,N,,8s,---,'C/V\.C/(e)\,NOUN,dame,8
564,90,6,amee,amee,3501,Vpp,Vpp,aimer,8s,---,/V\.'C/V\./(e)\,VERB,aimer,10
565,91,1,u,u,3502,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
566,91,2,n',n',3502,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
567,91,3,a,a,3502,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
568,91,4,fors,fors,3502,PrA,PrA,hors,8s,---,C/V\,ADP,hors,10
569,91,5,decevance,decevance,3502,N,N,,8s,---,C/V\.C/e\.'C/V\.C/(e)\,NOUN,décevance,9
570,91,6,et,et,3502,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
571,91,7,vent,vent,3502,N,N,,8s,---,C/V\,NOUN,vent,8
572,91,8,",",",",3502,Pnc,Pnc,,8s,---,,PUNCT,",",9
573,92,1,par,par,3503,Pre,Pre,par,8s,---,C/V\,ADP,par,10
574,92,2,raison,raison,3503,N,N,,8s,---,C/V\.'C/V\,NOUN,raison,8
575,92,3,doit,doit,3503,Vfin,Vfin,devoir2,8s,---,C/V\,VERB,devoir,10
576,92,4,savoir,savoir,3503,Vinf,Vinf,savoir,8s,---,C/V\.'C/V\,VERB,savoir,10
577,92,5,coument,coument,3503,Qux,Qux,comment,8s,---,C/V\.'C/V\,ADV,comment,10
578,93,1,li,li,3504,Det,Det,le,8s,---,C/V\,DET,le,10
579,93,2,virge,virge,3504,N,N,,8s,---,'C/V\.C/(e)\,NOUN,vierge,8
580,93,3,doit,doit,3504,Vfin,Vfin,devoir2,8s,---,C/V\,VERB,devoir,10
581,93,4,estre,estre,3504,Vinf,Vinf,être,8s,---,'/V\.C/(e)\,VERB,être,10
582,93,5,houneree,houneree,3504,Vpp,Vpp,honorer,8s,---,/V\.C/e\.'C/V\./(e)\,VERB,honorer,10
583,93,6,",",",",3504,Pnc,Pnc,,8s,---,,PUNCT,",",9
584,94,1,dont,dont,3505,Qux,Qux,dont,8s,---,C/V\,PRON,dont,10
585,94,2,on,on,3505,Prn,Prn$,on,8s,---,/V\,PRON,on,10
586,94,3,atent,atent,3505,Vfin,Vfin,attendre,8s,---,/V\.'C/V\,VERB,attendre,10
587,94,4,millour,millour,3505,Adj,Adj,meilleur,8s,---,C/V\.'C/V\,ADJ,meilleur,10
588,94,5,saudee,saudee,3505,N,N,,8s,---,C/V\.'C/V\./(e)\,PROPN|NOUN,soldée,8
589,95,1,s',s',3506,Sub,Sub,si3,8s,---,C/\,SCONJ,si,10
590,95,2,il,il,3506,Prn,Prn$,il,8s,---,/V\,PRON,il,10
591,95,3,entent,entent,3506,Vfin,Vfin,entendre,8s,---,/V\.'C/V\,VERB,entendre,10
592,95,4,bien,bien,3506,Adv,Adv,bien,8s,---,C/V\,ADV,bien,10
593,95,5,cest,cest,3506,Dem,Dem,cist,8s,---,C/V\,DET,cist,10
