wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
194,34,5,hardis,hardis,ADJ:suj:masc:sg,34,Vpp,Vpp,hardir,C/V\.'C/V\,VERB,hardir,10
195,35,1,d',d',PRE,35,Pre,Pre,de,C/\,ADP,de,10
196,35,2,aus,aus,PRO:pers:acc:3:masc:pl:bet,35,Prn,Prn,eux,/V\,PRON,eux,10
197,35,3,tous,tous,PRO:ind:obj:masc:pl,35,QIs,QIs,tout,C/V\,PRON,tout,10
198,35,4,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
199,35,5,li,li,DET:def:suj:masc:sg,35,Det,Det,le,C/V\,DET,le,10
200,35,6,plus,plus,ADV,35,Adv,Adv,plus,C/V\,ADV,plus,10
201,35,7,envoisiés,envoisiés,VER:pper:masc:pl,35,Vpp,Vpp,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10
202,36,1,cou,cou,PRO:invar,36,Prn,Prn,ce,C/V\,PRON,ce,10
203,36,2,fu,fu,VER:simp:3:sg,36,Vfin,Vfin,être,C/V\,VERB,être,10
204,36,3,li,li,DET:def:suj:masc:sg,36,Det,Det,le,C/V\,DET,le,10
205,36,4,biaus,biaus,ADJ:suj:masc:sg,36,Adj,Adj,beau,C/V\,ADJ,beau,10
206,36,5,quens,quens,NOM:suj:masc:sg,36,N,N,,C/V\,NOUN,comte,8
207,36,6,de,de,PRE,36,Pre,Pre,de,C/(e)\,ADP,de,10
208,36,7,poitiers,poitiers,NPR:obj:masc:sg,36,N,N,,C/V\.'C/V\,NOUN,Poitiers,2
209,37,1,li,li,DET:def:suj:masc:sg,37,Det,Det,le,C/V\,DET,le,10
210,37,2,bers,bers,NOM:suj:masc:sg,37,N,N,,C/V\,NOUN,baron,3
211,37,3,avoit,avoit,VER:impf:3:sg,37,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
212,37,4,a,a,PRE,37,Pre,Pre,à,/V\,ADP,à,10
213,37,5,non,non,NOM:obj:masc:sg,37,N,N,,C/V\,NOUN,nom,8
214,37,6,gerars,gerars,NPR:suj:masc:sg,37,N,N,,C/V\.'C/V\,NOUN,Gérard,2
215,38,1,si,si,DET:poss:suj:masc:pl,38,Det,Det,son4,C/V\,DET,son,10
216,38,2,drap,drap,NOM:suj:masc:pl,38,N,N,,C/V\,NOUN,drap,8
217,38,3,valoient,valoient,VER:impf:3:pl,38,Vfin,Vfin,valoir,C/V\.'C/V\./e\,VERB,valoir,10
218,38,4,cinc,cinc,ADJ:card,38,QIs,QIs,cinq,C/V\,NUM,cinq,10
