wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
107,17,7,",",",",17,Pnc,Pnc,,,PUNCT,",",9
108,18,1,ja,ja,18,Adv,Adv,jà,C/V\,ADV,jà,10
109,18,2,seit,seit,18,Vfin,Vfin,être,C/V\,VERB,être,10
110,18,3,iço,iço,18,Prn,Prn,ce,/V\.'C/V\,PRON,ce,10
111,18,4,que,que,18,Sub,Sub,que,C/(e)\,SCONJ,que,10
112,18,5,fust,fust,18,Vfin,Vfin,être,C/V\,VERB,être,10
113,18,6,a,a,18,Pre,Pre,à,/V\,ADP,à,10
114,18,7,tort,tort,18,N,N,,C/V\,NOUN,tort,8
115,18,8,.,.,18,Pnc,Pnc,,,PUNCT,.,9
116,19,1,en,en,19,Pre,Pre,en,/V\,ADP,en,10
117,19,2,sa,sa,19,Det,Det,son4,C/V\,DET,son,10
118,19,3,vesture,vesture,19,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vêture,8
119,19,4,fud,fud,19,Vfin,Vfin,être,C/V\,VERB,être,10
120,19,5,mis,mis,19,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
121,19,6,sort,sort,19,N,N,,C/V\,NOUN,sort,3
122,19,7,.,.,19,Pnc,Pnc,,,PUNCT,.,9
123,20,1,quant,quant,20,Sub,Sub,quand,C/V\,SCONJ,quand,10
124,20,2,il,il,20,Prn,Prn$,il,/V\,PRON,il,10
125,20,3,fud,fud,20,Vfin,Vfin,être,C/V\,VERB,être,10
126,20,4,en,en,20,Pre,Pre,en,/V\,ADP,en,10
127,20,5,anguise,anguise,20,N,N,,/V\.'C/V\.C/(e)\,NOUN,angoisse,0
128,20,6,fort,fort,20,Adj,Adj,fort,C/V\,ADJ,fort,10
129,20,7,.,.,20,Pnc,Pnc,,,PUNCT,.,9
130,21,1,aprés,aprés,21,PrA,PrA,après,/V\.'C/V\,ADV,après,10
131,21,2,fud,fud,21,Vfin,Vfin,être,C/V\,VERB,être,10
132,21,3,el,el,21,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
133,21,4,sepulcre,sepulcre,21,N,N,,C/V\.'C/V\.C/(e)\,NOUN,sépulcre,9
134,21,5,mis,mis,21,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
135,22,1,sicum,sicum,22,Sub,Sub,sicomme,C/V\.'C/V\,SCONJ,sicomme,10
136,22,2,charnel,charnel,22,Adj,Adj,,C/V\.'C/V\,ADJ,charnel,9
137,22,3,",",",",22,Pnc,Pnc,,,PUNCT,",",9
138,22,4,ço,ço,22,Prn,Prn,ce,C/V\,PRON,ce,10
139,22,5,m',m',22,Prn,Prn$$,me,C/\,PRON,me,10
140,22,6,est,est,22,Vfin,Vfin,être,/V\,VERB,être,10
141,22,7,avis,avis,22,N,N,,/V\.'C/V\,NOUN,avis,8
142,22,8,.,.,22,Pnc,Pnc,,,PUNCT,.,9
143,23,1,pur,pur,23,Pre,Pre,pour,C/V\,ADP,pour,10
144,23,2,deliverer,deliverer,23,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,délivrer,9
145,23,3,les,les,23,Det,Det,le,C/V\,DET,le,10
146,23,4,sons,sons,23,Adj,Adj,son4,C/V\,ADJ,son,10
147,23,5,amis,amis,23,N,N,,/V\.'C/V\,NOUN,ami,3
148,24,1,ki,ki,24,Qux,Qux,qui,C/V\,PRON,qui,10
149,24,2,furent,furent,24,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
150,24,3,en,en,24,Pre,Pre,en,/V\,ADP,en,10
151,24,4,obscur,obscur,24,Adj,Adj,,/V\.'C/V\,ADJ,obscur,9
152,24,5,liu,liu,24,N,N,,C/V\,NOUN,lieu,8
153,24,6,pris,pris,24,Vpp,Vpp,prendre,C/V\,VERB,prendre,10
154,25,1,l',l',25,Det,Det,le,C/\,DET,le,10
155,25,2,alme,alme,25,N,N,,'/V\.C/(e)\,NOUN,âme,8
156,25,3,de,de,25,Pre,Pre,de,C/(e)\,ADP,de,10
157,25,4,lui,lui,25,Prn,Prn,lui,C/V\,PRON,lui,10
158,25,5,s',s',25,Prn,Prn$$,se,C/\,PRON,se,10
159,25,6,en,en,25,Prn,Prn$$,en2,/V\,PRON,en,10
160,25,7,turnad,turnad,25,Vfin,Vfin,tourner,C/V\.'C/V\,VERB,tourner,10
161,25,8,",",",",25,Pnc,Pnc,,,PUNCT,",",9
162,26,1,a,a,26,Pre,Pre,à,/V\,ADP,à,10
163,26,2,l',l',26,Det,Det,le,C/\,DET,le,10
164,26,3,enfernal,enfernal,26,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,infernal,6
165,26,4,prisun,prisun,26,N,N,,C/V\.'C/V\,NOUN,prison,9
166,26,5,alad,alad,26,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
167,26,6,",",",",26,Pnc,Pnc,,,PUNCT,",",9
168,27,1,les,les,27,Det,Det,le,C/V\,DET,le,10
169,27,2,serjanz,serjanz,27,N,N,,C/V\.'C/V\,NOUN,sergent,9
170,27,3,deu,deu,27,N,N,,C/V\,PROPN,Dieu,3
171,27,4,tost,tost,27,Adv,Adv,tôt,C/V\,ADV,tôt,10
172,27,5,deliverad,deliverad,27,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,délivrer,0
173,27,6,",",",",27,Pnc,Pnc,,,PUNCT,",",9
174,28,1,e,e,28,Crd,Crd,et,/V\,CCONJ,et,10
175,28,2,a,a,28,Pre,Pre,à,/V\,ADP,à,10
176,28,3,repos,repos,28,N,N,,C/V\.'C/V\,NOUN,repos,8
177,28,4,les,les,28,Prn,Prn$$,le,C/V\,PRON,le,10
178,28,5,enveiad,enveiad,28,Vfin,Vfin,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10
179,28,6,.,.,28,Pnc,Pnc,,,PUNCT,.,9
180,29,1,al,al,29,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
181,29,2,tirz,tirz,29,Adj,Adj,tiers,C/V\,ADJ,tiers,10
182,29,3,jur,jur,29,N,N,,C/V\,NOUN,jour,8
183,29,4,cum,cum,29,Sub,Sub,comme,C/V\,SCONJ,comme,10
184,29,5,fiz,fiz,29,N,N,,C/V\,NOUN,fils,8
185,29,6,deu,deu,29,N,N,,C/V\,PROPN,Dieu,3
186,29,7,levad,levad,29,Vfin,Vfin,lever,C/V\.'C/V\,VERB,lever,10
187,30,1,e,e,30,Crd,Crd,et,/V\,CCONJ,et,10
188,30,2,as,as,30,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
189,30,3,sons,sons,30,Adj,Adj,son4,C/V\,ADJ,son,10
190,30,4,suvent,suvent,30,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10
191,30,5,parlad,parlad,30,Vfin,Vfin,parler,C/V\.'C/V\,VERB,parler,10
192,30,6,",",",",30,Pnc,Pnc,,,PUNCT,",",9
193,31,1,overtement,overtement,31,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,ouvertement,9
194,31,2,si,si,31,Adv,Adv,si4,C/V\,ADV,si,10
195,31,3,lur,lur,31,Prn,Prn$$,leur,C/V\,PRON,leur,10
196,31,4,mustrad,mustrad,31,Vfin,Vfin,montrer,C/V\.'C/V\,VERB,montrer,10
197,32,1,que,que,32,Sub,Sub,que,C/(e)\,SCONJ,que,10
198,32,2,a,a,32,Pre,Pre,à,/V\,ADP,à,10
199,32,3,sun,sun,32,Det,Det,son4,C/V\,DET,son,10
200,32,4,pere,pere,32,N,N,,'C/V\.C/(e)\,NOUN,père,3
201,32,5,s',s',32,Prn,Prn$$,se,C/\,PRON,se,10
202,32,6,en,en,32,Prn,Prn$$,en2,/V\,PRON,en,10
203,32,7,irrat,irrat,32,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
204,32,8,.,.,32,Pnc,Pnc,,,PUNCT,.,9
205,33,1,quarante,quarante,33,QIs,QIs,quarante,C/V\.'C/V\.C/(e)\,NUM,quarante,10
206,33,2,jorz,jorz,33,N,N,,C/V\,NOUN,jour,9
207,33,3,quant,quant,33,Sub,Sub,quand,C/V\,SCONJ,quand,10
208,33,4,sunt,sunt,33,Vfin,Vfin,être,C/V\,VERB,être,10
209,33,5,passez,passez,33,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10
210,34,1,aprés,aprés,34,PrA,PrA,après,/V\.'C/V\,ADV,après,10
211,34,2,que,que,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
212,34,3,fud,fud,34,Vfin,Vfin,être,C/V\,VERB,être,10
213,34,4,resuscitez,resuscitez,34,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\,VERB,ressusciter,9
214,34,5,",",",",34,Pnc,Pnc,,,PUNCT,",",9
215,35,1,a,a,35,Pre,Pre,à,/V\,ADP,à,10
216,35,2,sun,sun,35,Det,Det,son4,C/V\,DET,son,10
217,35,3,pere,pere,35,N,N,,'C/V\.C/(e)\,NOUN,père,3
218,35,4,est,est,35,Vfin,Vfin,être,/V\,VERB,être,10
219,35,5,repairez,repairez,35,Vpp,Vpp,répairer,C/V\.C/V\.'C/V\,VERB,répairer,10
220,36,1,dunt,dunt,36,Qux,Qux,dont,C/V\,PRON,dont,10
221,36,2,il,il,36,Prn,Prn,il,/V\,PRON,il,10
222,36,3,devant,devant,36,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
223,36,4,fud,fud,36,Vfin,Vfin,être,C/V\,VERB,être,10
224,36,5,enveiez,enveiez,36,Vpp,Vpp,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10
225,37,1,la,la,37,Adv,Adv,là,C/V\,ADV,là,10
226,37,2,nus,nus,37,Prn,Prn$$,nous,C/V\,PRON,nous,10
227,37,3,enveiet,enveiet,37,Vfin,Vfin,envoyer,/V\.'C/V\./e\,VERB,envoyer,10
228,37,4,si,si,37,Sub,Sub,si3,C/V\,SCONJ,si,10
229,37,5,bien,bien,37,Adv,Adv,bien,C/V\,ADV,bien,10
230,37,6,volum,volum,37,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
231,38,1,prendre,prendre,38,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
232,38,2,verai,verai,38,Adj,Adj,vrai,C/V\.'C/V\,ADJ,vrai,10
233,38,3,cunfessiun,cunfessiun,38,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,confession,0
234,39,1,e,e,39,Crd,Crd,et,/V\,CCONJ,et,10
235,39,2,faire,faire,39,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
236,39,3,satisfactiun,satisfactiun,39,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,satisfaction,0
237,39,4,.,.,39,Pnc,Pnc,,,PUNCT,.,9
238,40,1,dunc,dunc,40,Adv,Adv,donc,C/V\,ADV,donc,10
239,40,2,averum,averum,40,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
240,40,3,deu,deu,40,N,N,,C/V\,PROPN,Dieu,3
241,40,4,a,a,40,Pre,Pre,à,/V\,ADP,à,10
242,40,5,cumpaniun,cumpaniun,40,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,compagnon,0
243,40,6,",",",",40,Pnc,Pnc,,,PUNCT,",",9
244,41,1,sicum,sicum,41,Sub,Sub,sicomme,C/V\.'C/V\,SCONJ,sicomme,10
245,41,2,ad,ad,41,Vfin,Vfin,avoir,/V\,VERB,avoir,10
246,41,3,ore,ore,41,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
247,41,4,li,li,41,Det,Det,le,C/V\,DET,le,10
248,41,5,noble,noble,41,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
249,41,6,ber,ber,41,N,N,,C/V\,NOUN,baron,3
250,41,7,",",",",41,Pnc,Pnc,,,PUNCT,",",9
251,42,1,seint,seint,42,Adj,Adj,saint,C/V\,ADJ,saint,10
252,42,2,edmund,edmund,42,N,N,,/V\.'C/V\,NOUN,emmond,-10
253,42,3,de,de,42,Pre,Pre,de,C/(e)\,ADP,de,10
254,42,4,ki,ki,42,Qux,Qux,qui,C/V\,PRON,qui,10
255,42,5,voil,voil,42,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
256,42,6,parler,parler,42,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
257,42,7,",",",",42,Pnc,Pnc,,,PUNCT,",",9
258,43,1,ki,ki,43,Qux,Qux,qui,C/V\,PRON,qui,10
259,43,2,damnedeu,damnedeu,43,N,N,,C/V\.C/e\.'C/V\,PROPN,Damedieu,9
260,43,3,aveit,aveit,43,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
261,43,4,si,si,43,Adv,Adv,si4,C/V\,ADV,si,10
262,43,5,cher,cher,43,Adj,Adj,cher,C/V\,ADJ,cher,10
263,44,1,que,que,44,Sub,Sub,que,C/(e)\,SCONJ,que,10
264,44,2,unc,unc,44,Adv,Adv,onques,/V\,ADV,onques,10
265,44,3,ne,ne,44,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
266,44,4,li,li,44,Prn,Prn$$,li,C/V\,PRON,li,10
267,44,5,volt,volt,44,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
268,44,6,ublier,ublier,44,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,oublier,0
269,44,7,.,.,44,Pnc,Pnc,,,PUNCT,.,9
270,45,1,desqu',desqu',45,Sub,Sub,dèsque,C/V\,SCONJ,dèsque,10
271,45,2,il,il,45,Prn,Prn,il,/V\,PRON,il,10
272,45,3,la,la,45,Det,Det,le,C/V\,DET,le,10
273,45,4,mort,mort,45,N,N,,C/V\,NOUN,mort,3
274,45,5,pur,pur,45,Pre,Pre,pour,C/V\,ADP,pour,10
275,45,6,lui,lui,45,Prn,Prn,lui,C/V\,PRON,lui,10
276,45,7,suffrit,suffrit,45,Vfin,Vfin,souffrir,C/V\.'C/V\,VERB,souffrir,10
277,46,1,en,en,46,Pre,Pre,en,/V\,ADP,en,10
278,46,2,tutes,tutes,46,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
279,46,3,choses,choses,46,N,N,,'C/V\.C/e\,NOUN,chose,8
280,46,4,a,a,46,Pre,Pre,à,/V\,ADP,à,10
281,46,5,lui,lui,46,Prn,Prn,lui,C/V\,PRON,lui,10
282,46,6,obeit,obeit,46,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,obéir,9
283,46,7,",",",",46,Pnc,Pnc,,,PUNCT,",",9
284,47,1,qu',qu',47,Sub,Sub,que,C/\,SCONJ,que,10
285,47,2,il,il,47,Prn,Prn$,il,/V\,PRON,il,10
286,47,3,ne,ne,47,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
287,47,4,fust,fust,47,Vfin,Vfin,être,C/V\,VERB,être,10
288,47,5,a,a,47,Pre,Pre,à,/V\,ADP,à,10
289,47,6,la,la,47,Det,Det,le,C/V\,DET,le,10
290,47,7,fin,fin,47,N,N,,C/V\,NOUN,fin,3
291,47,8,traït,traït,47,Vpp,Vpp,traire,C/V\.'C/V\,VERB,traire,10
292,48,1,e,e,48,Crd,Crd,et,/V\,CCONJ,et,10
293,48,2,de,de,48,Pre,Pre,de,C/(e)\,ADP,de,10
294,48,3,sun,sun,48,Det,Det,son4,C/V\,DET,son,10
295,48,4,seingnur,seingnur,48,N,N,,C/V\.'C/V\,NOUN,seigneur,0
296,48,5,departit,departit,48,Vpp,Vpp,départir,C/V\.C/V\.'C/V\,VERB,départir,10
297,48,6,.,.,48,Pnc,Pnc,,,PUNCT,.,9
298,49,1,de,de,49,Pre,Pre,de,C/(e)\,ADP,de,10
299,49,2,lui,lui,49,Prn,Prn,lui,C/V\,PRON,lui,10
300,49,3,cuvent,cuvent,49,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10
301,49,4,ici,ici,49,Adv,Adv,ici,/V\.'C/V\,ADV,ici,10
302,49,5,laisser,laisser,49,Vinf,Vinf,laisser,C/V\.'C/V\,VERB,laisser,10
303,50,1,e,e,50,Crd,Crd,et,/V\,CCONJ,et,10
304,50,2,de,de,50,Pre,Pre,de,C/(e)\,ADP,de,10
305,50,3,la,la,50,Det,Det,le,C/V\,DET,le,10
306,50,4,tere,tere,50,N,N,,'C/V\.C/(e)\,NOUN,terre,8
307,50,5,cumencer,cumencer,50,Vinf,Vinf,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
308,51,1,la,la,51,Det,Det,le,C/V\,DET,le,10
309,51,2,quele,quele,51,Qux,Qux,quel,'C/V\.C/(e)\,PRON,quel,10
310,51,3,il,il,51,Prn,Prn$,il,/V\,PRON,il,10
311,51,4,soleit,soleit,51,Vfin,Vfin,souloir,C/V\.'C/V\,VERB,souloir,10
312,51,5,guverner,guverner,51,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,gouverner,9
313,52,1,dementers,dementers,52,Adv,Adv,dementiers,C/V\.C/V\.'C/V\,ADV,dementiers,10
314,52,2,que,que,52,Sub,Sub,que,C/(e)\,SCONJ,que,10
315,52,3,fud,fud,52,Vfin,Vfin,être,C/V\,VERB,être,10
316,52,4,vif,vif,52,Adj,Adj,vif,C/V\,ADJ,vif,10
317,52,5,li,li,52,Det,Det,le,C/V\,DET,le,10
318,52,6,ber,ber,52,N,N,,C/V\,NOUN,baron,3
319,52,7,.,.,52,Pnc,Pnc,,,PUNCT,.,9
320,53,1,jadis,jadis,53,Adv,Adv,jadis,C/V\.'C/V\,ADV,jadis,10
321,53,2,bretainne,bretainne,53,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bretaine,-10
322,53,3,fud,fud,53,Vfin,Vfin,être,C/V\,VERB,être,10
323,53,4,numéd,numéd,53,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,0
324,54,1,que,que,54,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
325,54,2,ore,ore,54,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
326,54,3,est,est,54,Vfin,Vfin,être,/V\,VERB,être,10
327,54,4,engletere,engletere,54,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN|NOUN,Angleterre,8
328,54,5,appelléd,appelléd,54,Vpp,Vpp,appeler,/V\.C/e\.'C/V\,VERB,appeler,10
329,54,6,",",",",54,Pnc,Pnc,,,PUNCT,",",9
330,55,1,que,que,55,Crd,Crd,que,C/(e)\,CCONJ,que,10
331,55,2,mult,mult,55,QIs,QIs,moult,C/V\,ADV,moult,10
332,55,3,par,par,55,Adv,Adv,par2,C/V\,ADV,par,10
333,55,4,esteit,esteit,55,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
334,55,5,renuméd,renuméd,55,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,renommer,0
335,56,1,e,e,56,Crd,Crd,et,/V\,CCONJ,et,10
336,56,2,plentivus,plentivus,56,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,plantif,-10
