wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
195,29,3,guillelmes,guillelmes,NPR:suj:masc:sg,29,N,N,,C/V\.'C/V\.C/e\,PROPN|NOUN,Guillaume,8
196,29,4,fu,fu,VER:simp:3:sg,29,Vfin,Vfin,être,C/V\,VERB,être,10
197,29,5,molt,molt,ADV,29,QIs,QIs,moult,C/V\,ADV,moult,10
198,29,6,gentis,gentis,ADJ:suj:masc:sg,29,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
199,29,7,et,et,CON:coord,29,Crd,Crd,et,/V\,CCONJ,et,10
200,29,8,ber,ber,NOM:suj:masc:sg,29,Adj,Adj,,C/V\,ADJ,ber,8
201,30,1,sa,sa,DET:poss:obj:femi:sg,30,Det,Det,son4,C/V\,DET,son,10
202,30,2,venoison,venoison,NOM:obj:femi:sg,30,N,N,,C/V\.C/V\.'C/V\,NOUN,venaison,9
203,30,3,fist,fist,VER:simp:3:sg,30,Vfin,Vfin,faire,C/V\,VERB,faire,10
204,30,4,a,a,PRE,30,Pre,Pre,à,/V\,ADP,à,10
205,30,5,l,l',DET:def:obj:masc:sg,30,Det,Det,le,C/\,DET,le,10
206,30,6,ostel,ostel,NOM:obj:masc:sg,30,N,N,,/V\.'C/V\,NOUN,hôtel,3
207,30,7,porter,porter,VER:infi,30,Vinf,Vinf,porter,C/V\.'C/V\,VERB,porter,10
208,31,1,enmi,enmi,PRE,31,PrA,PrA,enmi,/V\.'C/V\,ADP,enmi,10
209,31,2,sa,sa,DET:poss:obj:femi:sg,31,Det,Det,son4,C/V\,DET,son,10
210,31,3,voie,voie,NOM:obj:femi:sg,31,N,N,,'C/V\./(e)\,NOUN,voie,8
211,31,4,a,a,VER:pres:3:sg,31,Vfin,Vfin,avoir,/V\,VERB,avoir,10
212,31,5,bertran,bertran,NPR:obj:masc:sg,31,N,N,,C/V\.'C/V\,NOUN,Bertrand,2
213,31,6,encontré,encontré,VER:pper:masc:sg,31,Vpp,Vpp,encontrer,/V\.C/V\.'C/V\,VERB,encontrer,10
214,32,1,si,si,PROCON,32,Adv,Adv,si4,C/V\,ADV,si,10
215,32,2,li,li,PRO:pers:suj:3:masc:sg:bet,32,Prn,Prn$$,li,C/V\,PRON,li,10
216,32,3,demande,demande,VER:pres:3:sg,32,Vfin,Vfin,demander,C/V\.'C/V\.C/(e)\,VERB,demander,10
217,32,4,"""","""",PON:cit,32,Pnc,Pnc,,,PUNCT,"""",9
218,32,5,sire,sire,NOM:suj:masc:sg,32,N,N,,'C/V\.C/(e)\,NOUN,sire,11
219,32,6,nies,niés,NOM:suj:masc:sg,32,N,N,,C/V\,NOUN,nier,2
220,32,7,dont,dont,ADV,32,Adv,Adv,donc,C/V\,ADV,donc,10
221,32,8,venez,venez,VER:pres:2:pl,32,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
222,32,9,"""","""",PON:cit,32,Pnc,Pnc,,,PUNCT,"""",9
223,33,1,et,et,CON:coord,33,Crd,Crd,et,/V\,CCONJ,et,10
224,33,2,dist,dist,VER:simp:3:sg,33,Vfin,Vfin,dire,C/V\,VERB,dire,10
225,33,3,bertran,bertran,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\,NOUN,Bertrand,2
226,33,4,"""","""",PON:cit,33,Pnc,Pnc,,,PUNCT,"""",9
227,33,5,ia,ja,ADV,33,Adv,Adv,jà,C/V\,ADV,jà,10
228,33,6,orroiz,orroiz,VER:futu:2:pl,33,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
229,33,7,veritez,veritez,NOM:obj:femi:pl,33,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8
230,34,1,de,de,PRE,34,Pre,Pre,de,C/(e)\,ADP,de,10
231,34,2,cel,cel,DET:demo:obj:masc:sg,34,Dem,Dem,cil,C/V\,DET,cil,10
232,34,3,pales,palés,NOM:obj:masc:sg,34,N,N,,C/V\.'C/V\,NOUN,palle,-10
233,34,4,ou,ou,PROCON,34,Qux,Qux,où,/V\,PRON,où,10
234,34,5,grant,grant,ADJ:obj:femi:sg,34,Adj,Adj,grand,C/V\,ADJ,grand,10
235,34,6,piece,piece,NOM:obj:femi:sg,34,N,N,,'C/V\.C/(e)\,NOUN,pièce,8
236,34,7,ai,ai,VER:pres:1:sg,34,Vfin,Vfin,avoir,/V\,VERB,avoir,10
237,34,8,esté,esté,VER:pper:masc:sg,34,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
238,35,1,assez,assez,ADV,35,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
239,35,2,i,i,PRO:clit,35,Prn,Prn$$,y2,/V\,PRON,y,10
240,35,3,ai,ai,VER:pres:1:sg,35,Vfin,Vfin,avoir,/V\,VERB,avoir,10
241,35,4,oi,oï,VER:pper:masc:sg,35,Vpp,Vpp,ouïr,/V\.'C/V\,VERB,ouïr,10
242,35,5,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
243,35,6,escouté,escouté,VER:pper:masc:sg,35,Vpp,Vpp,écouter,/V\.C/V\.'C/V\,VERB,écouter,10
244,36,1,nostre,nostre,DET:poss:suj:masc:sg,36,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
245,36,2,emperere,emperere,NOM:suj:masc:sg,36,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,empereur,8
246,36,3,a,a,VER:pres:3:sg,36,Vfin,Vfin,avoir,/V\,VERB,avoir,10
247,36,4,ses,ses,DET:poss:obj:masc:pl,36,Det,Det,son4,C/V\,DET,son,10
248,36,5,barons,barons,NOM:obj:masc:pl,36,N,N,,C/V\.'C/V\,NOUN,baron,8
249,36,6,fievez,fievez,VER:pper:masc:pl,36,Vpp,Vpp,,C/V\.'C/V\,VERB,fieffer,9
250,37,1,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\,DET,cil,10
251,37,2,done,done,VER:pres:3:sg,37,Vfin,Vfin,donner,'C/V\.C/(e)\,VERB,donner,10
252,37,3,terre,terre,NOM:obj:femi:sg,37,N,N,,'C/V\.C/(e)\,NOUN,terre,8
253,37,4,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\,DET,cil,10
254,37,5,chastel,chastel,NOM:obj:masc:sg,37,N,N,,C/V\.'C/V\,NOUN,château,3
255,37,6,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\,DET,cil,10
256,37,7,citez,citez,NOM:obj:femi:pl,37,N,N,,C/V\.'C/V\,NOUN,cité,8
257,38,1,cel,cel,PRO:demo:obj:masc:sg,38,Dem,Dem,cil,C/V\,PRON,cil,10
258,38,2,done,done,VER:pres:3:sg,38,Vfin,Vfin,donner,'C/V\.C/(e)\,VERB,donner,10
259,38,3,vile,vile,NOM:obj:femi:sg,38,N,N,,'C/V\.C/(e)\,NOUN,ville,8
260,38,4,selonc,selonc,PRE,38,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10
261,38,5,ce,ce,PRO:invar,38,Prn,Prn,ce,C/(e)\,PRON,ce,10
262,38,6,que,que,PROCON,38,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
