wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
24,4,8,terre,terre,NOM:obj:femi:sg,5,N,N,,'C/V\.C/(e)\,NOUN,terre,8
25,5,1,ne,ne,PROCON,6,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
26,5,2,moi,moi,PRO:pers:obj:1:sg:bet,6,Prn,Prn$$,moi,C/V\,PRON,moi,10
27,5,3,devez,devez,VER:pres:2:sg,6,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
28,5,4,ja,ja,ADV,6,Adv,Adv,jà,C/V\,ADV,jà,10
29,5,5,mais,mais,CON:coord,6,Adv,Adv,mais,C/V\,ADV,mais,10
30,5,6,mover,mover,VER:infi,6,Vinf,Vinf,mouvoir,C/V\.'C/V\,VERB,mouvoir,10
31,5,7,guere,guere,NOM:obj:femi:sg,6,N,N,,'C/V\.C/(e)\,NOUN,guerre,8
32,6,1,nen,nen,PROCON,7,Neg,Neg$$,ne,C/V\,ADV,ne,10
33,6,2,frai,frai,VER:futu:1:sg,7,Vfin,Vfin,faire,C/V\,VERB,faire,10
34,6,3,ge,ge,PRO:pers:suj:1:sg:unb,7,Prn,Prn%,je,C/(e)\,PRON,je,10
35,6,4,mais,mais,CON:coord,7,Crd,Crd,mais,C/V\,CCONJ,mais,10
36,6,5,te,te,PRO:pers:obj:2:sg:unb,7,Prn,Prn$$,te,C/(e)\,PRON,te,10
37,6,6,crerrai,crerrai,VER:futu:1:sg,7,Vfin,Vfin,croire,C/V\.'C/V\,VERB,croire,10
38,7,1,mun,mun,DET:poss:obj:masc:sg,8,Det,Det,mon,C/V\,DET,mon,10
39,7,2,creatur,creatur,NOM:obj:masc:sg,8,N,N,,C/V\.C/V\.'C/V\,NOUN,créateur,9
40,7,3,oberai,oberai,VER:futu:1:sg,8,Vfin,Vfin,,/V\.C/(V)\./V\.'C/V\,VERB,obéir,0
41,8,1,je,je,PRO:pers:suj:1:sg:unb,9,Prn,Prn$,je,C/(e)\,PRON,je,10
42,8,2,t,t,PRO:pers:obj:2:sg:unb,9,Prn,Prn$$,te,C/\,PRON,te,10
43,8,3,ai,ai,VER:pres:1:sg,9,Vfin,Vfin,avoir,/V\,VERB,avoir,10
44,8,4,duné,duné,VER:pper:masc:sg,9,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10
45,8,5,bon,bon,ADJ:obj:masc:sg,9,Adj,Adj,bon,C/V\,ADJ,bon,10
46,8,6,cumpainun,cumpainun,NOM:obj:masc:sg,9,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,0
47,9,1,ce,ce,PRO:invar,10,Prn,Prn,ce,C/(e)\,PRON,ce,10
48,9,2,est,est,VER:pres:3:sg,10,Vfin,Vfin,être,/V\,VERB,être,10
49,9,3,ta,ta,DET:poss:suj:femi:sg,10,Det,Det,ton2,C/V\,DET,ton,10
50,9,4,femme,femme,NOM:suj:femi:sg,10,N,N,,'C/V\.C/(e)\,NOUN,femme,3
51,9,5,eva,eva,NPR:suj:femi:sg,10,N,N,,'/V\.C/e\,PROPN|NOUN,UNKNOWN,-10
52,9,6,a,a,VER:pres:3:sg,10,Vfin,Vfin,avoir,/V\,VERB,avoir,10
53,9,7,noun,noun,NOM:obj:masc:sg,10,N,N,,C/V\,NOUN,nom,8
54,10,1,ce,ce,PRO:invar,11,Prn,Prn,ce,C/(e)\,PRON,ce,10
55,10,2,est,est,VER:pres:3:sg,11,Vfin,Vfin,être,/V\,VERB,être,10
56,10,3,ta,ta,DET:poss:suj:femi:sg,11,Det,Det,ton2,C/V\,DET,ton,10
57,10,4,femme,femme,NOM:suj:femi:sg,11,N,N,,'C/V\.C/(e)\,NOUN,femme,3
58,10,5,e,e,CON:coord,11,Crd,Crd,et,/V\,CCONJ,et,10
59,10,6,tun,tun,DET:poss:suj:masc:sg,11,Det,Det,ton2,C/V\,DET,ton,10
60,10,7,pareil,pareil,ADJ:suj:masc:sg,11,Adj,Adj,pareil,C/V\.'C/V\,ADJ,pareil,10
61,11,1,tu,tu,PRO:pers:suj:2:sg:unb,12,Prn,Prn$,tu,C/V\,PRON,tu,10
62,11,2,le,le,PRO:pers:acc:3:femi:sg:bet,12,Prn,Prn$$,le,C/(e)\,PRON,le,10
63,11,3,devez,devez,VER:pres:2:sg,12,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
64,11,4,estre,estre,VER:infi,12,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
65,11,5,ben,ben,ADV,12,Adv,Adv,bien,C/V\,ADV,bien,10
66,11,6,fiel,fiel,ADJ:suj:masc:sg,12,Adj,Adj,,C/V\,ADJ,fiel|fiel,-1
67,12,1,tu,tu,PRO:pers:suj:2:sg:unb,13,Prn,Prn$,tu,C/V\,PRON,tu,10
68,12,2,aime,aime,VER:impe:2:sg,13,Vfin,Vfin,aimer,'/V\.C/(e)\,VERB,aimer,10
69,12,3,lui,lui,PRO:pers:acc:3:femi:sg:bet,13,Prn,Prn%%,lui,C/V\,PRON,lui,10
70,12,4,e,e,CON:coord,13,Crd,Crd,et,/V\,CCONJ,et,10
71,12,5,ele,ele,PRO:pers:suj:3:femi:sg,13,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
72,12,6,ame,ame,VER:subp:3:sg,13,Vfin,Vfin,aimer,'/V\.C/(e)\,VERB,aimer,10
73,12,7,tei,tei,PRO:pers:obj:2:sg:bet,13,Prn,Prn%%,toi,C/V\,PRON,toi,10
74,13,1,si,si,PROCON,14,Adv,Adv,si4,C/V\,ADV,si,10
75,13,2,serez,serez,VER:futu:2:pl,14,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
76,13,3,ben,ben,ADV,14,Adv,Adv,bien,C/V\,ADV,bien,10
77,13,4,ambedui,ambedui,ADJ:card,14,QIs,QIs,ambedeux,/V\.C/e\.'C/V\,NUM,ambedeux,10
78,13,5,de,de,PRE,14,Pre,Pre,de,C/(e)\,ADP,de,10
79,13,6,moi,moi,PRO:pers:obj:1:sg:bet,14,Prn,Prn,moi,C/V\,PRON,moi,10
80,14,1,ele,ele,PRO:pers:suj:3:femi:sg,15,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
81,14,2,soit,soit,VER:subp:3:sg,15,Vfin,Vfin,être,C/V\,VERB,être,10
82,14,3,a,a,PRE,15,Pre,Pre,à,/V\,ADP,à,10
83,14,4,tun,tun,DET:poss:obj:masc:sg,15,Det,Det,ton2,C/V\,DET,ton,10
84,14,5,comandement,comandement,NOM:obj:masc:sg,15,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,commandement,8
85,15,1,e,e,CON:coord,16,Crd,Crd,et,/V\,CCONJ,et,10
86,15,2,vus,vus,PRO:pers:2:pl,16,Prn,Prn,vous,C/V\,PRON,vous,10
87,15,3,ambedeus,ambedeus,ADJ:card,16,QIs,QIs,ambedeux,/V\.C/e\.'C/V\,NUM,ambedeux,10
88,15,4,a,a,PRE,16,Pre,Pre,à,/V\,ADP,à,10
89,15,5,mun,mun,DET:poss:obj:masc:sg,16,Det,Det,mon,C/V\,DET,mon,10
90,15,6,talent,talent,NOM:obj:masc:sg,16,N,N,,C/V\.'C/V\,NOUN,talent,8
91,16,1,de,de,PRE,17,Pre,Pre,de,C/(e)\,ADP,de,10
92,16,2,ta,ta,DET:poss:obj:femi:sg,17,Det,Det,ton2,C/V\,DET,ton,10
93,16,3,coste,coste,NOM:obj:femi:sg,17,N,N,,'C/V\.C/(e)\,NOUN,côte,3
94,16,4,l',l',PRO:pers:obj:3:masc:sg:unb,17,Prn,Prn$$,le,C/\,PRON,le,10
95,16,5,ai,ai,VER:pres:1:sg,17,Vfin,Vfin,avoir,/V\,VERB,avoir,10
96,16,6,fourmee,fourmee,VER:pper:femi:sg,17,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,former,9
97,17,1,n,n,PRO:clit,18,Neg,Neg$$,ne,C/\,ADV,ne,10
98,17,2,est,est,VER:pres:3:sg,18,Vfin,Vfin,être,/V\,VERB,être,10
99,17,3,pas,pas,NOM:obj:masc:pl,18,Neg,Neg,pas,C/V\,ADV,pas,10
100,17,4,estrange,estrange,ADJ:suj:femi:sg,18,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,étrange,8
101,17,5,de,de,PRE,18,Pre,Pre,de,C/(e)\,ADP,de,10
102,17,6,tei,tei,PRO:pers:obj:2:sg:bet,18,Prn,Prn,toi,C/V\,PRON,toi,10
103,17,7,est,est,VER:pres:3:sg,18,Vfin,Vfin,être,/V\,VERB,être,10
104,17,8,nee,nee,VER:pper:femi:sg,18,Vpp,Vpp,naître,'C/V\./(e)\,VERB,naître,10
105,18,1,jo,jo,PRO:pers:suj:1:sg:unb,19,Prn,Prn$,je,C/V\,PRON,je,10
106,18,2,la,la,PRO:pers:acc:3:femi:sg,19,Prn,Prn$$,le,C/V\,PRON,le,10
107,18,3,plasmai,plasmai,VER:simp:1:sg,19,Vfin,Vfin,,C/V\.'C/V\,VERB,UNKNOWN,-10
108,18,4,de,de,PRE,19,Pre,Pre,de,C/(e)\,ADP,de,10
109,18,5,ton,ton,DET:poss:obj:masc:sg,19,Det,Det,ton2,C/V\,DET,ton,10
110,18,6,cors,cors,NOM:obj:masc:sg,19,N,N,,C/V\,NOUN,corps,3
111,19,1,de,de,PRE,20,Pre,Pre,de,C/(e)\,ADP,de,10
112,19,2,tei,tei,PRO:pers:obj:2:sg:bet,20,Prn,Prn,toi,C/V\,PRON,toi,10
113,19,3,eissit,eissit,VER:simp:3:sg,20,Vfin,Vfin,issir,/V\.'C/V\,VERB,issir,10
114,19,4,non,non,ADV,20,Neg,Neg,ne,C/V\,ADV,ne,10
115,19,5,pas,pas,NOM:obj:masc:pl,20,Neg,Neg,pas,C/V\,ADV,pas,10
116,19,6,de,de,PRE,20,Pre,Pre,de,C/(e)\,ADP,de,10
117,19,7,fors,fors,ADV,20,PrA,PrA,hors,C/V\,ADV,hors,10
118,20,1,tu,tu,PRO:pers:suj:2:sg:unb,21,Prn,Prn$,tu,C/V\,PRON,tu,10
119,20,2,la,la,PRO:pers:acc:3:femi:sg,21,Prn,Prn$$,le,C/V\,PRON,le,10
120,20,3,governe,governe,VER:impe:2:sg,21,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,gouverner,9
121,20,4,par,par,PRE,21,Pre,Pre,par,C/V\,ADP,par,10
122,20,5,raison,raison,NOM:obj:femi:sg,21,N,N,,C/V\.'C/V\,NOUN,raison,8
123,21,1,n,n,PRO:clit,22,Neg,Neg$$,ne,C/\,ADV,ne,10
124,21,2,ait,ait,VER:subp:3:sg,22,Vfin,Vfin,avoir,/V\,VERB,avoir,10
125,21,3,entre,entre,PRE,22,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
126,21,4,vus,vus,PRO:pers:2:pl,22,Prn,Prn,vous,C/V\,PRON,vous,10
127,21,5,ja,ja,ADV,22,Adv,Adv,jà,C/V\,ADV,jà,10
128,21,6,tencon,tencon,NOM:obj:femi:sg,22,N,N,,C/V\.'C/V\,NOUN,tancon,-10
129,22,1,mais,mais,CON:coord,23,Crd,Crd,mais,C/V\,CCONJ,mais,10
130,22,2,grant,grant,ADJ:obj:femi:sg,23,Adj,Adj,grand,C/V\,ADJ,grand,10
131,22,3,amor,amor,NOM:obj:femi:sg,23,N,N,,/V\.'C/V\,NOUN,amour,8
132,22,4,grant,grant,ADJ:obj:masc:sg,23,Adj,Adj,grand,C/V\,ADJ,grand,10
133,22,5,conservage,conservage,NOM:obj:masc:sg,23,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,conservage,-10
134,23,1,tel,tel,ADJ:suj:femi:sg,24,Adj,Adj,tel,C/V\,ADJ,tel,10
135,23,2,soit,soit,VER:subp:3:sg,24,Vfin,Vfin,être,C/V\,VERB,être,10
136,23,3,la,la,DET:def:suj:femi:sg,24,Det,Det,le,C/V\,DET,le,10
137,23,4,lei,lei,NOM:suj:femi:sg,24,N,N,,C/V\,NOUN,loi,3
138,23,5,de,de,PRE,24,Pre,Pre,de,C/(e)\,ADP,de,10
139,23,6,mariage,mariage,NOM:obj:masc:sg,24,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,mariage,9
140,24,1,a,a,PRE,25,Pre,Pre,à,/V\,ADP,à,10
141,24,2,tei,tei,PRO:pers:obj:2:sg:bet,25,Prn,Prn,toi,C/V\,PRON,toi,10
142,24,3,parlerai,parlerai,VER:futu:1:sg,25,Vfin,Vfin,parler,C/V\.C/e\.'C/V\,VERB,parler,10
143,24,4,evain,evain,NPR:suj:femi:sg,25,N,N,,/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
144,25,1,co,co,PRO:invar,26,Prn,Prn,ce,C/V\,PRON,ce,10
145,25,2,garde,garde,VER:impe:2:sg,26,Vfin,Vfin,garder,'C/V\.C/(e)\,VERB,garder,10
146,25,3,tu,tu,PRO:pers:suj:2:sg:unb,26,Prn,Prn$,tu,C/V\,PRON,tu,10
147,25,4,ne,ne,PRO:clit,26,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
148,25,5,l',l',PRO:pers:obj:3:masc:sg:unb,26,Prn,Prn$$,le,C/\,PRON,le,10
149,25,6,tenez,tenez,VER:impe:2:pl,26,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
150,25,7,en,en,PRO:clit,26,Pre,Pre,en,/V\,ADP,en,10
151,25,8,vain,vain,ADJ:obj:masc:sg,26,Adj,Adj,,C/V\,ADJ,vain,3
152,26,1,si,si,PROCON,27,Adv,Adv,si4,C/V\,ADV,si,10
153,26,2,vos,vos,VER:pres:2:sg,27,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
154,26,3,faire,faire,VER:infi,27,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
155,26,4,ma,ma,DET:poss:obj:femi:sg,27,Det,Det,mon,C/V\,DET,mon,10
156,26,5,volenté,volenté,NOM:obj:femi:sg,27,N,N,,C/V\.C/V\.'C/V\,NOUN,volonté,8
157,27,1,en,en,PRE,28,Pre,Pre,en,/V\,ADP,en,10
158,27,2,ton,ton,DET:poss:obj:masc:sg,28,Det,Det,ton2,C/V\,DET,ton,10
159,27,3,cors,cors,NOM:obj:masc:sg,28,N,N,,C/V\,NOUN,corps,3
160,27,4,garderas,garderas,VER:futu:2:sg,28,Vfin,Vfin,garder,C/V\.C/e\.'C/V\,VERB,garder,10
161,27,5,bonté,bonté,NOM:obj:femi:sg,28,N,N,,C/V\.'C/V\,NOUN,bonté,9
162,28,1,aim,aim,VER:impe:2:sg,29,Vfin,Vfin,aimer,/V\,VERB,aimer,10
163,28,2,et,et,CON:coord,29,Crd,Crd,et,/V\,CCONJ,et,10
164,28,3,honor,honor,VER:impe:2:sg,29,Vfin,Vfin,honorer,/V\.'C/V\,VERB,honorer,10
165,28,4,ton,ton,DET:poss:obj:masc:sg,29,Det,Det,ton2,C/V\,DET,ton,10
166,28,5,creator,creator,NOM:obj:masc:sg,29,N,N,,C/V\.C/V\.'C/V\,NOUN,créateur,8
167,29,1,e,e,CON:coord,30,Crd,Crd,et,/V\,CCONJ,et,10
168,29,2,moi,moi,PRO:pers:obj:1:sg:bet,30,Prn,Prn$$,moi,C/V\,PRON,moi,10
169,29,3,reconuis,reconuis,VER:impe:2:sg,30,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\,VERB,reconnaître,10
170,29,4,a,a,PRE,30,Pre,Pre,à,/V\,ADP,à,10
171,29,5,seignor,seignor,NOM:obj:masc:sg,30,N,N,,C/V\.'C/V\,NOUN,seigneur,8
172,30,1,a,a,PRE,31,Pre,Pre,à,/V\,ADP,à,10
173,30,2,moi,moi,PRO:pers:obj:1:sg:bet,31,Prn,Prn$,moi,C/V\,PRON,moi,10
174,30,3,servir,servir,VER:infi,31,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
175,30,4,met,met,VER:impe:2:sg,31,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
176,30,5,ton,ton,DET:poss:obj:masc:sg,31,Det,Det,ton2,C/V\,DET,ton,10
177,30,6,porpens,porpens,NOM:obj:masc:sg,31,N,N,,C/V\.'C/V\,NOUN,pourpens,9
178,31,1,tut,tut,DET:ind:obj:femi:sg,32,QIs,QIs,tout,C/V\,DET,tout,10
179,31,2,ta,ta,DET:poss:obj:femi:sg,32,Det,Det,ton2,C/V\,DET,ton,10
180,31,3,force,force,NOM:obj:femi:sg,32,N,N,,'C/V\.C/(e)\,NOUN,force,3
181,31,4,e,e,CON:coord,32,Crd,Crd,et,/V\,CCONJ,et,10
182,31,5,tot,tot,DET:ind:obj:masc:sg,32,QIs,QIs,tout,C/V\,DET,tout,10
183,31,6,tun,tun,DET:poss:obj:masc:sg,32,Det,Det,ton2,C/V\,DET,ton,10
184,31,7,sens,sens,NOM:obj:masc:sg,32,N,N,,C/V\,NOUN,sens,8
185,32,1,adam,adam,NPR:obj:masc:sg,33,N,N,,/V\.'C/V\,PROPN|NOUN,Adam,8
186,32,2,aime,aime,VER:impe:2:sg,33,Vfin,Vfin,aimer,'/V\.C/(e)\,VERB,aimer,10
187,32,3,et,et,CON:coord,33,Crd,Crd,et,/V\,CCONJ,et,10
188,32,4,lui,lui,PRO:pers:obj:3:masc:sg:bet,33,Prn,Prn$$,lui,C/V\,PRON,lui,10
189,32,5,tien,tien,VER:impe:2:sg,33,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
190,32,6,chier,chier,ADJ:obj:masc:sg,33,Adj,Adj,cher,C/V\,ADJ,cher,10
191,33,1,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
192,33,2,est,est,VER:pres:3:sg,34,Vfin,Vfin,être,/V\,VERB,être,10
193,33,3,marid,marid,NOM:suj:masc:sg,34,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
194,33,4,e,e,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
195,33,5,tu,tu,PRO:pers:suj:2:sg:unb,34,Prn,Prn,tu,C/V\,PRON,tu,10
196,33,6,sa,sa,DET:poss:suj:femi:sg,34,Det,Det,son4,C/V\,DET,son,10
197,33,7,mullier,mullier,NOM:suj:femi:sg,34,N,N,,C/V\.'C/V\,NOUN,moillier,0
198,34,1,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
199,34,2,lui,lui,PRO:pers:obj:3:masc:sg:bet,35,Prn,Prn,lui,C/V\,PRON,lui,10
200,34,3,soies,soies,VER:impe:2:sg,35,Vfin,Vfin,être,'C/V\./e\,VERB,être,10
201,34,4,tot,tot,DET:ind:obj:masc:sg,35,QIs,QIs,tout,C/V\,DET,tout,10
202,34,5,tens,tens,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,temps,8
203,34,6,encline,encline,ADJ:suj:femi:sg,35,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,enclin,8
204,35,1,nen,nen,PROCON,36,Neg,Neg$$,ne,C/V\,ADV,ne,10
205,35,2,issir,issir,VER:infi,36,Vinf,Vinf,issir,/V\.'C/V\,VERB,issir,10
206,35,3,de,de,PRE,36,Pre,Pre,de,C/(e)\,ADP,de,10
207,35,4,sa,sa,DET:poss:obj:femi:sg,36,Det,Det,son4,C/V\,DET,son,10
208,35,5,discipline,discipline,NOM:obj:femi:sg,36,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,discipline,8
209,36,1,lui,lui,PRO:pers:obj:3:masc:sg:bet,37,Prn,Prn$$,lui,C/V\,PRON,lui,10
210,36,2,serf,serf,VER:impe:2:sg,37,Vfin,Vfin,servir,C/V\,VERB,servir,10
211,36,3,e,e,CON:coord,37,Crd,Crd,et,/V\,CCONJ,et,10
212,36,4,aim,aim,VER:impe:2:sg,37,Vfin,Vfin,aimer,/V\,VERB,aimer,10
213,36,5,par,par,PRE,37,Pre,Pre,par,C/V\,ADP,par,10
214,36,6,bon,bon,ADJ:obj:masc:sg,37,Adj,Adj,bon,C/V\,ADJ,bon,10
215,36,7,coraje,coraje,NOM:obj:masc:sg,37,N,N,,C/V\.'C/V\.C/(e)\,NOUN,courage,9
216,37,1,car,car,CON:coord,38,Crd,Crd,car,C/V\,CCONJ,car,10
217,37,2,co,co,PRO:invar,38,Prn,Prn,ce,C/V\,PRON,ce,10
218,37,3,est,est,VER:pres:3:sg,38,Vfin,Vfin,être,/V\,VERB,être,10
219,37,4,droiz,droiz,NOM:suj:masc:sg,38,Adj,Adj,droit2,C/V\,ADJ,droit,10
220,37,5,de,de,PRE,38,Pre,Pre,de,C/(e)\,ADP,de,10
221,37,6,mariage,mariage,NOM:obj:masc:sg,38,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,mariage,9
222,38,1,se,se,PROCON,39,Sub,Sub,si3,C/(e)\,SCONJ,si,10
223,38,2,tu,tu,PRO:pers:suj:2:sg:unb,39,Prn,Prn$,tu,C/V\,PRON,tu,10
224,38,3,le,le,PRO:pers:obj:3:masc:sg:unb,39,Prn,Prn$$,le,C/(e)\,PRON,le,10
225,38,4,fais,fais,VER:pres:2:sg,39,Vfin,Vfin,faire,C/V\,VERB,faire,10
226,38,5,bon,bon,ADJ:obj:masc:sg,39,Adj,Adj,bon,C/V\,ADJ,bon,10
227,38,6,adjutoire,adjutoire,NOM:obj:masc:sg,39,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,adjutoire,9
228,39,1,jo,jo,PRO:pers:suj:1:sg:unb,40,Prn,Prn$,je,C/V\,PRON,je,10
229,39,2,te,te,PRO:pers:obj:2:sg:unb,40,Prn,Prn$$,te,C/(e)\,PRON,te,10
230,39,3,mettrai,mettrai,VER:futu:1:sg,40,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
231,39,4,od,od,PRE,40,Pre,Pre,o,/V\,ADP,o,10
232,39,5,lui,lui,PRO:pers:obj:3:masc:sg:bet,40,Prn,Prn,lui,C/V\,PRON,lui,10
233,39,6,en,en,PRE,40,Pre,Pre,en,/V\,ADP,en,10
234,39,7,gloire,gloire,NOM:obj:femi:sg,40,N,N,,'C/V\.C/(e)\,NOUN,gloire,8
235,40,1,jo,jo,PRO:pers:suj:1:sg:unb,41,Prn,Prn$,je,C/V\,PRON,je,10
236,40,2,l',l',PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/\,PRON,le,10
237,40,3,frai,frai,VER:futu:1:sg,41,Vfin,Vfin,faire,C/V\,VERB,faire,10
238,40,4,sire,sire,NOM:suj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,sire,11
239,40,5,a,a,PRE,41,Pre,Pre,à,/V\,ADP,à,10
240,40,6,ton,ton,DET:poss:obj:masc:sg,41,Det,Det,ton2,C/V\,DET,ton,10
241,40,7,plaisir,plaisir,VER:infi,41,N,N,,C/V\.'C/V\,NOUN,plaisir,8
242,41,1,ja,ja,ADV,42,Adv,Adv,jà,C/V\,ADV,jà,10
243,41,2,n,n,PRO:clit,42,Neg,Neg$$,ne,C/\,ADV,ne,10
244,41,3,en,en,PRO:clit,42,Prn,Prn$$,en2,/V\,PRON,en,10
245,41,4,voldrai,voldrai,VER:futu:1:sg,42,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
246,41,5,de,de,PRE,42,Pre,Pre,de,C/(e)\,ADP,de,10
247,41,6,rien,rien,ADV,42,N,N,rien,C/V\,PROPN|NOUN,rien,10
248,41,7,issir,issir,VER:infi,42,Vinf,Vinf,issir,/V\.'C/V\,VERB,issir,10
249,42,1,toi,toi,PRO:pers:obj:2:sg:bet,43,Prn,Prn$$,toi,C/V\,PRON,toi,10
250,42,2,conustrai,conustrai,VER:futu:1:sg,43,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\,VERB,connaître,10
251,42,3,a,a,PRE,43,Pre,Pre,à,/V\,ADP,à,10
252,42,4,seignor,seignor,NOM:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,seigneur,8
253,43,1,lui,lui,PRO:pers:obj:3:masc:sg:bet,44,Prn,Prn,lui,C/V\,PRON,lui,10
254,43,2,a,a,PRE,44,Pre,Pre,à,/V\,ADP,à,10
255,43,3,paraille,paraille,ADJ:obj:masc:sg,44,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,pareil,9
256,43,4,et,et,CON:coord,44,Crd,Crd,et,/V\,CCONJ,et,10
257,43,5,a,a,PRE,44,Pre,Pre,à,/V\,ADP,à,10
258,43,6,forzor,forzor,ADJ:obj:masc:sg,44,Adj,Adj,,C/V\.'C/V\,ADJ,UNKNOWN,-10
259,44,1,jo,jo,PRO:pers:suj:1:sg:unb,45,Prn,Prn$,je,C/V\,PRON,je,10
260,44,2,lui,lui,PRO:pers:obj:3:masc:sg:bet,45,Prn,Prn$$,lui,C/V\,PRON,lui,10
261,44,3,serrai,serrai,VER:futu:1:sg,45,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
262,44,4,tot,tot,DET:ind:obj:masc:sg,45,QIs,QIs,tout,C/V\,DET,tout,10
