wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
616,91,3,prenez,prenez,189,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
617,91,4,a,a,189,Pre,Pre,à,/V\,ADP,à,10
618,91,5,repentance,repentance,189,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,repentance,9
619,91,6,.,.,189,Pnc,Pnc,,,PUNCT,.,9
620,92,1,pour,pour,190,Pre,Pre,pour,C/V\,ADP,pour,10
621,92,2,le,le,190,Det,Det,le,C/(e)\,DET,le,10
622,92,3,sien,sien,190,Adj,Adj,son4,C/V\,ADJ,son,10
623,92,4,pueple,pueple,190,N,N,,'C/V\.C/(e)\,NOUN,peuple,8
624,92,5,racheter,racheter,190,Vinf,Vinf,racheter,C/V\.C/e\.'C/V\,VERB,racheter,10
625,93,1,te,te,191,Prn,Prn$$,te,C/(e)\,PRON,te,10
626,93,2,covient,covient,191,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10
627,93,3,ceste,ceste,191,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
628,93,4,mort,mort,191,N,N,,C/V\,NOUN,mort,3
629,93,5,pener,pener,191,Vinf,Vinf,pener,C/V\.'C/V\,VERB,pener,10
630,93,6,.,.,191,Pnc,Pnc,,,PUNCT,.,9
631,94,1,biax,biax,192,Adj,Adj,beau,C/V\,ADJ,beau,10
632,94,2,douz,douz,192,Adj,Adj,doux,C/V\,ADJ,doux,10
633,94,3,pere,pere,192,N,N,,'C/V\.C/(e)\,NOUN,père,3
634,94,4,",",",",192,Pnc,Pnc,,,PUNCT,",",9
635,94,5,ce,ce,192,Prn,Prn,ce,C/(e)\,PRON,ce,10
636,94,6,ne,ne,192,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
637,94,7,puet,puet,192,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
638,94,8,estre,estre,192,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
639,94,9,!,!,192,Pnc,Pnc,,,PUNCT,!,9
640,95,1,a,a,193,Pre,Pre,à,/V\,ADP,à,10
641,95,2,ton,ton,193,Det,Det,ton2,C/V\,DET,ton,10
642,95,3,plaisir,plaisir,193,N,N,,C/V\.'C/V\,NOUN,plaisir,5
643,95,4,me,me,193,Prn,Prn$$,me,C/(e)\,PRON,me,10
644,95,5,covient,covient,193,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10
645,95,6,estre,estre,193,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
646,95,7,.,.,193,Pnc,Pnc,,,PUNCT,.,9
647,96,1,fai,fai,194,Vfin,Vfin,faire,C/V\,VERB,faire,10
648,96,2,ton,ton,194,Det,Det,ton2,C/V\,DET,ton,10
649,96,3,comandement,comandement,194,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,commandement,9
650,96,4,de,de,194,Pre,Pre,de,C/(e)\,ADP,de,10
651,96,5,moi,moi,194,Prn,Prn,moi,C/V\,PRON,moi,10
652,96,6,",",",",194,Pnc,Pnc,,,PUNCT,",",9
653,97,1,car,car,195,Crd,Crd,car,C/V\,CCONJ,car,10
654,97,2,je,je,195,Prn,Prn$,je,C/(e)\,PRON,je,10
655,97,3,le,le,195,Prn,Prn$$,le,C/(e)\,PRON,le,10
656,97,4,veil,veil,195,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
657,97,5,et,et,195,Crd,Crd,et,/V\,CCONJ,et,10
658,97,6,m',m',195,Prn,Prn$$,me,C/\,PRON,me,10
659,97,7,i,i,195,Prn,Prn$$,y2,/V\,PRON,y,10
660,97,8,otroi,otroi,195,Vfin,Vfin,octroyer,/V\.'C/V\,VERB,octroyer,10
661,97,9,.,.,195,Pnc,Pnc,,,PUNCT,.,9
662,98,1,seigneurs,seigneurs,196,N,N,,C/V\.'C/V\,NOUN,seigneur,9
663,98,2,juis,juis,196,N,N,,C/V\.'C/V\,PROPN|NOUN,juif,6
664,98,3,",",",",196,Pnc,Pnc,,,PUNCT,",",9
665,98,4,or,or,196,Adv,Adv,or2,/V\,ADV,or,10
666,98,5,entendés,entendés,196,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
667,99,1,et,et,197,Crd,Crd,et,/V\,CCONJ,et,10
668,99,2,me,me,197,Prn,Prn$$,me,C/(e)\,PRON,me,10
669,99,3,dites,dites,197,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
670,99,4,que,que,197,Sub,Sub,que,C/(e)\,SCONJ,que,10
671,99,5,me,me,197,Prn,Prn$$,me,C/(e)\,PRON,me,10
672,99,6,dorrés,dorrés,197,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
673,100,1,du,du,198,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
674,100,2,vostre,vostre,198,Adj,Adj,votre,'C/V\.C/(e)\,ADJ,votre,10
675,100,3,",",",",198,Pnc,Pnc,,,PUNCT,",",9
676,100,4,se,se,198,Sub,Sub,si3,C/(e)\,SCONJ,si,10
677,100,5,ore,ore,198,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
678,100,6,en,en,198,Pre,Pre,en,/V\,ADP,en,10
679,100,7,droit,droit,198,Adj,Adj,droit2,C/V\,ADJ,droit,10
680,100,8,vous,vous,198,Prn,Prn$$,vous,C/V\,PRON,vous,10
681,100,9,vent,vent,198,Vfin,Vfin,vendre,C/V\,VERB,vendre,10
682,101,1,mon,mon,199,Det,Det,mon,C/V\,DET,mon,10
683,101,2,maitre,maitre,199,N,N,,'C/V\.C/(e)\,NOUN,maître,9
684,101,3,que,que,199,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
685,101,4,vous,vous,199,Prn,Prn$,vous,C/V\,PRON,vous,10
686,101,5,heez,heez,199,Vfin,Vfin,haïr,C/V\.'C/V\,VERB,haïr,10
687,101,6,tant,tant,199,QIs,QIs,tant,C/V\,ADV,tant,10
688,101,7,",",",",199,Pnc,Pnc,,,PUNCT,",",9
689,102,1,qui,qui,200,Qux,Qux,qui,C/V\,PRON,qui,10
690,102,2,veut,veut,200,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
691,102,3,destruire,destruire,200,Vinf,Vinf,détruire,C/V\.'C/V\.C/(e)\,VERB,détruire,10
692,102,4,vostre,vostre,200,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
693,102,5,loy,loy,200,N,N,,C/V\,NOUN,loi,8
694,103,1,et,et,201,Crd,Crd,et,/V\,CCONJ,et,10
695,103,2,touz,touz,201,QIs,QIs,tout,C/V\,ADV,tout,10
696,103,3,vous,vous,201,Prn,Prn$$,vous,C/V\,PRON,vous,10
697,103,4,veut,veut,201,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
698,103,5,mestre,mestre,201,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
699,103,6,sous,sous,201,PrA,PrA,sous,C/V\,ADP,sous,10
700,103,7,soi,soi,201,Prn,Prn,soi,C/V\,PRON,soi,10
701,103,8,.,.,201,Pnc,Pnc,,,PUNCT,.,9
702,104,1,judas,judas,202,N,N,,C/V\.'C/V\,PROPN,Judas,5
703,104,2,",",",",202,Pnc,Pnc,,,PUNCT,",",9
704,104,3,un,un,202,QIs,QIs,un,/V\,DET,un,10
