wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
24,3,7,vers,vers,NOM:obj:masc:pl,3,N,N,,C/V\,PROPN|NOUN,vert|vers|ver|vair,-1
25,3,8,abrigeron,abrigeron,VER:futu:1:pl,3,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\,VERB,UNKNOWN,-10
26,4,1,la,la,DET:def:suj:femi:sg,4,Det,Det,le,C/V\,DET,le,10
27,4,2,voie,voie,NOM:suj:femi:sg,4,N,N,,'C/V\./(e)\,NOUN,voie,8
28,4,3,est,est,VER:pres:3:sg,4,Vfin,Vfin,être,/V\,VERB,être,10
29,4,4,longue,longue,ADJ:suj:femi:sg,4,Adj,Adj,long,'C/V\.C/(e)\,ADJ,long,10
30,4,5,et,et,CON:coord,4,Crd,Crd,et,/V\,CCONJ,et,10
31,4,6,grief,grief,ADJ:suj:femi:sg,4,Adj,Adj,,C/V\,ADJ,grief,8
32,4,7,et,et,CON:coord,4,Crd,Crd,et,/V\,CCONJ,et,10
33,4,8,le,le,DET:def:obj:masc:sg,4,Det,Det,le,C/(e)\,DET,le,10
34,4,9,travail,travail,NOM:obj:masc:sg,4,N,N,,C/V\.'C/V\,NOUN,travail,8
35,4,10,cremon,cremon,VER:pres:1:pl,4,Vfin,Vfin,craindre,C/V\.'C/V\,VERB,craindre,10
36,5,1,hastainz,hastainz,NPR:suj:masc:sg,5,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
37,5,2,estoit,estoit,VER:impf:3:sg,5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
38,5,3,en,en,PRO:clit,5,Pre,Pre,en,/V\,ADP,en,10
39,5,4,france,france,NPR:obj:femi:sg,5,N,N,,'C/V\.C/(e)\,NOUN,France,5
40,5,5,qui,qui,PROCON,5,Qux,Qux,qui,C/V\,PRON,qui,10
41,5,6,ne,ne,PRO:clit,5,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
42,5,7,fist,fist,VER:simp:3:sg,5,Vfin,Vfin,faire,C/V\,VERB,faire,10
43,5,8,se,se,PROCON,5,Sub,Sub,si3,C/(e)\,SCONJ,si,10
44,5,9,mal,mal,NOM:obj:masc:sg,5,N,N,mal,C/V\,NOUN,mal,10
45,5,10,non,non,ADV,5,NVP,NVP,non,C/V\,ADV,non,10
46,6,1,il,il,PRO:pers:suj:3:masc:sg:unb,6,Prn,Prn$,il,/V\,PRON,il,10
47,6,2,out,out,VER:simp:3:sg,6,Vfin,Vfin,avoir,/V\,VERB,avoir,10
48,6,3,tout,tout,DET:ind:obj:masc:sg,6,QIs,QIs,tout,C/V\,ADV,tout,10
49,6,4,temps,temps,NOM:obj:masc:sg,6,N,N,,C/V\,NOUN,temps,8
50,6,5,le,le,DET:def:obj:masc:sg,6,Det,Det,le,C/(e)\,DET,le,10
51,6,6,cuer,cuer,NOM:obj:masc:sg,6,N,N,,C/V\,NOUN,coeur,3
52,6,7,orguillouz,orguillouz,ADJ:obj:masc:sg,6,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,orgueilleux,0
53,6,8,et,et,CON:coord,6,Crd,Crd,et,/V\,CCONJ,et,10
54,6,9,felon,felon,NOM:obj:masc:sg,6,Adj,Adj,félon,C/V\.'C/V\,ADJ,félon,10
55,7,1,de,de,PRE,7,Pre,Pre,de,C/(e)\,ADP,de,10
56,7,2,sainte,sainte,ADJ:obj:femi:sg,7,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10
57,7,3,eglise,eglise,NOM:obj:femi:sg,7,N,N,,/V\.'C/V\.C/(e)\,NOUN,église,8
58,7,4,fist,fist,VER:simp:3:sg,7,Vfin,Vfin,faire,C/V\,VERB,faire,10
59,7,5,mainte,mainte,DET:ind:obj:femi:sg,7,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10
60,7,6,destrucion,destrucion,NOM:obj:femi:sg,7,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,destruction,9
61,8,1,et,et,CON:coord,8,Crd,Crd,et,/V\,CCONJ,et,10
62,8,2,des,des,PREDET:de:obj:masc:pl,8,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
63,8,3,crestienz,crestienz,NOM:obj:masc:pl,8,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8
64,8,4,fist,fist,VER:simp:3:sg,8,Vfin,Vfin,faire,C/V\,VERB,faire,10
65,8,5,mainte,mainte,DET:ind:obj:femi:sg,8,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10
66,8,6,grant,grant,ADJ:obj:femi:sg,8,Adj,Adj,grand,C/V\,ADJ,grand,10
67,8,7,traison,traison,NOM:obj:femi:sg,8,N,N,,C/V\.C/V\.'C/V\,NOUN,trahison,5
68,9,1,damedeu,damedeu,NOM:obj:masc:sg,9,N,N,,C/V\.C/e\.'C/V\,PROPN,damedieu,2
69,9,2,ne,ne,PRO:clit,9,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
70,9,3,doubta,doubta,VER:simp:3:sg,9,Vfin,Vfin,,C/V\.'C/V\,VERB,douter,3
71,9,4,ne,ne,PRO:clit,9,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
72,9,5,la,la,DET:def:obj:femi:sg,9,Det,Det,le,C/V\,DET,le,10
73,9,6,maleichon,maleichon,NOM:obj:femi:sg,9,N,N,,C/V\.C/(V)\./V\.'C/V\,NOUN,malaison,-10
74,10,1,bien,bien,ADV,10,Adv,Adv,bien,C/V\,ADV,bien,10
75,10,2,en,en,PRO:clit,10,Prn,Prn$$,en2,/V\,PRON,en,10
76,10,3,doit,doit,VER:pres:3:sg,10,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
77,10,4,aler,aler,VER:infi,10,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
78,10,5,l,l',DET:def:suj:femi:sg,10,Det,Det,le,C/\,DET,le,10
79,10,6,ame,ame,NOM:suj:femi:sg,10,N,N,,'/V\.C/(e)\,NOUN,âme,3
80,10,7,en,en,PRE,10,Pre,Pre,en,/V\,ADP,en,10
81,10,8,grant,grant,ADJ:obj:femi:sg,10,Adj,Adj,grand,C/V\,ADJ,grand,10
82,10,9,confusion,confusion,NOM:obj:femi:sg,10,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,confusion,9
83,11,1,quant,quant,ADV,11,Sub,Sub,quand,C/V\,SCONJ,quand,10
84,11,2,il,il,PRO:pers:suj:3:masc:sg:unb,11,Prn,Prn$,il,/V\,PRON,il,10
85,11,3,l,l',PRO:pers:obj:3:masc:sg:unb,11,Prn,Prn$$,le,C/\,PRON,le,10
86,11,4,a,a,VER:pres:3:sg,11,Vfin,Vfin,avoir,/V\,VERB,avoir,10
87,11,5,deservi,deservi,VER:pper:masc:sg,11,Vpp,Vpp,desservir,C/V\.C/V\.'C/V\,VERB,desservir,10
88,11,6,et,et,CON:coord,11,Crd,Crd,et,/V\,CCONJ,et,10
89,11,7,nos,nos,PRO:pers:1:pl,11,Prn,Prn$,nous,C/V\,PRON,nous,10
90,11,8,le,le,PRO:pers:obj:3:masc:sg:unb,11,Prn,Prn$$,le,C/(e)\,PRON,le,10
91,11,9,conjuron,conjuron,VER:pres:1:pl,11,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,UNKNOWN,-10
92,12,1,amdui,amdui,ADJ:card,12,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10
93,12,2,furent,furent,VER:simp:3:pl,12,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
94,12,3,danoiz,danoiz,NOM:suj:masc:pl,12,Adj,Adj,,C/V\.'C/V\,ADJ,danois,8
95,12,4,mez,mez,CON:subord,12,Crd,Crd,mais,C/V\,CCONJ,mais,10
96,12,5,moult,moult,ADV,12,QIs,QIs,moult,C/V\,ADV,moult,10
97,12,6,furent,furent,VER:simp:3:pl,12,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
98,12,7,divers,divers,ADJ:suj:masc:pl,12,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10
99,13,1,rou,rou,NPR:suj:masc:sg,13,N,N,,C/V\,NOUN,roul,5
100,13,2,fist,fist,VER:simp:3:sg,13,Vfin,Vfin,faire,C/V\,VERB,faire,10
101,13,3,auques,auques,ADV,13,Adv,Adv,auques,'/V\.C/e\,ADV,auques,10
102,13,4,a,a,PRE,13,Pre,Pre,à,/V\,ADP,à,10
103,13,5,droit,droit,NOM:obj:masc:sg,13,N,N,droit,C/V\,PROPN|NOUN,droit,10
104,13,6,hastains,hastains,NPR:suj:masc:sg,13,N,N,,C/V\.'C/V\,NOUN,hâtain,-10
105,13,7,fist,fist,VER:simp:3:sg,13,Vfin,Vfin,faire,C/V\,VERB,faire,10
106,13,8,a,a,PRE,13,Vfin,Vfin,avoir,/V\,VERB,avoir,10
107,13,9,envers,envers,PRE,13,PrA,PrA,envers,/V\.'C/V\,ADP,envers,10
108,14,1,rou,rou,NPR:suj:masc:sg,14,N,N,,C/V\,NOUN,roul,5
109,14,2,fu,fu,VER:simp:3:sg,14,Vfin,Vfin,être,C/V\,VERB,être,10
110,14,3,amiables,amiables,ADJ:suj:masc:sg,14,Adj,Adj,,/V\.C/V\.'C/V\.C/e\,ADJ,amiable,8
111,14,4,hastainz,hastainz,NPR:suj:masc:sg,14,N,N,,C/V\.'C/V\,NOUN,hâtein,-10
112,14,5,fier,fier,ADJ:suj:masc:sg,14,Adj,Adj,fier,C/V\,ADJ,fier,10
113,14,6,et,et,CON:coord,14,Crd,Crd,et,/V\,CCONJ,et,10
114,14,7,divers,divers,ADJ:suj:masc:sg,14,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10
115,15,1,onques,onques,ADV,15,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
116,15,2,nen,nen,PROCON,15,Neg,Neg$$,ne,C/V\,ADV,ne,10
117,15,3,out,out,VER:simp:3:sg,15,Vfin,Vfin,avoir,/V\,VERB,avoir,10
118,15,4,merci,merci,NOM:obj:femi:sg,15,N,N,,C/V\.'C/V\,NOUN,merci,8
119,15,5,ne,ne,PROCON,15,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
120,15,6,de,de,PRE,15,Pre,Pre,de,C/(e)\,ADP,de,10
121,15,7,frans,frans,ADJ:obj:masc:pl,15,Adj,Adj,franc2,C/V\,ADJ,franc,10
122,15,8,ne,ne,PROCON,15,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
123,15,9,de,de,PRE,15,Pre,Pre,de,C/(e)\,ADP,de,10
124,15,10,sers,sers,NOM:obj:masc:pl,15,N,N,,C/V\,NOUN,serf,3
125,16,1,ne,ne,PROCON,16,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
126,16,2,clers,clers,NOM:obj:masc:pl,16,N,N,,C/V\,NOUN,clerc,3
127,16,3,ne,ne,PROCON,16,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
128,16,4,lais,lais,NOM:obj:masc:pl,16,Adj,Adj,lai,C/V\,ADJ,lai,10
129,16,5,n,n,PRO:clit,16,Neg,Neg$$,ne,C/\,ADV,ne,10
130,16,6,ama,ama,VER:simp:3:sg,16,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
131,16,7,ne,ne,PRO:clit,16,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
132,16,8,moingne,moingne,NOM:obj:masc:sg,16,N,N,,'C/V\.C/(e)\,NOUN,moigne,-10
133,16,9,ne,ne,PROCON,16,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
134,16,10,convers,convers,NOM:obj:masc:sg,16,N,N,,C/V\.'C/V\,NOUN,convers,8
135,17,1,la,la,DET:def:suj:femi:sg,17,Det,Det,le,C/V\,DET,le,10
136,17,2,gent,gent,NOM:suj:femi:sg,17,N,N,,C/V\,NOUN,gent,8
137,17,3,de,de,PRE,17,Pre,Pre,de,C/(e)\,ADP,de,10
138,17,4,danemarche,danemarche,NPR:obj:femi:sg,17,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,danemarche,5
139,17,5,fu,fu,VER:simp:3:sg,17,Vfin,Vfin,être,C/V\,VERB,être,10
140,17,6,tout,tout,DET:ind:obj:masc:sg,17,QIs,QIs,tout,C/V\,DET,tout,10
141,17,7,tens,tens,NOM:obj:masc:sg,17,N,N,,C/V\,NOUN,temps,8
142,17,8,orguellousse,orguellousse,ADJ:suj:femi:sg,17,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\,ADJ,orgueilleux,0
143,18,1,touz,touz,DET:ind:obj:masc:pl,18,QIs,QIs,tout,C/V\,DET,tout,10
144,18,2,tens,tens,NOM:obj:masc:pl,18,N,N,,C/V\,NOUN,temps,8
145,18,3,fu,fu,VER:simp:3:sg,18,Vfin,Vfin,être,C/V\,VERB,être,10
146,18,4,sorquidee,sorquidee,VER:pper:femi:sg,18,Vpp,Vpp,surcuider,C/V\.C/V\.'C/V\./(e)\,VERB,surcuider,10
147,18,5,et,et,CON:coord,18,Crd,Crd,et,/V\,CCONJ,et,10
148,18,6,moult,moult,ADV,18,QIs,QIs,moult,C/V\,ADV,moult,10
149,18,7,fu,fu,VER:simp:3:sg,18,Vfin,Vfin,être,C/V\,VERB,être,10
150,18,8,convoitousse,convoitousse,ADJ:suj:femi:sg,18,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,convoiteux,0
151,19,1,fiere,fiere,ADJ:suj:femi:sg,19,Adj,Adj,fier,'C/V\.C/(e)\,ADJ,fier,10
152,19,2,fu,fu,VER:simp:3:sg,19,Vfin,Vfin,être,C/V\,VERB,être,10
153,19,3,et,et,CON:coord,19,Crd,Crd,et,/V\,CCONJ,et,10
154,19,4,preissant,preissant,VER:ppre,19,Vprs,Vprs,priser,C/V\.'C/V\,VERB,priser,10
155,19,5,gaie,gaie,ADJ:suj:femi:sg,19,Adj,Adj,,'C/V\./(e)\,ADJ,gai,8
156,19,6,et,et,CON:coord,19,Crd,Crd,et,/V\,CCONJ,et,10
157,19,7,luxuriouse,luxuriouse,ADJ:suj:femi:sg,19,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,luxurieux,9
158,20,1,nus,nus,DET:ind:suj:masc:sg,20,QIs,QIs,nul,C/V\,DET,nul,10
159,20,2,hons,hons,NOM:suj:masc:sg,20,N,N,,/V\,NOUN,homme,8
160,20,3,ne,ne,PRO:clit,20,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
161,20,4,se,se,PROCON,20,Prn,Prn$$,se,C/(e)\,PRON,se,10
162,20,5,tenoit,tenoit,VER:impf:3:sg,20,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
163,20,6,a,a,PRE,20,Pre,Pre,à,/V\,ADP,à,10
164,20,7,une,une,DET:ndf:obj:femi:sg,20,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
165,20,8,fame,fame,NOM:obj:femi:sg,20,N,N,,'C/V\.C/(e)\,NOUN,femme,3
166,20,9,espouse,espouse,NOM:obj:femi:sg,20,N,N,,/V\.'C/V\.C/(e)\,NOUN,épouse,3
167,21,1,de,de,PRE,21,Pre,Pre,de,C/(e)\,ADP,de,10
168,21,2,plusors,plusors,DET:ind:obj:femi:pl,21,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
169,21,3,fames,fames,NOM:obj:femi:pl,21,N,N,,'C/V\.C/e\,NOUN,femme,3
170,21,4,ourent,ourent,VER:simp:3:pl,21,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
171,21,5,a,a,PRE,21,Pre,Pre,à,/V\,ADP,à,10
172,21,6,merveilles,merveilles,NOM:obj:femi:pl,21,N,N,,C/V\.'C/V\.C/e\,PROPN|NOUN,merveille,8
173,21,7,enfanz,enfanz,NOM:obj:masc:pl,21,N,N,,/V\.'C/V\,NOUN,enfant,8
174,22,1,mout,mout,ADV,22,QIs,QIs,moult,C/V\,ADV,moult,10
175,22,2,y,y,PRO:clit,22,Prn,Prn$$,y2,/V\,PRON,y,10
176,22,3,out,out,VER:simp:3:sg,22,Vfin,Vfin,avoir,/V\,VERB,avoir,10
177,22,4,de,de,PRE,22,Pre,Pre,de,C/(e)\,ADP,de,10
178,22,5,petiz,petiz,ADJ:obj:masc:pl,22,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
179,22,6,et,et,CON:coord,22,Crd,Crd,et,/V\,CCONJ,et,10
180,22,7,mout,mout,ADV,22,QIs,QIs,moult,C/V\,ADV,moult,10
181,22,8,y,y,PRO:clit,22,Prn,Prn$$,y2,/V\,PRON,y,10
182,22,9,out,out,VER:simp:3:sg,22,Vfin,Vfin,avoir,/V\,VERB,avoir,10
183,22,10,de,de,PRE,22,Pre,Pre,de,C/(e)\,ADP,de,10
184,22,11,granz,granz,ADJ:obj:masc:pl,22,Adj,Adj,grand,C/V\,ADJ,grand,10
185,23,1,tant,tant,ADV,23,QIs,QIs,tant,C/V\,ADV,tant,10
186,23,2,y,y,PRO:clit,23,Prn,Prn$$,y2,/V\,PRON,y,10
187,23,3,out,out,VER:simp:3:sg,23,Vfin,Vfin,avoir,/V\,VERB,avoir,10
188,23,4,fiz,fiz,NOM:obj:masc:pl,23,N,N,,C/V\,NOUN,fils,8
189,23,5,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
190,23,6,filles,filles,NOM:obj:femi:pl,23,N,N,,'C/V\.C/e\,NOUN,fille,3
191,23,7,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
192,23,8,fames,fames,NOM:obj:femi:pl,23,N,N,,'C/V\.C/e\,NOUN,femme,3
193,23,9,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
194,23,10,serjanz,serjanz,NOM:obj:masc:pl,23,N,N,,C/V\.'C/V\,NOUN,sergent,9
195,24,1,ne,ne,PRO:clit,24,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
196,24,2,poout,poout,VER:simp:3:sg,24,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
197,24,3,sa,sa,DET:poss:obj:femi:sg,24,Det,Det,son4,C/V\,DET,son,10
198,24,4,gent,gent,NOM:obj:femi:sg,24,N,N,,C/V\,NOUN,gent,8
199,24,5,paistre,paistre,VER:infi,24,Vinf,Vinf,paître,'C/V\.C/(e)\,VERB,paître,10
200,24,6,trestout,trestout,DET:ind:suj:masc:sg,24,QIs,QIs,trèstout,C/V\.'C/V\,DET,trèstout,10
201,24,7,le,le,DET:def:suj:masc:sg,24,Det,Det,le,C/(e)\,DET,le,10
202,24,8,plus,plus,ADV,24,Adv,Adv,plus,C/V\,ADV,plus,10
203,24,9,mananz,mananz,ADJ:suj:masc:sg,24,Vprs,Vprs,manoir2,C/V\.'C/V\,VERB,manoir,10
204,25,1,ne,ne,PRO:clit,25,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
205,25,2,pouet,pouét,VER:impf:3:sg,25,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
206,25,3,pas,pas,NOM:obj:masc:pl,25,N,N,,C/V\,PROPN|NOUN,pas,8
207,25,4,souffire,souffire,VER:infi,25,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,suffire,-1
208,25,5,quanque,quanque,PRO:invar,25,Qux,Qux,quanque,'C/V\.C/(e)\,PRON,quanque,10
209,25,6,il,il,PRO:pers:suj:3:masc:pl,25,Prn,Prn$,il,/V\,PRON,il,10
210,25,7,gaaignoient,gaaignoient,VER:impf:3:pl,25,Vfin,Vfin,gagner,C/(V)\./V\.'C/V\./e\,VERB,gagner,10
211,26,1,a,a,PRE,26,Pre,Pre,à,/V\,ADP,à,10
212,26,2,paistre,paistre,VER:infi,26,Vinf,Vinf,paître,'C/V\.C/(e)\,VERB,paître,10
213,26,3,lez,lëz,DET:def:obj:masc:pl,26,Det,Det,le,C/e\,DET,le,10
214,26,4,enfanz,enfanz,NOM:obj:masc:pl,26,N,N,,/V\.'C/V\,NOUN,enfant,8
215,26,5,qui,qui,PROCON,26,Qux,Qux,qui,C/V\,PRON,qui,10
216,26,6,trop,trop,ADV,26,Adv,Adv,trop,C/V\,ADV,trop,10
217,26,7,mouteplioient,mouteplioient,VER:impf:3:pl,26,Vfin,Vfin,,C/V\.C/e\.C/V\.'C/V\./e\,VERB,mouteplier,-10
218,27,1,por,por,PRE,27,Pre,Pre,pour,C/V\,ADP,pour,10
219,27,2,cen,cen,PRO:invar,27,Prn,Prn,ce,C/V\,PRON,ce,10
220,27,3,avint,avint,VER:simp:3:sg,27,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10
221,27,4,sovent,sovent,ADV,27,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10
222,27,5,quer,quer,CON:coord,27,Sub,Sub,que,C/V\,SCONJ,que,10
223,27,6,par,par,PRE,27,Pre,Pre,par,C/V\,ADP,par,10
224,27,7,sort,sort,NOM:obj:masc:sg,27,N,N,,C/V\,NOUN,sort,3
225,27,8,qu,qu,PROCON,27,Qux,Qux,que,C/\,PRON,que,10
226,27,9,il,il,PRO:pers:suj:3:masc:pl,27,Prn,Prn$,il,/V\,PRON,il,10
227,27,10,getoient,getoient,VER:impf:3:pl,27,Vfin,Vfin,jeter,C/V\.'C/V\./e\,VERB,jeter,10
228,28,1,des,des,PREDET:de:obj:masc:pl,28,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
229,28,2,fors,fors,ADJ:obj:masc:pl,28,Adj,Adj,fort,C/V\,ADJ,fort,10
230,28,3,et,et,CON:coord,28,Crd,Crd,et,/V\,CCONJ,et,10
231,28,4,des,des,PREDET:de:obj:masc:pl,28,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
232,28,5,meillors,meillors,ADJ:obj:masc:pl,28,Adj,Adj,meilleur,C/V\.'C/V\,ADJ,meilleur,10
233,28,6,la,la,DET:def:obj:femi:sg,28,Det,Det,le,C/V\,DET,le,10
234,28,7,terre,terre,NOM:obj:femi:sg,28,N,N,,'C/V\.C/(e)\,NOUN,terre,8
235,28,8,delivroient,delivroient,VER:impf:3:pl,28,Vfin,Vfin,,C/V\.C/V\.'C/V\./e\,VERB,délivrer,9
236,29,1,fust,fust,VER:subi:3:sg,29,Vfin,Vfin,être,C/V\,VERB,être,10
237,29,2,par,par,PRE,29,Pre,Pre,par,C/V\,ADP,par,10
238,29,3,mer,mer,NOM:obj:femi:sg,29,N,N,,C/V\,NOUN,mer,8
239,29,4,fust,fust,VER:subi:3:sg,29,Vfin,Vfin,être,C/V\,VERB,être,10
240,29,5,par,par,PRE,29,Pre,Pre,par,C/V\,ADP,par,10
241,29,6,tere,tere,NOM:obj:femi:sg,29,N,N,,'C/V\.C/(e)\,NOUN,terre,8
242,29,7,du,du,PREDET:de:obj:masc:sg,29,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
243,29,8,pais,païs,NOM:obj:masc:sg,29,N,N,,C/V\.'C/V\,NOUN,paix,3
244,29,9,les,les,PRO:pers:acc:3:masc:pl,29,Prn,Prn$$,le,C/V\,PRON,le,10
245,29,10,cachoient,cachoient,VER:impf:3:pl,29,Vfin,Vfin,,C/V\.'C/V\./e\,VERB,cacher,6
246,30,1,cil,cil,PRO:demo:suj:masc:pl,30,Dem,Dem,cil,C/V\,PRON,cil,10
247,30,2,fesoient,fesoient,VER:impf:3:pl,30,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10
248,30,3,grant,grant,ADJ:obj:masc:sg,30,Adj,Adj,grand,C/V\,ADJ,grand,10
249,30,4,mal,mal,NOM:obj:masc:sg,30,N,N,mal,C/V\,NOUN,mal,10
250,30,5,quel,quel,ADJ:obj:femi:sg,30,Qux,Qux,que,C/V\,DET,que,10
251,30,6,part,part,NOM:obj:femi:sg,30,N,N,,C/V\,NOUN,part,3
252,30,7,que,que,PROCON,30,Sub,Sub,que,C/(e)\,SCONJ,que,10
253,30,8,il,il,PRO:pers:suj:3:masc:pl,30,Prn,Prn$,il,/V\,PRON,il,10
254,30,9,aloient,aloient,VER:impf:3:pl,30,Vfin,Vfin,aller,/V\.'C/V\./e\,VERB,aller,10
255,31,1,une,une,DET:ndf:obj:femi:sg,31,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
256,31,2,foiz,foiz,NOM:obj:femi:sg,31,N,N,,C/V\,NOUN,fois,3
257,31,3,ce,ce,PRO:invar,31,Prn,Prn,ce,C/(e)\,PRON,ce,10
258,31,4,dit,dit,VER:pres:3:sg,31,Vfin,Vfin,dire,C/V\,VERB,dire,10
259,31,5,len,len,PRO:invar,31,Prn,Prn%,on,C/V\,PRON,on,10
260,31,6,par,par,PRE,31,Pre,Pre,par,C/V\,ADP,par,10
261,31,7,itel,itel,ADJ:obj:femi:sg,31,Adj,Adj,tel,/V\.'C/V\,ADJ,tel,10
262,31,8,achaison,achaison,NOM:obj:femi:sg,31,N,N,,/V\.C/V\.'C/V\,NOUN,ochaison,9
263,32,1,avint,avint,VER:simp:3:sg,32,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10
