wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,pos,lemma_ofl,lemma_score
25,5,5,felonnie,felonnie,2505,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,NOUN,félonie,9
26,5,6,",",",",2505,Pnc,Pnc,,7s,---,,PUNCT,",",9
27,6,1,tiennent,tiennent,2506,Vfin,Vfin,tenir,7s,---,'C/V\.C/e\,VERB,tenir,10
28,6,2,joye,joye,2506,N,N,,7s,---,'C/V\./(e)\,NOUN,joie,8
29,6,3,prisonniere,prisonniere,2506,N,N,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,NOUN,prisonnier,3
30,6,4,.,.,2506,Pnc,Pnc,,7s,---,,PUNCT,.,9
31,7,1,de,de,2507,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
32,7,2,moy,moy,2507,Prn,Prn,moi,7s,---,C/V\,PRON,moi,10
33,7,3,la,la,2507,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
34,7,4,font,font,2507,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
35,7,5,estrangiere,estrangiere,2507,Adj,Adj,,7s,---,/V\.C/V\.'C/V\.C/(e)\,ADJ,étranger,9
36,7,6,;,;,2507,Pnc,Pnc,,7s,---,,PUNCT,;,9
37,8,1,je,je,2508,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
38,8,2,pri,pri,2508,Vfin,Vfin,prier,7s,---,C/V\,VERB,prier,10
39,8,3,dieu,dieu,2508,N,N,,7s,---,C/V\,PROPN,Dieu,3
40,8,4,qu',qu',2508,Sub,Sub,que,7s,---,C/\,SCONJ,que,10
41,8,5,il,il,2508,Prn,Prn$,il,7s,---,/V\,PRON,il,10
42,8,6,les,les,2508,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
43,8,7,maudie,maudie,2508,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,VERB,maudire,10
44,8,8,!,!,2508,Pnc,Pnc,,7s,---,,PUNCT,!,9
45,9,1,quant,quant,2509,Sub,Sub,quand,7s,---,C/V\,SCONJ,quand,10
46,9,2,je,je,2509,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
47,9,3,deusse,deusse,2509,Vfin,Vfin,devoir2,7s,---,C/(V)\.'/V\.C/(e)\,VERB,devoir,10
48,9,4,bonne,bonne,2509,Adj,Adj,bon,7s,---,'C/V\.C/(e)\,ADJ,bon,10
49,9,5,chiere,chiere,2509,N,N,,7s,---,'C/V\.C/(e)\,NOUN,chère,3
50,10,1,demener,demener,2510,Vinf,Vinf,démener,7s,---,C/V\.C/e\.'C/V\,VERB,démener,10
51,10,2,en,en,2510,Pre,Pre,en,7s,---,/V\,ADP,en,10
52,10,3,compaignie,compaignie,2510,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8
53,10,4,",",",",2510,Pnc,Pnc,,7s,---,,PUNCT,",",9
54,11,1,je,je,2511,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
55,11,2,n',n',2511,Neg,Neg,ne,7s,---,C/\,ADV,ne,10
56,11,3,en,en,2511,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
57,11,4,fais,fais,2511,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
58,11,5,que,que,2511,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
59,11,6,la,la,2511,Det,Det,le,7s,---,C/V\,DET,le,10
60,11,7,maniere,maniere,2511,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,manière,8
61,11,8,:,:,2511,Pnc,Pnc,,7s,---,,PUNCT,:,9
62,12,1,car,car,2512,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
63,12,2,quoy,quoy,2512,Qux,Qux,que,7s,---,C/V\,PRON,que,10
64,12,3,que,que,2512,Qux,Qux,que,7s,---,C/(e)\,PRON,que,10
65,12,4,ma,ma,2512,Det,Det,mon,7s,---,C/V\,DET,mon,10
66,12,5,bouche,bouche,2512,N,N,,7s,---,'C/V\.C/(e)\,NOUN,bouche,3
67,12,6,rie,rie,2512,Vfin,Vfin,rire,7s,---,'C/V\./(e)\,VERB,rire,10
68,12,7,",",",",2512,Pnc,Pnc,,7s,---,,PUNCT,",",9
69,13,1,ou,ou,2513,Crd,Crd,ou,7s,---,/V\,CCONJ,ou,10
70,13,2,parle,parle,2513,Vfin,Vfin,parler,7s,---,'C/V\.C/(e)\,VERB,parler,10
71,13,3,parolle,parolle,2513,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,parole,8
72,13,4,lye,lye,2513,Adj,Adj,lié,7s,---,'C/V\./(e)\,ADJ,lié,10
73,13,5,",",",",2513,Pnc,Pnc,,7s,---,,PUNCT,",",9
74,14,1,dangier,dangier,2514,N,N,,7s,---,C/V\.C/<V>\.'/V\,NOUN,danger,8
75,14,2,et,et,2514,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
76,14,3,destresse,destresse,2514,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,détresse,6
77,14,4,fiere,fiere,2514,Adj,Adj,fier,7s,---,'C/V\.C/(e)\,ADJ,fier,10
78,15,1,boutent,boutent,2515,Vfin,Vfin,bouter,7s,---,'C/V\.C/e\,VERB,bouter,10
79,15,2,mon,mon,2515,Det,Det,mon,7s,---,C/V\,DET,mon,10
80,15,3,plaisir,plaisir,2515,N,N,,7s,---,C/V\.'C/V\,NOUN,plaisir,8
81,15,4,arriere,arriere,2515,PrA,PrA,arrière,7s,---,/V\.'C/V\.C/(e)\,ADV,arrière,10
82,15,5,;,;,2515,Pnc,Pnc,,7s,---,,PUNCT,;,9
83,16,1,je,je,2516,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
84,16,2,pry,pry,2516,Vfin,Vfin,prier,7s,---,C/V\,VERB,prier,10
85,16,3,dieu,dieu,2516,N,N,,7s,---,C/V\,PROPN,Dieu,3
86,16,4,qu',qu',2516,Sub,Sub,que,7s,---,C/\,SCONJ,que,10
87,16,5,il,il,2516,Prn,Prn$,il,7s,---,/V\,PRON,il,10
88,16,6,les,les,2516,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
89,16,7,maudie,maudie,2516,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,VERB,maudire,10
90,16,8,!,!,2516,Pnc,Pnc,,7s,---,,PUNCT,!,9
91,17,1,helas,helas,2517,Exc,Exc,,7s,---,/V\.'C/V\,INTJ,hélas,9
92,17,2,!,!,2517,Pnc,Pnc,,7s,---,,PUNCT,!,9
93,17,3,tant,tant,2517,QIs,QIs,tant,7s,---,C/V\,ADV,tant,10
94,17,4,avoye,avoye,2517,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,VERB,avoir,10
95,17,5,chiere,chiere,2517,Adj,Adj,cher,7s,---,'C/V\.C/(e)\,ADJ,cher,10
96,17,6,",",",",2517,Pnc,Pnc,,7s,---,,PUNCT,",",9
97,18,1,ja,ja,2518,Adv,Adv,jà,7s,---,C/V\,ADV,jà,10
98,18,2,pieça,pieça,2518,Adv,Adv,pieça,7s,---,C/V\.'C/V\,ADV,pieça,10
99,18,3,",",",",2518,Pnc,Pnc,,7s,---,,PUNCT,",",9
100,18,4,joyeuse,joyeuse,2518,Adj,Adj,,7s,---,C/V\.'C/V\.C/(e)\,ADJ,joyeux,9
101,18,5,vie,vie,2518,N,N,,7s,---,'C/V\./(e)\,NOUN,vie,3
102,18,6,;,;,2518,Pnc,Pnc,,7s,---,,PUNCT,;,9
103,19,1,se,se,2519,Sub,Sub,si3,7s,---,C/(e)\,SCONJ,si,10
104,19,2,raison,raison,2519,N,N,,7s,---,C/V\.'C/V\,NOUN,raison,8
105,19,3,fust,fust,2519,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
106,19,4,droicturiere,droicturiere,2519,Adj,Adj,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,ADJ,droiturier,9
107,19,5,",",",",2519,Pnc,Pnc,,7s,---,,PUNCT,",",9
108,20,1,j',j',2520,Prn,Prn$,je,7s,---,C/\,PRON,je,10
109,20,2,en,en,2520,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
110,20,3,eusse,eusse,2520,Vfin,Vfin,avoir,7s,---,/(V)\.'/V\.C/(e)\,VERB,avoir,10
111,20,4,quelque,quelque,2520,QIs,QIs,quelque,7s,---,'C/V\.C/(e)\,DET,quelque,10
112,20,5,partie,partie,2520,N,N,,7s,---,C/V\.'C/V\./(e)\,NOUN,partie,8
113,20,6,.,.,2520,Pnc,Pnc,,7s,---,,PUNCT,.,9
114,21,1,or,or,2521,Adv,Adv,or2,7s,---,/V\,ADV,or,10
115,21,2,est,est,2521,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
116,21,3,de,de,2521,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
117,21,4,mon,mon,2521,Det,Det,mon,7s,---,C/V\,DET,mon,10
118,21,5,cueur,cueur,2521,N,N,,7s,---,C/V\,NOUN,coeur,3
119,21,6,bannie,bannie,2521,Vpp,Vpp,bannir,7s,---,C/V\.'C/V\./(e)\,VERB,bannir,10
120,22,1,par,par,2522,Pre,Pre,par,7s,---,C/V\,ADP,par,10
121,22,2,fortune,fortune,2522,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,fortune,8
122,22,3,",",",",2522,Pnc,Pnc,,7s,---,,PUNCT,",",9
123,22,4,losengiere,losengiere,2522,Adj,Adj,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,ADJ,losengier,8
124,22,5,",",",",2522,Pnc,Pnc,,7s,---,,PUNCT,",",9
125,23,1,et,et,2523,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
126,23,2,durté,durté,2523,N,N,,7s,---,C/V\.'C/V\,NOUN,dureté,9
127,23,3,",",",",2523,Pnc,Pnc,,7s,---,,PUNCT,",",9
128,23,4,sa,sa,2523,Det,Det,son4,7s,---,C/V\,DET,son,10
129,23,5,conseilliere,conseilliere,2523,N,N,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,NOUN,conseillère,6
130,23,6,;,;,2523,Pnc,Pnc,,7s,---,,PUNCT,;,9
131,24,1,je,je,2524,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
132,24,2,pry,pry,2524,Vfin,Vfin,prier,7s,---,C/V\,VERB,prier,10
133,24,3,dieu,dieu,2524,N,N,,7s,---,C/V\,PROPN,Dieu,3
134,24,4,qu',qu',2524,Sub,Sub,que,7s,---,C/\,SCONJ,que,10
135,24,5,il,il,2524,Prn,Prn$,il,7s,---,/V\,PRON,il,10
136,24,6,les,les,2524,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
137,24,7,maudie,maudie,2524,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,VERB,maudire,10
138,24,8,!,!,2524,Pnc,Pnc,,7s,---,,PUNCT,!,9
139,25,1,se,se,2525,Sub,Sub,si3,7s,---,C/(e)\,SCONJ,si,10
140,25,2,j',j',2525,Prn,Prn$,je,7s,---,C/\,PRON,je,10
141,25,3,avoye,avoye,2525,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,VERB,avoir,10
142,25,4,la,la,2525,Det,Det,le,7s,---,C/V\,DET,le,10
143,25,5,maistrie,maistrie,2525,N,N,,7s,---,C/V\.'C/V\./(e)\,NOUN,maîtrie,8
144,26,1,sur,sur,2526,PrA,PrA,sur,7s,---,C/V\,ADP,sur,10
145,26,2,ceste,ceste,2526,Dem,Dem,cist,7s,---,'C/V\.C/(e)\,DET,cist,10
146,26,3,faulse,faulse,2526,Adj,Adj,,7s,---,'C/V\.C/(e)\,ADJ,faux,8
147,26,4,mesgnie,mesgnie,2526,N,N,,7s,---,C/V\.'C/V\./(e)\,NOUN,maisnie,9
148,26,5,",",",",2526,Pnc,Pnc,,7s,---,,PUNCT,",",9
149,27,1,je,je,2527,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
150,27,2,les,les,2527,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
151,27,3,meisse,meisse,2527,Vfin,Vfin,mettre,7s,---,C/(V)\.'/V\.C/(e)\,VERB,mettre,10
152,27,4,tous,tous,2527,QIs,QIs,tout,7s,---,C/V\,PRON,tout,10
153,27,5,en,en,2527,Pre,Pre,en,7s,---,/V\,ADP,en,10
154,27,6,biere,biere,2527,N,N,,7s,---,'C/V\.C/(e)\,NOUN,bière,9
155,27,7,;,;,2527,Pnc,Pnc,,7s,---,,PUNCT,;,9
156,28,1,si,si,2528,Adv,Adv,si4,7s,---,C/V\,ADV,si,10
157,28,2,est,est,2528,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
158,28,3,telle,telle,2528,Adj,Adj,tel,7s,---,'C/V\.C/(e)\,ADJ,tel,10
159,28,4,ma,ma,2528,Det,Det,mon,7s,---,C/V\,DET,mon,10
160,28,5,priere,priere,2528,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,prière,8
161,28,6,:,:,2528,Pnc,Pnc,,7s,---,,PUNCT,:,9
162,29,1,je,je,2529,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
163,29,2,pry,pry,2529,Vfin,Vfin,prier,7s,---,C/V\,VERB,prier,10
164,29,3,dieu,dieu,2529,N,N,,7s,---,C/V\,PROPN,Dieu,3
165,29,4,qu',qu',2529,Sub,Sub,que,7s,---,C/\,SCONJ,que,10
166,29,5,il,il,2529,Prn,Prn$,il,7s,---,/V\,PRON,il,10
167,29,6,les,les,2529,Prn,Prn$$,le,7s,---,C/V\,PRON,le,10
168,29,7,maudie,maudie,2529,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,VERB,maudire,10
169,29,8,!,!,2529,Pnc,Pnc,,7s,---,,PUNCT,!,9
170,30,1,cueur,cueur,8101,N,N,,7s,---,C/V\,NOUN,coeur,3
171,30,2,",",",",8101,Pnc,Pnc,,7s,---,,PUNCT,",",9
172,30,3,trop,trop,8101,Adv,Adv,trop,7s,---,C/V\,ADV,trop,10
173,30,4,es,es,8101,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
174,30,5,plain,plain,8101,Adj,Adj,plein,7s,---,C/V\,ADJ,plein,10
175,30,6,de,de,8101,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
176,30,7,folie,folie,8101,N,N,,7s,---,C/V\.'C/V\./(e)\,NOUN,folie,8
177,30,8,.,.,8101,Pnc,Pnc,,7s,---,,PUNCT,.,9
178,31,1,cuides,cuides,8102,Vfin,Vfin,cuider,7s,---,'C/V\.C/e\,VERB,cuider,10
179,31,2,tu,tu,8102,Prn,Prn%,tu,7s,---,C/V\,PRON,tu,10
180,31,3,de,de,8102,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
181,31,4,t',t',8102,Prn,Prn$$,te,7s,---,C/\,PRON,te,10
182,31,5,eslongnier,eslongnier,8102,Vinf,Vinf,éloigner,7s,---,/V\.C/V\.'C/V\,VERB,éloigner,10
183,32,1,hors,hors,8103,PrA,PrA,hors,7s,---,C/V\,ADV,hors,10
184,32,2,de,de,8103,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
185,32,3,nostre,nostre,8103,Det,Det,notre,7s,---,'C/V\.C/(e)\,DET,notre,10
186,32,4,compaignie,compaignie,8103,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8
187,32,5,",",",",8103,Pnc,Pnc,,7s,---,,PUNCT,",",9
188,33,1,et,et,8104,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
189,33,2,en,en,8104,Pre,Pre,en,7s,---,/V\,ADP,en,10
190,33,3,repos,repos,8104,N,N,,7s,---,C/V\.'C/V\,NOUN,repos,8
191,33,4,te,te,8104,Prn,Prn$$,te,7s,---,C/(e)\,PRON,te,10
192,33,5,logier,logier,8104,Vinf,Vinf,loger,7s,---,C/V\.'C/V\,VERB,loger,10
193,33,6,?,?,8104,Pnc,Pnc,,7s,---,,PUNCT,?,9
194,34,1,ton,ton,8105,Det,Det,ton2,7s,---,C/V\,DET,ton,10
195,34,2,propos,propos,8105,N,N,,7s,---,C/V\.'C/V\,NOUN,propos,8
196,34,3,ferons,ferons,8105,Vfin,Vfin,faire,7s,---,C/V\.'C/V\,VERB,faire,10
197,34,4,changier,changier,8105,Vinf,Vinf,changer,7s,---,C/V\.'C/V\,VERB,changer,10
198,34,5,:,:,8105,Pnc,Pnc,,7s,---,,PUNCT,:,9
199,35,1,soing,soing,8106,N,N,,7s,---,C/V\,NOUN,soin,3
200,35,2,et,et,8106,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
201,35,3,ennuy,ennuy,8106,N,N,,7s,---,/V\.'C/V\,NOUN,ennui,8
202,35,4,nous,nous,8106,Prn,Prn$$,nous,7s,---,C/V\,PRON,nous,10
203,35,5,nommons,nommons,8106,Vfin,Vfin,nommer,7s,---,C/V\.'C/V\,VERB,nommer,10
204,35,6,.,.,8106,Pnc,Pnc,,7s,---,,PUNCT,.,9
205,36,1,avecques,avecques,8107,Pre,Pre,avec,7s,---,/V\.'C/V\.C/e\,ADP,avec,10
206,36,2,toy,toy,8107,Prn,Prn,toi,7s,---,C/V\,PRON,toi,10
207,36,3,demourrons,demourrons,8107,Vfin,Vfin,demeurer,7s,---,C/V\.C/V\.'C/V\,VERB,demeurer,10
208,36,4,",",",",8107,Pnc,Pnc,,7s,---,,PUNCT,",",9
209,37,1,car,car,8108,Crd,Crd,car,7s,---,C/V\,CCONJ,car,10
210,37,2,c',c',8108,Prn,Prn$,ce,7s,---,C/\,PRON,ce,10
211,37,3,est,est,8108,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
212,37,4,le,le,8108,Det,Det,le,7s,---,C/(e)\,DET,le,10
213,37,5,commandement,commandement,8108,N,N,,7s,---,C/V\.C/V\.C/e\.'C/V\,NOUN,commandement,8
214,38,1,de,de,8109,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
215,38,2,fortune,fortune,8109,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,fortune,8
216,38,3,",",",",8109,Pnc,Pnc,,7s,---,,PUNCT,",",9
217,38,4,qui,qui,8109,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
218,38,5,en,en,8109,Pre,Pre,en,7s,---,/V\,ADP,en,10
219,38,6,serre,serre,8109,N,N,,7s,---,'C/V\.C/(e)\,NOUN,serre,3
220,39,1,t',t',8110,Prn,Prn$$,te,7s,---,C/\,PRON,te,10
221,39,2,a,a,8110,Vfin,Vfin,avoir,7s,---,/V\,VERB,avoir,10
222,39,3,tenu,tenu,8110,Vpp,Vpp,tenir,7s,---,C/V\.'C/V\,VERB,tenir,10
223,39,4,moult,moult,8110,QIs,QIs,moult,7s,---,C/V\,ADV,moult,10
224,39,5,longuement,longuement,8110,Adv,Adv,,7s,---,C/V\.C/e\.'C/V\,ADV,longuement,8
225,40,1,ou,ou,8111,Pre+Det,Pre+Det,en.le,7s,---,/V\,ADP.DET,en.le,10
226,40,2,royaume,royaume,8111,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
227,40,3,d',d',8111,Pre,Pre,de,7s,---,C/\,ADP,de,10
228,40,4,angleterre,angleterre,8111,N,N,,7s,---,/V\.C/e\.'C/V\.C/(e)\,NOUN,Angleterre,2
229,40,5,.,.,8111,Pnc,Pnc,,7s,---,,PUNCT,.,9
230,41,1,dy,dy,8112,Vfin,Vfin,dire,7s,---,C/V\,VERB,dire,10
231,41,2,nous,nous,8112,Prn,Prn%%,nous,7s,---,C/V\,PRON,nous,10
232,41,3,",",",",8112,Pnc,Pnc,,7s,---,,PUNCT,",",9
233,41,4,ne,ne,8112,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
234,41,5,congnois,congnois,8112,Vfin,Vfin,connaître,7s,---,C/V\.'C/V\,VERB,connaître,10
235,41,6,tu,tu,8112,Prn,Prn%,tu,7s,---,C/V\,PRON,tu,10
236,41,7,mie,mie,8112,Neg,Neg,mie3,7s,---,'C/V\./(e)\,ADV,mie,10
237,42,1,que,que,8113,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
238,42,2,l',l',8113,Det,Det,le,7s,---,C/\,DET,le,10
239,42,3,estat,estat,8113,N,N,,7s,---,/V\.'C/V\,NOUN,état,8
240,42,4,de,de,8113,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
241,42,5,prisonnier,prisonnier,8113,N,N,,7s,---,C/V\.C/V\.'C/V\,NOUN,prisonnier,9
242,43,1,est,est,8114,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
243,43,2,que,que,8114,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
244,43,3,souvent,souvent,8114,Adv,Adv,souvent,7s,---,C/V\.'C/V\,ADV,souvent,10
245,43,4,lui,lui,8114,Prn,Prn$$,lui,7s,---,C/V\,PRON,lui,10
246,43,5,ennuye,ennuye,8114,Vfin,Vfin,ennuyer,7s,---,/V\.'C/V\./(e)\,VERB,ennuyer,10
247,43,6,",",",",8114,Pnc,Pnc,,7s,---,,PUNCT,",",9
248,44,1,et,et,8115,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
249,44,2,endure,endure,8115,Vfin,Vfin,endurer,7s,---,/V\.'C/V\.C/(e)\,VERB,endurer,10
250,44,3,maint,maint,8115,QIs,QIs,maint,7s,---,C/V\,DET,maint,10
251,44,4,dangier,dangier,8115,N,N,,7s,---,C/V\.C/<V>\.'/V\,NOUN,danger,8
252,45,1,dont,dont,8116,Qux,Qux,dont,7s,---,C/V\,PRON,dont,10
253,45,2,il,il,8116,Prn,Prn$,il,7s,---,/V\,PRON,il,10
254,45,3,ne,ne,8116,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
255,45,4,se,se,8116,Prn,Prn$$,se,7s,---,C/(e)\,PRON,se,10
256,45,5,peut,peut,8116,Vfin,Vfin,pouvoir2,7s,---,C/V\,VERB,pouvoir,10
257,45,6,vengier,vengier,8116,Vinf,Vinf,venger,7s,---,C/V\.'C/V\,VERB,venger,10
258,45,7,?,?,8116,Pnc,Pnc,,7s,---,,PUNCT,?,9
259,46,1,pour,pour,8117,Pre,Pre,pour,7s,---,C/V\,ADP,pour,10
260,46,2,ce,ce,8117,Prn,Prn,ce,7s,---,C/(e)\,PRON,ce,10
261,46,3,",",",",8117,Pnc,Pnc,,7s,---,,PUNCT,",",9
262,46,4,nous,nous,8117,Prn,Prn$,nous,7s,---,C/V\,PRON,nous,10
263,46,5,ne,ne,8117,Neg,Neg,ne,7s,---,C/(e)\,ADV,ne,10
264,46,6,te,te,8117,Prn,Prn$$,te,7s,---,C/(e)\,PRON,te,10
265,46,7,faisons,faisons,8117,Vfin,Vfin,faire,7s,---,C/V\.'C/V\,VERB,faire,10
266,47,1,nul,nul,8118,QIs,QIs,nul,7s,---,C/V\,DET,nul,10
267,47,2,tort,tort,8118,N,N,,7s,---,C/V\,NOUN,tort,8
268,47,3,",",",",8118,Pnc,Pnc,,7s,---,,PUNCT,",",9
269,47,4,se,se,8118,Adv,Adv,si4,7s,---,C/(e)\,ADV,si,10
270,47,5,te,te,8118,Prn,Prn$$,te,7s,---,C/(e)\,PRON,te,10
271,47,6,gouvernons,gouvernons,8118,Vfin,Vfin,gouverner,7s,---,C/V\.C/V\.'C/V\,VERB,gouverner,10
272,48,1,ainsi,ainsi,8119,Adv,Adv,ainsi,7s,---,/V\.'C/V\,ADV,ainsi,10
273,48,2,que,que,8119,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
274,48,3,communement,communement,8119,Adv,Adv,,7s,---,C/V\.C/V\.C/e\.'C/V\,ADV,communément,9
275,49,1,sont,sont,8120,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
276,49,2,prisonniers,prisonniers,8120,N,N,,7s,---,C/V\.C/V\.'C/V\,NOUN,prisonnier,8
277,49,3,pris,pris,8120,Vpp,Vpp,prendre,7s,---,C/V\,VERB,prendre,10
278,49,4,en,en,8120,Pre,Pre,en,7s,---,/V\,ADP,en,10
279,49,5,guerre,guerre,8120,N,N,,7s,---,'C/V\.C/(e)\,NOUN,guerre,8
280,49,6,",",",",8120,Pnc,Pnc,,7s,---,,PUNCT,",",9
281,50,1,dont,dont,8121,Qux,Qux,dont,7s,---,C/V\,PRON,dont,10
282,50,2,es,es,8121,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
283,50,3,l',l',8121,Det,Det,le,7s,---,C/\,DET,le,10
284,50,4,un,un,8121,QIs,QIs,un,7s,---,/V\,PRON,un,10
285,50,5,presentement,presentement,8121,Adv,Adv,,7s,---,C/V\.C/V\.C/e\.'C/V\,ADV,présentement,8
286,51,1,ou,ou,8122,Pre+Det,Pre+Det,en.le,7s,---,/V\,ADP.DET,en.le,10
287,51,2,royaume,royaume,8122,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
288,51,3,d',d',8122,Pre,Pre,de,7s,---,C/\,ADP,de,10
289,51,4,angleterre,angleterre,8122,N,N,,7s,---,/V\.C/e\.'C/V\.C/(e)\,NOUN,Angleterre,2
290,51,5,.,.,8122,Pnc,Pnc,,7s,---,,PUNCT,.,9
291,52,1,en,en,8123,Pre,Pre,en,7s,---,/V\,ADP,en,10
