wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,pos,lemma_ofl,lemma_score
735,114,8,—,—,1614,Pnc,Pnc,,8s,---,,PUNCT,—,9
736,115,1,s',s',1615,Sub,Sub,si3,8s,---,C/\,SCONJ,si,10
737,115,2,ele,ele,1615,Prn,Prn$,elle,8s,---,'/V\.C/(e)\,PRON,elle,10
738,115,3,m',m',1615,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
739,115,4,amoit,amoit,1615,Vfin,Vfin,aimer,8s,---,/V\.'C/V\,VERB,aimer,10
740,115,5,si,si,1615,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
741,115,6,loiaument,loiaument,1615,Adv,Adv,,8s,---,C/V\.C/V\.'C/V\,ADV,loyalement,9
742,116,1,com,com,1616,Sub,Sub,comme,8s,---,C/V\,SCONJ,comme,10
743,116,2,si,si,1616,Det,Det,son4,8s,---,C/V\,DET,son,10
744,116,3,oeill,oeill,1616,N,N,,8s,---,/V\,NOUN,oeil,0
745,116,4,m',m',1616,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
746,116,5,en,en,1616,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
747,116,6,firent,firent,1616,Vfin,Vfin,faire,8s,---,'C/V\.C/e\,VERB,faire,10
748,116,7,l',l',1616,Det,Det,le,8s,---,C/\,DET,le,10
749,116,8,enseigne,enseigne,1616,N,N,,8s,---,/V\.'C/V\.C/(e)\,NOUN,enseigne,8
750,116,9,.,.,1616,Pnc,Pnc,,8s,---,,PUNCT,.,9
751,117,1,certes,certes,1617,Adv,Adv,certes,8s,---,'C/V\.C/e\,ADV,certes,10
752,117,2,",",",",1617,Pnc,Pnc,,8s,---,,PUNCT,",",9
753,117,3,ja,ja,1617,Adv,Adv,jà,8s,---,C/V\,ADV,jà,10
754,117,4,plus,plus,1617,Adv,Adv,plus,8s,---,C/V\,ADV,plus,10
755,117,5,ne,ne,1617,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
756,117,6,li,li,1617,Prn,Prn$$,li,8s,---,C/V\,PRON,li,10
757,117,7,querroie,querroie,1617,Vfin,Vfin,quérir,8s,---,C/V\.'C/V\./(e)\,VERB,quérir,10
758,117,8,;,;,1617,Pnc,Pnc,,8s,---,,PUNCT,;,9
759,118,1,pour,pour,1618,Pre,Pre,pour,8s,---,C/V\,ADP,pour,10
760,118,2,tant,tant,1618,QIs,QIs,tant,8s,---,C/V\,ADV,tant,10
761,118,3,porroie,porroie,1618,Vfin,Vfin,pouvoir2,8s,---,C/V\.'C/V\./(e)\,VERB,pouvoir,10
762,118,4,je,je,1618,Prn,Prn%,je,8s,---,C/(e)\,PRON,je,10
763,118,5,guerir,guerir,1618,Vinf,Vinf,guérir,8s,---,C/V\.'C/V\,VERB,guérir,10
764,119,1,de,de,1619,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
765,119,2,cest,cest,1619,Dem,Dem,cist,8s,---,C/V\,DET,cist,10
766,119,3,mal,mal,1619,N,N,mal,8s,---,C/V\,NOUN,mal,10
767,119,4,",",",",1619,Pnc,Pnc,,8s,---,,PUNCT,",",9
768,119,5,qui,qui,1619,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
769,119,6,si,si,1619,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
770,119,7,affebloie,affebloie,1619,Vfin,Vfin,affaiblir,8s,---,/V\.C/V\.'C/V\./(e)\,VERB,affaiblir,10
771,120,1,mon,mon,1620,Det,Det,mon,8s,---,C/V\,DET,mon,10
772,120,2,cuer,cuer,1620,N,N,,8s,---,C/V\,NOUN,coeur,3
773,120,3,",",",",1620,Pnc,Pnc,,8s,---,,PUNCT,",",9
774,120,4,qui,qui,1620,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
775,120,5,ne,ne,1620,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
776,120,6,la,la,1620,Prn,Prn$$,le,8s,---,C/V\,PRON,le,10
777,120,7,puet,puet,1620,Vfin,Vfin,pouvoir2,8s,---,C/V\,VERB,pouvoir,10
778,120,8,hair,hair,1620,Vinf,Vinf,haïr,8s,---,C/V\.'C/V\,VERB,haïr,10
779,120,9,",",",",1620,Pnc,Pnc,,8s,---,,PUNCT,",",9
780,121,1,si,si,1621,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
781,121,2,m',m',1621,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
782,121,3,est,est,1621,Vfin,Vfin,être,8s,---,/V\,VERB,être,10
783,121,4,bel,bel,1621,Adj,Adj,beau,8s,---,C/V\,ADJ,beau,10
784,121,5,qu',qu',1621,Sub,Sub,que,8s,---,C/\,SCONJ,que,10
785,121,6,ele,ele,1621,Prn,Prn$,elle,8s,---,'/V\.C/(e)\,PRON,elle,10
786,121,7,m',m',1621,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
787,121,8,i,i,1621,Prn,Prn$$,y2,8s,---,/V\,PRON,y,10
788,121,9,guerroie,guerroie,1621,Vfin,Vfin,guerroyer,8s,---,C/V\.'C/V\./(e)\,VERB,guerroyer,10
789,121,10,",",",",1621,Pnc,Pnc,,8s,---,,PUNCT,",",9
790,122,1,et,et,1622,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
791,122,2,se,se,1622,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
792,122,3,je,je,1622,Prn,Prn,je,8s,---,C/(e)\,PRON,je,10
793,122,4,cest,cest,1622,Dem,Dem,cist,8s,---,C/V\,DET,cist,10
794,122,5,mal,mal,1622,N,N,mal,8s,---,C/V\,NOUN,mal,10
795,122,6,refusoie,refusoie,1622,Vfin,Vfin,refuser,8s,---,C/V\.C/V\.'C/V\./(e)\,VERB,refuser,10
796,122,7,",",",",1622,Pnc,Pnc,,8s,---,,PUNCT,",",9
797,123,1,ja,ja,1623,Adv,Adv,jà,8s,---,C/V\,ADV,jà,10
798,123,2,puis,puis,1623,PrA,PrA,puis,8s,---,C/V\,ADV,puis,10
799,123,3,ne,ne,1623,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
800,123,4,devroie,devroie,1623,Vfin,Vfin,devoir2,8s,---,C/V\.'C/V\./(e)\,VERB,devoir,10
801,123,5,joir,joir,1623,Vinf,Vinf,jouir,8s,---,C/V\.'C/V\,VERB,jouir,10
802,124,1,des,des,1624,Pre+Det,Pre+Det,de.le,8s,---,C/V\,ADP.DET,de.le,10
803,124,2,biens,biens,1624,N,N,bien,8s,---,C/V\,NOUN,bien,10
804,124,3,donc,donc,1624,Qux,Qux,dont,8s,---,C/V\,PRON,dont,10
805,124,4,la,la,1624,Det,Det,le,8s,---,C/V\,DET,le,10
806,124,5,doleurs,doleurs,1624,N,N,,8s,---,C/V\.'C/V\,NOUN,douleur,3
807,124,6,est,est,1624,Vfin,Vfin,être,8s,---,/V\,VERB,être,10
808,124,7,moie,moie,1624,Adj,Adj,mon,8s,---,'C/V\./(e)\,ADJ,mon,10
809,124,8,.,.,1624,Pnc,Pnc,,8s,---,,PUNCT,.,9
810,125,1,a,a,1625,Pre,Pre,à,8s,---,/V\,ADP,à,10
811,125,2,ce,ce,1625,Prn,Prn,ce,8s,---,C/(e)\,PRON,ce,10
812,125,3,c',c',1625,Qux,Qux,que,8s,---,C/\,PRON,que,10
813,125,4,on,on,1625,Prn,Prn$,on,8s,---,/V\,PRON,on,10
814,125,5,sert,sert,1625,Vfin,Vfin,servir,8s,---,C/V\,VERB,servir,10
815,125,6,de,de,1625,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
816,125,7,cuer,cuer,1625,N,N,,8s,---,C/V\,NOUN,coeur,3
817,125,8,et,et,1625,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
818,125,9,proie,proie,1625,Vfin,Vfin,prier,8s,---,'C/V\./(e)\,VERB,prier,10
819,125,10,",",",",1625,Pnc,Pnc,,8s,---,,PUNCT,",",9
820,126,1,voit,voit,1626,Vfin,Vfin,voir,8s,---,C/V\,VERB,voir,10
821,126,2,l',l',1626,Prn,Det,le,8s,---,C/\,PRON,le,10
822,126,3,en,en,1626,Prn,Prn%,on,8s,---,/V\,PRON,on,10
823,126,4,mout,mout,1626,QIs,QIs,moult,8s,---,C/V\,ADV,moult,10
824,126,5,pou,pou,1626,N,N,peu,8s,---,C/V\,PROPN|NOUN,peu,10
825,126,6,de,de,1626,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
826,126,7,bien,bien,1626,Adv,N,bien,8s,---,C/V\,ADV,bien,10
827,126,8,venir,venir,1626,Vinf,Vinf,venir,8s,---,C/V\.'C/V\,VERB,venir,10
828,126,9,;,;,1626,Pnc,Pnc,,8s,---,,PUNCT,;,9
829,127,1,ja,ja,1627,Adv,Adv,jà,8s,---,C/V\,ADV,jà,10
830,127,2,diex,diex,1627,N,N,,8s,---,C/V\,NOUN,dieu,3
831,127,3,ne,ne,1627,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
832,127,4,doint,doint,1627,Vfin,Vfin,donner,8s,---,C/V\,VERB,donner,10
833,127,5,que,que,1627,Sub,Sub,que,8s,---,C/(e)\,SCONJ,que,10
834,127,6,m',m',1627,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
835,127,7,en,en,1627,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
836,127,8,recroie,recroie,1627,Vfin,Vfin,recroire,8s,---,C/V\.'C/V\./(e)\,VERB,recroire,10
837,128,1,por,por,1628,Pre,Pre,pour,8s,---,C/V\,ADP,pour,10
838,128,2,mal,mal,1628,N,N,mal,8s,---,C/V\,NOUN,mal,10
839,128,3,qui,qui,1628,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
840,128,4,m',m',1628,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
841,128,5,en,en,1628,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
842,128,6,puisse,puisse,1628,Vfin,Vfin,pouvoir2,8s,---,'C/V\.C/(e)\,VERB,pouvoir,10
843,128,7,avenir,avenir,1628,Vinf,Vinf,avenir,8s,---,/V\.C/e\.'C/V\,VERB,avenir,10
844,128,8,.,.,1628,Pnc,Pnc,,8s,---,,PUNCT,.,9
845,129,1,se,se,1629,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
846,129,2,dous,dous,1629,QIs,QIs,deux,8s,---,C/V\,NUM,deux,10
847,129,3,reguars,reguars,1629,N,N,,8s,---,C/V\.'C/V\,NOUN,regard,0
848,129,4,ne,ne,1629,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
849,129,5,m',m',1629,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
850,129,6,i,i,1629,Prn,Prn$$,y2,8s,---,/V\,PRON,y,10
851,129,7,faunoie,faunoie,1629,Vfin,Vfin,faunoyer,8s,---,C/V\.'C/V\./(e)\,VERB,faunoyer,10
852,129,8,",",",",1629,Pnc,Pnc,,8s,---,,PUNCT,",",9
853,130,1,li,li,1630,Det,Det,le,8s,---,C/V\,DET,le,10
854,130,2,bel,bel,1630,Adj,Adj,beau,8s,---,C/V\,ADJ,beau,10
855,130,3,oeill,oeill,1630,N,N,,8s,---,/V\,NOUN,oeil,0
856,130,4,que,que,1630,Qux,Qux,que,8s,---,C/(e)\,PRON,que,10
857,130,5,ses,ses,1630,Det,Det,son4,8s,---,C/V\,DET,son,10
858,130,6,cuers,cuers,1630,N,N,,8s,---,C/V\,NOUN,coeur,3
859,130,7,m',m',1630,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
860,130,8,envoie,envoie,1630,Vfin,Vfin,envoyer,8s,---,/V\.'C/V\./(e)\,VERB,envoyer,10
861,130,9,",",",",1630,Pnc,Pnc,,8s,---,,PUNCT,",",9
862,131,1,s',s',1631,Sub,Sub,si3,8s,---,C/\,SCONJ,si,10
863,131,2,il,il,1631,Prn,Prn$,il,8s,---,/V\,PRON,il,10
864,131,3,ne,ne,1631,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
865,131,4,deçoivent,deçoivent,1631,Vfin,Vfin,décevoir,8s,---,C/V\.'C/V\.C/e\,VERB,décevoir,10
866,131,5,par,par,1631,Pre,Pre,par,8s,---,C/V\,ADP,par,10
867,131,6,mentir,mentir,1631,Vinf,Vinf,mentir,8s,---,C/V\.'C/V\,VERB,mentir,10
868,131,7,",",",",1631,Pnc,Pnc,,8s,---,,PUNCT,",",9
869,132,1,font,font,1632,Vfin,Vfin,faire,8s,---,C/V\,VERB,faire,10
870,132,2,bien,bien,1632,Adv,Adv,bien,8s,---,C/V\,ADV,bien,10
871,132,3,samblant,samblant,1632,Vprs,N,,8s,---,C/V\.'C/V\,VERB,sembler,0
872,132,4,",",",",1632,Pnc,Pnc,,8s,---,,PUNCT,",",9
873,132,5,que,que,1632,Sub,Sub,que,8s,---,C/(e)\,SCONJ,que,10
874,132,6,je,je,1632,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
875,132,7,les,les,1632,Prn,Prn$$,le,8s,---,C/V\,PRON,le,10
876,132,8,croie,croie,1632,Vfin,Vfin,croire,8s,---,'C/V\./(e)\,VERB,croire,10
877,132,9,.,.,1632,Pnc,Pnc,,8s,---,,PUNCT,.,9
878,133,1,et,et,1633,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
879,133,2,je,je,1633,Prn,Prn,je,8s,---,C/(e)\,PRON,je,10
880,133,3,si,si,1633,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
881,133,4,fais,fais,1633,Vfin,Vfin,faire,8s,---,C/V\,VERB,faire,10
882,133,5,;,;,1633,Pnc,Pnc,,8s,---,,PUNCT,;,9
883,133,6,pluz,pluz,1633,Adv,Adv,plus,8s,---,C/V\,ADV,plus,10
884,133,7,dous,dous,1633,QIs,QIs,deux,8s,---,C/V\,NUM,deux,10
885,133,8,message,message,1633,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,message,8
886,134,1,ne,ne,1634,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
887,134,2,m',m',1634,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
888,134,3,i,i,1634,Prn,Prn$$,y2,8s,---,/V\,PRON,y,10
889,134,4,porroit,porroit,1634,Vfin,Vfin,pouvoir2,8s,---,C/V\.'C/V\,VERB,pouvoir,10
890,134,5,ele,ele,1634,Prn,Prn%,elle,8s,---,'/V\.C/(e)\,PRON,elle,10
891,134,6,envoier,envoier,1634,Vinf,Vinf,envoyer,8s,---,/V\.C/V\.'C/V\,VERB,envoyer,10
892,135,1,que,que,1635,Sub,Sub,que,8s,---,C/(e)\,SCONJ,que,10
893,135,2,ceus,ceus,1635,Dem,Dem,cil,8s,---,C/V\,PRON,cil,10
894,135,3,qui,qui,1635,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
895,135,4,sunt,sunt,1635,Vfin,Vfin,être,8s,---,C/V\,VERB,être,10
896,135,5,de,de,1635,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
897,135,6,son,son,1635,Det,Det,son4,8s,---,C/V\,DET,son,10
898,135,7,parage,parage,1635,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,parage,8
899,136,1,pour,pour,1636,Pre,Pre,pour,8s,---,C/V\,ADP,pour,10
900,136,2,ma,ma,1636,Det,Det,mon,8s,---,C/V\,DET,mon,10
901,136,3,grant,grant,1636,Adj,Adj,grand,8s,---,C/V\,ADJ,grand,10
902,136,4,doleur,doleur,1636,N,N,,8s,---,C/V\.'C/V\,NOUN,douleur,3
903,136,5,alegier,alegier,1636,Vinf,Vinf,alléger,8s,---,/V\.C/V\.'C/V\,VERB,alléger,10
904,136,6,.,.,1636,Pnc,Pnc,,8s,---,,PUNCT,.,9
905,137,1,mout,mout,1637,QIs,QIs,moult,8s,---,C/V\,ADV,moult,10
906,137,2,en,en,1637,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
907,137,3,sui,sui,1637,Vfin,Vfin,être,8s,---,C/V\,VERB,être,10
908,137,4,liez,liez,1637,Adj,Adj,lié,8s,---,C/V\,ADJ,lié,10
909,137,5,en,en,1637,Pre,Pre,en,8s,---,/V\,ADP,en,10
910,137,6,mon,mon,1637,Det,Det,mon,8s,---,C/V\,DET,mon,10
911,137,7,corage,corage,1637,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,courage,9
912,137,8,",",",",1637,Pnc,Pnc,,8s,---,,PUNCT,",",9
913,138,1,et,et,1638,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
914,138,2,si,si,1638,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
915,138,3,puiz,puiz,1638,Vfin,Vfin,pouvoir2,8s,---,C/V\,VERB,pouvoir,10
916,138,4,bien,bien,1638,Adv,Adv,bien,8s,---,C/V\,ADV,bien,10
917,138,5,avoir,avoir,1638,Vinf,Vinf,avoir,8s,---,/V\.'C/V\,VERB,avoir,10
918,138,6,damage,damage,1638,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,dommage,8
919,138,7,",",",",1638,Pnc,Pnc,,8s,---,,PUNCT,",",9
920,139,1,puiz,puiz,1639,PrA,PrA,puis,8s,---,C/V\,ADV,puis,10
921,139,2,que,que,1639,Sub,Sub,que,8s,---,C/(e)\,SCONJ,que,10
922,139,3,si,si,1639,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
923,139,4,sui,sui,1639,Vfin,Vfin,être,8s,---,C/V\,VERB,être,10
924,139,5,en,en,1639,Pre,Pre,en,8s,---,/V\,ADP,en,10
925,139,6,son,son,1639,Det,Det,son4,8s,---,C/V\,DET,son,10
926,139,7,dangier,dangier,1639,N,N,,8s,---,C/V\.C/<V>\.'/V\,NOUN,danger,8
927,139,8,;,;,1639,Pnc,Pnc,,8s,---,,PUNCT,;,9
928,140,1,qu',qu',1640,Sub,Sub,que,8s,---,C/\,SCONJ,que,10
929,140,2,ausi,ausi,1640,Adv,Adv,aussi,8s,---,/V\.'C/V\,ADV,aussi,10
930,140,3,privé,privé,1640,Adj,Adj,,8s,---,C/V\.'C/V\,ADJ,privé,8
931,140,4,voit,voit,1640,Vfin,Vfin,voir,8s,---,C/V\,VERB,voir,10
932,140,5,on,on,1640,Prn,Prn%,on,8s,---,/V\,PRON,on,10
933,140,6,sauvage,sauvage,1640,Adj,Adj,,8s,---,C/V\.'C/V\.C/(e)\,ADJ,sauvage,8
934,140,7,.,.,1640,Pnc,Pnc,,8s,---,,PUNCT,.,9
935,141,1,qui,qui,2001,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
936,141,2,d',d',2001,Pre,Pre,de,8s,---,C/\,ADP,de,10
937,141,3,amours,amours,2001,N,N,,8s,---,/V\.'C/V\,NOUN,amour,8
938,141,4,n',n',2001,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
939,141,5,avroit,avroit,2001,Vfin,Vfin,avoir,8s,---,/V\.'C/V\,VERB,avoir,10
940,141,6,autre,autre,2001,Adj,Adj,autre,8s,---,'/V\.C/(e)\,ADJ,autre,10
941,141,7,guage,guage,2001,N,N,,8s,---,'C/V\.C/(e)\,NOUN,gage,8
942,142,1,que,que,2002,Qux,Qux,que,8s,---,C/(e)\,PRON,que,10
943,142,2,j',j',2002,Prn,Prn$,je,8s,---,C/\,PRON,je,10
944,142,3,ai,ai,2002,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
945,142,4,",",",",2002,Pnc,Pnc,,8s,---,,PUNCT,",",9
946,142,5,s',s',2002,,Sub,si3,8s,---,C/\,ADV,si,10
947,142,6,amast,amast,2002,Vfin,Vfin,aimer,8s,---,/V\.'C/V\,VERB,aimer,10
948,142,7,de,de,2002,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
949,142,8,cuer,cuer,2002,N,N,,8s,---,C/V\,NOUN,coeur,3
950,142,9,entier,entier,2002,Adj,Adj,,8s,---,/V\.'C/V\,ADJ,entier,9
951,143,1,si,si,2003,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
952,143,2,com,com,2003,Sub,Sub,comme,8s,---,C/V\,SCONJ,comme,10
953,143,3,je,je,2003,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
954,143,4,fais,fais,2003,Vfin,Vfin,faire,8s,---,C/V\,VERB,faire,10
955,143,5,",",",",2003,Pnc,Pnc,,8s,---,,PUNCT,",",9
956,143,6,en,en,2003,Pre,Pre,en,8s,---,/V\,ADP,en,10
957,143,7,grant,grant,2003,Adj,Adj,grand,8s,---,C/V\,ADJ,grand,10
958,143,8,folage,folage,2003,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,folage,8
959,144,1,averoit,averoit,2004,Vfin,Vfin,avoir,8s,---,/V\.C/e\.'C/V\,VERB,avoir,10
960,144,2,mis,mis,2004,Vpp,Vpp,mettre,8s,---,C/V\,VERB,mettre,10
961,144,3,son,son,2004,Det,Det,son4,8s,---,C/V\,DET,son,10
962,144,4,desirrier,desirrier,2004,N,N,,8s,---,C/V\.C/V\.'C/V\,NOUN,désirier,9
963,144,5,.,.,2004,Pnc,Pnc,,8s,---,,PUNCT,.,9
964,145,1,blondiaus,blondiaus,2005,,N,,8s,---,C/V\.'C/V\,ADJ,blondel,6
965,145,2,met,met,2005,Vfin,Vfin,mettre,8s,---,C/V\,VERB,mettre,10
966,145,3,son,son,2005,Det,Det,son4,8s,---,C/V\,DET,son,10
967,145,4,cuer,cuer,2005,N,N,,8s,---,C/V\,NOUN,coeur,3
968,145,5,en,en,2005,Pre,Pre,en,8s,---,/V\,ADP,en,10
969,145,6,hostage,hostage,2005,N,N,,8s,---,/V\.'C/V\.C/(e)\,NOUN,otage,3
970,146,1,la,la,2006,Adv,Adv,là,8s,---,C/V\,ADV,là,10
971,146,2,u,u,2006,Qux,Qux,où,8s,---,/V\,PRON,où,10
972,146,3,il,il,2006,Prn,Prn$,il,8s,---,/V\,PRON,il,10
973,146,4,n',n',2006,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
974,146,5,a,a,2006,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
975,146,6,point,point,2006,Neg,Neg,point2,8s,---,C/V\,ADV,point,10
976,146,7,de,de,2006,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
977,146,8,visnage,visnage,2006,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,visnage,6
978,146,9,",",",",2006,Pnc,Pnc,,8s,---,,PUNCT,",",9
979,147,1,fors,fors,2007,PrA,PrA,hors,8s,---,C/V\,ADP,hors,10
980,147,2,biau,biau,2007,Adj,Adj,beau,8s,---,C/V\,ADJ,beau,10
981,147,3,samblant,samblant,2007,Vprs,N,,8s,---,C/V\.'C/V\,VERB,sembler,0
982,147,4,sanz,sanz,2007,Pre,Pre,sans,8s,---,C/V\,ADP,sans,10
983,147,5,otroier,otroier,2007,Vinf,Vinf,octroyer,8s,---,/V\.C/V\.'C/V\,VERB,octroyer,10
984,147,6,;,;,2007,Pnc,Pnc,,8s,---,,PUNCT,;,9
985,148,1,maiz,maiz,2008,Crd,Crd,mais,8s,---,C/V\,CCONJ,mais,10
986,148,2,n',n',2008,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
987,148,3,i,i,2008,Prn,Prn$$,y2,8s,---,/V\,PRON,y,10
988,148,4,claime,claime,2008,Vfin,Vfin,clamer,8s,---,'C/V\.C/(e)\,VERB,clamer,10
989,148,5,point,point,2008,Neg,Neg,point2,8s,---,C/V\,ADV,point,10
990,148,6,d',d',2008,Pre,Pre,de,8s,---,C/\,ADP,de,10
991,148,7,iretage,iretage,2008,N,N,,8s,---,/V\.C/e\.'C/V\.C/(e)\,NOUN,héritage,9
992,148,8,.,.,2008,Pnc,Pnc,,8s,---,,PUNCT,.,9
993,149,1,onques,onques,2009,Adv,Adv,onques,8s,---,'/V\.C/e\,ADV,onques,10
994,149,2,maiz,maiz,2009,Adv,Adv,mais,8s,---,C/V\,ADV,mais,10
995,149,3,nus,nus,2009,QIs,QIs,nul,8s,---,C/V\,DET,nul,10
996,149,4,hom,hom,2009,N,N,,8s,---,/V\,NOUN,homme,8
997,149,5,ne,ne,2009,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
998,149,6,chanta,chanta,2009,Vfin,Vfin,chanter,8s,---,C/V\.'C/V\,VERB,chanter,10
999,150,1,en,en,2010,Pre,Pre,en,8s,---,/V\,ADP,en,10
1000,150,2,la,la,2010,Det,Det,le,8s,---,C/V\,DET,le,10
1001,150,3,maniere,maniere,2010,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,manière,8
1002,150,4,que,que,2010,Qux,Qux,que,8s,---,C/(e)\,PRON,que,10
1003,150,5,je,je,2010,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
1004,150,6,chant,chant,2010,Vfin,Vfin,chanter,8s,---,C/V\,VERB,chanter,10
1005,150,7,",",",",2010,Pnc,Pnc,,8s,---,,PUNCT,",",9
1006,151,1,ne,ne,2011,Crd,Crd,ne2,8s,---,C/(e)\,CCONJ,ne,10
1007,151,2,ja,ja,2011,Adv,Adv,jà,8s,---,C/V\,ADV,jà,10
1008,151,3,maiz,maiz,2011,Adv,Adv,mais,8s,---,C/V\,ADV,mais,10
1009,151,4,nus,nus,2011,QIs,QIs,nul,8s,---,C/V\,PRON,nul,10
1010,151,5,ne,ne,2011,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
1011,151,6,chantera,chantera,2011,Vfin,Vfin,chanter,8s,---,C/V\.C/e\.'C/V\,VERB,chanter,10
1012,151,7,",",",",2011,Pnc,Pnc,,8s,---,,PUNCT,",",9
1013,152,1,pluz,pluz,2012,Adv,Adv,plus,8s,---,C/V\,ADV,plus,10
1014,152,2,ait,ait,2012,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
1015,152,3,d',d',2012,Pre,Pre,de,8s,---,C/\,ADP,de,10
1016,152,4,ire,ire,2012,N,N,,8s,---,'/V\.C/(e)\,NOUN,ire,8
1017,152,5,",",",",2012,Pnc,Pnc,,8s,---,,PUNCT,",",9
1018,152,6,a,a,2012,Pre,Pre,à,8s,---,/V\,ADP,à,10
1019,152,7,mains,mains,2012,Adv,Adv,moins,8s,---,C/V\,ADV,moins,10
1020,152,8,de,de,2012,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
1021,152,9,samblant,samblant,2012,Vprs,N,,8s,---,C/V\.'C/V\,VERB,sembler,0
1022,152,10,.,.,2012,Pnc,Pnc,,8s,---,,PUNCT,.,9
1023,153,1,et,et,2013,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
1024,153,2,quant,quant,2013,Sub,Sub,quand,8s,---,C/V\,SCONJ,quand,10
1025,153,3,ma,ma,2013,Det,Det,mon,8s,---,C/V\,DET,mon,10
1026,153,4,dame,dame,2013,N,N,,8s,---,'C/V\.C/(e)\,NOUN,dame,8
1027,153,5,ocis,ocis,2013,Vpp,Vpp,occire,8s,---,/V\.'C/V\,VERB,occire,10
1028,153,6,m',m',2013,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
1029,153,7,avra,avra,2013,Vfin,Vfin,avoir,8s,---,/V\.'C/V\,VERB,avoir,10
1030,153,8,",",",",2013,Pnc,Pnc,,8s,---,,PUNCT,",",9
1031,154,1,sachiez,sachiez,2014,Vfin,Vfin,savoir,8s,---,C/V\.'C/V\,VERB,savoir,10
1032,154,2,de,de,2014,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
1033,154,3,voir,voir,2014,Adj,Adj,voir2,8s,---,C/V\,ADJ,voir,10
1034,154,4,―,―,2014,Pnc,Pnc,,8s,---,,PUNCT,―,9
1035,154,5,a,a,2014,Pre,Pre,à,8s,---,/V\,ADP,à,10
