wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,pos,lemma_ofl,lemma_score
27,4,8,?,?,204,Pnc,Pnc,,8s,---,,PUNCT,?,9
28,5,1,se,se,205,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
29,5,2,priere,priere,205,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,prière,8
30,5,3,actrait,actrait,205,Vfin,Vfin,attraire,8s,---,/V\.'C/V\,VERB,attraire,10
31,5,4,escondire,escondire,205,Vinf,Vinf,escondire,8s,---,/V\.C/V\.'C/V\.C/(e)\,VERB,escondire,10
32,5,5,",",",",205,Pnc,Pnc,,8s,---,,PUNCT,",",9
33,6,1,ma,ma,206,Det,Det,mon,8s,---,C/V\,DET,mon,10
34,6,2,joye,joye,206,N,N,,8s,---,'C/V\./(e)\,NOUN,joie,8
35,6,3,me,me,206,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
36,6,4,sera,sera,206,Vfin,Vfin,être,8s,---,C/V\.'C/V\,VERB,être,10
37,6,5,forclose,forclose,206,Vpp,Vpp,forclore,8s,---,C/V\.'C/V\.C/(e)\,VERB,forclore,10
38,6,6,.,.,206,Pnc,Pnc,,8s,---,,PUNCT,.,9
39,7,1,mais,mais,209,Adv,Adv,mais,8s,---,C/V\,ADV,mais,10
40,7,2,",",",",209,Pnc,Pnc,,8s,---,,PUNCT,",",9
41,7,3,en,en,209,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
42,7,4,doye,doye,209,Vfin,Vfin,devoir2,8s,---,'C/V\./(e)\,VERB,devoir,10
43,7,5,plourer,plourer,209,Vinf,Vinf,pleurer,8s,---,C/V\.'C/V\,VERB,pleurer,10
44,7,6,ou,ou,209,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
45,7,7,rire,rire,209,Vinf,Vinf,rire,8s,---,'C/V\.C/(e)\,VERB,rire,10
46,7,8,",",",",209,Pnc,Pnc,,8s,---,,PUNCT,",",9
47,8,1,ma,ma,210,Det,Det,mon,8s,---,C/V\,DET,mon,10
48,8,2,pensee,pensee,210,N,N,,8s,---,C/V\.'C/V\./(e)\,NOUN,pensée,8
49,8,3,sera,sera,210,Vfin,Vfin,être,8s,---,C/V\.'C/V\,VERB,être,10
50,8,4,desclose,desclose,210,Vpp,Vpp,déclore,8s,---,C/V\.'C/V\.C/(e)\,VERB,déclore,10
51,8,5,",",",",210,Pnc,Pnc,,8s,---,,PUNCT,",",9
52,9,1,car,car,211,Crd,Crd,car,8s,---,C/V\,CCONJ,car,10
53,9,2,se,se,211,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
54,9,3,je,je,211,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
55,9,4,la,la,211,Prn,Prn$$,le,8s,---,C/V\,PRON,le,10
56,9,5,tenoye,tenoye,211,Vfin,Vfin,tenir,8s,---,C/V\.'C/V\./(e)\,VERB,tenir,10
57,9,6,close,close,211,Vpp,Vpp,clore,8s,---,'C/V\.C/(e)\,VERB,clore,10
58,9,7,",",",",211,Pnc,Pnc,,8s,---,,PUNCT,",",9
59,10,1,desir,desir,212,N,N,,8s,---,C/V\.'C/V\,NOUN,désir,8
60,10,2,me,me,212,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
61,10,3,pourroit,pourroit,212,Vfin,Vfin,pouvoir2,8s,---,C/V\.'C/V\,VERB,pouvoir,10
62,10,4,bien,bien,212,Adv,Adv,bien,8s,---,C/V\,ADV,bien,10
63,10,5,occire,occire,212,Vinf,Vinf,occire,8s,---,/V\.'C/V\.C/(e)\,VERB,occire,10
64,10,6,.,.,212,Pnc,Pnc,,8s,---,,PUNCT,.,9
65,11,1,au,au,301,Pre+Det,Pre+Det,à.le,8s,---,/V\,ADP.DET,à.le,10
66,11,2,pouvre,pouvre,301,Adj,Adj,pauvre,8s,---,'C/V\.C/(e)\,ADJ,pauvre,10
67,11,3,prisonner,prisonner,301,N,N,,8s,---,C/V\.C/V\.'C/V\,PROPN|NOUN,prisonnier,8
68,11,4,",",",",301,Pnc,Pnc,,8s,---,,PUNCT,",",9
69,11,5,ma,ma,301,Det,Det,mon,8s,---,C/V\,DET,mon,10
70,11,6,dame,dame,301,N,N,,8s,---,'C/V\.C/(e)\,NOUN,dame,8
71,11,7,",",",",301,Pnc,Pnc,,8s,---,,PUNCT,",",9
72,12,1,donnez,donnez,302,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,VERB,donner,10
73,12,2,l',l',302,Det,Det,le,8s,---,C/\,DET,le,10
74,12,3,aumosne,aumosne,302,N,N,,8s,---,/V\.'C/V\.C/(e)\,NOUN,aumône,8
75,12,4,de,de,302,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
76,12,5,liece,liece,302,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,liesse,6
77,12,6,.,.,302,Pnc,Pnc,,8s,---,,PUNCT,.,9
78,13,1,j',j',303,Prn,Prn$,je,8s,---,C/\,PRON,je,10
79,13,2,ay,ay,303,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
80,13,3,du,du,303,Pre+Det,Pre+Det,de.le,8s,---,C/V\,ADP.DET,de.le,10
81,13,4,tout,tout,303,QIs,QIs,tout,8s,---,C/V\,PRON,tout,10
82,13,5,",",",",303,Pnc,Pnc,,8s,---,,PUNCT,",",9
83,13,6,en,en,303,Pre,Pre,en,8s,---,/V\,ADP,en,10
84,13,7,ceste,ceste,303,Dem,Dem,cist,8s,---,'C/V\.C/(e)\,DET,cist,10
85,13,8,destraisse,destraisse,303,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,détresse,6
86,14,1,despendu,despendu,304,Vpp,Vpp,dépendre,8s,---,C/V\.C/V\.'C/V\,VERB,dépendre,10
87,14,2,mon,mon,304,Det,Det,mon,8s,---,C/V\,DET,mon,10
88,14,3,plaisir,plaisir,304,N,N,,8s,---,C/V\.'C/V\,NOUN,plaisir,8
89,14,4,",",",",304,Pnc,Pnc,,8s,---,,PUNCT,",",9
90,14,5,par,par,304,Pre,Pre,par,8s,---,C/V\,ADP,par,10
91,14,6,m',m',304,Det,Det,mon,8s,---,C/\,DET,mon,10
92,14,7,ame,ame,304,N,N,,8s,---,'/V\.C/(e)\,NOUN,âme,3
93,14,8,.,.,304,Pnc,Pnc,,8s,---,,PUNCT,.,9
94,15,1,crainte,crainte,305,N,N,,8s,---,'C/V\.C/(e)\,NOUN,crainte,8
95,15,2,m',m',305,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
96,15,3,assault,assault,305,Vfin,Vfin,assaillir,8s,---,/V\.'C/V\,VERB,assaillir,10
97,15,4,",",",",305,Pnc,Pnc,,8s,---,,PUNCT,",",9
98,15,5,desir,desir,305,N,N,,8s,---,C/V\.'C/V\,NOUN,désir,8
99,15,6,m',m',305,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
100,15,7,enflamme,enflamme,305,Vfin,Vfin,enflammer,8s,---,/V\.'C/V\.C/(e)\,VERB,enflammer,10
101,15,8,.,.,305,Pnc,Pnc,,8s,---,,PUNCT,.,9
102,16,1,dangier,dangier,306,N,N,,8s,---,C/V\.C/<V>\.'/V\,NOUN,danger,8
103,16,2,eslargier,eslargier,306,Vinf,Vinf,élarger,8s,---,/V\.C/V\.'C/V\,VERB,élarger,10
104,16,3,ne,ne,306,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
105,16,4,me,me,306,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
106,16,5,laisse,laisse,306,Vfin,Vfin,laisser,8s,---,'C/V\.C/(e)\,VERB,laisser,10
107,16,6,.,.,306,Pnc,Pnc,,8s,---,,PUNCT,.,9
108,17,1,c',c',309,Prn,Prn$,ce,8s,---,C/\,PRON,ce,10
109,17,2,est,est,309,Vfin,Vfin,être,8s,---,/V\,VERB,être,10
110,17,3,pour,pour,309,Pre,Pre,pour,8s,---,C/V\,ADP,pour,10
111,17,4,trop,trop,309,Adv,Adv,trop,8s,---,C/V\,ADV,trop,10
112,17,5,craindre,craindre,309,Vinf,Vinf,craindre,8s,---,'C/V\.C/(e)\,VERB,craindre,10
113,17,6,et,et,309,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
114,17,7,doubter,doubter,309,Vinf,Vinf,douter,8s,---,C/V\.'C/V\,VERB,douter,10
115,17,8,blame,blame,309,N,N,,8s,---,'C/V\.C/(e)\,NOUN,blâme,5
116,18,1,que,que,310,Sub,Sub,que,8s,---,C/(e)\,SCONJ,que,10
117,18,2,si,si,310,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
118,18,3,dure,dure,310,Adj,Adj,dur,8s,---,'C/V\.C/(e)\,ADJ,dur,10
119,18,4,prison,prison,310,N,N,,8s,---,C/V\.'C/V\,NOUN,prison,8
120,18,5,me,me,310,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
121,18,6,blesse,blesse,310,Vfin,Vfin,blesser,8s,---,'C/V\.C/(e)\,VERB,blesser,10
122,18,7,.,.,310,Pnc,Pnc,,8s,---,,PUNCT,.,9
123,19,1,faites,faites,311,Vfin,Vfin,faire,8s,---,'C/V\.C/e\,VERB,faire,10
124,19,2,ycy,ycy,311,Adv,Adv,ici,8s,---,/V\.'C/V\,ADV,ici,10
125,19,3,voustre,voustre,311,Det,Det,votre,8s,---,'C/V\.C/(e)\,DET,votre,10
126,19,4,largesse,largesse,311,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,largesse,9
127,19,5,",",",",311,Pnc,Pnc,,8s,---,,PUNCT,",",9
128,20,1,car,car,312,Crd,Crd,car,8s,---,C/V\,CCONJ,car,10
129,20,2,oncques,oncques,312,Adv,Adv,onques,8s,---,'/V\.C/e\,ADV,onques,10
130,20,3,mais,mais,312,Adv,Adv,mais,8s,---,C/V\,ADV,mais,10
131,20,4,n',n',312,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
132,20,5,en,en,312,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
133,20,6,requis,requis,312,Vfin,Vfin,requérir,8s,---,C/V\.'C/V\,VERB,requérir,10
134,20,7,ame,ame,312,N,N,,8s,---,'/V\.C/(e)\,NOUN,âme,3
135,20,8,;,;,312,Pnc,Pnc,,8s,---,,PUNCT,;,9
136,21,1,ou,ou,401,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
137,21,2,mon,mon,401,Det,Det,mon,8s,---,C/V\,DET,mon,10
138,21,3,desir,desir,401,N,N,,8s,---,C/V\.'C/V\,NOUN,désir,8
139,21,4,s',s',401,Prn,Prn$$,se,8s,---,C/\,PRON,se,10
140,21,5,assouvira,assouvira,401,Vfin,Vfin,assouvir,8s,---,/V\.C/V\.C/V\.'C/V\,VERB,assouvir,10
141,22,1,ou,ou,402,Qux,Qux,où,8s,---,/V\,PRON,où,10
142,22,2,ma,ma,402,Det,Det,mon,8s,---,C/V\,DET,mon,10
143,22,3,tristece,tristece,402,N,N,,8s,---,C/V\.'C/V\.C/(e)\,NOUN,tristesse,9
144,22,4,m',m',402,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
145,22,5,occira,occira,402,Vfin,Vfin,occire,8s,---,/V\.C/V\.'C/V\,VERB,occire,10
146,23,1,par,par,403,Pre,Pre,par,8s,---,C/V\,ADP,par,10
147,23,2,vous,vous,403,Prn,Prn,vous,8s,---,C/V\,PRON,vous,10
148,23,3,",",",",403,Pnc,Pnc,,8s,---,,PUNCT,",",9
149,23,4,belle,belle,403,Adj,Adj,beau,8s,---,'C/V\.C/(e)\,ADJ,beau,10
150,23,5,",",",",403,Pnc,Pnc,,8s,---,,PUNCT,",",9
151,23,6,prouchainnement,prouchainnement,403,Adv,Adv,,8s,---,C/V\.C/V\.C/e\.'C/V\,ADV,prochainement,9
152,23,7,",",",",403,Pnc,Pnc,,8s,---,,PUNCT,",",9
153,24,1,se,se,404,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
154,24,2,mon,mon,404,Det,Det,mon,8s,---,C/V\,DET,mon,10
155,24,3,cuer,cuer,404,N,N,,8s,---,C/V\,NOUN,coeur,3
156,24,4,quiert,quiert,404,Vfin,Vfin,quérir,8s,---,C/V\,VERB,quérir,10
157,24,5,l',l',404,Det,Det,le,8s,---,C/\,DET,le,10
158,24,6,alegement,alegement,404,N,N,,8s,---,/V\.C/V\.C/e\.'C/V\,NOUN,allégement,9
159,25,1,du,du,405,Pre+Det,Pre+Det,de.le,8s,---,C/V\,ADP.DET,de.le,10
160,25,2,mal,mal,405,N,N,mal,8s,---,C/V\,NOUN,mal,10
161,25,3,que,que,405,Qux,Qux,que,8s,---,C/(e)\,PRON,que,10
162,25,4,pour,pour,405,Pre,Pre,pour,8s,---,C/V\,ADP,pour,10
163,25,5,vous,vous,405,Prn,Prn$$,vous,8s,---,C/V\,PRON,vous,10
164,25,6,servir,servir,405,Vinf,Vinf,servir,8s,---,C/V\.'C/V\,VERB,servir,10
165,25,7,a,a,405,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
166,25,8,.,.,405,Pnc,Pnc,,8s,---,,PUNCT,.,9
167,26,1,un,un,406,QIs,QIs,un,8s,---,/V\,NUM,un,10
168,26,2,de,de,406,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
169,26,3,ces,ces,406,Dem,Dem,cist,8s,---,C/V\,DET,cist,10
170,26,4,deux,deux,406,QIs,QIs,deux,8s,---,C/V\,NUM,deux,10
171,26,5,me,me,406,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
172,26,6,souffira,souffira,406,Vfin,Vfin,suffire,8s,---,C/V\.C/V\.'C/V\,VERB,suffire,10
173,26,7,",",",",406,Pnc,Pnc,,8s,---,,PUNCT,",",9
174,27,1,n',n',407,Crd,Crd,ne2,8s,---,C/\,CCONJ,ne,10
175,27,2,espoir,espoir,407,Adv,Adv,espoir2,8s,---,/V\.'C/V\,ADV,espoir,10
176,27,3,plus,plus,407,Adv,Adv,plus,8s,---,C/V\,ADV,plus,10
177,27,4,ne,ne,407,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
178,27,5,me,me,407,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
179,27,6,mentira,mentira,407,Vfin,Vfin,mentir,8s,---,C/V\.C/V\.'C/V\,VERB,mentir,10
180,28,1,se,se,408,Sub,Sub,si3,8s,---,C/(e)\,SCONJ,si,10
181,28,2,j',j',408,Prn,Prn$,je,8s,---,C/\,PRON,je,10
182,28,3,ay,ay,408,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
183,28,4,de,de,408,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
184,28,5,parler,parler,408,Vinf,Vinf,parler,8s,---,C/V\.'C/V\,VERB,parler,10
185,28,6,hardement,hardement,408,N,N,,8s,---,C/V\.C/e\.'C/V\,NOUN,hardement,8
186,28,7,.,.,408,Pnc,Pnc,,8s,---,,PUNCT,.,9
187,29,1,tout,tout,412,QIs,QIs,tout,8s,---,C/V\,DET,tout,10
188,29,2,bien,bien,412,N,N,bien,8s,---,C/V\,NOUN,bien,10
189,29,3,ou,ou,412,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
190,29,4,tout,tout,412,QIs,QIs,tout,8s,---,C/V\,DET,tout,10
191,29,5,mal,mal,412,N,N,mal,8s,---,C/V\,NOUN,mal,10
192,29,6,m',m',412,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
193,29,7,en,en,412,Prn,Prn$$,en2,8s,---,/V\,PRON,en,10
194,29,8,yra,yra,412,Vfin,Vfin,aller,8s,---,/V\.'C/V\,VERB,aller,10
195,30,1,car,car,413,Crd,Crd,car,8s,---,C/V\,CCONJ,car,10
196,30,2,",",",",413,Pnc,Pnc,,8s,---,,PUNCT,",",9
197,30,3,quant,quant,413,Sub,Sub,quand,8s,---,C/V\,SCONJ,quand,10
198,30,4,voustre,voustre,413,Det,Det,votre,8s,---,'C/V\.C/(e)\,DET,votre,10
199,30,5,bouche,bouche,413,N,N,,8s,---,'C/V\.C/(e)\,NOUN,bouche,3
200,30,6,dira,dira,413,Vfin,Vfin,dire,8s,---,C/V\.'C/V\,VERB,dire,10
201,31,1,ouÿ,ouÿ,414,NVP,NVP,oui,8s,---,/V\.'C/V\,ADV,oui,10
202,31,2,ou,ou,414,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
203,31,3,nenny,nenny,414,NVP,NVP,nenni,8s,---,C/V\.'C/V\,ADV,nenni,10
204,31,4,seulement,seulement,414,Adv,Adv,,8s,---,C/V\.C/e\.'C/V\,ADV,seulement,9
205,31,5,",",",",414,Pnc,Pnc,,8s,---,,PUNCT,",",9
206,32,1,dont,dont,416,Adv,Adv,donc,8s,---,C/V\,ADV,donc,10
207,32,2,mon,mon,416,Det,Det,mon,8s,---,C/V\,DET,mon,10
208,32,3,dueil,dueil,416,N,N,,8s,---,C/V\,NOUN,deuil,8
209,32,4,ou,ou,416,Crd,Crd,ou,8s,---,/V\,CCONJ,ou,10
210,32,5,moy,moy,416,Prn,Prn,moi,8s,---,C/V\,PRON,moi,10
211,32,6,finera,finera,416,Vfin,Vfin,finer,8s,---,C/V\.C/e\.'C/V\,VERB,finer,10
212,32,7,.,.,416,Pnc,Pnc,,8s,---,,PUNCT,.,9
213,33,1,je,je,801,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
214,33,2,n',n',801,Neg,Neg,ne,8s,---,C/\,ADV,ne,10
215,33,3,ay,ay,801,Vfin,Vfin,avoir,8s,---,/V\,VERB,avoir,10
216,33,4,pouoir,pouoir,801,N,N,pouvoir,8s,---,C/V\.'C/V\,PROPN|NOUN,pouvoir,10
217,33,5,de,de,801,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
218,33,6,vivre,vivre,801,Vinf,Vinf,vivre,8s,---,'C/V\.C/(e)\,VERB,vivre,10
219,33,7,en,en,801,Pre,Pre,en,8s,---,/V\,ADP,en,10
220,33,8,joye,joye,801,N,N,,8s,---,'C/V\./(e)\,NOUN,joie,8
221,34,1,et,et,802,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
222,34,2,si,si,802,Adv,Adv,si4,8s,---,C/V\,ADV,si,10
223,34,3,ne,ne,802,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
224,34,4,puis,puis,802,Vfin,Vfin,pouvoir2,8s,---,C/V\,VERB,pouvoir,10
225,34,5,meurir,meurir,802,Vinf,Vinf,mourir,8s,---,C/V\.'C/V\,VERB,mourir,10
226,34,6,de,de,802,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
227,34,7,dueil,dueil,802,N,N,,8s,---,C/V\,NOUN,deuil,8
228,34,8,;,;,802,Pnc,Pnc,,8s,---,,PUNCT,;,9
229,35,1,ne,ne,803,Crd,Crd,ne2,8s,---,C/(e)\,CCONJ,ne,10
230,35,2,ne,ne,803,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
231,35,3,puis,puis,803,Vfin,Vfin,pouvoir2,8s,---,C/V\,VERB,pouvoir,10
232,35,4,hair,hair,803,Vinf,Vinf,haïr,8s,---,C/V\.'C/V\,VERB,haïr,10
233,35,5,ne,ne,803,Crd,Crd,ne2,8s,---,C/(e)\,CCONJ,ne,10
234,35,6,ne,ne,803,Neg,Neg,ne,8s,---,C/(e)\,ADV,ne,10
235,35,7,vueil,vueil,803,Vfin,Vfin,vouloir,8s,---,C/V\,VERB,vouloir,10
236,36,1,celle,celle,804,Dem,Dem,cil,8s,---,'C/V\.C/(e)\,PRON,cil,10
237,36,2,qui,qui,804,Qux,Qux,qui,8s,---,C/V\,PRON,qui,10
238,36,3,tel,tel,804,Adj,Adj,tel,8s,---,C/V\,ADJ,tel,10
239,36,4,doleur,doleur,804,N,N,,8s,---,C/V\.'C/V\,NOUN,douleur,3
240,36,5,m',m',804,Prn,Prn$$,me,8s,---,C/\,PRON,me,10
241,36,6,envoye,envoye,804,Vfin,Vfin,envoyer,8s,---,/V\.'C/V\./(e)\,VERB,envoyer,10
242,36,7,.,.,804,Pnc,Pnc,,8s,---,,PUNCT,.,9
243,37,1,helas,helas,805,Exc,Exc,,8s,---,/V\.'C/V\,INTJ,hélas,9
244,37,2,",",",",805,Pnc,Pnc,,8s,---,,PUNCT,",",9
245,37,3,et,et,805,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
246,37,4,comment,comment,805,Qux,Qux,comment,8s,---,C/V\.'C/V\,ADV,comment,10
247,37,5,gariroye,gariroye,805,Vfin,Vfin,guérir,8s,---,C/V\.C/V\.'C/V\./(e)\,VERB,guérir,10
248,38,1,de,de,806,Pre,Pre,de,8s,---,C/(e)\,ADP,de,10
249,38,2,la,la,806,Det,Det,le,8s,---,C/V\,DET,le,10
250,38,3,doleur,doleur,806,N,N,,8s,---,C/V\.'C/V\,NOUN,douleur,3
251,38,4,dont,dont,806,Qux,Qux,dont,8s,---,C/V\,PRON,dont,10
252,38,5,je,je,806,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
253,38,6,me,me,806,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
254,38,7,dueil,dueil,806,Vfin,Vfin,douloir,8s,---,C/V\,VERB,douloir,10
255,38,8,?,?,806,Pnc,Pnc,,8s,---,,PUNCT,?,9
256,39,1,s',s',809,Sub,Sub,si3,8s,---,C/\,SCONJ,si,10
257,39,2,un,un,809,QIs,QIs,un,8s,---,/V\,DET,un,10
258,39,3,jour,jour,809,N,N,,8s,---,C/V\,NOUN,jour,8
259,39,4,amours,amours,809,N,N,,8s,---,/V\.'C/V\,NOUN,amour,8
260,39,5,abandonnoye,abandonnoye,809,Vfin,Vfin,abandonner,8s,---,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,abandonner,10
261,39,6,",",",",809,Pnc,Pnc,,8s,---,,PUNCT,",",9
262,40,1,bien,bien,810,Adv,Adv,bien,8s,---,C/V\,ADV,bien,10
263,40,2,say,say,810,Vfin,Vfin,savoir,8s,---,C/V\,VERB,savoir,10
264,40,3,q',q',810,Sub,Sub,que,8s,---,C/\,SCONJ,que,10
265,40,4,un,un,810,QIs,QIs,un,8s,---,/V\,DET,un,10
266,40,5,gracieux,gracieux,810,Adj,Adj,,8s,---,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
267,40,6,acueil,acueil,810,N,N,,8s,---,/V\.'C/V\,NOUN,accueil,8
268,41,1,me,me,811,Prn,Prn$$,me,8s,---,C/(e)\,PRON,me,10
269,41,2,retrairoit,retrairoit,811,Vfin,Vfin,retraire,8s,---,C/V\.C/V\.'C/V\,VERB,retraire,10
270,41,3,par,par,811,Pre,Pre,par,8s,---,C/V\,ADP,par,10
271,41,4,un,un,811,QIs,QIs,un,8s,---,/V\,DET,un,10
272,41,5,doulx,doulx,811,Adj,Adj,doux,8s,---,C/V\,ADJ,doux,10
273,41,6,oeil,oeil,811,N,N,,8s,---,/V\,NOUN,oeil,9
274,41,7,;,;,811,Pnc,Pnc,,8s,---,,PUNCT,;,9
275,42,1,et,et,812,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
276,42,2,puis,puis,812,PrA,PrA,puis,8s,---,C/V\,ADV,puis,10
277,42,3,je,je,812,Prn,Prn$,je,8s,---,C/(e)\,PRON,je,10
278,42,4,recommenceroye,recommenceroye,812,Vfin,Vfin,recommencer,8s,---,C/V\.C/V\.C/V\.C/e\.'C/V\./(e)\,VERB,recommencer,10
279,42,5,.,.,812,Pnc,Pnc,,8s,---,,PUNCT,.,9
280,43,1,helas,helas,901,Exc,Exc,,8s,---,/V\.'C/V\,INTJ,hélas,9
281,43,2,!,!,901,Pnc,Pnc,,8s,---,,PUNCT,!,9
282,43,3,ma,ma,901,Det,Det,mon,8s,---,C/V\,DET,mon,10
283,43,4,courtoise,courtoise,901,Adj,Adj,,8s,---,C/V\.'C/V\.C/(e)\,ADJ,courtois,8
284,43,5,ennemie,ennemie,901,N,N,,8s,---,/V\.C/e\.'C/V\./(e)\,NOUN,ennemi,9
285,44,1,et,et,902,Crd,Crd,et,8s,---,/V\,CCONJ,et,10
286,44,2,mon,mon,902,Det,Det,mon,8s,---,C/V\,DET,mon,10
287,44,3,gracieux,gracieux,902,Adj,Adj,,8s,---,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
288,44,4,adversaire,adversaire,902,N,N,,8s,---,/V\.C/V\.'C/V\.C/(e)\,NOUN,adversaire,9
289,44,5,",",",",902,Pnc,Pnc,,8s,---,,PUNCT,",",9
290,45,1,dont,dont,903,Qux,Qux,dont,8s,---,C/V\,PRON,dont,10
291,45,2,vous,vous,903,Prn,Prn$$,vous,8s,---,C/V\,PRON,vous,10
292,45,3,puet,puet,903,Vfin,Vfin,pouvoir2,8s,---,C/V\,VERB,pouvoir,10
293,45,4,mon,mon,903,Det,Det,mon,8s,---,C/V\,DET,mon,10
294,45,5,desplaisir,desplaisir,903,N,N,,8s,---,C/V\.C/V\.'C/V\,NOUN,déplaisir,8
295,45,6,plaire,plaire,903,Vinf,Vinf,plaire,8s,---,'C/V\.C/(e)\,VERB,plaire,10
