wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1199,174,5,puis,puis,676,PrA,PrA,puis,C/V\,ADV,puis,10
1200,174,6,:,:,676,Pnc,Pnc,,,PUNCT,:,9
1201,175,1,"""","""",677,Pnc,Pnc,,,PUNCT,"""",9
1202,175,2,Dameisele,dameisele,677,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,damoiselle,9
1203,175,3,",",",",677,Pnc,Pnc,,,PUNCT,",",9
1204,175,4,se,se,677,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1205,175,5,vos,vos,677,Prn,Prn$,vous,C/V\,PRON,vous,10
1206,175,6,daigniez,daigniez,677,Vfin,Vfin,,C/V\.'C/V\,VERB,daigner,9
1207,175,7,",",",",677,Pnc,Pnc,,,PUNCT,",",9
1208,176,1,ces,ces,678,Dem,Dem,cist,C/V\,DET,cist,10
1209,176,2,deus,deus,678,QIs,QIs,deux,C/V\,NUM,deux,10
1210,176,3,voies,voies,678,N,N,,'C/V\./e\,NOUN,voie,8
1211,176,4,nos,nos,678,Prn,Prn$$,nous,C/V\,PRON,nous,10
1212,176,5,anseigniez,anseigniez,678,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enseigner,9
1213,176,6,.,.,678,Pnc,Pnc,,,PUNCT,.,9
1214,176,7,"""","""",678,Pnc,Pnc,,,PUNCT,"""",9
1215,177,1,Et,et,679,Crd,Crd,et,/V\,CCONJ,et,10
1216,177,2,la,la,679,Det,Det,le,C/V\,DET,le,10
1217,177,3,dameisele,dameisele,679,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,damoiselle,9
1218,177,4,respont,respont,679,Vfin,Vfin,répondre,C/V\.'C/V\,VERB,répondre,10
1219,177,5,:,:,679,Pnc,Pnc,,,PUNCT,:,9
1220,178,1,"""","""",680,Pnc,Pnc,,,PUNCT,"""",9
1221,178,2,Vez,vez,680,Vfin,Vfin,voir,C/V\,VERB,voir,10
1222,178,3,ci,ci,680,Adv,Adv,ci,C/V\,ADV,ci,10
1223,178,4,la,la,680,Det,Det,le,C/V\,DET,le,10
1224,178,5,droite,droite,680,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
1225,178,6,voie,voie,680,N,N,,'C/V\./(e)\,NOUN,voie,8
1226,178,7,au,au,680,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1227,178,8,Pont,pont,680,N,N,,C/V\,NOUN,pont,8
1228,179,1,de,de,681,Pre,Pre,de,C/(e)\,ADP,de,10
1229,179,2,soz,soz,681,PrA,PrA,sous,C/V\,ADP,sous,10
1230,179,3,Eve,eve,681,N,N,,'/V\.C/(e)\,NOUN,eau,3
1231,179,4,",",",",681,Pnc,Pnc,,,PUNCT,",",9
1232,179,5,et,et,681,Crd,Crd,et,/V\,CCONJ,et,10
1233,179,6,cele,cele,681,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10
1234,179,7,de,de,681,Pre,Pre,de,C/(e)\,ADP,de,10
1235,179,8,la,la,681,Adv,Adv,là,C/V\,ADV,là,10
1236,180,1,droit,droit,682,Adv,Adv,droit2,C/V\,ADV,droit,10
1237,180,2,au,au,682,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1238,180,3,Pont,pont,682,N,N,,C/V\,NOUN,pont,8
1239,180,4,de,de,682,Pre,Pre,de,C/(e)\,ADP,de,10
1240,180,5,l',l',682,Det,Det,le,C/\,DET,le,10
1241,180,6,Espee,espee,682,N,N,,/V\.'C/V\./(e)\,NOUN,épée,3
1242,180,7,an,an,682,Prn,Prn$$,en2,/V\,PRON,en,10
1243,180,8,va,va,682,Vfin,Vfin,aller,C/V\,VERB,aller,10
1244,180,9,.,.,682,Pnc,Pnc,,,PUNCT,.,9
1245,180,10,"""","""",682,Pnc,Pnc,,,PUNCT,"""",9
1246,181,1,Et,et,683,Crd,Crd,et,/V\,CCONJ,et,10
1247,181,2,lors,lors,683,Adv,Adv,lors,C/V\,ADV,lors,10
1248,181,3,a,a,683,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1249,181,4,dit,dit,683,Vpp,Vpp,dire,C/V\,VERB,dire,10
1250,181,5,li,li,683,Det,Det,le,C/V\,DET,le,10
1251,181,6,chevaliers,chevaliers,683,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
1252,181,7,",",",",683,Pnc,Pnc,,,PUNCT,",",9
1253,182,1,cil,cil,684,Dem,Dem,cil,C/V\,PRON,cil,10
1254,182,2,qui,qui,684,Qux,Qux,qui,C/V\,PRON,qui,10
1255,182,3,ot,ot,684,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1256,182,4,esté,esté,684,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
1257,182,5,charretiers,charretiers,684,N,N,,C/V\.C/e\.'C/V\,NOUN,charretier,9
1258,182,6,:,:,684,Pnc,Pnc,,,PUNCT,:,9
1259,183,1,"""","""",685,Pnc,Pnc,,,PUNCT,"""",9
1260,183,2,Sire,sire,685,N,N,,'C/V\.C/(e)\,NOUN,sire,3
1261,183,3,",",",",685,Pnc,Pnc,,,PUNCT,",",9
1262,183,4,je,je,685,Prn,Prn$,je,C/(e)\,PRON,je,10
1263,183,5,vos,vos,685,Prn,Prn$$,vous,C/V\,PRON,vous,10
1264,183,6,part,part,685,Vfin,Vfin,partir,C/V\,VERB,partir,10
1265,183,7,sanz,sanz,685,Pre,Pre,sans,C/V\,ADP,sans,10
1266,183,8,rancune,rancune,685,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rancune,9
1267,183,9,:,:,685,Pnc,Pnc,,,PUNCT,:,9
1268,184,1,prenez,prenez,686,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
1269,184,2,de,de,686,Pre,Pre,de,C/(e)\,ADP,de,10
1270,184,3,ces,ces,686,Dem,Dem,cist,C/V\,DET,cist,10
1271,184,4,deus,deus,686,QIs,QIs,deux,C/V\,NUM,deux,10
1272,184,5,voies,voies,686,N,N,,'C/V\./e\,NOUN,voie,8
1273,184,6,l',l',686,Det,Det,le,C/\,DET,le,10
1274,184,7,une,une,686,QIs,QIs,un,'/V\.C/(e)\,PRON,un,10
1275,184,8,",",",",686,Pnc,Pnc,,,PUNCT,",",9
1276,185,1,et,et,687,Crd,Crd,et,/V\,CCONJ,et,10
1277,185,2,l',l',687,Det,Det,le,C/\,DET,le,10
1278,185,3,autre,autre,687,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1279,185,4,quite,quite,687,Adj,Adj,quitte,'C/V\.C/(e)\,ADJ,quitte,10
1280,185,5,me,me,687,Prn,Prn$$,me,C/(e)\,PRON,me,10
1281,185,6,clamez,clamez,687,Vfin,Vfin,clamer,C/V\.'C/V\,VERB,clamer,10
1282,185,7,;,;,687,Pnc,Pnc,,,PUNCT,;,9
1283,186,1,prenez,prenez,688,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
1284,186,2,celi,celi,688,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
1285,186,3,que,que,688,Qux,Qux,que,C/(e)\,PRON,que,10
1286,186,4,mialz,mialz,688,Adv,Adv,mieux,C/V\,ADV,mieux,10
1287,186,5,amez,amez,688,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
1288,186,6,.,.,688,Pnc,Pnc,,,PUNCT,.,9
1289,187,1,-,-,689,Pnc,Pnc,,,PUNCT,-,9
1290,187,2,Par,par,689,Pre,Pre,par,C/V\,ADP,par,10
1291,187,3,foi,foi,689,N,N,,C/V\,NOUN,foi,8
1292,187,4,",",",",689,Pnc,Pnc,,,PUNCT,",",9
1293,187,5,fet,fet,689,Vfin,Vfin,faire,C/V\,VERB,faire,10
1294,187,6,mes,mes,689,Det,Det,mon,C/V\,DET,mon,10
1295,187,7,sire,sire,689,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1296,187,8,Gauvains,gauvains,689,N,N,,C/V\.'C/V\,PROPN,Gauvain,9
1297,187,9,",",",",689,Pnc,Pnc,,,PUNCT,",",9
1298,188,1,molt,molt,690,QIs,QIs,moult,C/V\,ADV,moult,10
1299,188,2,est,est,690,Vfin,Vfin,être,/V\,VERB,être,10
1300,188,3,perilleus,perilleus,690,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,périlleux,9
1301,188,4,et,et,690,Crd,Crd,et,/V\,CCONJ,et,10
1302,188,5,grevains,grevains,690,Adj,Adj,,C/V\.'C/V\,ADJ,grevain,9
1303,189,1,li,li,691,Det,Det,le,C/V\,DET,le,10
