wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,pos,lemma_ofl,lemma_score
1,1,1,la,la,XXIV(IIp536)_1,Det,Det,le,7s,---,C/V\,DET,le,10
2,1,2,bible,bible,XXIV(IIp536)_1,N,N,,7s,---,'C/V\.C/(e)\,NOUN,bible,9
3,1,3,fait,fait,XXIV(IIp536)_1,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
4,1,4,mention,mention,XXIV(IIp536)_1,N,N,,7s,---,C/V\.C/{V}\.'/V\,NOUN,mention,9
5,2,1,de,de,XXIV(IIp536)_2,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
6,2,2,l',l',XXIV(IIp536)_2,Det,Det,le,7s,---,C/\,DET,le,10
7,2,3,extreme,extreme,XXIV(IIp536)_2,Adj,Adj,,7s,---,/V\.'C/V\.C/(e)\,ADJ,extrême,9
8,2,4,vaillantise,vaillantise,XXIV(IIp536)_2,N,N,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,NOUN,vaillantise,9
9,3,1,que,que,XXIV(IIp536)_3,Qux,Qux,que,7s,---,C/(e)\,PRON,que,10
10,3,2,noef,noef,XXIV(IIp536)_3,QIs,QIs,neuf,7s,---,C/V\,NUM,neuf,10
11,3,3,preux,preux,XXIV(IIp536)_3,Adj,Adj,preux,7s,---,C/V\,ADJ,preux,10
12,3,4,de,de,XXIV(IIp536)_3,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
13,3,5,gourmandise,gourmandise,XXIV(IIp536)_3,N,N,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,NOUN,gourmandise,6
14,4,1,firent,firent,XXIV(IIp536)_4,Vfin,Vfin,faire,7s,---,'C/V\.C/e\,VERB,faire,10
15,4,2,par,par,XXIV(IIp536)_4,Pre,Pre,par,7s,---,C/V\,ADP,par,10
16,4,3,potation,potation,XXIV(IIp536)_4,N,N,,7s,---,C/V\.C/V\.C/{V}\.'/V\,NOUN,potation,9
17,4,4,.,.,XXIV(IIp536)_4,Pnc,Pnc,,7s,---,,PUNCT,.,9
18,5,1,je,je,XXIV(IIp536)_5,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
19,5,2,suis,suis,XXIV(IIp536)_5,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
20,5,3,noel,noel,XXIV(IIp536)_5,Adj,Adj,,7s,---,C/V\.'C/V\,ADJ,noel,-10
21,5,4,qui,qui,XXIV(IIp536)_5,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
22,5,5,plantay,plantay,XXIV(IIp536)_5,Vfin,Vfin,planter,7s,---,C/V\.'C/V\,VERB,planter,10
23,6,1,la,la,XXIV(IIp536)_6,Det,Det,le,7s,---,C/V\,DET,le,10
24,6,2,vigne,vigne,XXIV(IIp536)_6,N,N,,7s,---,'C/V\.C/(e)\,NOUN,vigne,8
25,6,3,aprés,aprés,XXIV(IIp536)_6,PrA,PrA,après,7s,---,/V\.'C/V\,ADP,après,10
26,6,4,le,le,XXIV(IIp536)_6,Det,Det,le,7s,---,C/(e)\,DET,le,10
27,6,5,deluge,deluge,XXIV(IIp536)_6,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,déluge,9
28,6,6,;,;,XXIV(IIp536)_6,Pnc,Pnc,,7s,---,,PUNCT,;,9
29,7,1,j',j',XXIV(IIp536)_7,Prn,Prn$,je,7s,---,C/\,PRON,je,10
30,7,2,en,en,XXIV(IIp536)_7,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
31,7,3,tiray,tiray,XXIV(IIp536)_7,Vfin,Vfin,tirer,7s,---,C/V\.'C/V\,VERB,tirer,10
32,7,4,vin,vin,XXIV(IIp536)_7,N,N,,7s,---,C/V\,NOUN,vin,8
33,7,5,et,et,XXIV(IIp536)_7,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
34,7,6,goustay,goustay,XXIV(IIp536)_7,Vfin,Vfin,goûter,7s,---,C/V\.'C/V\,VERB,goûter,10
35,7,7,",",",",XXIV(IIp536)_7,Pnc,Pnc,,7s,---,,PUNCT,",",9
36,8,1,tant,tant,XXIV(IIp536)_8,QIs,QIs,tant,7s,---,C/V\,ADV,tant,10
37,8,2,en,en,XXIV(IIp536)_8,Pre,Pre,en,7s,---,/V\,ADP,en,10
38,8,3,mon,mon,XXIV(IIp536)_8,Det,Det,mon,7s,---,C/V\,DET,mon,10
39,8,4,ventre,ventre,XXIV(IIp536)_8,N,N,,7s,---,'C/V\.C/(e)\,NOUN,ventre,8
40,8,5,en,en,XXIV(IIp536)_8,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
41,8,6,bouttay,bouttay,XXIV(IIp536)_8,Vfin,Vfin,bouter,7s,---,C/V\.'C/V\,VERB,bouter,10
42,9,1,que,que,XXIV(IIp536)_9,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
43,9,2,dormir,dormir,XXIV(IIp536)_9,Vinf,Vinf,dormir,7s,---,C/V\.'C/V\,VERB,dormir,10
44,9,3,me,me,XXIV(IIp536)_9,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
45,9,4,fut,fut,XXIV(IIp536)_9,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
46,9,5,refuge,refuge,XXIV(IIp536)_9,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,refuge,9
47,9,6,;,;,XXIV(IIp536)_9,Pnc,Pnc,,7s,---,,PUNCT,;,9
48,10,1,de,de,XXIV(IIp536)_10,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
49,10,2,cham,cham,XXIV(IIp536)_10,N,N,,7s,---,C/V\,NOUN,Cham,2
50,10,3,",",",",XXIV(IIp536)_10,Pnc,Pnc,,7s,---,,PUNCT,",",9
51,10,4,mon,mon,XXIV(IIp536)_10,Det,Det,mon,7s,---,C/V\,DET,mon,10
52,10,5,fils,fils,XXIV(IIp536)_10,N,N,,7s,---,C/V\,NOUN,fils,3
53,10,6,",",",",XXIV(IIp536)_10,Pnc,Pnc,,7s,---,,PUNCT,",",9
54,10,7,raillié,raillié,XXIV(IIp536)_10,Vpp,Vpp,railler,7s,---,C/V\.'C/V\,VERB,railler,10
55,10,8,fus,fus,XXIV(IIp536)_10,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
56,10,9,je,je,XXIV(IIp536)_10,Prn,Prn%,je,7s,---,C/(e)\,PRON,je,10
57,10,10,",",",",XXIV(IIp536)_10,Pnc,Pnc,,7s,---,,PUNCT,",",9
58,11,1,qui,qui,XXIV(IIp536)_11,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
59,11,2,perchut,perchut,XXIV(IIp536)_11,Vfin,Vfin,percevoir,7s,---,C/V\.'C/V\,VERB,percevoir,10
60,11,3,mes,mes,XXIV(IIp536)_11,Det,Det,mon,7s,---,C/V\,DET,mon,10
61,11,4,genitoires,genitoires,XXIV(IIp536)_11,N,N,,7s,---,C/V\.C/V\.'C/V\.C/e\,NOUN,génitoires,6
62,11,5,:,:,XXIV(IIp536)_11,Pnc,Pnc,,7s,---,,PUNCT,:,9
63,12,1,mauldit,mauldit,XXIV(IIp536)_12,Vpp,Vpp,maudire,7s,---,C/V\.'C/V\,VERB,maudire,10
64,12,2,fus,fus,XXIV(IIp536)_12,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
65,12,3,par,par,XXIV(IIp536)_12,Pre,Pre,par,7s,---,C/V\,ADP,par,10
66,12,4,mes,mes,XXIV(IIp536)_12,Det,Det,mon,7s,---,C/V\,DET,mon,10
67,12,5,boittoires,boittoires,XXIV(IIp536)_12,N,N,,7s,---,C/V\.'C/V\.C/e\,NOUN,boitoire,9
68,12,6,.,.,XXIV(IIp536)_12,Pnc,Pnc,,7s,---,,PUNCT,.,9
69,13,1,je,je,XXIV(IIp536)_13,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
70,13,2,codorlahomor,codorlahomor,XXIV(IIp536)_13,N,N,,7s,---,C/V\.C/V\.C/V\.C/V\.'C/V\,NOUN,coulomor,-10
71,13,3,tins,tins,XXIV(IIp536)_13,Vfin,Vfin,tenir,7s,---,C/V\,VERB,tenir,10
72,14,1,cincq,cincq,XXIV(IIp536)_14,QIs,QIs,cinq,7s,---,C/V\,NUM,cinq,10
73,14,2,grands,grands,XXIV(IIp536)_14,Adj,Adj,grand,7s,---,C/V\,ADJ,grand,10
74,14,3,roix,roix,XXIV(IIp536)_14,N,N,,7s,---,C/V\,NOUN,roi,3
75,14,4,en,en,XXIV(IIp536)_14,Pre,Pre,en,7s,---,/V\,ADP,en,10
76,14,5,mon,mon,XXIV(IIp536)_14,Det,Det,mon,7s,---,C/V\,DET,mon,10
77,14,6,command,command,XXIV(IIp536)_14,N,N,,7s,---,C/V\.'C/V\,NOUN,command,8
78,14,7,;,;,XXIV(IIp536)_14,Pnc,Pnc,,7s,---,,PUNCT,;,9
79,15,1,je,je,XXIV(IIp536)_15,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
80,15,2,prins,prins,XXIV(IIp536)_15,Vfin,Vfin,prendre,7s,---,C/V\,VERB,prendre,10
81,15,3,loth,loth,XXIV(IIp536)_15,N,N,,7s,---,C/V\,NOUN,Loth,2
82,15,4,et,et,XXIV(IIp536)_15,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
83,15,5,ses,ses,XXIV(IIp536)_15,Det,Det,son4,7s,---,C/V\,DET,son,10
84,15,6,buttins,buttins,XXIV(IIp536)_15,N,N,,7s,---,C/V\.'C/V\,NOUN,butin,9
85,15,7,;,;,XXIV(IIp536)_15,Pnc,Pnc,,7s,---,,PUNCT,;,9
86,16,1,abraham,abraham,XXIV(IIp536)_16,N,N,,7s,---,/V\.C/V\.'C/V\,NOUN,Abraham,2
87,16,2,par,par,XXIV(IIp536)_16,Pre,Pre,par,7s,---,C/V\,ADP,par,10
88,16,3,grands,grands,XXIV(IIp536)_16,Adj,Adj,grand,7s,---,C/V\,ADJ,grand,10
89,16,4,huttins,huttins,XXIV(IIp536)_16,N,N,,7s,---,C/V\.'C/V\,NOUN,hutin,0
90,17,1,me,me,XXIV(IIp536)_17,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
91,17,2,vint,vint,XXIV(IIp536)_17,Vfin,Vfin,venir,7s,---,C/V\,VERB,venir,10
92,17,3,surprendre,surprendre,XXIV(IIp536)_17,Vinf,Vinf,surprendre,7s,---,C/V\.'C/V\.C/(e)\,VERB,surprendre,10
93,17,4,en,en,XXIV(IIp536)_17,Pre,Pre,en,7s,---,/V\,ADP,en,10
94,17,5,dormant,dormant,XXIV(IIp536)_17,Vprs,Vprs,dormir,7s,---,C/V\.'C/V\,VERB,dormir,10
95,17,6,;,;,XXIV(IIp536)_17,Pnc,Pnc,,7s,---,,PUNCT,;,9
96,18,1,je,je,XXIV(IIp536)_18,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
97,18,2,finay,finay,XXIV(IIp536)_18,Vfin,Vfin,finer,7s,---,C/V\.'C/V\,VERB,finer,10
98,18,3,comme,comme,XXIV(IIp536)_18,Sub,Sub,comme,7s,---,'C/V\.C/(e)\,SCONJ,comme,10
99,18,4,gormand,gormand,XXIV(IIp536)_18,Adj,Adj,,7s,---,C/V\.'C/V\,ADJ,gourmand,8
100,18,5,",",",",XXIV(IIp536)_18,Pnc,Pnc,,7s,---,,PUNCT,",",9
101,19,1,enyvré,enyvré,XXIV(IIp536)_19,Vpp,Vpp,enivrer,7s,---,/V\.C/V\.'C/V\,VERB,enivrer,10
102,19,2,sans,sans,XXIV(IIp536)_19,Pre,Pre,sans,7s,---,C/V\,ADP,sans,10
103,19,3,riens,riens,XXIV(IIp536)_19,N,N,rien,7s,---,C/V\,PROPN|NOUN,rien,10
104,19,4,cremir,cremir,XXIV(IIp536)_19,Vinf,Vinf,crémir,7s,---,C/V\.'C/V\,VERB,crémir,10
105,19,5,:,:,XXIV(IIp536)_19,Pnc,Pnc,,7s,---,,PUNCT,:,9
106,20,1,pance,pance,XXIV(IIp536)_20,N,N,,7s,---,'C/V\.C/(e)\,NOUN,panse,8
107,20,2,plaine,plaine,XXIV(IIp536)_20,Adj,Adj,plein,7s,---,'C/V\.C/(e)\,ADJ,plein,10
108,20,3,fait,fait,XXIV(IIp536)_20,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
109,20,4,dormir,dormir,XXIV(IIp536)_20,Vinf,Vinf,dormir,7s,---,C/V\.'C/V\,VERB,dormir,10
110,20,5,.,.,XXIV(IIp536)_20,Pnc,Pnc,,7s,---,,PUNCT,.,9
111,21,1,je,je,XXIV(IIp536)_21,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
112,21,2,suis,suis,XXIV(IIp536)_21,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
113,21,3,loth,loth,XXIV(IIp536)_21,N,N,,7s,---,C/V\,PROPN|NOUN,Loth,8
114,21,4,qui,qui,XXIV(IIp536)_21,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
115,21,5,eschappay,eschappay,XXIV(IIp536)_21,Vfin,Vfin,échapper,7s,---,/V\.C/V\.'C/V\,VERB,échapper,10
116,22,1,de,de,XXIV(IIp536)_22,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
117,22,2,cincqz,cincqz,XXIV(IIp536)_22,QIs,QIs,cinq,7s,---,C/V\,NUM,cinq,10
118,22,3,cités,cités,XXIV(IIp536)_22,N,N,,7s,---,C/V\.'C/V\,NOUN,cité,8
119,22,4,qui,qui,XXIV(IIp536)_22,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
120,22,5,fondirent,fondirent,XXIV(IIp536)_22,Vfin,Vfin,fondre,7s,---,C/V\.'C/V\.C/e\,VERB,fondre,10
121,22,6,;,;,XXIV(IIp536)_22,Pnc,Pnc,,7s,---,,PUNCT,;,9
122,23,1,tant,tant,XXIV(IIp536)_23,QIs,QIs,tant,7s,---,C/V\,ADV,tant,10
123,23,2,horriblement,horriblement,XXIV(IIp536)_23,Adv,Adv,,7s,---,/V\.C/V\.C/e\.'C/V\,ADV,horriblement,9
124,23,3,choppay,choppay,XXIV(IIp536)_23,Vfin,Vfin,chopper,7s,---,C/V\.'C/V\,VERB,chopper,10
125,24,1,par,par,XXIV(IIp536)_24,Pre,Pre,par,7s,---,C/V\,ADP,par,10
126,24,2,le,le,XXIV(IIp536)_24,Det,Det,le,7s,---,C/(e)\,DET,le,10
127,24,3,vin,vin,XXIV(IIp536)_24,N,N,,7s,---,C/V\,NOUN,vin,8
128,24,4,que,que,XXIV(IIp536)_24,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
129,24,5,je,je,XXIV(IIp536)_24,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
130,24,6,happay,happay,XXIV(IIp536)_24,Vfin,Vfin,happer,7s,---,C/V\.'C/V\,VERB,happer,10
131,25,1,que,que,XXIV(IIp536)_25,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
132,25,2,mes,mes,XXIV(IIp536)_25,Det,Det,mon,7s,---,C/V\,DET,mon,10
133,25,3,cinqs,cinqs,XXIV(IIp536)_25,QIs,QIs,cinq,7s,---,C/V\,NUM,cinq,10
134,25,4,sens,sens,XXIV(IIp536)_25,N,N,,7s,---,C/V\,NOUN,sens,8
135,25,5,me,me,XXIV(IIp536)_25,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
136,25,6,fallirent,fallirent,XXIV(IIp536)_25,Vfin,Vfin,faillir,7s,---,C/V\.'C/V\.C/e\,VERB,faillir,10
137,25,7,;,;,XXIV(IIp536)_25,Pnc,Pnc,,7s,---,,PUNCT,;,9
138,26,1,mes,mes,XXIV(IIp536)_26,Crd,Crd,mais,7s,---,C/V\,CCONJ,mais,10
139,26,2,deux,deux,XXIV(IIp536)_26,QIs,QIs,deux,7s,---,C/V\,NUM,deux,10
140,26,3,filles,filles,XXIV(IIp536)_26,N,N,,7s,---,'C/V\.C/e\,NOUN,fille,3
141,26,4,m',m',XXIV(IIp536)_26,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
142,26,5,asallirent,asallirent,XXIV(IIp536)_26,Vfin,Vfin,assaillir,7s,---,/V\.C/V\.'C/V\.C/e\,VERB,assaillir,10
143,27,1,que,que,XXIV(IIp536)_27,Sub,Sub,que,7s,---,C/(e)\,SCONJ,que,10
144,27,2,j',j',XXIV(IIp536)_27,Prn,Prn$,je,7s,---,C/\,PRON,je,10
145,27,3,engrossay,engrossay,XXIV(IIp536)_27,Vfin,Vfin,engrosser,7s,---,/V\.C/V\.'C/V\,VERB,engrosser,10
146,27,4,d',d',XXIV(IIp536)_27,Pre,Pre,de,7s,---,C/\,ADP,de,10
147,27,5,abundance,abundance,XXIV(IIp536)_27,N,N,,7s,---,/V\.C/V\.'C/V\.C/(e)\,NOUN,abondance,9
148,27,6,:,:,XXIV(IIp536)_27,Pnc,Pnc,,7s,---,,PUNCT,:,9
149,28,1,de,de,XXIV(IIp536)_28,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
150,28,2,le,le,XXIV(IIp536)_28,Det,Det,le,7s,---,C/(e)\,DET,le,10
151,28,3,pance,pance,XXIV(IIp536)_28,N,N,,7s,---,'C/V\.C/(e)\,NOUN,panse,8
152,28,4,vient,vient,XXIV(IIp536)_28,Vfin,Vfin,venir,7s,---,C/V\,VERB,venir,10
153,28,5,le,le,XXIV(IIp536)_28,Det,Det,le,7s,---,C/(e)\,DET,le,10
154,28,6,dance,dance,XXIV(IIp536)_28,N,N,,7s,---,'C/V\.C/(e)\,NOUN,danse,8
155,28,7,.,.,XXIV(IIp536)_28,Pnc,Pnc,,7s,---,,PUNCT,.,9
156,29,1,nabal,nabal,XXIV(IIp536)_29,N,N,,7s,---,C/V\.'C/V\,PROPN|NOUN,Nabal,8
157,29,2,suis,suis,XXIV(IIp536)_29,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
158,29,3,d',d',XXIV(IIp536)_29,Pre,Pre,de,7s,---,C/\,ADP,de,10
159,29,4,estrange,estrange,XXIV(IIp536)_29,Adj,Adj,,7s,---,/V\.'C/V\.C/(e)\,ADJ,étrange,8
160,29,5,taille,taille,XXIV(IIp536)_29,N,N,,7s,---,'C/V\.C/(e)\,NOUN,taille,3
161,29,6,",",",",XXIV(IIp536)_29,Pnc,Pnc,,7s,---,,PUNCT,",",9
162,30,1,rude,rude,XXIV(IIp536)_30,Adj,Adj,,7s,---,'C/V\.C/(e)\,ADJ,rude,9
163,30,2,villain,villain,XXIV(IIp536)_30,N,N,,7s,---,C/V\.'C/V\,NOUN,vilain,3
164,30,3,plain,plain,XXIV(IIp536)_30,Adj,Adj,plein,7s,---,C/V\,ADJ,plein,10
165,30,4,d',d',XXIV(IIp536)_30,Pre,Pre,de,7s,---,C/\,ADP,de,10
166,30,5,avoir,avoir,XXIV(IIp536)_30,N,N,avoir2,7s,---,/V\.'C/V\,PROPN|NOUN,avoir,10
167,30,6,",",",",XXIV(IIp536)_30,Pnc,Pnc,,7s,---,,PUNCT,",",9
168,31,1,qui,qui,XXIV(IIp536)_31,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
169,31,2,refusay,refusay,XXIV(IIp536)_31,Vfin,Vfin,refuser,7s,---,C/V\.C/V\.'C/V\,VERB,refuser,10
170,31,3,ma,ma,XXIV(IIp536)_31,Det,Det,mon,7s,---,C/V\,DET,mon,10
171,31,4,vitaille,vitaille,XXIV(IIp536)_31,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,vitaille,3
172,32,1,a,a,XXIV(IIp536)_32,Pre,Pre,à,7s,---,/V\,ADP,à,10
173,32,2,david,david,XXIV(IIp536)_32,N,N,,7s,---,C/V\.'C/V\,NOUN,david,3
174,32,3,",",",",XXIV(IIp536)_32,Pnc,Pnc,,7s,---,,PUNCT,",",9
175,32,4,qui,qui,XXIV(IIp536)_32,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
176,32,5,ma,ma,XXIV(IIp536)_32,Det,Det,mon,7s,---,C/V\,DET,mon,10
177,32,6,fruictaille,fruictaille,XXIV(IIp536)_32,N,N,,7s,---,C/V\.'C/V\.C/(e)\,NOUN,fruitaille,9
178,33,1,et,et,XXIV(IIp536)_33,Crd,Crd,et,7s,---,/V\,CCONJ,et,10
179,33,2,mon,mon,XXIV(IIp536)_33,Det,Det,mon,7s,---,C/V\,DET,mon,10
180,33,3,pain,pain,XXIV(IIp536)_33,N,N,,7s,---,C/V\,NOUN,pain,8
181,33,4,volloit,volloit,XXIV(IIp536)_33,Vfin,Vfin,vouloir,7s,---,C/V\.'C/V\,VERB,vouloir,10
182,33,5,avoir,avoir,XXIV(IIp536)_33,Vinf,Vinf,avoir,7s,---,/V\.'C/V\,VERB,avoir,10
183,33,6,;,;,XXIV(IIp536)_33,Pnc,Pnc,,7s,---,,PUNCT,;,9
184,34,1,ma,ma,XXIV(IIp536)_34,Det,Det,mon,7s,---,C/V\,DET,mon,10
185,34,2,femme,femme,XXIV(IIp536)_34,N,N,,7s,---,'C/V\.C/(e)\,NOUN,femme,3
186,34,3,fit,fit,XXIV(IIp536)_34,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
187,34,4,tout,tout,XXIV(IIp536)_34,QIs,QIs,tout,7s,---,C/V\,PRON,tout,10
188,34,5,debvoir,debvoir,XXIV(IIp536)_34,N,N,devoir,7s,---,C/V\.'C/V\,PROPN|NOUN,devoir,10
189,34,6,",",",",XXIV(IIp536)_34,Pnc,Pnc,,7s,---,,PUNCT,",",9
190,35,1,mais,mais,XXIV(IIp536)_35,Crd,Crd,mais,7s,---,C/V\,CCONJ,mais,10
191,35,2,je,je,XXIV(IIp536)_35,Prn,Prn$,je,7s,---,C/(e)\,PRON,je,10
192,35,3,finay,finay,XXIV(IIp536)_35,Vfin,Vfin,finer,7s,---,C/V\.'C/V\,VERB,finer,10
193,35,4,comme,comme,XXIV(IIp536)_35,Sub,Sub,comme,7s,---,'C/V\.C/(e)\,SCONJ,comme,10
194,35,5,yvronne,yvronne,XXIV(IIp536)_35,N,N,,7s,---,/V\.'C/V\.C/(e)\,NOUN,ivronne,-10
195,35,6,:,:,XXIV(IIp536)_35,Pnc,Pnc,,7s,---,,PUNCT,:,9
196,36,1,gros,gros,XXIV(IIp536)_36,Adj,Adj,,7s,---,C/V\,ADJ,gros,9
197,36,2,panchart,panchart,XXIV(IIp536)_36,N,N,,7s,---,C/V\.'C/V\,NOUN,pansart,2
198,36,3,a,a,XXIV(IIp536)_36,Pre,Pre,à,7s,---,/V\,ADP,à,10
199,36,4,rouge,rouge,XXIV(IIp536)_36,Adj,Adj,,7s,---,'C/V\.C/(e)\,ADJ,rouge,8
200,36,5,troigne,troigne,XXIV(IIp536)_36,N,N,,7s,---,'C/V\.C/(e)\,PROPN|NOUN,trogne,8
201,36,6,.,.,XXIV(IIp536)_36,Pnc,Pnc,,7s,---,,PUNCT,.,9
202,37,1,amon,amon,XXIV(IIp536)_37,N,N,,7s,---,/V\.'C/V\,NOUN,Amon,2
203,37,2,suis,suis,XXIV(IIp536)_37,Vfin,Vfin,être,7s,---,C/V\,VERB,être,10
204,37,3,",",",",XXIV(IIp536)_37,Pnc,Pnc,,7s,---,,PUNCT,",",9
205,37,4,filz,filz,XXIV(IIp536)_37,N,N,,7s,---,C/V\,NOUN,fils,3
206,37,5,de,de,XXIV(IIp536)_37,Pre,Pre,de,7s,---,C/(e)\,ADP,de,10
207,37,6,david,david,XXIV(IIp536)_37,N,N,,7s,---,C/V\.'C/V\,NOUN,david,3
208,37,7,",",",",XXIV(IIp536)_37,Pnc,Pnc,,7s,---,,PUNCT,",",9
209,38,1,ma,ma,XXIV(IIp536)_38,Det,Det,mon,7s,---,C/V\,DET,mon,10
210,38,2,soeur,soeur,XXIV(IIp536)_38,N,N,,7s,---,C/V\,NOUN,soeur,9
211,38,3,thamar,thamar,XXIV(IIp536)_38,N,N,,7s,---,C/V\.'C/V\,PROPN|NOUN,Thamar,8
212,38,4,deflouray,deflouray,XXIV(IIp536)_38,Vfin,Vfin,déflorer,7s,---,C/V\.C/V\.'C/V\,VERB,déflorer,10
213,38,5,",",",",XXIV(IIp536)_38,Pnc,Pnc,,7s,---,,PUNCT,",",9
214,39,1,j',j',XXIV(IIp536)_39,Prn,Prn$,je,7s,---,C/\,PRON,je,10
215,39,2,avoie,avoie,XXIV(IIp536)_39,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,VERB,avoir,10
216,39,3,grand,grand,XXIV(IIp536)_39,Adj,Adj,grand,7s,---,C/V\,ADJ,grand,10
217,39,4,audivit,audivit,XXIV(IIp536)_39,N,N,,7s,---,/V\.C/V\.'C/V\,NOUN,audivi,6
218,39,5,;,;,XXIV(IIp536)_39,Pnc,Pnc,,7s,---,,PUNCT,;,9
219,40,1,mais,mais,XXIV(IIp536)_40,Crd,Crd,mais,7s,---,C/V\,CCONJ,mais,10
220,40,2,absalon,absalon,XXIV(IIp536)_40,N,N,,7s,---,/V\.C/V\.'C/V\,NOUN,Absalon,2
221,40,3,qui,qui,XXIV(IIp536)_40,Qux,Qux,qui,7s,---,C/V\,PRON,qui,10
222,40,4,ce,ce,XXIV(IIp536)_40,Prn,Prn,ce,7s,---,C/(e)\,PRON,ce,10
223,40,5,vit,vit,XXIV(IIp536)_40,Vfin,Vfin,voir,7s,---,C/V\,VERB,voir,10
224,41,1,s',s',XXIV(IIp536)_41,Prn,Prn$$,se,7s,---,C/\,PRON,se,10
225,41,2,en,en,XXIV(IIp536)_41,Prn,Prn$$,en2,7s,---,/V\,PRON,en,10
226,41,3,venga,venga,XXIV(IIp536)_41,Vfin,Vfin,venger,7s,---,C/V\.'C/V\,VERB,venger,10
227,41,4,",",",",XXIV(IIp536)_41,Pnc,Pnc,,7s,---,,PUNCT,",",9
228,41,5,n',n',XXIV(IIp536)_41,Neg,Neg,ne,7s,---,C/\,ADV,ne,10
229,41,6,est,est,XXIV(IIp536)_41,Vfin,Vfin,être,7s,---,/V\,VERB,être,10
230,41,7,riens,riens,XXIV(IIp536)_41,N,N,rien,7s,---,C/V\,PROPN|NOUN,rien,10
231,41,8,plus,plus,XXIV(IIp536)_41,Adv,Adv,plus,7s,---,C/V\,ADV,plus,10
232,41,9,vray,vray,XXIV(IIp536)_41,Adj,Adj,vrai,7s,---,C/V\,ADJ,vrai,10
233,41,10,;,;,XXIV(IIp536)_41,Pnc,Pnc,,7s,---,,PUNCT,;,9
234,42,1,en,en,XXIV(IIp536)_42,Pre,Pre,en,7s,---,/V\,ADP,en,10
235,42,2,son,son,XXIV(IIp536)_42,Det,Det,son4,7s,---,C/V\,DET,son,10
236,42,3,hostel,hostel,XXIV(IIp536)_42,N,N,,7s,---,/V\.'C/V\,NOUN,hôtel,8
237,42,4,m',m',XXIV(IIp536)_42,Prn,Prn$$,me,7s,---,C/\,PRON,me,10
238,42,5,enivray,enivray,XXIV(IIp536)_42,Vfin,Vfin,enivrer,7s,---,/V\.C/V\.'C/V\,VERB,enivrer,10
239,42,6,",",",",XXIV(IIp536)_42,Pnc,Pnc,,7s,---,,PUNCT,",",9
240,43,1,du,du,XXIV(IIp536)_43,Pre+Det,Pre+Det,de.le,7s,---,C/V\,ADP.DET,de.le,10
241,43,2,corps,corps,XXIV(IIp536)_43,N,N,,7s,---,C/V\,NOUN,corps,3
242,43,3,me,me,XXIV(IIp536)_43,Prn,Prn$$,me,7s,---,C/(e)\,PRON,me,10
243,43,4,fit,fit,XXIV(IIp536)_43,Vfin,Vfin,faire,7s,---,C/V\,VERB,faire,10
