wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
315,46,9,:,:,46,Pnc,Pnc,,,PUNCT,:,9
316,47,1,il,il,47,Prn,Prn$,il,/V\,PRON,il,10
317,47,2,n',n',47,Neg,Neg$$,ne,C/\,ADV,ne,10
318,47,3,a,a,47,Vfin,Vfin,avoir,/V\,VERB,avoir,10
319,47,4,pas,pas,47,Neg,Neg,pas,C/V\,ADV,pas,10
320,47,5,un,un,47,QIs,QIs,un,/V\,NUM,un,10
321,47,6,an,an,47,N,N,,/V\,NOUN,an,3
322,47,7,que,que,47,Sub,Sub,que,C/(e)\,SCONJ,que,10
323,47,8,j',j',47,Prn,Prn$,je,C/\,PRON,je,10
324,47,9,estoie,estoie,47,Vfin,Vfin,être,/V\.'C/V\./(e)\,VERB,être,10
325,48,1,en,en,48,Pre,Pre,en,/V\,ADP,en,10
326,48,2,un,un,48,QIs,QIs,un,/V\,DET,un,10
327,48,3,lieu,lieu,48,N,N,,C/V\,NOUN,lieu,3
328,48,4,ou,ou,48,Qux,Qux,où,/V\,PRON,où,10
329,48,5,je,je,48,Prn,Prn$,je,C/(e)\,PRON,je,10
330,48,6,m',m',48,Prn,Prn$$,me,C/\,PRON,me,10
331,48,7,esbatoie,esbatoie,48,Vfin,Vfin,ébattre,/V\.C/V\.'C/V\./(e)\,VERB,ébattre,10
332,48,8,",",",",48,Pnc,Pnc,,,PUNCT,",",9
333,49,1,qui,qui,49,Qux,Qux,qui,C/V\,PRON,qui,10
334,49,2,estoit,estoit,49,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
335,49,3,d',d',49,Pre,Pre,de,C/\,ADP,de,10
336,49,4,arbrissiaus,arbrissiaus,49,N,N,,/V\.C/V\.'C/V\,NOUN,arbrisseau,9
337,49,5,couvers,couvers,49,Vpp,Vpp,couvrir,C/V\.'C/V\,VERB,couvrir,10
338,50,1,par,par,50,Pre,Pre,par,C/V\,ADP,par,10
339,50,2,tout,tout,50,QIs,QIs,tout,C/V\,PRON,tout,10
340,50,3,",",",",50,Pnc,Pnc,,,PUNCT,",",9
341,50,4,et,et,50,Crd,Crd,et,/V\,CCONJ,et,10
342,50,5,si,si,50,Adv,Adv,si4,C/V\,ADV,si,10
343,50,6,estoit,estoit,50,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
344,50,7,tous,tous,50,QIs,QIs,tout,C/V\,ADV,tout,10
345,50,8,vers,vers,50,Adj,Adj,vert,C/V\,ADJ,vert,10
346,50,9,",",",",50,Pnc,Pnc,,,PUNCT,",",9
347,51,1,biaus,biaus,51,Adj,Adj,beau,C/V\,ADJ,beau,10
348,51,2,et,et,51,Crd,Crd,et,/V\,CCONJ,et,10
349,51,3,jolis,jolis,51,Adj,Adj,,C/V\.'C/V\,ADJ,jouille,-10
350,51,4,et,et,51,Crd,Crd,et,/V\,CCONJ,et,10
351,51,5,gracieus,gracieus,51,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
352,51,6,;,;,51,Pnc,Pnc,,,PUNCT,;,9
353,52,1,et,et,52,Crd,Crd,et,/V\,CCONJ,et,10
354,52,2,pour,pour,52,Pre,Pre,pour,C/V\,ADP,pour,10
355,52,3,estre,estre,52,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
356,52,4,delicieus,delicieus,52,Adj,Adj,,C/V\.C/V\.C/{V}\.'/V\,ADJ,délicieux,9
357,52,5,",",",",52,Pnc,Pnc,,,PUNCT,",",9
358,53,1,la,la,53,Adv,Adv,là,C/V\,ADV,là,10
359,53,2,n',n',53,Neg,Neg$$,ne,C/\,ADV,ne,10
360,53,3,avoit,avoit,53,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
361,53,4,chose,chose,53,N,N,,'C/V\.C/(e)\,NOUN,chose,8
362,53,5,qui,qui,53,Qux,Qux,qui,C/V\,PRON,qui,10
363,53,6,l',l',53,Prn,Prn$$,le,C/\,PRON,le,10
364,53,7,encombre,encombre,53,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,encombrer,8
365,53,8,.,.,53,Pnc,Pnc,,,PUNCT,.,9
366,54,1,si,si,54,Adv,Adv,si4,C/V\,ADV,si,10
367,54,2,",",",",54,Pnc,Pnc,,,PUNCT,",",9
368,54,3,m',m',54,Prn,Prn$$,me,C/\,PRON,me,10
369,54,4,estoie,estoie,54,Vfin,Vfin,être,/V\.'C/V\./(e)\,VERB,être,10
370,54,5,couchiés,couchiés,54,Vpp,Vpp,,C/V\.'C/V\,VERB,coucher,9
371,54,6,en,en,54,Pre,Pre,en,/V\,ADP,en,10
372,54,7,l',l',54,Det,Det,le,C/\,DET,le,10
373,54,8,ombre,ombre,54,N,N,,'/V\.C/(e)\,NOUN,ombre,3
374,54,9,",",",",54,Pnc,Pnc,,,PUNCT,",",9
375,55,1,par,par,55,Pre,Pre,par,C/V\,ADP,par,10
376,55,2,quoy,quoy,55,Qux,Qux,que,C/V\,PRON,que,10
377,55,3,la,la,55,Det,Det,le,C/V\,DET,le,10
378,55,4,chaleur,chaleur,55,N,N,,C/V\.'C/V\,NOUN,chaleur,9
379,55,5,dou,dou,55,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
380,55,6,soleil,soleil,55,N,N,,C/V\.'C/V\,NOUN,soleil,8
381,56,1,ne,ne,56,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
382,56,2,me,me,56,Prn,Prn$$,me,C/(e)\,PRON,me,10
383,56,3,grevast,grevast,56,Vfin,Vfin,grever,C/V\.'C/V\,VERB,grever,10
384,56,4,n',n',56,Crd,Crd,ne2,C/\,CCONJ,ne,10
385,56,5,au,au,56,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
386,56,6,corps,corps,56,N,N,,C/V\,NOUN,corps,3
387,56,7,n',n',56,Crd,Crd,ne2,C/\,CCONJ,ne,10
388,56,8,a,a,56,Pre,Pre,à,/V\,ADP,à,10
389,56,9,l',l',56,Det,Det,le,C/\,DET,le,10
390,56,10,ueil,ueil,56,N,N,,/V\,NOUN,oeil,8
391,56,11,;,;,56,Pnc,Pnc,,,PUNCT,;,9
392,57,1,si,si,57,Adv,Adv,si4,C/V\,ADV,si,10
393,57,2,que,que,57,Sub,Sub,que,C/(e)\,SCONJ,que,10
394,57,3,parfondement,parfondement,57,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,parfondément,9
395,57,4,pensoie,pensoie,57,Vfin,Vfin,penser,C/V\.'C/V\./(e)\,VERB,penser,10
396,58,1,par,par,58,Pre,Pre,par,C/V\,ADP,par,10
397,58,2,quel,quel,58,Qux,Qux,quel,C/V\,DET,quel,10
398,58,3,maniere,maniere,58,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8
399,58,4,je,je,58,Prn,Prn$,je,C/(e)\,PRON,je,10
400,58,5,feroie,feroie,58,Vfin,Vfin,faire,C/V\.'C/V\./(e)\,VERB,faire,10
401,59,1,aucune,aucune,59,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10
402,59,2,chose,chose,59,N,N,,'C/V\.C/(e)\,NOUN,chose,8
403,59,3,de,de,59,Pre,Pre,de,C/(e)\,ADP,de,10
404,59,4,nouvel,nouvel,59,Adj,Adj,nouveau,C/V\.'C/V\,ADJ,nouveau,10
405,60,1,pour,pour,60,Pre,Pre,pour,C/V\,ADP,pour,10
406,60,2,tenir,tenir,60,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,tenir,10
407,60,3,mon,mon,60,Det,Det,mon,C/V\,DET,mon,10
408,60,4,cuer,cuer,60,N,N,,C/V\,NOUN,coeur,3
409,60,5,en,en,60,Pre,Pre,en,/V\,ADP,en,10
410,60,6,revel,revel,60,N,N,,C/V\.'C/V\,NOUN,revel,8
411,60,7,.,.,60,Pnc,Pnc,,,PUNCT,.,9
412,61,1,mais,mais,61,Crd,Crd,mais,C/V\,CCONJ,mais,10
413,61,2,je,je,61,Prn,Prn$,je,C/(e)\,PRON,je,10
414,61,3,n',n',61,Neg,Neg$$,ne,C/\,ADV,ne,10
415,61,4,avoie,avoie,61,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10
416,61,5,vraiement,vraiement,61,Adv,Adv,,C/V\.C/(V)\.'/V\,ADV,vraiment,9
417,62,1,sans,sans,62,N,N,,C/V\,NOUN,sang,3
418,62,2,",",",",62,Pnc,Pnc,,,PUNCT,",",9
419,62,3,matiere,matiere,62,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
420,62,4,ne,ne,62,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
421,62,5,sentement,sentement,62,N,N,,C/V\.C/e\.'C/V\,NOUN,sentement,9
422,63,1,de,de,63,Pre,Pre,de,C/(e)\,ADP,de,10
423,63,2,quoy,quoy,63,Qux,Qux,que,C/V\,PRON,que,10
424,63,3,commencier,commencier,63,Vinf,Vinf,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
425,63,4,le,le,63,Prn,Prn$$,le,C/(e)\,PRON,le,10
426,63,5,sceusse,sceusse,63,Vfin,Vfin,savoir,C/(V)\.'/V\.C/(e)\,VERB,savoir,10
427,64,1,ne,ne,64,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
428,64,2,dont,dont,64,Qux,Qux,dont,C/V\,PRON,dont,10
429,64,3,parfiner,parfiner,64,Vinf,Vinf,parfiner,C/V\.C/V\.'C/V\,VERB,parfiner,10
430,64,4,le,le,64,Prn,Prn$$,le,C/(e)\,PRON,le,10
431,64,5,peusse,peusse,64,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/(e)\,VERB,pouvoir,10
432,64,6,",",",",64,Pnc,Pnc,,,PUNCT,",",9
433,65,1,qu',qu',65,Crd,Crd,que,C/\,CCONJ,que,10
434,65,2,amours,amours,65,N,N,,/V\.'C/V\,NOUN,amour,8
435,65,3,",",",",65,Pnc,Pnc,,,PUNCT,",",9
436,65,4,qui,qui,65,Qux,Qux,qui,C/V\,PRON,qui,10
437,65,5,or,or,65,Adv,Adv,or2,/V\,ADV,or,10
438,65,6,fort,fort,65,Adv,Adv,fort,C/V\,ADV,fort,10
439,65,7,me,me,65,Prn,Prn$$,me,C/(e)\,PRON,me,10
440,65,8,maistrie,maistrie,65,Vfin,Vfin,,C/V\.'C/V\./(e)\,VERB,maîtrier,8
441,65,9,",",",",65,Pnc,Pnc,,,PUNCT,",",9
442,66,1,sur,sur,66,PrA,PrA,sur,C/V\,ADP,sur,10
443,66,2,moi,moi,66,Prn,Prn,moi,C/V\,PRON,moi,10
444,66,3,n',n',66,Neg,Neg$$,ne,C/\,ADV,ne,10
445,66,4,avoit,avoit,66,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
446,66,5,nulle,nulle,66,QIs,QIs,nul,'C/V\.C/(e)\,DET,nul,10
447,66,6,maistrie,maistrie,66,N,N,,C/V\.'C/V\./(e)\,NOUN,maîtrie,8
448,66,7,;,;,66,Pnc,Pnc,,,PUNCT,;,9
449,67,1,n',n',67,Crd,Crd,ne2,C/\,CCONJ,ne,10
450,67,2,elle,elle,67,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
451,67,3,en,en,67,Pre,Pre,en,/V\,ADP,en,10
452,67,4,riens,riens,67,N,N,rien,C/V\,PROPN|NOUN,rien,10
453,67,5,ne,ne,67,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
454,67,6,me,me,67,Prn,Prn$$,me,C/(e)\,PRON,me,10
455,67,7,maistrioit,maistrioit,67,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,maîtrier,9
456,67,8,",",",",67,Pnc,Pnc,,,PUNCT,",",9
457,68,1,ainçois,ainçois,68,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
458,68,2,de,de,68,Pre,Pre,de,C/(e)\,ADP,de,10
459,68,3,ses,ses,68,Det,Det,son4,C/V\,DET,son,10
460,68,4,gens,gens,68,N,N,,C/V\,NOUN,gent,11
461,68,5,me,me,68,Prn,Prn$$,me,C/(e)\,PRON,me,10
462,68,6,tryoit,tryoit,68,Vfin,Vfin,,C/V\.'C/V\,VERB,trier,0
463,68,7,",",",",68,Pnc,Pnc,,,PUNCT,",",9
464,69,1,si,si,69,Adv,Adv,si4,C/V\,ADV,si,10
465,69,2,qu',qu',69,Sub,Sub,que,C/\,SCONJ,que,10
466,69,3,a,a,69,Pre,Pre,à,/V\,ADP,à,10
467,69,4,ce,ce,69,Prn,Prn,ce,C/(e)\,PRON,ce,10
468,69,5,faire,faire,69,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
469,69,6,ne,ne,69,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
470,69,7,valoit,valoit,69,Vfin,Vfin,valoir,C/V\.'C/V\,VERB,valoir,10
471,70,1,riens,riens,70,N,N,rien,C/V\,PROPN|NOUN,rien,10
472,70,2,",",",",70,Pnc,Pnc,,,PUNCT,",",9
473,70,3,puis,puis,70,PrA,PrA,puis,C/V\,ADV,puis,10
474,70,4,qu',qu',70,Sub,Sub,que,C/\,SCONJ,que,10
475,70,5,amours,amours,70,N,N,,/V\.'C/V\,NOUN,amour,8
476,70,6,ne,ne,70,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
477,70,7,le,le,70,Prn,Prn$$,le,C/(e)\,PRON,le,10
478,70,8,voloit,voloit,70,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
479,70,9,.,.,70,Pnc,Pnc,,,PUNCT,.,9
480,71,1,mais,mais,71,Crd,Crd,mais,C/V\,CCONJ,mais,10
481,71,2,",",",",71,Pnc,Pnc,,,PUNCT,",",9
482,71,3,ainsi,ainsi,71,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
483,71,4,comme,comme,71,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
484,71,5,la,la,71,Adv,Adv,là,C/V\,ADV,là,10
485,71,6,pensoie,pensoie,71,Vfin,Vfin,penser,C/V\.'C/V\./(e)\,VERB,penser,10
