wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
175,25,9,art,art,25,N,N,,/V\,NOUN,art,8
176,25,10,",",",",25,Pnc,Pnc,,,PUNCT,",",9
177,26,1,rende,rende,26,Vfin,Vfin,rendre,'C/V\.C/(e)\,VERB,rendre,10
178,26,2,·l,·l,26,Prn,Prn%%,le,/\C,PRON,le,10
179,26,3,qui,qui,26,Qux,Qux,qui,C/V\,PRON,qui,10
180,26,4,lui,lui,26,Prn,Prn$$,lui,C/V\,PRON,lui,10
181,26,5,lo,lo,26,Prn,Prn$$,le,C/(e)\,PRON,le,10
182,26,6,comandat,comandat,26,Vfin,Vfin,commander,C/V\.C/V\.'C/V\,VERB,commander,10
183,26,7,.,.,26,Pnc,Pnc,,,PUNCT,.,9
184,27,1,il,il,27,Prn,Prn$,il,/V\,PRON,il,10
185,27,2,lo,lo,27,Prn,Prn$$,le,C/(e)\,PRON,le,10
186,27,3,reciu,reciu,27,Vfin,Vfin,recevoir,C/V\.'C/V\,VERB,recevoir,10
187,27,4,",",",",27,Pnc,Pnc,,,PUNCT,",",9
188,27,5,bien,bien,27,Adv,Adv,bien,C/V\,ADV,bien,10
189,27,6,lo,lo,27,Prn,Prn$$,le,C/(e)\,PRON,le,10
190,27,7,nodrit,nodrit,27,Vfin,Vfin,,C/V\.'C/V\,VERB,nourrir,0
191,27,8,;,;,27,Pnc,Pnc,,,PUNCT,;,9
192,28,1,cio,cio,28,Prn,Prn,ce,C/V\,PRON,ce,10
193,28,2,fud,fud,28,Vfin,Vfin,être,C/V\,VERB,être,10
194,28,3,lonx,lonx,28,Adj,Adj,long,C/V\,ADJ,long,10
195,28,4,tiemps,tiemps,28,N,N,,C/V\,NOUN,temps,0
196,28,5,ob,ob,28,Pre,Pre,o,/V\,ADP,o,10
197,28,6,se,sé,28,Prn,Prn,se,C/V\,PRON,se,10
198,28,7,lo,lo,28,Prn,Prn$$,le,C/(e)\,PRON,le,10
199,28,8,·s,·s,28,Prn,Prn$$,se,/\C,PRON,se,10
200,28,9,ting,ting,28,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
201,28,10,.,.,28,Pnc,Pnc,,,PUNCT,.,9
202,29,1,deus,deus,29,N,N,,C/V\,PROPN|NOUN,dieu|Dieu|deuil,-1
203,29,2,l',l',29,Prn,Prn$$,le,C/\,PRON,le,10
204,29,3,exaltat,exaltat,29,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,exalter,9
205,29,4,cui,cui,29,Qux,Qux,cui,C/V\,PRON,qui,11
206,29,5,el,el,29,Prn,Prn$,elle,/V\,PRON,elle,10
207,29,6,servid,servid,29,Vfin,Vfin,servir,C/V\.'C/V\,VERB,servir,10
208,29,7,",",",",29,Pnc,Pnc,,,PUNCT,",",9
209,30,1,de,de,30,Pre,Pre,de,C/(e)\,ADP,de,10
210,30,2,sanct,sanct,30,Adj,Adj,saint,C/V\,ADJ,saint,10
211,30,3,maxenz,maxenz,30,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
212,30,4,abbäs,abbäs,30,N,N,,'/V\.C/e\,NOUN,abbé,0
213,30,5,divint,divint,30,Vfin,Vfin,devenir,C/V\.'C/V\,VERB,devenir,10
214,30,6,.,.,30,Pnc,Pnc,,,PUNCT,.,9
215,31,1,ne,ne,31,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
216,31,2,fud,fud,31,Vfin,Vfin,être,C/V\,VERB,être,10
217,31,3,nuls,nuls,31,QIs,QIs,nul,C/V\,DET,nul,10
218,31,4,om,om,31,N,N,,/V\,NOUN,on,2
219,31,5,del,del,31,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
220,31,6,son,son,31,Det,Det,son4,C/V\,DET,son,10
221,31,7,juvent,juvent,31,N,N,,C/V\.'C/V\,NOUN,jouvent,0
222,32,1,qui,qui,32,Qux,Qux,qui,C/V\,PRON,qui,10
223,32,2,mieldre,mieldre,32,Adj,Adj,meilleur,'C/V\.C/(e)\,ADJ,meilleur,10
224,32,3,fust,fust,32,Vfin,Vfin,être,C/V\,VERB,être,10
225,32,4,donc,donc,32,Adv,Adv,donc,C/V\,ADV,donc,10
226,32,5,a,a,32,Pre,Pre,à,/V\,ADP,à,10
227,32,6,ciels,ciels,32,Dem,Dem,cil,C/V\,DET,cil,10
228,32,7,tiemps,tiemps,32,N,N,,C/V\,NOUN,temps,0
229,32,8,;,;,32,Pnc,Pnc,,,PUNCT,;,9
230,33,1,perfectus,perfectus,33,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
231,33,2,fud,fud,33,Vfin,Vfin,être,C/V\,VERB,être,10
232,33,3,in,in,33,Pre,Pre,en,/V\,ADP,en,10
233,33,4,caritét,caritét,33,N,N,,C/V\.C/V\.'C/V\,NOUN,charité,0
234,33,5,",",",",33,Pnc,Pnc,,,PUNCT,",",9
235,34,1,fid,fid,34,N,N,,C/V\,NOUN,foi,0
236,34,2,aut,aut,34,Vfin,Vfin,avoir,/V\,VERB,avoir,10
237,34,3,il,il,34,Prn,Prn%,il,/V\,PRON,il,10
238,34,4,grand,grand,34,Adj,Adj,grand,C/V\,ADJ,grand,10
239,34,5,et,et,34,Crd,Crd,et,/V\,CCONJ,et,10
240,34,6,veritiét,veritiét,34,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,0
241,34,7,",",",",34,Pnc,Pnc,,,PUNCT,",",9
242,35,1,et,et,35,Crd,Crd,et,/V\,CCONJ,et,10
243,35,2,in,in,35,Pre,Pre,en,/V\,ADP,en,10
244,35,3,raizons,raizons,35,N,N,,C/V\.'C/V\,NOUN,raison,0
245,35,4,bels,bels,35,Adj,Adj,beau,C/V\,ADJ,beau,10
246,35,5,oth,oth,35,Vfin,Vfin,avoir,/V\,VERB,avoir,10
247,35,6,sermons,sermons,35,N,N,,C/V\.'C/V\,NOUN,sermon,8
248,35,7,;,;,35,Pnc,Pnc,,,PUNCT,;,9
249,36,1,humilitiét,humilitiét,36,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,humilité,0
250,36,2,oth,oth,36,Vfin,Vfin,avoir,/V\,VERB,avoir,10
251,36,3,per,per,36,Pre,Pre,par,C/V\,ADP,par,10
252,36,4,trestoz,trestoz,36,QIs,QIs,trèstout,C/V\.'C/V\,PRON,trèstout,10
253,36,5,.,.,36,Pnc,Pnc,,,PUNCT,.,9
254,37,1,cio,cio,37,Prn,Prn,ce,C/V\,PRON,ce,10
255,37,2,sempre,sempre,37,Adv,Adv,sempre,'C/V\.C/(e)\,ADV,sempre,10
256,37,3,fud,fud,37,Vfin,Vfin,être,C/V\,VERB,être,10
257,37,4,et,et,37,Crd,Crd,et,/V\,CCONJ,et,10
258,37,5,ja,ja,37,Adv,Adv,jà,C/V\,ADV,jà,10
259,37,6,si,si,37,Adv,Adv,si4,C/V\,ADV,si,10
260,37,7,er,er,37,Vfin,Vfin,être,/V\,VERB,être,10
261,37,8,:,:,37,Pnc,Pnc,,,PUNCT,:,9
262,38,1,qui,qui,38,Qux,Qux,qui,C/V\,PRON,qui,10
263,38,2,fai,fai,38,Vfin,Vfin,faire,C/V\,VERB,faire,10
264,38,3,lo,lo,38,Det,Det,le,C/(e)\,DET,le,10
265,38,4,bien,bien,38,N,N,bien,C/V\,NOUN,bien,10
266,38,5,",",",",38,Pnc,Pnc,,,PUNCT,",",9
267,38,6,laudaz,laudaz,38,Vpp,Vpp,louer,C/V\.'C/V\,VERB,louer,10
268,38,7,en,en,38,Prn,Prn$$,en2,/V\,PRON,en,10
269,38,8,er,er,38,Vfin,Vfin,être,/V\,VERB,être,10
270,38,9,;,;,38,Pnc,Pnc,,,PUNCT,;,9
271,39,1,et,et,39,Crd,Crd,et,/V\,CCONJ,et,10
272,39,2,sanz,sanz,39,Adj,Adj,saint,C/V\,ADJ,saint,10
273,39,3,letgiers,letgiers,39,N,N,,C/V\.'C/V\,NOUN,léger,0
274,39,4,sempre,sempre,39,Adv,Adv,sempre,'C/V\.C/(e)\,ADV,sempre,10
275,39,5,fud,fud,39,Vfin,Vfin,être,C/V\,VERB,être,10
276,39,6,bons,bons,39,Adj,Adj,bon,C/V\,ADJ,bon,10
277,39,7,",",",",39,Pnc,Pnc,,,PUNCT,",",9
278,40,1,sempre,sempre,40,Adv,Adv,sempre,'C/V\.C/(e)\,ADV,sempre,10
279,40,2,fist,fist,40,Vfin,Vfin,faire,C/V\,VERB,faire,10
280,40,3,bien,bien,40,Adv,Adv,bien,C/V\,ADV,bien,10
281,40,4,o,o,40,Qux,Qux,où,/V\,PRON,où,10
282,40,5,que,que,40,Sub,Sub,que,C/(e)\,SCONJ,que,10
283,40,6,el,el,40,Prn,Prn$,elle,/V\,PRON,elle,10
284,40,7,pod,pod,40,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
285,40,8,.,.,40,Pnc,Pnc,,,PUNCT,.,9
286,41,1,davant,davant,41,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
287,41,2,lo,lo,41,Det,Det,le,C/(e)\,DET,le,10
288,41,3,rei,rei,41,N,N,,C/V\,NOUN,roi,8
289,41,4,en,en,41,Prn,Prn$$,en2,/V\,PRON,en,10
290,41,5,fud,fud,41,Vfin,Vfin,être,C/V\,VERB,être,10
291,41,6,laudiez,laudiez,41,Vpp,Vpp,louer,C/V\.'C/V\,VERB,louer,10
292,41,7,;,;,41,Pnc,Pnc,,,PUNCT,;,9
293,42,1,cum,cum,42,Sub,Sub,comme,C/V\,SCONJ,comme,10
294,42,2,il,il,42,Prn,Prn$,il,/V\,PRON,il,10
295,42,3,l',l',42,Prn,Prn$$,le,C/\,PRON,le,10
296,42,4,audit,audit,42,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
297,42,5,",",",",42,Pnc,Pnc,,,PUNCT,",",9
298,42,6,fu,fu,42,Vfin,Vfin,être,C/V\,VERB,être,10
299,42,7,li,li,42,Prn,Prn%%,li,C/V\,PRON,li,10
300,42,8,·n,·n,42,Prn,Prn%%,en2,/\C,PRON,en,10
