wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
667,99,2,diex,diex,NOM:suj:masc:sg,99,N,N,,C/V\,NOUN,dieu,3,,
668,99,3,que,que,PROCON,99,Qux,Qux,que,C/(e)\,PRON,que,10,,
669,99,4,tu,tu,PRO:pers:suj:2:sg:unb,99,Prn,Prn$,tu,C/V\,PRON,tu,10,,
670,99,5,croiz,croiz,VER:pres:2:sg,99,Vfin,Vfin,croire,C/V\,VERB,croire,10,,
671,99,6,et,et,CON:coord,99,Crd,Crd,et,/V\,CCONJ,et,10,,
672,99,7,aeures,aeures,VER:pres:2:sg,99,Vfin,Vfin,aorer,/(V)\.'/V\.C/e\,VERB,aorer,10,,
673,100,1,te,te,PRO:pers:obj:2:sg:unb,100,Prn,Prn$$,te,C/(e)\,PRON,te,10,,
674,100,2,gart,gart,VER:subp:3:sg,100,Vfin,Vfin,garder,C/V\,VERB,garder,10,,
675,100,3,s,s,PROCON,100,Sub,Sub,si3,C/\,SCONJ,si,10,,
676,100,4,en,en,PRE,100,Pre,Pre,en,/V\,ADP,en,10,,
677,100,5,ce,ce,DET:demo:obj:masc:sg,100,Dem,Dem,cist,C/(e)\,DET,cist,10,,
678,100,6,propos,propos,NOM:obj:masc:sg,100,N,N,,C/V\.'C/V\,NOUN,propos,8,,
679,100,7,demeures,demeures,VER:pres:2:sg,100,Vfin,Vfin,demeurer,C/V\.'C/V\.C/e\,VERB,demeurer,10,,
680,100,8,!,!,PON,100,Pnc,Pnc,,,PUNCT,!,9,,
681,101,1,ha,ha,EXC,101,Exc,Exc,,/V\,INTJ,haa,3,,
682,101,2,!,!,PON,101,Pnc,Pnc,,,PUNCT,!,9,,
683,101,3,laz,laz,ADJ:suj:masc:sg,101,Adj,Adj,las,C/V\,ADJ,las,10,,
684,101,4,que,que,PROCON,101,Qux,Qux,que,C/(e)\,PRON,que,10,,
685,101,5,porrai,porrai,VER:futu:1:sg,101,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
686,101,6,devenir,devenir,VER:infi,101,Vinf,Vinf,devenir,C/V\.C/e\.'C/V\,VERB,devenir,10,,
687,101,7,?,?,PON,101,Pnc,Pnc,,,PUNCT,?,9,,
688,102,1,bien,bien,ADV,102,Adv,Adv,bien,C/V\,ADV,bien,10,,
689,102,2,me,me,PRO:pers:obj:1:sg:unb,102,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
690,102,3,doit,doit,VER:pres:3:sg,102,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
691,102,4,li,li,DET:def:suj:masc:sg,102,Det,Det,le,C/V\,DET,le,10,,
692,102,5,cors,cors,NOM:suj:masc:sg,102,N,N,,C/V\,NOUN,corps,3,,
693,102,6,dessenir,dessenir,VER:infi,102,Vinf,Vinf,,C/V\.C/e\.'C/V\,VERB,dessenir,9,,
694,103,1,quant,quant,ADV,103,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
695,103,2,il,il,PRO:pers:suj:3:masc:sg:unb,103,Prn,Prn$,il,/V\,PRON,il,10,,
696,103,3,m',m',PRO:pers:obj:1:sg:unb,103,Prn,Prn$$,me,C/\,PRON,me,10,,
697,103,4,estuet,estuet,VER:pres:3:sg,103,Vfin,Vfin,estovoir,/V\.'C/V\,VERB,estovoir,10,,
698,103,5,a,a,PRE,103,Pre,Pre,à,/V\,ADP,à,10,,
699,103,6,ce,ce,PRO:invar,103,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
700,103,7,venir,venir,VER:infi,103,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,,
701,103,8,.,.,PON,103,Pnc,Pnc,,,PUNCT,.,9,,
702,104,1,que,que,PROCON,104,Qux,Qux,que,C/(e)\,PRON,que,10,,
703,104,2,ferai,ferai,VER:futu:1:sg,104,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
704,104,3,las,las,ADJ:suj:masc:sg,104,Adj,Adj,las,C/V\,ADJ,las,10,,
705,104,4,!,!,PON,104,Pnc,Pnc,,,PUNCT,!,9,,
706,105,1,se,se,PRO:pers:obj:3:masc:sg:unb,105,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
707,105,2,je,je,PRO:pers:suj:1:sg:unb,105,Prn,Prn$,je,C/(e)\,PRON,je,10,,
708,105,3,reni,reni,VER:pres:1:sg,105,Vfin,Vfin,renier,C/V\.'C/V\,VERB,renier,10,,
709,105,4,saint,saint,ADJ:obj:masc:sg,105,Adj,Adj,saint,C/V\,ADJ,saint,10,,
710,105,5,nicholas,nicholas,NPR:obj:masc:sg,105,N,N,,C/V\.C/V\.'C/V\,PROPN,Nicolas,9,,
711,106,1,et,et,CON:coord,106,Crd,Crd,et,/V\,CCONJ,et,10,,
712,106,2,saint,saint,ADJ:obj:masc:sg,106,Adj,Adj,saint,C/V\,ADJ,saint,10,,
713,106,3,jehan,jehan,NPR:obj:masc:sg,106,N,N,,C/(V)\.'/V\,PROPN,Jean,8,,
714,106,4,et,et,CON:coord,106,Crd,Crd,et,/V\,CCONJ,et,10,,
715,106,5,saint,saint,ADJ:obj:masc:sg,106,Adj,Adj,saint,C/V\,ADJ,saint,10,,
716,106,6,thomas,thomas,NPR:obj:masc:sg,106,N,N,,C/V\.'C/V\,NOUN,Thomas,2,,
717,107,1,et,et,CON:coord,107,Crd,Crd,et,/V\,CCONJ,et,10,,
718,107,2,nostre,nostre,DET:poss:obj:femi:sg,107,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10,,
719,107,3,dame,dame,NOM:obj:femi:sg,107,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
720,108,1,que,que,PROCON,108,Qux,Qux,que,C/(e)\,PRON,que,10,,
721,108,2,fera,fera,VER:futu:3:sg,108,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
722,108,3,ma,ma,DET:poss:suj:femi:sg,108,Det,Det,mon,C/V\,DET,mon,10,,
723,108,4,chetive,chetive,ADJ:suj:femi:sg,108,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,chétif,8,,
724,108,5,d',d',PRE,108,Pre,Pre,de,C/\,ADP,de,10,,
725,108,6,ame,ame,NOM:obj:femi:sg,108,N,N,,'/V\.C/(e)\,NOUN,âme,3,,
726,108,7,?,?,PON,108,Pnc,Pnc,,,PUNCT,?,9,,
727,109,1,ele,ele,PRO:pers:suj:3:femi:sg,109,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,,
728,109,2,sera,sera,VER:futu:3:sg,109,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
729,109,3,arse,arse,VER:pper:femi:sg,109,Vpp,Vpp,ardre,'/V\.C/(e)\,VERB,ardre,10,,
730,109,4,en,en,PRE,109,Pre,Pre,en,/V\,ADP,en,10,,
731,109,5,la,la,DET:def:obj:femi:sg,109,Det,Det,le,C/V\,DET,le,10,,
732,109,6,flame,flame,NOM:obj:femi:sg,109,N,N,,'C/V\.C/(e)\,NOUN,flamme,8,,
733,110,1,d',d',PRE,110,Pre,Pre,de,C/\,ADP,de,10,,
734,110,2,enfer,enfer,NOM:obj:masc:sg,110,N,N,,/V\.'C/V\,NOUN,enfer,9,,
735,110,3,le,le,DET:def:obj:masc:sg,110,Det,Det,le,C/(e)\,DET,le,10,,
736,110,4,noir,noir,ADJ:obj:masc:sg,110,Adj,Adj,,C/V\,ADJ,noir,9,,
737,110,5,!,!,PON,110,Pnc,Pnc,,,PUNCT,!,9,,
738,111,1,la,la,ADV,111,Adv,Adv,là,C/V\,ADV,là,10,,
739,111,2,la,la,PRO:pers:acc:3:femi:sg,111,Prn,Prn$$,le,C/V\,PRON,le,10,,
740,111,3,covendra,covendra,VER:futu:3:sg,111,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,VERB,convenir,10,,
741,111,4,remanoir,remanoir,VER:infi,111,Vinf,Vinf,remanoir,C/V\.C/V\.'C/V\,VERB,remanoir,10,,
742,111,5,.,.,PON,111,Pnc,Pnc,,,PUNCT,.,9,,
743,112,1,ci,ci,ADV,112,Adv,Adv,ci,C/V\,ADV,ci,10,,
744,112,2,avra,avra,VER:futu:3:sg,112,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
745,112,3,trop,trop,ADV,112,Adv,Adv,trop,C/V\,ADV,trop,10,,
746,112,4,hideus,hideus,ADJ:obj:masc:sg,112,Adj,Adj,,C/V\.'C/V\,ADJ,hideux,9,,
747,112,5,manoir,manoir,VER:infi,112,Vinf,Vinf,manoir2,C/V\.'C/V\,VERB,manoir,10,,
748,113,1,ce,ce,PRO:invar,113,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
749,113,2,n,n,PRO:clit,113,Neg,Neg$$,ne,C/\,ADV,ne,10,,
750,113,3,est,est,VER:pres:3:sg,113,Vfin,Vfin,être,/V\,VERB,être,10,,
751,113,4,pas,pas,NOM:obj:masc:pl,113,Neg,Neg,pas,C/V\,ADV,pas,10,,
752,113,5,fable,fable,NOM:suj:femi:sg,113,N,N,,'C/V\.C/(e)\,NOUN,fable,8,,
753,113,6,.,.,PON,113,Pnc,Pnc,,,PUNCT,.,9,,
754,114,1,en,en,PRE,114,Pre,Pre,en,/V\,ADP,en,10,,
755,114,2,cele,cele,DET:demo:obj:femi:sg,114,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,,
756,114,3,flambe,flambe,NOM:obj:femi:sg,114,N,N,,'C/V\.C/(e)\,NOUN,flambe,8,,
757,114,4,pardurable,pardurable,ADJ:obj:femi:sg,114,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,perdurable,9,,
758,115,1,n,n,PRO:clit,115,Neg,Neg$$,ne,C/\,ADV,ne,10,,
759,115,2,i,i,PRO:clit,115,Prn,Prn$$,y2,/V\,PRON,y,10,,
760,115,3,a,a,VER:pres:3:sg,115,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
761,115,4,nule,nule,DET:ind:obj:femi:sg,115,QIs,QIs,nul,'C/V\.C/(e)\,DET,nul,10,,
762,115,5,gent,gent,NOM:obj:femi:sg,115,N,N,,C/V\,NOUN,gent,8,,
763,115,6,amiable,amiable,ADJ:obj:femi:sg,115,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\,ADJ,amiable,8,,
764,115,7,;,;,PON,115,Pnc,Pnc,,,PUNCT,;,9,,
765,116,1,aincois,aincois,ADV,116,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10,,
766,116,2,sont,sont,VER:pres:3:pl,116,Vfin,Vfin,être,C/V\,VERB,être,10,,
767,116,3,mal,mal,ADJ:suj:masc:pl,116,Adj,Adj,mal2,C/V\,ADJ,mal,10,,
768,116,4,qu,qu,PROCON,116,Crd,Crd,que,C/\,CCONJ,que,10,,
769,116,5,il,il,PRO:pers:suj:3:masc:pl,116,Prn,Prn$,il,/V\,PRON,il,10,,
770,116,6,sont,sont,VER:pres:3:pl,116,Vfin,Vfin,être,C/V\,VERB,être,10,,
771,116,7,deable,deable,NOM:suj:masc:pl,116,N,N,,C/(V)\.'/V\.C/(e)\,NOUN,diable,9,,
772,116,8,:,:,PON,116,Pnc,Pnc,,,PUNCT,:,9,,
773,117,1,c',c',PRO:invar,117,Prn,Prn,ce,C/\,PRON,ce,10,,
774,117,2,est,est,VER:pres:3:sg,117,Vfin,Vfin,être,/V\,VERB,être,10,,
775,117,3,lor,lor,DET:poss:suj:femi:sg,117,Det,Det,leur2,C/V\,DET,leur,10,,
776,117,4,nature,nature,NOM:suj:femi:sg,117,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8,,
777,117,5,;,;,PON,117,Pnc,Pnc,,,PUNCT,;,9,,
778,118,1,et,et,CON:coord,118,Crd,Crd,et,/V\,CCONJ,et,10,,
779,118,2,lor,lor,DET:poss:suj:femi:sg,118,Det,Det,leur2,C/V\,DET,leur,10,,
780,118,3,mesons,mesons,NOM:suj:femi:sg,118,N,N,,C/V\.'C/V\,NOUN,maison,9,,
781,118,4,rest,rest,VER:pres:3:sg,118,Vfin,Vfin,rêtre,C/e\,VERB,rêtre,10,,
782,118,5,si,si,PROCON,118,Adv,Adv,si4,C/V\,ADV,si,10,,
783,118,6,obscure,obscure,ADJ:suj:femi:sg,118,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,obscur,8,,
784,119,1,c',c',PROCON,119,Sub,Sub,que,C/\,SCONJ,que,10,,
785,119,2,on,on,PRO:invar,119,Prn,Prn$,on,/V\,PRON,on,10,,
786,119,3,n,n,PRO:clit,119,Neg,Neg$$,ne,C/\,ADV,ne,10,,
787,119,4,i,i,PRO:clit,119,Prn,Prn$$,y2,/V\,PRON,y,10,,
788,119,5,verra,verra,VER:futu:3:sg,119,Vfin,Vfin,voir,C/V\.'C/V\,VERB,voir,10,,
789,119,6,ja,ja,ADV,119,Adv,Adv,jà,C/V\,ADV,jà,10,,
790,119,7,soleil,soleil,NOM:obj:masc:sg,119,N,N,,C/V\.'C/V\,NOUN,soleil,8,,
791,119,8,luire,luire,VER:infi,119,Vinf,Vinf,luire,'C/V\.C/(e)\,VERB,luire,10,,
792,119,9,;,;,PON,119,Pnc,Pnc,,,PUNCT,;,9,,
793,120,1,ainz,ainz,ADV,120,Crd,Crd,ains,/V\,CCONJ,ains,10,,
794,120,2,est,est,VER:pres:3:sg,120,Vfin,Vfin,être,/V\,VERB,être,10,,
795,120,3,uns,uns,DET:ndf:suj:masc:sg,120,QIs,QIs,un,/V\,DET,un,10,,
796,120,4,puis,puis,NOM:suj:masc:sg,120,N,N,,C/V\,NOUN,puits,3,,
797,120,5,toz,toz,DET:ind:suj:masc:sg,120,QIs,QIs,tout,C/V\,ADV,tout,10,,
798,120,6,plains,plains,ADJ:suj:masc:sg,120,Adj,Adj,plein,C/V\,ADJ,plein,10,,
799,120,7,d',d',PRE,120,Pre,Pre,de,C/\,ADP,de,10,,
800,120,8,ordure,ordure,NOM:obj:femi:sg,120,N,N,,/V\.'C/V\.C/(e)\,NOUN,ordure,9,,
801,120,9,.,.,PON,120,Pnc,Pnc,,,PUNCT,.,9,,
802,121,1,la,la,ADV,121,Adv,Adv,là,C/V\,ADV,là,10,,
803,121,2,irai,irai,VER:futu:1:sg,121,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
804,121,3,gié,gié,PRO:pers:suj:1:sg:unb,121,Prn,Prn%,je,C/V\,PRON,je,10,,
805,121,4,!,!,PON,121,Pnc,Pnc,,,PUNCT,!,9,,
806,122,1,bien,bien,ADV,122,Adv,Adv,bien,C/V\,ADV,bien,10,,
807,122,2,me,me,PRO:pers:obj:1:sg:unb,122,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
808,122,3,seront,seront,VER:futu:3:pl,122,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
809,122,4,li,li,DET:def:suj:masc:pl,122,Det,Det,le,C/V\,DET,le,10,,
810,122,5,dé,dé,NOM:suj:masc:pl,122,N,N,,C/V\,NOUN,dé,3,,
811,122,6,changié,changié,VER:pper:masc:sg,122,Vpp,Vpp,,C/V\.'C/V\,VERB,changer,9,,
812,123,1,quant,quant,ADV,123,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
813,123,2,porceque,porceque,CON:subord,123,Sub,Sub,pource.que,C/V\.'C/e\.C/(e)\,SCONJ,pource.que,10,,
814,123,3,j,j,PRO:pers:suj:1:sg:unb,123,Prn,Prn$,je,C/\,PRON,je,10,,
815,123,4,avrai,avrai,VER:futu:1:sg,123,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
816,123,5,mengié,mengié,VER:pper:masc:sg,123,Vpp,Vpp,manger,C/V\.'C/V\,VERB,manger,10,,
817,124,1,m',m',PRO:pers:obj:1:sg:unb,124,Prn,Prn$$,me,C/\,PRON,me,10,,
818,124,2,avra,avra,VER:futu:3:sg,124,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
819,124,3,diex,diex,NOM:suj:masc:sg,124,N,N,,C/V\,NOUN,dieu,3,,
820,124,4,issi,issi,ADV,124,Adv,Adv,issi,/V\.'C/V\,ADV,issi,10,,
821,124,5,estrangié,estrangié,VER:pper:masc:sg,124,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,étranger,8,,
822,125,1,de,de,PRE,125,Pre,Pre,de,C/(e)\,ADP,de,10,,
823,125,2,sa,sa,DET:poss:obj:femi:sg,125,Det,Det,son4,C/V\,DET,son,10,,
824,125,3,meson,meson,NOM:obj:femi:sg,125,N,N,,C/V\.'C/V\,NOUN,maison,9,,
825,126,1,et,et,CON:coord,126,Crd,Crd,et,/V\,CCONJ,et,10,,
826,126,2,ci,ci,ADV,126,Adv,Adv,ci,C/V\,ADV,ci,10,,
827,126,3,avra,avra,VER:futu:3:sg,126,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
828,126,4,bone,bone,ADJ:obj:femi:sg,126,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10,,
829,126,5,reson,reson,NOM:obj:femi:sg,126,N,N,,C/V\.'C/V\,NOUN,raison,3,,
830,126,6,!,!,PON,126,Pnc,Pnc,,,PUNCT,!,9,,
831,127,1,si,si,PROCON,127,Adv,Adv,si4,C/V\,ADV,si,10,,
832,127,2,esbahiz,esbahiz,VER:pper:masc:pl,127,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,ébahir,9,,
833,127,3,ne,ne,PRO:clit,127,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
834,127,4,fu,fu,VER:simp:3:sg,127,Vfin,Vfin,être,C/V\,VERB,être,10,,
835,127,5,més,més,CON:subord,127,Adv,Adv,mais,C/V\,ADV,mais,10,,
836,127,6,hom,hom,NOM:suj:masc:sg,127,N,N,,/V\,NOUN,homme,8,,
837,128,1,com,com,CON:subord,128,Sub,Sub,comme,C/V\,SCONJ,comme,10,,
838,128,2,je,je,PRO:pers:suj:1:sg:unb,128,Prn,Prn$,je,C/(e)\,PRON,je,10,,
839,128,3,sui,sui,VER:pres:1:sg,128,Vfin,Vfin,être,C/V\,VERB,être,10,,
840,128,4,voir,voir,ADJ:obj:masc:sg,128,Adv,Adv,voir2,C/V\,ADV,voir,10,,
841,128,5,.,.,PON,128,Pnc,Pnc,,,PUNCT,.,9,,
842,129,1,or,or,ADV,129,Adv,Adv,or2,/V\,ADV,or,10,,
843,129,2,dit,dit,VER:pres:3:sg,129,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
844,129,3,qu,qu,PROCON,129,Sub,Sub,que,C/\,SCONJ,que,10,,
845,129,4,il,il,PRO:pers:suj:3:masc:sg:unb,129,Prn,Prn$,il,/V\,PRON,il,10,,
846,129,5,me,me,PRO:pers:obj:1:sg:unb,129,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
847,129,6,fera,fera,VER:futu:3:sg,129,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
848,129,7,ravoir,ravoir,VER:infi,129,Vinf,Vinf,ravoir,C/V\.'C/V\,VERB,ravoir,10,,
849,130,1,et,et,CON:coord,130,Crd,Crd,et,/V\,CCONJ,et,10,,
850,130,2,ma,ma,DET:poss:obj:femi:sg,130,Det,Det,mon,C/V\,DET,mon,10,,
851,130,3,richece,richece,NOM:obj:femi:sg,130,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,9,,
852,130,4,et,et,CON:coord,130,Crd,Crd,et,/V\,CCONJ,et,10,,
853,130,5,mon,mon,DET:poss:obj:masc:sg,130,Det,Det,mon,C/V\,DET,mon,10,,
854,130,6,avoir,avoir,VER:infi,130,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10,,
855,130,7,.,.,PON,130,Pnc,Pnc,,,PUNCT,.,9,,
856,131,1,ja,ja,ADV,131,Adv,Adv,jà,C/V\,ADV,jà,10,,
857,131,2,nus,nus,PRO:ind:suj:masc:sg,131,QIs,QIs,nul,C/V\,PRON,nul,10,,
858,131,3,n,n,PRO:clit,131,Neg,Neg$$,ne,C/\,ADV,ne,10,,
859,131,4,en,en,PRO:clit,131,Prn,Prn$$,en2,/V\,PRON,en,10,,
860,131,5,porra,porra,VER:futu:3:sg,131,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
861,131,6,riens,riens,ADV,131,N,N,rien,C/V\,PROPN|NOUN,rien,10,,
862,131,7,savoir,savoir,VER:infi,131,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10,,
863,131,8,:,:,PON,131,Pnc,Pnc,,,PUNCT,:,9,,
864,132,1,je,je,PRO:pers:suj:1:sg:unb,132,Prn,Prn$,je,C/(e)\,PRON,je,10,,
865,132,2,le,le,PRO:pers:obj:3:masc:sg:unb,132,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
866,132,3,ferai,ferai,VER:futu:1:sg,132,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
867,132,4,!,!,PON,132,Pnc,Pnc,,,PUNCT,!,9,,
868,133,1,diex,diex,NOM:suj:masc:sg,133,N,N,,C/V\,NOUN,dieu,3,,
869,133,2,m',m',PRO:pers:obj:1:sg:unb,133,Prn,Prn$$,me,C/\,PRON,me,10,,
870,133,3,a,a,VER:pres:3:sg,133,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
871,133,4,grevé,grevé,VER:pper:masc:sg,133,Vpp,Vpp,grever,C/V\.'C/V\,VERB,grever,10,,
872,133,5,:,:,PON,133,Pnc,Pnc,,,PUNCT,:,9,,
873,133,6,je,je,PRO:pers:suj:1:sg:unb,133,Prn,Prn$,je,C/(e)\,PRON,je,10,,
874,133,7,l',l',PRO:pers:obj:3:masc:sg:unb,133,Prn,Prn$$,le,C/\,PRON,le,10,,
875,133,8,greverai,greverai,VER:futu:1:sg,133,Vfin,Vfin,grever,C/V\.C/e\.'C/V\,VERB,grever,10,,
876,133,9,!,!,PON,133,Pnc,Pnc,,,PUNCT,!,9,,
877,134,1,ja,ja,ADV,134,Adv,Adv,jà,C/V\,ADV,jà,10,,
878,134,2,més,més,CON:subord,134,Adv,Adv,mais,C/V\,ADV,mais,10,,
879,134,3,jor,jor,NOM:obj:masc:sg,134,N,N,,C/V\,NOUN,jour,8,,
880,134,4,ne,ne,PRO:clit,134,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
881,134,5,le,le,PRO:pers:obj:3:masc:sg:unb,134,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
882,134,6,servirai,servirai,VER:futu:1:sg,134,Vfin,Vfin,servir,C/V\.C/V\.'C/V\,VERB,servir,10,,
883,135,1,je,je,PRO:pers:suj:1:sg:unb,135,Prn,Prn$,je,C/(e)\,PRON,je,10,,
884,135,2,li,li,PRO:pers:suj:3:masc:sg:bet,135,Prn,Prn$$,li,C/V\,PRON,li,10,,
885,135,3,ennui,ennui,VER:pres:1:sg,135,Vfin,Vfin,ennuyer,/V\.'C/V\,VERB,ennuyer,10,,
886,135,4,.,.,PON,135,Pnc,Pnc,,,PUNCT,.,9,,
887,136,1,riches,riches,ADJ:suj:masc:sg,136,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10,,
888,136,2,serai,serai,VER:futu:1:sg,136,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
889,136,3,se,se,PROCON,136,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
890,136,4,povres,povres,ADJ:suj:masc:sg,136,Adj,Adj,pauvre,'C/V\.C/e\,ADJ,pauvre,10,,
891,136,5,sui,sui,VER:pres:1:sg,136,Vfin,Vfin,être,C/V\,VERB,être,10,,
892,136,6,;,;,PON,136,Pnc,Pnc,,,PUNCT,;,9,,
893,137,1,se,se,PRO:pers:obj:3:masc:sg:unb,137,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
894,137,2,il,il,PRO:pers:suj:3:masc:sg:unb,137,Prn,Prn$,il,/V\,PRON,il,10,,
895,137,3,me,me,PRO:pers:obj:1:sg:unb,137,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
896,137,4,het,het,VER:pres:3:sg,137,Vfin,Vfin,haïr,C/V\,VERB,haïr,10,,
897,137,5,je,je,PRO:pers:suj:1:sg:unb,137,Prn,Prn$,je,C/(e)\,PRON,je,10,,
898,137,6,harrai,harrai,VER:futu:1:sg,137,Vfin,Vfin,haïr,C/V\.'C/V\,VERB,haïr,10,,
899,137,7,lui,lui,PRO:pers:obj:3:masc:sg:bet,137,Prn,Prn%%,lui,C/V\,PRON,lui,10,,
900,137,8,:,:,PON,137,Pnc,Pnc,,,PUNCT,:,9,,
901,138,1,preingne,preingne,VER:subp:3:sg,138,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
902,138,2,ses,ses,DET:poss:obj:masc:pl,138,Det,Det,son4,C/V\,DET,son,10,,
903,138,3,erres,erres,NOM:obj:masc:pl,138,N,N,,'/V\.C/e\,NOUN,erre,3,,
904,139,1,ou,ou,PROCON,139,Qux,Qux,où,/V\,PRON,où,10,,
905,139,2,il,il,PRO:pers:suj:3:masc:sg:unb,139,Prn,Prn$,il,/V\,PRON,il,10,,
906,139,3,face,face,VER:subp:3:sg,139,Vfin,Vfin,faire,'C/V\.C/(e)\,VERB,faire,10,,
907,139,4,movoir,movoir,VER:infi,139,Vinf,Vinf,mouvoir,C/V\.'C/V\,VERB,mouvoir,10,,
908,139,5,ses,ses,DET:poss:obj:femi:pl,139,Det,Det,son4,C/V\,DET,son,10,,
909,139,6,guerres,guerres,NOM:obj:femi:pl,139,N,N,,'C/V\.C/e\,NOUN,guerre,8,,
910,140,1,tout,tout,PRO:ind:obj:masc:sg,140,QIs,QIs,tout,C/V\,ADV,tout,10,,
911,140,2,a,a,VER:pres:3:sg,140,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
912,140,3,en,en,PRE,140,Pre,Pre,en,/V\,ADP,en,10,,
913,140,4,main,main,NOM:obj:femi:sg,140,N,N,,C/V\,NOUN,main,8,,
914,140,5,et,et,CON:coord,140,Crd,Crd,et,/V\,CCONJ,et,10,,
915,140,6,ciel,ciel,NOM:obj:masc:sg,140,N,N,,C/V\,NOUN,ciel,8,,
916,140,7,et,et,CON:coord,140,Crd,Crd,et,/V\,CCONJ,et,10,,
917,140,8,terres,terres,NOM:obj:femi:pl,140,N,N,,'C/V\.C/e\,NOUN,terre,8,,
918,140,9,;,;,PON,140,Pnc,Pnc,,,PUNCT,;,9,,
919,141,1,je,je,PRO:pers:suj:1:sg:unb,141,Prn,Prn$,je,C/(e)\,PRON,je,10,,
920,141,2,li,li,PRO:pers:suj:3:masc:sg:bet,141,Prn,Prn$$,li,C/V\,PRON,li,10,,
921,141,3,claim,claim,VER:pres:1:sg,141,Vfin,Vfin,clamer,C/V\,VERB,clamer,10,,
922,141,4,cuite,cuite,ADJ:obj:masc:sg,141,Adj,Adj,,'C/V\.C/(e)\,ADJ,quitter|cuire|cuite,-1,quitter,DMF
923,142,1,se,se,PROCON,142,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
924,142,2,salatins,salatins,NPR:suj:masc:sg,142,N,N,,C/V\.C/V\.'C/V\,NOUN,salatin,-10,Salatin,Le Miracle de Théophile - Wikipedia 
925,142,3,tout,tout,PRO:ind:obj:masc:sg,142,QIs,QIs,tout,C/V\,DET,tout,10,,
926,142,4,ce,ce,PRO:invar,142,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
927,142,5,m',m',PRO:pers:obj:1:sg:unb,142,Prn,Prn$$,me,C/\,PRON,me,10,,
