wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
696,115,4,ses,ses,DET:poss:suj:masc:sg,115,Det,Det,son4,C/V\,DET,son,10,,
697,115,5,fiex,fiex,NOM:suj:masc:sg,115,N,N,,C/V\,NOUN,fief,3,fils,
698,115,6,raous,raous,NPR:suj:masc:sg,115,N,N,,C/(V)\.'/V\,PROPN|NOUN,Raoul,8,,
699,116,1,et,et,CON:coord,116,Crd,Crd,et,/V\,CCONJ,et,10,,
700,116,2,uns,uns,DET:ndf:suj:masc:sg,116,QIs,QIs,un,/V\,DET,un,10,,
701,116,3,siens,siens,ADJ:poss:suj:masc:sg,116,Adj,Adj,son4,C/V\,ADJ,son,10,,
702,116,4,fiex,fiex,NOM:suj:masc:sg,116,N,N,,C/V\,NOUN,fief,3,fils,
703,116,5,autres,autres,ADJ:suj:masc:sg,116,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,,
704,116,6,mitous,mitous,NPR:suj:masc:sg,116,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Mitou,
705,117,1,tardiex,tardiex,NPR:suj:masc:sg,117,N,N,,C/V\.'C/V\,NOUN,tardeau,-10,Tardieu,DMF
706,117,2,i,i,PRO:clit,117,Prn,Prn$$,y2,/V\,PRON,y,10,,
707,117,3,fu,fu,VER:simp:3:sg,117,Vfin,Vfin,être,C/V\,VERB,être,10,,
708,117,4,li,li,DET:def:suj:masc:sg,117,Det,Det,le,C/V\,DET,le,10,,
709,117,5,limechons,limechons,NOM:suj:masc:sg,117,N,N,,C/V\.C/e\.'C/V\,NOUN,limeçon,3,,
710,118,1,si,si,PROCON,118,Adv,Adv,si4,C/V\,ADV,si,10,,
711,118,2,i,i,PRO:clit,118,Prn,Prn$$,y2,/V\,PRON,y,10,,
712,118,3,fu,fu,VER:simp:3:sg,118,Vfin,Vfin,être,C/V\,VERB,être,10,,
713,118,4,belins,belins,NPR:suj:masc:sg,118,N,N,,C/V\.'C/V\,NOUN,belin,9,,
714,118,5,li,li,DET:def:suj:masc:sg,118,Det,Det,le,C/V\,DET,le,10,,
715,118,6,moutons,moutons,NOM:suj:masc:sg,118,N,N,,C/V\.'C/V\,NOUN,mouton,8,,
716,119,1,bernars,bernars,NPR:suj:masc:sg,119,N,N,,C/V\.'C/V\,NOUN,Bernard,2,,
717,119,2,ses,ses,DET:poss:suj:masc:sg,119,Det,Det,son4,C/V\,DET,son,10,,
718,119,3,fiex,fiex,NOM:suj:masc:sg,119,N,N,,C/V\,NOUN,fief,3,fils,
719,119,4,et,et,CON:coord,119,Crd,Crd,et,/V\,CCONJ,et,10,,
720,119,5,cornuiaus,cornuiaus,NPR:suj:masc:sg,119,N,N,,C/V\.C/V\.'C/V\,NOUN,cornuel,2,Cornuiaus,
721,120,1,chascuns,chascuns,PRO:ind:suj:masc:sg,120,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10,,
722,120,2,fu,fu,VER:simp:3:sg,120,Vfin,Vfin,être,C/V\,VERB,être,10,,
723,120,3,jones,jones,ADJ:suj:masc:sg,120,Adj,Adj,,'C/V\.C/e\,ADJ,jeune,8,,
724,120,4,damoisiaus,damoisiaus,NOM:suj:masc:sg,120,N,N,,C/V\.C/V\.'C/V\,NOUN,damoiseau,9,,
725,121,1,li,li,DET:def:suj:masc:sg,121,Det,Det,le,C/V\,DET,le,10,,
726,121,2,corbaus,corbaus,NOM:suj:masc:sg,121,N,N,,C/V\.'C/V\,NOUN,corbeau,6,,
727,121,3,i,i,PRO:clit,121,Prn,Prn$$,y2,/V\,PRON,y,10,,
728,121,4,fu,fu,VER:simp:3:sg,121,Vfin,Vfin,être,C/V\,VERB,être,10,,
729,121,5,tiesselins,tiesselins,NPR:suj:masc:sg,121,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Tiécelin,
730,122,1,avoec,avoec,PRE,122,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,,
731,122,2,roeniaus,roeniaus,NPR:suj:masc:sg,122,N,N,,C/V\.C/V\.'C/V\,NOUN,rouanneau,-10,Roenel,DMF
732,122,3,li,li,DET:def:suj:masc:sg,122,Det,Det,le,C/V\,DET,le,10,,
733,122,4,mastins,mastins,NOM:suj:masc:sg,122,N,N,,C/V\.'C/V\,NOUN,mâtin,9,,
734,123,1,et,et,CON:coord,123,Crd,Crd,et,/V\,CCONJ,et,10,,
735,123,2,s,s,PROCON,123,Adv,Adv,si4,C/\,ADV,si,10,,
736,123,3,i,i,PRO:clit,123,Prn,Prn$$,y2,/V\,PRON,y,10,,
737,123,4,fu,fu,VER:simp:3:sg,123,Vfin,Vfin,être,C/V\,VERB,être,10,,
738,123,5,ses,ses,DET:poss:suj:masc:sg,123,Det,Det,son4,C/V\,DET,son,10,,
739,123,6,freres,freres,NOM:suj:masc:sg,123,N,N,,'C/V\.C/e\,NOUN,frère,8,,
740,123,7,gringnars,gringnars,NPR:suj:masc:sg,123,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gringnart,
741,124,1,et,et,CON:coord,124,Crd,Crd,et,/V\,CCONJ,et,10,,
742,124,2,cameus,cameus,NPR:suj:masc:sg,124,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,chameau,
743,124,3,aussi,aussi,ADV,124,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,,
744,124,4,li,li,DET:def:suj:masc:sg,124,Det,Det,le,C/V\,DET,le,10,,
745,124,5,lombars,lombars,NPR:suj:masc:sg,124,N,N,,C/V\.'C/V\,NOUN,lombard,9,,
746,125,1,et,et,CON:coord,125,Crd,Crd,et,/V\,CCONJ,et,10,,
747,125,2,ses,ses,DET:poss:suj:masc:sg,125,Det,Det,son4,C/V\,DET,son,10,,
748,125,3,cousins,cousins,NOM:suj:masc:sg,125,N,N,,C/V\.'C/V\,NOUN,cousin,8,,
749,125,4,li,li,DET:def:suj:masc:sg,125,Det,Det,le,C/V\,DET,le,10,,
750,125,5,dromadaire,dromadaire,NOM:suj:masc:sg,125,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,dromadaire,9,,
751,126,1,isniaus,isniaus,ADJ:suj:masc:sg,126,Adj,Adj,,/V\.'C/V\,ADJ,isnel,9,,
752,126,2,qui,qui,PROCON,126,Qux,Qux,qui,C/V\,PRON,qui,10,,
753,126,3,mout,mout,ADV,126,QIs,QIs,moult,C/V\,ADV,moult,10,,
754,126,4,fu,fu,VER:simp:3:sg,126,Vfin,Vfin,être,C/V\,VERB,être,10,,
755,126,5,debonnaire,debonnaire,ADJ:suj:masc:sg,126,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,débonnaire,6,,
756,127,1,robués,robués,NPR:suj:masc:sg,127,N,N,,C/V\.'C/V\,NOUN,robe,0,Robues,
757,127,2,li,li,DET:def:suj:masc:sg,127,Det,Det,le,C/V\,DET,le,10,,
758,127,3,bués,bués,NOM:suj:masc:sg,127,N,N,,C/V\,NOUN,boeuf,8,,
759,127,4,et,et,CON:coord,127,Crd,Crd,et,/V\,CCONJ,et,10,,
760,127,5,anieus,anieus,ADJ:suj:masc:sg,127,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,ennuyeux,6,,
761,128,1,li,li,DET:def:suj:masc:sg,128,Det,Det,le,C/V\,DET,le,10,Anieus,
762,128,2,bugles,bugles,NOM:suj:masc:sg,128,N,N,,'C/V\.C/e\,NOUN,bugle,2,,
763,128,3,avoec,avoec,PRE,128,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,,
764,128,4,soumilleus,soumilleus,NPR:suj:masc:sg,128,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,sommeilleux,
765,129,1,li,li,DET:def:suj:masc:sg,129,Det,Det,le,C/V\,DET,le,10,,
766,129,2,loirs,loirs,NOM:suj:masc:sg,129,N,N,,C/V\,NOUN,loir,3,,
767,129,3,qui,qui,PROCON,129,Qux,Qux,qui,C/V\,PRON,qui,10,,
768,129,4,l',l',DET:def:obj:masc:sg,129,Det,Det,le,C/\,DET,le,10,,
769,129,5,iver,iver,NOM:obj:masc:sg,129,N,N,,/V\.'C/V\,NOUN,hiver,9,,
770,129,6,dort,dort,VER:pres:3:sg,129,Vfin,Vfin,dormir,C/V\,VERB,dormir,10,,
771,129,7,i,i,PRO:clit,129,Prn,Prn$$,y2,/V\,PRON,y,10,,
772,129,8,fu,fu,VER:simp:3:sg,129,Vfin,Vfin,être,C/V\,VERB,être,10,,
773,130,1,c',c',PROCON,130,Sub,Sub,que,C/\,SCONJ,que,10,,
774,130,2,a,a,PRE,130,Pre,Pre,à,/V\,ADP,à,10,,
775,130,3,paines,paines,NOM:obj:femi:pl,130,N,N,,'C/V\.C/e\,NOUN,peine,8,,
776,130,4,s,s,PROCON,130,Prn,Prn$$,se,C/\,PRON,se,10,,
777,130,5,esveille,esveille,VER:pres:3:sg,130,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,éveiller,8,,
778,130,6,pour,pour,PRE,130,Pre,Pre,pour,C/V\,ADP,pour,10,,
779,130,7,fu,fu,NOM:obj:masc:sg,130,N,N,,C/V\,NOUN,feu,8,,
780,131,1,li,li,DET:def:suj:masc:sg,131,Det,Det,le,C/V\,DET,le,10,,
781,131,2,singes,singes,NOM:suj:masc:sg,131,N,N,,'C/V\.C/e\,NOUN,singe,9,,
782,131,3,i,i,PRO:clit,131,Prn,Prn$$,y2,/V\,PRON,y,10,,
783,131,4,fu,fu,VER:simp:3:sg,131,Vfin,Vfin,être,C/V\,VERB,être,10,,
784,131,5,cointeriaus,cointeriaus,NPR:suj:masc:sg,131,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,cointerel,-1,cointerel,DMF
785,132,1,martins,martins,NPR:suj:masc:sg,132,N,N,,C/V\.'C/V\,NOUN,martin,8,Martin,
786,132,2,ses,ses,DET:poss:suj:masc:sg,132,Det,Det,son4,C/V\,DET,son,10,,
787,132,3,fiex,fiex,NOM:suj:masc:sg,132,N,N,,C/V\,NOUN,fief,3,fils,
788,132,4,qui,qui,PROCON,132,Qux,Qux,qui,C/V\,PRON,qui,10,,
789,132,5,mout,mout,ADV,132,QIs,QIs,moult,C/V\,ADV,moult,10,,
790,132,6,est,est,VER:pres:3:sg,132,Vfin,Vfin,être,/V\,VERB,être,10,,
791,132,7,biaus,biaus,ADJ:suj:masc:sg,132,Adj,Adj,beau,C/V\,ADJ,beau,10,,
792,133,1,i,i,PRO:clit,133,Prn,Prn$$,y2,/V\,PRON,y,10,,
793,133,2,ert,ert,VER:impf:3:sg,133,Vfin,Vfin,être,/V\,VERB,être,10,,
794,133,3,s,s,PROCON,133,Adv,Adv,si4,C/\,ADV,si,10,,
795,133,4,i,i,PRO:clit,133,Prn,Prn$$,y2,/V\,PRON,y,10,,
796,133,5,fu,fu,VER:simp:3:sg,133,Vfin,Vfin,être,C/V\,VERB,être,10,,
797,133,6,dame,dame,NOM:suj:femi:sg,133,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
798,133,7,boursee,boursee,NPR:suj:femi:sg,133,N,N,,C/V\.'C/V\./(e)\,PROPN|NOUN,boursée,8,boursée,
799,134,1,feme,feme,NOM:suj:femi:sg,134,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
800,134,2,cointerel,cointerel,NPR:obj:masc:sg,134,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,cointerel,-1,cointerel,DMF
801,134,3,galonnee,galonnee,VER:pper:femi:sg,134,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,galonner,9,,
802,135,1,ert,ert,VER:impf:3:sg,135,Vfin,Vfin,être,/V\,VERB,être,10,,
803,135,2,la,la,DET:def:suj:femi:sg,135,Det,Det,le,C/V\,DET,le,10,,
804,135,3,dame,dame,NOM:suj:femi:sg,135,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
805,135,4,a,a,PRE,135,Pre,Pre,à,/V\,ADP,à,10,,
806,135,5,un,un,DET:ndf:obj:masc:sg,135,QIs,QIs,un,/V\,DET,un,10,,
807,135,6,fil,fil,NOM:obj:masc:sg,135,N,N,,C/V\,NOUN,fils,3,fil,
808,135,7,d',d',PRE,135,Pre,Pre,de,C/\,ADP,de,10,,
809,135,8,argent,argent,NOM:obj:masc:sg,135,N,N,,/V\.'C/V\,NOUN,argent,8,,
810,136,1,a,a,PRE,136,Pre,Pre,à,/V\,ADP,à,10,,
811,136,2,or,or,NOM:obj:masc:sg,136,N,N,,/V\,NOUN,or,8,,
812,136,3,furent,furent,VER:simp:3:pl,136,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
813,136,4,si,si,DET:poss:suj:masc:pl,136,Det,Det,son4,C/V\,DET,son,10,,
814,136,5,vestement,vestement,NOM:suj:masc:pl,136,N,N,,C/V\.C/e\.'C/V\,NOUN,vêtement,9,,
815,137,1,si,si,PROCON,137,Adv,Adv,si4,C/V\,ADV,si,10,,
816,137,2,i,i,PRO:clit,137,Prn,Prn$$,y2,/V\,PRON,y,10,,
817,137,3,fu,fu,VER:simp:3:sg,137,Vfin,Vfin,être,C/V\,VERB,être,10,,
818,137,4,cantecler,cantecler,NPR:suj:masc:sg,137,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Chantecler,
819,137,5,li,li,DET:def:suj:masc:sg,137,Det,Det,le,C/V\,DET,le,10,,
820,137,6,cos,cos,NOM:suj:masc:sg,137,N,N,,C/V\,NOUN,coup,3,coq,
821,138,1,et,et,CON:coord,138,Crd,Crd,et,/V\,CCONJ,et,10,,
822,138,2,pinte,pinte,NPR:suj:femi:sg,138,N,N,,'C/V\.C/(e)\,NOUN,pinte,3,Pinte,
823,138,3,qui,qui,PROCON,138,Qux,Qux,qui,C/V\,PRON,qui,10,,
824,138,4,pont,pont,VER:pres:3:sg,138,Vfin,Vfin,pondre,C/V\,VERB,pondre,10,,
825,138,5,les,les,DET:def:obj:masc:pl,138,Det,Det,le,C/V\,DET,le,10,,
826,138,6,oes,oes,NOM:obj:masc:pl,138,N,N,,/V\,NOUN,ues,3,oeuf,
827,138,7,gros,gros,ADJ:obj:masc:pl,138,Adj,Adj,,C/V\,ADJ,gros,9,,
828,139,1,noire,noire,ADJ:suj:femi:sg,139,Adj,Adj,,'C/V\.C/(e)\,ADJ,noir,8,,
829,139,2,blanche,blanche,ADJ:suj:femi:sg,139,Adj,Adj,blanc,'C/V\.C/(e)\,ADJ,blanc,10,,
830,139,3,rousse,rousse,ADJ:suj:femi:sg,139,Adj,Adj,,'C/V\.C/(e)\,ADJ,roux,8,,
831,139,4,et,et,CON:coord,139,Crd,Crd,et,/V\,CCONJ,et,10,,
832,139,5,coupee,coupee,NPR:suj:femi:sg,139,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,couper,8,,
833,140,1,tite,tite,NPR:suj:femi:sg,140,N,N,,'C/V\.C/(e)\,PROPN|NOUN,tite|Tite|titre,-1,Tite,DMF
834,140,2,qui,qui,PROCON,140,Qux,Qux,qui,C/V\,PRON,qui,10,,
835,140,3,de,de,PRE,140,Pre,Pre,de,C/(e)\,ADP,de,10,,
836,140,4,coc,coc,NOM:obj:masc:sg,140,N,N,,C/V\,NOUN,coq,3,,
837,140,5,rampronee,rampronee,VER:pper:femi:sg,140,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,rampronner,-10,ramponner,DMF
838,141,1,ne,ne,PRO:clit,141,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
839,141,2,fu,fu,VER:simp:3:sg,141,Vfin,Vfin,être,C/V\,VERB,être,10,,
840,141,3,onques,onques,ADV,141,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,,
841,141,4,estoit,estoit,VER:impf:3:sg,141,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
842,141,5,avoec,avoec,PRE,141,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,,
843,142,1,pinte,pinte,NPR:suj:femi:sg,142,N,N,,'C/V\.C/(e)\,NOUN,pinte,3,Pinte,
844,142,2,en,en,PRO:clit,142,Prn,Prn$$,en2,/V\,PRON,en,10,,
845,142,3,fust,fust,VER:subi:3:sg,142,Vfin,Vfin,être,C/V\,VERB,être,10,,
846,142,4,a,a,PRE,142,Pre,Pre,à,/V\,ADP,à,10,,
847,142,5,envis,envis,NOM:obj:masc:sg,142,N,N,,/V\.'C/V\,NOUN,envi,8,,
848,142,6,seneuc,seneuc,ADV,142,N,N,,C/V\.'C/V\,PROPN|NOUN,senoec,-1,senoec,DMF
849,143,1,que,que,PROCON,143,Crd,Crd,que,C/(e)\,CCONJ,que,10,,
850,143,2,c',c',PRO:invar,143,Prn,Prn,ce,C/\,PRON,ce,10,,
851,143,3,estoit,estoit,VER:impf:3:sg,143,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
852,143,4,sa,sa,DET:poss:suj:femi:sg,143,Det,Det,son4,C/V\,DET,son,10,,
853,143,5,fille,fille,NOM:suj:femi:sg,143,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
854,143,6,maisnee,maisnee,ADJ:suj:femi:sg,143,Adj,Adj,,C/V\.'C/V\./(e)\,ADJ,moinsné,8,,
855,144,1,li,li,DET:def:suj:femi:sg,144,Det,Det,le,C/V\,DET,le,10,,
856,144,2,plus,plus,ADV,144,Adv,Adv,plus,C/V\,ADV,plus,10,,
857,144,3,bele,bele,ADJ:suj:femi:sg,144,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,,
858,144,4,et,et,CON:coord,144,Crd,Crd,et,/V\,CCONJ,et,10,,
859,144,5,li,li,DET:def:suj:femi:sg,144,Det,Det,le,C/V\,DET,le,10,,
860,144,6,miex,miex,ADV,144,Adv,Adv,mieux,C/V\,ADV,mieux,10,,
861,144,7,amee,amee,VER:pper:femi:sg,144,Vpp,Vpp,aimer,/V\.'C/V\./(e)\,VERB,aimer,10,,
862,145,1,li,li,DET:def:suj:masc:sg,145,Det,Det,le,C/V\,DET,le,10,,
863,145,2,escoufles,escoufles,NOM:suj:masc:sg,145,N,N,,/V\.'C/V\.C/e\,NOUN,escoufle,9,,
864,145,3,i,i,PRO:clit,145,Prn,Prn$$,y2,/V\,PRON,y,10,,
865,145,4,fu,fu,VER:simp:3:sg,145,Vfin,Vfin,être,C/V\,VERB,être,10,,
866,145,5,hubers,hubers,NPR:suj:masc:sg,145,N,N,,C/V\.'C/V\,NOUN,hubert,-10,Hubert,
867,146,1,qui,qui,PROCON,146,Qux,Qux,qui,C/V\,PRON,qui,10,,
868,146,2,toudis,toudis,ADV,146,Adv,Adv,toudis,C/V\.'C/V\,ADV,toudis,10,,
869,146,3,a,a,VER:pres:3:sg,146,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
870,146,4,les,les,DET:def:obj:masc:pl,146,Det,Det,le,C/V\,DET,le,10,,
871,146,5,graus,graus,NOM:obj:masc:pl,146,N,N,,C/V\,NOUN,grau,6,,
872,146,6,ouvers,ouvers,VER:pper:masc:pl,146,Vpp,Vpp,ouvrir,/V\.'C/V\,VERB,ouvrir,10,,
873,147,1,pour,pour,PRE,147,Pre,Pre,pour,C/V\,ADP,pour,10,,
874,147,2,prendre,prendre,VER:infi,147,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
875,147,3,aussi,aussi,ADV,147,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,,
876,147,4,conme,conme,CON:subord,147,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
877,147,5,ont,ont,VER:pres:3:pl,147,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
878,147,6,li,li,DET:def:suj:masc:pl,147,Det,Det,le,C/V\,DET,le,10,,
879,147,7,prestre,prestre,NOM:suj:masc:pl,147,N,N,,'C/V\.C/(e)\,NOUN,prêtre,8,,
880,148,1,peles,peles,NPR:suj:masc:sg,148,N,N,,'C/V\.C/e\,NOUN,perle,0,Pelé,
881,148,2,li,li,DET:def:suj:masc:sg,148,Det,Det,le,C/V\,DET,le,10,,
882,148,3,ras,ras,NOM:suj:masc:sg,148,N,N,,C/V\,NOUN,ras,3,rat,
883,148,4,se,se,PROCON,148,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
884,148,5,sist,sist,VER:simp:3:sg,148,Vfin,Vfin,seoir,C/V\,VERB,seoir,10,,
885,148,6,a,a,PRE,148,Pre,Pre,à,/V\,ADP,à,10,,
886,148,7,destre,destre,ADJ:obj:masc:sg,148,Adj,Adj,dextre,'C/V\.C/(e)\,ADJ,dextre,10,,
887,149,1,il,il,PRO:pers:suj:3:masc:sg:unb,149,Prn,Prn,il,/V\,PRON,il,10,,
888,149,2,et,et,CON:coord,149,Crd,Crd,et,/V\,CCONJ,et,10,,
889,149,3,quenue,quenue,NPR:suj:femi:sg,149,N,N,,C/V\.'C/V\./(e)\,NOUN,connue,0,chenu,
890,149,4,li,li,DET:def:suj:femi:sg,149,Det,Det,le,C/V\,DET,le,10,,
891,149,5,suiris,suiris,NOM:suj:femi:sg,149,N,N,,C/V\.'C/V\,NOUN,suir,-10,souris2,DMF
892,150,1,andoi,andoi,ADJ:card,150,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10,,
893,150,2,se,se,PROCON,150,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
894,150,3,sont,sont,VER:pres:3:pl,150,Vfin,Vfin,être,C/V\,VERB,être,10,,
895,150,4,ensanle,ensanle,ADV,150,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10,,
896,150,5,assis,assis,VER:pper:masc:sg,150,Vpp,Vpp,asseoir,/V\.'C/V\,VERB,asseoir,10,,
897,151,1,si,si,PROCON,151,Adv,Adv,si4,C/V\,ADV,si,10,,
898,151,2,i,i,PRO:clit,151,Prn,Prn$$,y2,/V\,PRON,y,10,,
899,151,3,fu,fu,VER:simp:3:sg,151,Vfin,Vfin,être,C/V\,VERB,être,10,,
900,151,4,barbue,barbue,NPR:suj:femi:sg,151,N,N,,C/V\.'C/V\./(e)\,NOUN,barbue,8,barbu,
901,151,5,le,le,DET:def:suj:femi:sg,151,Det,Det,le,C/(e)\,DET,le,10,,
902,151,6,kievre,kievre,NOM:suj:femi:sg,151,N,N,,'C/V\.C/(e)\,NOUN,chèvre,0,,
903,152,1,lés,lés,PRE,152,Pre,Pre,lez,C/V\,ADP,lez,10,,
904,152,2,li,li,PRO:pers:acc:3:femi:sg:bet,152,Prn,Prn,li,C/V\,PRON,li,10,,
905,152,3,repust,repust,VER:simp:3:sg,152,Vfin,Vfin,repaître,C/V\.'C/V\,VERB,repaître,10,,
906,152,4,couart,couart,NPR:obj:masc:sg,152,N,N,,C/V\.'C/V\,PROPN|NOUN,couard,8,,
907,152,5,le,le,DET:def:obj:masc:sg,152,Det,Det,le,C/(e)\,DET,le,10,,
908,152,6,lievre,lievre,NOM:obj:masc:sg,152,N,N,,'C/V\.C/(e)\,NOUN,lièvre,3,,
909,153,1,luxurieus,luxurieus,ADJ:suj:masc:sg,153,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,luxurieux,9,,
910,153,2,i,i,PRO:clit,153,Prn,Prn$$,y2,/V\,PRON,y,10,,
911,153,3,fu,fu,VER:simp:3:sg,153,Vfin,Vfin,être,C/V\,VERB,être,10,,
912,153,4,li,li,DET:def:suj:masc:sg,153,Det,Det,le,C/V\,DET,le,10,,
913,153,5,bous,bous,NOM:suj:masc:sg,153,N,N,,C/V\,NOUN,boul,0,bouc,
914,154,1,le,le,DET:def:obj:masc:sg,154,Det,Det,le,C/(e)\,DET,le,10,,
915,154,2,cors,cors,NOM:obj:masc:sg,154,N,N,,C/V\,NOUN,corps,3,,
916,154,3,ot,ot,VER:simp:3:sg,154,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
917,154,4,blanc,blanc,ADJ:obj:masc:sg,154,Adj,Adj,blanc,C/V\,ADJ,blanc,10,,
918,154,5,le,le,DET:def:obj:masc:sg,154,Det,Det,le,C/(e)\,DET,le,10,,
919,154,6,vis,vis,NOM:obj:masc:sg,154,N,N,,C/V\,NOUN,vis,3,,
920,154,7,ot,ot,VER:simp:3:sg,154,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
921,154,8,rous,rous,ADJ:obj:masc:sg,154,Adj,Adj,,C/V\,ADJ,roux,8,,
922,155,1,si,si,PROCON,155,Adv,Adv,si4,C/V\,ADV,si,10,,
923,155,2,i,i,PRO:clit,155,Prn,Prn$$,y2,/V\,PRON,y,10,,
924,155,3,fu,fu,VER:simp:3:sg,155,Vfin,Vfin,être,C/V\,VERB,être,10,,
925,155,4,wautiers,wautiers,NPR:suj:masc:sg,155,N,N,,C/V\.'C/V\,NOUN,gautier,9,Gautier,
926,155,5,li,li,DET:def:suj:masc:sg,155,Det,Det,le,C/V\,DET,le,10,,
927,155,6,oisons,oisons,NOM:suj:masc:sg,155,N,N,,/V\.'C/V\,NOUN,oison,9,,
928,156,1,duins,duins,NPR:suj:masc:sg,156,N,N,,C/V\.'C/V\,PROPN|NOUN,donner,-1,Duvlin,DMF
929,156,2,et,et,CON:coord,156,Crd,Crd,et,/V\,CCONJ,et,10,,
930,156,3,tubés,tubés,NPR:suj:masc:sg,156,N,N,,'C/V\.C/e\,PROPN|NOUN,UNKNOWN,-10,Tubes,DMF
931,156,4,li,li,DET:def:suj:masc:sg,156,Det,Det,le,C/V\,DET,le,10,,
932,156,5,coulons,coulons,NOM:suj:masc:sg,156,N,N,,C/V\.'C/V\,NOUN,coulon,8,,
933,157,1,frere,frere,NOM:suj:masc:pl,157,N,N,,'C/V\.C/(e)\,NOUN,frère,8,,
934,157,2,germain,germain,ADJ:suj:masc:pl,157,Adj,Adj,,C/V\.'C/V\,ADJ,germain,8,,
935,157,3,furent,furent,VER:simp:3:pl,157,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
936,157,4,chil,chil,DET:demo:suj:masc:pl,157,Dem,Dem,cil,C/V\,DET,cil,10,,
937,157,5,doi,doi,ADJ:card,157,QIs,QIs,deux,C/V\,NUM,deux,10,,
938,158,1,messagier,messagier,NOM:suj:masc:pl,158,N,N,,C/V\.C/V\.'C/V\,NOUN,messager,8,,
939,158,2,estoient,estoient,VER:impf:3:pl,158,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,,
940,158,3,le,le,DET:def:obj:masc:sg,158,Det,Det,le,C/(e)\,DET,le,10,,
941,158,4,roi,roi,NOM:obj:masc:sg,158,N,N,,C/V\,NOUN,roi,8,,
942,159,1,car,car,CON:coord,159,Crd,Crd,car,C/V\,CCONJ,car,10,,
943,159,2,il,il,PRO:pers:suj:3:masc:pl,159,Prn,Prn$,il,/V\,PRON,il,10,,
944,159,3,estoient,estoient,VER:impf:3:pl,159,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,,
945,159,4,sans,sans,PRE,159,Pre,Pre,sans,C/V\,ADP,sans,10,,
946,159,5,fielee,fielee,NOM:obj:femi:sg,159,N,N,,C/V\.'C/V\./(e)\,NOUN,fiellée,6,,
947,160,1,c',c',PRO:invar,160,Prn,Prn,ce,C/\,PRON,ce,10,,
948,160,2,est,est,VER:pres:3:sg,160,Vfin,Vfin,être,/V\,VERB,être,10,,
949,160,3,une,une,DET:ndf:suj:femi:sg,160,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
950,160,4,cose,cose,NOM:suj:femi:sg,160,N,N,,'C/V\.C/(e)\,NOUN,chose,8,,
