wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2919,477,4,a,a,VER:pres:3:sg,4505,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2920,477,5,sa,sa,DET:poss:obj:femi:sg,4505,Det,Det,son4,C/V\,DET,son,10,,
2921,477,6,vie,vie,NOM:obj:masc:sg,4505,N,N,,'C/V\./(e)\,NOUN,vie,3,,
2922,477,7,perdue,perdue,VER:pper:femi:sg,4505,Vpp,Vpp,perdre,C/V\.'C/V\./(e)\,VERB,perdre,10,,
2923,478,1,se,se,PROCON,4506,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
2924,478,2,du,du,PREDET:de:obj:masc:sg,4506,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2925,478,3,futur,futur,NOM:obj:masc:sg,4506,N,N,,C/V\.'C/V\,NOUN,futur,6,,
2926,478,4,n,n,PRO:clit,4506,Neg,Neg$$,ne,C/\,ADV,ne,10,,
2927,478,5,est,est,VER:pres:3:sg,4506,Vfin,Vfin,être,/V\,VERB,être,10,,
2928,478,6,secourue,secourue,VER:pper:femi:sg,4506,Vpp,Vpp,secourir,C/V\.C/V\.'C/V\./(e)\,VERB,secourir,10,,
2929,479,1,qui,qui,PROCON,4507,Qux,Qux,qui,C/V\,PRON,qui,10,,
2930,479,2,la,la,PRO:pers:acc:3:femi:sg,4507,Prn,Prn$$,le,C/V\,PRON,le,10,,
2931,479,3,soutiegne,soutiegne,VER:subp:3:sg,4507,Vfin,Vfin,soutenir,C/V\.'C/V\.C/(e)\,VERB,soutenir,10,,
2932,479,4,an,an,PRO:clit,4507,Pre,Pre,en,/V\,ADP,en,10,,
2933,479,5,penitance,penitance,NOM:obj:femi:sg,4507,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,pénitence,9,,
2934,480,1,des,des,PREDET:de:obj:masc:pl,4508,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2935,480,2,pechiez,pechiez,NOM:obj:masc:pl,4508,N,N,,C/V\.'C/V\,PROPN|NOUN,péché,8,,
2936,480,3,qu,qu,PROCON,4508,Qux,Qux,que,C/\,PRON,que,10,,
2937,480,4,el,el,PRO:pers:suj:3:femi:sg,4508,Prn,Prn$,elle,/V\,PRON,elle,10,,
2938,480,5,fist,fist,VER:simp:3:sg,4508,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2939,480,6,en,en,PRO:clit,4508,Pre,Pre,en,/V\,ADP,en,10,,
2940,480,7,enfance,enfance,NOM:obj:femi:sg,4508,N,N,,/V\.'C/V\.C/(e)\,NOUN,enfance,8,,
2941,481,1,et,et,CON:coord,4509,Crd,Crd,et,/V\,CCONJ,et,10,,
2942,481,2,par,par,PRE,4509,Pre,Pre,par,C/V\,ADP,par,10,,
2943,481,3,bien,bien,NOM:obj:masc:sg,4509,Adv,Adv,bien,C/V\,ADV,bien,10,,
2944,481,4,fere,fere,VER:infi,4509,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
2945,481,5,an,an,PRE,4509,Pre,Pre,en,/V\,ADP,en,10,,
2946,481,6,ceste,ceste,DET:demo:obj:femi:sg,4509,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,,
2947,481,7,paine,paine,NOM:obj:femi:sg,4509,N,N,,'C/V\.C/(e)\,NOUN,peine,8,,
2948,482,1,au,au,PREDET:a:obj:masc:sg,4510,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2949,482,2,souverain,souverain,ADJ:obj:masc:sg,4510,Adj,Adj,,C/V\.C/e\.'C/V\,ADJ,souverain,8,,
2950,482,3,bien,bien,NOM:obj:masc:sg,4510,N,N,bien,C/V\,NOUN,bien,10,,
2951,482,4,la,la,PRO:pers:acc:3:femi:sg,4510,Prn,Prn$$,le,C/V\,PRON,le,10,,
2952,482,5,ramaine,ramaine,VER:subp:3:sg,4510,Vfin,Vfin,ramener,C/V\.'C/V\.C/(e)\,VERB,ramener,10,,
2953,483,1,donc,donc,ADV,4511,Adv,Adv,donc,C/V\,ADV,donc,10,,
2954,483,2,jennece,jennece,NOM:suj:femi:sg,4511,N,N,,C/V\.'C/V\.C/(e)\,NOUN,jeunesse,9,,
