wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
901,104,4,ocis,ocis,104,Vpp,Vpp,occire,/V\.'C/V\,VERB,occire,10,,
902,104,5,et,et,104,Crd,Crd,et,/V\,CCONJ,et,10,,
903,104,6,detrenciés,detrenciés,104,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,détrancher,0,,
904,104,7,;,;,104,Pnc,Pnc,,,PUNCT,;,9,,
905,105,1,car,car,105,Crd,Crd,car,C/V\,CCONJ,car,10,,
906,105,2,moult,moult,105,QIs,QIs,moult,C/V\,ADV,moult,10,,
907,105,3,par,par,105,Adv,Adv,par2,C/V\,ADV,par,10,,
908,105,4,fu,fu,105,Vfin,Vfin,être,C/V\,VERB,être,10,,
909,105,5,dolans,dolans,105,Adj,Adj,dolent,C/V\.'C/V\,ADJ,dolent,10,,
910,105,6,li,li,105,Det,Det,le,C/V\,DET,le,10,,
911,105,7,bers,bers,105,N,N,,C/V\,NOUN,baron,3,,
912,105,8,ogier,ogier,105,N,N,,/V\.'C/V\,PROPN|NOUN,ogier|Ogier,-1,ogier,DMF
913,105,9,:,:,105,Pnc,Pnc,,,PUNCT,:,9,,
914,106,1,maint,maint,106,QIs,QIs,maint,C/V\,DET,maint,10,,
915,106,2,homme,homme,106,N,N,,'/V\.C/(e)\,NOUN,homme,8,,
916,106,3,ocist,ocist,106,Vfin,Vfin,occire,/V\.'C/V\,VERB,occire,10,,
917,106,4,et,et,106,Crd,Crd,et,/V\,CCONJ,et,10,,
918,106,5,maint,maint,106,QIs,QIs,maint,C/V\,DET,maint,10,,
919,106,6,franc,franc,106,Adj,Adj,franc2,C/V\,ADJ,franc,10,,
920,106,7,chevalier,chevalier,106,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8,,
921,106,8,.,.,106,Pnc,Pnc,,,PUNCT,.,9,,
922,107,1,ens,ens,107,PrA,PrA,ens,/V\,ADP,ens,10,,
923,107,2,lombardie,lombardie,107,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,Lombardie,2,,
924,107,3,fuï,fuï,107,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
925,107,4,a,a,107,Pre,Pre,à,/V\,ADP,à,10,,
926,107,5,desiier,desiier,107,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,désier,8,,
927,107,6,;,;,107,Pnc,Pnc,,,PUNCT,;,9,,
928,108,1,de,de,108,Pre,Pre,de,C/(e)\,ADP,de,10,,
929,108,2,la,la,108,Adv,Adv,là,C/V\,ADV,là,10,,
930,108,3,le,le,108,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
931,108,4,fis,fis,108,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
932,108,5,et,et,108,Crd,Crd,et,/V\,CCONJ,et,10,,
933,108,6,jeter,jeter,108,Vinf,Vinf,jeter,C/V\.'C/V\,VERB,jeter,10,,
934,108,7,et,et,108,Crd,Crd,et,/V\,CCONJ,et,10,,
935,108,8,cacier,cacier,108,Vinf,Vinf,,C/V\.'C/V\,VERB,chasser,9,,
936,108,9,.,.,108,Pnc,Pnc,,,PUNCT,.,9,,
937,109,1,ens,ens,109,PrA,PrA,ens,/V\,ADP,ens,10,,
938,109,2,castelfort,castelfort,109,N,N,,C/V\.C/V\.'C/V\,NOUN,chastelfort,-10,Castelfort/Chastelfort,Ortsname: Castelfort - Google Maps oder Chastelfort - Google Maps 
939,109,3,covint,covint,109,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10,,
940,109,4,fuïr,fuïr,109,Vinf,Vinf,fuir,C/V\.'C/V\,VERB,fuir,10,,
941,109,5,ogier,ogier,109,N,N,,/V\.'C/V\,PROPN|NOUN,ogier|Ogier,-1,ogier,DMF
942,109,6,",",",",109,Pnc,Pnc,,,PUNCT,",",9,,
943,110,1,si,si,110,Adv,Adv,si4,C/V\,ADV,si,10,,
944,110,2,n',n',110,Neg,Neg$$,ne,C/\,ADV,ne,10,,
945,110,3,emmena,emmena,110,Vfin,Vfin,emmener,/V\.C/e\.'C/V\,VERB,emmener,10,,
946,110,4,palefroi,palefroi,110,N,N,,C/V\.C/e\.'C/V\,NOUN,palefroi,9,,
947,110,5,ne,ne,110,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
948,110,6,sommier,sommier,110,N,N,,C/V\.'C/V\,NOUN,sommier,8,,
949,110,7,",",",",110,Pnc,Pnc,,,PUNCT,",",9,,
950,111,1,fors,fors,111,PrA,PrA,hors,C/V\,ADP,hors,10,,
951,111,2,seulement,seulement,111,Adv,Adv,seulement,C/V\.C/e\.'C/V\,ADV,seulement,10,,
952,111,3,un,un,111,QIs,QIs,un,/V\,DET,un,10,,
953,111,4,tot,tot,111,QIs,QIs,tout,C/V\,ADV,tout,10,,
954,111,5,seul,seul,111,Adj,Adj,seul,C/V\,ADJ,seul,10,,
955,111,6,escuier,escuier,111,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9,,
956,111,7,.,.,111,Pnc,Pnc,,,PUNCT,.,9,,
957,112,1,jou,jou,112,Prn,Prn$,je,C/V\,PRON,je,10,,
958,112,2,le,le,112,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
959,112,3,sievi,sievi,112,Vfin,Vfin,suivre,C/V\.'C/V\,VERB,suivre,10,,
960,112,4,a,a,112,Pre,Pre,à,/V\,ADP,à,10,,
961,112,5,coite,coite,112,N,N,,'C/V\.C/(e)\,NOUN,coite,3,,
962,112,6,de,de,112,Pre,Pre,de,C/(e)\,ADP,de,10,,
963,112,7,destrier,destrier,112,N,N,,C/V\.'C/V\,NOUN,destrier,9,,
964,113,1,et,et,113,Crd,Crd,et,/V\,CCONJ,et,10,,
965,113,2,si,si,113,Adv,Adv,si4,C/V\,ADV,si,10,,
966,113,3,l',l',113,Prn,Prn$$,le,C/\,PRON,le,10,,
967,113,4,asis,asis,113,Vpp,Vpp,asseoir,/V\.'C/V\,VERB,asseoir,10,,
968,113,5,et,et,113,Crd,Crd,et,/V\,CCONJ,et,10,,
969,113,6,devant,devant,113,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10,,
970,113,7,et,et,113,Crd,Crd,et,/V\,CCONJ,et,10,,
971,113,8,derrier,derrier,113,PrA,PrA,derrière,C/V\.'C/V\,ADV,derrière,10,,
972,113,9,",",",",113,Pnc,Pnc,,,PUNCT,",",9,,
973,114,1,ens,ens,114,PrA,PrA,ens,/V\,ADP,ens,10,,
974,114,2,ma,ma,114,Det,Det,mon,C/V\,DET,mon,10,,
975,114,3,compaigne,compaigne,114,N,N,,C/V\.'C/V\.C/(e)\,NOUN,compagne,8,,
976,114,4,maint,maint,114,QIs,QIs,maint,C/V\,DET,maint,10,,
977,114,5,vaillant,vaillant,114,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10,,
978,114,6,chevalier,chevalier,114,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8,,
979,114,7,.,.,114,Pnc,Pnc,,,PUNCT,.,9,,
980,115,1,set,set,115,QIs,QIs,sept,C/V\,NUM,sept,10,,
981,115,2,ans,ans,115,N,N,,/V\,NOUN,an,8,,
982,115,3,i,i,115,Prn,Prn$$,y2,/V\,PRON,y,10,,
983,115,4,sis,sis,115,Vfin,Vfin,seoir,C/V\,VERB,seoir,10,,
984,115,5,atot,atot,115,PrA,PrA,atout,/V\.'C/V\,ADP,atout,10,,
985,115,6,maint,maint,115,QIs,QIs,maint,C/V\,DET,maint,10,,
986,115,7,franc,franc,115,Adj,Adj,franc2,C/V\,ADJ,franc,10,,
987,115,8,princier,princier,115,N,N,,C/V\.'C/V\,NOUN,princier,9,,
988,115,9,",",",",115,Pnc,Pnc,,,PUNCT,",",9,,
989,116,1,ainc,ainc,116,Adv,Adv,onques,/V\,ADV,onques,10,,
990,116,2,nel,nel,116,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10,,
991,116,3,poc,poc,116,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,
992,116,4,prendre,prendre,116,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
993,116,5,",",",",116,Pnc,Pnc,,,PUNCT,",",9,,
994,116,6,s',s',116,Adv,Adv,si4,C/\,ADV,si,10,,
995,116,7,en,en,116,Prn,Prn$$,en2,/V\,PRON,en,10,,
996,116,8,fui,fui,116,Vfin,Vfin,être,C/V\,VERB,être,10,,
997,116,9,forment,forment,116,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10,,
998,116,10,irié,irié,116,Vpp,Vpp,irer,/V\.'C/V\,VERB,irer,10,,
999,116,11,;,;,116,Pnc,Pnc,,,PUNCT,;,9,,
1000,117,1,moult,moult,117,QIs,QIs,moult,C/V\,ADV,moult,10,,
1001,117,2,i,i,117,Prn,Prn$$,y2,/V\,PRON,y,10,,
1002,117,3,soufri,soufri,117,Vfin,Vfin,souffrir,C/V\.'C/V\,VERB,souffrir,10,,
1003,117,4,d',d',117,Pre,Pre,de,C/\,ADP,de,10,,
1004,117,5,anui,anui,117,N,N,,/V\.'C/V\,NOUN,ennui,8,,
1005,117,6,et,et,117,Crd,Crd,et,/V\,CCONJ,et,10,,
1006,117,7,d',d',117,Pre,Pre,de,C/\,ADP,de,10,,
1007,117,8,encombrier,encombrier,117,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,encombrer,5,,
1008,117,9,.,.,117,Pnc,Pnc,,,PUNCT,.,9,,
1009,118,1,mais,mais,118,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
1010,118,2,ens,ens,118,PrA,PrA,ens,/V\,ADP,ens,10,,
1011,118,3,la,la,118,Det,Det,le,C/V\,DET,le,10,,
1012,118,4,fin,fin,118,N,N,,C/V\,NOUN,fin,3,,
1013,118,5,",",",",118,Pnc,Pnc,,,PUNCT,",",9,,
1014,118,6,quant,quant,118,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1015,118,7,oi,oi,118,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1016,118,8,tant,tant,118,QIs,QIs,tant,C/V\,ADV,tant,10,,
1017,118,9,guerroié,guerroié,118,Vpp,Vpp,guerroyer,C/V\.C/V\.'C/V\,VERB,guerroyer,10,,
1018,118,10,",",",",118,Pnc,Pnc,,,PUNCT,",",9,,
1019,119,1,li,li,119,Prn,Prn$$,li,C/V\,PRON,li,10,,
1020,119,2,convint,convint,119,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10,,
1021,119,3,il,il,119,Prn,Prn%,il,/V\,PRON,il,10,,
1022,119,4,son,son,119,Det,Det,son4,C/V\,DET,son,10,,
1023,119,5,bon,bon,119,Adj,Adj,bon,C/V\,ADJ,bon,10,,
1024,119,6,castel,castel,119,N,N,,C/V\.'C/V\,NOUN,château,8,,
1025,119,7,laissier,laissier,119,Vinf,Vinf,laisser,C/V\.'C/V\,VERB,laisser,10,,
1026,119,8,",",",",119,Pnc,Pnc,,,PUNCT,",",9,,
1027,120,1,si,si,120,Adv,Adv,si4,C/V\,ADV,si,10,,
1028,120,2,s',s',120,Prn,Prn$$,se,C/\,PRON,se,10,,
1029,120,3,en,en,120,Prn,Prn$$,en2,/V\,PRON,en,10,,
1030,120,4,fuï,fuï,120,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
1031,120,5,tous,tous,120,QIs,QIs,tout,C/V\,ADV,tout,10,,
1032,120,6,seus,seus,120,Adj,Adj,seul,C/V\,ADJ,seul,10,,
1033,120,7,sans,sans,120,Pre,Pre,sans,C/V\,ADP,sans,10,,
1034,120,8,escuier,escuier,120,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9,,
1035,120,9,",",",",120,Pnc,Pnc,,,PUNCT,",",9,,
1036,121,1,une,une,121,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
1037,121,2,vespree,vespree,121,N,N,,C/V\.'C/V\./(e)\,NOUN,vêprée,9,,
1038,121,3,",",",",121,Pnc,Pnc,,,PUNCT,",",9,,
1039,121,4,par,par,121,Pre,Pre,par,C/V\,ADP,par,10,,
1040,121,5,un,un,121,QIs,QIs,un,/V\,DET,un,10,,
1041,121,6,gaste,gaste,121,Adj,Adj,,'C/V\.C/(e)\,ADJ,gast,8,,
1042,121,7,sentier,sentier,121,N,N,,C/V\.'C/V\,NOUN,sentier,9,,
1043,121,8,.,.,121,Pnc,Pnc,,,PUNCT,.,9,,
1044,122,1,et,et,122,Crd,Crd,et,/V\,CCONJ,et,10,,
1045,122,2,l',l',122,Det,Det,le,C/\,DET,le,10,,
1046,122,3,endemain,endemain,122,N,N,,/V\.C/e\.'C/V\,NOUN,endemain,8,,
1047,122,4,",",",",122,Pnc,Pnc,,,PUNCT,",",9,,
1048,122,5,quant,quant,122,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1049,122,6,jors,jors,122,N,N,,C/V\,NOUN,jour,8,,
1050,122,7,fu,fu,122,Vfin,Vfin,être,C/V\,VERB,être,10,,
1051,122,8,esclairié,esclairié,122,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,éclairer,9,,
1052,122,9,",",",",122,Pnc,Pnc,,,PUNCT,",",9,,
1053,123,1,fis,fis,123,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1054,123,2,asalir,asalir,123,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,assaillir,9,,
1055,123,3,le,le,123,Det,Det,le,C/(e)\,DET,le,10,,
1056,123,4,grant,grant,123,Adj,Adj,grand,C/V\,ADJ,grand,10,,
1057,123,5,palais,palais,123,N,N,,C/V\.'C/V\,NOUN,palais,3,,
1058,123,6,plenier,plenier,123,Adj,Adj,,C/V\.'C/V\,ADJ,plénier,9,,
1059,123,7,.,.,123,Pnc,Pnc,,,PUNCT,.,9,,
1060,124,1,quant,quant,124,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1061,124,2,jou,jou,124,Prn,Prn$,je,C/V\,PRON,je,10,,
1062,124,3,l',l',124,Prn,Prn$$,le,C/\,PRON,le,10,,
1063,124,4,oi,oi,124,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1064,124,5,pris,pris,124,Vpp,Vpp,prendre,C/V\,VERB,prendre,10,,
1065,124,6,",",",",124,Pnc,Pnc,,,PUNCT,",",9,,
1066,124,7,n',n',124,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1067,124,8,i,i,124,Prn,Prn$$,y2,/V\,PRON,y,10,,
1068,124,9,trovai,trovai,124,Vfin,Vfin,trouver,C/V\.'C/V\,VERB,trouver,10,,
1069,124,10,pas,pas,124,Neg,Neg,pas,C/V\,ADV,pas,10,,
1070,124,11,ogier,ogier,124,N,N,,/V\.'C/V\,PROPN|NOUN,ogier|Ogier,-1,ogier,DMF
1071,124,12,;,;,124,Pnc,Pnc,,,PUNCT,;,9,,
1072,125,1,adont,adont,125,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10,,
1073,125,2,en,en,125,Prn,Prn$$,en2,/V\,PRON,en,10,,
1074,125,3,fui,fui,125,Vfin,Vfin,être,C/V\,VERB,être,10,,
1075,125,4,durement,durement,125,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9,,
1076,125,5,coureciés,coureciés,125,Vpp,Vpp,,C/V\.C/e\.'C/V\,VERB,courroucer,9,,
1077,125,6,",",",",125,Pnc,Pnc,,,PUNCT,",",9,,
1078,126,1,je,je,126,Prn,Prn$,je,C/(e)\,PRON,je,10,,
1079,126,2,m',m',126,Prn,Prn$$,me,C/\,PRON,me,10,,
1080,126,3,en,en,126,Prn,Prn$$,en2,/V\,PRON,en,10,,
1081,126,4,revinc,revinc,126,Vfin,Vfin,revenir,C/V\.'C/V\,VERB,revenir,10,,
1082,126,5,a,a,126,Pre,Pre,à,/V\,ADP,à,10,,
1083,126,6,paris,paris,126,N,N,,C/V\.'C/V\,NOUN,Paris,5,,
1084,126,7,",",",",126,Pnc,Pnc,,,PUNCT,",",9,,
1085,126,8,mon,mon,126,Det,Det,mon,C/V\,DET,mon,10,,
1086,126,9,droit,droit,126,Adj,Adj,droit2,C/V\,ADJ,droit,10,,
1087,126,10,fief,fief,126,N,N,,C/V\,NOUN,fief,8,,
1088,126,11,.,.,126,Pnc,Pnc,,,PUNCT,.,9,,
1089,127,1,li,li,127,Det,Det,le,C/V\,DET,le,10,,
1090,127,2,arcevesqes,arcevesqes,127,N,N,,/V\.C/e\.'C/V\.C/e\,NOUN,archevêque,9,,
1091,127,3,",",",",127,Pnc,Pnc,,,PUNCT,",",9,,
1092,127,4,qui,qui,127,Qux,Qux,qui,C/V\,PRON,qui,10,,
1093,127,5,tant,tant,127,QIs,QIs,tant,C/V\,ADV,tant,10,,
1094,127,6,fist,fist,127,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1095,127,7,a,a,127,Pre,Pre,à,/V\,ADP,à,10,,
1096,127,8,proisier,proisier,127,Vinf,Vinf,priser,C/V\.'C/V\,VERB,priser,10,,
1097,127,9,",",",",127,Pnc,Pnc,,,PUNCT,",",9,,
1098,128,1,il,il,128,Prn,Prn$,il,/V\,PRON,il,10,,
1099,128,2,s',s',128,Prn,Prn$$,se,C/\,PRON,se,10,,
1100,128,3,en,en,128,Prn,Prn$$,en2,/V\,PRON,en,10,,
1101,128,4,raloit,raloit,128,Vfin,Vfin,raller,C/V\.'C/V\,VERB,raller,10,,
1102,128,5,a,a,128,Pre,Pre,à,/V\,ADP,à,10,,
1103,128,6,rains,rains,128,N,N,,C/V\,NOUN,raim,3,,
1104,128,7,l',l',128,Det,Det,le,C/\,DET,le,10,,
1105,128,8,arcevesquié,arcevesquié,128,N,N,,/V\.C/e\.C/V\.'C/V\,NOUN,archevêché,9,,
1106,128,9,;,;,128,Pnc,Pnc,,,PUNCT,;,9,,
1107,129,1,emmi,emmi,129,PrA,PrA,enmi,/V\.'C/V\,ADP,enmi,10,,
1108,129,2,un,un,129,QIs,QIs,un,/V\,DET,un,10,,
1109,129,3,pré,pré,129,N,N,,C/V\,NOUN,pré,8,,
1110,129,4,trouva,trouva,129,Vfin,Vfin,trouver,C/V\.'C/V\,VERB,trouver,10,,
1111,129,5,le,le,129,Det,Det,le,C/(e)\,DET,le,10,,
1112,129,6,duc,duc,129,N,N,,C/V\,NOUN,duc,8,,
1113,129,7,ogier,ogier,129,N,N,,/V\.'C/V\,PROPN|NOUN,ogier|Ogier,-1,ogier,DMF
1114,130,1,u,u,130,Qux,Qux,où,/V\,ADJ|ADV|DET|PRON,où,10,,
1115,130,2,se,se,130,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1116,130,3,dormoit,dormoit,130,Vfin,Vfin,dormir,C/V\.'C/V\,VERB,dormir,10,,
1117,130,4,tous,tous,130,QIs,QIs,tout,C/V\,ADV,tout,10,,
1118,130,5,seus,seus,130,Adj,Adj,seul,C/V\,ADJ,seul,10,,
1119,130,6,",",",",130,Pnc,Pnc,,,PUNCT,",",9,,
1120,130,7,sans,sans,130,Pre,Pre,sans,C/V\,ADP,sans,10,,
1121,130,8,escuier,escuier,130,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9,,
1122,130,9,;,;,130,Pnc,Pnc,,,PUNCT,;,9,,
1123,131,1,iluec,iluec,131,Adv,Adv,illuec,/V\.'C/V\,ADV,illuec,10,,
1124,131,2,le,le,131,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1125,131,3,prist,prist,131,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,,
1126,131,4,et,et,131,Crd,Crd,et,/V\,CCONJ,et,10,,
1127,131,5,se,se,131,Adv,Adv,si4,C/(e)\,ADV,si,10,,
1128,131,6,le,le,131,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1129,131,7,fist,fist,131,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1130,131,8,loiier,loiier,131,Vinf,Vinf,,C/V\.'C/V\,VERB,lier,3,,
1131,131,9,.,.,131,Pnc,Pnc,,,PUNCT,.,9,,
1132,132,1,lués,lués,132,Adv,Adv,luès,C/V\,ADV,luès,10,,
1133,132,2,qu',qu',132,Sub,Sub,que,C/\,SCONJ,que,10,,
1134,132,3,il,il,132,Prn,Prn$,il,/V\,PRON,il,10,,
1135,132,4,le,le,132,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1136,132,5,tint,tint,132,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,
1137,132,6,",",",",132,Pnc,Pnc,,,PUNCT,",",9,,
1138,132,7,si,si,132,Adv,Adv,si4,C/V\,ADV,si,10,,
1139,132,8,prist,prist,132,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,,
1140,132,9,un,un,132,QIs,QIs,un,/V\,DET,un,10,,
1141,132,10,mesagier,mesagier,132,N,N,,C/V\.C/V\.'C/V\,NOUN,messager,9,,
1142,132,11,",",",",132,Pnc,Pnc,,,PUNCT,",",9,,
1143,133,1,si,si,133,Adv,Adv,si4,C/V\,ADV,si,10,,
1144,133,2,me,me,133,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1145,133,3,manda,manda,133,Vfin,Vfin,mander,C/V\.'C/V\,VERB,mander,10,,
1146,133,4,par,par,133,Pre,Pre,par,C/V\,ADP,par,10,,
1147,133,5,seaus,seaus,133,N,N,,C/(V)\.'/V\,NOUN,sceau,9,,
1148,133,6,et,et,133,Crd,Crd,et,/V\,CCONJ,et,10,,
1149,133,7,par,par,133,Pre,Pre,par,C/V\,ADP,par,10,,
1150,133,8,briés,briés,133,N,N,,C/V\,NOUN,bref,9,,
1151,134,1,c',c',134,Qux,Qux,que,C/\,PRON,que,10,,
1152,134,2,ot,ot,134,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1153,134,3,pris,pris,134,Vpp,Vpp,prendre,C/V\,VERB,prendre,10,,
1154,134,4,le,le,134,Det,Det,le,C/(e)\,DET,le,10,,
1155,134,5,duc,duc,134,N,N,,C/V\,NOUN,duc,8,,
1156,134,6,;,;,134,Pnc,Pnc,,,PUNCT,;,9,,
1157,134,7,s',s',134,Adv,Adv,si4,C/\,ADV,si,10,,
1158,134,8,en,en,134,Prn,Prn$$,en2,/V\,PRON,en,10,,
1159,134,9,fui,fui,134,Vfin,Vfin,être,C/V\,VERB,être,10,,
1160,134,10,joians,joians,134,Adj,Adj,,C/V\.'C/V\,ADJ,joyant,8,,
1161,134,11,et,et,134,Crd,Crd,et,/V\,CCONJ,et,10,,
1162,134,12,liés,liés,134,Adj,Adj,lié,C/V\,ADJ,lié,10,,
1163,134,13,",",",",134,Pnc,Pnc,,,PUNCT,",",9,,
1164,135,1,adont,adont,135,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10,,
1165,135,2,le,le,135,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1166,135,3,vauc,vauc,135,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
1167,135,4,ochire,ochire,135,Vinf,Vinf,occire,/V\.'C/V\.C/(e)\,VERB,occire,10,,
1168,135,5,et,et,135,Crd,Crd,et,/V\,CCONJ,et,10,,
1169,135,6,detrenchier,detrenchier,135,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,détrancher,9,,
1170,135,7,.,.,135,Pnc,Pnc,,,PUNCT,.,9,,
1171,136,1,tant,tant,136,QIs,QIs,tant,C/V\,ADV,tant,10,,
1172,136,2,me,me,136,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1173,136,3,proia,proia,136,Vfin,Vfin,prier,C/V\.'C/V\,VERB,prier,10,,
1174,136,4,ses,ses,136,Det,Det,son4,C/V\,DET,son,10,,
1175,136,5,lignaiges,lignaiges,136,N,N,,C/V\.'C/V\.C/e\,NOUN,lignage,9,,
1176,136,6,li,li,136,Det,Det,le,C/V\,DET,le,10,,
1177,136,7,fiers,fiers,136,Adj,Adj,fier,C/V\,ADJ,fier,10,,
1178,137,1,q',q',137,Sub,Sub,que,C/\,SCONJ,que,10,,
1179,137,2,en,en,137,Prn,Prn$$,en2,/V\,PRON,en,10,,
1180,137,3,porte,porte,137,N,N,,'C/V\.C/(e)\,PROPN|NOUN,porte,8,,
1181,137,4,malle,malle,137,Adj,Adj,mal2,'C/V\.C/(e)\,ADJ,mal,10,,
1182,137,5,la,la,137,Adv,Adv,là,C/V\,ADV,là,10,,
1183,137,6,le,le,137,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1184,137,7,fis,fis,137,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1185,137,8,enbussier,enbussier,137,N,N,,/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,embûcher,DMF
1186,137,9,;,;,137,Pnc,Pnc,,,PUNCT,;,9,,
1187,138,1,li,li,138,Det,Det,le,C/V\,DET,le,10,,
1188,138,2,arcevesques,arcevesques,138,N,N,,/V\.C/e\.'C/V\.C/e\,NOUN,archevêque,9,,
1189,138,3,",",",",138,Pnc,Pnc,,,PUNCT,",",9,,
1190,138,4,qui,qui,138,Qux,Qux,qui,C/V\,PRON,qui,10,,
1191,138,5,tant,tant,138,QIs,QIs,tant,C/V\,ADV,tant,10,,
1192,138,6,fist,fist,138,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1193,138,7,a,a,138,Pre,Pre,à,/V\,ADP,à,10,,
1194,138,8,proisier,proisier,138,Vinf,Vinf,priser,C/V\.'C/V\,VERB,priser,10,,
1195,138,9,",",",",138,Pnc,Pnc,,,PUNCT,",",9,,
1196,139,1,li,li,139,Prn,Prn$$,li,C/V\,PRON,li,10,,
1197,139,2,fist,fist,139,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1198,139,3,donner,donner,139,Vinf,Vinf,donner,C/V\.'C/V\,VERB,donner,10,,
1199,139,4,a,a,139,Pre,Pre,à,/V\,ADP,à,10,,
1200,139,5,boire,boire,139,Vinf,Vinf,boire,'C/V\.C/(e)\,VERB,boire,10,,
1201,139,6,et,et,139,Crd,Crd,et,/V\,CCONJ,et,10,,
1202,139,7,a,a,139,Pre,Pre,à,/V\,ADP,à,10,,
1203,139,8,mengier,mengier,139,Vinf,Vinf,manger,C/V\.'C/V\,VERB,manger,10,,
1204,139,9,.,.,139,Pnc,Pnc,,,PUNCT,.,9,,
1205,140,1,deus,deus,140,QIs,QIs,deux,C/V\,NUM,deux,10,,
1206,140,2,ans,ans,140,N,N,,/V\,NOUN,an,8,,
1207,140,3,aprés,aprés,140,PrA,PrA,après,/V\.'C/V\,ADV,après,10,,
1208,140,4,que,que,140,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1209,140,5,vous,vous,140,Prn,Prn$,vous,C/V\,PRON,vous,10,,
1210,140,6,m',m',140,Prn,Prn$$,me,C/\,PRON,me,10,,
1211,140,7,oés,oés,140,Vfin,Vfin,ouïr,/(V)\.'/V\,VERB,ouïr,10,,
1212,140,8,plaidier,plaidier,140,Vinf,Vinf,,C/V\.'C/V\,VERB,plaider,9,,
1213,140,9,",",",",140,Pnc,Pnc,,,PUNCT,",",9,,
1214,141,1,ere,ere,141,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10,,
1215,141,2,a,a,141,Pre,Pre,à,/V\,ADP,à,10,,
1216,141,3,loon,loon,141,N,N,,C/V\.'C/V\,NOUN,long,6,,
1217,141,4,en,en,141,Pre,Pre,en,/V\,ADP,en,10,,
1218,141,5,mon,mon,141,Det,Det,mon,C/V\,DET,mon,10,,
1219,141,6,palais,palais,141,N,N,,C/V\.'C/V\,NOUN,palais,3,,
1220,141,7,plenier,plenier,141,Adj,Adj,,C/V\.'C/V\,ADJ,plénier,9,,
1221,141,8,;,;,141,Pnc,Pnc,,,PUNCT,;,9,,
