wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1901,191,8,i,i,191,Prn,Prn$$,y2,/V\,PRON,y,10,,
1902,191,9,fierai,fierai,191,Vfin,Vfin,fier2,C/V\.C/V\.'C/V\,VERB,fier,10,,
1903,191,10,.,.,191,Pnc,Pnc,,,PUNCT,.,9,,
1904,192,1,—,—,192,Pnc,Pnc,,,PUNCT,—,9,,
1905,192,2,dame,dame,192,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
1906,192,3,",",",",192,Pnc,Pnc,,,PUNCT,",",9,,
1907,192,4,»,»,192,Pnc,Pnc,,,PUNCT,»,9,,
1908,192,5,ce,ce,192,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
1909,192,6,a,a,192,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1910,192,7,dit,dit,192,Vpp,Vpp,dire,C/V\,VERB,dire,10,,
1911,192,8,bert,bert,192,N,N,,C/V\,NOUN,bert,9,Berthe,
1912,192,9,",",",",192,Pnc,Pnc,,,PUNCT,",",9,,
1913,192,10,«,«,192,Pnc,Pnc,,,PUNCT,«,9,,
1914,192,11,et,et,192,Crd,Crd,et,/V\,CCONJ,et,10,,
1915,192,12,je,je,192,Prn,Prn$,je,C/(e)\,PRON,je,10,,
1916,192,13,les,les,192,Prn,Prn$$,le,C/V\,PRON,le,10,,
1917,192,14,amerai,amerai,192,Vfin,Vfin,aimer,/V\.C/e\.'C/V\,VERB,aimer,10,,
1918,193,1,ne,ne,193,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
1919,193,2,de,de,193,Pre,Pre,de,C/(e)\,ADP,de,10,,
1920,193,3,chose,chose,193,N,N,,'C/V\.C/(e)\,NOUN,chose,8,,
1921,193,4,que,que,193,Qux,Qux,que,C/(e)\,PRON,que,10,,
1922,193,5,j',j',193,Prn,Prn$,je,C/\,PRON,je,10,,
1923,193,6,aie,aie,193,Vfin,Vfin,avoir,'/V\./(e)\,VERB,avoir,10,,
1924,193,7,ja,ja,193,Adv,Adv,jà,C/V\,ADV,jà,10,,
1925,193,8,mais,mais,193,Adv,Adv,mais,C/V\,ADV,mais,10,,
1926,193,9,ne,ne,193,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1927,193,10,leur,leur,193,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
1928,193,11,faurrai,faurrai,193,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10,,
1929,193,12,;,;,193,Pnc,Pnc,,,PUNCT,;,9,,
1930,194,1,trestoutes,trestoutes,194,QIs,QIs,trèstout,C/V\.'C/V\.C/e\,DET,trèstout,10,,
1931,194,2,mes,mes,194,Det,Det,mon,C/V\,DET,mon,10,,
1932,194,3,privances,privances,194,N,N,,C/V\.'C/V\.C/e\,NOUN,privance,9,,
1933,194,4,par,par,194,Pre,Pre,par,C/V\,ADP,par,10,,
1934,194,5,leur,leur,194,Det,Det,leur2,C/V\,DET,leur,10,,
1935,194,6,conseil,conseil,194,N,N,,C/V\.'C/V\,NOUN,conseil,3,,
1936,194,7,ferai,ferai,194,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
1937,194,8,",",",",194,Pnc,Pnc,,,PUNCT,",",9,,
1938,195,1,aliste,aliste,195,N,N,,/V\.'C/V\.C/(e)\,NOUN,allite,-10,Aliste,
1939,195,2,",",",",195,Pnc,Pnc,,,PUNCT,",",9,,
1940,195,3,se,se,195,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
1941,195,4,je,je,195,Prn,Prn$,je,C/(e)\,PRON,je,10,,
1942,195,5,puis,puis,195,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,
1943,195,6,",",",",195,Pnc,Pnc,,,PUNCT,",",9,,
1944,195,7,tres,tres,195,Adv,Adv,très,C/V\,ADV,très,10,,
1945,195,8,bien,bien,195,Adv,Adv,bien,C/V\,ADV,bien,10,,
1946,195,9,marierai,marierai,195,Vfin,Vfin,marier,C/V\.C/V\.C/e\.'C/V\,VERB,marier,10,,
