wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
19,4,1,n,n,PRO:clit,16,Neg,Neg$$,ne,C/\,ADV,ne,10,,
20,4,2,est,est,VER:pres:3:sg,16,Vfin,Vfin,être,/V\,VERB,être,10,,
21,4,3,mie,mie,ADV,16,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10,,
22,4,4,riquiers,riquiers,NPR:suj:masc:sg,16,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,richier,DMF
23,4,5,amions,amions,NPR:suj:masc:sg,16,N,N,,/V\.C/V\.'C/V\,NOUN,aimer,2,,
24,5,1,bons,bons,ADJ:suj:masc:sg,17,Adj,Adj,bon,C/V\,ADJ,bon,10,,
25,5,2,clers,clers,NOM:suj:masc:sg,17,N,N,,C/V\,NOUN,clerc,3,,
26,5,3,et,et,CON:coord,17,Crd,Crd,et,/V\,CCONJ,et,10,,
27,5,4,soutiex,soutiex,ADJ:suj:masc:sg,17,Adj,Adj,,C/V\.'C/V\,ADJ,soutiel,-10,subtil,DMF
28,5,5,en,en,PRE,17,Pre,Pre,en,/V\,ADP,en,10,,
29,5,6,sen,sen,DET:poss:obj:masc:sg,17,Det,Det,son4,C/V\,DET,son,10,,
30,5,7,livre,livre,NOM:obj:masc:sg,17,N,N,,'C/V\.C/(e)\,NOUN,livre,3,,
31,6,1,oïl,oïl,ADV,18,NVP,NVP,oui,/{V}\.'/V\,ADV,oui,10,,
32,6,2,pour,pour,PRE,18,Pre,Pre,pour,C/V\,ADP,pour,10,,
33,6,3,.ii.,deus,ADJ:card,18,QIs,QIs,deux,C/V\,NUM,deux,10,,
34,6,4,deniers,deniers,NOM:obj:masc:pl,18,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8,,
35,6,5,le,le,DET:def:obj:femi:sg,18,Det,Det,le,C/(e)\,DET,le,10,,
36,6,6,livre,livre,NOM:obj:femi:sg,18,N,N,,'C/V\.C/(e)\,NOUN,livre,3,,
37,7,1,je,je,PRO:pers:suj:1:sg:unb,19,Prn,Prn$,je,C/(e)\,PRON,je,10,,
38,7,2,ne,ne,PRO:clit,19,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
39,7,3,voi,voi,VER:pres:1:sg,19,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
40,7,4,qu,qu,PROCON,19,Sub,Sub,que,C/\,SCONJ,que,10,,
41,7,5,il,il,PRO:pers:suj:3:masc:sg:unb,19,Prn,Prn$,il,/V\,PRON,il,10,,
42,7,6,sache,sache,VER:subp:3:sg,19,Vfin,Vfin,savoir,'C/V\.C/(e)\,VERB,savoir,10,,
43,7,7,autre,autre,ADJ:obj:femi:sg,19,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
44,7,8,cose,cose,NOM:obj:femi:sg,19,N,N,,'C/V\.C/(e)\,NOUN,chose,8,,
45,8,1,mais,mais,CON:coord,20,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
