wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1413,150,5,essaucie,essaucie,150,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,exaucer,9,,
1414,150,6,et,et,150,Crd,Crd,et,/V\,CCONJ,et,10,,
1415,150,7,loee,loee,150,Vpp,Vpp,louer,C/V\.'C/V\./(e)\,VERB,louer,10,,
1416,150,8,.,.,150,Pnc,Pnc,,,PUNCT,.,9,,
1417,151,1,monjoie,monjoie,151,Exc,Exc,,C/V\.'C/V\./(e)\,INTJ,montjoie,-1,montjoie,DMF
1418,151,2,li,li,151,Det,Det,le,C/V\,DET,le,10,,
1419,151,3,roiaus,roiaus,151,Adj,Adj,,C/V\.'C/V\,ADJ,royal,8,,
1420,151,4,n',n',151,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1421,151,5,i,i,151,Prn,Prn$$,y2,/V\,PRON,y,10,,
1422,151,6,fu,fu,151,Vfin,Vfin,être,C/V\,VERB,être,10,,
1423,151,7,pas,pas,151,Neg,Neg,pas,C/V\,ADV,pas,10,,
1424,151,8,oubliee,oubliee,151,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,oublier,8,,
1425,151,9,",",",",151,Pnc,Pnc,,,PUNCT,",",9,,
1426,152,1,es,es,152,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
1427,152,2,plains,plains,152,N,N,,C/V\,NOUN,plain,3,,
1428,152,3,de,de,152,Pre,Pre,de,C/(e)\,ADP,de,10,,
1429,152,4,devant,devant,152,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10,,
1430,152,5,niqué,niqué,152,N,N,,C/V\.'C/V\,PROPN|NOUN,niquer,-1,niquet3,DMF
1431,152,6,fu,fu,152,Vfin,Vfin,être,C/V\,VERB,être,10,,
1432,152,7,forment,forment,152,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10,,
1433,152,8,escriee,escriee,152,Vpp,Vpp,écrier,/V\.C/V\.'C/V\./(e)\,VERB,écrier,10,,
1434,152,9,;,;,152,Pnc,Pnc,,,PUNCT,;,9,,
1435,153,1,la,la,153,Adv,Adv,là,C/V\,ADV,là,10,,
1436,153,2,ot,ot,153,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1437,153,3,tant,tant,153,QIs,QIs,tant,C/V\,ADV,tant,10,,
1438,153,4,coup,coup,153,N,N,,C/V\,NOUN,coup,3,,
1439,153,5,feru,feru,153,Vpp,Vpp,férir,C/V\.'C/V\,VERB,férir,10,,
1440,153,6,et,et,153,Crd,Crd,et,/V\,CCONJ,et,10,,
1441,153,7,de,de,153,Pre,Pre,de,C/(e)\,ADP,de,10,,
1442,153,8,lance,lance,153,N,N,,'C/V\.C/(e)\,NOUN,lance,8,,
1443,153,9,et,et,153,Crd,Crd,et,/V\,CCONJ,et,10,,
1444,153,10,d',d',153,Pre,Pre,de,C/\,ADP,de,10,,
1445,153,11,espee,espee,153,N,N,,/V\.'C/V\./(e)\,NOUN,épée,3,,
1446,154,1,u,u,154,Qux,Qux,où,/V\,ADJ|ADV|DET|PRON,où,10,,
1447,154,2,sarrazin,sarrazin,154,N,N,,C/V\.C/V\.'C/V\,NOUN,sarrasin,8,,
1448,154,3,reciurent,reciurent,154,Vfin,Vfin,recevoir,C/V\.'C/V\.C/e\,VERB,recevoir,10,,
1449,154,4,mainte,mainte,154,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10,,
1450,154,5,dure,dure,154,Adj,Adj,dur,'C/V\.C/(e)\,ADJ,dur,10,,
1451,154,6,colee,colee,154,N,N,,C/V\.'C/V\./(e)\,NOUN,colée,8,,
1452,154,7,.,.,154,Pnc,Pnc,,,PUNCT,.,9,,
1453,155,1,qui,qui,155,Qux,Qux,qui,C/V\,PRON,qui,10,,
1454,155,2,fu,fu,155,Vfin,Vfin,être,C/V\,VERB,être,10,,
1455,155,3,mors,mors,155,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
1456,155,4,par,par,155,Pre,Pre,par,C/V\,ADP,par,10,,
1457,155,5,bon,bon,155,Adj,Adj,bon,C/V\,ADJ,bon,10,,
1458,155,6,cuer,cuer,155,N,N,,C/V\,NOUN,coeur,3,,
1459,155,7,s',s',155,Det,Det,son4,C/\,DET,son,10,,
1460,155,8,arme,arme,155,N,N,,'/V\.C/(e)\,NOUN,âme,3,,
1461,155,9,fu,fu,155,Vfin,Vfin,être,C/V\,VERB,être,10,,
1462,155,10,bien,bien,155,Adv,Adv,bien,C/V\,ADV,bien,10,,
1463,155,11,salvee,salvee,155,Vpp,Vpp,sauver,C/V\.'C/V\./(e)\,VERB,sauver,10,,
1464,156,1,en,en,156,Pre,Pre,en,/V\,ADP,en,10,,
1465,156,2,le,le,156,Det,Det,le,C/(e)\,DET,le,10,,
1466,156,3,celestel,celestel,156,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,célestel,-10,célestiel,DMF
1467,156,4,vie,vie,156,N,N,,'C/V\./(e)\,NOUN,vie,3,,
1468,156,5,que,que,156,Qux,Qux,que,C/(e)\,PRON,que,10,,
1469,156,6,il,il,156,Prn,Prn$,il,/V\,PRON,il,10,,
1470,156,7,a,a,156,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1471,156,8,conquestee,conquestee,156,Vpp,Vpp,conquérir,C/V\.C/e\.'C/V\./(e)\,VERB,conquérir,10,,
1472,156,9,.,.,156,Pnc,Pnc,,,PUNCT,.,9,,
1473,157,1,segnor,segnor,157,N,N,,C/V\.'C/V\,NOUN,seigneur,9,,
1474,157,2,",",",",157,Pnc,Pnc,,,PUNCT,",",9,,
1475,157,3,por,por,157,Pre,Pre,pour,C/V\,ADP,pour,10,,
1476,157,4,amor,amor,157,N,N,,/V\.'C/V\,NOUN,amour,8,,
1477,157,5,deu,deu,157,N,N,,C/V\,PROPN,Dieu,3,,
1478,157,6,",",",",157,Pnc,Pnc,,,PUNCT,",",9,,
1479,157,7,faites,faites,157,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,,
1480,157,8,pais,pais,157,N,N,,C/V\,NOUN,paix,3,,
1481,157,9,si,si,157,Adv,Adv,si4,C/V\,ADV,si,10,,
1482,157,10,m',m',157,Prn,Prn$$,me,C/\,PRON,me,10,,
1483,157,11,oiés,oiés,157,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10,,
1484,157,12,",",",",157,Pnc,Pnc,,,PUNCT,",",9,,
1485,158,1,quant,quant,158,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1486,158,2,vos,vos,158,Prn,Prn,vous,C/V\,PRON,vous,10,,
1487,158,3,del,del,158,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1488,158,4,siecle,siecle,158,N,N,,'C/V\.C/(e)\,NOUN,siècle,8,,
1489,158,5,irés,irés,158,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
1490,158,6,",",",",158,Pnc,Pnc,,,PUNCT,",",9,,
1491,158,7,que,que,158,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1492,158,8,mellor,mellor,158,Adj,Adj,meilleur,C/V\.'C/V\,ADJ,meilleur,10,,
1493,158,9,en,en,158,Prn,Prn$$,en2,/V\,PRON,en,10,,
1494,158,10,soiés,soiés,158,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
1495,158,11,.,.,158,Pnc,Pnc,,,PUNCT,.,9,,
1496,159,1,tres,tres,159,PrA,PrA,très2,C/V\,ADV,très,10,,
1497,159,2,çou,çou,159,Prn,Prn,ce,C/V\,PRON,ce,10,,
1498,159,3,que,que,159,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1499,159,4,diex,diex,159,N,N,,C/V\,NOUN,dieu,3,,
1500,159,5,fu,fu,159,Vfin,Vfin,être,C/V\,VERB,être,10,,
1501,159,6,primes,primes,159,Adv,Adv,primes,'C/V\.C/e\,ADV,primes,10,,
1502,159,7,des,des,159,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1503,159,8,juius,juius,159,N,N,,C/V\.'C/V\,PROPN,juius,-10,?,
1504,159,9,travelliés,travelliés,159,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,travailler,9,,
1505,159,10,",",",",159,Pnc,Pnc,,,PUNCT,",",9,,
1506,160,1,des,des,160,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1507,160,2,claus,claus,160,N,N,,C/V\,NOUN,clou,5,,
1508,160,3,et,et,160,Crd,Crd,et,/V\,CCONJ,et,10,,
