wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
24,4,7,;,;,968,Pnc,Pnc,,,PUNCT,;,9,,
25,5,1,«,«,969,Pnc,Pnc,,,PUNCT,«,9,,
26,5,2,Signor,signor,969,N,N,,C/V\.'C/V\,NOUN,seigneur,8,,
27,5,3,",",",",969,Pnc,Pnc,,,PUNCT,",",9,,
28,5,4,vostre,vostre,969,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10,,
29,5,5,voloir,voloir,969,N,N,vouloir,C/V\.'C/V\,PROPN|NOUN,vouloir,10,,
30,5,6,ferai,ferai,969,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
31,5,7,.,.,969,Pnc,Pnc,,,PUNCT,.,9,,
32,6,1,Alez,alez,970,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
33,6,2,i,i,970,Prn,Prn%%,y2,/V\,PRON,y,10,,
34,6,3,",",",",970,Pnc,Pnc,,,PUNCT,",",9,,
35,6,4,que,que,970,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
36,6,5,je,je,970,Prn,Prn$,je,C/(e)\,PRON,je,10,,
37,6,6,la,la,970,Prn,Prn$$,le,C/V\,PRON,le,10,,
38,6,7,prendrai,prendrai,970,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10,,
39,6,8,.,.,970,Pnc,Pnc,,,PUNCT,.,9,,
40,6,9,»,»,970,Pnc,Pnc,,,PUNCT,»,9,,
41,7,1,Grant,grant,971,Adj,Adj,grand,C/V\,ADJ,grand,10,,
42,7,2,joie,joie,971,N,N,,'C/V\./(e)\,NOUN,joie,8,,
43,7,3,en,en,971,Prn,Prn$$,en2,/V\,PRON,en,10,,
44,7,4,orent,orent,971,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10,,
45,7,5,li,li,971,Det,Det,le,C/V\,DET,le,10,,
46,7,6,baron,baron,971,N,N,,C/V\.'C/V\,NOUN,baron,8,,
47,8,1,Quant,quant,972,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
48,8,2,li,li,972,Det,Det,le,C/V\,DET,le,10,,
49,8,3,rois,rois,972,N,N,,C/V\,NOUN,roi,3,,
50,8,4,welt,welt,972,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
51,8,5,fere,fere,972,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
52,8,6,lor,lor,972,Det,Det,leur2,C/V\,DET,leur,10,,
53,8,7,bon,bon,972,Adj,Adj,bon,C/V\,ADJ,bon,10,,
54,8,8,.,.,972,Pnc,Pnc,,,PUNCT,.,9,,
55,9,1,Il,il,973,Prn,Prn$,il,/V\,PRON,il,10,,
56,9,2,vont,vont,973,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
57,9,3,porquerant,porquerant,973,Vprs,Vprs,,C/V\.C/e\.'C/V\,VERB,pourquérir,0,,
58,9,4,les,les,973,Det,Det,le,C/V\,DET,le,10,,
59,9,5,messaiges,messaiges,973,N,N,,C/V\.'C/V\.C/e\,NOUN,message,8,,
60,9,6,;,;,973,Pnc,Pnc,,,PUNCT,;,9,,
61,10,1,·XX·,·xx·,974,QIs,QIs,vingt,C/V\,NUM,vingt,10,,
62,10,2,cheveliers,cheveliers,974,N,N,,C/V\.C/e\.'C/V\,NOUN,chevelier,0,,
63,10,3,cortois,cortois,974,Adj,Adj,,C/V\.'C/V\,ADJ,courtois,9,,
64,10,4,et,et,974,Crd,Crd,et,/V\,CCONJ,et,10,,
65,10,5,saiges,saiges,974,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10,,
66,11,1,Ont,ont,975,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
67,11,2,tramis,tramis,975,Vpp,Vpp,,C/V\.'C/V\,VERB,tramettre,3,,
68,11,3,por,por,975,Pre,Pre,pour,C/V\,ADP,pour,10,,
69,11,4,la,la,975,Det,Det,le,C/V\,DET,le,10,,
70,11,5,dame,dame,975,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
71,11,6,querre,querre,975,Vinf,Vinf,quérir,'C/V\.C/(e)\,VERB,quérir,10,,
72,11,7,.,.,975,Pnc,Pnc,,,PUNCT,.,9,,
73,12,1,Per,per,976,Pre,Pre,par,C/V\,ADP,par,10,,
74,12,2,meir,meir,976,N,N,,C/V\,NOUN,maire,6,,
75,12,3,antrerent,antrerent,976,Vfin,Vfin,entrer,/V\.'C/V\.C/e\,VERB,entrer,10,,
76,12,4,en,en,976,Pre,Pre,en,/V\,ADP,en,10,,
77,12,5,la,la,976,Det,Det,le,C/V\,DET,le,10,,
78,12,6,terre,terre,976,N,N,,'C/V\.C/(e)\,NOUN,terre,8,,
79,13,1,Lai,lai,977,Adv,Adv,là,C/V\,ADV,là,10,,
80,13,2,ou,ou,977,Qux,Qux,où,/V\,PRON,où,10,,
81,13,3,ont,ont,977,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
82,13,4,Meneÿs,meneys,977,N,N,,C/V\.C/(V)\.'/V\,PROPN,Meneïs,-10,Meneïs,Name
83,13,5,trové,trové,977,Vpp,Vpp,trouver,C/V\.'C/V\,VERB,trouver,10,,
84,13,6,.,.,977,Pnc,Pnc,,,PUNCT,.,9,,
85,14,1,De,de,978,Pre,Pre,de,C/(e)\,ADP,de,10,,
86,14,2,par,par,978,N,N,,C/V\,PROPN|NOUN,part|pair,-1,part,DMF
87,14,3,le,le,978,Det,Det,le,C/(e)\,DET,le,10,,
88,14,4,roi,roi,978,N,N,,C/V\,NOUN,roi,8,,
89,14,5,l',l',978,Prn,Prn$$,le,C/\,PRON,le,10,,
90,14,6,ont,ont,978,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
91,14,7,salué,salué,978,Vpp,Vpp,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10,,
92,14,8,",",",",978,Pnc,Pnc,,,PUNCT,",",9,,
93,15,1,Sa,sa,979,Det,Det,son4,C/V\,DET,son,10,,
94,15,2,fille,fille,979,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
95,15,3,li,li,979,Prn,Prn$$,li,C/V\,PRON,li,10,,
96,15,4,ont,ont,979,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
97,15,5,demandee,demandee,979,Vpp,Vpp,demander,C/V\.C/V\.'C/V\./(e)\,VERB,demander,10,,
98,15,6,",",",",979,Pnc,Pnc,,,PUNCT,",",9,,
99,16,1,Et,et,980,Crd,Crd,et,/V\,CCONJ,et,10,,
100,16,2,li,li,980,Det,Det,le,C/V\,DET,le,10,,
101,16,3,rois,rois,980,N,N,,C/V\,NOUN,roi,3,,
102,16,4,la,la,980,Det,Det,le,C/V\,DET,le,10,,
103,16,5,lor,lor,980,Adj,Adj,leur2,C/V\,ADJ,leur,10,,
104,16,6,a,a,980,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
105,16,7,donee,donee,980,Vpp,Vpp,donner,C/V\.'C/V\./(e)\,VERB,donner,10,,
106,16,8,.,.,980,Pnc,Pnc,,,PUNCT,.,9,,
107,17,1,Il,il,981,Prn,Prn$,il,/V\,PRON,il,10,,
108,17,2,l',l',981,Prn,Prn$$,le,C/\,PRON,le,10,,
109,17,3,en,en,981,Prn,Prn$$,en2,/V\,PRON,en,10,,
110,17,4,maingnen[t],maingnent,981,Vfin,Vfin,mener,'C/V\.C/e\,VERB,mener,10,,
111,17,5,o,o,981,Pre,Pre,o,/V\,ADP,o,10,,
112,17,6,tel,tel,981,Adj,Adj,tel,C/V\,ADJ,tel,10,,
113,17,7,conroi,conroi,981,N,N,,C/V\.'C/V\,NOUN,conroi,9,,
114,18,1,Com,com,982,Sub,Sub,comme,C/V\,SCONJ,comme,10,,
115,18,2,covient,covient,982,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10,,
116,18,3,a,a,982,Pre,Pre,à,/V\,ADP,à,10,,
117,18,4,fille,fille,982,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
118,18,5,de,de,982,Pre,Pre,de,C/(e)\,ADP,de,10,,
119,18,6,roi,roi,982,N,N,,C/V\,NOUN,roi,8,,
120,18,7,;,;,982,Pnc,Pnc,,,PUNCT,;,9,,
121,19,1,Menerent,menerent,983,Vfin,Vfin,mener,C/V\.'C/V\.C/e\,VERB,mener,10,,
122,19,2,l',l',983,Prn,Prn%%,le,C/\,PRON,le,10,,
123,19,3,en,en,983,Prn,Prn%%,en2,/V\,PRON,en,10,,
124,19,4,a,a,983,Pre,Pre,à,/V\,ADP,à,10,,
125,19,5,grant,grant,983,Adj,Adj,grand,C/V\,ADJ,grand,10,,
126,19,6,honor,honor,983,N,N,,/V\.'C/V\,NOUN,honneur,8,,
127,19,7,.,.,983,Pnc,Pnc,,,PUNCT,.,9,,
128,20,1,Et,et,984,Crd,Crd,et,/V\,CCONJ,et,10,,
129,20,2,li,li,984,Det,Det,le,C/V\,DET,le,10,,
130,20,3,rois,rois,984,N,N,,C/V\,NOUN,roi,3,,
131,20,4,l',l',984,Prn,Prn$$,le,C/\,PRON,le,10,,
132,20,5,ait,ait,984,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
133,20,6,prise,prise,984,Vpp,Vpp,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
134,20,7,a,a,984,Pre,Pre,à,/V\,ADP,à,10,,
135,20,8,oissor,oissor,984,N,N,,/V\.'C/V\,NOUN,oisour,6,,
136,20,9,.,.,984,Pnc,Pnc,,,PUNCT,.,9,,
137,21,1,La,la,985,Det,Det,le,C/V\,DET,le,10,,
138,21,2,dame,dame,985,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
139,21,3,une,une,985,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
140,21,4,fille,fille,985,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
141,21,5,consut,consut,985,Vfin,Vfin,concevoir,C/V\.'C/V\,VERB,concevoir,10,,
142,22,1,Quant,quant,986,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
143,22,2,a,a,986,Pre,Pre,à,/V\,ADP,à,10,,
144,22,3,son,son,986,Det,Det,son4,C/V\,DET,son,10,,
145,22,4,signer,signer,986,N,N,,C/V\.'C/V\,PROPN|NOUN,signer,-1,signer,DMF
146,22,5,primes,primes,986,Adv,Adv,primes,'C/V\.C/e\,ADV,primes,10,,
147,22,6,jut,jut,986,Vfin,Vfin,gésir,C/V\,VERB,gésir,10,,
148,22,7,.,.,986,Pnc,Pnc,,,PUNCT,.,9,,
149,23,1,Quant,quant,987,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
150,23,2,la,la,987,Det,Det,le,C/V\,DET,le,10,,
151,23,3,danioisele,danioisele,987,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,danoiselle,-10,damoiselle,DMF
152,23,4,fut,fut,987,Vfin,Vfin,être,C/V\,VERB,être,10,,
153,23,5,nee,nee,987,Vpp,Vpp,naître,'C/V\./(e)\,VERB,naître,10,,
154,23,6,",",",",987,Pnc,Pnc,,,PUNCT,",",9,,
155,24,1,Romadanple,romadanaple,988,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,PROPN,Romadample,-10,Romadample,Name
156,24,2,fut,fut,988,Vfin,Vfin,être,C/V\,VERB,être,10,,
157,24,3,nomee,nomee,988,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,nommée,2,,
158,24,4,.,.,988,Pnc,Pnc,,,PUNCT,.,9,,
159,25,1,Li,li,989,Det,Det,le,C/V\,DET,le,10,,
160,25,2,rois,rois,989,N,N,,C/V\,NOUN,roi,3,,
161,25,3,la,la,989,Prn,Prn$$,le,C/V\,PRON,le,10,,
162,25,4,fist,fist,989,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
163,25,5,mout,mout,989,QIs,QIs,moult,C/V\,ADV,moult,10,,
164,25,6,bien,bien,989,Adv,Adv,bien,C/V\,ADV,bien,10,,
165,25,7,norrir,norrir,989,Vinf,Vinf,,C/V\.'C/V\,VERB,nourrir,9,,
166,26,1,Et,et,990,Crd,Crd,et,/V\,CCONJ,et,10,,
167,26,2,bien,bien,990,Adv,Adv,bien,C/V\,ADV,bien,10,,
168,26,3,garder,garder,990,Vinf,Vinf,garder,C/V\.'C/V\,VERB,garder,10,,
169,26,4,et,et,990,Crd,Crd,et,/V\,CCONJ,et,10,,
170,26,5,bien,bien,990,Adv,Adv,bien,C/V\,ADV,bien,10,,
171,26,6,servir,servir,990,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10,,
172,26,7,.,.,990,Pnc,Pnc,,,PUNCT,.,9,,
173,27,1,Romadanaple,romadanaple,991,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,PROPN,Romadanele,-10,Romadample,Name
174,27,2,fut,fut,991,Vfin,Vfin,être,C/V\,VERB,être,10,,
175,27,3,mout,mout,991,QIs,QIs,moult,C/V\,ADV,moult,10,,
176,27,4,bele,bele,991,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,,
177,27,5,",",",",991,Pnc,Pnc,,,PUNCT,",",9,,
178,28,1,De,de,992,Pre,Pre,de,C/(e)\,ADP,de,10,,
179,28,2,son,son,992,Det,Det,son4,C/V\,DET,son,10,,
180,28,3,eaige,eaige,992,N,N,,/(V)\.'/V\.C/(e)\,NOUN,âge,8,,
181,28,4,damoisele,damoisele,992,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,damoiselle,9,,
182,28,5,.,.,992,Pnc,Pnc,,,PUNCT,.,9,,
183,29,1,Petit,petit,993,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10,,
184,29,2,et,et,993,Crd,Crd,et,/V\,CCONJ,et,10,,
185,29,3,grant,grant,993,Adj,Adj,grand,C/V\,ADJ,grand,10,,
186,29,4,forment,forment,993,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10,,
187,29,5,l',l',993,Prn,Prn$$,le,C/\,PRON,le,10,,
188,29,6,amoient,amoient,993,Vfin,Vfin,aimer,/V\.'C/V\./e\,VERB,aimer,10,,
189,30,1,Por,por,994,Pre,Pre,pour,C/V\,ADP,pour,10,,
190,30,2,la,la,994,Det,Det,le,C/V\,DET,le,10,,
191,30,3,bonteit,bonteit,994,N,N,,C/V\.'C/V\,NOUN,bonté,9,,
192,30,4,qu',qu',994,Qux,Qux,que,C/\,PRON,que,10,,
193,30,5,an,an,994,Pre,Pre,en,/V\,ADP,en,10,,
194,30,6,li,li,994,Prn,Prn,li,C/V\,PRON,li,10,,
195,30,7,veoient,veoient,994,Vfin,Vfin,voir,C/(V)\.'/V\./e\,VERB,voir,10,,
196,30,8,.,.,994,Pnc,Pnc,,,PUNCT,.,9,,
197,31,1,Jai,jai,995,Adv,Adv,jà,C/V\,ADV,jà,10,,
198,31,2,nes,nes,995,Adv,Adv,mais,C/e\,ADV,mais,10,,
199,31,3,uns,uns,995,QIs,QIs,un,/V\,DET,un,10,,
200,31,4,hons,hons,995,N,N,,/V\,NOUN,homme,8,,
201,31,5,ne,ne,995,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
202,31,6,l',l',995,Prn,Prn$$,le,C/\,PRON,le,10,,
203,31,7,esgardest,esgardest,995,Vfin,Vfin,égarder,/V\.C/V\.'C/V\,VERB,égarder,10,,
204,31,8,",",",",995,Pnc,Pnc,,,PUNCT,",",9,,
205,32,1,Se,se,996,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
206,32,2,il,il,996,Prn,Prn$,il,/V\,PRON,il,10,,
207,32,3,la,la,996,Prn,Prn$$,le,C/V\,PRON,le,10,,
208,32,4,vit,vit,996,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
209,32,5,",",",",996,Pnc,Pnc,,,PUNCT,",",9,,
210,32,6,qui,qui,996,Qux,Qux,qui,C/V\,PRON,qui,10,,
211,32,7,ne,ne,996,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
212,32,8,l',l',996,Prn,Prn$$,le,C/\,PRON,le,10,,
213,32,9,amest,amest,996,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,,
214,32,10,:,:,996,Pnc,Pnc,,,PUNCT,:,9,,
215,33,1,Quant,quant,997,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
216,33,2,plus,plus,997,Adv,Adv,plus,C/V\,ADV,plus,10,,
217,33,3,la,la,997,Prn,Prn$$,le,C/V\,PRON,le,10,,
218,33,4,voit,voit,997,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
219,33,5,",",",",997,Pnc,Pnc,,,PUNCT,",",9,,
220,33,6,et,et,997,Crd,Crd,et,/V\,CCONJ,et,10,,
221,33,7,plus,plus,997,Adv,Adv,plus,C/V\,ADV,plus,10,,
222,33,8,l',l',997,Prn,Prn$$,le,C/\,PRON,le,10,,
223,33,9,amoit,amoit,997,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,,
224,34,1,Quant,quant,998,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
225,34,2,sertaignement,sertaignement,998,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,UNKNOWN,-10,certainement,DMF
226,34,3,l',l',998,Prn,Prn$$,le,C/\,PRON,le,10,,
227,34,4,esgardoit,esgardoit,998,Vfin,Vfin,égarder,/V\.C/V\.'C/V\,VERB,égarder,10,,
228,34,5,;,;,998,Pnc,Pnc,,,PUNCT,;,9,,
229,35,1,Et,et,999,Crd,Crd,et,/V\,CCONJ,et,10,,
230,35,2,toz,toz,999,QIs,QIs,tout,C/V\,DET,tout,10,,
231,35,3,jors,jors,999,N,N,,C/V\,NOUN,jour,8,,
232,35,4,crassoit,crassoit,999,Vfin,Vfin,croître,C/V\.'C/V\,VERB,croître,10,,
233,35,5,sa,sa,999,Det,Det,son4,C/V\,DET,son,10,,
234,35,6,biatez,biatez,999,N,N,,C/V\.'C/V\,NOUN,biate,-10,beauté,DMF
235,35,7,.,.,999,Pnc,Pnc,,,PUNCT,.,9,,
236,36,1,Et,et,1000,Crd,Crd,et,/V\,CCONJ,et,10,,
237,36,2,quant,quant,1000,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
238,36,3,ele,ele,1000,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,,
239,36,4,ot,ot,1000,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
240,36,5,·V·,·v·,1000,QIs,QIs,cinq,C/V\,NUM,cinq,10,,
241,36,6,anz,anz,1000,N,N,,/V\,NOUN,an,8,,
242,36,7,passez,passez,1000,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10,,
243,37,1,Que,que,1001,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
244,37,2,savoit,savoit,1001,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10,,
245,37,3,bien,bien,1001,Adv,Adv,bien,C/V\,ADV,bien,10,,
246,37,4,parole,parole,1001,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
247,37,5,antandre,antandre,1001,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,VERB,entendre,10,,
248,37,6,",",",",1001,Pnc,Pnc,,,PUNCT,",",9,,
249,38,1,Li,li,1002,Det,Det,le,C/V\,DET,le,10,,
250,38,2,rois,rois,1002,N,N,,C/V\,NOUN,roi,3,,
251,38,3,li,li,1002,Prn,Prn$$,li,C/V\,PRON,li,10,,
252,38,4,fist,fist,1002,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
253,38,5,letres,letres,1002,N,N,,'C/V\.C/e\,NOUN,lettre,8,,
254,38,6,apanre,apanre,1002,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10,,
255,38,7,.,.,1002,Pnc,Pnc,,,PUNCT,.,9,,
256,39,1,Une,une,1003,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
257,39,2,mestre,mestre,1003,N,N,,'C/V\.C/(e)\,NOUN,maître,8,,
258,39,3,li,li,1003,Prn,Prn$$,li,C/V\,PRON,li,10,,
259,39,4,ont,ont,1003,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
260,39,5,querue,querue,1003,Vpp,Vpp,quérir,C/V\.'C/V\./(e)\,VERB,quérir,10,,
261,40,1,Que,que,1004,Qux,Qux,que,C/(e)\,PRON,que,10,,
262,40,2,estoit,estoit,1004,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
263,40,3,de,de,1004,Pre,Pre,de,C/(e)\,ADP,de,10,,
264,40,4,Sipre,sipre,1004,N,N,,'C/V\.C/(e)\,PROPN,Sypre,-10,cypre,DMF
265,40,5,venue,venue,1004,Vpp,Vpp,venir,C/V\.'C/V\./(e)\,VERB,venir,10,,
266,41,1,De,de,1005,Pre,Pre,de,C/(e)\,ADP,de,10,,
267,41,2,Nicosye,nicosye,1005,N,N,,C/V\.C/V\.'C/V\./(e)\,PROPN,Nicosie,9,,
268,41,3,la,la,1005,Det,Det,le,C/V\,DET,le,10,,
269,41,4,cyté,cyté,1005,N,N,,C/V\.'C/V\,NOUN,cité,8,,
270,41,5,",",",",1005,Pnc,Pnc,,,PUNCT,",",9,,
271,42,1,Ou,ou,1006,Qux,Qux,où,/V\,PRON,où,10,,
272,42,2,avoit,avoit,1006,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
273,42,3,lonc,lonc,1006,Adj,Adj,long,C/V\,ADJ,long,10,,
274,42,4,tens,tens,1006,N,N,,C/V\,NOUN,temps,8,,
275,42,5,conversé,conversé,1006,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,converser,9,,
276,42,6,;,;,1006,Pnc,Pnc,,,PUNCT,;,9,,
277,43,1,Por,por,1007,Pre,Pre,pour,C/V\,ADP,pour,10,,
278,43,2,se,se,1007,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
279,43,3,savoit,savoit,1007,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10,,
280,43,4,des,des,1007,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
281,43,5,ars,ars,1007,N,N,,/V\,NOUN,arc,3,,
282,43,6,assez,assez,1007,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10,,
283,44,1,Que,que,1008,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
284,44,2,ses,ses,1008,Det,Det,son4,C/V\,DET,son,10,,
285,44,3,peires,peires,1008,N,N,,'C/V\.C/e\,NOUN,père,3,,
286,44,4,fut,fut,1008,Vfin,Vfin,être,C/V\,VERB,être,10,,
287,44,5,bien,bien,1008,Adv,Adv,bien,C/V\,ADV,bien,10,,
288,44,6,letrez,letrez,1008,Adj,Adj,,C/V\.'C/V\,ADJ,lettré,8,,
289,44,7,;,;,1008,Pnc,Pnc,,,PUNCT,;,9,,
290,45,1,Sele,sele,1009,Dem,Dem,cil,'C/V\.C/(e)\,DET|PRON,cil,10,,
291,45,2,refut,refut,1009,Vfin,Vfin,rêtre,C/V\.'C/V\,VERB,rêtre,10,,
292,45,3,mout,mout,1009,QIs,QIs,moult,C/V\,ADV,moult,10,,
293,45,4,bien,bien,1009,Adv,Adv,bien,C/V\,ADV,bien,10,,
294,45,5,letree,letree,1009,Adj,Adj,,C/V\.'C/V\./(e)\,ADJ,lettré,0,,
295,45,6,.,.,1009,Pnc,Pnc,,,PUNCT,.,9,,
296,46,1,Davant,davant,1010,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
297,46,2,le,le,1010,Det,Det,le,C/(e)\,DET,le,10,,
298,46,3,roi,roi,1010,N,N,,C/V\,NOUN,roi,8,,
299,46,4,fut,fut,1010,Vfin,Vfin,être,C/V\,VERB,être,10,,
300,46,5,amenee,amenee,1010,Vpp,Vpp,amener,/V\.C/e\.'C/V\./(e)\,VERB,amener,10,,
301,46,6,;,;,1010,Pnc,Pnc,,,PUNCT,;,9,,
302,47,1,Sipriaigne,sipriaigne,1011,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,sypriagne,-10,Sypriagne,Name
303,47,2,estoit,estoit,1011,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
304,47,3,nomee,nomee,1011,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,nommée,2,,
305,48,1,Por,por,1012,Pre,Pre,pour,C/V\,ADP,pour,10,,
306,48,2,ce,ce,1012,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
307,48,3,que,que,1012,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
308,48,4,de,de,1012,Pre,Pre,de,C/(e)\,ADP,de,10,,
309,48,5,Sipre,sipre,1012,N,N,,'C/V\.C/(e)\,PROPN,Sypre,-10,cypre,DMF
310,48,6,fut,fut,1012,Vfin,Vfin,être,C/V\,VERB,être,10,,
311,48,7,nee,nee,1012,Vpp,Vpp,naître,'C/V\./(e)\,VERB,naître,10,,
312,48,8,.,.,1012,Pnc,Pnc,,,PUNCT,.,9,,
313,49,1,Li,li,1013,Det,Det,le,C/V\,DET,le,10,,
314,49,2,rois,rois,1013,N,N,,C/V\,NOUN,roi,3,,
315,49,3,li,li,1013,Prn,Prn$$,li,C/V\,PRON,li,10,,
316,49,4,dist,dist,1013,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
317,49,5,:,:,1013,Pnc,Pnc,,,PUNCT,:,9,,
318,49,6,«,«,1013,Pnc,Pnc,,,PUNCT,«,9,,
319,49,7,Venez,venez,1013,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10,,
