wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
90,13,2,furent,furent,VER:simp:3:pl,13,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
91,13,3,par,par,PRE,13,Pre,Pre,par,C/V\,ADP,par,10,,
92,13,4,sainte,sainte,ADJ:obj:femi:sg,13,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10,,
93,13,5,annuncion,annuncion,NOM:obj:femi:sg,13,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,annoncion,6,,
94,14,1,et,et,CON:coord,14,Crd,Crd,et,/V\,CCONJ,et,10,,
95,14,2,en,en,PRE,14,Pre,Pre,en,/V\,ADP,en,10,,
96,14,3,un,un,DET:ndf:obj:masc:sg,14,QIs,QIs,un,/V\,DET,un,10,,
97,14,4,jor,jor,NOM:obj:masc:sg,14,N,N,,C/V\,NOUN,jour,8,,
98,14,5,furent,furent,VER:simp:3:pl,14,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
99,14,6,né,né,VER:pper:masc:sg,14,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
100,14,7,li,li,DET:def:suj:masc:pl,14,Det,Det,le,C/V\,DET,le,10,,
101,14,8,baron,baron,NOM:suj:masc:pl,14,N,N,,C/V\.'C/V\,NOUN,baron,8,,
102,15,1,a,a,PRE,15,Pre,Pre,à,/V\,ADP,à,10,,
103,15,2,mortiers,mortiers,NPR:obj:masc:sg,15,N,N,,C/V\.'C/V\,NOUN,mortier,8,,
104,15,3,gisent,gisent,VER:pres:3:pl,15,Vfin,Vfin,gésir,'C/V\.C/e\,VERB,gésir,10,,
105,15,4,que,que,PROCON,15,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
106,15,5,de,de,PRE,15,Pre,Pre,de,C/(e)\,ADP,de,10,,
107,15,6,fi,fi,ADJ:obj:masc:sg,15,Adj,Adj,,C/V\,ADJ,fi,8,,
108,15,7,le,le,PRO:pers:obj:3:masc:sg:unb,15,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
109,15,8,seit,seit,VER:pres:3:sg,15,Vfin,Vfin,savoir,C/V\,VERB,savoir,10,,
110,15,9,on,on,PRO:invar,15,Prn,Prn%,on,/V\,PRON,on,10,,
111,16,1,hui,hui,ADV,16,Adv,Adv,hui2,/V\,ADV,hui,10,,
112,16,2,mais,mais,CON:coord,16,Adv,Adv,mais,C/V\,ADV,mais,10,,
113,16,3,orrez,orrez,VER:impe:2:pl,16,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10,,
114,16,4,de,de,PRE,16,Pre,Pre,de,C/(e)\,ADP,de,10,,
115,16,5,ces,ces,DET:demo:obj:masc:pl,16,Dem,Dem,cist,C/V\,DET,cist,10,,
116,16,6,douz,douz,ADJ:card,16,QIs,QIs,deux,C/V\,NUM,deux,10,,
117,16,7,compaingnons,compaingnons,NOM:obj:masc:pl,16,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,9,,
118,17,1,com,com,CON:subord,17,Sub,Sub,comme,C/V\,SCONJ,comme,10,,
119,17,2,il,il,PRO:pers:suj:3:masc:pl,17,Prn,Prn$,il,/V\,PRON,il,10,,
120,17,3,servirent,servirent,VER:simp:3:pl,17,Vfin,Vfin,servir,C/V\.'C/V\.C/e\,VERB,servir,10,,
121,17,4,a,a,PRE,17,Pre,Pre,à,/V\,ADP,à,10,,
122,17,5,paris,paris,NPR:obj:masc:sg,17,N,N,,C/V\.'C/V\,NOUN,Paris,5,,
123,17,6,a,a,PRE,17,Pre,Pre,à,/V\,ADP,à,10,,
124,17,7,charlon,charlon,NPR:obj:masc:sg,17,N,N,,C/V\.'C/V\,NOUN,Charlon,2,,
125,18,1,par,par,PRE,18,Pre,Pre,par,C/V\,ADP,par,10,,
126,18,2,lor,lor,DET:poss:obj:femi:sg,18,Det,Det,leur2,C/V\,DET,leur,10,,
127,18,3,grant,grant,ADJ:obj:femi:sg,18,Adj,Adj,grand,C/V\,ADJ,grand,10,,
128,18,4,compaingnie,compaingnie,NOM:obj:femi:sg,18,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,9,,
129,19,1,ansoiz,ansoiz,ADV,19,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10,,
130,19,2,qu,qu,PROCON,19,Sub,Sub,que,C/\,SCONJ,que,10,,
131,19,3,amiles,amiles,NPR:suj:masc:sg,19,N,N,,/V\.'C/V\.C/e\,NOUN,Amile,2,,
132,19,4,et,et,CON:coord,19,Crd,Crd,et,/V\,CCONJ,et,10,,
133,19,5,amis,amis,NPR:suj:masc:sg,19,N,N,,/V\.'C/V\,NOUN,ami,3,,
134,19,6,fussent,fussent,VER:subi:3:pl,19,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
135,19,7,né,né,VER:pper:masc:sg,19,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
136,20,1,si,si,PROCON,20,Adv,Adv,si4,C/V\,ADV,si,10,,
137,20,2,ot,ot,VER:simp:3:sg,20,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
138,20,3,uns,uns,DET:ndf:suj:masc:sg,20,QIs,QIs,un,/V\,DET,un,10,,
139,20,4,angres,angres,NOM:suj:masc:sg,20,N,N,,'/V\.C/e\,NOUN,ange,9,,
140,20,5,de,de,PRE,20,Pre,Pre,de,C/(e)\,ADP,de,10,,
141,20,6,par,par,PRE,20,Pre,Pre,par,C/V\,ADP,par,10,,
142,20,7,deu,deu,NOM:obj:masc:sg,20,N,N,,C/V\,PROPN,Dieu,3,,
143,20,8,devisé,devisé,VER:pper:masc:sg,20,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,deviser,3,,
144,21,1,la,la,DET:def:obj:femi:sg,21,Det,Det,le,C/V\,DET,le,10,,
145,21,2,compaingnie,compaingnie,NOM:obj:femi:sg,21,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,9,,
146,21,3,par,par,PRE,21,Pre,Pre,par,C/V\,ADP,par,10,,
147,21,4,moult,moult,ADV,21,QIs,QIs,moult,C/V\,ADV,moult,10,,
148,21,5,grant,grant,ADJ:obj:femi:sg,21,Adj,Adj,grand,C/V\,ADJ,grand,10,,
149,21,6,loiaute,loiauté,NOM:obj:femi:sg,21,N,N,,C/V\.C/V\.'C/V\,NOUN,loyaute,-10,loyauté,DMF
150,22,1,en,en,PRE,22,Pre,Pre,en,/V\,ADP,en,10,,
151,22,2,une,une,DET:ndf:obj:femi:sg,22,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
152,22,3,nuit,nuit,NOM:obj:femi:sg,22,N,N,,C/V\,NOUN,nuit,8,,
153,22,4,furent,furent,VER:simp:3:pl,22,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
154,22,5,il,il,PRO:pers:suj:3:masc:pl,22,Prn,Prn%,il,/V\,PRON,il,10,,
155,22,6,engendré,engendré,VER:pper:masc:sg,22,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,engendrer,9,,
156,23,1,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10,,
157,23,2,en,en,PRE,23,Pre,Pre,en,/V\,ADP,en,10,,
158,23,3,un,un,DET:ndf:obj:masc:sg,23,QIs,QIs,un,/V\,DET,un,10,,
159,23,4,jor,jor,NOM:obj:masc:sg,23,N,N,,C/V\,NOUN,jour,8,,
160,23,5,baptizié,baptizié,VER:pper:masc:sg,23,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,baptiser,9,,
161,23,6,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10,,
162,23,7,levé,levé,VER:pper:masc:sg,23,Vpp,Vpp,lever,C/V\.'C/V\,VERB,lever,10,,
163,24,1,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10,,
164,24,2,lor,lor,DET:poss:suj:masc:sg,24,Det,Det,leur2,C/V\,DET,leur,10,,
165,24,3,parrins,parrins,NOM:suj:masc:sg,24,N,N,,C/V\.'C/V\,NOUN,parrain,3,,
166,24,4,qui,qui,PROCON,24,Qux,Qux,qui,C/V\,PRON,qui,10,,
167,24,5,ot,ot,VER:simp:3:sg,24,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
168,24,6,non,non,NOM:obj:masc:sg,24,N,N,,C/V\,NOUN,nom,8,,
169,24,7,yzorez,yzorez,NPR:suj:masc:sg,24,N,N,,/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Yzorez,Name
170,25,1,fu,fu,VER:simp:3:sg,25,Vfin,Vfin,être,C/V\,VERB,être,10,,
171,25,2,apostoiles,apostoiles,NOM:suj:masc:sg,25,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,apostole,8,,
172,25,3,de,de,PRE,25,Pre,Pre,de,C/(e)\,ADP,de,10,,
173,25,4,romme,romme,NPR:obj:masc:sg,25,N,N,,'C/V\.C/(e)\,NOUN,Rome,2,,
174,25,5,la,la,DET:def:obj:femi:sg,25,Det,Det,le,C/V\,DET,le,10,,
175,25,6,cite,cité,NOM:obj:femi:sg,25,N,N,,C/V\.'C/V\,NOUN,cité,8,,
176,26,1,ses,ses,DET:poss:suj:masc:sg,26,Det,Det,son4,C/V\,DET,son,10,,
177,26,2,parrinnaiges,parrinnaiges,NOM:suj:masc:sg,26,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,parrinage,-10,pèlerinage,DMF
178,26,3,fist,fist,VER:simp:3:sg,26,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
179,26,4,forment,forment,ADV,26,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10,,
180,26,5,a,a,PRE,26,Pre,Pre,à,/V\,ADP,à,10,,
181,26,6,loer,loer,VER:infi,26,Vinf,Vinf,louer,C/V\.'C/V\,VERB,louer,10,,
182,27,1,or,or,NOM:obj:masc:sg,27,N,N,,/V\,NOUN,or,8,,
183,27,2,et,et,CON:coord,27,Crd,Crd,et,/V\,CCONJ,et,10,,
184,27,3,argent,argent,NOM:obj:masc:sg,27,N,N,,/V\.'C/V\,NOUN,argent,8,,
185,27,4,lor,lor,PRO:pers:dat:3:pl,27,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
186,27,5,donna,donna,VER:simp:3:sg,27,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
187,27,6,a,a,PRE,27,Pre,Pre,à,/V\,ADP,à,10,,
188,27,7,plente,plenté,NOM:obj:femi:sg,27,N,N,,C/V\.'C/V\,NOUN,plante,3,,
189,28,1,tyres,tyres,NOM:obj:masc:pl,28,N,N,,'C/V\.C/e\,NOUN,tirer,2,,
190,28,2,et,et,CON:coord,28,Crd,Crd,et,/V\,CCONJ,et,10,,
191,28,3,pailes,pailes,NOM:obj:masc:pl,28,N,N,,'C/V\.C/e\,NOUN,paile,6,,
192,28,4,des,des,PREDET:de:obj:masc:pl,28,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
193,28,5,meillors,meillors,ADJ:obj:masc:pl,28,Adj,Adj,meilleur,C/V\.'C/V\,ADJ,meilleur,10,,
194,28,6,d,d',PRE,28,Pre,Pre,de,C/\,ADP,de,10,,
195,28,7,outremer,outremer,ADV,28,Adv,Adv,outremer,/V\.C/e\.'C/V\,ADV,outremer,10,,
196,29,1,et,et,CON:coord,29,Crd,Crd,et,/V\,CCONJ,et,10,,
197,29,2,a,a,PRE,29,Pre,Pre,à,/V\,ADP,à,10,,
198,29,3,chascun,chascun,PRO:ind:obj:masc:sg,29,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10,,
199,29,4,fist,fist,VER:simp:3:sg,29,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
200,29,5,un,un,DET:ndf:obj:masc:sg,29,QIs,QIs,un,/V\,DET,un,10,,
201,29,6,hannap,hannap,NOM:obj:masc:sg,29,N,N,,C/V\.'C/V\,NOUN,hanap,9,,
202,29,7,donner,donner,VER:infi,29,Vinf,Vinf,donner,C/V\.'C/V\,VERB,donner,10,,
203,30,1,fait,fait,VER:pper:masc:sg,30,Vpp,Vpp,faire,C/V\,VERB,faire,10,,
204,30,2,a,a,PRE,30,Pre,Pre,à,/V\,ADP,à,10,,
205,30,3,mesure,mesure,NOM:obj:femi:sg,30,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mesure,8,,
206,30,4,et,et,CON:coord,30,Crd,Crd,et,/V\,CCONJ,et,10,,
207,30,5,tant,tant,ADV,30,QIs,QIs,tant,C/V\,ADV,tant,10,,
208,30,6,font,font,VER:pres:3:pl,30,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
209,30,7,a,a,PRE,30,Pre,Pre,à,/V\,ADP,à,10,,
210,30,8,loer,loer,VER:infi,30,Vinf,Vinf,louer,C/V\.'C/V\,VERB,louer,10,,
211,31,1,que,que,PROCON,31,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
212,31,2,en,en,PRE,31,Pre,Pre,en,/V\,ADP,en,10,,
213,31,3,un,un,DET:ndf:obj:masc:sg,31,QIs,QIs,un,/V\,DET,un,10,,
214,31,4,mosle,mosle,NOM:obj:masc:sg,31,N,N,,'C/V\.C/(e)\,NOUN,meule,3,,
215,31,5,furent,furent,VER:simp:3:pl,31,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
216,31,6,andui,andui,ADJ:card,31,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10,,
217,31,7,ouvré,ouvré,VER:pper:masc:sg,31,Vpp,Vpp,oeuvrer,/V\.'C/V\,VERB,oeuvrer,10,,
218,32,1,dex,dex,NOM:suj:masc:sg,32,N,N,,C/V\,PROPN,Dieu,8,,
219,32,2,ne,ne,PRO:clit,32,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
220,32,3,fist,fist,VER:simp:3:sg,32,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
221,32,4,home,home,NOM:obj:masc:sg,32,N,N,,'/V\.C/(e)\,NOUN,homme,8,,
222,32,5,qui,qui,PROCON,32,Qux,Qux,qui,C/V\,PRON,qui,10,,
223,32,6,de,de,PRE,32,Pre,Pre,de,C/(e)\,ADP,de,10,,
224,32,7,mere,mere,NOM:obj:femi:sg,32,N,N,,'C/V\.C/(e)\,NOUN,mère,3,,
225,32,8,soit,soit,VER:subp:3:sg,32,Vfin,Vfin,être,C/V\,VERB,être,10,,
226,32,9,nés,nés,VER:pper:masc:pl,32,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
227,33,1,qui,qui,PROCON,33,Qux,Qux,qui,C/V\,PRON,qui,10,,
228,33,2,le,le,DET:def:obj:masc:sg,33,Det,Det,le,C/(e)\,DET,le,10,,
229,33,3,plus,plus,ADV,33,Adv,Adv,plus,C/V\,ADV,plus,10,,
230,33,4,grant,grant,ADJ:obj:masc:sg,33,Adj,Adj,grand,C/V\,ADJ,grand,10,,
231,33,5,en,en,PRO:clit,33,Prn,Prn$$,en2,/V\,PRON,en,10,,
232,33,6,seust,seüst,VER:subi:3:sg,33,Vfin,Vfin,savoir,C/(V)\.'/V\,VERB,savoir,10,,
233,33,7,deviser,deviser,VER:infi,33,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,deviser,3,,
234,34,1,amiles,amiles,NPR:suj:masc:sg,34,N,N,,/V\.'C/V\.C/e\,NOUN,Amile,2,,
235,34,2,fu,fu,VER:simp:3:sg,34,Vfin,Vfin,être,C/V\,VERB,être,10,,
236,34,3,en,en,PRO:clit,34,Pre,Pre,en,/V\,ADP,en,10,,
237,34,4,berri,berri,NPR:obj:masc:sg,34,N,N,,C/V\.'C/V\,NOUN,berri,-10,Berry,DMF
238,34,5,aportez,aportez,VER:pper:masc:pl,34,Vpp,Vpp,apporter,/V\.C/V\.'C/V\,VERB,apporter,10,,
239,35,1,li,li,DET:def:suj:masc:sg,35,Det,Det,le,C/V\,DET,le,10,,
240,35,2,cuens,cuens,NOM:suj:masc:sg,35,N,N,,C/V\,NOUN,comte,9,,
241,35,3,amis,amis,NPR:suj:masc:sg,35,N,N,,/V\.'C/V\,NOUN,ami,3,,
242,35,4,en,en,PRE,35,Pre,Pre,en,/V\,ADP,en,10,,
243,35,5,auvergne,auvergne,NPR:obj:femi:sg,35,N,N,,/V\.'C/V\.C/(e)\,NOUN,Auvergne,2,,
244,35,6,autretel,autretel,ADJ:obj:masc:sg,35,Adj,Adj,autretel,/V\.C/e\.'C/V\,ADJ,autretel,10,,
245,36,1,puis,puis,ADV,36,PrA,PrA,puis,C/V\,ADV,puis,10,,
246,36,2,ne,ne,PRO:clit,36,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
247,36,3,se,se,PROCON,36,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
248,36,4,virent,virent,VER:simp:3:pl,36,Vfin,Vfin,voir,'C/V\.C/e\,VERB,voir,10,,
249,36,5,devant,devant,PRE,36,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
250,36,6,quinze,quinze,ADJ:card,36,QIs,QIs,quinze,'C/V\.C/(e)\,NUM,quinze,10,,
251,36,7,ans,ans,NOM:obj:masc:pl,36,N,N,,/V\,NOUN,an,8,,
252,36,8,passez,passez,VER:pper:masc:pl,36,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10,,
253,37,1,tantque,tantque,CON:subord,37,Sub,Sub,tantque,'C/V\.C/(e)\,SCONJ,tantque,10,,
254,37,2,il,il,PRO:pers:suj:3:masc:pl,37,Prn,Prn$,il,/V\,PRON,il,10,,
255,37,3,furent,furent,VER:simp:3:pl,37,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
256,37,4,de,de,PRE,37,Pre,Pre,de,C/(e)\,ADP,de,10,,
257,37,5,nouvel,nouvel,ADJ:obj:masc:sg,37,Adj,Adj,nouveau,C/V\.'C/V\,ADJ,nouveau,10,,
258,37,6,adoubé,adoubé,VER:pper:masc:sg,37,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,adouber,9,,
