wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
45,8,5,bergoigne,bergoigne,8,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bergogne,-10,Bourgogne,DMF
46,8,6,",",",",8,Pnc,Pnc,,,PUNCT,",",9,,
47,9,1,a,a,9,Pre,Pre,à,/V\,ADP,à,10,,
48,9,2,cligni,cligni,9,N,N,,C/V\.'C/V\,NOUN,clingun,-10,Caligny,Caligny - Google Maps 
49,9,3,",",",",9,Pnc,Pnc,,,PUNCT,",",9,,
50,9,4,la,la,9,Det,Det,le,C/V\,DET,le,10,,
51,9,5,maistre,maistre,9,N,N,,'C/V\.C/(e)\,PROPN|NOUN,maître,8,,
52,9,6,abaie,abaie,9,N,N,,/V\.C/V\.'C/V\./(e)\,NOUN,abbaye,8,,
53,9,7,",",",",9,Pnc,Pnc,,,PUNCT,",",9,,
54,10,1,qui,qui,10,Qux,Qux,qui,C/V\,PRON,qui,10,,
55,10,2,est,est,10,Vfin,Vfin,être,/V\,VERB,être,10,,
56,10,3,de,de,10,Pre,Pre,de,C/(e)\,ADP,de,10,,
57,10,4,si,si,10,Adv,Adv,si4,C/V\,ADV,si,10,,
58,10,5,grant,grant,10,Adj,Adj,grand,C/V\,ADJ,grand,10,,
59,10,6,seignorie,seignorie,10,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8,,
60,11,1,que,que,11,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
61,11,2,la,la,11,Det,Det,le,C/V\,DET,le,10,,
62,11,3,contree,contree,11,N,N,,C/V\.'C/V\./(e)\,NOUN,contrée,8,,
63,11,4,est,est,11,Vfin,Vfin,être,/V\,VERB,être,10,,
64,11,5,toute,toute,11,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,
65,11,6,lor,lor,11,Adj,Adj,leur2,C/V\,ADJ,leur,10,,
66,11,7,:,:,11,Pnc,Pnc,,,PUNCT,:,9,,
67,12,1,set,set,12,QIs,QIs,sept,C/V\,NUM,sept,10,,
68,12,2,lieues,lieues,12,N,N,,'C/V\./e\,NOUN,lieue,9,,
69,12,3,plaines,plaines,12,Adj,Adj,plein,'C/V\.C/e\,ADJ,plein,10,,
70,12,4,tot,tot,12,QIs,QIs,tout,C/V\,ADV,tout,10,,
71,12,5,entor,entor,12,PrA,PrA,entour,/V\.'C/V\,ADV,entour,10,,
72,12,6,.,.,12,Pnc,Pnc,,,PUNCT,.,9,,
73,13,1,mesmes,mesmes,13,Adj,Adj,même,'C/V\.C/e\,ADJ,même,10,,
74,13,2,le,le,13,Det,Det,le,C/(e)\,DET,le,10,,
75,13,3,bourc,bourc,13,N,N,,C/V\,NOUN,bourg,3,,
76,13,4,de,de,13,Pre,Pre,de,C/(e)\,ADP,de,10,,
77,13,5,challemaigne,challemaigne,13,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,Charlemagne,2,,
78,14,1,ont,ont,14,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
79,14,2,il,il,14,Prn,Prn%,il,/V\,PRON,il,10,,
80,14,3,tot,tot,14,QIs,QIs,tout,C/V\,PRON,tout,10,,
81,14,4,mis,mis,14,Vpp,Vpp,mettre,C/V\,VERB,mettre,10,,
82,14,5,en,en,14,Pre,Pre,en,/V\,ADP,en,10,,
83,14,6,lor,lor,14,Det,Det,leur2,C/V\,DET,leur,10,,
84,14,7,demaine,demaine,14,N,N,,C/V\.'C/V\.C/(e)\,NOUN,domaine,3,,
85,14,8,",",",",14,Pnc,Pnc,,,PUNCT,",",9,,
86,15,1,que,que,15,Crd,Crd,que,C/(e)\,CCONJ,que,10,,
87,15,2,il,il,15,Prn,Prn,il,/V\,PRON,il,10,,
88,15,3,n',n',15,Neg,Neg$$,ne,C/\,ADV,ne,10,,
89,15,4,i,i,15,Prn,Prn$$,y2,/V\,PRON,y,10,,
90,15,5,a,a,15,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
91,15,6,meson,meson,15,N,N,,C/V\.'C/V\,NOUN,maison,9,,
92,15,7,ne,ne,15,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
