wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
442,85,3,oiseuse,oiseuse,ADJ,1371,oisos_+I,Adj,Adj,,912,,/V\.'C/V\.C/(e)\
443,85,4,lacheté,lacheté,NOM,1372,<unknown>,N,N,,912,,C/V\.C/e\.'C/V\
444,86,1,par,par,PRE,1373,par_S,Pre,Pre,par1,912,,C/V\
445,86,2,parolles,parolles,NOM,1374,parole_*+I,N,N,,912,,C/V\.'C/V\.C/e\
446,86,3,entrerompues,entrerompues,VER,1375,<unknown>,Vpp,Vpp,,912,,/V\.C/e\.C/V\.'C/V\./e\
447,87,1,souvent,souvent,ADV,1376,sovent_*IT,Adv,Adv,souvent,912,,C/V\.'C/V\
448,87,2,de,de,PRE,1377,de_+S,Pre,Pre,de,912,,C/(e)\
449,87,3,douloureux,douloureux,NOM,1378,<unknown>,Adj,Adj,,913,,C/V\.C/V\.'C/V\
450,87,4,soupirs,soupirs,NOM,1379,sospir_*+I,N,N,,913,,C/V\.'C/V\
451,88,1,leur,leur,PRO:pers,1387,lor2_S,Prn,Prn$$,3p,913,,C/V\
452,88,2,disant,disant,VER,1388,dire_+CMI,Vprs,Vprs,dire,914,,C/V\.'C/V\
453,88,3,en,en,PRE,1389,en1_+S,Pre,Pre,en1,914,,/V\
454,88,4,ceste,ceste,DET:demo,1390,cest_S,Dem,Dem,cist,914,,'C/V\.C/(e)\
455,88,5,maniere,maniere,NOM,1391,maniere_+CIT,N,N,,914,,C/V\.'C/V\.C/(e)\
456,89,1,et,et,CON:coord,1405,et_S,Crd,Crd,et,917,,/V\
457,89,2,de,de,PRE,1406,de_+S,Pre,Pre,de,917,,C/(e)\
458,89,3,meurs,meurs,NOM,1407,mors1_+T,N,N,,917,,C/V\
459,89,4,",",",",PON,1408,",",Pnc,Pnc,,917,,
460,89,5,loingtains,loingtains,ADJ,1409,<unknown>,Adj,Adj,,917,,C/V\.'C/V\
461,89,6,de,de,PRE,1410,de_+S,Pre,Pre,de,917,,C/(e)\
462,89,7,vertuz,vertuz,NOM,1411,vertu_+I,N,N,,917,,C/V\.'C/V\
463,90,1,loingtains,loingtains,ADJ,1409,<unknown>,Adj,Adj,,917,,C/V\.'C/V\
464,90,2,de,de,PRE,1410,de_+S,Pre,Pre,de,917,,C/(e)\
465,90,3,vertuz,vertuz,NOM,1411,vertu_+I,N,N,,917,,C/V\.'C/V\
466,90,4,",",",",PON,1412,",",Pnc,Pnc,,917,,
467,90,5,forlignez,forlignez,VER,1413,<unknown>,Vpp,Vpp,,918,,C/V\.C/V\.'C/V\
468,91,1,de,de,PRE,1414,de_+S,Pre,Pre,de,918,,C/(e)\
469,91,2,la,la,DET:def,1415,le_S,Det,Det,le,918,,C/V\
470,91,3,constance,constance,NOM,1416,constance_+T,N,N,,918,,C/V\.'C/V\.C/(e)\
471,91,4,de,de,PRE,1417,de_+S,Pre,Pre,de,918,,C/(e)\
472,91,5,voz,voz,DET:poss,1418,vostre_S,Det,Det,votre,918,,C/V\
473,91,6,peres,peres,NOM,1419,pere_CI,N,N,,918,,'C/V\.C/e\
474,92,1,sans,sans,PRE,1428,sans_+S,Pre,Pre,sans,919,,C/V\
475,92,2,honneur,honneur,NOM,1429,onor_*+IT,N,N,,919,,/V\.'C/V\
476,92,3,",",",",PON,1430,",",Pnc,Pnc,,919,,
477,92,4,quelle,quelle,ADJ,1431,quel_C,Qux,Qux,quel,919,,'C/V\.C/(e)\
478,92,5,musardie,musardie,NOM,1432,musardie_+IT,N,N,,919,,C/V\.C/V\.'C/V\./(e)\
479,93,1,de,de,PRE,1435,de_+S,Pre,Pre,de,920,,C/(e)\
480,93,2,cuer,cuer,NOM,1436,cuer1|cuer2_+T|+IT,N,N,,920,,C/V\
481,93,3,vous,vous,PRO:pers,1437,vos1_S,Prn,Prn$$,2pp,920,c,C/V\
482,93,4,tient,tient,VER,1438,tenir_CMI,Vfin,Vfin,tenir,920,,C/V\
483,93,5,les,les,DET:def,1439,le_S,Det,Det,le,920,,C/V\
484,93,6,mains,mains,NOM,1440,main2|main_+I|CI,N,N,,920,,C/V\
485,93,7,ployees,ployees,VER,1441,<unknown>,Vpp,Vpp,,920,,C/V\.'C/V\./e\
486,94,1,et,et,CON:coord,1442,et_S,Crd,Crd,et,920,,/V\
487,94,2,les,les,PRO:pers,1443,il_S,Det,Det,le,920,,C/V\
488,94,3,voulentez,voulentez,VER,1444,<unknown>,N,N,,920,,C/V\.C/V\.'C/V\
489,94,4,amaties,amaties,VER,1445,<unknown>,Vpp,Vpp,,921,,/V\.C/V\.'C/V\./e\
490,95,1,que,que,PROCON,1446,que3_S,Sub,Sub,que,921,,C/(e)\
491,95,2,vous,vous,PRO:pers,1447,vos1_S,Prn,Prn$,2pp,921,s,C/V\
492,95,3,bastez,bastez,VER,1448,<unknown>,Vfin,Vfin,,921,,C/V\.'C/V\
493,95,4,en,en,PRO:clit,1449,en2_S,Pre,Pre,en1,921,,/V\
494,95,5,regardant,regardant,VER,1450,regarder_+I,Vprs,Vprs,regarder,921,,C/V\.C/V\.'C/V\
495,96,1,et,et,CON:coord,1480,et_S,Crd,Crd,et,924,,/V\
496,96,2,enclorre,enclorre,VER,1481,enclore_*+I,Vinf,Vinf,,924,,/V\.'C/V\.C/(e)\
497,96,3,vostre,vostre,DET:poss,1482,vostre_S,Det,Det,votre,925,,'C/V\.C/(e)\
498,96,4,ruyne,ruyne,NOM,1483,<unknown>,N,N,,925,,C/V\.'C/V\.C/(e)\
499,97,1,vostre,vostre,DET:poss,1482,vostre_S,Det,Det,votre,925,,'C/V\.C/(e)\
500,97,2,ruyne,ruyne,NOM,1483,<unknown>,N,N,,925,,C/V\.'C/V\.C/(e)\
501,97,3,soubz,soubz,PRE,1484,soz_S,PrA,PrA,sous,925,,C/V\
502,97,4,la,la,DET:def,1485,le_S,Det,Det,le,925,,C/V\
503,97,5,sienne,sienne,ADJ:poss,1486,son4_S,Adj,Adj,son4,925,,'C/V\.C/(e)\
504,98,1,vostre,vostre,DET:poss,1540,vostre_S,Det,Det,votre,930,,'C/V\.C/(e)\
505,98,2,ingratitude,ingratitude,NOM,1541,ingratitude_+T,N,N,,930,,/V\.C/V\.C/V\.'C/V\.C/(e)\
506,98,3,envers,envers,PRE,1542,envers2_+S,PrA,PrA,envers,930,,/V\.'C/V\
507,98,4,moy,moy,PRO:pers,1543,je_S,Prn,Prn,1ps,930,,C/V\
508,99,1,au,au,PREDET:a,1550,a+le_S,Pre+Det,Pre+Det,à+le,1001,,/V\
509,99,2,devant,devant,PRE,1551,devant_S,PrA,PrA,devant,1001,,C/V\.'C/V\
510,99,3,que,que,PROCON,1552,que3_S,Sub,Sub,que,1001,,C/(e)\
511,99,4,",",",",PON,1553,",",Pnc,Pnc,,1001,,
512,99,5,aprés,aprés,ADV,1554,après_I,PrA,PrA,après,1001,,/V\.'C/V\
513,99,6,le,le,DET:def,1555,le_S,Det,Det,le,1001,,C/(e)\
514,99,7,lien,lien,NOM,1556,liien_+IdTd,N,N,,1001,,C/{V}\.'/V\
515,100,1,de,de,PRE,1557,de_+S,Pre,Pre,de,1001,,C/(e)\
516,100,2,foy,foy,NOM,1558,foi_+C,N,N,,1001,,C/V\
517,100,3,catholique,catholique,NPR,1559,<unknown>,Adj,Adj,,1002,,C/V\.C/V\.'C/V\.C/(e)\
518,100,4,",",",",PON,1560,",",Pnc,Pnc,,1002,,
519,100,5,Nature,nature,NOM,1561,nature_+IT,N,N,,1002,s,C/V\.'C/V\.C/(e)\
520,101,1,vous,vous,PRO:pers,1562,vos1_S,Prn,Prn$$,2pp,1002,,C/V\
521,101,2,a,a,VER,1563,avoir_+CMI,Vfin,Vfin,avoir1,1002,,/V\
522,101,3,devant,devant,PRE,1564,devant_S,PrA,PrA,devant,1002,,C/V\.'C/V\
523,101,4,toute,toute,DET:ind,1565,tot_S,QIs,QIs,tout,1002,,'C/V\.C/(e)\
524,101,5,autre,autre,ADJ,1566,autre_CIId,Adj,Adj,autre,1002,,'/V\.C/(e)\
525,101,6,chose,chose,NOM,1567,chose_+CIT,N,N,,1002,,'C/V\.C/(e)\
526,102,1,obligiez,obligiez,VER,1568,obligier_+C,Vpp,Vpp,,1002,,/V\.C/V\.'C/V\
527,102,2,au,au,PREDET:a,1569,a+le_S,Pre+Det,Pre+Det,à+le,1003,,/V\
528,102,3,commun,commun,ADJ,1570,comun_C,Adj,Adj,,1003,,C/V\.'C/V\
529,102,4,salut,salut,NOM,1571,salu_+CT,N,N,,1003,,C/V\.'C/V\
530,103,1,au,au,PREDET:a,1569,a+le_S,Pre+Det,Pre+Det,à+le,1003,,/V\
531,103,2,commun,commun,ADJ,1570,comun_C,Adj,Adj,,1003,,C/V\.'C/V\
532,103,3,salut,salut,NOM,1571,salu_+CT,N,N,,1003,,C/V\.'C/V\
533,103,4,du,du,PREDET:de,1572,de+le_S,Pre+Det,Pre+Det,de+le,1003,,C/V\
534,103,5,pays,paÿs,NOM,1573,pais|päis_*+CIT|+IdTd,N,N,,1003,,C/V\.'C/V\
535,104,1,soubz,soubz,PRE,1584,soz_S,PrA,PrA,sous,1004,,C/V\
536,104,2,laquelle,laquelle,ADJ,1585,<unknown>,Qux,Qux,lequel,1004,,C/V\.'C/V\.C/(e)\
537,104,3,Dieu,dieu,NOM,1586,dieu_+CIT,N,N,,1004,s,C/V\
538,104,4,vous,vous,PRO:pers,1587,vos1_S,Prn,Prn$$,2pp,1004,c,C/V\
539,104,5,a,a,VER,1588,avoir_+CMI,Vfin,Vfin,avoir1,1004,,/V\
540,104,6,fait,fait,VER,1589,faire|farre_+CMI|M,Vpp,Vpp,faire,1004,,C/V\
541,105,1,vous,vous,PRO:pers,1587,vos1_S,Prn,Prn$$,2pp,1004,c,C/V\
542,105,2,a,a,VER,1588,avoir_+CMI,Vfin,Vfin,avoir1,1004,,/V\
543,105,3,fait,fait,VER,1589,faire|farre_+CMI|M,Vpp,Vpp,faire,1004,,C/V\
544,105,4,naistre,naistre,VER,1590,naistre|nasquir_+MIT|M,Vinf,Vinf,naître,1004,,'C/V\.C/(e)\
545,105,5,et,et,CON:coord,1591,et_S,Crd,Crd,et,1004,,/V\
546,105,6,avoir,avoir,VER,1592,avoir_+MIT,Vinf,Vinf,avoir1,1005,,/V\.'C/V\
547,105,7,vie,vie,NOM,1593,vie1|voie_+T|+T,N,N,,1005,c,'C/V\./(e)\
548,106,1,sa,sa,DET:poss,1602,son4_S,Det,Det,son4,1005,,C/V\
549,106,2,naissance,naissance,NOM,1603,naissance_+IT,N,N,,1005,,C/V\.'C/V\.C/(e)\
550,106,3,et,et,CON:coord,1604,et_S,Crd,Crd,et,1005,,/V\
551,106,4,mains,mains,NOM,1605,main2|main_+I|CI,Adv,Adv,main2,1006,,C/V\
552,106,5,desirer,desirer,VER,1606,desirrer_+T,Vinf,Vinf,desirer,1006,,C/V\.C/V\.'C/V\
553,107,1,a,a,PRE,1628,a_S,Pre,Pre,à,1008,,/V\
554,107,2,la,la,DET:def,1629,le_S,Det,Det,le,1008,,C/V\
555,107,3,commune,commune,ADJ,1630,comun_*I,Adj,Adj,,1008,,C/V\.'C/V\.C/(e)\
556,107,4,utilité,utilité,NOM,1631,utilité_+T,N,N,,1008,,/V\.C/V\.C/V\.'C/V\
557,108,1,tant,tant,ADV,1646,tant_CI,QIs,QIs,tant,1009,,C/V\
558,108,2,est,est,VER,1647,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,1009,,/V\
559,108,3,es,es,PREDET:en,1648,en1+le_S,Pre+Det,Pre+Det,en1+le,1009,,/V\
560,108,4,anciens,anciens,ADJ,1649,anciien_Id,Adj,Adj,,1009,,/V\.C/{V}\.'/V\
561,108,5,couraiges,couraiges,NOM,1650,corage_*+I,N,N,,1009,,C/V\.'C/V\.C/e\
562,109,1,come,come,ADV,1682,come1|come_I|I,Sub,Sub,comme,1012,,'C/V\.C/(e)\
563,109,2,a,a,PRE,1683,a_S,Pre,Pre,à,1012,,/V\
564,109,3,celle,celle,DET:demo,1684,cel_S,Dem,Dem,cil,1013,,'C/V\.C/(e)\
565,109,4,habitacion,habitacion,NOM,1685,<nolem>,N,N,,1013,,/V\.C/V\.C/V\.C/{V}\.'/V\
566,110,1,l',l',DET:def,1702,le_S,Det,Det,le,1014,,C/\
567,110,2,omme,omme,NOM,1703,ome_+C,N,N,,1014,,'/V\.C/(e)\
568,110,3,y,y,PRO:clit,1704,i2_S,Prn,Prn$$,y,1014,,/V\
569,110,4,quiert,quiert,VER,1705,querre_+I,Vfin,Vfin,quérir,1014,,C/V\
570,110,5,sa,sa,DET:poss,1706,son4_S,Det,Det,son4,1014,,C/V\
571,110,6,sceurté,sceurté,VER,1707,<unknown>,N,N,,1014,,C/V\.'C/V\
572,110,7,",",",",PON,1708,",",Pnc,Pnc,,1014,,
573,110,8,sa,sa,DET:poss,1709,son4_S,Det,Det,son4,1014,,C/V\
574,110,9,paix,paix,NOM,1710,pais_+Z,N,N,,1014,,C/V\
575,111,1,que,que,PROCON,1732,que3_S,Sub,Sub,que,1017,c,C/(e)\
576,111,2,Nature,nature,NOM,1733,nature_+IT,N,N,,1017,s,C/V\.'C/V\.C/(e)\
577,111,3,y,y,PRO:clit,1734,i2_S,Prn,Prn$$,y,1017,,/V\
578,111,4,a,a,VER,1735,avoir_+CMI,Vfin,Vfin,avoir1,1017,,/V\
579,111,5,establie,establie,VER,1736,establir_+CI,Vpp,Vpp,,1017,,/V\.C/V\.'C/V\./(e)\
580,112,1,il,il,PRO:pers,1738,il_S,Prn,Prn$,3p,1017,s,/V\
581,112,2,fault,fault,VER,1739,falir_+M,Vfin,Vfin,faillir,1017,,C/V\
582,112,3,dire,dire,VER,1740,dire_+MIT,Vinf,Vinf,dire,1018,,'C/V\.C/(e)\
583,112,4,que,que,PROCON,1741,que3_S,Sub,Sub,que,1018,,C/(e)\
584,112,5,nul,nul,DET:ind,1742,nul_S,QIs,QIs,nul,1018,,C/V\
585,112,6,labour,labour,NOM,1743,labor1|labor2_*+IT|+T,N,N,,1018,,C/V\.'C/V\
586,113,1,que,que,PROCON,1741,que3_S,Sub,Sub,que,1018,,C/(e)\
587,113,2,nul,nul,DET:ind,1742,nul_S,QIs,QIs,nul,1018,,C/V\
588,113,3,labour,labour,NOM,1743,labor1|labor2_*+IT|+T,N,N,,1018,,C/V\.'C/V\
589,113,4,ne,ne,PRO:clit,1744,en2_S,Neg,Neg$$,ne1,1018,,C/(e)\
590,113,5,vous,vous,PRO:pers,1745,vos1_S,Prn,Prn$$,2pp,1018,,C/V\
591,113,6,doit,doit,VER,1746,devoir|dire_+CMI|+M,Vfin,Vfin,devoir2,1018,,C/V\
592,113,7,estre,estre,VER,1747,entr'estre|estre1_+M|+IT,Vinf,Vinf,être1|ester,1018,,'/V\.C/(e)\
593,114,1,et,et,CON:coord,1786,et_S,Crd,Crd,et,1022,,/V\
594,114,2,qui,qui,PROCON,1787,qui_S,Qux,Qux,qui,1022,s,C/V\
595,114,3,vous,vous,PRO:pers,1788,vos1_S,Prn,Prn$$,2pp,1022,c,C/V\
596,114,4,repaist,repaist,VER,1789,repaistre_+Z,Vfin,Vfin,repaître,1022,,C/V\.'C/V\
597,114,5,et,et,CON:coord,1790,et_S,Crd,Crd,et,1022,,/V\
598,114,6,nourrit,nourrit,VER,1791,norrir_*+M,Vinf,Vinf,,1022,,C/V\.'C/V\
599,115,1,de,de,PRE,1823,de_+S,Pre,Pre,de,1025,,C/(e)\
600,115,2,leur,leur,DET:poss,1824,lor2_S,Det,Det,leur2,1025,,C/V\
601,115,3,païz,païz,NOM,1825,<unknown>,N,N,,1025,,C/V\.'C/V\
602,115,4,et,et,CON:coord,1826,et_S,Crd,Crd,et,1025,,/V\
603,115,5,seigneurie,seigneurie,NOM,1827,<nolem>,N,N,,1025,,C/V\.C/V\.'C/V\./(e)\
604,116,1,et,et,CON:coord,1833,et_S,Crd,Crd,et,1026,,/V\
605,116,2,mieulx,mieulx,ADV,1834,mieus_Z,Adv,Adv,mieux,1026,,C/V\
606,116,3,veulent,veulent,VER,1835,voloir_*+C,Vfin,Vfin,vouloir,1026,,'C/V\.C/e\
607,116,4,soy,soy,PRO:pers,1836,soi1_S,Prn,Prn,soi,1026,,C/V\
608,116,5,laisser,laisser,VER,1837,laissier_+I,Vinf,Vinf,laisser,1026,,C/V\.'C/V\
609,116,6,perdre,perdre,VER,1838,perdre_+MIT,Vinf,Vinf,perdre,1026,,'C/V\.C/(e)\
610,117,1,avecques,avecques,PRE,1839,avuec_S,PrA,PrA,avec,1026,,/V\.'C/V\.C/e\
611,117,2,la,la,DET:def,1840,le_S,Det,Det,le,1026,,C/V\
612,117,3,chose,chose,NOM,1841,chose_+CIT,N,N,,1027,,'C/V\.C/(e)\
613,117,4,publique,publique,ADJ,1842,publique_T,Adj,Adj,,1027,,C/V\.'C/V\.C/(e)\
614,118,1,de,de,PRE,1858,de_+S,Pre,Pre,de,1028,,C/(e)\
615,118,2,Nature,nature,NOM,1859,nature_+IT,N,N,,1028,,C/V\.'C/V\.C/(e)\
616,118,3,",",",",PON,1860,",",Pnc,Pnc,,1028,,
617,118,4,qui,qui,PROCON,1861,qui_S,Qux,Qux,qui,1028,s,C/V\
618,118,5,toutes,toutes,DET:ind,1862,tot_S,QIs,QIs,tout,1028,,'C/V\.C/e\
619,118,6,choses,choses,NOM,1863,chose_+CI,N,N,,1029,,'C/V\.C/e\
620,119,1,qui,qui,PROCON,1861,qui_S,Qux,Qux,qui,1028,s,C/V\
621,119,2,toutes,toutes,DET:ind,1862,tot_S,QIs,QIs,tout,1028,,'C/V\.C/e\
622,119,3,choses,choses,NOM,1863,chose_+CI,N,N,,1029,,'C/V\.C/e\
623,119,4,soubz,soubz,PRE,1864,soz_S,PrA,PrA,sous,1029,,C/V\
624,119,5,le,le,DET:def,1865,le_S,Det,Det,le,1029,,C/(e)\
625,119,6,ciel,ciel,NOM,1866,ciel_+IT,N,N,,1029,,C/V\
626,120,1,defendre,defendre,VER,1960,defendre|desfendre_+IT|+T,Vinf,Vinf,défendre,1104,,C/V\.'C/V\.C/(e)\
627,120,2,soustindrent,soustindrent,VER,1961,<nolem>,Vfin,Vfin,soutenir,1105,,C/V\.'C/V\.C/e\
628,120,3,le,le,DET:def,1962,le_S,Det,Det,le,1105,,C/(e)\
629,120,4,siege,siege,NOM,1963,siege_+IT,N,N,,1105,,'C/V\.C/(e)\
630,121,1,soustindrent,soustindrent,VER,1961,<nolem>,Vfin,Vfin,soutenir,1105,,C/V\.'C/V\.C/e\
631,121,2,le,le,DET:def,1962,le_S,Det,Det,le,1105,,C/(e)\
632,121,3,siege,siege,NOM,1963,siege_+IT,N,N,,1105,,'C/V\.C/(e)\
633,121,4,des,des,PREDET:de,1964,de+le_S,Pre+Det,Pre+Det,de+le,1105,,C/V\
634,121,5,Grecs,grecs,NOM,1965,<unknown>,N,N,,1105,,C/V\
635,122,1,par,par,PRE,1966,par_S,Pre,Pre,par1,1105,,C/V\
636,122,2,dis,dis,ADJ:card,1967,dis1|dis_T|CI,QIs,QIs,10,1105,,C/V\
637,122,3,ans,ans,NOM,1968,an_+C,N,N,,1105,,/V\
638,122,4,devant,devant,PRE,1969,devant_S,PrA,PrA,devant,1105,,C/V\.'C/V\
639,122,5,leur,leur,DET:poss,1970,lor2_S,Det,Det,leur2,1105,,C/V\
640,122,6,cité,cité,NOM,1971,cité_+IT,N,N,,1105,,C/V\.'C/V\
641,123,1,qu',qu',PROCON,1982,que1|que2|que3|que4_S|S|S|S,Sub,Sub,que,1106,c,C/\
642,123,2,il,il,PRO:pers,1983,il_S,Prn,Prn$,3p,1106,s,/V\
643,123,3,eut,eut,VER,1984,avoir|oloir_+MIdMd|+M,Vfin,Vfin,avoir1,1106,,/V\
644,123,4,avecques,avecques,PRE,1985,avuec_S,PrA,PrA,avec,1106,,/V\.'C/V\.C/e\
645,123,5,le,le,DET:def,1986,le_S,Det,Det,le,1106,,C/(e)\
646,123,6,roy,roy,NOM,1987,roi_C,N,N,,1107,,C/V\
647,123,7,Daire,daire,NPR,1988,daire_Z,N,N,,1107,,'C/V\.C/(e)\
648,124,1,jusques,jusques,ADV,1997,jusque_Z,PrA,PrA,jusque,1107,,'C/V\.C/e\
649,124,2,ad,ad,VER,1998,avoir_+IM,Pre,Pre,à,1107,,/V\
650,124,3,ce,ce,PRO:invar,1999,ce1_S,Prn,Prn,ce1,1107,,C/(e)\
651,124,4,qu',qu',PROCON,2000,que1|que2|que3|que4_S|S|S|S,Qux,Qux,que,1108,,C/\
652,124,5,il,il,PRO:pers,2001,il_S,Prn,Prn$,3p,1108,s,/V\
653,124,6,vint,vint,VER,2002,venir|voir_+CI|M,Vfin,Vfin,venir,1108,,C/V\
654,124,7,au,au,PREDET:a,2003,a+le_S,Pre+Det,Pre+Det,à+le,1108,,/V\
655,124,8,lieu,lieu,NOM,2004,lieu_+CIT,N,N,,1108,,C/V\
656,125,1,ou,ou,PRO:pers,2005,il|vos1_S|S,Qux,Qux,où,1108,c,/V\
657,125,2,estoient,estoient,VER,2006,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,1108,,/V\.'C/V\./e\
658,125,3,les,les,DET:def,2007,le_S,Det,Det,le,1108,,C/V\
659,125,4,sepultures,sepultures,NOM,2008,sepouture_*+T,N,N,,1108,,C/V\.C/V\.'C/V\.C/e\
660,126,1,de,de,PRE,2042,de_+S,Pre,Pre,de,1111,,C/(e)\
661,126,2,la,la,DET:def,2043,le_S,Det,Det,le,1111,,C/V\
662,126,3,naissance,naissance,NOM,2044,naissance_+IT,N,N,,1111,,C/V\.'C/V\.C/(e)\
663,126,4,et,et,CON:coord,2045,et_S,Crd,Crd,et,1111,,/V\
664,126,5,sepulture,sepulture,NOM,2046,sepouture_+T,N,N,,1111,,C/V\.C/V\.'C/V\.C/(e)\
665,127,1,et,et,CON:coord,2128,et_S,Crd,Crd,et,1118,,/V\
666,127,2,mauvaises,mauvaises,ADJ,2129,mauvais_+Z,Adj,Adj,,1118,,C/V\.'C/V\.C/e\
667,127,3,ambitions,ambitions,NOM,2130,<unknown>,N,N,,1119,,/V\.C/V\.C/{V}\.'/V\
668,128,1,quierent,quierent,VER,2135,querre_+I,Vfin,Vfin,quérir,1119,,'C/V\.C/e\
669,128,2,moy,moy,PRO:pers,2136,je_S,Prn,Prn,1ps,1119,,C/V\
670,128,3,oster,oster,VER,2137,oster1|oster2_+T|+IT,Vinf,Vinf,ôter,1119,,/V\.'C/V\
671,128,4,liberté,liberté,NOM,2138,liberté_+T,N,N,,1120,c,C/V\.C/V\.'C/V\
672,129,1,en,en,PRO:clit,2159,en2_S,Pre,Pre,en1,1121,,/V\
673,129,2,cuidant,cuidant,VER,2160,cuider|cuidier_M|M,Vprs,Vprs,cuider,1122,,C/V\.'C/V\
674,129,3,demourer,demourer,VER,2161,demorer_+M,Vinf,Vinf,demeurer,1122,,C/V\.C/V\.'C/V\
675,129,4,delivres,delivres,ADJ,2162,delivre_I,Adj,Adj,,1122,,C/V\.'C/V\.C/e\
676,130,1,contraire,contraire,ADJ,2175,contraire1|contraire_T|I,Adj,Adj,,1123,,C/V\.'C/V\.C/(e)\
677,130,2,pour,pour,PRE,2176,por2_+S,Pre,Pre,pour,1123,,C/V\
678,130,3,leur,leur,PRO:pers,2177,lor2_S,Det,Det,leur2,1123,,C/V\
679,130,4,entreprinse,entreprinse,VER,2178,prendre_+M,N,N,,1123,,/V\.C/e\.'C/V\.C/(e)\
680,131,1,d',d',PRE,2179,de_+S,Pre,Pre,de,1124,,C/\
681,131,2,armes,armes,NOM,2180,ame|arme_+C|+I,N,N,,1124,,'/V\.C/e\
682,131,3,et,et,CON:coord,2181,et_S,Crd,Crd,et,1124,,/V\
683,131,4,de,de,PRE,2182,de_+S,Pre,Pre,de,1124,,C/(e)\
684,131,5,chevalerie,chevalerie,NOM,2183,chevalerie_+IT,N,N,,1124,,C/V\.C/V\.C/e\.'C/V\./(e)\
685,132,1,de,de,PRE,2207,de_+S,Pre,Pre,de,1126,,C/(e)\
686,132,2,gouvernement,gouvernement,NOM,2208,governement_*+T,N,N,,1126,,C/V\.C/V\.C/e\.'C/V\
687,132,3,convenable,convenable,ADJ,2209,covenable_+T,Adj,Adj,,1126,,C/V\.C/e\.'C/V\.C/(e)\
688,133,1,qui,qui,PROCON,2245,qui_S,Qux,Qux,qui,1129,s,C/V\
689,133,2,s',s',PRO:pers,2246,soi1_S,Prn,Prn$$,soi,1129,,C/\
690,133,3,i,i,PRO:clit,2247,i2_S,Prn,Prn$$,y,1129,,/V\
691,133,4,offre,offre,VER,2248,ofrir_+MI,Vfin,Vfin,offrir,1129,,'/V\.C/(e)\
692,133,5,ne,ne,PRO:clit,2249,en2_S,Neg,Neg$$,ne1,1129,,C/(e)\
693,133,6,le,le,PRO:pers,2250,il_S,Prn,Prn$$,3p,1129,c,C/(e)\
694,133,7,requiert,requiert,VER,2251,requerre_+I,Vfin,Vfin,requérir,1129,,C/V\.'C/V\
695,134,1,ne,ne,PRO:clit,2249,en2_S,Neg,Neg$$,ne1,1129,,C/(e)\
696,134,2,le,le,PRO:pers,2250,il_S,Prn,Prn$$,3p,1129,c,C/(e)\
697,134,3,requiert,requiert,VER,2251,requerre_+I,Vfin,Vfin,requérir,1129,,C/V\.'C/V\
698,134,4,.,.,PON,2252,.,Pnc,Pnc,,1129,,
699,134,5,Tournez,tournez,VER,2253,torner_*+I,Vfin,Vfin,tourner,1130,,C/V\.'C/V\
700,134,6,voz,voz,DET:poss,2254,vostre_S,Det,Det,votre,1130,,C/V\
701,134,7,yeulx,yeulx,NOM,2255,<nolem>,N,N,,1130,,C/V\
702,135,1,exposee,exposee,VER,2293,<unknown>,Vpp,Vpp,,1201,,/V\.C/V\.'C/V\./(e)\
703,135,2,a,a,PRE,2294,a_S,Pre,Pre,à,1201,,/V\
704,135,3,toute,toute,DET:ind,2295,tot_S,QIs,QIs,tout,1201,,'C/V\.C/(e)\
705,135,4,fortune,fortune,NOM,2296,fortune_+IT,N,N,,1201,,C/V\.'C/V\.C/(e)\
706,136,1,leur,leur,DET:poss,2361,lor2_S,Det,Det,leur2,1206,,C/V\
707,136,2,travail,travail,NOM,2362,travail_+IT,N,N,,1207,,C/V\.'C/V\
708,136,3,et,et,CON:coord,2363,et_S,Crd,Crd,et,1207,,/V\
709,136,4,songneux,songneux,ADJ,2364,<unknown>,Adj,Adj,,1207,,C/V\.'C/V\
710,136,5,desir,desir,NOM,2365,desir_+T,N,N,,1207,,C/V\.'C/V\
711,137,1,ne,ne,PRO:clit,2428,en2_S,Neg,Neg$$,ne1,1213,,C/(e)\
712,137,2,suffist,suffist,VER,2429,suffire_*M,Vfin,Vfin,suffire,1213,,C/V\.'C/V\
713,137,3,vouloir,vouloir,VER,2430,voloir_*+IT,Vinf,Vinf,vouloir,1213,,C/V\.'C/V\
714,137,4,le,le,DET:def,2431,le_S,Det,Det,le,1213,,C/(e)\
715,137,5,salut,salut,NOM,2432,salu_+CT,N,N,,1213,,C/V\.'C/V\
716,138,1,il,il,PRO:pers,2444,il_S,Prn,Prn$,3p,1215,s,/V\
717,138,2,fault,fault,VER,2445,falir_+M,Vfin,Vfin,faillir,1215,,C/V\
718,138,3,mectre,mectre,VER,2446,<nolem>,Vinf,Vinf,mettre,1215,,'C/V\.C/(e)\
719,138,4,la,la,DET:def,2447,le_S,Det,Det,le,1215,,C/V\
720,138,5,main,main,NOM,2448,main2|main3_+IT|+T,N,N,,1215,,C/V\
721,138,6,a,a,PRE,2449,a_S,Pre,Pre,à,1215,,/V\
722,138,7,l',l',DET:def,2450,le_S,Det,Det,le,1215,,C/\
