wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
1,1,1,mon,mon,1701,Det,Det,mon,7s,bal,C/V\,"ChrPis, ballade 17, v. 1",DET,mon,10
2,1,2,ami,ami,1701,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 1",NOUN,ami,3
3,1,3,",",",",1701,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 1",PUNCT,",",9
4,1,4,ne,ne,1701,Neg,Neg,ne,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 1",ADV,ne,10
5,1,5,plourez,plourez,1701,Vfin,Vfin,pleurer,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 1",VERB,pleurer,10
6,1,6,plus,plus,1701,Adv,Adv,plus,7s,bal,C/V\,"ChrPis, ballade 17, v. 1",ADV,plus,10
7,1,7,!,!,1701,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 1",PUNCT,!,9
8,2,1,car,car,1702,Crd,Crd,car,7s,bal,C/V\,"ChrPis, ballade 17, v. 2",CCONJ,car,10
9,2,2,tant,tant,1702,QIs,QIs,tant,7s,bal,C/V\,"ChrPis, ballade 17, v. 2",ADV,tant,10
10,2,3,me,me,1702,Prn,Prn$$,me,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 2",PRON,me,10
11,2,4,faites,faites,1702,Vfin,Vfin,faire,7s,bal,'C/V\.C/e\,"ChrPis, ballade 17, v. 2",VERB,faire,10
12,2,5,pitié,pitié,1702,N,N,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 2",NOUN,pitié,8
13,3,1,que,que,1703,Sub,Sub,que,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 3",SCONJ,que,10
14,3,2,mon,mon,1703,Det,Det,mon,7s,bal,C/V\,"ChrPis, ballade 17, v. 3",DET,mon,10
15,3,3,cuer,cuer,1703,N,N,,7s,bal,C/V\,"ChrPis, ballade 17, v. 3",NOUN,coeur,3
16,3,4,se,se,1703,Prn,Prn$$,se,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 3",PRON,se,10
17,3,5,rent,rent,1703,Vfin,Vfin,rendre,7s,bal,C/V\,"ChrPis, ballade 17, v. 3",VERB,rendre,10
18,3,6,conclus,conclus,1703,Vpp,Vpp,conclure,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 3",VERB,conclure,10
19,4,1,a,a,1704,Pre,Pre,à,7s,bal,/V\,"ChrPis, ballade 17, v. 4",ADP,à,10
20,4,2,vostre,vostre,1704,Det,Det,votre,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 4",DET,votre,10
21,4,3,doulce,doulce,1704,Adj,Adj,doux,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 4",ADJ,doux,10
22,4,4,amistié,amistié,1704,N,N,,7s,bal,/V\.C/V\.'C/V\,"ChrPis, ballade 17, v. 4",NOUN,amitié,3
23,4,5,.,.,1704,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 4",PUNCT,.,9
24,5,1,reprenez,reprenez,1705,Vfin,Vfin,reprendre,7s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 17, v. 5",VERB,reprendre,10
25,5,2,autre,autre,1705,Adj,Adj,autre,7s,bal,'/V\.C/(e)\,"ChrPis, ballade 17, v. 5",ADJ,autre,10
26,5,3,maniere,maniere,1705,N,N,,7s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 17, v. 5",NOUN,manière,8
27,5,4,―,―,1705,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 5",PUNCT,―,6
28,6,1,pour,pour,1706,Pre,Pre,pour,7s,bal,C/V\,"ChrPis, ballade 17, v. 6",ADP,pour,10
29,6,2,dieu,dieu,1706,N,N,,7s,bal,C/V\,"ChrPis, ballade 17, v. 6",NOUN,dieu,8
30,6,3,",",",",1706,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 6",PUNCT,",",9
31,6,4,plus,plus,1706,Adv,Adv,plus,7s,bal,C/V\,"ChrPis, ballade 17, v. 6",ADV,plus,10
32,6,5,ne,ne,1706,Neg,Neg,ne,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 6",ADV,ne,10
33,6,6,vous,vous,1706,Prn,Prn$$,vous,7s,bal,C/V\,"ChrPis, ballade 17, v. 6",PRON,vous,10
34,6,7,doulez,doulez,1706,Vfin,Vfin,douloir,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 6",VERB,douloir,10
35,6,8,!,!,1706,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 6",PUNCT,!,9
36,7,1,et,et,1707,Crd,Crd,et,7s,bal,/V\,"ChrPis, ballade 17, v. 7",CCONJ,et,10
37,7,2,me,me,1707,Prn,Prn$$,me,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 7",PRON,me,10
38,7,3,faites,faites,1707,Vfin,Vfin,faire,7s,bal,'C/V\.C/e\,"ChrPis, ballade 17, v. 7",VERB,faire,10
39,7,4,bonne,bonne,1707,Adj,Adj,bon,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 7",ADJ,bon,10
40,7,5,chiere,chiere,1707,N,N,,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 7",NOUN,chère,3
41,7,6,!,!,1707,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 7",PUNCT,!,9
42,8,1,je,je,1708,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 8",PRON,je,10
43,8,2,vueil,vueil,1708,Vfin,Vfin,vouloir,7s,bal,C/V\,"ChrPis, ballade 17, v. 8",VERB,vouloir,10
44,8,3,quanque,quanque,1708,Qux,Qux,quanque,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 8",PRON,quanque,10
45,8,4,vous,vous,1708,Prn,Prn$,vous,7s,bal,C/V\,"ChrPis, ballade 17, v. 8",PRON,vous,10
46,8,5,voulez,voulez,1708,Vfin,Vfin,vouloir,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 8",VERB,vouloir,10
47,8,6,.,.,1708,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 8",PUNCT,.,9
48,9,1,ne,ne,1709,Crd,Crd,ne2,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 9",CCONJ,ne,10
49,9,2,plus,plus,1709,Adv,Adv,plus,7s,bal,C/V\,"ChrPis, ballade 17, v. 9",ADV,plus,10
50,9,3,ne,ne,1709,Neg,Neg,ne,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 9",ADV,ne,10
51,9,4,soiez,soiez,1709,Vfin,Vfin,être,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 9",VERB,être,10
52,9,5,reclus,reclus,1709,Vpp,Vpp,reclure,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 9",VERB,reclure,10
53,9,6,",",",",1709,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 9",PUNCT,",",9
54,10,1,ne,ne,1710,Crd,Crd,ne2,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 10",CCONJ,ne,10
55,10,2,pensif,pensif,1710,Adj,Adj,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 10",ADJ,pensif,9
56,10,3,",",",",1710,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 10",PUNCT,",",9
57,10,4,ne,ne,1710,Crd,Crd,ne2,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 10",CCONJ,ne,10
58,10,5,deshaitié,deshaitié,1710,Vpp,Vpp,deshaitier,7s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 17, v. 10",VERB,deshaitier,10
59,10,6,;,;,1710,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 10",PUNCT,;,3
60,11,1,mais,mais,1711,Crd,Crd,mais,7s,bal,C/V\,"ChrPis, ballade 17, v. 11",CCONJ,mais,10
61,11,2,de,de,1711,Pre,Pre,de,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 11",ADP,de,10
62,11,3,joye,joye,1711,N,N,,7s,bal,'C/V\./(e)\,"ChrPis, ballade 17, v. 11",NOUN,joie,8
63,11,4,aprenez,aprenez,1711,Vfin,Vfin,apprendre,7s,bal,/V\.C/e\.'C/V\,"ChrPis, ballade 17, v. 11",VERB,apprendre,10
64,11,5,l',l',1711,Det,Det,le,7s,bal,C/\,"ChrPis, ballade 17, v. 11",DET,le,10
65,11,6,us,us,1711,N,N,,7s,bal,/V\,"ChrPis, ballade 17, v. 11",NOUN,us,3
66,11,7,:,:,1711,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 11",PUNCT,:,9
67,12,1,car,car,1712,Crd,Crd,car,7s,bal,C/V\,"ChrPis, ballade 17, v. 12",CCONJ,car,10
68,12,2,bien,bien,1712,Adv,Adv,bien,7s,bal,C/V\,"ChrPis, ballade 17, v. 12",ADV,bien,10
69,12,3,avez,avez,1712,Vfin,Vfin,avoir,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 12",VERB,avoir,10
70,12,4,exploitié,exploitié,1712,Vpp,Vpp,exploiter,7s,bal,/V\.C/V\.'C/V\,"ChrPis, ballade 17, v. 12",VERB,exploiter,10
71,13,1,vers,vers,1713,Pre,Pre,vers,7s,bal,C/V\,"ChrPis, ballade 17, v. 13",ADP,vers,10
72,13,2,amours,amours,1713,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 13",NOUN,amour,8
73,13,3,qui,qui,1713,Qux,Qux,qui,7s,bal,C/V\,"ChrPis, ballade 17, v. 13",PRON,qui,10
74,13,4,n',n',1713,Neg,Neg,ne,7s,bal,C/\,"ChrPis, ballade 17, v. 13",ADV,ne,10
75,13,5,est,est,1713,Vfin,Vfin,être,7s,bal,/V\,"ChrPis, ballade 17, v. 13",VERB,être,10
76,13,6,pas,pas,1713,Neg,Neg,pas,7s,bal,C/V\,"ChrPis, ballade 17, v. 13",ADV,pas,10
77,13,7,fiere,fiere,1713,Adj,Adj,fier,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 13",ADJ,fier,10
78,14,1,encontre,encontre,1714,PrA,PrA,encontre,7s,bal,/V\.'C/V\.C/(e)\,"ChrPis, ballade 17, v. 14",ADP,encontre,10
79,14,2,vous,vous,1714,Prn,Prn,vous,7s,bal,C/V\,"ChrPis, ballade 17, v. 14",PRON,vous,10
80,14,3,;,;,1714,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 14",PUNCT,;,3
81,14,4,or,or,1714,Adv,Adv,or,7s,bal,/V\,"ChrPis, ballade 17, v. 14",ADV,or,10
82,14,5,",",",",1714,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 14",PUNCT,",",9
83,14,6,alez,alez,1714,Vfin,Vfin,aller,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 14",VERB,aller,10
84,14,7,",",",",1714,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 14",PUNCT,",",9
85,15,1,j',j',1715,Prn,Prn$,je,7s,bal,C/\,"ChrPis, ballade 17, v. 15",PRON,je,10
86,15,2,acorde,acorde,1715,Vfin,Vfin,accorder,7s,bal,/V\.'C/V\.C/(e)\,"ChrPis, ballade 17, v. 15",VERB,accorder,10
87,15,3,vostre,vostre,1715,Det,Det,votre,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 15",DET,votre,10
88,15,4,priere,priere,1715,N,N,,7s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 17, v. 15",NOUN,prière,8
89,15,5,.,.,1715,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 15",PUNCT,.,9
90,16,1,je,je,1716,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 16",PRON,je,10
91,16,2,vueil,vueil,1716,Vfin,Vfin,vouloir,7s,bal,C/V\,"ChrPis, ballade 17, v. 16",VERB,vouloir,10
92,16,3,quanque,quanque,1716,Qux,Qux,quanque,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 16",PRON,quanque,10
93,16,4,vous,vous,1716,Prn,Prn$,vous,7s,bal,C/V\,"ChrPis, ballade 17, v. 16",PRON,vous,10
94,16,5,voulez,voulez,1716,Vfin,Vfin,vouloir,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 16",VERB,vouloir,10
95,16,6,.,.,1716,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 16",PUNCT,.,9
96,17,1,trop,trop,1717,Adv,Adv,trop,7s,bal,C/V\,"ChrPis, ballade 17, v. 17",ADV,trop,10
97,17,2,mieulx,mieulx,1717,Adv,Adv,mieux,7s,bal,C/V\,"ChrPis, ballade 17, v. 17",ADV,mieux,10
98,17,3,m',m',1717,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 17, v. 17",PRON,me,10
99,17,4,atachent,atachent,1717,Vfin,Vfin,attacher,7s,bal,/V\.'C/V\.C/e\,"ChrPis, ballade 17, v. 17",VERB,attacher,10
100,17,5,qu',qu',1717,Sub,Sub,que,7s,bal,C/\,"ChrPis, ballade 17, v. 17",SCONJ,que,10
101,17,6,à,à,1717,Pre,Pre,à,7s,bal,/V\,"ChrPis, ballade 17, v. 17",ADP,à,10
102,17,7,glus,glus,1717,N,N,,7s,bal,C/V\,"ChrPis, ballade 17, v. 17",NOUN,glout,0
103,18,1,et,et,1718,Crd,Crd,et,7s,bal,/V\,"ChrPis, ballade 17, v. 18",CCONJ,et,10
104,18,2,d',d',1718,Pre,Pre,de,7s,bal,C/\,"ChrPis, ballade 17, v. 18",ADP,de,10
105,18,3,amours,amours,1718,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 18",NOUN,amour,8
106,18,4,font,font,1718,Vfin,Vfin,faire,7s,bal,C/V\,"ChrPis, ballade 17, v. 18",VERB,faire,10
107,18,5,le,le,1718,Det,Det,le,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 18",DET,le,10
108,18,6,traictié,traictié,1718,N,N,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 18",NOUN,traité,8
109,18,7,",",",",1718,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 18",PUNCT,",",9
110,19,1,de,de,1719,Pre,Pre,de,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 19",ADP,de,10
111,19,2,voz,voz,1719,Det,Det,votre,7s,bal,C/V\,"ChrPis, ballade 17, v. 19",DET,votre,10
112,19,3,larmes,larmes,1719,N,N,,7s,bal,'C/V\.C/e\,"ChrPis, ballade 17, v. 19",NOUN,larme,8
113,19,4,le,le,1719,Det,Det,le,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 19",DET,le,10
114,19,5,grant,grant,1719,Adj,Adj,grand,7s,bal,C/V\,"ChrPis, ballade 17, v. 19",ADJ,grand,10
115,19,6,flus,flus,1719,N,N,,7s,bal,C/V\,"ChrPis, ballade 17, v. 19",NOUN,flus,-10
116,20,1,qui,qui,1720,Qux,Qux,qui,7s,bal,C/V\,"ChrPis, ballade 17, v. 20",PRON,qui,10
117,20,2,m',m',1720,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 17, v. 20",PRON,me,10
118,20,3,occient,occient,1720,Vfin,Vfin,occire,7s,bal,/V\.'C/V\./e\,"ChrPis, ballade 17, v. 20",VERB,occire,10
119,20,4,à,à,1720,Pre,Pre,à,7s,bal,/V\,"ChrPis, ballade 17, v. 20",ADP,à,10
120,20,5,moitié,moitié,1720,N,N,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 20",NOUN,moitié,8
121,20,6,;,;,1720,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 20",PUNCT,;,3
122,21,1,ne,ne,1721,Crd,Crd,ne2,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 21",CCONJ,ne,10
123,21,2,plus,plus,1721,Adv,Adv,plus,7s,bal,C/V\,"ChrPis, ballade 17, v. 21",ADV,plus,10
124,21,3,je,je,1721,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 21",PRON,je,10
125,21,4,m',m',1721,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 17, v. 21",PRON,me,10
126,21,5,y,y,1721,Prn,Prn$$,y,7s,bal,/V\,"ChrPis, ballade 17, v. 21",PRON,y,10
127,21,6,met,met,1721,Vfin,Vfin,mettre,7s,bal,C/V\,"ChrPis, ballade 17, v. 21",VERB,mettre,10
128,21,7,enchere,enchere,1721,N,N,,7s,bal,/V\.'C/V\.C/(e)\,"ChrPis, ballade 17, v. 21",NOUN,enchère,6
129,21,8,;,;,1721,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 21",PUNCT,;,3
130,22,1,doulx,doulx,1722,Adj,Adj,doux,7s,bal,C/V\,"ChrPis, ballade 17, v. 22",ADJ,doux,10
131,22,2,ami,ami,1722,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 17, v. 22",NOUN,ami,3
132,22,3,",",",",1722,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 22",PUNCT,",",9
133,22,4,or,or,1722,Adv,Adv,or,7s,bal,/V\,"ChrPis, ballade 17, v. 22",ADV,or,10
134,22,5,m',m',1722,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 17, v. 22",PRON,me,10
135,22,6,acolez,acolez,1722,Vfin,Vfin,accoler,7s,bal,/V\.C/V\.'C/V\,"ChrPis, ballade 17, v. 22",VERB,accoler,10
136,22,7,!,!,1722,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 22",PUNCT,!,9
137,23,1,je,je,1723,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 23",PRON,je,10
138,23,2,suis,suis,1723,Vfin,Vfin,être,7s,bal,C/V\,"ChrPis, ballade 17, v. 23",VERB,être,10
139,23,3,vostre,vostre,1723,Det,Det,votre,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 23",DET,votre,10
140,23,4,amie,amie,1723,N,N,,7s,bal,/V\.'C/V\./(e)\,"ChrPis, ballade 17, v. 23",NOUN,ami,3
141,23,5,chere,chere,1723,Adj,Adj,cher,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 23",ADJ,cher,10
142,24,1,je,je,1724,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 17, v. 24",PRON,je,10
143,24,2,vueil,vueil,1724,Vfin,Vfin,vouloir,7s,bal,C/V\,"ChrPis, ballade 17, v. 24",VERB,vouloir,10
144,24,3,quanque,quanque,1724,Qux,Qux,quanque,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 17, v. 24",PRON,quanque,10
145,24,4,vous,vous,1724,Prn,Prn$,vous,7s,bal,C/V\,"ChrPis, ballade 17, v. 24",PRON,vous,10
146,24,5,voulez,voulez,1724,Vfin,Vfin,vouloir,7s,bal,C/V\.'C/V\,"ChrPis, ballade 17, v. 24",VERB,vouloir,10
147,24,6,.,.,1724,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 17, v. 24",PUNCT,.,9
148,25,1,helas,helas,2101,Exc,Exc,,7s,bal,/V\.'C/V\,"ChrPis, ballade 21, v. 1",INTJ,hélas,9
149,25,2,!,!,2101,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 1",PUNCT,!,9
150,25,3,doulx,doulx,2101,Adj,Adj,doux,7s,bal,C/V\,"ChrPis, ballade 21, v. 1",ADJ,doux,10
151,25,4,",",",",2101,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 1",PUNCT,",",9
152,25,5,loyaulx,loyaulx,2101,Adj,Adj,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 21, v. 1",ADJ,loyal,9
153,25,6,amis,amis,2101,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 21, v. 1",NOUN,ami,3
154,25,7,;,;,2101,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 1",PUNCT,;,3
155,26,1,en,en,2102,Pre,Pre,en,7s,bal,/V\,"ChrPis, ballade 21, v. 2",ADP,en,10
156,26,2,grant,grant,2102,Adj,Adj,grand,7s,bal,C/V\,"ChrPis, ballade 21, v. 2",ADJ,grand,10
157,26,3,desir,desir,2102,N,N,,7s,bal,C/V\.'C/V\,"ChrPis, ballade 21, v. 2",NOUN,désir,8
158,26,4,attendoie,attendoie,2102,Vfin,Vfin,attendre,7s,bal,/V\.C/V\.'C/V\./(e)\,"ChrPis, ballade 21, v. 2",VERB,attendre,10
159,27,1,le,le,2103,Det,Det,le,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 3",DET,le,10
160,27,2,terme,terme,2103,N,N,,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 21, v. 3",NOUN,terme,8
161,27,3,que,que,2103,Qux,Qux,que,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 3",PRON,que,10
162,27,4,m',m',2103,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 21, v. 3",PRON,me,10
163,27,5,aviez,aviez,2103,Vfin,Vfin,avoir,7s,bal,/V\.C/<V>\.'/V\,"ChrPis, ballade 21, v. 3",VERB,avoir,10
164,27,6,mis,mis,2103,Vpp,Vpp,mettre,7s,bal,C/V\,"ChrPis, ballade 21, v. 3",VERB,mettre,10
165,28,1,de,de,2104,Pre,Pre,de,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 4",ADP,de,10
166,28,2,retourner,retourner,2104,Vinf,Vinf,retourner,7s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 21, v. 4",VERB,retourner,10
167,28,3,;,;,2104,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 4",PUNCT,;,3
168,28,4,mais,mais,2104,Crd,Crd,mais,7s,bal,C/V\,"ChrPis, ballade 21, v. 4",CCONJ,mais,10
169,28,5,ma,ma,2104,Det,Det,mon,7s,bal,C/V\,"ChrPis, ballade 21, v. 4",DET,mon,10
170,28,6,joye,joye,2104,N,N,,7s,bal,'C/V\./(e)\,"ChrPis, ballade 21, v. 4",NOUN,joie,8
171,29,1,tourne,tourne,2105,Vfin,Vfin,tourner,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 21, v. 5",VERB,tourner,10
172,29,2,en,en,2105,Pre,Pre,en,7s,bal,/V\,"ChrPis, ballade 21, v. 5",ADP,en,10
173,29,3,dueil,dueil,2105,N,N,,7s,bal,C/V\,"ChrPis, ballade 21, v. 5",NOUN,deuil,8
174,29,4,:,:,2105,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 5",PUNCT,:,9
175,29,5,tout,tout,2105,QIs,QIs,tout,7s,bal,C/V\,"ChrPis, ballade 21, v. 5",PRON,tout,10
176,29,6,est,est,2105,Vfin,Vfin,être,7s,bal,/V\,"ChrPis, ballade 21, v. 5",VERB,être,10
177,29,7,cassé,cassé,2105,Vpp,Vpp,casser,7s,bal,C/V\.'C/V\,"ChrPis, ballade 21, v. 5",VERB,casser,10
178,29,8,",",",",2105,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 5",PUNCT,",",9
179,30,1,le,le,2106,Det,Det,le,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 6",DET,le,10
180,30,2,bon,bon,2106,Adj,Adj,bon,7s,bal,C/V\,"ChrPis, ballade 21, v. 6",ADJ,bon,10
181,30,3,espoir,espoir,2106,N,N,,7s,bal,/V\.'C/V\,"ChrPis, ballade 21, v. 6",NOUN,espoir,8
182,30,4,que,que,2106,Qux,Qux,que,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 6",PRON,que,10
183,30,5,j',j',2106,Prn,Prn$,je,7s,bal,C/\,"ChrPis, ballade 21, v. 6",PRON,je,10
184,30,6,avoie,avoie,2106,Vfin,Vfin,avoir,7s,bal,/V\.'C/V\./(e)\,"ChrPis, ballade 21, v. 6",VERB,avoir,10
185,30,7,",",",",2106,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 6",PUNCT,",",9
186,31,1,puis,puis,2107,PrA,PrA,puis,7s,bal,C/V\,"ChrPis, ballade 21, v. 7",ADV,puis,10
187,31,2,que,que,2107,Sub,Sub,que,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 7",SCONJ,que,10
188,31,3,le,le,2107,Det,Det,le,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 7",DET,le,10
189,31,4,terme,terme,2107,N,N,,7s,bal,'C/V\.C/(e)\,"ChrPis, ballade 21, v. 7",NOUN,terme,8
190,31,5,est,est,2107,Vfin,Vfin,être,7s,bal,/V\,"ChrPis, ballade 21, v. 7",VERB,être,10
191,31,6,passé,passé,2107,Vpp,Vpp,passer,7s,bal,C/V\.'C/V\,"ChrPis, ballade 21, v. 7",VERB,passer,10
192,31,7,.,.,2107,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 7",PUNCT,.,9
193,32,1,vous,vous,2108,Prn,Prn$,vous,7s,bal,C/V\,"ChrPis, ballade 21, v. 8",PRON,vous,10
194,32,2,m',m',2108,Prn,Prn$$,me,7s,bal,C/\,"ChrPis, ballade 21, v. 8",PRON,me,10
195,32,3,aviés,aviés,2108,Vfin,Vfin,avoir,7s,bal,/V\.C/<V>\.'/V\,"ChrPis, ballade 21, v. 8",VERB,avoir,10
196,32,4,dit,dit,2108,Vpp,Vpp,dire,7s,bal,C/V\,"ChrPis, ballade 21, v. 8",VERB,dire,10
197,32,5,et,et,2108,Crd,Crd,et,7s,bal,/V\,"ChrPis, ballade 21, v. 8",CCONJ,et,10
198,32,6,promis,promis,2108,Vpp,Vpp,promettre,7s,bal,C/V\.'C/V\,"ChrPis, ballade 21, v. 8",VERB,promettre,10
199,32,7,",",",",2108,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 8",PUNCT,",",9
200,33,1,et,et,2109,Crd,Crd,et,7s,bal,/V\,"ChrPis, ballade 21, v. 9",CCONJ,et,10
201,33,2,aussi,aussi,2109,Adv,Adv,aussi,7s,bal,/V\.'C/V\,"ChrPis, ballade 21, v. 9",ADV,aussi,10
202,33,3,je,je,2109,Prn,Prn$,je,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 9",PRON,je,10
203,33,4,l',l',2109,Prn,Prn$$,le,7s,bal,C/\,"ChrPis, ballade 21, v. 9",PRON,le,10
204,33,5,esperoie,esperoie,2109,Vfin,Vfin,espérer,7s,bal,/V\.C/e\.'C/V\./(e)\,"ChrPis, ballade 21, v. 9",VERB,espérer,10
205,33,6,",",",",2109,Pnc,Pnc,,7s,bal,,"ChrPis, ballade 21, v. 9",PUNCT,",",9
206,34,1,que,que,2110,Sub,Sub,que,7s,bal,C/(e)\,"ChrPis, ballade 21, v. 10",SCONJ,que,10
207,34,2,deux,deux,2110,QIs,QIs,deux,7s,bal,C/V\,"ChrPis, ballade 21, v. 10",ADJ|ADV|DET|NUM|PRON,deux,10
208,34,3,moys,moys,2110,N,N,,7s,bal,C/V\,"ChrPis, ballade 21, v. 10",NOUN,mois,8
209,34,4,ou,ou,2110,Crd,Crd,ou,7s,bal,/V\,"ChrPis, ballade 21, v. 10",CCONJ,ou,10
210,34,5,trois,trois,2110,QIs,QIs,trois,7s,bal,C/V\,"ChrPis, ballade 21, v. 10",ADJ|ADV|DET|NUM|PRON,trois,10
