"wd_id","line_id","linewd","word","lex_id","tag","textlineid","TT lemma"
"1","1","1","Orguilleux","orguilleux","ADJ","II_1","<unknown>"
"2","1","2","bruit","bruit","NOM","II_1","bruit_+IT"
"3","1","3",",",",","PON","II_1",","
"4","1","4","confit","confit","VER","II_1","<nolem>"
"5","1","5","en","en","PRE","II_1","en1_+S"
"6","1","6","felonnie","felonnie","NOM","II_1","felonie_*+IT"
"7","1","7",",",",","PON","II_1",","
"8","2","1","Attribué","attribué","VER","II_2","<unknown>"
"9","2","2","a","a","PRE","II_2","a_S"
"10","2","3","valeur","valeur","NOM","II_2","valor_*+CIT"
"11","2","4","sans","sans","PRE","II_2","sans_+S"
"12","2","5","raison","raison","NOM","II_2","raison_+CIT"
"13","2","6",",",",","PON","II_2",","
"14","3","1","Demonstre","demonstre","VER","II_3","demostrer_*+T"
"15","3","2","assez","assez","ADV","II_3","assez_+IT"
"16","3","3","l'","l'","DET:def","II_3","le_S"
"17","3","4","apperte","apperte","ADJ","II_3","apert_*+I"
"18","3","5","tirannie","tirannie","GDF","II_3","tyrannie_G"
"19","4","1","Qui","qui","PROCON","II_4","qui_S"
"20","4","2","ce","ce","DET:demo","II_4","cel|cist_S|S"
"21","4","3","lÿon","lyon","NOM","II_4","lïon_+IT"
"22","4","4","maintient","maintient","VER","II_4","tenir_M"
"23","4","5","en","en","PRE","II_4","en1_+S"
"24","4","6","seigneurie","seigneurie","NOM","II_4","<nolem>"
"25","4","7",",",",","PON","II_4",","
"26","5","1","Et","et","CON:coord","II_5","et_S"
"27","5","2","contre","contre","PRE","II_5","contre_S"
"28","5","3","droit","droit","NOM","II_5","droit_CIT"
"29","5","4","fait","fait","VER","II_5","faire|farre_+CMI|M"
"30","5","5","fleurir","fleurir","VER","II_5","florir_+T"
"31","5","6","sa","sa","DET:poss","II_5","son4_S"
"32","5","7","maison","maison","NOM","II_5","maison|mason_+CIT|+T"
"33","5","8",";",";","PON","II_5",";"
"34","6","1","Mais","mais","CON:coord","II_6","mais_S"
"35","6","2","en","en","PRE","II_6","en1_+S"
"36","6","3","brief","brief","ADJ","II_6","brief_IT"
"37","6","4","temps","temps","NOM","II_6","tens_+CT"
"38","6","5","reviendra","reviendra","VER","II_6","<unknown>"
"39","6","6","la","la","DET:def","II_6","le_S"
"40","6","7","saison","saison","NOM","II_6","saison_+IT"
"41","7","1","Que","que","PROCON","II_7","que3_S"
"42","7","2","par","par","PRE","II_7","par_S"
"43","7","3","lez","lez","DET:def","II_7","le_S"
"44","7","4","fais","fais","NOM","II_7","fais_+IT"
"45","7","5","de","de","PRE","II_7","de_+S"
"46","7","6","moy","moy","PRO:pers","II_7","je_S"
"47","7","7",",",",","PON","II_7",","
"48","7","8","qui","qui","PROCON","II_7","qui_S"
"49","7","9","suis","suis","VER","II_7","estre_M"
"50","7","10","Envie","envie","NOM","II_7","envie_+IT"
"51","7","11",",",",","PON","II_7",","
"52","8","1","Il","il","PRO:pers","II_8","il_S"
"53","8","2","mauldira","mauldira","VER","II_8","<unknown>"
"54","8","3","par","par","PRE","II_8","par_S"
"55","8","4","desespoir","desespoir","NOM","II_8","desespoir_+T"
"56","8","5","sa","sa","DET:poss","II_8","son4_S"
"57","8","6","vie","vie","NOM","II_8","vie1|voie_+T|+T"
"58","8","7",".",".","PON","II_8","."
"59","9","1","Fais","fais","VER","II_9","faire_+CMI"
"60","9","2","envïeux","envieux","NOM","II_9","<unknown>"
"61","9","3",",",",","PON","II_9",","
"62","9","4","de","de","PRE","II_9","de_+S"
"63","9","5","tous","tous","DET:ind","II_9","tot_S"
"64","9","6","biens","biens","NOM","II_9","bien2|bien_+I|CI"
"65","9","7","devestus","devestus","VER","II_9","desvestir_+M"
"66","9","8",",",",","PON","II_9",","
"67","10","1","Pour","pour","PRE","II_10","por2_+S"
"68","10","2","se","se","PRO:invar","II_10","ce1_S"
"69","10","3","couvrir","couvrir","VER","II_10","covrir_*+M"
"70","10","4","tous","tous","DET:ind","II_10","tot_S"
"71","10","5","faulx","faulx","ADJ","II_10","<nolem>"
"72","10","6","moyens","moyens","ADJ","II_10","moiien_*Z"
"73","10","7","contreuvent","contreuvent","NOM","II_10","<unknown>"
"74","10","8",",",",","PON","II_10",","
"75","11","1","Et","et","CON:coord","II_11","et_S"
"76","11","2",",",",","PON","II_11",","
"77","11","3","en","en","PRE","II_11","en1_+S"
"78","11","4","querant","querant","VER","II_11","querre_+I"
"79","11","5","par","par","PRE","II_11","par_S"
"80","11","6","l'","l'","DET:def","II_11","le_S"
"81","11","7","estrain","estrain","NOM","II_11","estraim_+I"
"82","11","8","les","les","DET:def","II_11","le_S"
"83","11","9","festus","festus","NOM","II_11","festu_*+IT"
"84","11","10",",",",","PON","II_11",","
"85","12","1","Calumpnient","calumpnient","VER","II_12","<unknown>"
"86","12","2","lez","lez","DET:def","II_12","le_S"
"87","12","3","oeuvres","oeuvres","NOM","II_12","uevre_*+Z"
"88","12","4","dez","dez","PREDET:de","II_12","de+le_S"
"89","12","5","vertus","vertus","NOM","II_12","vertu_*+CIT"
"90","13","1","Et","et","CON:coord","II_13","et_S"
"91","13","2","leurs","leurs","DET:poss","II_13","lor2_S"
"92","13","3","effectz","effectz","NOM","II_13","<unknown>"
"93","13","4","desdaignent","desdaignent","VER","II_13","<unknown>"
"94","13","5","et","et","CON:coord","II_13","et_S"
"95","13","6","repreuvent","repreuvent","VER","II_13","<unknown>"
"96","13","7",";",";","PON","II_13",";"
"97","14","1","Mais","mais","CON:coord","II_14","mais_S"
"98","14","2","non","non","ADV","II_14","ne1_+Z"
"99","14","3","pourtant","pourtant","ADV","II_14","por_tant_Z"
"100","14","4","lez","lez","DET:def","II_14","le_S"
"101","14","5","vertus","vertus","NOM","II_14","vertu_*+CIT"
"102","14","6","ne","ne","PRO:clit","II_14","en2_S"
"103","14","7","s'","s'","PRO:pers","II_14","soi1_S"
"104","14","8","esmeuvent","esmeuvent","VER","II_14","<unknown>"
"105","14","9",",",",","PON","II_14",","
"106","15","1","Ains","ains","ADV","II_15","ainc|ains3_+T|G"
"107","15","2",",",",","PON","II_15",","
"108","15","3","procedens","procedens","ADV","II_15","<unknown>"
"109","15","4","par","par","PRE","II_15","par_S"
"110","15","5","fait","fait","VER","II_15","faire|farre_+CMI|M"
"111","15","6","doulx","doulx","ADJ","II_15","<nolem>"
"112","15","7","et","et","CON:coord","II_15","et_S"
"113","15","8","begnin","begnin","NOM","II_15","<unknown>"
"114","15","9",",",",","PON","II_15",","
"115","16","1","Vainquent","vainquent","VER","II_16","veintre_+M"
"116","16","2","Envie","envie","NOM","II_16","envie_+IT"
"117","16","3","et","et","CON:coord","II_16","et_S"
"118","16","4","son","son","DET:poss","II_16","son4_S"
"119","16","5","mortel","mortel","ADJ","II_16","mortel_+IT"
"120","16","6","venin","venin","NOM","II_16","venin_+IT"
"121","16","7",".",".","PON","II_16","."
"122","17","1","Si","si","ADV","II_17","si_+IT"
"123","17","2","de","de","PRE","II_17","de_+S"
"124","17","3","legier","legier","ADJ","II_17","legier2|legier_+T|I"
"125","17","4","ne","ne","PRO:clit","II_17","en2_S"
"126","17","5","peult","peult","VER","II_17","pouvoir_M"
"127","17","6","estre","estre","VER","II_17","entr'estre|estre1_+M|+IT"
"128","17","7","vainqueur","vainqueur","NOM","II_17","<unknown>"
"129","18","1","Qui","qui","PROCON","II_18","qui_S"
"130","18","2","de","de","PRE","II_18","de_+S"
"131","18","3","mes","mes","DET:poss","II_18","mon1_S"
"132","18","4","dars","dars","NOM","II_18","dars_+T"
"133","18","5","est","est","VER","II_18","ester|estre1_+M|+I"
"134","18","6","au","au","PREDET:a","II_18","a+le_S"
"135","18","7","vif","vif","ADJ","II_18","vif2|vif_C|IT"
"136","18","8","assailly","assailly","VER","II_18","assalir_+I"
"137","18","9",";",";","PON","II_18",";"
"138","19","1","Car","car","CON:coord","II_19","car_S"
"139","19","2","quant","quant","ADV","II_19","cant_C"
"140","19","3","j'","j'","PRO:pers","II_19","je_S"
"141","19","4","espans","espans","VER","II_19","espandre_*+I"
"142","19","5","mon","mon","DET:poss","II_19","mon1_S"
"143","19","6","brassin","brassin","NOM","II_19","bracin_+T"
"144","19","7","et","et","CON:coord","II_19","et_S"
"145","19","8","liqueur","liqueur","NOM","II_19","licor_*+T"
"146","20","1","A","a","PRE","II_20","a_S"
"147","20","2","bon","bon","ADJ","II_20","bon_+CIT"
"148","20","3","prouffit","prouffit","NOM","II_20","porfit2_*T"
"149","20","4",",",",","PON","II_20",","
"150","20","5","il","il","PRO:pers","II_20","il_S"
"151","20","6","n'","n'","PRO:clit","II_20","en2_S"
"152","20","7","y","y","PRO:clit","II_20","i2_S"
"153","20","8","a","a","VER","II_20","avoir_+CMI"
"154","20","9","si","si","DET:poss","II_20","son4_S"
"155","20","10","bon","bon","ADJ","II_20","bon_+CIT"
"156","20","11","cuer","cuer","NOM","II_20","cuer1|cuer2_+T|+IT"
"157","21","1","Qui","qui","PROCON","II_21","qui_S"
"158","21","2","tout","tout","PRO:ind","II_21","tot_S"
"159","21","3","a","a","PRE","II_21","a_S"
"160","21","4","cop","cop","NOM","II_21","cop|coup1_+T|+IT"
"161","21","5","ne","ne","PRO:clit","II_21","en2_S"
"162","21","6","soit","soit","VER","II_21","estre1|savoir_+I|+M"
"163","21","7","mat","mat","ADJ","II_21","mat_+IT"
"164","21","8","et","et","CON:coord","II_21","et_S"
"165","21","9","failly","failly","VER","II_21","falir_+IM"
"166","21","10",",",",","PON","II_21",","
"167","22","1","Et","et","CON:coord","II_22","et_S"
"168","22","2",",",",","PON","II_22",","
"169","22","3","quant","quant","ADV","II_22","cant_C"
"170","22","4","il","il","PRO:pers","II_22","il_S"
"171","22","5","a","a","VER","II_22","avoir_+CMI"
"172","22","6","fremy","fremy","VER","II_22","fremir_+M"
"173","22","7","et","et","CON:coord","II_22","et_S"
"174","22","8","tressailly","tressailly","VER","II_22","tressalir_+I"
"175","22","9",",",",","PON","II_22",","
"176","23","1","Possible","possible","ADJ","II_23","possible_+T"
"177","23","2","n'","n'","PRO:clit","II_23","en2_S"
"178","23","3","est","est","VER","II_23","ester|estre1_+M|+I"
"179","23","4","de","de","PRE","II_23","de_+S"
"180","23","5","sa","sa","DET:poss","II_23","son4_S"
"181","23","6","force","force","NOM","II_23","force1|force2_+T|+IT"
"182","23","7","reprendre","reprendre","VER","II_23","reprendre1|reprendre2_+T|+T"
"183","23","8",",",",","PON","II_23",","
"184","24","1","Ains","ains","ADV","II_24","ainc|ains3_+T|G"
"185","24","2","le","le","PRO:pers","II_24","il_S"
"186","24","3","convient","convient","VER","II_24","convivre_*M"
"187","24","4","vaincu","vaincu","VER","II_24","veintre_+MI"
"188","24","5","a","a","PRE","II_24","a_S"
"189","24","6","mez","mez","DET:poss","II_24","mon1_S"
"190","24","7","las","las","NOM","II_24","laz1_+T"
"191","24","8","rendre","rendre","VER","II_24","rendre_+MIT"
"192","24","9",".",".","PON","II_24","."
"193","25","1","Combien","combien","ADV","II_25","combien_Z"
"194","25","2","que","que","PROCON","II_25","que3_S"
"195","25","3","fait","fait","VER","II_25","faire|farre_+CMI|M"
"196","25","4","envïeux","envieux","NOM","II_25","<unknown>"
"197","25","5","soit","soit","VER","II_25","estre1|savoir_+I|+M"
"198","25","6","couvert","couvert","VER","II_25","covrir_+M"
"199","26","1","De","de","PRE","II_26","de_+S"
"200","26","2","traÿson","trayson","NOM","II_26","träison_+I"
"201","26","3","et","et","CON:coord","II_26","et_S"
"202","26","4","secret","secret","NOM","II_26","secré_T"
"203","26","5","a","a","PRE","II_26","a_S"
"204","26","6","l'","l'","DET:def","II_26","le_S"
"205","26","7","entree","entree","NOM","II_26","entree_+IT"
"206","26","8",".",".","PON","II_26","."
"207","27","1","Si","si","ADV","II_27","si_+IT"
"208","27","2","est","est","VER","II_27","ester|estre1_+M|+I"
"209","27","3","il","il","PRO:pers","II_27","il_S"
"210","27","4","nud","nud","ADJ","II_27","nu_I"
"211","27","5",",",",","PON","II_27",","
"212","27","6","patent","patent","ADJ","II_27","patent_+T"
"213","27","7","et","et","CON:coord","II_27","et_S"
"214","27","8","descouvert","descouvert","VER","II_27","descovrir_*+IT"
"215","27","9",",",",","PON","II_27",","
"216","28","1","Et","et","CON:coord","II_28","et_S"
"217","28","2","en","en","PRE","II_28","en1_+S"
"218","28","3","tous","tous","DET:ind","II_28","tot_S"
"219","28","4","lieux","lieux","NOM","II_28","lieu_+Z"
"220","28","5","publiquement","publiquement","ADV","II_28","<unknown>"
"221","28","6","ouvert","ouvert","VER","II_28","ouvrir_M"
"222","28","7",",",",","PON","II_28",","
"223","29","1","Ains","ains","ADV","II_29","ainc|ains3_+T|G"
"224","29","2","que","que","PROCON","II_29","que3_S"
"225","29","3","vertu","vertu","NOM","II_29","vertu_+CIT"
"226","29","4","soit","soit","VER","II_29","estre1|savoir_+I|+M"
"227","29","5","blessie","blessie","VER","II_29","<unknown>"
"228","29","6","ou","ou","PREDET:en","II_29","en1+le_S"
"229","29","7","oultree","oultree","NOM","II_29","<unknown>"
"230","29","8",";",";","PON","II_29",";"
"231","30","1","Car","car","CON:coord","II_30","car_S"
"232","30","2","en","en","PRE","II_30","en1_+S"
"233","30","3","vray","vray","ADJ","II_30","verai_+T"
"234","30","4","cuer","cuer","NOM","II_30","cuer1|cuer2_+T|+IT"
"235","30","5","est","est","VER","II_30","ester|estre1_+M|+I"
"236","30","6","tant","tant","ADV","II_30","tant_CI"
"237","30","7","enregistree","enregistree","VER","II_30","enregistrer_*+T"
"238","31","1","Des","des","PREDET:de","II_31","de+le_S"
"239","31","2","envïeux","envieux","NOM","II_31","<unknown>"
"240","31","3","la","la","PRO:pers","II_31","il_S"
"241","31","4","tresaigre","tresaigre","VER","II_31","<unknown>"
"242","31","5","pointure","pointure","NOM","II_31","peinture|pointure_+IT|+T"
"243","31","6",",",",","PON","II_31",","
"244","32","1","Qu'","qu'","PROCON","II_32","que1|que2|que3|que4_S|S|S|S"
"245","32","2","il","il","PRO:pers","II_32","il_S"
"246","32","3","se","se","PRO:pers","II_32","soi1_S"
"247","32","4","pourvoit","pourvoit","VER","II_32","porvëoir_*+I"
"248","32","5","encontre","encontre","PRE","II_32","encontre1_S"
"249","32","6","la","la","DET:def","II_32","le_S"
"250","32","7","blessure","blessure","NOM","II_32","<unknown>"
"251","32","8",".",".","PON","II_32","."
"252","33","1","Pourveu","pourveu","VER","II_33","porvëoir_*+M"
"253","33","2","en","en","PRE","II_33","en1_+S"
"254","33","3","temps","temps","NOM","II_33","tens_+CT"
"255","33","4","et","et","CON:coord","II_33","et_S"
"256","33","5","en","en","PRE","II_33","en1_+S"
"257","33","6","temps","temps","NOM","II_33","tens_+CT"
"258","33","7","despourveu","despourveu","VER","II_33","desporvoir_M"
"259","34","1","Se","se","PRO:pers","II_34","soi1_S"
"260","34","2","treuve","treuve","VER","II_34","trover_+Z"
"261","34","3","cil","cil","PRO:demo","II_34","cel_S"
"262","34","4","que","que","PROCON","II_34","que3_S"
"263","34","5","tousjours","tousjours","GDF","II_34","toxique_G"
"264","34","6","j'","j'","PRO:pers","II_34","je_S"
"265","34","7","aguillonne","aguillonne","VER","II_34","aguilloner_+M"
"266","34","8",",",",","PON","II_34",","
"267","35","1","Car","car","CON:coord","II_35","car_S"
"268","35","2","jamais","jamais","ADV","II_35","ja|jamais_+IT|C"
"269","35","3","jour","jour","NOM","II_35","jor_+C"
"270","35","4","je","je","PRO:pers","II_35","je_S"
"271","35","5","ne","ne","PRO:clit","II_35","en2_S"
"272","35","6","cesse","cesse","VER","II_35","cesser_+CMI"
"273","35","7",",",",","PON","II_35",","
"274","35","8","pourveu","pourveu","VER","II_35","porvëoir_*+M"
"275","36","1","Que","que","PROCON","II_36","que3_S"
"276","36","2","je","je","PRO:pers","II_36","je_S"
"277","36","3","treuve","treuve","VER","II_36","trover_+Z"
"278","36","4","mon","mon","DET:poss","II_36","mon1_S"
"279","36","5","homme","homme","NOM","II_36","ome_+C"
"280","36","6","estre","estre","VER","II_36","entr'estre|estre1_+M|+IT"
"281","36","7","impourveu","impourveu","NIL","II_36","improveu_G"
"282","37","1","Contre","contre","PRE","II_37","contre_S"
"283","37","2","l'","l'","DET:def","II_37","le_S"
"284","37","3","assault","assault","NOM","II_37","<unknown>"
"285","37","4","que","que","PROCON","II_37","que3_S"
"286","37","5","frequentement","frequentement","NOM","II_37","frequentement_+T"
"287","37","6","donne","donne","VER","II_37","doner_+CM"
"288","37","7",".",".","PON","II_37","."
"289","38","1","Et","et","CON:coord","II_38","et_S"
"290","38","2","se","se","PRO:pers","II_38","soi1_S"
"291","38","3","en","en","PRO:clit","II_38","en2_S"
"292","38","4","cessant","cessant","VER","II_38","cesser_+M"
"293","38","5","par","par","PRE","II_38","par_S"
"294","38","6","trieve","trieve","NOM","II_38","trieue_+T"
"295","38","7","l'","l'","PRO:pers","II_38","il_S"
"296","38","8","abandonne","abandonne","VER","II_38","abandoner_+M"
"297","38","9",",",",","PON","II_38",","
"298","39","1","C'","c'","PROCON","II_39","ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
"299","39","2","est","est","VER","II_39","ester|estre1_+M|+I"
"300","39","3","seulement","seulement","ADV","II_39","solement_CI"
"301","39","4","pour","pour","PRE","II_39","por2_+S"
"302","39","5","plus","plus","ADV","II_39","plus_CI"
"303","39","6","aise","aise","NOM","II_39","aise_+GIT"
"304","39","7","espïer","espier","VER","II_39","espiier1_+T"
"305","40","1","Et","et","CON:coord","II_40","et_S"
"306","40","2","pour","pour","PRE","II_40","por2_+S"
"307","40","3","aprés","aprés","ADV","II_40","après_I"
"308","40","4","frapper","frapper","VER","II_40","fraper_+M"
"309","40","5","sans","sans","PRE","II_40","sans_+S"
"310","40","6","desfïer","desier","VER","II_40","desfïer_+IT"
"311","40","7",".",".","PON","II_40","."
"312","41","1","Trop","trop","ADV","II_41","trop_+IT"
"313","41","2","peu","peu","ADV","II_41","poi_Z"
"314","41","3","prouffite","prouffite","VER","II_41","<unknown>"
"315","41","4","a","a","PRE","II_41","a_S"
"316","41","5","toy","toy","PRO:pers","II_41","tu_S"
"317","41","6","la","la","DET:def","II_41","le_S"
"318","41","7","desfïance","desfiance","NOM","II_41","desfïance_+IT"
"319","41","8",",",",","PON","II_41",","
"320","42","1","La","la","DET:def","II_42","le_S"
"321","42","2","trieve","trieve","NOM","II_42","trieue_+T"
"322","42","3","ou","ou","PREDET:en","II_42","en1+le_S"
"323","42","4","paix","paix","NOM","II_42","pais_+Z"
"324","42","5","que","que","PROCON","II_42","que3_S"
"325","42","6","fais","fais","VER","II_42","faire_+CMI"
"326","42","7","a","a","PRE","II_42","a_S"
"327","42","8","ce","ce","DET:demo","II_42","cel|cist_S|S"
"328","42","9","lÿon","lyon","NOM","II_42","lïon_+IT"
"329","43","1","Pource","pource","VER","II_43","<unknown>"
"330","43","2","qu'","qu'","PROCON","II_43","que1|que2|que3|que4_S|S|S|S"
"331","43","3","il","il","PRO:pers","II_43","il_S"
"332","43","4","n'","n'","PRO:clit","II_43","en2_S"
"333","43","5","a","a","VER","II_43","avoir_+CMI"
"334","43","6","sur","sur","PRE","II_43","sor2_+S"
"335","43","7","toy","toy","PRO:pers","II_43","tu_S"
"336","43","8","point","point","NOM","II_43","point_+CIT"
"337","43","9","de","de","PRE","II_43","de_+S"
"338","43","10","fïance","fiance","NOM","II_43","fïance_+IT"
"339","43","11",",",",","PON","II_43",","
"340","44","1","Et","et","CON:coord","II_44","et_S"
"341","44","2","te","te","PRO:pers","II_44","tu_S"
"342","44","3","congnoit","congnoit","VER","II_44","cognoistre_M"
"343","44","4","plainne","plainne","ADJ","II_44","plein_+I"
"344","44","5","de","de","PRE","II_44","de_+S"
"345","44","6","decepvance","decepvance","NOM","II_44","<unknown>"
"346","44","7",",",",","PON","II_44",","
"347","45","1","Ayant","ayant","VER","II_45","avoir_+M"
"348","45","2","vices","vices","NOM","II_45","vice_I"
"349","45","3","plus","plus","ADV","II_45","plus_CI"
"350","45","4","d'","d'","PRE","II_45","de_+S"
"351","45","5","ung","ung","DET:ndf","II_45","un_S"
"352","45","6","grant","grant","ADJ","II_45","grant_+CIT"
"353","45","7","milïon","milion","NOM","II_45","milïon1|milïon2_+T|+T"
"354","45","8",",",",","PON","II_45",","
"355","46","1","Et","et","CON:coord","II_46","et_S"
"356","46","2","s'","s'","PRO:pers","II_46","soi1_S"
"357","46","3","il","il","PRO:pers","II_46","il_S"
"358","46","4","ne","ne","PRO:clit","II_46","en2_S"
"359","46","5","fait","fait","VER","II_46","faire|farre_+CMI|M"
"360","46","6","quelque","quelque","ADJ","II_46","quelque_C"
"361","46","7","rebellïon","rebellion","NOM","II_46","rebellïon_+T"
"362","47","1","A","a","PRE","II_47","a_S"
"363","47","2","tez","tez","ADJ","II_47","tel_+Z"
"364","47","3","assaulx","assaulx","NOM","II_47","<unknown>"
"365","47","4",",",",","PON","II_47",","
"366","47","5","ains","ains","ADV","II_47","ainc|ains3_+T|G"
"367","47","6","pourvoit","pourvoit","VER","II_47","porvëoir_*+I"
"368","47","7","sans","sans","PRE","II_47","sans_+S"
"369","47","8","mot","mot","NOM","II_47","mot_+CIT"
"370","47","9","dire","dire","VER","II_47","dire_+MIT"
"371","47","10",",",",","PON","II_47",","
"372","48","1","Par","par","PRE","II_48","par_S"
"373","48","2","ce","ce","PRO:invar","II_48","ce1_S"
"374","48","3","te","te","PRO:pers","II_48","tu_S"
"375","48","4","vaint","vaint","VER","II_48","veintre_+MI"
"376","48","5","et","et","CON:coord","II_48","et_S"
"377","48","6","fait","fait","VER","II_48","faire|farre_+CMI|M"
"378","48","7","croistre","croistre","VER","II_48","croissir|croistre_+T|+MIT"
"379","48","8","ton","ton","DET:poss","II_48","ton4_S"
"380","48","9","ire","ire","NOM","II_48","ire_+IT"
"381","48","10",".",".","PON","II_48","."
"382","49","1","Mais","mais","CON:coord","II_49","mais_S"
"383","49","2","que","que","PROCON","II_49","que3_S"
"384","49","3","fait","fait","VER","II_49","faire|farre_+CMI|M"
"385","49","4","il","il","PRO:pers","II_49","il_S"
"386","49","5","plus","plus","ADV","II_49","plus_CI"
"387","49","6","soubz","soubz","PRE","II_49","soz_S"
"388","49","7","vostre","vostre","DET:poss","II_49","vostre_S"
"389","49","8","banniere","banniere","NOM","II_49","baniere_*+IT"
"390","50","1","Que","que","PROCON","II_50","que3_S"
"391","50","2","desoubz","desoubz","VER","II_50","<unknown>"
"392","50","3","moy","moy","PRO:pers","II_50","je_S"
"393","50","4","?","?","PON","II_50","?"
"394","50","5","Dictes","dictes","VER","II_50","dire_+M"
"395","50","6","le","le","PRO:pers","II_50","il_S"
"396","50","7","s'","s'","PRO:pers","II_50","soi1_S"
"397","50","8","il","il","PRO:pers","II_50","il_S"
"398","50","9","vous","vous","PRO:pers","II_50","vos1_S"
"399","50","10","plait","plait","VER","II_50","plaire_+M"
"400","50","11",".",".","PON","II_50","."
"401","51","1","De","de","PRE","II_51","de_+S"
"402","51","2","quoy","quoy","PRO:invar","II_51","coi2_S"
"403","51","3","luy","luy","PRO:pers","II_51","il|loi1_S|S"
"404","51","4","sert","sert","VER","II_51","servir_+MI"
"405","51","5","suÿr","suyr","VER","II_51","sivre|suivre|suïr_+M|M|M"
"406","51","6","vostre","vostre","DET:poss","II_51","vostre_S"
"407","51","7","maniere","maniere","NOM","II_51","maniere_+CIT"
"408","51","8",",",",","PON","II_51",","
"409","52","1","Avoir","avoir","VER","II_52","avoir_+MIT"
"410","52","2","en","en","PRE","II_52","en1_+S"
"411","52","3","vous","vous","PRO:pers","II_52","vos1_S"
"412","52","4","toute","toute","DET:ind","II_52","tot_S"
"413","52","5","fïance","fiance","NOM","II_52","fïance_+IT"
"414","52","6","entiere","entiere","ADJ","II_52","entier_*+I"
"415","52","7",",",",","PON","II_52",","
"416","53","1","Et","et","CON:coord","II_53","et_S"
"417","53","2","en","en","PRE","II_53","en1_+S"
"418","53","3","moy","moy","PRO:pers","II_53","je_S"
"419","53","4","non","non","ADV","II_53","ne1_+Z"
"420","53","5","?","?","PON","II_53","?"
"421","53","6","Je","je","PRO:pers","II_53","je_S"
"422","53","7","n'","n'","PRO:clit","II_53","en2_S"
"423","53","8","entens","entens","VER","II_53","entendre_+M"
"424","53","9","point","point","NOM","II_53","point_+CIT"
"425","53","10","ce","ce","PRO:invar","II_53","ce1_S"
"426","53","11","plait","plait","VER","II_53","plaire_+M"
"427","53","12",".",".","PON","II_53","."
"428","54","1","Quel","quel","ADJ","II_54","quel_C"
"429","54","2","chose","chose","NOM","II_54","chose_+CIT"
"430","54","3","a","a","PRE","II_54","a_S"
"431","54","4","il","il","PRO:pers","II_54","il_S"
"432","54","5","a","a","PRE","II_54","a_S"
"433","54","6","sa","sa","DET:poss","II_54","son4_S"
"434","54","7","venue","venue","NOM","II_54","venüe_+IIdTd"
"435","54","8","fait","fait","VER","II_54","faire|farre_+CMI|M"
"436","54","9","?","?","PON","II_54","?"
"437","55","1","Vous","vous","PRO:pers","II_55","vos1_S"
"438","55","2","dictes","dictes","VER","II_55","dire_+M"
"439","55","3","moult","moult","ADV","II_55","mout_I"
"440","55","4","et","et","CON:coord","II_55","et_S"
"441","55","5","si","si","ADV","II_55","si_+IT"
"442","55","6","ne","ne","PRO:clit","II_55","en2_S"
"443","55","7","dictes","dictes","VER","II_55","dire_+M"
"444","55","8","riens","riens","ADV","II_55","riens_Z"
"445","55","9",",",",","PON","II_55",","
"446","56","1","En","en","PRO:clit","II_56","en2_S"
"447","56","2","le","le","PRO:pers","II_56","il_S"
"448","56","3","louant","louant","VER","II_56","hautlouer_M"
"449","56","4","de","de","PRE","II_56","de_+S"
"450","56","5","vous","vous","PRO:pers","II_56","vos1_S"
"451","56","6","et","et","CON:coord","II_56","et_S"
"452","56","7","de","de","PRE","II_56","de_+S"
"453","56","8","voz","voz","DET:poss","II_56","vostre_S"
"454","56","9","biens","biens","NOM","II_56","bien2|bien_+I|CI"
"455","56","10",".",".","PON","II_56","."
"456","57","1","Ce","ce","PRO:invar","II_57","ce1_S"
"457","57","2","qu'","qu'","PROCON","II_57","que1|que2|que3|que4_S|S|S|S"
"458","57","3","il","il","PRO:pers","II_57","il_S"
"459","57","4","a","a","VER","II_57","avoir_+CMI"
"460","57","5","fait","fait","VER","II_57","faire|farre_+CMI|M"
"461","57","6","est","est","VER","II_57","ester|estre1_+M|+I"
"462","57","7","chose","chose","NOM","II_57","chose_+CIT"
"463","57","8","moult","moult","ADV","II_57","mout_I"
"464","57","9","commune","commune","ADJ","II_57","comun_*I"
"465","58","1","Et","et","CON:coord","II_58","et_S"
"466","58","2","ne","ne","PRO:clit","II_58","en2_S"
"467","58","3","se","se","PRO:pers","II_58","soi1_S"
"468","58","4","peut","peut","VER","II_58","paistre|poeir|pouvoir_+M|M|M"
"469","58","5","exempter","exempter","VER","II_58","exenter_+T"
"470","58","6","de","de","PRE","II_58","de_+S"
"471","58","7","memoire","memoire","NOM","II_58","memoire_+CIT"
"472","58","8",".",".","PON","II_58","."
"473","59","1","Tu","tu","PRO:pers","II_59","tu_S"
"474","59","2","luy","luy","PRO:pers","II_59","il|loi1_S|S"
"475","59","3","cuidas","cuidas","VER","II_59","cuidier_M"
"476","59","4","mesmes","mesmes","ADV","II_59","mëisme_Z"
"477","59","5","estre","estre","VER","II_59","entr'estre|estre1_+M|+IT"
"478","59","6","importune","importune","NOM","II_59","<unknown>"
"479","59","7",",",",","PON","II_59",","
"480","60","1","Mais","mais","CON:coord","II_60","mais_S"
"481","60","2","contre","contre","PRE","II_60","contre_S"
"482","60","3","toy","toy","PRO:pers","II_60","tu_S"
"483","60","4","je","je","PRO:pers","II_60","je_S"
