"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
513,77,1,"il","PRO:pers",77,"il_S"
514,77,2,"avoit","VER",77,"avoiier|avoir_+MI|+MI"
515,77,3,"et","CON:coord",77,"et_S"
516,77,4,"fet","VER",77,"faire|feire|fere_+CMI|M|M"
517,77,5,"les","DET:def",77,"le_S"
518,77,6,"biaus","ADJ",77,"bel_I"
519,77,7,"dons","NOM",77,"don_+I"
520,77,8,".","PON",77,"."
521,78,1,"meris","VER",78,"merir_+M"
522,78,2,"l'","PRO:pers",78,"il_S"
523,78,3,"en","PRO:clit",78,"en2_S"
524,78,4,"fu","VER",78,"estre1|estre_+I|CMI"
525,78,5,"li","DET:def",78,"le_S"
526,78,6,"guerredons","NOM",78,"guerredon_+I"
527,78,7,",","PON",78,","
528,79,1,"car","CON:coord",79,"car_S"
529,79,2,"la","PRO:pers",79,"il_S"
530,79,3,"obtint","VER",79,"tenir_M"
531,79,4,"a","PRE",79,"a_S"
532,79,5,"haute","ADJ",79,"haut_+I"
533,79,6,"honnour","NOM",79,"onor_*+IT"
534,80,1,"contre","PRE",80,"contre_S"
535,80,2,"ses","DET:poss",80,"son4_S"
536,80,3,"ennemis","NOM",80,"enemi_*+I"
537,80,4,"le","DET:def",80,"le_S"
538,80,5,"jour","NOM",80,"jor_+C"
539,81,1,"dont","PRO:invar",81,"dont_S"
540,81,2,"il","PRO:pers",81,"il_S"
541,81,3,"dist","VER",81,"dire_+CMI"
542,81,4,"en","PRE",81,"en1_+S"
543,81,5,"plain","ADJ",81,"plein_+IT"
544,81,6,"concitore","NOM",81,"<unknown>"
545,82,1,"a","PRE",82,"a_S"
546,82,2,"son","DET:poss",82,"son4_S"
547,82,3,"consel","NOM",82,"conseil_+Z"
548,82,4,":","PON",82,":"
549,82,5,"«","PON:cit",82,"«"
550,82,6,"aiés","VER",82,"avoir_+M"
551,82,7,"memore","NOM",82,"memoire_+Z"
552,83,1,"quant","ADV",83,"cant_C"
553,83,2,"mes","DET:poss",83,"mon1_S"
554,83,3,"largeces","NOM",83,"largece_*+IT"
555,83,4,"me","PRO:pers",83,"je_S"
556,83,5,"blamiés","VER",83,"blasmer_*+M"
557,84,1,"et","CON:coord",84,"et_S"
558,84,2,"pour","PRE",84,"por2_+S"
559,84,3,"trop","ADV",84,"trop_+IT"
560,84,4,"large","ADJ",84,"large_+IT"
