"wd_id","line_id","linewd","word","lex_id","tag","textlineid","TT lemma"
"74","8","9","n'","n'","PRO:clit","8","en2_S"
"75","8","10","est","est","VER","8","ester|estre1_+M|+I"
"76","8","11","meseurous","meseurous","GDF","8","meseuros_G"
"77","8","12",".",".","PON","8","."
"78","9","1","Mult","mult","ADV","9","mout_I"
"79","9","2","put","put","VER","9","pouvoir|puir_M|M"
"80","9","3","estre","estre","VER","9","entr'estre|estre1_+M|+IT"
"81","9","4","dolent","dolent","ADJ","9","dolent_+IT"
"82","9","5","al","al","PREDET:a","9","a+le_S"
"83","9","6","jugement","jugement","NOM","9","jugement_+CIT"
"84","9","7","irus","irus","ADJ","9","<nolem>"
"85","9","8",",",",","PON","9",","
"86","10","1","Au","au","PREDET:a","10","a+le_S"
"87","10","2","jour","jour","NOM","10","jor_+C"
"88","10","3","ou","ou","PREDET:en","10","en1+le_S"
"89","10","4","tanz","tanz","NOM","10","tant_I"
"90","10","5","serront","serront","VER","10","estre|seïr_M|M"
"91","10","6","a","a","PRE","10","a_S"
"92","10","7","tristes","tristes","ADJ","10","triste_+I"
"93","10","8","a","a","PRE","10","a_S"
"94","10","9","pourous","pourous","ADJ","10","poros_*+T"
"95","10","10",",",",","PON","10",","
"96","11","1","Qui","qui","PROCON","11","qui_S"
"97","11","2","pur","pur","PRE","11","por2_+S"
"98","11","3","sa","sa","DET:poss","11","son4_S"
"99","11","4","char","char","NOM","11","char1|char2_+IT|+IT"
"100","11","5","norir","norir","VER","11","norrir_+M"
"101","11","6","est","est","VER","11","ester|estre1_+M|+I"
"102","11","7","en","en","PRE","11","en1_+S"
"103","11","8","ceo","ceo","PRO:invar","11","ce1_S"
"104","11","9","mond","mond","NOM","11","monde1_+T"
"105","11","10","penus","penus","VER","11","<unknown>"
"106","11","11",".",".","PON","11","."
"107","12","1","A","a","PRE","12","a_S"
"108","12","2","ceo","ceo","PRO:invar","12","ce1_S"
"109","12","3","k'","k'","PROCON","12","que1|que2|que3|que4_S|S|S|S"
"110","12","4","om","om","PRO:invar","12","on_S"
"111","12","5","entent","entent","VER","12","entendre_+MI"
"112","12","6","est","est","VER","12","ester|estre1_+M|+I"
"113","12","7","son","son","DET:poss","12","son4_S"
"114","12","8","quer","quer","NOM","12","cuer1|cuer2_+T|+T"
"115","12","9","desirus","desirus","ADJ","12","desirros_+Z"
"116","12","10",".",".","PON","12","."
"117","13","1","Un","un","DET:ndf","13","un_S"
"118","13","2","deduit","deduit","NOM","13","deduit_+IT"
"119","13","3","ay","ay","VER","13","avoir_+M"
"120","13","4","cho[i]si","choisi","VER","13","choisir_+I"
"121","13","5","qe","qe","PROCON","13","que1|que2|que3|que4_S|S|S|S"
"122","13","6","mult","mult","ADV","13","mout_I"
"123","13","7","est","est","VER","13","ester|estre1_+M|+I"
"124","13","8","delitus","delitus","ADJ","13","<nolem>"
"125","13","9",";",";","PON","13",";"
"126","14","1","As","as","PREDET:a","14","a+le_S"
"127","14","2","tristes","tristes","ADJ","14","triste_+I"
"128","14","3","est","est","VER","14","ester|estre1_+M|+I"
"129","14","4","confort","confort","NOM","14","confort_+IT"
"130","14","5","e","e","CON:coord","14","et_S"
"131","14","6","joie","joie","NOM","14","joie|joïe1|joïe2_+IT|+Td|+Td"
"132","14","7","as","as","PREDET:a","14","a+le_S"
"133","14","8","dolerus","dolerus","ADJ","14","<nolem>"
"134","14","9",",",",","PON","14",","
"135","15","1","E","e","CON:coord","15","et_S"
"136","15","2","assuagement","assuagement","ADV","15","<unknown>"
"137","15","3","al","al","PREDET:a","15","a+le_S"
"138","15","4","mal","mal","NOM","15","mail|mal2|mautrait_+T|+T|+T"
"139","15","5","as","as","PREDET:a","15","a+le_S"
"140","15","6","amerus","amerus","NOM","15","<unknown>"
"141","15","7",".",".","PON","15","."
"142","16","1","Deliter","deliter","VER","16","delitier_+TM"
"143","16","2","se","se","PRO:pers","16","soi1_S"
"144","16","3","put","put","VER","16","pouvoir|puir_M|M"
"145","16","4","bien","bien","ADV","16","bien1|bien2|bien_+IT|C|I"
"146","16","5","home","home","NOM","16","ome_+CIT"
"147","16","6","chevalerus","chevalerus","ADJ","16","chevaleros_+I"
"148","17","1","E","e","CON:coord","17","et_S"
"149","17","2","tuit","tuit","DET:ind","17","tot_S"
"150","17","3","cil","cil","PRO:demo","17","cel_S"
"151","17","4","qui","qui","PROCON","17","qui_S"
"152","17","5","sunt","sunt","VER","17","soner_+I"
"153","17","6","de","de","PRE","17","de_+S"
"154","17","7","romanz","romanz","NOM","17","romanz_I"
"155","17","8","coveitus","coveitus","ADJ","17","<nolem>"
"156","17","9",".",".","PON","17","."
"157","18","1","A","a","PRE","18","a_S"
"158","18","2","enviouse","enviouse","ADJ","18","<unknown>"
"159","18","3","gent","gent","NOM","18","gent1|giant_+IT|+T"
"160","18","4","sunt","sunt","VER","18","soner_+I"
"161","18","5","ly","ly","DET:def","18","le_S"
"162","18","6","bon","bon","ADJ","18","bon_+CIT"
"163","18","7","fet","fet","VER","18","faire|feire|fere_+CMI|M|M"
"164","18","8","costus","costus","ADJ","18","costu_*+T"
"165","18","9",",",",","PON","18",","
"166","19","1","Car","car","CON:coord","19","car_S"
"167","19","2","joie","joie","NOM","19","joie|joïe1|joïe2_+IT|+Td|+Td"
"168","19","3","e","e","CON:coord","19","et_S"
"169","19","4","envoisure","envoisure","NOM","19","<nolem>"
"170","19","5","est","est","VER","19","ester|estre1_+M|+I"
"171","19","6","doel","doel","NOM","19","duel_+I"
"172","19","7","as","as","PREDET:a","19","a+le_S"
"173","19","8","envius","envius","ADJ","19","envïos_+Z"
"174","19","9",".",".","PON","19","."
"175","20","1","Le","le","DET:def","20","le_S"
"176","20","2","mal","mal","NOM","20","mail|mal2|mautrait_+T|+T|+T"
"177","20","3","le","le","PRO:pers","20","il_S"
"178","20","4","tient","tient","VER","20","tenir_CMI"
"179","20","5","al","al","PREDET:a","20","a+le_S"
"180","20","6","quer","quer","NOM","20","cuer1|cuer2_+T|+T"
"181","20","7",",",",","PON","20",","
"182","20","8","dont","dont","PRO:invar","20","dont_S"
"183","20","9","vient","vient","VER","20","venir_+I"
"184","20","10","le","le","PRO:pers","20","il_S"
"185","20","11","dit","dit","VER","20","dire_+CMI"
"186","20","12","quitus","quitus","ADJ","20","<nolem>"
"187","20","13",",",",","PON","20",","
"188","21","1","Autrement","autrement","ADV","21","autrement_I"
"189","21","2","crevereit","crevereit","VER","21","<unknown>"
"190","21","3",",",",","PON","21",","
"191","21","4","car","car","CON:coord","21","car_S"
"192","21","5","tut","tut","PRO:ind","21","tot_S"
"193","21","6","est","est","VER","21","ester|estre1_+M|+I"
"194","21","7","venimus","venimus","ADJ","21","<nolem>"
"195","21","8",".",".","PON","21","."
"196","22","1","Si","si","DET:poss","22","son4_S"
"197","22","2","envius","envius","ADJ","22","envïos_+Z"
"198","22","3","me","me","PRO:pers","22","je_S"
"199","22","4","reprent","reprent","VER","22","reprendre_*I"
"200","22","5",",",",","PON","22",","
"201","22","6","seignors","seignors","NOM","22","seignor_+I"
"202","22","7",",",",","PON","22",","
"203","22","8","ceo","ceo","PRO:invar","22","ce1_S"
"204","22","9","dy","dy","VER","22","dire_+M"
"205","22","10","a","a","PRE","22","a_S"
"206","22","11","vous","vous","PRO:pers","22","vos1_S"
"207","22","12",",",",","PON","22",","
"208","23","1","L'","l'","PRO:pers","23","il_S"
"209","23","2","em","em","PRO:clit","23","en2_S"
"210","23","3","mesprent","mesprent","VER","23","prendre_+M"
"211","23","4","bien","bien","ADV","23","bien1|bien2|bien_+IT|C|I"
"212","23","5","sovent","sovent","ADV","23","sovent_IT"
"213","23","6","en","en","PRO:clit","23","en2_S"
"214","23","7","overe","overe","VER","23","ouvrir_*M"
"215","23","8","meins","meins","ADV","23","moins_Z"
"216","23","9","grevous","grevous","ADJ","23","<unknown>"
"217","23","10",".",".","PON","23","."
"218","24","1","Mult","mult","ADV","24","mout_I"
"219","24","2","par","par","PRE","24","par_S"
"220","24","3","sereit","sereit","VER","24","estre1|estre_+M|IM"
"221","24","4","ly","ly","DET:def","24","le_S"
"222","24","5","home","home","NOM","24","ome_+CIT"
"223","24","6","en","en","PRE","24","en1_+S"
"224","24","7","ses","ses","DET:poss","24","son4_S"
"225","24","8","fez","fez","NOM","24","fait1_+I"
"226","24","9","eurous","eurous","ADJ","24","ëuros_*+Td"
"227","25","1","Qe","qe","PROCON","25","que1|que2|que3|que4_S|S|S|S"
"228","25","2","a","a","PRE","25","a_S"
"229","25","3","la","la","DET:def","25","le_S"
"230","25","4","foiz","foiz","NOM","25","foi|foiz_+C|+CIT"
"231","25","5","n'","n'","PRO:clit","25","en2_S"
"232","25","6","est","est","VER","25","ester|estre1_+M|+I"
"233","25","7","repris","repris","VER","25","reprendre_I"
"234","25","8","des","des","PREDET:de","25","de+le_S"
"235","25","9","homes","homes","NOM","25","ome_+CI"
"236","25","10","envius","envius","ADJ","25","envïos_+Z"
"237","25","11",".",".","PON","25","."
"238","26","1","Ore","ore","ADV","26","or4|or_+IT|I"
"239","26","2","put","put","VER","26","pouvoir|puir_M|M"
"240","26","3","qui","qui","PROCON","26","qui_S"
"241","26","4","voet","voet","VER","26","voloir_+I"
"242","26","5","oir","oïr","VER","26","devoir|os3|öir_+M|+Td|+IdTd"
"243","26","6","vers","vers","PRE","26","vers2_+S"
"244","26","7","merveillus","merveillus","ADJ","26","merveillos_+I"
"245","27","1","D'","d'","PRE","27","de_+S"
"246","27","2","Alisandre","alisandre","NPR","27","<nolem>"
"247","27","3","le","le","DET:def","27","le_S"
"248","27","4","roy","roy","NOM","27","roi_C"
"249","27","5",",",",","PON","27",","
"250","27","6","de","de","PRE","27","de_+S"
"251","27","7","Daire","daire","NPR","27","daire_Z"
"252","27","8","l'","l'","DET:def","27","le_S"
"253","27","9","orgoillus","orgoillus","ADJ","27","orgoillos_+I"
"254","27","10",",",",","PON","27",","
"255","28","1","Cil","cil","PRO:demo","28","cel_S"
"256","28","2","qui","qui","PROCON","28","qui_S"
"257","28","3","conquist","conquist","VER","28","conquerre_+I"
"258","28","4","tanz","tanz","DET:ind","28","tant_S"
"259","28","5","regnes","regnes","NOM","28","regne|resne2_+I|+I"
"260","28","6","e","e","CON:coord","28","et_S"
"261","28","7","tanz","tanz","DET:ind","28","tant_S"
"262","28","8","iles","iles","NOM","28","isle_*+T"
"263","28","9","hidus","hidus","ADJ","28","hisdu_*+T"
"264","28","10",",",",","PON","28",","
"265","29","1","Inde","inde","NPR","29","inde_I|Z"
"266","29","2","e","e","CON:coord","29","et_S"
"267","29","3","Ethiope","ethiope","NPR","29","ethiope_I|Z"
"268","29","4",",",",","PON","29",","
"269","29","5","les","les","PRO:pers","29","il_S"
"270","29","6","regnés","regnés","VER","29","<unknown>"
"271","29","7","plentivous","plentivous","NOM","29","<unknown>"
"272","29","8",",",",","PON","29",","
"273","30","1","Par","par","PRE","30","par_S"
"274","30","2","force","force","NOM","30","force1|force2_+T|+IT"
"275","30","3","de","de","PRE","30","de_+S"
"276","30","4","bataille","bataille","NOM","30","bataille_+IT"
"277","30","5","a","a","PRE","30","a_S"
"278","30","6","meint","meint","DET:ind","30","maint_S"
"279","30","7","estur","estur","NOM","30","estor_I"
"280","30","8","dotus","dotus","VER","30","<unknown>"
"281","30","9",".",".","PON","30","."
"282","31","1","Hardiz","hardiz","ADJ","31","hardi_+I"
"283","31","2","estoit","estoit","VER","31","ester|estre1_+IM|+I"
"284","31","3","e","e","CON:coord","31","et_S"
"285","31","4","conquerariz","conquerariz","VER","31","<unknown>"
"286","31","5",",",",","PON","31",","
"287","31","6","sages","sages","ADJ","31","sage_+I"
"288","31","7","a","a","PRE","31","a_S"
"289","31","8","enginus","enginus","NIL","31","engignos_G"
"290","31","9",".",".","PON","31","."
"291","32","1","Ancienement","ancienement","ADV","32","ancïenement_Z"
"292","32","2","ly","ly","DET:def","32","le_S"
"293","32","3","sage","sage","ADJ","32","sage_+IT"
"294","32","4","mesurerent","mesurerent","VER","32","<unknown>"
"295","32","5","le","le","DET:def","32","le_S"
"296","32","6","monde","monde","NOM","32","monde1|monde_+IT|CI"
"297","32","7",",",",","PON","32",","
"298","33","1","Cum","cum","ADV","33","come_I"
"299","33","2","le","le","DET:def","33","le_S"
"300","33","3","firmament","firmament","NOM","33","firmament_+T"
"301","33","4","torne","torne","VER","33","torner_+I"
"302","33","5","e","e","CON:coord","33","et_S"
"303","33","6","cum","cum","ADV","33","come_I"
"304","33","7","la","la","DET:def","33","le_S"
"305","33","8","terre","terre","NOM","33","terre_+CIT"
"306","33","9","est","est","VER","33","ester|estre1_+M|+I"
"307","33","10","ronde","ronde","ADJ","33","rëont_Z"
"308","33","11",".",".","PON","33","."
"309","34","1","En","en","PRE","34","en1_+S"
"310","34","2","trois","trois","ADJ:card","34","trois1|trois_T|CI"
"311","34","3","la","la","PRO:pers","34","il_S"
"312","34","4","departirent","departirent","VER","34","departir|partir_+I|+M"
"313","34","5","sanz","sanz","PRE","34","sans_+S"
"314","34","6","compas","compas","NOM","34","compas_+IT"
"315","34","7","e","e","CON:coord","34","et_S"
"316","34","8","desponde","desponde","VER","34","<nolem>"
"317","34","9",":",":","PON","34",":"
"318","35","1","L'","l'","DET:def","35","le_S"
"319","35","2","une","une","DET:ndf","35","un_S"
"320","35","3","est","est","VER","35","ester|estre1_+M|+I"
"321","35","4","Aufrike","aufrike","NPR","35","<nolem>"
"322","35","5",",",",","PON","35",","
"323","35","6","Asye","asye","NPR","35","<nolem>"
"324","35","7","est","est","VER","35","ester|estre1_+M|+I"
"325","35","8","la","la","DET:def","35","le_S"
"326","35","9","seconde","seconde","ADJ:ord","35","secont_C"
"327","35","10",",",",","PON","35",","
"328","36","1","Europe","europe","NPR","36","europe_Z"
"329","36","2","est","est","VER","36","ester|estre1_+M|+I"
"330","36","3","la","la","DET:def","36","le_S"
"331","36","4","tierce","tierce","ADJ:ord","36","tierz_CI"
"332","36","5",",",",","PON","36",","
"333","36","6","de","de","PRE","36","de_+S"
"334","36","7","toz","toz","DET:ind","36","tot_S"
"335","36","8","biens","biens","NOM","36","bien2|bien_+I|CI"
"336","36","9","est","est","VER","36","ester|estre1_+M|+I"
"337","36","10","feconde","feconde","NOM","36","<unknown>"
"338","36","11",".",".","PON","36","."
"339","37","1","Doze","doze","ADJ:card","37","doze_CI"
"340","37","2","signes","signes","NOM","37","signe1|signe2|signe3|signe4|sine|sines|sinne|sisne_*+T|+T|+T|+T|+T|+T|+T|+T"
"341","37","3","au","au","PREDET:a","37","a+le_S"
"342","37","4","ciel","ciel","NOM","37","ciel_+IT"
"343","37","5","dont","dont","PRO:invar","37","dont_S"
"344","37","6","clarté","clarté","NOM","37","clarté_+IT"
"345","37","7","nous","nous","PRO:pers","37","nos1_S"
"346","37","8","abonde","abonde","VER","37","abonder_+MI"
"347","37","9",",",",","PON","37",","
"348","38","1","Le","le","DET:def","38","le_S"
"349","38","2","curs","curs","NOM","38","cors_I"
"350","38","3","des","des","PREDET:de","38","de+le_S"
"351","38","4","esteilles","esteilles","NOM","38","estoile_*+I"
"352","38","5",",",",","PON","38",","
"353","38","6","cum","cum","ADV","38","come_I"
"354","38","7","la","la","DET:def","38","le_S"
"355","38","8","mer","mer","NOM","38","mer_+IT"
"356","38","9","est","est","VER","38","ester|estre1_+M|+I"
"357","38","10","parfonde","parfonde","ADJ","38","parfont_+IT"
"358","38","11",",",",","PON","38",","
"359","39","1","Des","des","PREDET:de","39","de+le_S"
"360","39","2","doze","doze","ADJ:card","39","doze_CI"
"361","39","3","mois","mois","NOM","39","mes4|mois2|mois3|mois_+T|+IT|+T|+CIT"
"362","39","4","parlerent","parlerent","VER","39","parler_+MI"
"363","39","5","a","a","VER","39","avoir_+CMI"
"364","39","6","del","del","PREDET:de","39","de+le_S"
"365","39","7","vent","vent","NOM","39","vent_+IT"
"366","39","8","qe","qe","PROCON","39","que1|que2|que3|que4_S|S|S|S"
"367","39","9","rebonde","rebonde","VER","39","<unknown>"
"368","39","10",",",",","PON","39",","
"369","40","1","De","de","PRE","40","de_+S"
"370","40","2","mars","mars","NOM","40","marc1|marz_+I|+CT"
"371","40","3","e","e","CON:coord","40","et_S"
"372","40","4","d'","d'","PRE","40","de_+S"
"373","40","5","averil","averil","NOM","40","<unknown>"
"374","40","6","e","e","CON:coord","40","et_S"
"375","40","7","de","de","PRE","40","de_+S"
"376","40","8","may","may","NOM","40","mai_+C"
"377","40","9","la","la","DET:def","40","le_S"
"378","40","10","plus","plus","ADV","40","plus_CI"
"379","40","11","monde","monde","ADJ","40","monde2|monde_+IT|I"
"380","40","12",",",",","PON","40",","
"381","41","1","De","de","PRE","41","de_+S"
"382","41","2","jun","jun","NOM","41","jüin_+T"
"383","41","3","e","e","CON:coord","41","et_S"
"384","41","4","de","de","PRE","41","de_+S"
"385","41","5","junet","junét","VER","41","<unknown>"
"386","41","6","ou","ou","PREDET:en","41","en1+le_S"
"387","41","7","Virgo","virgo","NOM","41","<unknown>"
"388","41","8","se","se","DET:poss","41","son4_S"
"389","41","9","vergonde","vergonde","NOM","41","vergonde_+T"
"390","41","10",",",",","PON","41",","
"391","42","1","De","de","PRE","42","de_+S"
"392","42","2","aust","aust","VER","42","aler|avoir_+M|+IdMMd"
"393","42","3","e","e","CON:coord","42","et_S"
"394","42","4","de","de","PRE","42","de_+S"
"395","42","5","septembre","septembre","NOM","42","setembre_+CT"
"396","42","6","qe","qe","PROCON","42","que1|que2|que3|que4_S|S|S|S"
"397","42","7","sa","sa","DET:poss","42","son4_S"
"398","42","8","veigne","veigne","VER","42","venir_+I"
"399","42","9","feconde","feconde","NOM","42","<unknown>"
"400","42","10",",",",","PON","42",","
"401","43","1","D'","d'","PRE","43","de_+S"
"402","43","2","octobre","octobre","NOM","43","uitovre_+T"
"403","43","3","e","e","CON:coord","43","et_S"
"404","43","4","de","de","PRE","43","de_+S"
"405","43","5","novembre","novembre","NOM","43","novembre_+T"
"406","43","6",",",",","PON","43",","
"407","43","7","decembre","decembre","NOM","43","decembre_+CT"
"408","43","8","od","od","PRE","43","o4_+S"
"409","43","9","la","la","DET:def","43","le_S"
"410","43","10","fonde","fonde","NOM","43","fonde1|fonde2|fondoire1_+IT|+T|+T"
"411","43","11",",",",","PON","43",","
"412","44","1","De","de","PRE","44","de_+S"
"413","44","2","genever","genever","NOM","44","<unknown>"
"414","44","3",",",",","PON","44",","
"415","44","4","de","de","PRE","44","de_+S"
"416","44","5","feverer","feverer","NOM","44","<unknown>"
"417","44","6","a","a","VER","44","avoir_+CMI"
"418","44","7","de","de","PRE","44","de_+S"
"419","44","8","Aquarie","aquarie","NPR","44","<nolem>"
"420","44","9","od","od","PRE","44","o4_+S"
"421","44","10","l'","l'","DET:def","44","le_S"
"422","44","11","onde","onde","NOM","44","onde_+IT"
"423","44","12",".",".","PON","44","."
"424","45","1","Qui","qui","PROCON","45","qui_S"
"425","45","2","de","de","PRE","45","de_+S"
"426","45","3","ceo","ceo","PRO:invar","45","ce1_S"
"427","45","4","plus","plus","ADV","45","plus_CI"
"428","45","5","querat","querat","VER","45","<unknown>"
"429","45","6",",",",","PON","45",","
"430","45","7","querge","querge","VER","45","querre_+Z"
"431","45","8","qui","qui","PROCON","45","qui_S"
"432","45","9","ly","ly","PRO:pers","45","il_S"
"433","45","10","l'","l'","PRO:pers","45","il_S"
"434","45","11","esponde","esponde","VER","45","esponder_*+T"
"435","45","12",".",".","PON","45","."
"436","46","1","Del","del","PREDET:de","46","de+le_S"
"437","46","2","mond","mond","NOM","46","monde1_+T"
"438","46","3","esprover","esprover","VER","46","aprover|esprover_+T|+IT"
"439","46","4","surent","surent","VER","46","savoir_+M"
"440","46","5","plusur","plusur","DET:ind","46","plusor_S"
"441","46","6","baron","baron","NOM","46","baron_+IT"
"442","46","7",".",".","PON","46","."
"443","47","1","Le","le","DET:def","47","le_S"
"444","47","2","plus","plus","ADV","47","plus_CI"
"445","47","3","sage","sage","ADJ","47","sage_+IT"
"446","47","4","de","de","PRE","47","de_+S"
"447","47","5","toz","toz","DET:ind","47","tot_S"
"448","47","6","Nectanabus","nectanabus","NPR","47","<unknown>"
"449","47","7","ot","ot","VER","47","avoir|öir_+IM|+I"
"450","47","8","noun","noun","NOM","47","nom_*+CIT"
"451","47","9",";",";","PON","47",";"
"452","48","1","Les","les","DET:def","48","le_S"
"453","48","2","curs","curs","NOM","48","cors_I"
"454","48","3","as","as","PREDET:a","48","a+le_S"
"455","48","4","planetes","planetes","NOM","48","planete1|planete2_*+T|+T"
"456","48","5","esprova","esprova","VER","48","esprover_+I"
"457","48","6","par","par","PRE","48","par_S"
"458","48","7","reson","reson","NOM","48","raison|reson_+T|+T"
"459","48","8",",",",","PON","48",","
"460","49","1","Tuit","tuit","DET:ind","49","tot_S"
"461","49","2","ly","ly","DET:def","49","le_S"
"462","49","3","quatre","quatre","ADJ:card","49","catre_CIT"
"463","49","4","element","element","NOM","49","element_+T"
"464","49","5","ly","ly","PRO:pers","49","il_S"
"465","49","6","furent","furent","VER","49","estre1|estre_+I|CMI"
"466","49","7","en","en","PRE","49","en1_+S"
"467","49","8","bandon","bandon","NOM","49","bandon_+IT"
"468","49","9",".",".","PON","49","."
"469","50","1","Quant","quant","ADV","50","cant_C"
"470","50","2","autre","autre","ADJ","50","autre_CIId"
"471","50","3","roy","roy","NOM","50","roi_C"
"472","50","4","conquist","conquist","VER","50","conquerre_+I"
"473","50","5","a","a","PRE","50","a_S"
"474","50","6","force","force","NOM","50","force1|force2_+T|+IT"
"475","50","7","d'","d'","PRE","50","de_+S"
"476","50","8","esperon","esperon","NOM","50","esparron|esperon_+T|+IT"
"477","50","9",",",",","PON","50",","
"478","51","1","Il","il","PRO:pers","51","il_S"
"479","51","2","se","se","PRO:pers","51","soi1_S"
"480","51","3","combaty","combaty","VER","51","<unknown>"
"481","51","4","par","par","PRE","51","par_S"
"482","51","5","constanlacion","constanlacion","NOM","51","<unknown>"
"483","51","6",";",";","PON","51",";"
"484","52","1","Ne","ne","PRO:clit","52","en2_S"
"485","52","2","voleit","voleit","VER","52","voler_*+IT"
"486","52","3","guerroier","guerroier","VER","52","guerroier|guerroiier_M|IM"
"487","52","4","sanz","sanz","PRE","52","sans_+S"
"488","52","5","artimage","artimage","NOM","52","artimage_+T"
"489","52","6","non","non","ADV","52","ne1_+Z"
"490","52","7",".",".","PON","52","."
"491","53","1","Si","si","ADV","53","si_+IT"
"492","53","2","alcun","alcun","DET:ind","53","aucun_S"
"493","53","3","roy","roy","NOM","53","roi_C"
"494","53","4","se","se","PRO:pers","53","soi1_S"
"495","53","5","prist","prist","VER","53","prendre|prisier_+MI|+M"
"496","53","6","envers","envers","PRE","53","envers2_+S"
"497","53","7","sa","sa","DET:poss","53","son4_S"
"498","53","8","region","region","NOM","53","regïon_+IIdTd"
"499","53","9",",",",","PON","53",","
"500","54","1","Adonc","adonc","ADV","54","adonc_+GIT"
"501","54","2","alast","alast","VER","54","aler_+IM"
"502","54","3","cocher","cocher","VER","54","cocher_M"
"503","54","4","sus","sus","ADV","54","sus_I"
"504","54","5","en","en","PRE","54","en1_+S"
"505","54","6","sa","sa","DET:poss","54","son4_S"
"506","54","7","meson","meson","NOM","54","maison_+C"
"507","54","8",";",";","PON","54",";"
"508","55","1","Ewe","ewe","NOM","55","aigue|ewe_+GI|+T"
"509","55","2","en","en","PRE","55","en1_+S"
"510","55","3","un","un","DET:ndf","55","un_S"
"511","55","4","bacin","bacin","NOM","55","bacin_+IT"
"512","55","5","prist","prist","VER","55","prendre|prisier_+MI|+M"
"513","55","6","ou","ou","PRO:pers","55","il|vos1_S|S"
"514","55","7","en","en","PRE","55","en1_+S"
