"wd_id","line_id","linewd","word","lex_id","tag","textlineid","TT lemma"
2144,212,4,"el","el","ADV",212,"encore_+IT"
2145,212,5,"cel","cel","PREDET:en",212,"en1+le_S"
2146,212,6,",",",","NOM",212,"ciel_+IT"
2147,212,7,"que","que","PON",212,","
2148,212,8,"en","en","PROCON",212,"que3_S"
2149,212,9,"volt","volt","PRO:clit",212,"en2_S"
2150,212,10,"faire","faire","VER",212,"valoir|voler|voloir_+M|+I|+CI"
2151,212,11,"justise","justise","VER",212,"faire_+MIT"
2152,212,12,"!","!","NOM",212,"justice|justise_+CIT|+T"
2153,213,1,"Li","li","PON",213,"!"
2154,213,2,"emperere","emperere","DET:def",213,"le_S"
2155,213,3,"de","de","NOM",213,"emperëor_+IT"
2156,213,4,"france","france","PRE",213,"de_+S"
2157,213,5,"i","i","NPR",213,"france_CI|Z"
2158,213,6,"out","out","PRO:clit",213,"i2_S"
2159,213,7,"tant","tant","VER",213,"avoir|oloir_+MIIdMd|+M"
2160,213,8,"demurét","demurét","ADV",213,"tant_CI"
2161,214,1,"Li","li","VER",214,"<nolem>"
2162,214,2,"patriarche","patriarche","DET:def",214,"le_S"
2163,214,3,"prist","prist","NOM",214,"patrïarche_+IIdTd"
2164,214,4,",",",","VER",214,"prendre|prisier_+MI|+M"
2165,214,5,"si","si","PON",214,","
2166,214,6,"l'","l'","ADV",214,"si_+IT"
2167,214,7,"en","en","PRO:pers",214,"il_S"
2168,214,8,"ad","ad","PRO:clit",214,"en2_S"
2169,214,9,"apelét","apelét","VER",214,"avoir_+IM"
2170,214,10,":",":","VER",214,"apeler_+Z"
2171,215,1,"«","«","PON",215,":"
2172,215,2,"Vostre","vostre","PON:cit",215,"«"
2173,215,3,"cungét","cungét","DET:poss",215,"vostre_S"
2174,215,4,",",",","VER",215,"<unknown>"
2175,215,5,"bæl","bæl","PON",215,","
2176,215,6,"sire","sire","ADJ",215,"<unknown>"
2177,215,7,",",",","NOM",215,"seignor|sire2_+CIT|+T"
2178,215,8,"si","si","PON",215,","
2179,215,9,"vus","vus","ADV",215,"si_+IT"
2180,215,10,"plaist","plaist","PRO:pers",215,"vos1_S"
2181,215,11,"me","me","VER",215,"plaire_+MI"
2182,215,12,"donét","donét","PRO:pers",215,"je_S"
2183,215,13,":",":","VER",215,"doner_+Z"
2184,216,1,"En","en","PON",216,":"
2185,216,2,"France","france","PRE",216,"en1_+S"
2186,216,3,",",",","NPR",216,"france_CI|Z"
2187,216,4,"a","a","PON",216,","
2188,216,5,"mun","mun","PRE",216,"a_S"
2189,216,6,"realme","realme","DET:poss",216,"mon1_S"
2190,216,7,",",",","NOM",216,"roiaume_+Z"
2191,216,8,"m'","m'","PON",216,","
2192,216,9,"en","en","PRO:pers",216,"je_S"
2193,216,10,"estut","estut","PRO:clit",216,"en2_S"
2194,216,11,"returner","returner","VER",216,"ester|estovoir1_+MI|+I"
2195,216,12,".",".","VER",216,"retorner_+I"
2196,217,1,"Posat","posat","PON",217,"."
2197,217,2,"que","que","VER",217,"poser_*+MT"
2198,217,3,"jo","jo","PROCON",217,"que3_S"
2199,217,4,"n'","n'","PRO:pers",217,"je_S"
2200,217,5,"i","i","PRO:clit",217,"en2_S"
2201,217,6,"fui","fui","PRO:clit",217,"i2_S"
2202,217,7,":",":","VER",217,"estre1|fuir_+I|+MIMd"
2203,217,8,"si","si","PON",217,":"
2204,217,9,"ai","ai","ADV",217,"si_+IT"
2205,217,10,"mult","mult","VER",217,"aidier|avoir_+Md|+CMI"
2206,217,11,"demurrét","demurrét","ADV",217,"mout_I"
2207,217,12,",",",","VER",217,"<unknown>"
2208,218,1,"E","e","PON",218,","
2209,218,2,"ne","ne","CON:coord",218,"et_S"
2210,218,3,"set","set","PRO:clit",218,"en2_S"
2211,218,4,"mis","mis","VER",218,"savoir|sëoir_+IM|+I"
2212,218,5,"barnages","barnages","DET:poss",218,"mon1_S"
2213,218,6,"quel","quel","NOM",218,"barnage_+I"
2214,218,7,"part","part","ADJ",218,"quel_C"
2215,218,8,"jo","jo","NOM",218,"part1|part2|part3|part4_+IT|+T|+T|+T"
2216,218,9,"sui","sui","PRO:pers",218,"je_S"
2217,218,10,"turnét","turnét","VER",218,"estre1|savoir|sivre_+I|+M|+MMd"
2218,218,11,".",".","VER",218,"torner_+Z"
2219,219,1,"Faites","faites","PON",219,"."
2220,219,2,".c.",".c.","VER",219,"faire_+CMI"
2221,219,3,"mulz","mulz","PROCON",219,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
2222,219,4,"receiv(e)re","receivre","PRO:ind",219,"mout_S"
2223,219,5,"d'","d'","VER",219,"recevoir_+MI"
2224,219,6,"or","or","PRE",219,"de_+S"
2225,219,7,"e","e","NOM",219,"or1|or2|or3|ëur_+IT|+T|+T|+T"
2226,219,8,"d'","d'","CON:coord",219,"et_S"
2227,219,9,"argent","argent","PRE",219,"de_+S"
2228,219,10,"trussét","trussét","NOM",219,"argent_+CIT"
2229,219,11,"!","!","VER",219,"<nolem>"
2230,219,12,"»","»","PON",219,"!"
2231,220,1,"E","e","PON:cit",220,"»"
2232,220,2,"dist","dist","CON:coord",220,"et_S"
2233,220,3,"li","li","VER",220,"dire_+CMI"
2234,220,4,"patriarches","patriarches","DET:def",220,"le_S"
2235,220,5,":",":","NOM",220,"patrïarche_*+IIdTd"
2236,220,6,"«","«","PON",220,":"
2237,220,7,"Ja","ja","PON:cit",220,"«"
2238,220,8,"ma","ma","ADV",220,"ja_+CIT"
2239,220,9,"en","en","DET:poss",220,"mon1_S"
2240,220,10,"parlerez","parlerez","PRO:clit",220,"en2_S"
2241,220,11,"!","!","VER",220,"parler_*+MIT"
2242,221,1,"Tuz","tuz","PON",221,"!"
2243,221,2,"li","li","DET:ind",221,"tot_S"
2244,221,3,"mens","mens","DET:def",221,"le_S"
2245,221,4,"granz","granz","ADJ:poss",221,"mien_S"
2246,221,5,"tresors","tresors","ADJ",221,"grant_+I"
2247,221,6,"vus","vus","NOM",221,"tresor_+I"
2248,221,7,"seint","seint","PRO:pers",221,"vos1_S"
2249,221,8,"abandunez","abandunez","ADJ",221,"saint_I"
2250,221,9,":",":","VER",221,"abandoner_+M"
2251,222,1,"Tant","tant","PON",222,":"
2252,222,2,"en","en","ADV",222,"tant_CI"
2253,222,3,"prengent","prengent","PRO:clit",222,"en2_S"
2254,222,4,"Franceis","franceis","VER",222,"prendre_+M"
2255,222,5,"cum","cum","NOM",222,"françois_I"
2256,222,6,"en","en","ADV",222,"come_I"
2257,222,7,"vuldrent","vuldrent","PRO:clit",222,"en2_S"
2258,222,8,"porter","porter","VER",222,"<unknown>"
2259,222,9,",",",","VER",222,"porter_+MIT"
2260,223,1,"Mais","mais","PON",223,","
2261,223,2,"que","que","CON:coord",223,"mais_S"
2262,223,3,"de","de","PROCON",223,"que3_S"
2263,223,4,"Sarazins","sarazins","PRE",223,"de_+S"
2264,223,5,"e","e","NOM",223,"sarrasin_*+I"
2265,223,6,"de","de","CON:coord",223,"et_S"
2266,223,7,"paiens","paiens","PRE",223,"de_+S"
2267,223,8,"vus","vus","NOM",223,"paien_IId"
2268,223,9,"gardét","gardét","PRO:pers",223,"vos1_S"
2269,223,10,",",",","VER",223,"garder_+Z"
2270,224,1,"Qui","qui","PON",224,","
2271,224,2,"nus","nus","PROCON",224,"qui_S"
2272,224,3,"volent","volent","PRO:pers",224,"nos1_S"
2273,224,4,"destrure","destrure","VER",224,"voler|voloir_+I|+C"
2274,224,5,"e","e","VER",224,"destruire_+Z"
2275,224,6,"sainte","sainte","CON:coord",224,"et_S"
2276,224,7,"cristientez","cristientez","ADJ",224,"saint_I"
2277,224,8,"!","!","NOM",224,"<unknown>"
2278,224,9,"»","»","PON",224,"!"
2279,225,1,"E","e","PON:cit",225,"»"
2280,225,2,"dist","dist","CON:coord",225,"et_S"
2281,225,3,"li","li","VER",225,"dire_+CMI"
2282,225,4,"patriarches","patriarches","DET:def",225,"le_S"
2283,225,5,":",":","NOM",225,"patrïarche_*+IIdTd"
2284,225,6,"«","«","PON",225,":"
2285,225,7,"Savez","savez","PON:cit",225,"«"
2286,225,8,"dunt","dunt","VER",225,"savoir_+MI"
2287,225,9,"jo","jo","PRO:invar",225,"dont_S"
2288,225,10,"vus","vus","PRO:pers",225,"je_S"
2289,225,11,"priz","priz","PRO:pers",225,"vos1_S"
2290,225,12,"?","?","VER",225,"prisier_+M"
2291,226,1,"De","de","PON",226,"?"
2292,226,2,"Sarazins","sarazins","PRE",226,"de_+S"
2293,226,3,"destrure","destrure","NOM",226,"sarrasin_*+I"
2294,226,4,",",",","VER",226,"destruire_+Z"
2295,226,5,"ki","ki","PON",226,","
2296,226,6,"nus","nus","PROCON",226,"qui_S"
2297,226,7,"ount","ount","PRO:pers",226,"nos1_S"
2298,226,8,"en","en","VER",226,"avoir_+M"
2299,226,9,"despit","despit","PRE",226,"en1_+S"
2300,226,10,"!","!","NOM",226,"despit_+IT"
2301,226,11,"»","»","PON",226,"!"
2302,227,1,"«","«","PON:cit",227,"»"
2303,227,2,"Volenteres","volenteres","PON:cit",227,"«"
2304,227,3,"!","!","NOM",227,"<unknown>"
2305,227,4,"»","»","PON",227,"!"
2306,227,5,"ço","ço","PON:cit",227,"»"
2307,227,6,"dist","dist","NPR",227,"<unknown>"
2308,227,7,"Karle","karle","VER",227,"dire_+CMI"
2309,227,8,".",".","NPR",227,"charle_Z"
2310,227,9,"Sa","sa","PON",227,"."
2311,227,10,"fei","fei","DET:poss",227,"son4_S"
2312,227,11,"si","si","NOM",227,"foi_+Z"
2313,227,12,"l'","l'","ADV",227,"si_+IT"
2314,227,13,"en","en","PRO:pers",227,"il_S"
2315,227,14,"plevit","plevit","PRO:clit",227,"en2_S"
2316,227,15,".",".","VER",227,"plevir_+I"
2317,228,1,"«","«","PON",228,"."
2318,228,2,"Jo","jo","PON:cit",228,"«"
2319,228,3,"manderrai","manderrai","PRO:pers",228,"je_S"
2320,228,4,"mes","mes","VER",228,"<unknown>"
2321,228,5,"humes","humes","DET:poss",228,"mon1_S"
2322,228,6,",",",","NOM",228,"ome_+I"
2323,228,7,"quant","quant","PON",228,","
2324,228,8,"que","que","ADV",228,"cant_C"
2325,228,9,"en","en","PROCON",228,"que3_S"
2326,228,10,"purrai","purrai","PRO:clit",228,"en2_S"
2327,228,11,"aver","aver","VER",228,"pöoir_+I"
2328,228,12,",",",","VER",228,"avoir_+M"
2329,229,1,"E","e","PON",229,","
2330,229,2,"irrai","irrai","CON:coord",229,"et_S"
2331,229,3,"en","en","VER",229,"aler_+M"
2332,229,4,"Espaine","espaine","PRE",229,"en1_+S"
2333,229,5,":",":","NPR",229,"<nolem>"
2334,229,6,"ne","ne","PON",229,":"
2335,229,7,"purat","purat","PRO:clit",229,"en2_S"
2336,229,8,"remaner","remaner","VER",229,"pouvoir_M"
2337,229,9,"!","!","VER",229,"remener_*+IT"
2338,229,10,"»","»","PON",229,"!"
2339,230,1,"Si","si","PON:cit",230,"»"
2340,230,2,"fist","fist","ADV",230,"si_+IT"
2341,230,3,"il","il","VER",230,"faire|feire|fere_+CMI|M|M"
2342,230,4,"pus","pus","PRO:pers",230,"il_S"
2343,230,5,":",":","ADV",230,"puis_T"
2344,230,6,"car","car","PON",230,":"
2345,230,7,"ben","ben","CON:coord",230,"car_S"
2346,230,8,"en","en","ADV",230,"bien_I"
2347,230,9,"gardat","gardat","PRO:clit",230,"en2_S"
2348,230,10,"sa","sa","VER",230,"garder_+M"
2349,230,11,"fei","fei","DET:poss",230,"son4_S"
2350,230,12,",",",","NOM",230,"foi_+Z"
2351,231,1,"Quant","quant","PON",231,","
2352,231,2,"la","la","ADV",231,"cant_C"
2353,231,3,"fud","fud","PRO:pers",231,"il_S"
2354,231,4,"mort","mort","VER",231,"estre_M"
2355,231,5,"Rollant","rollant","NOM",231,"mort_+CIT"
2356,231,6,",",",","NPR",231,"rolant_CI|Z"
2357,231,7,"e","e","PON",231,","
2358,231,8,"li","li","CON:coord",231,"et_S"
2359,231,9,".XII.",".xii.","DET:def",231,"le_S"
2360,231,10,"per","per","ADJ:card",231,"doze_I"
2361,231,11,"od","od","NOM",231,"per_IT"
2362,231,12,"sei","sei","PRE",231,"o4_+S"
2363,231,13,".",".","PRO:pers",231,"soi1_S"
2364,232,1,"Li","li","PON",232,"."
2365,232,2,"emperere","emperere","DET:def",232,"le_S"
2366,232,3,"de","de","NOM",232,"emperëor_+IT"
2367,232,4,"France","france","PRE",232,"de_+S"
2368,232,5,"i","i","NPR",232,"france_CI|Z"
2369,232,6,"out","out","PRO:clit",232,"i2_S"
2370,232,7,"tant","tant","VER",232,"avoir|oloir_+MIIdMd|+M"
2371,232,8,"demuréd","demuréd","ADV",232,"tant_CI"
2372,232,9,",",",","VER",232,"<nolem>"
2373,233,1,"De","de","PON",233,","
2374,233,2,"sa","sa","PRE",233,"de_+S"
2375,233,3,"muller","muller","DET:poss",233,"son4_S"
2376,233,4,"li","li","GDF",233,"meuler_G"
2377,233,5,"mendret","mendret","DET:def",233,"le_S"
2378,233,6,"ke","ke","ADJ",233,"<unknown>"
2379,233,7,"il","il","PROCON",233,"que1|que2|que3|que4_S|S|S|S"
2380,233,8,"out","out","PRO:pers",233,"il_S"
2381,233,9,"parler","parler","VER",233,"avoir|oloir_+MIIdMd|+M"
2382,233,10,".",".","VER",233,"parler_+MIT"
2383,234,1,"Ore","ore","PON",234,"."
2384,234,2,"irrat","irrat","ADV",234,"or4|or_+IT|I"
2385,234,3,"lu","lu","VER",234,"aler_*+IM"
2386,234,4,"rei","rei","DET:def",234,"le_S"
2387,234,5,"querre","querre","NOM",234,"roi1|roi2_+T|+T"
2388,234,6,",",",","VER",234,"querre_+IT"
2389,234,7,"que","que","PON",234,","
2390,234,8,"ele","ele","PROCON",234,"que3_S"
2391,234,9,"li","li","PRO:pers",234,"il_S"
2392,234,10,"out","out","PRO:pers",234,"il_S"
2393,234,11,"loét","loét","VER",234,"avoir|oloir_+MIIdMd|+M"
2394,234,12,":",":","VER",234,"löer1|löer2_+Z|+Z"
2395,235,1,"Ja","ja","PON",235,":"
2396,235,2,"n'","n'","ADV",235,"ja_+CIT"
2397,235,3,"en","en","PRO:clit",235,"en2_S"
2398,235,4,"prend(e)rat","prendrat","PRO:clit",235,"en2_S"
2399,235,5,"mais","mais","VER",235,"prendre_+IM"
2400,235,6,"fin","fin","CON:coord",235,"mais_S"
2401,235,7,"tresque","tresque","ADJ",235,"fin2|fin_+IT|I"
2402,235,8,"il","il","ADV",235,"tresque1_Z"
2403,235,9,"l'","l'","PRO:pers",235,"il_S"
2404,235,10,"av(e)rat","avrat","PRO:pers",235,"il_S"
2405,235,11,"trovét","trovét","VER",235,"avoir_+IM"
2406,235,12,".",".","VER",235,"trover_+Z"
2407,236,1,"La","la","PON",236,"."
2408,236,2,"nuit","nuit","DET:def",236,"le_S"
2409,236,3,"le","le","NOM",236,"nuit_+CIT"
2410,236,4,"fait","fait","PRO:pers",236,"il_S"
2411,236,5,"nuncier","nuncier","VER",236,"faire|farre_+CMI|M"
2412,236,6,"as","as","VER",236,"noncir_+M"
2413,236,7,"Franceis","franceis","PREDET:a",236,"a+le_S"
2414,236,8,"as","as","NOM",236,"françois_I"
2415,236,9,"ostels","ostels","PREDET:a",236,"a+le_S"
2416,236,10,":",":","NOM",236,"ostel_*+CIT"
2417,237,1,"Cum","cum","PON",237,":"
2418,237,2,"il","il","ADV",237,"come_I"
2419,237,3,"l'","l'","PRO:pers",237,"il_S"
2420,237,4,"unt","unt","PRO:pers",237,"il_S"
2421,237,5,"entendut","entendut","VER",237,"avoir_+IM"
2422,237,6,",",",","VER",237,"entendre_+MI"
2423,237,7,"si","si","PON",237,","
2424,237,8,"orent","orent","ADV",237,"si_+IT"
2425,237,9,"le","le","VER",237,"avoir|orer2_+IM|+I"
2426,237,10,"queres","queres","PRO:pers",237,"il_S"
2427,237,11,"mult","mult","VER",237,"querre_*+I"
2428,237,12,"l(e)ez","lez","ADV",237,"mout_I"
2429,237,13,".",".","ADJ",237,"lait1|lait|lé_+I|I|I"
2430,238,1,"Al","al","PON",238,"."
2431,238,2,"matin","matin","PREDET:a",238,"a+le_S"
2432,238,3,",",",","NOM",238,"matin2|matin_+IT|I"
2433,238,4,"sun","sun","PON",238,","
2434,238,5,"(la)","--","DET:poss",238,"son4_S"
2435,238,6,"l'","l'","DET:def",238,"le_S"
2436,238,7,"albe","albe","NOM",238,"albe1|albe2|aube_G|G|I"
2437,238,8,",",",","PON",238,","
2438,238,9,"quant","quant","ADV",238,"cant_C"
2439,238,10,"li","li","DET:def",238,"le_S"
2440,238,11,"jurz","jurz","NOM",238,"jor_+I"
2441,238,12,"lur","lur","PRO:pers",238,"lor2_S"
2442,238,13,"apert","apert","VER",238,"aparoir|paroir_+I|+M"
2443,238,14,",",",","PON",238,","
2444,239,1,"Li","li","DET:def",239,"le_S"
2445,239,2,"mul","mul","NOM",239,"mul1|mul2|mul3_+T|+T|+T"
2446,239,3,"e","e","CON:coord",239,"et_S"
2447,239,4,"li","li","DET:def",239,"le_S"
2448,239,5,"sumer","sumer","NOM",239,"somier_I"
2449,239,6,"sunt","sunt","VER",239,"soner_+I"
2450,239,7,"garniz","garniz","VER",239,"garnir_+MI"
2451,239,8,"e","e","CON:coord",239,"et_S"
2452,239,9,"trussét","trussét","VER",239,"<nolem>"
2453,240,1,"E","e","CON:coord",240,"et_S"
2454,240,2,"muntent","muntent","VER",240,"monter_+I"
2455,240,3,"li","li","DET:def",240,"le_S"
2456,240,4,"barun","barun","NOM",240,"baron_+I"
2457,240,5,".",".","PON",240,"."
2458,240,6,"El","el","PREDET:en",240,"en1+le_S"
2459,240,7,"chimin","chimin","NOM",240,"<nolem>"
2460,240,8,"sunt","sunt","VER",240,"soner_+I"
2461,240,9,"entrét","entrét","VER",240,"<nolem>"
2462,240,10,":",":","PON",240,":"
2463,241,1,"Venent","venent","VER",241,"venir_+I"
2464,241,2,"en","en","PRE",241,"en1_+S"
2465,241,3,"Jerico","jerico","NPR",241,"<nolem>"
2466,241,4,",",",","PON",241,","
2467,241,5,"palmes","palmes","NOM",241,"paume1|paume2_*+T|+T"
2468,241,6,"i","i","PRO:clit",241,"i2_S"
2469,241,7,"pernent","pernent","VER",241,"prendre_+M"
2470,241,8,"asét","asét","VER",241,"<unknown>"
2471,241,9,".",".","PON",241,"."
2472,242,1,"«","«","PON:cit",242,"«"
2473,242,2,"Utre","utre","ADV",242,"outre1_Z"
2474,242,3,",",",","PON",242,","
2475,242,4,"Deus","deus","ADJ:card",242,"deus_CIT"
2476,242,5,"aïe","aïe","NOM",242,"äie_+I"
2477,242,6,"!","!","PON",242,"!"
2478,242,7,"»","»","PON:cit",242,"»"
2479,242,8,"crient","crient","VER",242,"criembre|crïer2_+MI|+Id"
2480,242,9,"e","e","CON:coord",242,"et_S"
2481,242,10,"halt","halt","ADJ",242,"haut_+IT"
2482,242,11,"e","e","CON:coord",242,"et_S"
2483,242,12,"cler","cler","ADJ",242,"cler_+IT"
2484,242,13,".",".","PON",242,"."
2485,243,1,"Li","li","DET:def",243,"le_S"
2486,243,2,"patriarches","patriarches","NOM",243,"patrïarche_*+IIdTd"
2487,243,3,"muntet","muntet","VER",243,"monter_+I"
2488,243,4,"sur","sur","PRE",243,"sor2_+S"
2489,243,5,"un","un","DET:ndf",243,"un_S"
2490,243,6,"mulz","mulz","NOM",243,"mul1|mul2|mul3_*+T|+T|+T"
2491,243,7,"sujurnez","sujurnez","VER",243,"<unknown>"
2492,243,8,",",",","PON",243,","
2493,244,1,"Tant","tant","ADV",244,"tant_CI"
2494,244,2,"cum","cum","ADV",244,"come_I"
2495,244,3,"li","li","DET:def",244,"le_S"
2496,244,4,"jurz","jurz","NOM",244,"jor_+I"
2497,244,5,"li","li","PRO:pers",244,"il_S"
2498,244,6,"duret","duret","VER",244,"durer_+I"
2499,244,7,"l'","l'","PRO:pers",244,"il_S"
2500,244,8,"at","at","VER",244,"avoir|estre_+IM|M"
2501,244,9,"conduz","conduz","VER",244,"conduire_+M"
2502,244,10,"e","e","CON:coord",244,"et_S"
2503,244,11,"guiez","guiez","VER",244,"guiier_+IMd"
2504,244,12,".",".","PON",244,"."
2505,245,1,"La","la","DET:def",245,"le_S"
2506,245,2,"nuit","nuit","NOM",245,"nuit_+CIT"
2507,245,3,"furent","furent","VER",245,"estre1|estre_+I|CMI"
2508,245,4,"ensenble","ensenble","ADV",245,"ensemble_*I"
2509,245,5,"li","li","DET:def",245,"le_S"
2510,245,6,"baruns","baruns","NOM",245,"baron_+I"
2511,245,7,"as","as","PREDET:a",245,"a+le_S"
2512,245,8,"ostels","ostels","NOM",245,"ostel_*+CIT"
2513,245,9,":",":","PON",245,":"
2514,246,1,"Nule","nule","PRO:ind",246,"nul_S"
2515,246,2,"ren","ren","ADV",246,"rien_Z"
2516,246,3,"que","que","PROCON",246,"que3_S"
2517,246,4,"il","il","PRO:pers",246,"il_S"
2518,246,5,"demandent","demandent","VER",246,"demander_+I"
2519,246,6,"ne","ne","PRO:clit",246,"en2_S"
2520,246,7,"lur","lur","PRO:pers",246,"lor2_S"
2521,246,8,"est","est","VER",246,"ester|estre1_+M|+I"
2522,246,9,"demurét","demurét","VER",246,"<nolem>"
2523,246,10,".",".","PON",246,"."
2524,247,1,"Al","al","PREDET:a",247,"a+le_S"
2525,247,2,"matin","matin","NOM",247,"matin2|matin_+IT|I"
2526,247,3,",",",","PON",247,","
2527,247,4,"par","par","PRE",247,"par_S"
2528,247,5,"sun","sun","DET:poss",247,"son4_S"
2529,247,6,"l'","l'","DET:def",247,"le_S"
2530,247,7,"albe","albe","NOM",247,"albe1|albe2|aube_G|G|I"
2531,247,8,",",",","PON",247,","
2532,247,9,"quant","quant","ADV",247,"cant_C"
2533,247,10,"li","li","DET:def",247,"le_S"
2534,247,11,"jurs","jurs","NOM",247,"jor_*+I"
2535,247,12,"lur","lur","PRO:pers",247,"lor2_S"
2536,247,13,"apert","apert","VER",247,"aparoir|paroir_+I|+M"
2537,247,14,",",",","PON",247,","
2538,248,1,"Remuntent","remuntent","VER",248,"<unknown>"
2539,248,2,"li","li","DET:def",248,"le_S"
2540,248,3,"barun","barun","NOM",248,"baron_+I"
2541,248,4,",",",","PON",248,","
2542,248,5,"al","al","PREDET:a",248,"a+le_S"
2543,248,6,"chemin","chemin","NOM",248,"chemin_+CIT"
2544,248,7,"sunt","sunt","VER",248,"soner_+I"
2545,248,8,"entrét","entrét","VER",248,"<nolem>"
2546,248,9,".",".","PON",248,"."
2547,249,1,"Li","li","DET:def",249,"le_S"
2548,249,2,"patriarches","patriarches","NOM",249,"patrïarche_*+IIdTd"
2549,249,3,"ad","ad","VER",249,"avoir_+IM"
2550,249,4,"Karlemaine","karlemaine","NPR",249,"charlemagne_Z"
2551,249,5,"apelét","apelét","VER",249,"apeler_+Z"
2552,249,6,":",":","PON",249,":"
2553,250,1,"«","«","PON:cit",250,"«"
2554,250,2,"Vostre","vostre","DET:poss",250,"vostre_S"
2555,250,3,"cungé","cungé","VER",250,"<unknown>"
2556,250,4,",",",","PON",250,","
2557,250,5,"si","si","ADV",250,"si_+IT"
2558,250,6,"vus","vus","PRO:pers",250,"vos1_S"
2559,250,7,"plaist","plaist","VER",250,"plaire_+MI"
2560,250,8,"me","me","PRO:pers",250,"je_S"
2561,250,9,"donez","donez","VER",250,"doner_+CMI"
2562,250,10,"!","!","PON",250,"!"
2563,250,11,"»","»","PON:cit",250,"»"
2564,251,1,"—","—","PON",251,"-"
2565,251,2,"«","«","PON:cit",251,"«"
2566,251,3,"E","e","CON:coord",251,"et_S"
2567,251,4,",",",","PON",251,","
2568,251,5,"dist","dist","VER",251,"dire_+CMI"
2569,251,6,"l'","l'","DET:def",251,"le_S"
2570,251,7,"emperere","emperere","NOM",251,"emperëor_+IT"
2571,251,8,",",",","PON",251,","
2572,251,9,"al","al","PREDET:a",251,"a+le_S"
2573,251,10,"cumant","cumant","NOM",251,"comant_*+IT"
2574,251,11,"Damne","damne","VER",251,"damner_*+T"
2575,251,12,"Deu","deu","NOM",251,"dieu_+IT"
2576,251,13,"!","!","PON",251,"!"
2577,251,14,"»","»","PON:cit",251,"»"
2578,252,1,"Vunt","vunt","VER",252,"aler_+IM"
2579,252,2,"sæi","sæi","VER",252,"<unknown>"
2580,252,3,"entrebaiser","entrebaiser","VER",252,"<unknown>"
2581,252,4,";",";","PON",252,";"
2582,252,5,"atant","atant","ADV",252,"atant|tant_CI|I"
2583,252,6,"sunt","sunt","VER",252,"soner_+I"
2584,252,7,"deseverét","deseverét","VER",252,"<unknown>"
2585,253,1,"Chevauchet","chevauchet","VER",253,"<unknown>"
2586,253,2,"li","li","DET:def",253,"le_S"
2587,253,3,"emperere","emperere","NOM",253,"emperëor_+IT"
2588,253,4,"od","od","PRE",253,"o4_+S"
2589,253,5,"sun","sun","DET:poss",253,"son4_S"
2590,253,6,"ruiste","ruiste","ADJ",253,"ruste_+IT"
2591,253,7,"barnét","barnét","NOM",253,"<unknown>"
2592,253,8,".",".","PON",253,"."
2593,254,1,"Les","les","DET:def",254,"le_S"
2594,254,2,"reliques","reliques","NOM",254,"relique_+CI"
2595,254,3,"sunt","sunt","VER",254,"soner_+I"
2596,254,4,"forz","forz","ADJ",254,"fort_+CI"
2597,254,5,";",";","PON",254,";"
2598,254,6,"granz","granz","ADJ",254,"grant_+I"
2599,254,7,"vertuz","vertuz","NOM",254,"vertu_+I"
2600,254,8,"i","i","PRO:clit",254,"i2_S"
2601,254,9,"fait","fait","VER",254,"faire|farre_+CMI|M"
2602,254,10,"Deus","deus","NOM",254,"dieu_+I"
2603,254,11,",",",","PON",254,","
2604,255,1,"Que","que","PROCON",255,"que3_S"
2605,255,2,"il","il","PRO:pers",255,"il_S"
2606,255,3,"ne","ne","PRO:clit",255,"en2_S"
2607,255,4,"venent","venent","VER",255,"venir_+I"
2608,255,5,"a","a","PRE",255,"a_S"
2609,255,6,"ewe","ewe","NOM",255,"aigue|ewe_+GI|+T"
2610,255,7,",",",","PON",255,","
2611,255,8,"n'","n'","PRO:clit",255,"en2_S"
2612,255,9,"en","en","PRO:clit",255,"en2_S"
2613,255,10,"partissent","partissent","VER",255,"partir_+IM"
2614,255,11,"les","les","PRO:pers",255,"il_S"
2615,255,12,"guét","guét","VER",255,"<unknown>"
2616,255,13,",",",","PON",255,","
2617,256,1,"N'","n'","PRO:clit",256,"en2_S"
2618,256,2,"encuntrent","encuntrent","VER",256,"encontrer_+I"
2619,256,3,"aveogle","aveogle","ADJ",256,"<unknown>"
2620,256,4,"ki","ki","PROCON",256,"qui_S"
2621,256,5,"ne","ne","PRO:clit",256,"en2_S"
2622,256,6,"seit","seit","VER",256,"savoir_+M"
2623,256,7,"reluminét","reluminét","VER",256,"<unknown>"
2624,256,8,";",";","PON",256,";"
2625,257,1,"Les","les","DET:def",257,"le_S"
2626,257,2,"cuntrez","cuntrez","NOM",257,"<unknown>"
2627,257,3,"i","i","PRO:clit",257,"i2_S"
2628,257,4,"redrescent","redrescent","VER",257,"radrecier_*+M"
2629,257,5,"e","e","CON:coord",257,"et_S"
2630,257,6,"les","les","DET:def",257,"le_S"
2631,257,7,"muz","muz","ADJ",257,"mu1|mu_+I|I"
2632,257,8,"funt","funt","VER",257,"faire|fondre_+IM|+M"
2633,257,9,"parler","parler","VER",257,"parler_+MIT"
2634,257,10,".",".","PON",257,"."
2635,258,1,"Chevalchet","chevalchet","VER",258,"chevauchier_+I"
2636,258,2,"li","li","DET:def",258,"le_S"
2637,258,3,"emperere","emperere","NOM",258,"emperëor_+IT"
2638,258,4,"od","od","PRE",258,"o4_+S"
2639,258,5,"sa","sa","DET:poss",258,"son4_S"
