"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
2324,350,6,"ou","VER",2778,"avoir|oïr_+MMd|M"
2325,350,7,"du","PREDET:de",2778,"de+le_S"
2326,350,8,"dyable","NOM",2778,"dïable_*+IdTTd"
2327,350,9,",","PON",2778,","
2328,351,1,"mais","CON:coord",2779,"mais_S"
2329,351,2,"je","PRO:pers",2779,"je_S"
2330,351,3,"ne","PRO:clit",2779,"en2_S"
2331,351,4,"sçay","VER",2779,"savoir_+M"
2332,351,5,"pas","NOM",2779,"pas|past2_+IT|+T"
2333,351,6,"bien","ADV",2779,"bien1|bien2|bien_+IT|C|I"
2334,351,7,"lequel","NOM",2779,"<unknown>"
2335,352,1,"puis","ADV",2780,"puis_IT"
2336,352,2,"que","PROCON",2780,"que3_S"
2337,352,3,"tu","PRO:pers",2780,"tu_S"
2338,352,4,"es","VER",2780,"estre1|estre_+I|MI"
2339,352,5,"homme","NOM",2780,"ome_+C"
2340,352,6,"mortel","ADJ",2780,"mortel_+IT"
2341,353,1,"et","CON:coord",2781,"et_S"
2342,353,2,"que","PROCON",2781,"que3_S"
2343,353,3,"tu","PRO:pers",2781,"tu_S"
2344,353,4,"te","PRO:pers",2781,"tu_S"
2345,353,5,"sens","PRE",2781,"sans_+S"
2346,353,6,"mat","NOM",2781,"<nolem>"
2347,353,7,"et","CON:coord",2781,"et_S"
2348,353,8,"vuyde","NOM",2781,"<unknown>"
2349,353,9,".","PON",2781,"."
2350,354,1,"as","PREDET:a",2782,"a+le_S"
2351,354,2,"tu","PRO:pers",2782,"tu_S"
2352,354,3,"point","VER",2782,"peindre1|poindre_+I|+MI"
2353,354,4,"peur","NOM",2782,"por1|pore_*+T|+T"
2354,354,5,"d'","PRE",2782,"de_+S"
2355,354,6,"estre","VER",2782,"entr'estre|estre1_+M|+IT"
2356,354,7,"homicide","NOM",2782,"<nolem>"
2357,355,1,"de","PRE",2783,"de_+S"
2358,355,2,"toy","PRO:pers",2783,"tu_S"
2359,355,3,"mesme","ADJ",2783,"meisme_C"
2360,355,4,"?","PON",2783,"?"
2361,355,5,"es","VER",2783,"estre1|estre_+I|MI"
2362,355,6,"tu","PRO:pers",2783,"tu_S"
2363,355,7,"las","ADJ",2783,"las_+IT"
2364,355,8,"de","PRE",2783,"de_+S"
2365,355,9,"vivre","VER",2783,"vivre1|vivre_+IT|MI"
2366,355,10,"?","PON",2783,"?"
2367,356,1,"veulx","NOM",2784,"<unknown>"
2368,356,2,"tu","PRO:pers",2784,"tu_S"
2369,356,3,"les","DET:def",2784,"le_S"
2370,356,4,"prophetes","NOM",2784,"profete_*+IT"
2371,356,5,"ensuivre","VER",2784,"ensivre1|ensivre2|sivre_+T|+T|+M"
2372,356,6,"?","PON",2784,"?"
2373,357,1,"veulx","NOM",2785,"<unknown>"
2374,357,2,"tu","PRO:pers",2785,"tu_S"
2375,357,3,"jeuner","VER",2785,"jëuner_+IdTTd"
2376,357,4,"autant","ADV",2785,"autant_I"
2377,357,5,"ou","PREDET:en",2785,"en1+le_S"
2378,357,6,"plus","ADV",2785,"plus_CI"
2379,358,1,"que","PROCON",2786,"que3_S"
2380,358,2,"le","DET:def",2786,"le_S"
2381,358,3,"devot","ADJ",2786,"devot_+T"
2382,358,4,"elyseus","NPR",2786,"<unknown>"
2383,358,5,"?","PON",2786,"?"
2384,359,1,"attens","VER",2787,"<unknown>"
2385,359,2,"tu","PRO:pers",2787,"tu_S"
2386,359,3,",","PON",2787,","
2387,359,4,"pour","PRE",2787,"por2_+S"
2388,359,5,"toy","PRO:pers",2787,"tu_S"
2389,359,6,"conforter","VER",2787,"conforter_+IT"
2390,359,7,",","PON",2787,","
2391,360,1,"que","PROCON",2788,"que3_S"
2392,360,2,"dieu","NOM",2788,"dieu_+CIT"
2393,360,3,"si","ADV",2788,"si_+IT"
2394,360,4,"te","PRO:pers",2788,"tu_S"
2395,360,5,"face","VER",2788,"faire|farre|feire_+CMI|M|M"
2396,360,6,"apporter","VER",2788,"<unknown>"
2397,360,7,",","PON",2788,","
2398,361,1,"par","PRE",2789,"par_S"
2399,361,2,"quelque","ADJ",2789,"quelque_C"
2400,361,3,"homme","NOM",2789,"ome_+C"
2401,361,4,"ou","PREDET:en",2789,"en1+le_S"
2402,361,5,"ange","NOM",2789,"angele_+I"
2403,361,6,"du","PREDET:de",2789,"de+le_S"
2404,361,7,"ciel","NOM",2789,"ciel_+IT"
2405,361,8,",","PON",2789,","
2406,362,1,"du","PREDET:de",2790,"de+le_S"
2407,362,2,"pain","NOM",2790,"pain_+IT"
2408,362,3,"ainsi","ADV",2790,"ainsi_+CIT"
2409,362,4,"que","PROCON",2790,"que3_S"
2410,362,5,"a","PRE",2790,"a_S"
2411,362,6,"daniel","NOM",2790,"<unknown>"
2412,363,1,"quant","ADV",2791,"cant_C"
2413,363,2,"l'","DET:def",2791,"le_S"
2414,363,3,"ange","NOM",2791,"angele_+I"
2415,363,4,"ravit","VER",2791,"ravir_+Z"
2416,363,5,"abachut","VER",2791,"<unknown>"
2417,363,6,"?","PON",2791,"?"
2418,364,1,"tu","PRO:pers",2792,"tu_S"
2419,364,2,"sces","VER",2792,"savoir_*+Z"
2420,364,3,"bien","ADV",2792,"bien1|bien2|bien_+IT|C|I"
2421,364,4,"que","PROCON",2792,"que3_S"
2422,364,5,"helias","NPR",2792,"<unknown>"
2423,364,6,"vescut","VER",2792,"vivre_M"
2424,365,1,"long","ADJ",2793,"lonc_+Z"
2425,365,2,"temps","NOM",2793,"tens_+CT"
2426,365,3,"sans","PRE",2793,"sans_+S"
2427,365,4,"avoir","VER",2793,"avoir_+MIT"
2428,365,5,"pain","NOM",2793,"pain_+IT"
2429,365,6,"ne","PRO:clit",2793,"en2_S"
2430,365,7,"vin","NOM",2793,"vin_+IT"
2431,365,8,",","PON",2793,","
2432,366,1,"mais","CON:coord",2794,"mais_S"
2433,366,2,"dieu","NOM",2794,"dieu_+CIT"
2434,366,3,"luy","PRO:pers",2794,"il|loi1_S|S"
2435,366,4,"transmist","VER",2794,"<unknown>"
2436,366,5,"ung","DET:ndf",2794,"un_S"
2437,366,6,"corbin","NOM",2794,"corbin1_+T"
2438,367,1,"qui","PROCON",2795,"qui_S"
2439,367,2,"luy","PRO:pers",2795,"il|loi1_S|S"
2440,367,3,"apporta","VER",2795,"aporter_*+I"
2441,367,4,"son","DET:poss",2795,"son4_S"
2442,367,5,"repas","NOM",2795,"respas_+T"
2443,367,6,".","PON",2795,"."
2444,368,1,"et","CON:coord",2796,"et_S"
2445,368,2,"semblablement","ADV",2796,"semblablement_Z"
2446,368,3,"abydas","NPR",2796,"<unknown>"
2447,368,4,",","PON",2796,","
2448,369,1,"ou","PREDET:en",2797,"en1+le_S"
2449,369,2,"temps","NOM",2797,"tens_+CT"
2450,369,3,"jesabel","NPR",2797,"<unknown>"
2451,369,4,",","PON",2797,","
2452,369,5,"en","PRE",2797,"en1_+S"
2453,369,6,"cachetes","NOM",2797,"<unknown>"
2454,370,1,"alimenta","VER",2798,"<unknown>"
2455,370,2,"bien","ADV",2798,"bien1|bien2|bien_+IT|C|I"
2456,370,3,"cent","ADJ:card",2798,"cent_CIT"
2457,370,4,"prophetes","NOM",2798,"profete_*+IT"
2458,371,1,"qui","PROCON",2799,"qui_S"
2459,371,2,"n'","PRO:clit",2799,"en2_S"
2460,371,3,"avoyent","VER",2799,"avoir_+M"
2461,371,4,"ne","PRO:clit",2799,"en2_S"
2462,371,5,"pain","NOM",2799,"pain_+IT"
2463,371,6,"ne","PRO:clit",2799,"en2_S"
2464,371,7,"pitance","NOM",2799,"pitance_+CT"
2465,371,8,".","PON",2799,"."
2466,372,1,"helye","NPR",2800,"helye_Z"
2467,372,2,"aussi","ADV",2800,"aussi_+CIT"
2468,372,3,"fist","VER",2800,"faire|feire|fere_+CMI|M|M"
2469,372,4,"penitence","NOM",2800,"penitence_+IT"
2470,373,1,"par","PRE",2801,"par_S"
2471,373,2,"jeüne","NOM",2801,"jëune_+TTd"
2472,373,3,";","PON",2801,";"
2473,373,4,"mais","CON:coord",2801,"mais_S"
2474,373,5,",","PON",2801,","
2475,373,6,"quant","ADV",2801,"cant_C"
2476,373,7,"il","PRO:pers",2801,"il_S"
2477,373,8,"entra","VER",2801,"entrer_+M"
2478,374,1,"au","PREDET:a",2802,"a+le_S"
2479,374,2,"desert","NOM",2802,"desert2|desert3|desert4_+IT|+T|+T"
2480,374,3,",","PON",2802,","
2481,374,4,"l'","DET:def",2802,"le_S"
2482,374,5,"ange","NOM",2802,"angele_+I"
2483,374,6,"luy","PRO:pers",2802,"il|loi1_S|S"
2484,374,7,"monstra","VER",2802,"mostrer_*+T"
2485,375,1,"ung","DET:ndf",2803,"un_S"
2486,375,2,"pain","NOM",2803,"pain_+IT"
2487,375,3,"cendré","ADJ",2803,"cendré_+T"
2488,375,4,"dont","PRO:invar",2803,"dont_S"
2489,375,5,"il","PRO:pers",2803,"il_S"
2490,375,6,"repeut","VER",2803,"<nolem>"
2491,375,7,".","PON",2803,"."
2492,376,1,"dieu","NOM",2804,"dieu_+CIT"
2493,376,2,"leur","PRO:pers",2804,"lor2_S"
2494,376,3,"fist","VER",2804,"faire|feire|fere_+CMI|M|M"
2495,376,4,"ainsi","ADV",2804,"ainsi_+CIT"
2496,376,5,"qu'","PROCON",2804,"que1|que2|que3|que4_S|S|S|S"
2497,376,6,"il","PRO:pers",2804,"il_S"
2498,376,7,"luy","PRO:pers",2804,"il|loi1_S|S"
2499,376,8,"pleut","VER",2804,"plaire|pleuvoir_+M|M"
2500,377,1,"pour","PRE",2805,"por2_+S"
2501,377,2,"leur","PRO:pers",2805,"lor2_S"
2502,377,3,"demonstrer","VER",2805,"demostrer_+T"
2503,377,4,"ung","DET:ndf",2805,"un_S"
2504,377,5,"grant","ADJ",2805,"grant_+CIT"
2505,377,6,"bien","NOM",2805,"bien2|bien_+IT|CI"
2506,377,7,";","PON",2805,";"
2507,378,1,"mais","CON:coord",2806,"mais_S"
2508,378,2,"si","ADV",2806,"si_+IT"
2509,378,3,"tu","PRO:pers",2806,"tu_S"
2510,378,4,"veulx","NOM",2806,"<unknown>"
2511,378,5,"par","PRE",2806,"par_S"
2512,378,6,"ce","DET:demo",2806,"cel|cist_S|S"
2513,378,7,"moyen","NOM",2806,"<nolem>"
2514,379,1,"jeuner","VER",2807,"jëuner_+IdTTd"
2515,379,2,"pour","PRE",2807,"por2_+S"
2516,379,3,"essayer","VER",2807,"essaiier_*+I"
2517,379,4,"si","DET:poss",2807,"son4_S"
2518,379,5,"dieu","NOM",2807,"dieu_+CIT"
2519,380,1,"t'","PRO:pers",2808,"tu_S"
2520,380,2,"envoyera","VER",2808,"envoyer_M"
2521,380,3,"du","PREDET:de",2808,"de+le_S"
2522,380,4,"pain","NOM",2808,"pain_+IT"
2523,380,5,"en","PRE",2808,"en1_+S"
2524,380,6,"ce","DET:demo",2808,"cel|cist_S|S"
2525,380,7,"lieu","NOM",2808,"lieu_+CIT"
2526,380,8,",","PON",2808,","
2527,381,1,"tu","PRO:pers",2809,"tu_S"
2528,381,2,"peches","VER",2809,"pechier_*+M"
2529,381,3,"en","PRE",2809,"en1_+S"
2530,381,4,"tant","ADV",2809,"tant_CI"
2531,381,5,"que","PROCON",2809,"que3_S"
2532,381,6,"tu","PRO:pers",2809,"tu_S"
2533,381,7,"veulx","NOM",2809,"<unknown>"
2534,382,1,"tempter","VER",2810,"tenter_+T"
2535,382,2,"dieu","NOM",2810,"dieu_+CIT"
2536,382,3,".","PON",2810,"."
2537,382,4,"doncques","ADV",2810,"donc_Z"
2538,382,5,",","PON",2810,","
2539,382,6,"pour","PRE",2810,"por2_+S"
2540,382,7,"le","PRO:pers",2810,"il_S"
2541,382,8,"mieulx","ADV",2810,"mieus_Z"
2542,382,9,",","PON",2810,","
2543,383,1,"je","PRO:pers",2811,"je_S"
2544,383,2,"te","PRO:pers",2811,"tu_S"
2545,383,3,"pry","VER",2811,"prier_M"
2546,383,4,",","PON",2811,","
2547,383,5,"declaire","VER",2811,"<unknown>"
2548,383,6,"ton","DET:poss",2811,"ton4_S"
2549,383,7,"faict","VER",2811,"faire|farre_+M|M"
2550,383,8,".","PON",2811,"."
2551,384,1,"tu","PRO:pers",2812,"tu_S"
2552,384,2,"es","VER",2812,"estre1|estre_+I|MI"
2553,384,3,"si","DET:poss",2812,"son4_S"
2554,384,4,"beau","ADJ",2812,"bel_I"
2555,384,5,",","PON",2812,","
2556,384,6,"si","DET:poss",2812,"son4_S"
2557,384,7,"cler","NOM",2812,"clerc_+C"
2558,384,8,",","PON",2812,","
2559,384,9,"si","DET:poss",2812,"son4_S"
2560,384,10,"net","ADJ",2812,"net2|net_+T|I"
2561,384,11,",","PON",2812,","
2562,385,1,"si","DET:poss",2813,"son4_S"
2563,385,2,"fort","ADJ",2813,"fort_+IT"
2564,385,3,",","PON",2813,","
2565,385,4,"de","PRE",2813,"de_+S"
2566,385,5,"si","DET:poss",2813,"son4_S"
2567,385,6,"grande","ADJ",2813,"grant_+IT"
2568,385,7,"stature","NOM",2813,"estature_+T"
2569,385,8,",","PON",2813,","
2570,386,1,"tu","PRO:pers",2814,"tu_S"
2571,386,2,"es","VER",2814,"estre1|estre_+I|MI"
2572,386,3,"si","DET:poss",2814,"son4_S"
2573,386,4,"belle","ADJ",2814,"bel|belet_*I|T"
2574,386,5,"creature","NOM",2814,"crïature_+Td"
2575,387,1,"et","CON:coord",2815,"et_S"
2576,387,2,"as","VER",2815,"avoir_+MI"
2577,387,3,"le","DET:def",2815,"le_S"
2578,387,4,"corps","NOM",2815,"cors_C"
2579,387,5,"si","DET:poss",2815,"son4_S"
2580,387,6,"bien","NOM",2815,"bien2|bien_+IT|CI"
2581,387,7,"formé","VER",2815,"former_*+IMT"
2582,388,1,"et","CON:coord",2816,"et_S"
2583,388,2,"croy","VER",2816,"croire_+M"
2584,388,3,"que","PROCON",2816,"que3_S"
2585,388,4,"dieu","NOM",2816,"dieu_+CIT"
2586,388,5,"t'","PRO:pers",2816,"tu_S"
2587,388,6,"a","PRE",2816,"a_S"
2588,388,7,"informé","NIL",2816,"enformer_G"
2589,389,1,"d'","PRE",2817,"de_+S"
2590,389,2,"une","DET:ndf",2817,"un_S"
2591,389,3,"tres","ADV",2817,"tres|très_I|IIdTd"
2592,389,4,"saincte","ADJ",2817,"saint1_Z"
2593,389,5,"et","CON:coord",2817,"et_S"
2594,389,6,"devote","ADJ",2817,"<nolem>"
2595,389,7,"ame","NOM",2817,"ame_+CGIT"
2596,389,8,".","PON",2817,"."
2597,390,1,"or","ADV",2818,"or4|or_+IT|CI"
2598,390,2,",","PON",2818,","
2599,390,3,"sces","VER",2818,"savoir_*+Z"
2600,390,4,"tu","PRO:pers",2818,"tu_S"
2601,390,5,"que","PROCON",2818,"que3_S"
2602,390,6,"ce","PRO:invar",2818,"ce1_S"
2603,390,7,"n'","PRO:clit",2818,"en2_S"
2604,390,8,"est","VER",2818,"ester|estre1_+M|+I"
2605,390,9,"pas","NOM",2818,"pas|past2_+IT|+T"
2606,390,10,"blasme","NOM",2818,"blasme_+IT"
2607,391,1,"ne","PRO:clit",2819,"en2_S"
2608,391,2,"peché","VER",2819,"pechier_+Z"
2609,391,3,"de","PRE",2819,"de_+S"
2610,391,4,"prendre","VER",2819,"prendre_+MIT"
2611,391,5,"substance","NOM",2819,"sustance_+T"
2612,392,1,"quelque","ADJ",2820,"quelque_C"
2613,392,2,"peu","ADV",2820,"poi_Z"
2614,392,3,"pour","PRE",2820,"por2_+S"
2615,392,4,"sa","DET:poss",2820,"son4_S"
2616,392,5,"souffisance","NOM",2820,"sofisance_*+T"
2617,392,6,",","PON",2820,","
2618,393,1,"car","CON:coord",2821,"car_S"
2619,393,2,"dieu","NOM",2821,"dieu_+CIT"
2620,393,3,"veult","VER",2821,"vëoir_*+IdMMd"
2621,393,4,"que","PROCON",2821,"que3_S"
2622,393,5,"humaine","ADJ",2821,"umain_+Z"
2623,393,6,"nature","NOM",2821,"nature_+IT"
2624,394,1,"ait","VER",2822,"aidier|avoir_+MIdMd|+CIM"
2625,394,2,"son","DET:poss",2822,"son4_S"
2626,394,3,"estre","VER",2822,"entr'estre|estre1_+M|+IT"
2627,394,4,"pour","PRE",2822,"por2_+S"
2628,394,5,"nourriture","NOM",2822,"norreture_*+T"
2629,394,6,"?","PON",2822,"?"
2630,395,1,"pour","PRE",2823,"por2_+S"
2631,395,2,"quoy","PRO:invar",2823,"coi2_S"
2632,395,3,"donc","ADV",2823,"donc_I"
2633,395,4,"te","PRO:pers",2823,"tu_S"
2634,395,5,"es","VER",2823,"estre1|estre_+I|MI"
2635,395,6,"tu","PRO:pers",2823,"tu_S"
2636,395,7,"si","DET:poss",2823,"son4_S"
2637,395,8,"grevain","ADJ",2823,"grevain_+IT"
2638,396,1,"de","PRE",2824,"de_+S"
2639,396,2,"te","PRO:pers",2824,"tu_S"
2640,396,3,"laisser","VER",2824,"laissier_+I"
2641,396,4,"mourir","VER",2824,"morir_*+IT"
2642,396,5,"de","PRE",2824,"de_+S"
2643,396,6,"fain","NOM",2824,"faim|fein_+I|+IT"
2644,396,7,"?","PON",2824,"?"
2645,397,1,"pour","PRE",2825,"por2_+S"
2646,397,2,"quoy","PRO:invar",2825,"coi2_S"
2647,397,3,"te","PRO:pers",2825,"tu_S"
2648,397,4,"faiz","VER",2825,"faire|feire_+CMI|M"
2649,397,5,"tu","PRO:pers",2825,"tu_S"
2650,397,6,"defreuner","VER",2825,"<unknown>"
2651,398,1,"en","PRE",2826,"en1_+S"
2652,398,2,"ce","DET:demo",2826,"cel|cist_S|S"
2653,398,3,"desert","NOM",2826,"desert2|desert3|desert4_+IT|+T|+T"
2654,398,4,"par","PRE",2826,"par_S"
2655,398,5,"trop","ADV",2826,"trop_+IT"
2656,398,6,"jeuner","VER",2826,"jëuner_+IdTTd"
2657,398,7,"?","PON",2826,"?"
2658,399,1,"je","PRO:pers",2827,"je_S"
2659,399,2,"te","PRO:pers",2827,"tu_S"
2660,399,3,"pry","VER",2827,"prier_M"
2661,399,4,",","PON",2827,","
2662,399,5,"prens","VER",2827,"prendre_+M"
2663,399,6,"pitié","NOM",2827,"pitié_+IT"
2664,399,7,"de","PRE",2827,"de_+S"
2665,399,8,"toy","PRO:pers",2827,"tu_S"
2666,399,9,".","PON",2827,"."
2667,400,1,"et","CON:coord",2828,"et_S"
2668,400,2,",","PON",2828,","
2669,400,3,"si","ADV",2828,"si_+IT"
2670,400,4,"tu","PRO:pers",2828,"tu_S"
2671,400,5,"n'","PRO:clit",2828,"en2_S"
2672,400,6,"as","VER",2828,"avoir_+MI"
2673,400,7,"icy","VER",2828,"<unknown>"
2674,400,8,"de","PRE",2828,"de_+S"
2675,400,9,"quoy","PRO:invar",2828,"coi2_S"
2676,401,1,"prendre","VER",2829,"prendre_+MIT"
2677,401,2,"viande","NOM",2829,"vïande_+IT"
2678,401,3,"corporelle","ADJ",2829,"<unknown>"
2679,401,4,",","PON",2829,","
2680,402,1,"si","ADV",2830,"si_+IT"
2681,402,2,"tu","PRO:pers",2830,"tu_S"
2682,402,3,"es","VER",2830,"estre1|estre_+I|MI"
2683,402,4,"l'","DET:def",2830,"le_S"
2684,402,5,"essence","NOM",2830,"essence_+T"
2685,402,6,"immortelle","VER",2830,"<unknown>"
2686,403,1,"et","CON:coord",2831,"et_S"
2687,403,2,"le","DET:def",2831,"le_S"
2688,403,3,"filz","NOM",2831,"fil1|fil2|fils2_+I|+IT|+T"
2689,403,4,"de","PRE",2831,"de_+S"
2690,403,5,"dieu","NOM",2831,"dieu_+CIT"
2691,403,6,"souverain","ADJ",2831,"soverain_*IT"
2692,403,7,",","PON",2831,","
2693,404,1,"puis","ADV",2832,"puis_IT"
2694,404,2,"que","PROCON",2832,"que3_S"
2695,404,3,"tu","PRO:pers",2832,"tu_S"
2696,404,4,"seuffres","VER",2832,"so(u)ffrir|souffrir|soufrir_*M|M|M"
2697,404,5,"et","CON:coord",2832,"et_S"
2698,404,6,"as","PREDET:a",2832,"a+le_S"
2699,404,7,"fain","NOM",2832,"faim|fein_+I|+IT"
2700,404,8,",","PON",2832,","
2701,405,1,"prens","VER",2833,"prendre_+M"
2702,405,2,"ces","DET:demo",2833,"cel|cest_S|S"
2703,405,3,"pierres","NOM",2833,"piere_+I"
2704,405,4,"que","PROCON",2833,"que3_S"
2705,405,5,"tu","PRO:pers",2833,"tu_S"
2706,405,6,"voys","VER",2833,"aler|voir_+M|M"
2707,405,7,"cy","ADV",2833,"ci_*+CIT"
2708,406,1,"et","CON:coord",2834,"et_S"
2709,406,2,"en","PRO:clit",2834,"en2_S"
2710,406,3,"faiz","VER",2834,"faire|feire_+CMI|M"
2711,406,4,"pain","NOM",2834,"pain_+IT"
2712,406,5,",","PON",2834,","
2713,406,6,"et","CON:coord",2834,"et_S"
2714,406,7,"par","PRE",2834,"par_S"
2715,406,8,"ainsi","ADV",2834,"ainsi_+CIT"
2716,407,1,"pouras","VER",2835,"<unknown>"
2717,407,2,"eviter","VER",2835,"eviter_+T"
2718,407,3,"ce","DET:demo",2835,"cel|cist_S|S"
2719,407,4,"torment","NOM",2835,"torment_+IT"
2720,407,5,".","PON",2835,"."
2721,408,1,"l'","DET:def",2836,"le_S"
2722,408,2,"omme","NOM",2836,"ome_+C"
2723,408,3,"ne","PRO:clit",2836,"en2_S"
2724,408,4,"vit","VER",2836,"vivre1|vëoir_+I|+I"
2725,408,5,"pas","NOM",2836,"pas|past2_+IT|+T"
2726,408,6,"seulement","ADV",2836,"solement_CI"
2727,409,1,"du","PREDET:de",2837,"de+le_S"
2728,409,2,"pain","NOM",2837,"pain_+IT"
2729,409,3,"que","PROCON",2837,"que3_S"
2730,409,4,"nature","NOM",2837,"nature_+IT"
2731,409,5,"luy","PRO:pers",2837,"il|loi1_S|S"
2732,409,6,"livre","VER",2837,"livrer_+IM"
2733,409,7,",","PON",2837,","
2734,410,1,"mais","CON:coord",2838,"mais_S"
2735,410,2,"aucunes","DET:ind",2838,"aucun_S"
2736,410,3,"foys","NOM",2838,"foi_*+C"
2737,410,4,"peut","VER",2838,"paistre|poeir|pouvoir_+M|M|M"
2738,410,5,"il","PRO:pers",2838,"il_S"
2739,410,6,"vivre","VER",2838,"vivre1|vivre_+IT|MI"
2740,411,1,"en","PRE",2839,"en1_+S"
2741,411,2,"la","DET:def",2839,"le_S"
2742,411,3,"saincte","ADJ",2839,"saint1_Z"
2743,411,4,"parole","NOM",2839,"parole_+IT"
2744,411,5,"et","CON:coord",2839,"et_S"
2745,411,6,"digne","ADJ",2839,"digne_+T"
2746,412,1,"venant","VER",2840,"venir_+I"
2747,412,2,"de","PRE",2840,"de_+S"
2748,412,3,"la","DET:def",2840,"le_S"
2749,412,4,"bouche","NOM",2840,"boche_*+IT"
2750,412,5,"divine","ADJ",2840,"devin1_Z"
2751,412,6,".","PON",2840,"."
2752,413,1,"donc","ADV",2841,"donc_I"
2753,413,2,",","PON",2841,","
2754,413,3,"si","ADV",2841,"si_+IT"
2755,413,4,"le","DET:def",2841,"le_S"
2756,413,5,"pain","NOM",2841,"pain_+IT"
2757,413,6,"materiel","ADJ",2841,"materïel_+T"
2758,414,1,"me","PRO:pers",2842,"je_S"
2759,414,2,"fault","VER",2842,"falir_+M"
2760,414,3,",","PON",2842,","
2761,414,4,"j'","PRO:pers",2842,"je_S"
2762,414,5,"ay","VER",2842,"avoir_+M"
2763,414,6,"le","DET:def",2842,"le_S"
2764,414,7,"pain","NOM",2842,"pain_+IT"
2765,414,8,"eternel","ADJ",2842,"eternel_+T"
2766,415,1,"de","PRE",2843,"de_+S"
2767,415,2,"dieu","NOM",2843,"dieu_+CIT"
2768,415,3,"le","DET:def",2843,"le_S"
2769,415,4,"pere","NOM",2843,"paire|pere1|piere_+T|+T|+T"
2770,415,5,"tout","PRO:ind",2843,"tot_S"
2771,415,6,"puissant","ADJ",2843,"poissant_+IT"
2772,415,7,".","PON",2843,"."
2773,416,1,"qui","PROCON",2844,"qui_S"
2774,416,2,"est","VER",2844,"ester|estre1_+M|+I"
2775,416,3,"ydoyne","NOM",2844,"<unknown>"
2776,416,4,"et","CON:coord",2844,"et_S"
2777,416,5,"suffisant","VER",2844,"soufire|suffire_M|M"
2778,417,1,"a","PRE",2845,"a_S"
2779,417,2,"parfaire","VER",2845,"parfaire_+IT"
2780,417,3,"le","DET:def",2845,"le_S"
2781,417,4,"residu","NOM",2845,"residu_+T"
2782,417,5,".","PON",2845,"."
2783,418,1,"c'","PRO:invar",2846,"ce1_S"
2784,418,2,"est","VER",2846,"ester|estre1_+M|+I"
2785,418,3,"subtilement","ADV",2846,"<unknown>"
2786,418,4,"respondu","VER",2846,"respondre1|respondre|respundre_+I|IM|M"
2787,419,1,"et","CON:coord",2847,"et_S"
2788,419,2,"me","PRO:pers",2847,"je_S"
2789,419,3,"aparçoy","VER",2847,"<unknown>"
2790,419,4,"bien","ADV",2847,"bien1|bien2|bien_+IT|C|I"
2791,419,5,"que","PROCON",2847,"que3_S"
2792,419,6,"tu","PRO:pers",2847,"tu_S"
2793,419,7,"sces","VER",2847,"savoir_*+Z"
2794,420,1,"des","PREDET:de",2848,"de+le_S"
2795,420,2,"cavillacions","NOM",2848,"<unknown>"
2796,420,3,"assés","VER",2848,"seoir_M"
2797,420,4,".","PON",2848,"."
2798,421,1,"hau","INT",2849,"hau_+T"
2799,421,2,",","PON",2849,","
2800,421,3,"lucifer","NPR",2849,"<nolem>"
2801,421,4,",","PON",2849,","
2802,421,5,"que","PROCON",2849,"que3_S"
2803,421,6,"doy","NOM",2849,"doi_*+IT"
2804,421,7,"je","PRO:pers",2849,"je_S"
2805,421,8,"faire","VER",2849,"faire_+MIT"
2806,421,9,"?","PON",2849,"?"
2807,422,1,"le","DET:def",2850,"le_S"
2808,422,2,"grand","ADJ",2850,"grant_+I"
2809,422,3,"dyable","NOM",2850,"dïable_*+IdTTd"
2810,422,4,"y","PRO:clit",2850,"i2_S"
2811,422,5,"puisse","VER",2850,"pöoir_+I"
2812,422,6,"avoir","VER",2850,"avoir_+MIT"
2813,422,7,"part","NOM",2850,"part1|part2|part3|part4_+IT|+T|+T|+T"
2814,423,1,"et","CON:coord",2851,"et_S"
2815,423,2,"a","PRE",2851,"a_S"
2816,423,3,"jhesus","NPR",2851,"jesu_Z"
2817,423,4,"et","CON:coord",2851,"et_S"
2818,423,5,"a","PRE",2851,"a_S"
2819,423,6,"son","DET:poss",2851,"son4_S"
2820,423,7,"art","NOM",2851,"art_+IT"
2821,424,1,"tant","ADV",2852,"tant_CI"
2822,424,2,"il","PRO:pers",2852,"il_S"
2823,424,3,"scet","VER",2852,"savoir_+M"
2824,424,4,"d'","PRE",2852,"de_+S"
2825,424,5,"hebrieu","NOM",2852,"hebrieu_+T"
2826,424,6,"et","CON:coord",2852,"et_S"
2827,424,7,"latin","NOM",2852,"latin_IT"
2828,424,8,"!","PON",2852,"!"
2829,425,1,"je","PRO:pers",2853,"je_S"
2830,425,2,"ne","PRO:clit",2853,"en2_S"
2831,425,3,"sçauroye","VER",2853,"saveir_M"
2832,425,4,"soir","NOM",2853,"soir_+IT"
2833,425,5,"ou","PREDET:en",2853,"en1+le_S"
2834,425,6,"matin","NOM",2853,"matin2|matin_+IT|I"
2835,426,1,"avoir","VER",2854,"avoir_+MIT"
2836,426,2,"sur","PRE",2854,"sor2_+S"
2837,426,3,"luy","PRO:pers",2854,"il|loi1_S|S"
2838,426,4,"quelque","ADJ",2854,"quelque_C"
2839,426,5,"avantaige","NOM",2854,"avantage_*+IT"
2840,426,6,".","PON",2854,"."
2841,427,1,"user","VER",2855,"user_+IMT"
2842,427,2,"me","PRO:pers",2855,"je_S"
